round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_brier,fed_auprc,fed_f1,fed_auroc,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6428610352147568,0.4366212532614665,40.27056,40.27056,1.0,0.30458735823886035,2.1277641851551112,0.5393318658459816,0.21608113692528938,0.24477260797688352,0.2876544782372715,0.6774062546361934,0.34278733633419706,0.11492227327081632,0.6636991647436306,0.22480925026606746,1.9738113095609784,0.27796298425106336,0.28309979982842437,0.5354662537574768,0.3433003851056333,0.21746242810297364,0.11389601892395189,0.007144386418952326,1.455734842669699,0.005330560275345817,0.008867885818125509,0.0056345825693932365
12.0,0.6356088334462362,0.4462398923687342,43.93152,43.93152,1.0,0.3109968997773346,2.1490155197011838,0.55112764705037,0.21132450576693812,0.24752993777286206,0.29642387259558645,0.6800792206017674,0.3332408343702209,0.11492227327081632,0.6642078442205432,0.2256118039320994,1.9808576810989318,0.2757660167130919,0.28383852493364997,0.5345656871795654,0.33360955302988227,0.21310884464115748,0.11389601892395189,0.006963396978088131,1.5098410036334826,0.0053170531030481616,0.00856411502641701,0.005080568334384386
13.0,0.6489942251721125,0.7264187312366286,47.59248,47.59248,1.0,0.3122431013753873,2.170486051908021,0.5547594858413303,0.2156829443816867,0.25030457707609216,0.29088020652102414,0.6814699968012855,0.3406095518223274,0.11492227327081632,0.6631849384090477,0.2255855257450916,1.9806269602426978,0.2748902748902749,0.2848494021492356,0.5541723966598511,0.3412906542769874,0.21786293404067877,0.11389601892395189,0.007004422305813,1.603378201067244,0.005024220225725121,0.0089830716564406,0.005478732827051107
14.0,0.6418845969831519,0.6370887766253237,51.25344,51.25344,1.0,0.31361340484881256,2.205084402105338,0.5420985905840064,0.2119576356674228,0.25432210119927445,0.28946921863269487,0.6834662058993614,0.3350575669049706,0.11492227327081632,0.6632084058838055,0.2232288381959272,1.959935389356994,0.27687074829931974,0.2820335226485663,0.5370757579803467,0.33582537956458947,0.21457395662478823,0.11389601892395189,0.0068606989342955395,1.6638639131488162,0.004747469157787432,0.009023154515203347,0.0057632949572074725
15.0,0.6365726985648406,0.6386984091108754,54.9144,54.9144,1.0,0.3152195907558086,2.237791764457401,0.5548240679090968,0.2076442772424633,0.2577182906766861,0.294490219404077,0.6866151336546245,0.3289031653379966,0.11492227327081632,0.6625963942212485,0.2239272035030969,1.9660669935497268,0.27495247148288976,0.2842465753424658,0.5325424671173096,0.3297612268088257,0.21052282551410298,0.11389601892395189,0.006790404870196898,1.7483478751782968,0.004738430408488691,0.00893642112636517,0.003522083714678409
16.0,0.6419790898184593,0.6759351803574839,58.57536,58.57536,1.0,0.3183490696851597,2.255341021245784,0.5719863578486798,0.22325965297189151,0.25980388557933826,0.2882223609797241,0.6885387184890548,0.35305628136425904,0.11492227327081632,0.6623696130788177,0.2245660826579901,1.9716763130055701,0.2696723022333542,0.2798559157661402,0.5457120537757874,0.35392055683060336,0.22614997187761351,0.11389601892395189,0.006460045231078752,1.7557381890401302,0.004231093314127205,0.008842130236906174,0.003986631344807476
17.0,0.6318754483508356,0.7362070839568435,62.23632,62.23632,1.0,0.3227211589317664,2.249655923353213,0.5462178554976967,0.21282565898590997,0.25929966361802015,0.29686485894038184,0.6898474031092212,0.33653608453734063,0.11492227327081632,0.6619988520765502,0.22495990162810756,1.975134019199677,0.2713004484304933,0.2822417285617826,0.5755019187927246,0.33754193521947956,0.2161782250036929,0.11389601892395189,0.005547805022577923,1.5943091800982074,0.0036665976996142825,0.007583944858022812,0.004631225194149801
18.0,0.6376263380501165,0.890709636696952,65.89728,65.89728,1.0,0.31964637296081017,2.293026716775781,0.5452688971263691,0.21478403373393995,0.26419443391590286,0.2937165743551464,0.6922873105202108,0.33870510849462815,0.11492227327081632,0.6605896615909823,0.22172869761891753,1.9467642478967178,0.2667093743326927,0.28079433412026106,0.5427860617637634,0.339366192246833,0.21849096516524338,0.11389601892395189,0.0057459863921213794,1.7412778384241392,0.003741488374921343,0.007954764813230642,0.004343558257271948
19.0,0.638352164461882,1.05562890968798,69.55824,69.55824,1.0,0.32587855511080327,2.3240444803069455,0.5409729849497678,0.19515842750574638,0.2679969072017108,0.3039086659637308,0.6953556586355573,0.30833353989698,0.11492227327081632,0.6615624197933165,0.22278001879042547,1.9559947827428033,0.2739692001987084,0.27905540978546073,0.5285611152648926,0.308933152002675,0.1990128689897685,0.11389601892395189,0.0056959981551789884,1.81462049079164,0.0037127895012916776,0.007906306995164512,0.004857670420417897
20.0,0.6429946270169711,1.109389084630726,73.2192,73.2192,1.0,0.3246534406183149,2.3370591597052837,0.530465842596917,0.21249673968911603,0.2693993493145774,0.2981983715901497,0.6968061360959382,0.3383829281595927,0.11492227327081632,0.6596976340117049,0.22332326420693485,1.9607644438919967,0.26991150442477874,0.27885503231763625,0.5432167053222656,0.3392108493993178,0.21626566151268453,0.11389601892395189,0.005303373409366594,1.7769795569038251,0.0034300042508070513,0.007423229999711793,0.0036218954662585803
21.0,0.6403274180738058,0.8556619523391238,76.88016,76.88016,1.0,0.32542518532948056,2.3355492868189685,0.5579244230026732,0.211548459192499,0.2694244942696114,0.2991457691314792,0.6971830811961792,0.33357235071777946,0.11492227327081632,0.6605094329459953,0.22391621659370214,1.9659705291649439,0.2707624794295118,0.2774547266987872,0.5764738917350769,0.33432827565744594,0.21594138036217514,0.11389601892395189,0.005148083004541362,1.8061383341209876,0.0030213072720887382,0.0076030792569155145,0.004129768956152359
22.0,0.639057037974865,1.0337953358871865,80.54112,80.54112,1.0,0.3308662232419754,2.362349582727635,0.5701516099540034,0.21707553323992593,0.2723672043083007,0.29566160395299995,0.7013259301800568,0.34382400743743496,0.11492227327081632,0.6590055317481301,0.2215803844592714,1.9454620675303858,0.26743095362167796,0.27578919561484616,0.5392618775367737,0.34463084836249663,0.22185492781682462,0.11389601892395189,0.004782509504117216,1.758685549872098,0.002745547584919105,0.007149745218460251,0.004915494689212901
23.0,0.63630416813094,1.009278694708724,84.20208,84.20208,1.0,0.3300818684022866,2.383997067703529,0.5365929088727428,0.20766955031948436,0.2750497370441848,0.3004676912310388,0.7040314470231467,0.3286265441924531,0.11492227327081632,0.6610571663167294,0.22176072276031386,1.9470454266569492,0.27391992761818595,0.2789625360230547,0.5424209237098694,0.3290217396141304,0.2127428662973147,0.11389601892395189,0.004513504484898796,1.73569849737396,0.002575510873710117,0.0067911131800842935,0.004644077907216119
24.0,0.6396270063432564,1.1869384122599682,87.86304,87.86304,1.0,0.3331557308135494,2.40315236448827,0.5691178008839906,0.2116506102039259,0.27730675490358986,0.2975355666215806,0.7043699334196145,0.33438433164683673,0.11492227327081632,0.6587249511060811,0.2209522423404237,1.939947018586778,0.267538769912438,0.27744708994708994,0.576738178730011,0.3350216699589296,0.2169532195211303,0.11389601892395189,0.0043635779444662365,1.7519030219818887,0.0025076909802166044,0.006559896910522037,0.0036974610221156717
25.0,0.644389608887518,1.4731958373724192,91.524,91.524,1.0,0.33446075124295893,2.419148380941491,0.5696113130127074,0.20627183724552545,0.2790055596422199,0.2984710591036912,0.7074340757672223,0.32587422481199074,0.11492227327081632,0.6572723897152926,0.21838748245687215,1.9174285854775044,0.2660649043627767,0.2762676839930059,0.5658079981803894,0.326253072133208,0.21189034974199636,0.11389601892395189,0.004203969178039188,1.756589900540348,0.002332088955060606,0.006439264595969528,0.0034586571015207393
26.0,0.6424580458453016,1.2941260568170088,95.18496,95.18496,1.0,0.33491506386327324,2.426932729976923,0.5380412896015293,0.20469162839166716,0.27997137767878144,0.30174879406244914,0.71009582206713,0.3252089983126655,0.11492227327081632,0.6550098867090715,0.21689048898084987,1.9042850753692027,0.2674597929059264,0.27264038231780163,0.5130130648612976,0.325750924165186,0.21062397151157838,0.11389601892395189,0.004050347254982162,1.7614672231502482,0.002174654997836175,0.006304914855690025,0.004737930615024721
27.0,0.6378444508701169,1.1548233742619363,98.84592,98.84592,1.0,0.33832551721202037,2.4514373899710487,0.5645898453512863,0.20394377750130813,0.28272303956254036,0.30697228602494653,0.711410340809879,0.32314497094910416,0.11492227327081632,0.6557432264710706,0.21980758729811056,1.9298970181291024,0.2696154701044677,0.27627785058977716,0.5256547331809998,0.3235621723132015,0.21034919135407903,0.11389601892395189,0.00404490726117504,1.8270551670830173,0.0021136272109607977,0.006378660969686475,0.005391114860424621
28.0,0.6468704732888739,1.7598194231843212,102.50688,102.50688,1.0,0.3393366194978108,2.4767154683408865,0.5701927991512552,0.2062069135680143,0.28555263136137254,0.30573413159276325,0.7121735972121286,0.3278794273244312,0.11492227327081632,0.6540190949445839,0.21847983082644434,1.9182393984492367,0.2713047393898458,0.27495769881556686,0.5363720655441284,0.3280633565711213,0.21276129941960975,0.11389601892395189,0.0037013997138600095,1.7359657701163087,0.001975132863704501,0.005807306877269921,0.003957246765356053
29.0,0.6425993599830788,1.6176066229744563,106.16784,106.16784,1.0,0.33907879801289775,2.4908705211292586,0.5289896601483166,0.1976325320215816,0.2871967304645982,0.3135165309423592,0.7124672235536027,0.3153548694690609,0.11492227327081632,0.6517465774758726,0.21633164710864827,1.899378478303903,0.27177177177177175,0.27466099441637865,0.5099837183952332,0.31581188509108293,0.20441454021810135,0.11389601892395189,0.00351590109976803,1.7088230888912221,0.0018970506614952789,0.005493146066395336,0.004420784769558867
30.0,0.6464441918727599,1.5687302572767927,109.8288,109.8288,1.0,0.3416594825939121,2.5016116705967932,0.5667393098761913,0.20521461745375402,0.28846201644578306,0.3049561495290433,0.7127103231564813,0.32634244799575624,0.11492227327081632,0.6529926752866007,0.21399400010144418,1.8788540821986717,0.2700746437457589,0.2707673752449872,0.549141526222229,0.32723218494455975,0.2124072705013504,0.11389601892395189,0.0034918100373438512,1.7599128084184485,0.0018659772176509502,0.005481998079464425,0.004333391091128533
31.0,0.6455205788185883,1.7483015130945692,113.48976,113.48976,1.0,0.34625520155611544,2.512372087470824,0.561074304154164,0.206407977385213,0.289850379175707,0.30228192479316585,0.7157265482410091,0.3270475130238042,0.11492227327081632,0.6517704088847308,0.2153231680817961,1.8905240948374753,0.26743936467053014,0.2736735211982737,0.5262821912765503,0.32765122182963075,0.2138278743936682,0.11389601892395189,0.0033429597045688737,1.7401379566131254,0.0017643624892263374,0.005293645886327512,0.003908653935304504
32.0,0.6454944134026335,1.6512168027883134,117.15072,117.15072,1.0,0.3513871895622571,2.5360223568952893,0.5737094811551694,0.2118677770010692,0.2923629531187324,0.3014434167372753,0.7187457127603941,0.3365526350325389,0.11492227327081632,0.6523720170517935,0.21483120946021933,1.8862047285749437,0.2656811415665743,0.270849470694552,0.5349189639091492,0.3370184626630211,0.2194015632294277,0.11389601892395189,0.003322375512749007,1.7856031773771974,0.0016055984108676227,0.005449014280216385,0.003899289078778096
33.0,0.6427183420515046,1.4954982623368585,120.81168,120.81168,1.0,0.3539401116347227,2.5729266390397068,0.5637960236453224,0.20351736952400684,0.2965248713707326,0.3074409268064459,0.7200738463123464,0.3218107631281948,0.11492227327081632,0.6489990632587241,0.21237171999510834,1.864610563227047,0.26637458926615554,0.27188870406774535,0.5546843409538269,0.3219540457320213,0.21177830051021687,0.11389601892395189,0.003295432232009945,1.8281043497554492,0.0015729916521109632,0.005428485787388317,0.004725133900357878
34.0,0.6514106753835789,2.004350391024476,124.47264,124.47264,1.0,0.3530335137727861,2.601358456914344,0.5769344543325077,0.19843550505119095,0.2997791928491468,0.3124055219187756,0.7226420328089281,0.3157020346485139,0.11492227327081632,0.6479182417274391,0.21013028003619555,1.8449308590539855,0.26348122866894197,0.26977803073420603,0.5363709330558777,0.3165454286199732,0.2072128463586373,0.11389601892395189,0.0034536817322764215,1.9801725061761317,0.001573095339205166,0.005779688233026003,0.004242517564840761
35.0,0.6446492181798595,1.702495408970694,128.1336,128.1336,1.0,0.35526682430970474,2.600792671258904,0.5820583418959812,0.2073983349259962,0.2998098577806359,0.3084480410067282,0.7240616344655952,0.3292072501131767,0.11492227327081632,0.6473365620897427,0.21079613182521467,1.8507769965687981,0.2646715483391701,0.26758147512864494,0.5528087019920349,0.32985371863701796,0.21636932020757835,0.11389601892395189,0.0031727228231888086,1.8723976098808635,0.0014736548613270084,0.005283046837554201,0.004043121303539746
36.0,0.6511145011899945,2.068289228387802,131.79456,131.79456,1.0,0.35607965019888843,2.6282766063611787,0.5720613773841152,0.2073423734408841,0.3027411016442051,0.3121497951939159,0.7258014978339873,0.328128124147942,0.11492227327081632,0.6451030232181423,0.20783317859116238,1.8247624504762727,0.2620500947169017,0.26911134112080437,0.5610408186912537,0.3289932648130895,0.2174017534986377,0.11389601892395189,0.002990156810611976,1.8177897307432431,0.0014352962418090055,0.004922219985535275,0.0040191353435577015
37.0,0.6550637300231398,2.65858891795654,135.45552,135.45552,1.0,0.3532958491464013,2.624766433298541,0.5606776355714238,0.20497766885383004,0.3025513201139562,0.3091537725225399,0.7262522481034447,0.32628417083339184,0.11492227327081632,0.6443550633448636,0.2084207355481375,1.8299211642094317,0.26136968793268717,0.2685041808609477,0.5563231110572815,0.3271871654797271,0.21447159447431619,0.11389601892395189,0.0029035975663643273,1.8173359963348048,0.0014044998813673418,0.004771968482763851,0.004078673404004427
38.0,0.6571214901780879,2.2865282122014157,139.11648,139.11648,1.0,0.359540130955813,2.631888234818395,0.573642371743927,0.20510557343751265,0.3035585372800772,0.3095815849180789,0.7266845038156887,0.32716553006193894,0.11492227327081632,0.6430488913086463,0.20748271621554826,1.8216854124996589,0.26053639846743293,0.26784881007932804,0.5598577260971069,0.32789461750381277,0.21455577377024762,0.11389601892395189,0.002759104902959193,1.7761095447276602,0.0012997650608700592,0.004582421325293539,0.0035596384112507877
39.0,0.650810966082751,2.0154634795820994,142.77744,142.77744,1.0,0.35708511498713164,2.6437723591339695,0.5727945111893116,0.2099692539696611,0.30493522815524293,0.3090605332461437,0.7270885475184802,0.3337175609353528,0.11492227327081632,0.6428420637944854,0.20736439355983516,1.820646546902503,0.2591382479068818,0.2681353265145555,0.5748658180236816,0.33461008356393757,0.22007174781857383,0.11389601892395189,0.002663741752205529,1.761874339727001,0.0012108120679715157,0.004486354734986808,0.0037762217365475336
40.0,0.6546544280406896,2.2831432510996597,146.4384,146.4384,1.0,0.35656261335430817,2.6635637094304934,0.5916863954725962,0.2143442495432783,0.3072346913763157,0.3035328600430363,0.7287444970164372,0.33983782594843315,0.11492227327081632,0.640404031606748,0.20672789748483916,1.8150581507407288,0.2552821997105644,0.2669404517453799,0.5664291381835938,0.34129169897196426,0.22516716708121348,0.11389601892395189,0.002668925150882502,1.8169998268167546,0.0012183925031095675,0.004478711829797151,0.005604382184692007
41.0,0.6594613237628193,2.4152817536684337,150.09936,150.09936,1.0,0.36194395410464736,2.705078119846091,0.5843403842943762,0.21211399131377945,0.3120736842730466,0.3004830369158284,0.7296383483918575,0.3352363570077951,0.11492227327081632,0.6439171376768726,0.20687711736089456,1.8163682920210402,0.257841726618705,0.2664978190516393,0.5639281868934631,0.33611250857309977,0.22288041619995488,0.11389601892395189,0.0026884462264380464,1.881450587807194,0.0012246045983003268,0.004519383013596109,0.00405344938164145
42.0,0.6530426236936819,2.4448193511336695,153.76032,153.76032,1.0,0.3590177448621001,2.6539110048104044,0.576168803241301,0.21204315974900212,0.30620651900766316,0.30304201727878305,0.7291880193058914,0.3353716304997692,0.11492227327081632,0.6452215402403942,0.20882774262055526,1.833494661125856,0.2613958028306491,0.26835664335664333,0.5638612508773804,0.3368916571031026,0.2226995803078655,0.11389601892395189,0.002527654632106712,1.8163358135570888,0.001168980312743417,0.004222617373144538,0.004807385319361936
43.0,0.6616684990562758,2.495813058347956,157.42128,157.42128,1.0,0.36263567933131147,2.724839191719624,0.5786915691655612,0.20564325453087182,0.3143446876660141,0.3146951246557233,0.7327827146726071,0.32744327697476433,0.11492227327081632,0.6401714275187088,0.20504378891838765,1.8002717817142926,0.25894342762063227,0.26376440460947503,0.5694222450256348,0.3284432690953282,0.21667092673989777,0.11389601892395189,0.0024751369871461246,1.8252393221337115,0.0011184722124707408,0.004165112900280989,0.004263333152081409
44.0,0.658329938665674,3.240129098116884,161.08224,161.08224,1.0,0.3594274032016921,2.693204962372838,0.5652492027130713,0.20733454541371119,0.3113490967386447,0.3124947267980851,0.7327648465646142,0.32938187799860164,0.11492227327081632,0.6391740723909602,0.20551537397830127,1.8044122693658275,0.2584894011113398,0.2644491625383345,0.5244001746177673,0.33060306531810196,0.21869058225360025,0.11389601892395189,0.0023211182447302023,1.7539808201690903,0.0010619420407023406,0.0038852993542032865,0.003953735426992883
45.0,0.6544862600871174,2.4635307258070127,164.7432,164.7432,1.0,0.3647190386981772,2.727287468940167,0.585108704815743,0.2131618527028173,0.31493893776309406,0.3051769415053242,0.7340151874852698,0.33684813255120155,0.11492227327081632,0.6395562031965061,0.20575557626311625,1.8065212305664413,0.2576461478900503,0.26475522342534696,0.5752251744270325,0.3379592528668219,0.22531084343876176,0.11389601892395189,0.0021499123988096107,1.6648699422457867,0.0010242126225330894,0.003544644098763989,0.004068786062482444
46.0,0.6596772653185581,2.9629576413842473,168.40416,168.40416,1.0,0.36453324689330513,2.766554570572458,0.5742993273881499,0.20850136724482324,0.3196148219241806,0.31235756485854943,0.7368972259002995,0.3309865451558258,0.11492227327081632,0.6377731770929937,0.20327474112087465,1.7847396514938836,0.25927788393844914,0.2615293420272673,0.5325872302055359,0.3326075115182414,0.22125640354646778,0.11389601892395189,0.002210033659907677,1.7512117359092372,0.001002256478882695,0.0037104876483608487,0.00477508169278213
47.0,0.664883557126623,2.936609685539381,172.06512,172.06512,1.0,0.36220631461394975,2.7759953881139277,0.5744752841014846,0.20317401911879746,0.3210629916577196,0.31593001907934565,0.7354888318656837,0.3234966253735272,0.11492227327081632,0.637895772687062,0.20176968113378727,1.771525317917463,0.2622675212777136,0.2634381338742393,0.5347878336906433,0.3249258960351483,0.21575385529580604,0.11389601892395189,0.0021193376163922894,1.7183254715564544,0.0009721635070590132,0.003544323472642248,0.0035491745907918876
48.0,0.6656843013616865,4.329722292814783,175.72608,175.72608,1.0,0.3635122509346856,2.805026834333939,0.5617095861424284,0.20363633049778046,0.3241119888147558,0.31466443891931006,0.738109598574738,0.32464782453127833,0.11492227327081632,0.6358459075911583,0.19976728918745384,1.7539444405061955,0.258004158004158,0.2600563153660499,0.49316367506980896,0.32618184339494616,0.2161146112487721,0.11389601892395189,0.002044499705918873,1.6954858842254907,0.0009565474222244378,0.0033901840268438926,0.004009731393430587
49.0,0.6651750027735175,3.486195600743996,179.38704,179.38704,1.0,0.36432342692973835,2.8085435107611203,0.6006097774653718,0.2082751572400889,0.32405760690318874,0.31052348325981494,0.737809711314285,0.33059249141454317,0.11492227327081632,0.6340367911774744,0.19705794822614242,1.730156594478667,0.2585947679663225,0.26193282262816736,0.5654562711715698,0.3327062079802897,0.22180936693843104,0.11389601892395189,0.0021465177204392258,1.819704986661236,0.0009351401481508116,0.00364172524688151,0.005245502553901042
