round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.669714973042719,108.82754102846238,22.98624,22.98624,0.9991028770524295,0.8858698113773554,0.7231659601585365,0.26462314745972154,0.7912157755719329,0.9391405649320692,0.6434961367938599,0.42975702412099087,0.8327137546468402,0.1885172084583519,0.26765285996055227,0.47790889409495574,0.7646542305519292,0.7692307692307693,0.7692307692307693,0.5338372588157654,0.09110647573685038,0.2426825497479482,0.625,0.0026916877351938996,1.6105806502673659,0.0005923356044070862,0.0030449544944414477
2.0,0.46170490883523596,43.38823529120791,45.97248,45.97248,0.9991028770524295,0.8923584899849932,0.7231659601585365,0.2153896698832069,0.8553761998031019,1.0585574100147401,0.7121729700095593,0.6664750052527378,0.8327137546468402,0.17165193688564387,0.45753889984659213,0.595560675149043,0.9528970802384688,0.7692307692307693,0.7692307692307693,0.5336511731147766,0.09125832133950329,0.24270480427825183,0.625,0.0011307167640109523,0.6769743036793443,0.00022587602634722645,0.0012828981117892543
3.0,0.3926613918140841,36.95019600540836,68.95872,68.95872,0.9991028770524295,0.9079957489884155,0.8848452831761495,0.20998946585619763,0.8924973922193413,1.1976816068322957,0.7724677308784541,0.6976112535201603,0.8327137546468402,0.15574995394009963,0.4060541310541311,0.55254029603066,0.884064473649056,0.7692307692307693,0.7692307692307693,0.5337132215499878,0.09120302618696141,0.2426967875016266,0.625,0.0008339018840817381,0.49949875165884805,0.00014474507627864898,0.0009497611849320983
4.0,0.3523091149101189,48.4371421012882,91.94496,91.94496,0.9991028770524295,0.9333029769930473,0.8848452831761495,0.18879187915848092,0.9297752606479723,1.302746972666094,0.8149949656764814,0.8467582921598282,0.8327137546468402,0.1458427773513159,0.4407571772956388,0.5786782193344362,0.9258851509350979,0.7692307692307693,0.7692307692307693,0.5338435769081116,0.09106835827995574,0.2426708123988687,0.625,0.0006916883210333747,0.4145025723393019,0.00011561886433426597,0.0007884976171104765
5.0,0.31825157811632376,36.285353318458974,114.9312,114.9312,0.9991028770524295,0.9479347746863617,0.8848452831761495,0.16315601882438238,0.9466559474555999,1.3914503445581323,0.8204854129637041,0.8625964601480975,0.8327137546468402,0.13967547506661535,0.5518080210387903,0.650793599510872,1.0412697592173952,0.7692307692307693,0.7739307535641549,0.5340989828109741,0.09086352758682692,0.24262920046850991,0.625,0.0007180854091297166,0.430523891478515,0.0001296528478916205,0.000816937605699031
6.0,0.26097609495782914,20.4889974513435,114.9312,114.9312,0.0,0.9684925506163585,0.8815138369692737,0.16785319933177018,0.9874215308161268,1.4780480678801091,0.7074581069670978,0.927049269568115,0.8327137546468402,0.1569518107915602,0.5518080210387903,0.650793599510872,1.0412697592173952,0.7692307692307693,0.7739307535641549,0.5340989828109741,0.09086352758682692,0.24262920046850991,0.625,0.0,0.0,,
7.0,0.11773553033155622,11.884143176271294,115.70688,115.70688,0.033715132169159834,0.9732771343211291,0.9002862301615336,0.13213298645659896,0.9882957047642318,1.4779792470006643,0.9096321403758679,0.9764692035746525,0.8327137546468402,0.1296337038557869,0.558048433048433,0.6843824957479394,1.095011993196703,0.7692307692307693,0.7692307692307693,0.5340726375579834,0.0908506712279259,0.24262676654767576,0.625,7.083058937235521e-05,0.0061089594814802695,7.083058937235521e-05,
8.0,0.08287858080147999,4.2591632478017765,115.70688,115.70688,0.0,0.9837392251061465,0.8901829612620696,0.15290431615391914,0.9934513156655154,1.5067409492952477,0.7336460171738246,0.9595784162990192,0.8327137546468402,0.14798015222552466,0.558048433048433,0.6843824957479394,1.095011993196703,0.7692307692307693,0.7692307692307693,0.5340726375579834,0.0908506712279259,0.24262676654767576,0.625,0.0,0.0,,
9.0,0.2504417495755479,23.57291854066542,138.69312,138.69312,0.9991028770524295,0.9781375286496367,0.891225448368077,0.15225727268975908,0.980585718845262,1.4861122980634272,0.7835565555051357,0.9403072907116797,0.8327137546468402,0.12172812077780215,0.5898969975893054,0.715417135182554,1.1446674162920865,0.7692307692307693,0.7692307692307693,0.5343354344367981,0.09058528336194849,0.2425773277858862,0.625,0.00038518819641979667,0.23104817777073094,6.855192104646498e-05,0.00043837242484348653
10.0,0.21431232422396232,19.771560979489156,138.69312,138.69312,0.0,0.9860019134045319,0.8841103322243933,0.1682834041969568,0.9959234012304663,1.5099895222550197,0.5634656572994884,0.9829622166359142,0.8327137546468402,0.1500387797214822,0.5898969975893054,0.715417135182554,1.1446674162920865,0.7692307692307693,0.7692307692307693,0.5343354344367981,0.09058528336194849,0.2425773277858862,0.625,0.0,0.0,,
