round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_f1,fed_ece,fed_brier,fed_prevalence,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.65819871515677,0.19044494570752687,0.52344,21.90336,0.0,0.30979429308840434,0.6846187895656911,0.2858830093233961,0.3183679553864886,0.20027012083894583,0.11392245720040281,0.24010179890185795,2.1374449682557417,0.4981989573147092,0.3518063103562744,0.08169238290060644,0.7172540679859255,0.19545261968648495,0.20451875282422052,0.49936360120773315,0.3886639995431917,0.2522012199197551,0.11389601892395189,0.0,0.0,,
12.0,0.6396505393331889,0.3368160407034423,0.52344,21.90336,0.0,0.3180999459309237,0.6958655551718363,0.29754787474494054,0.3358583354582487,0.21414710272250362,0.11392245720040281,0.2521987270784574,2.2655980622627783,0.5195426890103207,0.3518063103562744,0.08169238290060644,0.7172540679859255,0.19545261968648495,0.20451875282422052,0.49936360120773315,0.3886639995431917,0.2522012199197551,0.11389601892395189,0.0,0.0,,
13.0,0.6740377925728084,0.11603273062737025,0.61068,25.55392,0.9971592150692714,0.28745952296093646,0.6623242701436917,0.2082177005117453,0.3642316514462954,0.23167841008425175,0.11392245720040281,0.2161121785979912,1.9142082278503871,0.4904504266379013,0.34204550993417115,0.08062572536940688,0.7078888808505281,0.1278453829634932,0.2045002711006687,0.49359065294265747,0.3868026548695736,0.250809327879811,0.11389601892395189,0.052584323842877714,0.8911012304611177,0.023372626656562256,0.09723795755027943
14.0,0.6702143587578362,0.1149560247598389,0.61068,25.55392,0.0,0.2977446704920266,0.6745147651170349,0.2815824513853693,0.3373987358335447,0.2115287274575634,0.11392245720040281,0.22922231597057813,2.0315181198361945,0.5176676119296002,0.34204550993417115,0.08062572536940688,0.7078888808505281,0.1278453829634932,0.2045002711006687,0.49359065294265747,0.3868026548695736,0.250809327879811,0.11389601892395189,0.0,0.0,,
15.0,0.6489491218214332,0.2349814430769281,0.61068,25.55392,0.0,0.3115581101147413,0.685293787371335,0.28539144410381795,0.3516640134811334,0.22357311746478278,0.11392245720040281,0.23930614431892422,2.123043915295071,0.5492177987142962,0.34204550993417115,0.08062572536940688,0.7078888808505281,0.1278453829634932,0.2045002711006687,0.49359065294265747,0.3868026548695736,0.250809327879811,0.11389601892395189,0.0,0.0,,
16.0,0.628762956359415,0.3967082950299488,0.61068,25.55392,0.0,0.3191263061940179,0.6969046283801071,0.2941597579136272,0.3450724229770867,0.2181890117795171,0.11392245720040281,0.2523699446047534,2.2492146550062633,0.5477061629584218,0.34204550993417115,0.08062572536940688,0.7078888808505281,0.1278453829634932,0.2045002711006687,0.49359065294265747,0.3868026548695736,0.250809327879811,0.11389601892395189,0.0,0.0,,
17.0,0.6699020870823056,0.13863086741489947,0.69792,29.20448,0.9971592150692714,0.2900636320178347,0.6640604983493034,0.20619261565835972,0.3634257126798383,0.23091437942933227,0.11392245720040281,0.21870857610970554,1.937732626590609,0.4923483148078393,0.35486960642760834,0.0818721974731706,0.7188328288088496,0.1205756514974718,0.20454751336171753,0.4980912506580353,0.386667553709476,0.2506064547410818,0.11389601892395189,0.04681297593962553,0.8819582115197591,0.020616674319475087,0.089442862312426
18.0,0.6669972692093619,0.1392302444369312,0.69792,29.20448,0.0,0.3035249382591283,0.6768480605152422,0.27849142205073585,0.3226745687457962,0.20848659722625276,0.11392245720040281,0.22926112390148584,2.035590902446388,0.5225805171314264,0.35486960642760834,0.0818721974731706,0.7188328288088496,0.1205756514974718,0.20454751336171753,0.4980912506580353,0.386667553709476,0.2506064547410818,0.11389601892395189,0.0,0.0,,
19.0,0.6486677665149229,0.24587150415067308,0.69792,29.20448,0.0,0.3106341937774029,0.6877162821725121,0.2921135605801292,0.3405183301150634,0.21335276373871853,0.11392245720040281,0.24506892342966732,2.187734950656987,0.5242524715618785,0.35486960642760834,0.0818721974731706,0.7188328288088496,0.1205756514974718,0.20454751336171753,0.4980912506580353,0.386667553709476,0.2506064547410818,0.11389601892395189,0.0,0.0,,
20.0,0.6308600841553865,0.4167288197790378,0.69792,29.20448,0.0,0.3207628877785443,0.6983757818640552,0.29913547195853635,0.34704993834554,0.21894075229446722,0.11392245720040281,0.25429803645173454,2.2844183412388626,0.5483517507869612,0.35486960642760834,0.0818721974731706,0.7188328288088496,0.1205756514974718,0.20454751336171753,0.4980912506580353,0.386667553709476,0.2506064547410818,0.11389601892395189,0.0,0.0,,
21.0,0.6703689091141667,0.1373540881305406,0.78516,32.85504,0.9971592150692714,0.29140300209628583,0.6647191003053535,0.24690539242595497,0.36086162136753214,0.2286461625614342,0.11392245720040281,0.2192531110078547,1.9415048575896645,0.49671458585182166,0.37974118914287697,0.08494867829697156,0.7458441401160087,0.10125858123569793,0.20454545454545453,0.49797770380973816,0.3859101570158337,0.2499342334024847,0.11389601892395189,0.034468616663020736,0.721296464441366,0.012419741917581193,0.07278111464931791
22.0,0.6647616050653734,0.16084858607454425,0.78516,32.85504,0.0,0.3032822300031649,0.6787876765715302,0.28540308991477786,0.34307982133980935,0.21673986277688145,0.11392245720040281,0.23421013898814622,2.0801916701609686,0.545285682761357,0.37974118914287697,0.08494867829697156,0.7458441401160087,0.10125858123569793,0.20454545454545453,0.49797770380973816,0.3859101570158337,0.2499342334024847,0.11389601892395189,0.0,0.0,,
23.0,0.6443818568846582,0.2701930436386023,0.78516,32.85504,0.0,0.31376480790342687,0.6876456627298989,0.29148790278100734,0.33490693013344147,0.21103538394474872,0.11392245720040281,0.24299024785188436,2.171845349416999,0.5221007950904087,0.37974118914287697,0.08494867829697156,0.7458441401160087,0.10125858123569793,0.20454545454545453,0.49797770380973816,0.3859101570158337,0.2499342334024847,0.11389601892395189,0.0,0.0,,
24.0,0.6287022818520595,0.449353758352314,0.78516,32.85504,0.0,0.32160548893693597,0.6973954672650173,0.2956272648166846,0.3273797704176301,0.20789741196876774,0.11392245720040281,0.2581320714198973,2.319436006040132,0.5637006885695673,0.37974118914287697,0.08494867829697156,0.7458441401160087,0.10125858123569793,0.20454545454545453,0.49797770380973816,0.3859101570158337,0.2499342334024847,0.11389601892395189,0.0,0.0,,
25.0,0.6648246395909483,0.16465407586461814,0.8724,36.5056,0.9971592150692714,0.2907203537675203,0.6650904540071494,0.25927216089036925,0.3581075789641368,0.22643816204984296,0.11392245720040281,0.21980064570282218,1.9460685665604407,0.49895032408036666,0.3793042925299288,0.08668109244341918,0.7610546291463967,0.09616757914782195,0.2045002711006687,0.49704107642173767,0.385729481380571,0.24976257059611218,0.11389601892395189,0.030421175555060763,0.7071814497271589,0.009790644172890738,0.06895034565598307
26.0,0.6594312492364789,0.18836304019298852,0.8724,36.5056,0.0,0.30447489269058653,0.6772654717825642,0.28032724878046256,0.35736430588310575,0.22755721353425462,0.11392245720040281,0.23227412813837212,2.064554569383167,0.5512947574696783,0.3793042925299288,0.08668109244341918,0.7610546291463967,0.09616757914782195,0.2045002711006687,0.49704107642173767,0.385729481380571,0.24976257059611218,0.11389601892395189,0.0,0.0,,
27.0,0.6448977211009379,0.31243668825849397,0.8724,36.5056,0.0,0.3115508456757023,0.687815283541909,0.2909440951103461,0.351802111550798,0.2218794184667028,0.11392245720040281,0.24938061140970674,2.2343447787091786,0.5175502909476843,0.3793042925299288,0.08668109244341918,0.7610546291463967,0.09616757914782195,0.2045002711006687,0.49704107642173767,0.385729481380571,0.24976257059611218,0.11389601892395189,0.0,0.0,,
28.0,0.628072339638288,0.45581067640141704,0.8724,36.5056,0.0,0.32261472521279844,0.6970514259515348,0.3033651194828142,0.33076162538083215,0.20787687595857407,0.11392245720040281,0.2562258814962142,2.298591331285455,0.5380625356577736,0.3793042925299288,0.08668109244341918,0.7610546291463967,0.09616757914782195,0.2045002711006687,0.49704107642173767,0.385729481380571,0.24976257059611218,0.11389601892395189,0.0,0.0,,
29.0,0.6630079776384886,0.17217880888107048,0.95964,40.15616,0.9971592150692714,0.29137433730664025,0.6652546365914819,0.2515796727282051,0.35453680386881214,0.2237539203624385,0.11392245720040281,0.22085982025735798,1.9560151399273074,0.4981163121189655,0.6506715412418406,0.210881185423408,1.8515237618991134,0.2653974079596284,0.27411167512690354,0.5001532435417175,0.3861054531043822,0.24985130184869792,0.11389601892395189,0.024996825515648982,0.645743533355926,0.007935076565500281,0.05823138696711793
30.0,0.6577260902701138,0.18752286536620408,0.95964,40.15616,0.0,0.30211836684837556,0.6772309498853011,0.2797500752627839,0.33240880653044547,0.20873393111864347,0.11392245720040281,0.23214140871377736,2.0629645544228867,0.5057764353881491,0.6506715412418406,0.210881185423408,1.8515237618991134,0.2653974079596284,0.27411167512690354,0.5001532435417175,0.3861054531043822,0.24985130184869792,0.11389601892395189,0.0,0.0,,
31.0,0.6395535703177277,0.3114378634497249,0.95964,40.15616,0.0,0.31200129829594947,0.686449144475509,0.2973971832750127,0.3178495655135483,0.20121972110925077,0.11392245720040281,0.24442326992104466,2.1768630867773737,0.5159812950363153,0.6506715412418406,0.210881185423408,1.8515237618991134,0.2653974079596284,0.27411167512690354,0.5001532435417175,0.3861054531043822,0.24985130184869792,0.11389601892395189,0.0,0.0,,
32.0,0.6334842571468247,0.5127022592123186,0.95964,40.15616,0.0,0.3213477812894925,0.6970306617000785,0.2937327662597794,0.3336183767123776,0.20976457228383733,0.11392245720040281,0.2565990270157716,2.3025728915142554,0.5361476033824718,0.6506715412418406,0.210881185423408,1.8515237618991134,0.2653974079596284,0.27411167512690354,0.5001532435417175,0.3861054531043822,0.24985130184869792,0.11389601892395189,0.0,0.0,,
33.0,0.661341823902679,0.16740553046242163,1.04688,43.80672,0.9971592150692714,0.29026634603116613,0.6652272065480053,0.2495195567573079,0.3532594300990349,0.22247534003352273,0.11392245720040281,0.22144739682283768,1.9617434427362543,0.49403823375109157,0.6490564644509924,0.20363650313474507,1.787915899595338,0.26679568703345313,0.2670860737775236,0.5000362992286682,0.3856290200602109,0.2495230728119053,0.11389601892395189,0.023363944111179178,0.656941855907462,0.006002400092712911,0.05926763084930356
34.0,0.6591904972667416,0.21602230495321656,1.04688,43.80672,0.0,0.304632106804583,0.6783939379249913,0.278354907413948,0.32661124280197135,0.2060261155771521,0.11392245720040281,0.23283309852940015,2.0720597901020468,0.49818304074742464,0.6490564644509924,0.20363650313474507,1.787915899595338,0.26679568703345313,0.2670860737775236,0.5000362992286682,0.3856290200602109,0.2495230728119053,0.11389601892395189,0.0,0.0,,
35.0,0.6392381480091515,0.33367477288720543,1.04688,43.80672,0.0,0.3157484851700844,0.6880563748026357,0.29445509833232514,0.3332743121265112,0.21067500329531585,0.11392245720040281,0.24527715423536744,2.1928738440263986,0.5599237407734927,0.6490564644509924,0.20363650313474507,1.787915899595338,0.26679568703345313,0.2670860737775236,0.5000362992286682,0.3856290200602109,0.2495230728119053,0.11389601892395189,0.0,0.0,,
36.0,0.6263479849065792,0.4421331634860879,1.04688,43.80672,0.0,0.3245454897497794,0.6979020211938987,0.2943323272232817,0.35470506826085996,0.2256262212687346,0.11392245720040281,0.26471445358092355,2.3854737428366453,0.5884368880600308,0.6490564644509924,0.20363650313474507,1.787915899595338,0.26679568703345313,0.2670860737775236,0.5000362992286682,0.3856290200602109,0.2495230728119053,0.11389601892395189,0.0,0.0,,
37.0,0.6395947616477649,0.2450812737069256,1.0924,45.78816,0.5412350858791136,0.3246148325334748,0.699363083896853,0.29099142378877063,0.36222012634956535,0.22780488985148084,0.11392245720040281,0.26268321360545155,2.3611676146057348,0.503231604252487,0.590637348503646,0.16815237607770395,1.4763674592522755,0.12262872628726287,0.23011583011583012,0.49927324056625366,0.3852696484309617,0.2493251110732154,0.11389601892395189,0.058755193621327285,0.5899745866699959,,0.058755193621327285
38.0,0.6315183084519378,0.325964958934976,1.0924,45.78816,0.0,0.3326887797438867,0.7065993597654622,0.3085245060783354,0.3334178559009402,0.20849851341857212,0.11392245720040281,0.267362618548926,2.4021827981843225,0.546783024137549,0.590637348503646,0.16815237607770395,1.4763674592522755,0.12262872628726287,0.23011583011583012,0.49927324056625366,0.3852696484309617,0.2493251110732154,0.11389601892395189,0.0,0.0,,
39.0,0.6120833259368473,0.6926673420404439,1.0924,45.78816,0.0,0.3431987760743828,0.7155530482222114,0.30864319179807287,0.3195672809623026,0.20166511143450672,0.11392245720040281,0.2835474393238377,2.5511263478719743,0.5597192686902731,0.590637348503646,0.16815237607770395,1.4763674592522755,0.12262872628726287,0.23011583011583012,0.49927324056625366,0.3852696484309617,0.2493251110732154,0.11389601892395189,0.0,0.0,,
40.0,0.5988240931359659,0.8203347412001076,1.0924,45.78816,0.0,0.3524027280611533,0.7268693967368635,0.31723763024850377,0.3283312865728425,0.20439347753546877,0.11392245720040281,0.2995737079677123,2.6987533896662717,0.5766637149601724,0.590637348503646,0.16815237607770395,1.4763674592522755,0.12262872628726287,0.23011583011583012,0.49927324056625366,0.3852696484309617,0.2493251110732154,0.11389601892395189,0.0,0.0,,
41.0,0.6597561486614245,0.2021944846068695,1.17964,49.43872,0.9971592150692714,0.2910113995409134,0.6651091872027941,0.24582563700154925,0.3480113166584169,0.2188642095598715,0.11392245720040281,0.2218122758751516,1.965359544002677,0.49516715480001555,0.6339711700943151,0.17493324259809928,1.5359030478045226,0.19540229885057472,0.25539467538533395,0.4993661940097809,0.38529349196130575,0.24931265373191422,0.11389601892395189,0.0198307081154388,0.6218320221905742,0.005269538125278125,0.04907652746097464
42.0,0.6574101559251477,0.2370514342316366,1.17964,49.43872,0.0,0.29897192285205954,0.6760349193383306,0.27760522524839953,0.3466646474516929,0.21951378058325616,0.11392245720040281,0.23518018437279042,2.089109169280738,0.5217905853840281,0.6339711700943151,0.17493324259809928,1.5359030478045226,0.19540229885057472,0.25539467538533395,0.4993661940097809,0.38529349196130575,0.24931265373191422,0.11389601892395189,0.0,0.0,,
43.0,0.6421248289223317,0.3159632052552468,1.17964,49.43872,0.0,0.3117465888032383,0.6889793611869494,0.2893375741196569,0.3454742883749434,0.21886569757193616,0.11392245720040281,0.2493667460677708,2.227986778435418,0.5647490264140709,0.6339711700943151,0.17493324259809928,1.5359030478045226,0.19540229885057472,0.25539467538533395,0.4993661940097809,0.38529349196130575,0.24931265373191422,0.11389601892395189,0.0,0.0,,
44.0,0.6337417238474421,0.4524158874586379,1.17964,49.43872,0.0,0.3206804799789502,0.6959261922459159,0.29332708602707575,0.35400530461537066,0.2244442238631627,0.11392245720040281,0.25595257488663,2.305580348716687,0.5531420024620202,0.6339711700943151,0.17493324259809928,1.5359030478045226,0.19540229885057472,0.25539467538533395,0.4993661940097809,0.38529349196130575,0.24931265373191422,0.11389601892395189,0.0,0.0,,
45.0,0.6587928938335093,0.2525073473168363,1.26688,53.08928,0.9971592150692714,0.29128297581753626,0.6650127081577905,0.2542459681651083,0.34361059162371826,0.21558605581128473,0.11392245720040281,0.22169190959078133,1.9646314994127876,0.49733753547012377,0.6414852296215854,0.1991084303293255,1.7481597004919875,0.25700501020597516,0.26185402237613215,0.5003825426101685,0.3860525816650502,0.24987797747171875,0.11389601892395189,0.013198501746451088,0.45120001742657223,0.004311012612387623,0.03190831343139038
46.0,0.650753018122408,0.25394759211479584,1.26688,53.08928,0.0,0.30225678013454654,0.6774758091870665,0.2808692804057284,0.34920043337992657,0.22118848969234345,0.11392245720040281,0.23093355948412114,2.0543593846210584,0.5522265883888544,0.6414852296215854,0.1991084303293255,1.7481597004919875,0.25700501020597516,0.26185402237613215,0.5003825426101685,0.3860525816650502,0.24987797747171875,0.11389601892395189,0.0,0.0,,
47.0,0.639175155700298,0.3759253749700742,1.26688,53.08928,0.0,0.30973476842233383,0.6881324686566692,0.290817631887318,0.3339858384932366,0.20984516043041634,0.11392245720040281,0.24388854021597817,2.1855677328649783,0.5001055061487032,0.6414852296215854,0.1991084303293255,1.7481597004919875,0.25700501020597516,0.26185402237613215,0.5003825426101685,0.3860525816650502,0.24987797747171875,0.11389601892395189,0.0,0.0,,
48.0,0.6289181773395509,0.46015744167256045,1.26688,53.08928,0.0,0.32028531830187007,0.6979150715970568,0.29144905705276103,0.35217376078046625,0.22353907782263996,0.11392245720040281,0.25611477617727724,2.294454620468513,0.5797379350745515,0.6414852296215854,0.1991084303293255,1.7481597004919875,0.25700501020597516,0.26185402237613215,0.5003825426101685,0.3860525816650502,0.24987797747171875,0.11389601892395189,0.0,0.0,,
49.0,0.6544912055904536,0.23671936893166273,1.35412,56.73984,0.9971592150692714,0.2916357005143364,0.6650314387302487,0.2575677446477068,0.34100092621191896,0.21383818903557017,0.11392245720040281,0.22152192504090562,1.9628752944120549,0.49840488152959267,0.6397343552134362,0.1985056434952851,1.7428672693803886,0.25954965822275833,0.26728476821192054,0.5003709197044373,0.38599114675059626,0.2498240574506103,0.11389601892395189,0.011732474289937695,0.4342813798029965,0.002717424121276561,0.031157952105682788
50.0,0.6507247450172711,0.30767654398497685,1.35412,56.73984,0.0,0.3034573660404366,0.6781120827973504,0.286875812263754,0.3188644310877793,0.2010527449869723,0.11392245720040281,0.23584194835386899,2.092870180051628,0.5039799278780203,0.6397343552134362,0.1985056434952851,1.7428672693803886,0.25954965822275833,0.26728476821192054,0.5003709197044373,0.38599114675059626,0.2498240574506103,0.11389601892395189,0.0,0.0,,
51.0,0.6366222945434328,0.39256791806468455,1.35412,56.73984,0.0,0.31343384522332585,0.68598965219769,0.2908619508988166,0.3159482872666002,0.20001137083079873,0.11392245720040281,0.24764783492393275,2.2208558507138725,0.5100306023478748,0.6397343552134362,0.1985056434952851,1.7428672693803886,0.25954965822275833,0.26728476821192054,0.5003709197044373,0.38599114675059626,0.2498240574506103,0.11389601892395189,0.0,0.0,,
52.0,0.6273418915019862,0.467646437537592,1.35412,56.73984,0.0,0.32089881828978956,0.6955601102741558,0.2909176248330233,0.3029328615973025,0.1946199310595669,0.11392245720040281,0.25375078216172836,2.284323750445178,0.5158857534370365,0.6397343552134362,0.1985056434952851,1.7428672693803886,0.25954965822275833,0.26728476821192054,0.5003709197044373,0.38599114675059626,0.2498240574506103,0.11389601892395189,0.0,0.0,,
53.0,0.6325008024593232,0.3066967929138678,1.39964,58.72128,0.5412350858791136,0.32205279372951784,0.6982687968853619,0.28550345266919513,0.3499010239098473,0.2183785966922323,0.11392245720040281,0.26256018465686887,2.3633867866118976,0.5058447451847498,0.659919244780018,0.2122583070561727,1.863614804639459,0.27370179590700267,0.2758818468597648,0.5001423954963684,0.3833983127226305,0.2475021730913965,0.11389601892395189,0.02949403759432353,0.3706580093521552,,0.02949403759432353
54.0,0.625225061076992,0.4289346579621379,1.39964,58.72128,0.0,0.3336416169085911,0.7053067165217455,0.30675408318926467,0.3276716149686428,0.205880991248917,0.11392245720040281,0.26757225035564913,2.4116223707801527,0.5606900227949219,0.659919244780018,0.2122583070561727,1.863614804639459,0.27370179590700267,0.2758818468597648,0.5001423954963684,0.3833983127226305,0.2475021730913965,0.11389601892395189,0.0,0.0,,
55.0,0.6091565287901959,0.6121656769064261,1.39964,58.72128,0.0,0.33875925845475896,0.7147668232406669,0.3037395123768419,0.33854899084965034,0.21441100764611426,0.11392245720040281,0.27996602183113956,2.5280853877854166,0.5626113344572882,0.659919244780018,0.2122583070561727,1.863614804639459,0.27370179590700267,0.2758818468597648,0.5001423954963684,0.3833983127226305,0.2475021730913965,0.11389601892395189,0.0,0.0,,
56.0,0.5935158408568457,0.8133808336473548,1.39964,58.72128,0.0,0.3505401900465278,0.7230116580486178,0.3117815126133893,0.3335481086434127,0.21149389135980115,0.11392245720040281,0.2964551725038085,2.6647447252127625,0.5808278551026955,0.659919244780018,0.2122583070561727,1.863614804639459,0.27370179590700267,0.2758818468597648,0.5001423954963684,0.3833983127226305,0.2475021730913965,0.11389601892395189,0.0,0.0,,
57.0,0.6528096992460284,0.279747559655506,1.48688,62.37184,0.9971592150692714,0.2912702526494289,0.6651584698903252,0.2619933835307851,0.33629035235317906,0.2106560841769133,0.11392245720040281,0.2216705205048677,1.9642509282203426,0.4998341130518541,0.6609790334301833,0.21262948054303157,1.866873684891513,0.2746719908727895,0.27611288914751236,0.5001524090766907,0.3831052892541926,0.24725827454163551,0.11389601892395189,0.012487025132676575,0.5077932349076946,0.0016624152478174673,0.0351907854580533
58.0,0.6483846033765024,0.29457131964767064,1.48688,62.37184,0.0,0.29861845987992264,0.6749884466576004,0.2828290134841893,0.3194205526633926,0.20214371126233757,0.11392245720040281,0.23183269049339494,2.057967586986016,0.5141200306304812,0.6609790334301833,0.21262948054303157,1.866873684891513,0.2746719908727895,0.27611288914751236,0.5001524090766907,0.3831052892541926,0.24725827454163551,0.11389601892395189,0.0,0.0,,
59.0,0.6394357334234443,0.3821595443578937,1.48688,62.37184,0.0,0.31056520682759037,0.6874877574691411,0.28907396246342454,0.34262085897559147,0.2165523622772304,0.11392245720040281,0.2447859828066644,2.185047235598174,0.5417662108465205,0.6609790334301833,0.21262948054303157,1.866873684891513,0.2746719908727895,0.27611288914751236,0.5001524090766907,0.3831052892541926,0.24725827454163551,0.11389601892395189,0.0,0.0,,
60.0,0.6314701786043929,0.47342873455908424,1.48688,62.37184,0.0,0.31939136674002644,0.6951587117085425,0.2903175451035042,0.34844544306885133,0.21951254755554853,0.11392245720040281,0.25863696083916476,2.3233366224979086,0.5519791343788666,0.6609790334301833,0.21262948054303157,1.866873684891513,0.2746719908727895,0.27611288914751236,0.5001524090766907,0.3831052892541926,0.24725827454163551,0.11389601892395189,0.0,0.0,,
