round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_auprc,fed_auprc_lift,fed_prevalence,fed_f1_best_threshold,fed_brier,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.626245737030998,0.41617920524682217,21.90336,21.90336,0.0,0.3002727415266058,0.6959873700068108,0.2536594379485162,2.2538165884493897,0.11378941406004156,0.5344668853045846,0.2099127017474183,0.3347835674845829,0.31919125953340444,0.3863164367347752,0.08628128629748377,0.7575443559190035,0.2045002711006687,0.20452799493876814,0.513608455657959,0.43649468379217726,0.29372821366355406,0.11389601892395189,0.0,0.0,,
12.0,0.6094378429970833,0.4840339999505091,21.90336,21.90336,0.0,0.30882333507735965,0.7058304524635693,0.2644750139034433,2.3597749355836246,0.11378941406004156,0.5399519391965144,0.20326458720173,0.3207247942332989,0.32786327794832226,0.3863164367347752,0.08628128629748377,0.7575443559190035,0.2045002711006687,0.20452799493876814,0.513608455657959,0.43649468379217726,0.29372821366355406,0.11389601892395189,0.0,0.0,,
13.0,0.6465459694091873,0.41476984447153653,25.55392,25.55392,0.9971592150692714,0.28470906252996103,0.6738822270007165,0.23152321462966263,2.0388579180351325,0.11378941406004156,0.5272473622444286,0.2179962948908716,0.34447078635218964,0.3059626098382567,0.41647445089748414,0.09123545718547672,0.8010416698268833,0.2045002711006687,0.2045649717514124,0.5131396651268005,0.4344454569175575,0.29135117757136003,0.11389601892395189,0.008159956750397055,1.2808464562986046,0.007066424060776301,0.009035701888358512
14.0,0.6413205766322283,0.4358241636792043,25.55392,25.55392,0.0,0.29483473130070165,0.6891746705108066,0.24823980876192642,2.1971207682324727,0.11378941406004156,0.549610800751806,0.20984130711155763,0.33272914726710795,0.31996784109797416,0.41647445089748414,0.09123545718547672,0.8010416698268833,0.2045002711006687,0.2045649717514124,0.5131396651268005,0.4344454569175575,0.29135117757136003,0.11389601892395189,0.0,0.0,,
15.0,0.6238547699226451,0.49008910224359675,25.55392,25.55392,0.0,0.3018085305877456,0.6978830101724965,0.25730942446839344,2.2827422902472456,0.11378941406004156,0.5403785588544133,0.20524187172790637,0.3248379098088398,0.32468369520804846,0.41647445089748414,0.09123545718547672,0.8010416698268833,0.2045002711006687,0.2045649717514124,0.5131396651268005,0.4344454569175575,0.29135117757136003,0.11389601892395189,0.0,0.0,,
16.0,0.6090986497944002,0.5019439041930855,25.55392,25.55392,0.0,0.30344077541685466,0.7106167476709887,0.273418247669751,2.4348263387164533,0.11378941406004156,0.5730581476405687,0.21687563221123374,0.34550562872609364,0.3362559206655719,0.41647445089748414,0.09123545718547672,0.8010416698268833,0.2045002711006687,0.2045649717514124,0.5131396651268005,0.4344454569175575,0.29135117757136003,0.11389601892395189,0.0,0.0,,
17.0,0.63856946235418,0.4168221491844453,29.20448,29.20448,0.9971592150692714,0.2908011257130217,0.6762465948984193,0.23550044127058967,2.0769765434084224,0.11378941406004156,0.5279638634202044,0.2146035410761811,0.33997082094370523,0.30652295348392417,0.4137534662213185,0.0906431625159419,0.7958413592705478,0.2045002711006687,0.20459686906162336,0.5203817486763,0.43564101196126154,0.2925028043460793,0.11389601892395189,0.007406784790767946,1.2381626042770222,0.00617020691158672,0.00842291173354253
18.0,0.6389259071749803,0.47920225820465107,29.20448,29.20448,0.0,0.29361368347432726,0.6912639609262726,0.25234269133496995,2.2360963897655926,0.11378941406004156,0.5608244348190544,0.21810598503097592,0.34405329308297733,0.31954544792557554,0.4137534662213185,0.0906431625159419,0.7958413592705478,0.2045002711006687,0.20459686906162336,0.5203817486763,0.43564101196126154,0.2925028043460793,0.11389601892395189,0.0,0.0,,
19.0,0.6215139639348414,0.5031752474144694,29.20448,29.20448,0.0,0.30120071342122823,0.6983127011338823,0.2615301002990243,2.3220999768142603,0.11378941406004156,0.5259089694838519,0.19209116523460942,0.3024082914153283,0.3239763504976768,0.4137534662213185,0.0906431625159419,0.7958413592705478,0.2045002711006687,0.20459686906162336,0.5203817486763,0.43564101196126154,0.2925028043460793,0.11389601892395189,0.0,0.0,,
20.0,0.6033440215030883,0.7660451636518177,29.20448,29.20448,0.0,0.309436304550499,0.7121358107163438,0.27911704791282654,2.485288041295415,0.11378941406004156,0.5776942526557403,0.2053210463405724,0.32876978511360827,0.3395111920535181,0.4137534662213185,0.0906431625159419,0.7958413592705478,0.2045002711006687,0.20459686906162336,0.5203817486763,0.43564101196126154,0.2925028043460793,0.11389601892395189,0.0,0.0,,
21.0,0.6398500481850953,0.5883140406027232,32.85504,32.85504,0.9971592150692714,0.289728870285284,0.677812694577419,0.2395281571913975,2.1096676835484494,0.11378941406004156,0.551522083673808,0.2108762759260886,0.3324170348518344,0.3096998608773397,0.41015708198943346,0.0896600859640697,0.7872100079629256,0.2045002711006687,0.20473367425442365,0.5217257738113403,0.43781128955466964,0.2948101249652015,0.11389601892395189,0.006947180675210269,1.2270712440367788,0.005668871460278796,0.008020116829369575
22.0,0.6361959257037852,0.6413265696393988,32.85504,32.85504,0.0,0.2969739926350128,0.6963868272049716,0.2565693941124278,2.2729184504577864,0.11378941406004156,0.5528303795531125,0.21859074303454243,0.34719452717645044,0.32302658607713675,0.41015708198943346,0.0896600859640697,0.7872100079629256,0.2045002711006687,0.20473367425442365,0.5217257738113403,0.43781128955466964,0.2948101249652015,0.11389601892395189,0.0,0.0,,
23.0,0.6187722471836039,0.6922675654223374,32.85504,32.85504,0.0,0.3026940399392619,0.7076166701469296,0.2694636737090458,2.3981281260890803,0.11378941406004156,0.5745444411642939,0.20839729388829134,0.3311026547522861,0.3348440755113424,0.41015708198943346,0.0896600859640697,0.7872100079629256,0.2045002711006687,0.20473367425442365,0.5217257738113403,0.43781128955466964,0.2948101249652015,0.11389601892395189,0.0,0.0,,
24.0,0.5988145381349579,0.6081424383709523,32.85504,32.85504,0.0,0.31772522591789965,0.7174962852737949,0.2854658565529924,2.544779358860295,0.11378941406004156,0.5517539453799825,0.20624182147689632,0.3285092673713958,0.34151596783241045,0.41015708198943346,0.0896600859640697,0.7872100079629256,0.2045002711006687,0.20473367425442365,0.5217257738113403,0.43781128955466964,0.2948101249652015,0.11389601892395189,0.0,0.0,,
25.0,0.6439905161910527,0.8734129715210595,36.5056,36.5056,0.9971592150692714,0.2895237045129533,0.6815621777462408,0.24250355267115312,2.1376355895672825,0.11378941406004156,0.5538348228262645,0.20914100863857427,0.3298318946744739,0.30973192472910893,0.4172907299860465,0.09087403161590812,0.7978683756855848,0.2045002711006687,0.20459271313624447,0.5195238590240479,0.43464783413480146,0.29172993774908795,0.11389601892395189,0.006573898900870356,1.226710830698721,0.005549819685983546,0.007447695946398312
26.0,0.6347476793722369,0.684151727140462,36.5056,36.5056,0.0,0.3046287420579136,0.6969703766750515,0.2565381784807928,2.2734185877753386,0.11378941406004156,0.5396798739586193,0.20010891520885327,0.31835679368236897,0.3233680573669611,0.4172907299860465,0.09087403161590812,0.7978683756855848,0.2045002711006687,0.20459271313624447,0.5195238590240479,0.43464783413480146,0.29172993774908795,0.11389601892395189,0.0,0.0,,
27.0,0.6154419460280867,0.7233634943013805,36.5056,36.5056,0.0,0.3098690534571091,0.7096063690570357,0.27323678423076625,2.434486352357344,0.11378941406004156,0.5721297489309322,0.2036935205508369,0.32289004377798974,0.3366296148582043,0.4172907299860465,0.09087403161590812,0.7978683756855848,0.2045002711006687,0.20459271313624447,0.5195238590240479,0.43464783413480146,0.29172993774908795,0.11389601892395189,0.0,0.0,,
28.0,0.6019681705337466,0.8450401244924975,36.5056,36.5056,0.0,0.3201980614695549,0.7230182501028589,0.29133991480551663,2.607305920863766,0.11378941406004156,0.5626491598901685,0.20269081978797376,0.3243311740234926,0.34920062642851923,0.4172907299860465,0.09087403161590812,0.7978683756855848,0.2045002711006687,0.20459271313624447,0.5195238590240479,0.43464783413480146,0.29172993774908795,0.11389601892395189,0.0,0.0,,
29.0,0.6333629566319783,0.6339406052720152,40.15616,40.15616,0.9971592150692714,0.2943340714930724,0.6833702555058023,0.24486913915990555,2.1602568718594055,0.11378941406004156,0.5374861697158337,0.2074961383844058,0.33036610422789237,0.31220875593888003,0.4137933985767617,0.09109304288349225,0.7997912810658893,0.2045002711006687,0.2046389655016503,0.5235090255737305,0.43487962717270534,0.2914638276167698,0.11389601892395189,0.00688278747703578,1.3502779741538689,0.005717427246248709,0.00790217884495056
30.0,0.6355086482820518,0.6704737891016488,40.15616,40.15616,0.0,0.30685288261348304,0.698545564114626,0.26184189683042247,2.320751388326784,0.11378941406004156,0.5360938696802298,0.2108181999525244,0.3351252605368747,0.3289672722773827,0.4137933985767617,0.09109304288349225,0.7997912810658893,0.2045002711006687,0.2046389655016503,0.5235090255737305,0.43487962717270534,0.2914638276167698,0.11389601892395189,0.0,0.0,,
31.0,0.61572254574219,0.6786230168025044,40.15616,40.15616,0.0,0.3117579177014549,0.7100933331104103,0.2775165047410754,2.484827119968796,0.11378941406004156,0.5680992424139196,0.2068384516367139,0.3293580089303212,0.3403166294098303,0.4137933985767617,0.09109304288349225,0.7997912810658893,0.2045002711006687,0.2046389655016503,0.5235090255737305,0.43487962717270534,0.2914638276167698,0.11389601892395189,0.0,0.0,,
32.0,0.5989305450900416,0.8891211787243712,40.15616,40.15616,0.0,0.31933689636417445,0.7232095848750286,0.2955817924878395,2.6614442639242877,0.11378941406004156,0.5868743878136695,0.2040060506627322,0.32514822623760514,0.35536936975404537,0.4137933985767617,0.09109304288349225,0.7997912810658893,0.2045002711006687,0.2046389655016503,0.5235090255737305,0.43487962717270534,0.2914638276167698,0.11389601892395189,0.0,0.0,,
33.0,0.6354716421334379,0.723078393768947,43.80672,43.80672,0.9971592150692714,0.29154038410754596,0.6844310598940807,0.2472417636359489,2.179662749959612,0.11378941406004156,0.5420261278848861,0.2098912820186317,0.3303838264171555,0.31230851578264174,0.41371359661313384,0.09055376073351604,0.7950564171516704,0.2045002711006687,0.20466672696029664,0.5205981731414795,0.43405927516018666,0.2909359114789931,0.11389601892395189,0.0064068577263424326,1.323133880738169,0.005054503041699054,0.007618020149782327
34.0,0.6354875382657009,0.8259040565329852,43.80672,43.80672,0.0,0.30616818404587154,0.7027703655072484,0.26713212671902886,2.370376151630096,0.11378941406004156,0.5385046219974295,0.19858860790414348,0.3160752860930169,0.3258320588800248,0.41371359661313384,0.09055376073351604,0.7950564171516704,0.2045002711006687,0.20466672696029664,0.5205981731414795,0.43405927516018666,0.2909359114789931,0.11389601892395189,0.0,0.0,,
35.0,0.6078732430916569,0.726213211844384,43.80672,43.80672,0.0,0.30798200971574374,0.7156785737835901,0.2837934630923709,2.5382871374540783,0.11378941406004156,0.5848129357833366,0.21406974307805612,0.33974615831601684,0.34169831714972965,0.41371359661313384,0.09055376073351604,0.7950564171516704,0.2045002711006687,0.20466672696029664,0.5205981731414795,0.43405927516018666,0.2909359114789931,0.11389601892395189,0.0,0.0,,
36.0,0.595369704216506,0.8482658905048822,43.80672,43.80672,0.0,0.32119603458068313,0.7271988327984674,0.29831183099364955,2.678016035959039,0.11378941406004156,0.5823255601103473,0.2004556486490829,0.32056382568089453,0.3541798034785747,0.41371359661313384,0.09055376073351604,0.7950564171516704,0.2045002711006687,0.20466672696029664,0.5205981731414795,0.43405927516018666,0.2909359114789931,0.11389601892395189,0.0,0.0,,
37.0,0.6369850805005445,0.9128168117535548,47.45728,47.45728,0.9971592150692714,0.2926617201205241,0.6861349159459345,0.24983818231124627,2.1964640507129807,0.11378941406004156,0.537445479859879,0.21638548800520688,0.3430639213398057,0.3152983749427205,0.4061232740676272,0.08914136748430156,0.7826556918009666,0.2045002711006687,0.20465957928070572,0.5193512439727783,0.42849156903215013,0.28581755768558736,0.11389601892395189,0.0068685953032181415,1.491425736574456,0.004805180817252583,0.008758746203095056
38.0,0.6337498743779819,0.9509559531313894,47.45728,47.45728,0.0,0.30686734382106506,0.7054272720086434,0.2694658155260407,2.389243565587254,0.11378941406004156,0.5850368257049529,0.20454935206441824,0.3262918402088399,0.33278351544083584,0.4061232740676272,0.08914136748430156,0.7826556918009666,0.2045002711006687,0.20465957928070572,0.5193512439727783,0.42849156903215013,0.28581755768558736,0.11389601892395189,0.0,0.0,,
39.0,0.6091145390663038,0.7320926108467731,47.45728,47.45728,0.0,0.31093087045510415,0.7184691100315748,0.2820307623416713,2.5122933206565907,0.11378941406004156,0.5585700322731049,0.21487932612291671,0.342551908884201,0.34280940307456853,0.4061232740676272,0.08914136748430156,0.7826556918009666,0.2045002711006687,0.20465957928070572,0.5193512439727783,0.42849156903215013,0.28581755768558736,0.11389601892395189,0.0,0.0,,
40.0,0.5903288801247923,0.9193898386507776,47.45728,47.45728,0.0,0.31684519688825813,0.7303197760123545,0.2956818774647601,2.643960214720348,0.11378941406004156,0.5866760279842844,0.2151312645821175,0.34225864759353586,0.3520145837491501,0.4061232740676272,0.08914136748430156,0.7826556918009666,0.2045002711006687,0.20465957928070572,0.5193512439727783,0.42849156903215013,0.28581755768558736,0.11389601892395189,0.0,0.0,,
41.0,0.6392434090195535,0.8784847554831323,51.10784,51.10784,0.9971592150692714,0.2866482995170932,0.6873287091137859,0.2519445282402772,2.214897675332775,0.11378941406004156,0.56712611355823,0.21933204157825514,0.34536163142916115,0.31556362343437333,0.4227496912960366,0.09204137594403344,0.8081175866690236,0.2045002711006687,0.20455572629485672,0.5152701735496521,0.4314301394781485,0.288393224457816,0.11389601892395189,0.0061792708244133,1.4098683625925332,0.004101885017171859,0.008128999298646243
42.0,0.6329621513211385,0.9630033740740404,51.10784,51.10784,0.0,0.30560047908760596,0.7056237421521313,0.26762909146893643,2.3770667628305175,0.11378941406004156,0.589279508692359,0.2131182450935795,0.3376760477484665,0.3280785495509992,0.4227496912960366,0.09204137594403344,0.8081175866690236,0.2045002711006687,0.20455572629485672,0.5152701735496521,0.4314301394781485,0.288393224457816,0.11389601892395189,0.0,0.0,,
43.0,0.6127003412877319,0.8687140451798119,51.10784,51.10784,0.0,0.31188406056866796,0.7196954003803658,0.2891529526869533,2.5831363880939766,0.11378941406004156,0.569594767363153,0.20843564019889985,0.33390921181894523,0.34472619698200246,0.4227496912960366,0.09204137594403344,0.8081175866690236,0.2045002711006687,0.20455572629485672,0.5152701735496521,0.4314301394781485,0.288393224457816,0.11389601892395189,0.0,0.0,,
44.0,0.58962584814872,0.9175934207202412,51.10784,51.10784,0.0,0.3205953614341946,0.7322466710009912,0.30353681007460215,2.7211162401764586,0.11378941406004156,0.589693185077289,0.20820152381815593,0.3332805686545143,0.3604513146828812,0.4227496912960366,0.09204137594403344,0.8081175866690236,0.2045002711006687,0.20455572629485672,0.5152701735496521,0.4314301394781485,0.288393224457816,0.11389601892395189,0.0,0.0,,
45.0,0.6357291532357217,0.9718367327792166,54.7584,54.7584,0.9971592150692714,0.2883163999935264,0.6897710348391521,0.2539993218725285,2.2320584669199963,0.11378941406004156,0.5750549311146909,0.22669529618182407,0.3567283413317192,0.3198789197088669,0.4122807002132252,0.09009811171940899,0.791055846996437,0.2045002711006687,0.20461538461538462,0.5200004577636719,0.43059647632560766,0.28764828734328,0.11389601892395189,0.006366654317520617,1.5235537544358522,0.004271491338738709,0.008379748909866194
46.0,0.6289107922053898,0.8754775712247413,54.7584,54.7584,0.0,0.3057182236019406,0.7105253342022368,0.2743001504996445,2.4298529708020937,0.11378941406004156,0.5832349635354448,0.21369552766365135,0.3396858273511177,0.33475601317340686,0.4122807002132252,0.09009811171940899,0.791055846996437,0.2045002711006687,0.20461538461538462,0.5200004577636719,0.43059647632560766,0.28764828734328,0.11389601892395189,0.0,0.0,,
47.0,0.6117967664928565,1.0481436972577534,54.7584,54.7584,0.0,0.31713028285094724,0.7212099764275721,0.29349844588101515,2.621440210483096,0.11378941406004156,0.5684003870282692,0.19917509139056142,0.3193358433662,0.3487913755509277,0.4122807002132252,0.09009811171940899,0.791055846996437,0.2045002711006687,0.20461538461538462,0.5200004577636719,0.43059647632560766,0.28764828734328,0.11389601892395189,0.0,0.0,,
48.0,0.5919248855811828,1.239932178352664,54.7584,54.7584,0.0,0.3213855570858798,0.7332448146504396,0.3094131543346777,2.771771282560589,0.11378941406004156,0.6008975472798529,0.20234120531875366,0.32416824818755785,0.3628724300202885,0.4122807002132252,0.09009811171940899,0.791055846996437,0.2045002711006687,0.20461538461538462,0.5200004577636719,0.43059647632560766,0.28764828734328,0.11389601892395189,0.0,0.0,,
49.0,0.6389510818715205,1.0619566974765455,58.40896,58.40896,0.9971592150692714,0.29471608876394234,0.6933180214123645,0.25787492891628017,2.268077317428657,0.11378941406004156,0.568808052002112,0.2227017275017598,0.354401862887557,0.3201440421113423,0.4061896104695357,0.08953746597473965,0.7861334120424667,0.2045002711006687,0.2045649717514124,0.5122854113578796,0.42919037530044113,0.2862450168023488,0.11389601892395189,0.00553832106388896,1.3940176982432604,0.003643901820740061,0.007396248725199885
50.0,0.6298157798949503,0.9092157517774625,58.40896,58.40896,0.0,0.31322439435522675,0.7100698047013632,0.27731839242975004,2.462708671629219,0.11378941406004156,0.56356684660715,0.2007909808934975,0.3194705124932023,0.3386834692118186,0.4061896104695357,0.08953746597473965,0.7861334120424667,0.2045002711006687,0.2045649717514124,0.5122854113578796,0.42919037530044113,0.2862450168023488,0.11389601892395189,0.0,0.0,,
51.0,0.6080821177141521,0.990955931920897,58.40896,58.40896,0.0,0.31639686402631,0.7255468402714715,0.2967531575422092,2.65079347995331,0.11378941406004156,0.5669369388481199,0.20512987597165916,0.32998957943306784,0.349721291068349,0.4061896104695357,0.08953746597473965,0.7861334120424667,0.2045002711006687,0.2045649717514124,0.5122854113578796,0.42919037530044113,0.2862450168023488,0.11389601892395189,0.0,0.0,,
52.0,0.5924951725907821,1.4472031454312266,58.40896,58.40896,0.0,0.3283717800583414,0.7387437767337943,0.318710093397623,2.8686878575138244,0.11378941406004156,0.6019957200404539,0.20024012621083012,0.32178823092621034,0.3728176139353116,0.4061896104695357,0.08953746597473965,0.7861334120424667,0.2045002711006687,0.2045649717514124,0.5122854113578796,0.42919037530044113,0.2862450168023488,0.11389601892395189,0.0,0.0,,
53.0,0.6382281321557627,1.0852753716407788,62.05952,62.05952,0.9971592150692714,0.30108786963889217,0.6956659028657546,0.26095878270993,2.2928631666428037,0.11378941406004156,0.5323716878227011,0.20321599324236422,0.3242580432604711,0.32297820459237364,0.406509784631831,0.08948689969774651,0.7856894432587386,0.2045002711006687,0.20455572629485672,0.5132173895835876,0.4338875919110979,0.2906341101365848,0.11389601892395189,0.005153786455425927,1.3594822128070518,0.0033799027231879663,0.006924813249531485
54.0,0.6347428694945665,1.0923230013402196,62.05952,62.05952,0.0,0.30787609471103333,0.7126948774464923,0.2806907531407234,2.4897612363917734,0.11378941406004156,0.5631316517694188,0.2108494728951726,0.33738434763684005,0.3390206635091178,0.406509784631831,0.08948689969774651,0.7856894432587386,0.2045002711006687,0.20455572629485672,0.5132173895835876,0.4338875919110979,0.2906341101365848,0.11389601892395189,0.0,0.0,,
55.0,0.6084536178997584,0.9969834936498086,62.05952,62.05952,0.0,0.3156329811504103,0.7232036524034458,0.2970435173536358,2.654713723897247,0.11378941406004156,0.5853112422558653,0.20094790375433144,0.321111516251568,0.34750272557522505,0.406509784631831,0.08948689969774651,0.7856894432587386,0.2045002711006687,0.20455572629485672,0.5132173895835876,0.4338875919110979,0.2906341101365848,0.11389601892395189,0.0,0.0,,
56.0,0.5887991462548227,1.039998015105386,62.05952,62.05952,0.0,0.3334756789979708,0.7366135271300472,0.3133705604989661,2.8064065886143164,0.11378941406004156,0.5871081627692952,0.18801236934500754,0.30067297316712754,0.3610705495684522,0.406509784631831,0.08948689969774651,0.7856894432587386,0.2045002711006687,0.20455572629485672,0.5132173895835876,0.4338875919110979,0.2906341101365848,0.11389601892395189,0.0,0.0,,
57.0,0.6346607399748578,1.298610425737822,65.71008,65.71008,0.9971592150692714,0.3006282086433235,0.6968883986872253,0.26141529524817964,2.296623361035563,0.11378941406004156,0.5447469417035555,0.2082003668276016,0.3323570022891592,0.32617468463060717,0.414855333183175,0.09193315850766712,0.8071674442725753,0.2045002711006687,0.20463390352068062,0.5212650299072266,0.4312340542752811,0.28792386724504876,0.11389601892395189,0.005374002849185833,1.4840877058450133,0.0033214203743961537,0.007465640515936668
58.0,0.6300797544338346,1.1959100156564262,65.71008,65.71008,0.0,0.3135295104554375,0.7131906740889378,0.2793919341027258,2.4733115673144104,0.11378941406004156,0.5364774966398986,0.19577865230316052,0.3125945303997765,0.3359805540622354,0.414855333183175,0.09193315850766712,0.8071674442725753,0.2045002711006687,0.20463390352068062,0.5212650299072266,0.4312340542752811,0.28792386724504876,0.11389601892395189,0.0,0.0,,
59.0,0.610307381473062,1.233337912094622,65.71008,65.71008,0.0,0.32458574631438314,0.7298845413716847,0.3007034347933384,2.6875270818876693,0.11378941406004156,0.5510276900029362,0.20362714319615846,0.3276611921364937,0.3542685065125251,0.414855333183175,0.09193315850766712,0.8071674442725753,0.2045002711006687,0.20463390352068062,0.5212650299072266,0.4312340542752811,0.28792386724504876,0.11389601892395189,0.0,0.0,,
60.0,0.583960304783766,1.1158689402301716,65.71008,65.71008,0.0,0.3247735121092776,0.7381931197096746,0.31477644452091863,2.8302825241502934,0.11378941406004156,0.5988086089871666,0.19795404132515074,0.31488925797030176,0.36296594690166695,0.414855333183175,0.09193315850766712,0.8071674442725753,0.2045002711006687,0.20463390352068062,0.5212650299072266,0.4312340542752811,0.28792386724504876,0.11389601892395189,0.0,0.0,,
