round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_brier,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6447585843378713,0.8951266095471933,76.88016,76.88016,1.0,0.2855120206078856,0.6922581374826476,0.21466602333878237,0.1141742195367573,0.2640230622667791,0.3392620379009546,0.569206397316427,2.306646379057953,0.3248652833249669,0.6601777258375492,0.22012856962899208,1.9327152231367404,0.27093860875174713,0.2805710738671633,0.5714970827102661,0.337098384851916,0.21703764298290695,0.11389601892395189,0.005075626885234308,1.706953881359368,0.0031984244756038155,0.007051075229858129,0.003255153698474115
22.0,0.6395645429591801,0.8996072965613662,80.54112,80.54112,1.0,0.28765866907370835,0.6947704304332754,0.21292499219741567,0.1141742195367573,0.2678992051369453,0.33625287343213317,0.5794461795034155,2.3391226230010855,0.3284242114840872,0.659864353478098,0.21790856413275222,1.913223712219909,0.2707698999565028,0.27715911902994306,0.5259872078895569,0.33392545376122035,0.21577065597630357,0.11389601892395189,0.004729004714870319,1.6640685255570133,0.003029024887755261,0.006534165798943516,0.003744764086227454
23.0,0.6450440665883119,1.1206409905010994,84.20208,84.20208,1.0,0.29433869303019994,0.6957152565914344,0.20828983429587886,0.1141742195367573,0.26819998850595494,0.33071677605394073,0.5641649656582994,2.339271464662118,0.3301506641911414,0.658367065841301,0.2179088678131541,1.9132263785150503,0.27133086668909073,0.27648611285660424,0.5199083089828491,0.3287682737882325,0.21136804579913887,0.11389601892395189,0.00477674544439476,1.7608655627136613,0.0029547070298476257,0.006725843683982819,0.0034631881164607506
24.0,0.6495957928698111,1.067070399782529,87.86304,87.86304,1.0,0.29689064595381803,0.6974876397312699,0.19518367718695578,0.1141742195367573,0.27082010426431746,0.3110540224333488,0.5397502505009448,2.360502231418443,0.3301281894391415,0.6527463797467109,0.21633165257945353,1.8993785263372347,0.272296865003199,0.2740423252076078,0.5082079172134399,0.30911354236292105,0.1992431825024009,0.11389601892395189,0.00441448138979241,1.7004925159380946,0.0026408873913859707,0.006314132587850321,0.004293958636503031
25.0,0.6506031896057898,1.3140954365952884,91.524,91.524,1.0,0.29509594450879884,0.6990163447210692,0.2050235556458175,0.1141742195367573,0.2756589540565309,0.32611004599049537,0.5667404621213014,2.3993734015855543,0.33170352595605945,0.6543643178125562,0.2128876175217182,1.8691401115947939,0.2700306853051483,0.27262342936920925,0.5186727643013,0.3244908737176011,0.20911381744287427,0.11389601892395189,0.004421784523024157,1.7750014406756236,0.00268325778039013,0.006293393165816836,0.002888296853396789
26.0,0.6475438935126504,1.1739578925296166,95.18496,95.18496,1.0,0.2909102764338134,0.7020224767387624,0.21415144174138298,0.1141742195367573,0.2794857300572679,0.34074684552709295,0.5850526131708306,2.4307660330400243,0.33542320943532616,0.6542616005500476,0.21325276623933043,1.8723460947455839,0.26426113254771094,0.2744380554103502,0.5316864848136902,0.339286734429757,0.21857667830076,0.11389601892395189,0.00434635045028574,1.82120608442483,0.002508787764379863,0.006333481655472481,0.00306345589805385
27.0,0.6487107398053253,1.3221507119564087,98.84592,98.84592,1.0,0.29193314717019625,0.7032560021590099,0.20733635561091526,0.1141742195367573,0.28227632599071606,0.328189315090649,0.5851251619951451,2.45719688567297,0.3389008046634219,0.6528066798623315,0.2114274358618146,1.8563198069546594,0.2662962171404146,0.27050214483976787,0.5264344811439514,0.32678410803004215,0.21269359268595525,0.11389601892395189,0.0040378997294560955,1.7621080000353686,0.0022758505070894245,0.005945255561476639,0.004660669071128277
28.0,0.6493294421112812,2.1029281127852757,102.50688,102.50688,1.0,0.30032071082538286,0.7040267220129639,0.20653960617774486,0.1141742195367573,0.2821271160161146,0.32964316505293034,0.5498108619060611,2.4533675568334825,0.33567042200728114,0.6537307587413582,0.21573046215657773,1.8941001116168992,0.2701778385772914,0.27370916754478397,0.5199360847473145,0.32832366414152525,0.21149476502169112,0.11389601892395189,0.004048973191484108,1.8343989187924308,0.002363797103243521,0.005883873014948648,0.0032424129538202156
29.0,0.6440478410529648,1.2837442590330304,106.16784,106.16784,1.0,0.3039666655070381,0.7062655097314788,0.20538718076853493,0.1141742195367573,0.28437082203957037,0.3284165440742743,0.5810074659771579,2.4705593737512777,0.33747403884449473,0.6504909797301757,0.2152219638262779,1.8896355277350045,0.2724997019907021,0.27548775121020974,0.5354719161987305,0.3272198316148351,0.2111622078995965,0.11389601892395189,0.003758835246383948,1.7662495342483453,0.002121392232382443,0.005551440708537471,0.0029542925460346527
30.0,0.6535492817578967,1.6065697332931563,109.8288,109.8288,1.0,0.298153022184663,0.7065017111766875,0.21015574446295057,0.1141742195367573,0.28614546159366006,0.3332749591525824,0.5902893999600849,2.4909324478693016,0.34116178484693416,0.653158177456175,0.21370004098544787,1.8762731393459406,0.2697438069023925,0.2741887466507889,0.5518691539764404,0.33190093089784595,0.21595169247493068,0.11389601892395189,0.0038764886332317747,1.8830227360576828,0.0020827456112161987,0.005846001372311715,0.004014875483289746
