round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_auprc,fed_auprc_lift,fed_f1,fed_f1_best_threshold,fed_ece,fed_brier,fed_prevalence,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
17.0,0.6419132485871255,0.4544915692481303,29.20448,29.20448,0.9971592150692714,0.6682388635687525,0.23005332693629332,2.0500467347855866,0.28316700932096417,0.5222099396588293,0.3408518123661406,0.21452356853610985,0.1123348017621145,0.29797883431656547,0.4188417418257515,0.09114450436398783,0.8002431096809872,0.12735478806907377,0.20461029844662834,0.4704878628253937,0.3875438191326259,0.25356379270912827,0.11389601892395189,0.007646874450655995,1.2889126973459497,0.006178629650573577,0.008869814128576228
18.0,0.6390599399040636,0.39571921200087584,29.20448,29.20448,0.0,0.6809513896193499,0.24182352789534345,2.169801289159096,0.29315785958706597,0.5549055070378931,0.337404275853175,0.21228151864815117,0.1123348017621145,0.30900461799508494,0.4188417418257515,0.09114450436398783,0.8002431096809872,0.12735478806907377,0.20461029844662834,0.4704878628253937,0.3875438191326259,0.25356379270912827,0.11389601892395189,0.0,0.0,,
19.0,0.6244981100473639,0.49191844167440524,29.20448,29.20448,0.0,0.6903183854875505,0.2538544162138042,2.294017318214141,0.3006052474458023,0.5316882510729898,0.3110421287136174,0.19636806417887223,0.1123348017621145,0.320475316325233,0.4188417418257515,0.09114450436398783,0.8002431096809872,0.12735478806907377,0.20461029844662834,0.4704878628253937,0.3875438191326259,0.25356379270912827,0.11389601892395189,0.0,0.0,,
20.0,0.6043752634907167,0.5585579575043749,29.20448,29.20448,0.0,0.700988107517174,0.263181155471627,2.3919383635930833,0.3023858960294066,0.5805682957528746,0.3514344697265461,0.22067762773400923,0.1123348017621145,0.3265323210755963,0.4188417418257515,0.09114450436398783,0.8002431096809872,0.12735478806907377,0.20461029844662834,0.4704878628253937,0.3875438191326259,0.25356379270912827,0.11389601892395189,0.0,0.0,,
21.0,0.6421646888688051,0.47960016045257925,32.85504,32.85504,0.9971592150692714,0.6698517598005601,0.23190468202568695,2.065582232680458,0.2837770942600517,0.5336792835129965,0.3416169395547212,0.21558822740450811,0.1123348017621145,0.3006069231065317,0.4400911511858052,0.09730708580068206,0.85435019344841,0.13847758081334724,0.20473367425442365,0.4691030979156494,0.3837132276910451,0.24973152779363872,0.11389601892395189,0.007395434098036805,1.3216207567602396,0.005509867809238511,0.009006846311669842
22.0,0.6386091754617367,0.5477209459043476,32.85504,32.85504,0.0,0.682021689731647,0.2458870675791184,2.210069293492761,0.2903462643817893,0.551943506648362,0.3388445018214519,0.21456119504123583,0.1123348017621145,0.3129698282122057,0.4400911511858052,0.09730708580068206,0.85435019344841,0.13847758081334724,0.20473367425442365,0.4691030979156494,0.3837132276910451,0.24973152779363872,0.11389601892395189,0.0,0.0,,
23.0,0.6213308086750458,0.5125215926047386,32.85504,32.85504,0.0,0.6957375176886039,0.2600957427665338,2.3594984410999222,0.29289179395768,0.5928933454767722,0.3514687131459679,0.22202418119597103,0.1123348017621145,0.32651007109614427,0.4400911511858052,0.09730708580068206,0.85435019344841,0.13847758081334724,0.20473367425442365,0.4691030979156494,0.3837132276910451,0.24973152779363872,0.11389601892395189,0.0,0.0,,
24.0,0.600316661232232,0.597950127296609,32.85504,32.85504,0.0,0.7043009033679934,0.2713528533830666,2.481527386800282,0.310316101344286,0.5477743752389825,0.32355334057212987,0.2018240182055999,0.1123348017621145,0.33251012283742,0.4400911511858052,0.09730708580068206,0.85435019344841,0.13847758081334724,0.20473367425442365,0.4691030979156494,0.3837132276910451,0.24973152779363872,0.11389601892395189,0.0,0.0,,
25.0,0.6405846049460094,0.5888020247227362,36.5056,36.5056,0.9971592150692714,0.6704083110088305,0.23234036622484636,2.0732635667528783,0.2877060449301305,0.5362683076840514,0.3404620576288862,0.2151623968126803,0.1123348017621145,0.3006932713759617,0.42051657910579543,0.0916742217727129,0.8048939957587417,0.11126694717157551,0.2046389655016503,0.4664742350578308,0.38002912028127794,0.24708820013772123,0.11389601892395189,0.007127739516232457,1.355013624415733,0.00547609908964134,0.008566872085026921
26.0,0.6364449924735293,0.5287863767386741,36.5056,36.5056,0.0,0.6851195338905129,0.24818858456250673,2.2340654246577563,0.29388178334713877,0.566161571841633,0.34813868306023915,0.2198389398973321,0.1123348017621145,0.31463902517077913,0.42051657910579543,0.0916742217727129,0.8048939957587417,0.11126694717157551,0.2046389655016503,0.4664742350578308,0.38002912028127794,0.24708820013772123,0.11389601892395189,0.0,0.0,,
27.0,0.6138767383268038,0.5189592389185037,36.5056,36.5056,0.0,0.6966695720349148,0.26331798945119206,2.3833776705130845,0.3013190643392779,0.5515739105984125,0.33902313079007423,0.213200726215225,0.1123348017621145,0.32747148790656916,0.42051657910579543,0.0916742217727129,0.8048939957587417,0.11126694717157551,0.2046389655016503,0.4664742350578308,0.38002912028127794,0.24708820013772123,0.11389601892395189,0.0,0.0,,
28.0,0.6031098601848985,0.7436038434960841,36.5056,36.5056,0.0,0.7078021221701981,0.27656149652585266,2.5230719866333633,0.316771141845129,0.5822976489611733,0.31642747282802525,0.19816712423887659,0.1123348017621145,0.34483727821955984,0.42051657910579543,0.0916742217727129,0.8048939957587417,0.11126694717157551,0.2046389655016503,0.4664742350578308,0.38002912028127794,0.24708820013772123,0.11389601892395189,0.0,0.0,,
29.0,0.6364227560210234,0.5716810581653757,40.15616,40.15616,0.9971592150692714,0.6709787541678603,0.2353596819952627,2.096230415715197,0.28823993191756137,0.5365136977596955,0.3398568635976411,0.21468733324991834,0.1123348017621145,0.30177788884029005,0.4337369496368917,0.09451760763584788,0.8298587477316224,0.12061328790459966,0.2045002711006687,0.465583860874176,0.38195488194801575,0.24833707009273884,0.11389601892395189,0.006558132515359985,1.3194461612729356,0.004934579639882789,0.008012147650988817
30.0,0.6411227697346871,0.6026416796760194,40.15616,40.15616,0.0,0.6903167382475753,0.2542322125452786,2.2816215381168092,0.29964159031347803,0.5478543139351771,0.336217543580074,0.2100382429632006,0.1123348017621145,0.3213274358744753,0.4337369496368917,0.09451760763584788,0.8298587477316224,0.12061328790459966,0.2045002711006687,0.465583860874176,0.38195488194801575,0.24833707009273884,0.11389601892395189,0.0,0.0,,
31.0,0.6185499477384553,0.5359478254841102,40.15616,40.15616,0.0,0.7000750725046833,0.269815606322254,2.4459996818506253,0.30975326162734207,0.548927413312574,0.31636359123776847,0.1974947030524252,0.1123348017621145,0.3361907432843243,0.4337369496368917,0.09451760763584788,0.8298587477316224,0.12061328790459966,0.2045002711006687,0.465583860874176,0.38195488194801575,0.24833707009273884,0.11389601892395189,0.0,0.0,,
32.0,0.6008942686597674,0.6805834974783894,40.15616,40.15616,0.0,0.7089121964546435,0.2794223175187834,2.5513624563645085,0.30662038060233804,0.5910641074762019,0.34329991732566345,0.2171046661089523,0.1123348017621145,0.3414844739150048,0.4337369496368917,0.09451760763584788,0.8298587477316224,0.12061328790459966,0.2045002711006687,0.465583860874176,0.38195488194801575,0.24833707009273884,0.11389601892395189,0.0,0.0,,
33.0,0.6389598125948986,0.5835922074681612,43.80672,43.80672,0.9971592150692714,0.6736039054987505,0.23858993375171128,2.121639597737624,0.28692264635684384,0.5231105183864854,0.3487210354571393,0.21931393767077634,0.1123348017621145,0.30297622428501725,0.4687891746822943,0.10515336382032653,0.923240029052615,0.13130223779994607,0.20450951154489178,0.4632551074028015,0.37755542889749627,0.24424664552911204,0.11389601892395189,0.006253066694658916,1.3324023336172104,0.004607893023031884,0.007764725992264543
34.0,0.6417224570900195,0.6470765145457809,43.80672,43.80672,0.0,0.6906717409834874,0.2541106775073545,2.278325711091577,0.29280014087912054,0.5515595050635315,0.3431829579887223,0.21546654980840083,0.1123348017621145,0.3185513746894524,0.4687891746822943,0.10515336382032653,0.923240029052615,0.13130223779994607,0.20450951154489178,0.4632551074028015,0.37755542889749627,0.24424664552911204,0.11389601892395189,0.0,0.0,,
35.0,0.6223615746149112,0.7020087296995711,43.80672,43.80672,0.0,0.7027516716538539,0.2733487633471968,2.4876903195351425,0.30579773184252784,0.5619992273382002,0.33635040855092624,0.2102193437245393,0.1123348017621145,0.3417131721311683,0.4687891746822943,0.10515336382032653,0.923240029052615,0.13130223779994607,0.20450951154489178,0.4632551074028015,0.37755542889749627,0.24424664552911204,0.11389601892395189,0.0,0.0,,
36.0,0.599583198993646,0.6563998039445773,43.80672,43.80672,0.0,0.7144301383586161,0.28612198078254514,2.6258143985988656,0.3112528141180572,0.599576755444759,0.3340924845651481,0.20930749461500414,0.1123348017621145,0.3469913743723284,0.4687891746822943,0.10515336382032653,0.923240029052615,0.13130223779994607,0.20450951154489178,0.4632551074028015,0.37755542889749627,0.24424664552911204,0.11389601892395189,0.0,0.0,,
37.0,0.6393140104581645,0.6415262772671493,47.45728,47.45728,0.9971592150692714,0.6754460243750493,0.2408959865630329,2.1355906457500944,0.2854621031631476,0.5459459260265506,0.3371087924208635,0.21185018780639434,0.1123348017621145,0.3069762063231132,0.44716850234190336,0.09701715522648446,0.8518046209434467,0.11032416235358213,0.20460404323639816,0.46851229667663574,0.3776137391669178,0.24464276099553978,0.11389601892395189,0.006073210128578636,1.3663168363273144,0.004258479319480212,0.007791583353230352
38.0,0.6382379801905707,0.6637961123350984,47.45728,47.45728,0.0,0.689350605638005,0.25742109811520775,2.307006682043728,0.2979794950519476,0.5474397368368071,0.31781148404384685,0.1998742262080192,0.1123348017621145,0.32312037444101915,0.44716850234190336,0.09701715522648446,0.8518046209434467,0.11032416235358213,0.20460404323639816,0.46851229667663574,0.3776137391669178,0.24464276099553978,0.11389601892395189,0.0,0.0,,
39.0,0.6163715735060662,0.6569222635329436,47.45728,47.45728,0.0,0.701840192306444,0.2741292266433658,2.493400549821701,0.30365619042319963,0.5865282757616852,0.3279220519956643,0.20767272051351804,0.1123348017621145,0.33544562184556104,0.44716850234190336,0.09701715522648446,0.8518046209434467,0.11032416235358213,0.20460404323639816,0.46851229667663574,0.3776137391669178,0.24464276099553978,0.11389601892395189,0.0,0.0,,
40.0,0.5945809511492439,0.6841406393157402,47.45728,47.45728,0.0,0.7160564656108009,0.29082201589437756,2.6604037408553447,0.31432670516529726,0.5853283102329305,0.34159631590101613,0.21312209562971046,0.1123348017621145,0.346447893666794,0.44716850234190336,0.09701715522648446,0.8518046209434467,0.11032416235358213,0.20460404323639816,0.46851229667663574,0.3776137391669178,0.24464276099553978,0.11389601892395189,0.0,0.0,,
41.0,0.6362412245055291,0.688193575830787,51.10784,51.10784,0.9971592150692714,0.6779778890816187,0.24349646155733506,2.160983374303223,0.2867169133054856,0.5465789869568345,0.3383208570623263,0.2137235260188069,0.1123348017621145,0.30724293028256794,0.4444293837079704,0.0956210841352788,0.8395472031302935,0.1134984833164813,0.2046439487249669,0.4717487692832947,0.37991020330017683,0.2466512122811624,0.11389601892395189,0.00566365444143794,1.343703574500978,0.0038197330092494502,0.00746478705866029
42.0,0.6337051995718245,0.7142361847045806,51.10784,51.10784,0.0,0.695470259617817,0.26248589517074133,2.3536336174190353,0.29792441128046104,0.5733956525466813,0.3425414019498136,0.21508074905791297,0.1123348017621145,0.32072085149853996,0.4444293837079704,0.0956210841352788,0.8395472031302935,0.1134984833164813,0.2046439487249669,0.4717487692832947,0.37991020330017683,0.2466512122811624,0.11389601892395189,0.0,0.0,,
43.0,0.6159926036853579,0.8983908279789071,51.10784,51.10784,0.0,0.7059729536916343,0.27761361584442723,2.5140219659048277,0.3117370224054487,0.5659618415308869,0.33027186911726625,0.2072257072550505,0.1123348017621145,0.3341719657533799,0.4444293837079704,0.0956210841352788,0.8395472031302935,0.1134984833164813,0.2046439487249669,0.4717487692832947,0.37991020330017683,0.2466512122811624,0.11389601892395189,0.0,0.0,,
44.0,0.5941105033550568,0.8154472303314781,51.10784,51.10784,0.0,0.7193903080524784,0.2969923009913875,2.719215483352415,0.3227182074638879,0.5703808182624243,0.32328225345420547,0.20129479592315255,0.1123348017621145,0.35210859375189646,0.4444293837079704,0.0956210841352788,0.8395472031302935,0.1134984833164813,0.2046439487249669,0.4717487692832947,0.37991020330017683,0.2466512122811624,0.11389601892395189,0.0,0.0,,
45.0,0.6356271973055836,0.7731375149473683,54.7584,54.7584,0.9971592150692714,0.6821409794629077,0.24606041366741982,2.185591310714178,0.28998269116856057,0.5419979109825616,0.34435785570591587,0.21641993291239336,0.1123348017621145,0.30968374051217734,0.45779754913223303,0.09988065759845136,0.8769459946193681,0.11289381563593932,0.20453723788864786,0.4621541202068329,0.3771953039380143,0.24414134291355413,0.11389601892395189,0.005197191556050042,1.3076817659894004,0.0036759613122302193,0.006711210582176372
46.0,0.6359723413261839,0.7603795393039909,54.7584,54.7584,0.0,0.6992577101416244,0.2607045817989501,2.343256246487599,0.30230299026056495,0.5542749085315298,0.3306432889531793,0.20581748437638406,0.1123348017621145,0.3274465810817912,0.45779754913223303,0.09988065759845136,0.8769459946193681,0.11289381563593932,0.20453723788864786,0.4621541202068329,0.3771953039380143,0.24414134291355413,0.11389601892395189,0.0,0.0,,
47.0,0.6118284156873013,0.7284286404866378,54.7584,54.7584,0.0,0.7122679435615171,0.2817788538161399,2.554134601397104,0.317104719425844,0.5758829014398077,0.31043554032649284,0.1965189013257667,0.1123348017621145,0.3399204363847872,0.45779754913223303,0.09988065759845136,0.8769459946193681,0.11289381563593932,0.20453723788864786,0.4621541202068329,0.3771953039380143,0.24414134291355413,0.11389601892395189,0.0,0.0,,
48.0,0.5909308726309973,0.9814613655551117,54.7584,54.7584,0.0,0.7228395811645778,0.2946776595250765,2.7106176089229614,0.32559895048861054,0.5826830668333868,0.3025692271640731,0.1896929590986258,0.1123348017621145,0.3497664223999919,0.45779754913223303,0.09988065759845136,0.8769459946193681,0.11289381563593932,0.20453723788864786,0.4621541202068329,0.3771953039380143,0.24414134291355413,0.11389601892395189,0.0,0.0,,
49.0,0.639184137439969,0.7999859641478634,58.40896,58.40896,0.9971592150692714,0.6834400952342737,0.24970732285348152,2.2154751889369493,0.2877039368028089,0.5685739642760526,0.34101626526627654,0.21505000815917424,0.1123348017621145,0.30975784625171504,0.44251621978989303,0.09550160732931942,0.8384982041653767,0.10905655284113916,0.20454648167397296,0.4694700539112091,0.3800208024634491,0.2467245576424676,0.11389601892395189,0.005368834928846375,1.424539835890755,0.0034782164181116305,0.007297097061968654
50.0,0.6343749942595035,0.9135261052581347,58.40896,58.40896,0.0,0.6995042526619158,0.26588328908103676,2.3872067954397456,0.2947687221767662,0.5798664216034212,0.34226373053777687,0.21621819638869705,0.1123348017621145,0.32731922831460614,0.44251621978989303,0.09550160732931942,0.8384982041653767,0.10905655284113916,0.20454648167397296,0.4694700539112091,0.3800208024634491,0.2467245576424676,0.11389601892395189,0.0,0.0,,
51.0,0.6140457673161251,0.8560752776830226,58.40896,58.40896,0.0,0.7150091498678919,0.2890861734016122,2.6321032442728174,0.30642758968010086,0.5961368088173821,0.3427481996827413,0.21452954721437825,0.1123348017621145,0.34481679179106506,0.44251621978989303,0.09550160732931942,0.8384982041653767,0.10905655284113916,0.20454648167397296,0.4694700539112091,0.3800208024634491,0.2467245576424676,0.11389601892395189,0.0,0.0,,
52.0,0.5877305497181035,0.8702114330799832,58.40896,58.40896,0.0,0.7272007144128043,0.3092378011296067,2.8352374021834166,0.3299905985756829,0.584781434751292,0.3286529850144678,0.20306355410492213,0.1123348017621145,0.35988084779439855,0.44251621978989303,0.09550160732931942,0.8384982041653767,0.10905655284113916,0.20454648167397296,0.4694700539112091,0.3800208024634491,0.2467245576424676,0.11389601892395189,0.0,0.0,,
53.0,0.638055527695233,0.9307753397292506,62.05952,62.05952,0.9971592150692714,0.6843215180181705,0.25148861487532526,2.2290312759033175,0.2814669189258503,0.5792493157731127,0.35687982255535505,0.22595799948851739,0.1123348017621145,0.316318864182343,0.4387076996257603,0.09476642785641727,0.8320433738750131,0.10899256254225828,0.20452799493876814,0.4678891897201538,0.3815194184109707,0.24798489642241606,0.11389601892395189,0.005210927462028276,1.4561714730225503,0.003263666483867411,0.007246852926215373
54.0,0.6317915654750722,0.8280236345531253,62.05952,62.05952,0.0,0.7013343519743176,0.26875179027322865,2.414909693253245,0.30214884851796286,0.5695208007956241,0.32790704031795487,0.2067486362544512,0.1123348017621145,0.33019805585103734,0.4387076996257603,0.09476642785641727,0.8320433738750131,0.10899256254225828,0.20452799493876814,0.4678891897201538,0.3815194184109707,0.24798489642241606,0.11389601892395189,0.0,0.0,,
55.0,0.6109519078584903,0.79673749755054,62.05952,62.05952,0.0,0.7173858736746148,0.286811423247792,2.615016547701426,0.3159848136069286,0.5751162843819756,0.32895491080062056,0.20510799234669233,0.1123348017621145,0.3438442899478419,0.4387076996257603,0.09476642785641727,0.8320433738750131,0.10899256254225828,0.20452799493876814,0.4678891897201538,0.3815194184109707,0.24798489642241606,0.11389601892395189,0.0,0.0,,
56.0,0.5909718512601851,0.9171617955923687,62.05952,62.05952,0.0,0.7254070170064129,0.301392568343504,2.7681587288904845,0.32785330250558903,0.5724076198061131,0.3226986134989958,0.2016955337796746,0.1123348017621145,0.3526334767060226,0.4387076996257603,0.09476642785641727,0.8320433738750131,0.10899256254225828,0.20452799493876814,0.4678891897201538,0.3815194184109707,0.24798489642241606,0.11389601892395189,0.0,0.0,,
57.0,0.6426934823263347,0.9790632990483363,65.71008,65.71008,0.9971592150692714,0.6845095219562028,0.2531079829303064,2.2411561688568575,0.29463401578482135,0.5555297765456483,0.33820512560580107,0.21334521040676072,0.1123348017621145,0.3197455130419044,0.4392989168467805,0.09455338993428272,0.8301729140982163,0.1194201564657156,0.20451875282422052,0.4701518714427948,0.38421786024193805,0.2502852356952249,0.11389601892395189,0.005218738834377646,1.5318695220630616,0.003100146866101716,0.007487519984520086
58.0,0.6315590792766865,0.928092732482398,65.71008,65.71008,0.0,0.7033122851607508,0.2672952559371892,2.3868666381311128,0.30361482235850396,0.5475602118979466,0.32615260541312446,0.20304641467411738,0.1123348017621145,0.32858793992459834,0.4392989168467805,0.09455338993428272,0.8301729140982163,0.1194201564657156,0.20451875282422052,0.4701518714427948,0.38421786024193805,0.2502852356952249,0.11389601892395189,0.0,0.0,,
59.0,0.6041904844934669,0.7710129233968775,65.71008,65.71008,0.0,0.7177906733463589,0.29074828954933235,2.628747186895574,0.31044139833059153,0.5809925860414119,0.33398832360709213,0.20867555753113312,0.1123348017621145,0.34526380031102377,0.4392989168467805,0.09455338993428272,0.8301729140982163,0.1194201564657156,0.20451875282422052,0.4701518714427948,0.38421786024193805,0.2502852356952249,0.11389601892395189,0.0,0.0,,
60.0,0.5879063957425398,1.062499260392574,65.71008,65.71008,0.0,0.7282922015044873,0.3077217829945853,2.81150923322127,0.3240946457367036,0.5674664413238786,0.3209828872808306,0.19796396089857582,0.1123348017621145,0.3519201049093388,0.4392989168467805,0.09455338993428272,0.8301729140982163,0.1194201564657156,0.20451875282422052,0.4701518714427948,0.38421786024193805,0.2502852356952249,0.11389601892395189,0.0,0.0,,
