round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_auprc_lift,fed_brier,fed_f1,fed_prevalence,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
36.0,0.6212224846618173,0.49765242467827947,1.04688,43.80672,0.0,0.6961615267893883,0.5769299823946966,0.25962866251691025,2.344003517312931,0.22005574305271647,0.29313909872596566,0.11469218179529146,0.34359635111522785,0.3331854252849941,0.6604186125637381,0.22328146940691537,1.9603974881334518,0.2794164287979702,0.2816549570647931,0.49991151690483093,0.37948347686689293,0.2441403001416908,0.11389601892395189,0.0,0.0,,
37.0,0.6590502704548448,0.19787988632179093,1.13412,47.45728,0.9971592150692714,0.6647390935352249,0.4986852674880916,0.2259002637695993,2.0282720187431145,0.2245831560404335,0.2616144577270537,0.11469218179529146,0.35543287143319463,0.2969787470610862,0.6594947595748426,0.22184755671315134,1.9478078233908989,0.2745451270041434,0.2794574276842621,0.49964019656181335,0.37979550551735786,0.24451291948939277,0.11389601892395189,0.023728629424049796,0.6920889249086031,0.007748840598406142,0.05824203355878899
38.0,0.654531629361988,0.24057262730390253,1.13412,47.45728,0.0,0.678075132965718,0.5408286830516122,0.24018016011435595,2.1644263983574827,0.21419416976285943,0.2870327377654637,0.11469218179529146,0.33543619969288707,0.3116739648387872,0.6594947595748426,0.22184755671315134,1.9478078233908989,0.2745451270041434,0.2794574276842621,0.49964019656181335,0.37979550551735786,0.24451291948939277,0.11389601892395189,0.0,0.0,,
39.0,0.6394552459460504,0.34180324219648156,1.13412,47.45728,0.0,0.6840618944844589,0.5612238617413414,0.24789123003430544,2.236552364157482,0.21959055602147698,0.2909292679140245,0.11469218179529146,0.34735878635571676,0.32312755396247755,0.6594947595748426,0.22184755671315134,1.9478078233908989,0.2745451270041434,0.2794574276842621,0.49964019656181335,0.37979550551735786,0.24451291948939277,0.11389601892395189,0.0,0.0,,
40.0,0.6240245715365457,0.5009024405262926,1.13412,47.45728,0.0,0.6966013339634012,0.5909807150600749,0.25942344544551404,2.3421024255357117,0.22331717041445104,0.29775854566971044,0.11469218179529146,0.3527768596602987,0.335760935239317,0.6594947595748426,0.22184755671315134,1.9478078233908989,0.2745451270041434,0.2794574276842621,0.49964019656181335,0.37979550551735786,0.24451291948939277,0.11389601892395189,0.0,0.0,,
41.0,0.6548947615547871,0.21358774940826705,1.22136,51.10784,0.9971592150692714,0.6645702330791968,0.5008660760571791,0.22580306262451874,2.0276274815098447,0.22346895784256288,0.2666600256618126,0.11469218179529146,0.35407872108950594,0.29637804894200137,0.6589726145362107,0.22089691199353387,1.939461221564085,0.27039810800157665,0.27770320656226694,0.49889063835144043,0.37878117746913,0.24371756478165815,0.11389601892395189,0.017210737004802645,0.5486415096947894,0.0039361042488646305,0.046834730462765324
42.0,0.6546977866346977,0.24225554206748176,1.22136,51.10784,0.0,0.6761628441338026,0.5473085706958569,0.23860414855749287,2.1509960478096417,0.2095306676341473,0.28624192142650423,0.11469218179529146,0.33153041985331955,0.3116788386558325,0.6589726145362107,0.22089691199353387,1.939461221564085,0.27039810800157665,0.27770320656226694,0.49889063835144043,0.37878117746913,0.24371756478165815,0.11389601892395189,0.0,0.0,,
43.0,0.638186977290346,0.36646924388574276,1.22136,51.10784,0.0,0.6854275120322892,0.5779683661261269,0.24886969450451282,2.2475760673586835,0.2194050602580727,0.29266404494426057,0.11469218179529146,0.34445625927262213,0.324610757308703,0.6589726145362107,0.22089691199353387,1.939461221564085,0.27039810800157665,0.27770320656226694,0.49889063835144043,0.37878117746913,0.24371756478165815,0.11389601892395189,0.0,0.0,,
44.0,0.6230069335045293,0.48410540371424426,1.22136,51.10784,0.0,0.6966728910237895,0.5675358409832365,0.26115684869256955,2.364214214345066,0.23028911916228806,0.2983872327210422,0.11469218179529146,0.3618601637035439,0.3372814094320528,0.6589726145362107,0.22089691199353387,1.939461221564085,0.27039810800157665,0.27770320656226694,0.49889063835144043,0.37878117746913,0.24371756478165815,0.11389601892395189,0.0,0.0,,
45.0,0.6312049266279822,0.2850367664176274,1.26688,53.08928,0.5412350858791136,0.6952040390770954,0.5131306432400485,0.2611940763312966,2.362272871612858,0.22274217115053435,0.29145306747344946,0.11469218179529146,0.35518390706425024,0.3339926876157474,0.6585542534634855,0.22035526388896526,1.9347055847149142,0.26745329400196655,0.2773830669034932,0.49878329038619995,0.37855118143521904,0.24353389915780183,0.11389601892395189,0.052217908888452486,0.5561070981748344,,0.052217908888452486
