round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auroc,fed_ece,fed_f1_best,fed_prevalence,fed_brier,fed_auprc_lift,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
50.0,0.6496954716863412,0.3284045464609594,1.39584,58.40896,0.0,0.2877643068695885,0.6736511439442799,0.3358926942927457,0.3119468009966166,0.11392245720040282,0.21126858961750455,2.2445335189112043,0.2511848085347518,0.5533350447168404,0.3360209322847145,0.08023499551231733,0.7044582968776991,0.0,0.20451875282422052,0.43112698197364807,0.36406979160397873,0.23422339009780335,0.11389601892395189,0.0,0.0,,
51.0,0.6361912960389208,0.40688449804252425,1.39584,58.40896,0.0,0.27674052975194974,0.6807658854605809,0.35855346808326316,0.3165069862131378,0.11392245720040282,0.22809532738506766,2.3050626241816765,0.25796018956872907,0.5926128744793924,0.3360209322847145,0.08023499551231733,0.7044582968776991,0.0,0.20451875282422052,0.43112698197364807,0.36406979160397873,0.23422339009780335,0.11389601892395189,0.0,0.0,,
52.0,0.6204225544504964,0.46619465606560667,1.39584,58.40896,0.0,0.2877110215945826,0.6899336923909053,0.35149641130457204,0.32512086211494845,0.11392245720040282,0.22156965917636945,2.3908276948176606,0.267060692542172,0.5691218906328878,0.3360209322847145,0.08023499551231733,0.7044582968776991,0.0,0.20451875282422052,0.43112698197364807,0.36406979160397873,0.23422339009780335,0.11389601892395189,0.0,0.0,,
53.0,0.6350675411311301,0.4048872972005647,1.44136,60.3904,0.5412350858791136,0.29212983598340575,0.6888946975588841,0.3578486046092613,0.3233003569382812,0.11392245720040282,0.22334837740226116,2.3605734995324004,0.26390842358380057,0.5337670649845464,0.3361165465575373,0.08027157590010056,0.7047794704193981,0.0,0.20451875282422052,0.4263628125190735,0.3653751809191791,0.23539148960637002,0.11389601892395189,0.041889371852532574,0.5162915430264547,,0.041889371852532574
54.0,0.6188199591486103,0.39601501173196935,1.44136,60.3904,0.0,0.29829374411469395,0.6981771431878377,0.3421225027640305,0.3324242747156484,0.11392245720040282,0.21498533292984806,2.468034850546609,0.27612744856355115,0.5517085596753991,0.3361165465575373,0.08027157590010056,0.7047794704193981,0.0,0.20451875282422052,0.4263628125190735,0.3653751809191791,0.23539148960637002,0.11389601892395189,0.0,0.0,,
55.0,0.6073009080761314,0.6929656766628122,1.44136,60.3904,0.0,0.3016665648741536,0.7045142381396574,0.3390551900342463,0.33694299529631005,0.11392245720040282,0.2134013860117446,2.533391346208581,0.28252517082572903,0.5695602602258789,0.3361165465575373,0.08027157590010056,0.7047794704193981,0.0,0.20451875282422052,0.4263628125190735,0.3653751809191791,0.23539148960637002,0.11389601892395189,0.0,0.0,,
56.0,0.5839993161359424,0.7906120573178034,1.44136,60.3904,0.0,0.3068870454490132,0.7159454346935431,0.33258850431328363,0.34714860920321106,0.11392245720040282,0.209628232346976,2.6821226593476353,0.29810102689694257,0.5813416477971807,0.3361165465575373,0.08027157590010056,0.7047794704193981,0.0,0.20451875282422052,0.4263628125190735,0.3653751809191791,0.23539148960637002,0.11389601892395189,0.0,0.0,,
57.0,0.6547899264977686,0.49862930300549657,1.5286,64.04096,0.9971592150692714,0.28266725521154396,0.6600383480982935,0.33890713840134035,0.30089848179409046,0.11392245720040282,0.21215099441262308,2.107457696745143,0.23623771206198596,0.5086203494483431,0.33673469490199603,0.08038026387302075,0.7057337440976797,0.0,0.20451875282422052,0.42812052369117737,0.3663452459174222,0.2361781130119622,0.11389601892395189,0.01351004633184431,0.5350178700136894,0.003846442876556358,0.03306893852311225
58.0,0.6491486649037967,0.33546567145631745,1.5286,64.04096,0.0,0.28062872088047525,0.6734722242422331,0.35046488293310596,0.30952914543506305,0.11392245720040282,0.2208289541333068,2.2382206853497495,0.25078500648662816,0.5518609301223676,0.33673469490199603,0.08038026387302075,0.7057337440976797,0.0,0.20451875282422052,0.42812052369117737,0.3663452459174222,0.2361781130119622,0.11389601892395189,0.0,0.0,,
59.0,0.6380819957341972,0.4095735605363197,1.5286,64.04096,0.0,0.29006106521095115,0.680462917277527,0.3353941485549305,0.3129282594156323,0.11392245720040282,0.21151256112066127,2.2938215089770164,0.2571300154018894,0.5559325867031456,0.33673469490199603,0.08038026387302075,0.7057337440976797,0.0,0.20451875282422052,0.42812052369117737,0.3663452459174222,0.2361781130119622,0.11389601892395189,0.0,0.0,,
60.0,0.6266118709999872,0.49781552141704805,1.5286,64.04096,0.0,0.29399376795717747,0.6877362577974567,0.3359336899996764,0.32216770049395405,0.11392245720040282,0.21069568725595794,2.3821794640196474,0.2663158532371162,0.5447368219228461,0.33673469490199603,0.08038026387302075,0.7057337440976797,0.0,0.20451875282422052,0.42812052369117737,0.3663452459174222,0.2361781130119622,0.11389601892395189,0.0,0.0,,
