round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auprc_lift,fed_f1,fed_ece,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,9.067758233631404,515.7886546239722,21.90336,21.90336,0.0,0.2372094746359775,2.215123058462941,0.2973377081435647,0.37468437293932694,0.6871211574216834,0.5947485135798788,0.3253948796264309,0.25207113645354917,0.11492950654582075,0.3492233821987232,0.08170905413582137,0.7174004403997503,0.05967922417008579,0.20450951154489178,0.4809688627719879,0.38219686643371364,0.24740053462729886,0.11389601892395189,0.0,0.0,,
12.0,8.864788870298725,532.7337299901694,21.90336,21.90336,0.0,0.23999407076299517,2.262779060931764,0.29880851413100606,0.37885788705646384,0.6929443420480033,0.5972205748179438,0.3317055040634922,0.2566236564716261,0.11492950654582075,0.3492233821987232,0.08170905413582137,0.7174004403997503,0.05967922417008579,0.20450951154489178,0.4809688627719879,0.38219686643371364,0.24740053462729886,0.11389601892395189,0.0,0.0,,
13.0,9.716372912369895,520.0405063703155,25.55392,25.55392,0.9971592150692714,0.2408026109170333,2.037118165534147,0.2805298340609712,0.3776401740809282,0.6710381522120021,0.5906758767938145,0.30604465597334857,0.2331334500804357,0.11492950654582075,0.3696985656830022,0.08488551552024712,0.7452895748439196,0.0025252525252525255,0.20450951154489178,0.4841481149196625,0.37959418775025067,0.24529158083443953,0.11389601892395189,0.008241277918969066,1.1898396784672514,0.007015302621025452,0.009175253729886439
14.0,9.468836618196459,523.3973518062281,25.55392,25.55392,0.0,0.23363454656147983,2.140743389544286,0.29703296986468053,0.369383271719814,0.6798546132375336,0.5681798820255356,0.3150265163355861,0.24432342538958543,0.11492950654582075,0.3696985656830022,0.08488551552024712,0.7452895748439196,0.0025252525252525255,0.20450951154489178,0.4841481149196625,0.37959418775025067,0.24529158083443953,0.11389601892395189,0.0,0.0,,
15.0,9.217774259053126,562.3162068655779,25.55392,25.55392,0.0,0.23797044885885713,2.196956805186635,0.30081258428112745,0.375975544906755,0.6874369980587727,0.5722167364660228,0.32290848685899054,0.2494153112386519,0.11492950654582075,0.3696985656830022,0.08488551552024712,0.7452895748439196,0.0025252525252525255,0.20450951154489178,0.4841481149196625,0.37959418775025067,0.24529158083443953,0.11389601892395189,0.0,0.0,,
16.0,8.720734272633456,576.7934610455663,25.55392,25.55392,0.0,0.2307418697859683,2.288452993915696,0.31210412552580696,0.3668869854741676,0.6953259796921496,0.5465432091879641,0.33347499346524506,0.25788212654125287,0.11492950654582075,0.3696985656830022,0.08488551552024712,0.7452895748439196,0.0025252525252525255,0.20450951154489178,0.4841481149196625,0.37959418775025067,0.24529158083443953,0.11389601892395189,0.0,0.0,,
17.0,9.47153916848435,571.0405596889984,29.20448,29.20448,0.9971592150692714,0.23924338112483545,2.0361558572228695,0.27514739885981865,0.3751606964426489,0.6714758928058627,0.5771742244490232,0.3083393949966655,0.2326815236779314,0.11492950654582075,0.4557441325414863,0.10193663334711743,0.8949973345001663,0.0,0.20464821848435522,0.48277053236961365,0.37687694994598964,0.24303419060693524,0.11389601892395189,0.008602673415865557,1.306574967224151,0.0065888765791233305,0.010166871378948478
18.0,9.482379637204739,584.3787043320776,29.20448,29.20448,0.0,0.23942406082250142,2.0938784052300377,0.2910613644034256,0.37649292686404545,0.677515397348181,0.5819646321060765,0.31541948428635036,0.23757896340307458,0.11492950654582075,0.4557441325414863,0.10193663334711743,0.8949973345001663,0.0,0.20464821848435522,0.48277053236961365,0.37687694994598964,0.24303419060693524,0.11389601892395189,0.0,0.0,,
19.0,8.95655135865824,629.4511425252688,29.20448,29.20448,0.0,0.23315121676721334,2.2376961356047746,0.30323240440750326,0.3695157354440604,0.6893758732427203,0.5703705080652617,0.32685562600381524,0.2534918729167869,0.11492950654582075,0.4557441325414863,0.10193663334711743,0.8949973345001663,0.0,0.20464821848435522,0.48277053236961365,0.37687694994598964,0.24303419060693524,0.11389601892395189,0.0,0.0,,
20.0,8.551039113164446,618.3146471583075,29.20448,29.20448,0.0,0.23789610505556202,2.2666808494640724,0.30196196177346907,0.3759486380409289,0.6916252022285675,0.5987507398188684,0.3332693405096284,0.2565544503160674,0.11492950654582075,0.4557441325414863,0.10193663334711743,0.8949973345001663,0.0,0.20464821848435522,0.48277053236961365,0.37687694994598964,0.24303419060693524,0.11389601892395189,0.0,0.0,,
21.0,9.558897780387126,642.9009686921873,32.85504,32.85504,0.9971592150692714,0.23920340971624496,2.0557429621987877,0.28207623383672625,0.37563585756160883,0.674809856440469,0.5915821789494693,0.3075836139013924,0.23506577891510658,0.11492950654582075,0.400594111124592,0.0921238861424995,0.8088420211070803,0.0,0.2045002711006687,0.46788230538368225,0.37560013135334247,0.24223901553873706,0.11389601892395189,0.007862463014576502,1.2604707077844068,0.006398448466692461,0.009011728212244744
22.0,9.388470362655806,777.2001160817751,32.85504,32.85504,0.0,0.23430424440772166,2.1329677939953466,0.2983449169735921,0.3700675013149673,0.6832510926164276,0.5687168817085562,0.31706691994655667,0.24202499821513737,0.11492950654582075,0.400594111124592,0.0921238861424995,0.8088420211070803,0.0,0.2045002711006687,0.46788230538368225,0.37560013135334247,0.24223901553873706,0.11389601892395189,0.0,0.0,,
23.0,8.988970762464742,658.3658134533536,32.85504,32.85504,0.0,0.23923802920345788,2.219107484426955,0.2991551935905176,0.3776943665748127,0.6934026764764839,0.5979139725419751,0.3346568403668408,0.25069611561544636,0.11492950654582075,0.400594111124592,0.0921238861424995,0.8088420211070803,0.0,0.2045002711006687,0.46788230538368225,0.37560013135334247,0.24223901553873706,0.11389601892395189,0.0,0.0,,
24.0,8.525619573382214,660.5501036057568,32.85504,32.85504,0.0,0.22988578351017763,2.2719308395599604,0.31437402871898773,0.365902794009189,0.6945333513344744,0.5351898763122456,0.3343219862554394,0.2555336865327473,0.11492950654582075,0.400594111124592,0.0921238861424995,0.8088420211070803,0.0,0.2045002711006687,0.46788230538368225,0.37560013135334247,0.24223901553873706,0.11389601892395189,0.0,0.0,,
25.0,9.318797795961462,614.9896386852797,36.5056,36.5056,0.9971592150692714,0.2401281446102927,2.066523419850025,0.2826758564343684,0.3768361725535878,0.6762100463548498,0.5815312581836487,0.30760512141403984,0.23586521074742084,0.11492950654582075,0.36985911081913836,0.08846334220614067,0.7767026718045996,0.0008733624454148472,0.2045002711006687,0.45522332191467285,0.3763634688622387,0.24303080587907652,0.11389601892395189,0.006807856958028957,1.1432808164972812,0.005952115125518623,0.0074883045765203795
26.0,9.238280583612815,645.8030672853503,36.5056,36.5056,0.0,0.24086820369386688,2.1487312696078074,0.2892259924089016,0.37903050766378066,0.6869736369039383,0.5963887396190701,0.32457806270376954,0.24452312352595554,0.11492950654582075,0.36985911081913836,0.08846334220614067,0.7767026718045996,0.0008733624454148472,0.2045002711006687,0.45522332191467285,0.3763634688622387,0.24303080587907652,0.11389601892395189,0.0,0.0,,
27.0,9.032211417245623,682.132972261519,36.5056,36.5056,0.0,0.2386273165474206,2.2515972973591927,0.2944893961414411,0.3764045763993402,0.6948222896189766,0.5961828876459316,0.33173328352962445,0.25451495521923373,0.11492950654582075,0.36985911081913836,0.08846334220614067,0.7767026718045996,0.0008733624454148472,0.2045002711006687,0.45522332191467285,0.3763634688622387,0.24303080587907652,0.11389601892395189,0.0,0.0,,
28.0,8.669242107263186,693.1196358068908,36.5056,36.5056,0.0,0.23982589057277554,2.358907432767073,0.3083126223946162,0.37926376048074084,0.7036454356120534,0.5963997775398022,0.3431864680062593,0.2654176724648401,0.11492950654582075,0.36985911081913836,0.08846334220614067,0.7767026718045996,0.0008733624454148472,0.2045002711006687,0.45522332191467285,0.3763634688622387,0.24303080587907652,0.11389601892395189,0.0,0.0,,
29.0,9.345126809448605,824.399364145717,40.15616,40.15616,0.9971592150692714,0.23503679823948337,2.0592123694458118,0.2874851142624657,0.3703869132011799,0.6765506560878807,0.5779506888874587,0.31344013043939556,0.23521024428115345,0.11492950654582075,0.36201747295304515,0.08560738410958783,0.7516275364000886,0.0,0.2045002711006687,0.460025429725647,0.3769311550381235,0.24355533013627703,0.11389601892395189,0.007055288445825531,1.2410325924865901,0.005399617834036767,0.00839593802435658
30.0,9.48272586505264,880.3050197193086,40.15616,40.15616,0.0,0.2408323634779061,2.099501354595443,0.2886104995216852,0.37845485389405203,0.682130396874834,0.5944450099962837,0.3174205197692598,0.23892276133250573,0.11492950654582075,0.36201747295304515,0.08560738410958783,0.7516275364000886,0.0,0.2045002711006687,0.460025429725647,0.3769311550381235,0.24355533013627703,0.11389601892395189,0.0,0.0,,
31.0,9.136504470526246,682.498230105027,40.15616,40.15616,0.0,0.2388959939130456,2.227786789266196,0.2978653704523938,0.37650998800332686,0.6900211970266282,0.5945140351217769,0.3257579442711094,0.2516655211280839,0.11492950654582075,0.36201747295304515,0.08560738410958783,0.7516275364000886,0.0,0.2045002711006687,0.460025429725647,0.3769311550381235,0.24355533013627703,0.11389601892395189,0.0,0.0,,
32.0,8.669957316501286,634.2942715160082,40.15616,40.15616,0.0,0.23945898389458387,2.3915805437990842,0.2999337826077738,0.3779919056141185,0.7005433547626545,0.5926024908216787,0.3393840679127526,0.2678047063701271,0.11492950654582075,0.36201747295304515,0.08560738410958783,0.7516275364000886,0.0,0.2045002711006687,0.460025429725647,0.3769311550381235,0.24355533013627703,0.11389601892395189,0.0,0.0,,
33.0,9.45309679810774,839.5501846090041,43.80672,43.80672,0.9971592150692714,0.23934469499478597,2.0658225145230533,0.2855074823148044,0.3760226145330422,0.6770496903463687,0.5851784222079339,0.3112219492398753,0.23600495149611164,0.11492950654582075,0.3710204119844453,0.08902372682090395,0.7816228140541496,0.0,0.2045002711006687,0.46498966217041016,0.3752071789850064,0.24210212400309647,0.11389601892395189,0.006796966523948641,1.2524536699056625,0.004940103058702821,0.008335599795630701
34.0,9.377189570759695,692.6950335038616,43.80672,43.80672,0.0,0.23962777082949513,2.163941033258889,0.29532472867742277,0.3774777285225712,0.6858060144181604,0.5936722204835723,0.32588671920354045,0.2463484420817326,0.11492950654582075,0.3710204119844453,0.08902372682090395,0.7816228140541496,0.0,0.2045002711006687,0.46498966217041016,0.3752071789850064,0.24210212400309647,0.11389601892395189,0.0,0.0,,
35.0,8.960859978710877,746.8127639786492,43.80672,43.80672,0.0,0.23812158490788451,2.278792472912552,0.2970476672582479,0.3757778307533666,0.6937611511973474,0.601590995765915,0.3355236607345748,0.2586965087159221,0.11492950654582075,0.3710204119844453,0.08902372682090395,0.7816228140541496,0.0,0.2045002711006687,0.46498966217041016,0.3752071789850064,0.24210212400309647,0.11389601892395189,0.0,0.0,,
36.0,8.669261241684328,693.8704893154538,43.80672,43.80672,0.0,0.2318379558390013,2.3410695242717883,0.31416305873172606,0.36876327006853477,0.6995268535392313,0.5758709929478313,0.34216122133370824,0.2647260408098163,0.11492950654582075,0.3710204119844453,0.08902372682090395,0.7816228140541496,0.0,0.2045002711006687,0.46498966217041016,0.3752071789850064,0.24210212400309647,0.11389601892395189,0.0,0.0,,
37.0,9.501906670239306,813.4838939019603,47.45728,47.45728,0.9971592150692714,0.24152983411602763,2.1078457621231164,0.28336569648942594,0.3788619581253567,0.6803438747979933,0.6011920452252976,0.3200842293279674,0.24089500261750899,0.11492950654582075,0.3762631085925644,0.09120846202128981,0.8008046539553721,0.0,0.2045002711006687,0.4561159312725067,0.37382403316678514,0.24097786210736466,0.11389601892395189,0.005910038825320502,1.1395604496938176,0.004389655519251524,0.0071912615177179414
38.0,9.194659750111617,802.280485264354,47.45728,47.45728,0.0,0.23550643248420824,2.1511244702164474,0.3027948964417946,0.37223289005480864,0.6890907082249353,0.5698438656703012,0.3226128226086504,0.24471281048292862,0.11492950654582075,0.3762631085925644,0.09120846202128981,0.8008046539553721,0.0,0.2045002711006687,0.4561159312725067,0.37382403316678514,0.24097786210736466,0.11389601892395189,0.0,0.0,,
39.0,8.769688740395086,858.5339594012272,47.45728,47.45728,0.0,0.23624416167928214,2.29185899508894,0.3106486552305516,0.3742487093626943,0.698303628236603,0.5836884335906424,0.3327231727593407,0.260189940290247,0.11492950654582075,0.3762631085925644,0.09120846202128981,0.8008046539553721,0.0,0.2045002711006687,0.4561159312725067,0.37382403316678514,0.24097786210736466,0.11389601892395189,0.0,0.0,,
40.0,8.56037432627478,742.8206060506751,47.45728,47.45728,0.0,0.23532648176582746,2.3314861601430263,0.30613788520107194,0.37286432957781285,0.699758427457852,0.5932389329387341,0.3392526319132854,0.26407882809709865,0.11492950654582075,0.3762631085925644,0.09120846202128981,0.8008046539553721,0.0,0.2045002711006687,0.4561159312725067,0.37382403316678514,0.24097786210736466,0.11389601892395189,0.0,0.0,,
41.0,9.36522324125833,877.0264068169612,51.10784,51.10784,0.9971592150692714,0.23384999271499854,2.1028989709339694,0.29181331384964754,0.36914986772847264,0.6780082838945899,0.5693132077106478,0.3157945548764156,0.23987041439872378,0.11492950654582075,0.38535135879690713,0.09327804299047102,0.8189754468306092,0.004345936549326379,0.2045002711006687,0.4601536691188812,0.37603117828040594,0.24275904925786504,0.11389601892395189,0.006320409213614294,1.2690367301693186,0.004538115102497986,0.007846039070935281
42.0,9.413153311745088,773.5655522175391,51.10784,51.10784,0.0,0.24175652336827086,2.2397128298181674,0.29963818773965456,0.3807565456468232,0.6929560140279274,0.6042892514856499,0.3337606310685318,0.2539980835910179,0.11492950654582075,0.38535135879690713,0.09327804299047102,0.8189754468306092,0.004345936549326379,0.2045002711006687,0.4601536691188812,0.37603117828040594,0.24275904925786504,0.11389601892395189,0.0,0.0,,
43.0,8.949286321897814,796.3798067771047,51.10784,51.10784,0.0,0.2393543291897137,2.303083679795438,0.3015285699188173,0.37772217389169893,0.6937564460587912,0.5972309963081748,0.3337987511226159,0.25909104198440314,0.11492950654582075,0.38535135879690713,0.09327804299047102,0.8189754468306092,0.004345936549326379,0.2045002711006687,0.4601536691188812,0.37603117828040594,0.24275904925786504,0.11389601892395189,0.0,0.0,,
44.0,8.587236376069196,708.9469279533727,51.10784,51.10784,0.0,0.23518154287002743,2.352369315072413,0.31307506273198793,0.37304698391128166,0.7005004053954331,0.587012320432403,0.34006453861954467,0.26431863799861915,0.11492950654582075,0.38535135879690713,0.09327804299047102,0.8189754468306092,0.004345936549326379,0.2045002711006687,0.4601536691188812,0.37603117828040594,0.24275904925786504,0.11389601892395189,0.0,0.0,,
45.0,9.43060837085899,951.4543823228166,54.7584,54.7584,0.9971592150692714,0.2398971545698101,2.136712552679111,0.2927882825581055,0.37741100514440806,0.6833482541626039,0.5986339682422407,0.3187766909403598,0.24381434065850682,0.11492950654582075,0.37785800586501134,0.09158767221193209,0.8041340959694558,0.004249893752656183,0.2045002711006687,0.4573090374469757,0.37491613585831707,0.24199698636738529,0.11389601892395189,0.006321885055780188,1.3256735827308148,0.004249375477028257,0.00811201663554533
46.0,9.359404323854573,841.4777265487367,54.7584,54.7584,0.0,0.2417268260960596,2.260085134287265,0.29530903402482456,0.3806433255867685,0.6936372999580176,0.6004040034137075,0.33392504048925165,0.2556650973244959,0.11492950654582075,0.37785800586501134,0.09158767221193209,0.8041340959694558,0.004249893752656183,0.2045002711006687,0.4573090374469757,0.37491613585831707,0.24199698636738529,0.11389601892395189,0.0,0.0,,
47.0,8.965467332950867,804.4399424864484,54.7584,54.7584,0.0,0.23566023588639498,2.350106624889329,0.30800247319334517,0.3736692736917602,0.700714731074888,0.6049468110260166,0.3406963977761459,0.26571673031050275,0.11492950654582075,0.37785800586501134,0.09158767221193209,0.8041340959694558,0.004249893752656183,0.2045002711006687,0.4573090374469757,0.37491613585831707,0.24199698636738529,0.11389601892395189,0.0,0.0,,
48.0,8.44607790743743,764.1017581364881,54.7584,54.7584,0.0,0.2348793605412826,2.4102997927311423,0.3174103365997578,0.37330390684576736,0.709777158289626,0.5968358347685736,0.35076111463990955,0.2716612718072845,0.11492950654582075,0.37785800586501134,0.09158767221193209,0.8041340959694558,0.004249893752656183,0.2045002711006687,0.4573090374469757,0.37491613585831707,0.24199698636738529,0.11389601892395189,0.0,0.0,,
49.0,9.407774349628786,942.0486060974774,58.40896,58.40896,0.9971592150692714,0.24092020205093242,2.138918869084907,0.28583534718158526,0.3783472752159186,0.6824419853249747,0.5965724895292778,0.3269779003645882,0.24444790592578985,0.11492950654582075,0.37868832779007316,0.09096495153191672,0.7986666469233996,0.008261049153242462,0.20450951154489178,0.4626358151435852,0.37465079773791726,0.2418359777442684,0.11389601892395189,0.006005513364728822,1.3109742054948583,0.004138730012104981,0.007630903137005886
50.0,9.32202349371178,968.5111038444695,58.40896,58.40896,0.0,0.23697111291560613,2.2174976286917656,0.3047925031150915,0.3746956989810636,0.6937479382247641,0.5970906581043117,0.33182063579103543,0.25162614190277305,0.11492950654582075,0.37868832779007316,0.09096495153191672,0.7986666469233996,0.008261049153242462,0.20450951154489178,0.4626358151435852,0.37465079773791726,0.2418359777442684,0.11389601892395189,0.0,0.0,,
51.0,8.952739051087725,915.3265514457092,58.40896,58.40896,0.0,0.23903755901294277,2.2911241452910884,0.306846983580395,0.3780642578458979,0.6990458485959256,0.59303147488903,0.33716131440000086,0.25887362724316043,0.11492950654582075,0.37868832779007316,0.09096495153191672,0.7986666469233996,0.008261049153242462,0.20450951154489178,0.4626358151435852,0.37465079773791726,0.2418359777442684,0.11389601892395189,0.0,0.0,,
52.0,8.513036074965122,734.96981633031,58.40896,58.40896,0.0,0.23493526724923372,2.3106805106510424,0.3138093658532037,0.3730901362860251,0.7041590034280193,0.5978313674559407,0.3464820217280295,0.2578718327301176,0.11492950654582075,0.37868832779007316,0.09096495153191672,0.7986666469233996,0.008261049153242462,0.20450951154489178,0.4626358151435852,0.37465079773791726,0.2418359777442684,0.11389601892395189,0.0,0.0,,
53.0,9.373098740383229,884.3470765433776,62.05952,62.05952,0.9971592150692714,0.24270888557214465,2.1400922604561865,0.28736894775957045,0.3807455516717615,0.6833666606837756,0.6045113978748026,0.3251131430856238,0.2446034781365598,0.11492950654582075,0.37794399470834794,0.09150918805986674,0.803445009969727,0.0008635578583765112,0.20450951154489178,0.4609144926071167,0.37419957688700856,0.24142798059741824,0.11389601892395189,0.0050418947578426635,1.1461798429954797,0.0035412424722865497,0.0063598248228717074
54.0,9.284979631046692,907.8988453465372,62.05952,62.05952,0.0,0.23676097077385377,2.239848796894555,0.30525344593663434,0.37452406111508163,0.6932562380595099,0.5852794347674196,0.3310001472683487,0.25470791417648553,0.11492950654582075,0.37794399470834794,0.09150918805986674,0.803445009969727,0.0008635578583765112,0.20450951154489178,0.4609144926071167,0.37419957688700856,0.24142798059741824,0.11389601892395189,0.0,0.0,,
55.0,8.854467204277634,1298.8412327202252,62.05952,62.05952,0.0,0.23521516270758405,2.3207455721176657,0.30924691741565397,0.37304414340556563,0.7002580658143563,0.587612663753038,0.34154458205815763,0.2622924811551053,0.11492950654582075,0.37794399470834794,0.09150918805986674,0.803445009969727,0.0008635578583765112,0.20450951154489178,0.4609144926071167,0.37419957688700856,0.24142798059741824,0.11389601892395189,0.0,0.0,,
56.0,8.416351368856041,692.1523419605269,62.05952,62.05952,0.0,0.22797191432623196,2.45878311494316,0.32405632274670493,0.3641365907264711,0.7088496897262935,0.5609127748307414,0.3498535462371842,0.2768948062329843,0.11492950654582075,0.37794399470834794,0.09150918805986674,0.803445009969727,0.0008635578583765112,0.20450951154489178,0.4609144926071167,0.37419957688700856,0.24142798059741824,0.11389601892395189,0.0,0.0,,
57.0,9.411896114980042,1372.2856518846518,65.71008,65.71008,0.9971592150692714,0.24234091094636095,2.165066723119287,0.28653964115442154,0.3802062207204548,0.6834064203951252,0.5952080335310488,0.32365237588289525,0.24625589127576367,0.11492950654582075,0.3771143002558733,0.09091312851679506,0.7982116440566509,0.0016999575010624734,0.2045002711006687,0.45600518584251404,0.37421638925018297,0.24141869901000804,0.11389601892395189,0.005295824005087669,1.2475152703700587,0.003381408536398858,0.007005184916930246
58.0,9.21637574715996,1243.7469165457242,65.71008,65.71008,0.0,0.24526523565274458,2.2716191146225446,0.29459025266013644,0.38528865301927173,0.6956887039450041,0.5918359379813991,0.3330528985996885,0.2575593060853943,0.11492950654582075,0.3771143002558733,0.09091312851679506,0.7982116440566509,0.0016999575010624734,0.2045002711006687,0.45600518584251404,0.37421638925018297,0.24141869901000804,0.11389601892395189,0.0,0.0,,
59.0,8.773305964352105,807.1441389438166,65.71008,65.71008,0.0,0.23650572368964887,2.343734187962053,0.3088885773488989,0.3749159037699212,0.6990724186288378,0.5960675572351836,0.3430730817127485,0.2638229057359886,0.11492950654582075,0.3771143002558733,0.09091312851679506,0.7982116440566509,0.0016999575010624734,0.2045002711006687,0.45600518584251404,0.37421638925018297,0.24141869901000804,0.11389601892395189,0.0,0.0,,
60.0,8.51020452640105,846.1404861112347,65.71008,65.71008,0.0,0.23278261841525696,2.468210767098197,0.31533817606349424,0.37050490233060523,0.7076163899948827,0.5931551475753147,0.3463704324811289,0.27590791215352894,0.11492950654582075,0.3771143002558733,0.09091312851679506,0.7982116440566509,0.0016999575010624734,0.2045002711006687,0.45600518584251404,0.37421638925018297,0.24141869901000804,0.11389601892395189,0.0,0.0,,
