round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1,fed_ece,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_brier,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
33.0,0.15148886612175608,0.10305003215680823,71.12704,71.12704,0.5412350858791136,0.2954202019949982,2.665520662260306,0.30554334558781476,0.3746850494527456,0.11334172435494018,0.7185322832758136,0.5336768847054996,0.23391817452728683,0.3420809833133818,0.3859584385249294,0.08572386630735546,0.7526502428903427,0.04321728691476591,0.20450951154489178,0.45949670672416687,0.36731086099349997,0.23688196163087638,0.11389601892395189,0.005257329086153219,0.9574102030601352,,0.005257329086153219
34.0,0.14827952848884987,0.20876285418749768,73.10848,73.10848,0.5412350858791136,0.30653281907464713,2.78981415863248,0.3099559316767817,0.3729888069823787,0.11334172435494018,0.7256827417080179,0.5331997841315271,0.23168395371715186,0.34718248140845825,0.3611879039950878,0.08294015784860823,0.7282094548360569,0.049153242461792646,0.2045002711006687,0.4262903928756714,0.36761331972511174,0.23760671864734983,0.11389601892395189,0.0052316643479027175,0.9861967850592919,,0.0052316643479027175
35.0,0.16243057959648644,0.13490494522242408,74.7776,74.7776,0.4559241291901578,0.2500329918227127,2.2087260447500134,0.28453511418152305,0.3749237987363465,0.11334172435494018,0.6822951755139542,0.5227797666010128,0.23631473703792116,0.30998293772149427,0.354103675739435,0.08208239131968695,0.7206783177776668,0.045785194694052206,0.2045002711006687,0.4263378083705902,0.3671415087588031,0.23726506524601496,0.11389601892395189,0.006856907040256745,0.4963710904121399,0.006856907040256745,
36.0,0.1618381743614809,0.11281401263094545,76.75904,76.75904,0.5412350858791136,0.265009633796806,2.3515267470043364,0.28739714598688465,0.37562629079634924,0.11334172435494018,0.6950762154594348,0.5336152688334617,0.23584491937212726,0.3192685263603217,0.35047610611997104,0.08166112353361192,0.7169796126775675,0.04723762579585131,0.2045002711006687,0.4192735552787781,0.36773980966547404,0.2378366284971689,0.11389601892395189,0.004526894468116301,0.8792822493705899,,0.004526894468116301
37.0,0.15714757770815338,0.10422642320597572,78.74048,78.74048,0.5412350858791136,0.2818486732508624,2.5233057318121346,0.3012790440075575,0.3688074156698226,0.11334172435494018,0.7073012007620499,0.5203409249299422,0.2300739008879,0.3338849974337551,0.3467047448824465,0.08132353107369153,0.7140155717645501,0.04843717656799834,0.2045002711006687,0.42208191752433777,0.3674980722575131,0.23767371368446774,0.11389601892395189,0.003989819287416032,0.7959331700112671,,0.003989819287416032
38.0,0.15077831797883343,0.13088535668957832,80.72192,80.72192,0.5412350858791136,0.29258974499719365,2.640998594701452,0.30506026299279204,0.3668966839088817,0.11334172435494018,0.7133561003633583,0.5233012297117461,0.22817881777784255,0.3390204020411074,0.35313518435069313,0.08194845300600243,0.7195023476695811,0.042727272727272725,0.2045002711006687,0.4300124943256378,0.36571690103141236,0.23621823390928193,0.11389601892395189,0.005100088105241177,1.046226023696363,,0.005100088105241177
39.0,0.14681201512284286,0.1199194781766729,82.70336,82.70336,0.5412350858791136,0.3145265898492823,2.8633425924680838,0.3085453402744125,0.36674682724590263,0.11334172435494018,0.7289961625707738,0.5374914739775611,0.22672760095391423,0.35993595229068237,0.35484399299660274,0.08214181648799634,0.7212000670790982,0.0404569252736792,0.2045002711006687,0.4221474528312683,0.36536706732878044,0.2359232466231275,0.11389601892395189,0.006063370753164866,1.2895698773209006,,0.006063370753164866
40.0,0.16231482700137348,0.15581835953232917,86.35392,86.35392,0.9971592150692714,0.2513141643945023,2.2076025813947475,0.28150602942484954,0.37993898622414973,0.11334172435494018,0.6832379342196282,0.5268155749186245,0.23991271998091118,0.3063322707708333,0.3647633431920153,0.08341184832427746,0.7323508680314047,0.023381294964028777,0.2045002711006687,0.44012564420700073,0.36383723368179854,0.23440240521101058,0.11389601892395189,0.004319389223328215,1.283573129796423,0.006463117179927916,0.0035543484429272454
41.0,0.16232462857516278,0.10773026251428548,88.33536,88.33536,0.5412350858791136,0.26877577989158014,2.3859850629983583,0.2926605588844537,0.37388572793118674,0.11334172435494018,0.700332808897965,0.528474195169307,0.23427585223861344,0.32381103933891037,0.3614859409245101,0.08299041187422035,0.728650682071977,0.02261525079733256,0.2045002711006687,0.4444482624530792,0.3644266291718591,0.23487298983498864,0.11389601892395189,0.003368397824265551,0.7523220821167342,,0.003368397824265551
42.0,0.1532275802683463,0.0692739682866187,90.3168,90.3168,0.5412350858791136,0.28844739870850533,2.5785493459550004,0.30206379219160184,0.3729880656355427,0.11334172435494018,0.7137640755490677,0.5299632362819751,0.2332604406357365,0.33340872833262314,0.3757305098606313,0.08454256229747383,0.7422784667646961,0.03598971722365039,0.20450951154489178,0.4516235589981079,0.3660070952501454,0.23602619243734493,0.11389601892395189,0.0035988861218070683,0.823011131840758,,0.0035988861218070683
43.0,0.15021649619370137,0.12191410297924428,92.29824,92.29824,0.5412350858791136,0.30466062577014563,2.751057263210217,0.30689869932721686,0.37231160513470574,0.11334172435494018,0.7253728609030687,0.5341572502279821,0.23188416446654042,0.34426892257382086,0.37162474338253604,0.08408664193464126,0.7382755141844397,0.02806824435883324,0.2045002711006687,0.4482811391353607,0.3660199584793664,0.2359483898650694,0.11389601892395189,0.004733181466825471,1.1082237970549613,,0.004733181466825471
44.0,0.14562071851607505,0.11667427752356356,94.27968,94.27968,0.5412350858791136,0.3189577051312847,2.887316995674461,0.32193802228783347,0.36477726101793234,0.11334172435494018,0.7354031050138512,0.5272945516603857,0.22546998746020788,0.3530721576764728,0.3729912406332775,0.08425705973639167,0.7397717719409482,0.03091106290672451,0.2045002711006687,0.445970356464386,0.3666074278865345,0.2363393594169264,0.11389601892395189,0.004722398965984257,1.1431874487316236,,0.004722398965984257
45.0,0.16066615743633503,0.12192810467453788,95.9488,95.9488,0.4559241291901578,0.2575820925491819,2.2687598949003247,0.2896436284569629,0.37546498171746,0.11334172435494018,0.6872026858715609,0.5196018486033451,0.23630018862551166,0.3071475072701061,0.3753504246157195,0.08474775719363552,0.7440800652586584,0.034740780331373594,0.2045002711006687,0.4430575370788574,0.3667543977671502,0.2364612291577376,0.11389601892395189,0.006313057736569996,0.5325245973654091,0.006313057736569996,
46.0,0.16106012428802813,0.13621727660829344,97.93024,97.93024,0.5412350858791136,0.27017826880884743,2.3940627663511744,0.2963911654753232,0.36919159843645577,0.11334172435494018,0.7017829140394587,0.5180404316486239,0.2312987933240006,0.3247127945091006,0.3799569016688713,0.08531667462109346,0.749075125075787,0.03115264797507788,0.2045002711006687,0.43865635991096497,0.36595421256875776,0.2358251651129605,0.11389601892395189,0.003375258360159941,0.8361271923640743,,0.003375258360159941
47.0,0.1550434469687968,0.6244553450822246,99.91168,99.91168,0.5412350858791136,0.28660067854740856,2.551328114559265,0.3091864960844777,0.3689663470808892,0.11334172435494018,0.7151840222509086,0.5267350558667453,0.22939001550443858,0.33688676699666037,0.3809953813499787,0.08548183977115745,0.7505252648754429,0.02599009900990099,0.2045002711006687,0.4304528534412384,0.3646745421177992,0.23480161127985819,0.11389601892395189,0.0037330223873571077,0.9441269510425627,,0.0037330223873571077
48.0,0.14905892792580805,0.20843812383805105,101.89312,101.89312,0.5412350858791136,0.29948167511376045,2.692087908564169,0.320138666935183,0.35743841998105597,0.11334172435494018,0.7256826070585533,0.522726853299696,0.22118635495402558,0.3463192831829925,0.3733575465801765,0.0845249009671101,0.742123401376717,0.031064670996893532,0.2045002711006687,0.43594807386398315,0.36567527833159635,0.23565217249798934,0.11389601892395189,0.004244615345265294,1.1023538761073723,,0.004244615345265294
49.0,0.14728224252774258,0.2471636414260418,103.87456,103.87456,0.5412350858791136,0.3226141143875908,2.921571403770499,0.3137488383808646,0.3634341269301319,0.11334172435494018,0.7342919188403628,0.5313796899504747,0.2246753906955874,0.35504698913864313,0.3706360850248447,0.08416589450446635,0.7389713468445611,0.0398406374501992,0.2045002711006687,0.4291560649871826,0.3674034795422602,0.23707419374247898,0.11389601892395189,0.004307027932316655,1.1473651913693175,,0.004307027932316655
50.0,0.16307285439128655,0.17296447700641407,107.52512,107.52512,0.9971592150692714,0.25473892546174465,2.236701415120735,0.2760900256359559,0.37822342512459767,0.11334172435494018,0.6836944684580977,0.5284961850107502,0.23846851413138187,0.30832742246020667,0.36855713029980286,0.08386290459101178,0.7363111141488348,0.03113052976515565,0.2045002711006687,0.42658790946006775,0.36472540546197935,0.23515821648315416,0.11389601892395189,0.0034537571402427957,1.2556454294826835,0.005324448288982347,0.0028272477234210012
51.0,0.16167424623749568,0.12545349334504935,109.50656,109.50656,0.5412350858791136,0.2739114542433791,2.418586577663112,0.2865135248553659,0.38079042252671264,0.11334172435494018,0.6978511144449334,0.5336396454977044,0.2392921801164832,0.3258422110876594,0.3674141136856841,0.0837202227560292,0.7350583764646681,0.023997473950110516,0.2045002711006687,0.41481202840805054,0.36284859026316524,0.23366977793393978,0.11389601892395189,0.0025689743066382898,0.7109361968468875,,0.0025689743066382898
