round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
13.0,0.16325056720719097,0.03904866042638716,25.55392,25.55392,0.9971592150692714,0.6655258359725036,0.2968181506085692,0.27845385139968365,0.37653316822608646,0.22848537667199798,0.5215513834006533,2.0351299067487343,0.11252359974826932,0.23773625818291666,0.536381889655281,0.16095039012753667,1.4131344681590925,0.021635655560363478,0.20451875282422052,0.46358710527420044,0.358616299286385,0.2292811147818618,0.11389601892395189,0.00832178381855596,1.2220780071802437,0.006785657260764556,0.009536934243565937
14.0,0.16270547968786403,0.03792251612740969,25.55392,25.55392,0.0,0.6802801243601365,0.30816628122834205,0.2875913982751001,0.3754701582139357,0.243803216576129,0.5135193538148122,2.18976116048448,0.11252359974826932,0.23613003408506436,0.536381889655281,0.16095039012753667,1.4131344681590925,0.021635655560363478,0.20451875282422052,0.46358710527420044,0.358616299286385,0.2292811147818618,0.11389601892395189,0.0,0.0,,
15.0,0.15742534669513492,0.041776066906336506,25.55392,25.55392,0.0,0.6916335293616651,0.32275548574550805,0.29507609730153794,0.3700692854385617,0.2547628288998471,0.5220870886192597,2.2996110681682027,0.11252359974826932,0.2314499117026474,0.536381889655281,0.16095039012753667,1.4131344681590925,0.021635655560363478,0.20451875282422052,0.46358710527420044,0.358616299286385,0.2292811147818618,0.11389601892395189,0.0,0.0,,
16.0,0.15533249859916184,0.06717222705213285,25.55392,25.55392,0.0,0.7019559451947414,0.32982647399614773,0.2948253638551854,0.3752294201017025,0.26828880816230455,0.5348469556334485,2.436949657888339,0.11252359974826932,0.2347795420351349,0.536381889655281,0.16095039012753667,1.4131344681590925,0.021635655560363478,0.20451875282422052,0.46358710527420044,0.358616299286385,0.2292811147818618,0.11389601892395189,0.0,0.0,,
17.0,0.16271601724342746,0.04848086237402672,29.20448,29.20448,0.9971592150692714,0.6680722776872655,0.2988180190396456,0.27887296247325,0.3757327445203061,0.23106088405333514,0.5166084064411021,2.0556966041506337,0.11252359974826932,0.23706729049996575,0.46191068213850084,0.12711355624517462,1.1160491599802804,0.00789127575624726,0.2045002711006687,0.462463915348053,0.36049413625982446,0.23086875996733808,0.11389601892395189,0.007532145250328276,1.1714448019629344,0.005998663940967425,0.00877347069045662
18.0,0.16353666074459472,0.05349195734393138,29.20448,29.20448,0.0,0.6829787349404686,0.3127335368086523,0.2888792615298818,0.37184581292864655,0.2456900636299384,0.5114832084647059,2.2027750017515793,0.11252359974826932,0.23325146651859419,0.46191068213850084,0.12711355624517462,1.1160491599802804,0.00789127575624726,0.2045002711006687,0.462463915348053,0.36049413625982446,0.23086875996733808,0.11389601892395189,0.0,0.0,,
19.0,0.15759411071734805,0.042945173124350436,29.20448,29.20448,0.0,0.6940161313869607,0.3233227138740016,0.29806454340266264,0.3660697045474025,0.26009824125688213,0.5146149174194804,2.3610544694062967,0.11252359974826932,0.22840448091627646,0.46191068213850084,0.12711355624517462,1.1160491599802804,0.00789127575624726,0.2045002711006687,0.462463915348053,0.36049413625982446,0.23086875996733808,0.11389601892395189,0.0,0.0,,
20.0,0.15266958550519932,0.04688576466901929,29.20448,29.20448,0.0,0.7073766983184667,0.33275306840948465,0.30248417234603964,0.37753234017450443,0.27442619072510693,0.5202197824768331,2.49545866830464,0.11252359974826932,0.2362180122582493,0.46191068213850084,0.12711355624517462,1.1160491599802804,0.00789127575624726,0.2045002711006687,0.462463915348053,0.36049413625982446,0.23086875996733808,0.11389601892395189,0.0,0.0,,
21.0,0.16334048423758918,0.05734264378892725,32.85504,32.85504,0.9971592150692714,0.669289123227391,0.29944436927499424,0.28489030204064625,0.36974319921040993,0.23245028245818886,0.5068743003866371,2.0627300664554915,0.11252359974826932,0.23240242363737773,0.5152619529888502,0.15169469674233454,1.3318700528384644,0.00789127575624726,0.20454751336171753,0.46624457836151123,0.3593404045510084,0.2299291604807184,0.11389601892395189,0.008236165296867635,1.3545990152051672,0.005816900023547449,0.010237613138990305
22.0,0.16220775668709106,0.05893719050849542,32.85504,32.85504,0.0,0.6836698759199691,0.3142222805531421,0.2818169814107213,0.37519065009077196,0.24904951120382565,0.5294152105938645,2.2377870115152763,0.11252359974826932,0.23556819860918643,0.5152619529888502,0.15169469674233454,1.3318700528384644,0.00789127575624726,0.20454751336171753,0.46624457836151123,0.3593404045510084,0.2299291604807184,0.11389601892395189,0.0,0.0,,
23.0,0.1580350642405696,0.04953318051238598,32.85504,32.85504,0.0,0.6974117476512565,0.32903048310410776,0.28530238604825625,0.38177343609199493,0.26559548452808623,0.541273498405744,2.4080244089778975,0.11252359974826932,0.24007248748647914,0.5152619529888502,0.15169469674233454,1.3318700528384644,0.00789127575624726,0.20454751336171753,0.46624457836151123,0.3593404045510084,0.2299291604807184,0.11389601892395189,0.0,0.0,,
24.0,0.15325332755253368,0.0516506422663117,32.85504,32.85504,0.0,0.7057867531197403,0.3349802335356889,0.30218747510980465,0.3678736225919313,0.27721252606468755,0.5254342395397309,2.5318199918463,0.11252359974826932,0.22912344235085835,0.5152619529888502,0.15169469674233454,1.3318700528384644,0.00789127575624726,0.20454751336171753,0.46624457836151123,0.3593404045510084,0.2299291604807184,0.11389601892395189,0.0,0.0,,
25.0,0.1636817632714972,0.0689252839379422,36.5056,36.5056,0.9971592150692714,0.67277218088444,0.30137466783588734,0.28199519634068676,0.37404584164999044,0.23420155291583233,0.5149688692870118,2.0779159160996983,0.11252359974826932,0.2354153869876479,0.46129135414557837,0.12989037998376018,1.1404295006174685,0.0008833922261484099,0.20459271313624447,0.4625229835510254,0.35798472479099036,0.2290853970042724,0.11389601892395189,0.007152319710420883,1.251547355321236,0.005350574547300891,0.008658507338824008
26.0,0.16092050771839134,0.05016213742010765,36.5056,36.5056,0.0,0.6891847096034176,0.3133130277165164,0.2873104230339628,0.37568517456064426,0.2530657139663549,0.5211217825258205,2.2766203278253117,0.11252359974826932,0.2356901305526518,0.46129135414557837,0.12989037998376018,1.1404295006174685,0.0008833922261484099,0.20459271313624447,0.4625229835510254,0.35798472479099036,0.2290853970042724,0.11389601892395189,0.0,0.0,,
27.0,0.15566496302241675,0.04539843443481591,36.5056,36.5056,0.0,0.7030487432400307,0.3325991867649815,0.3023683956520983,0.3738749334052945,0.2695034663730012,0.5251217739322487,2.4440968924829987,0.11252359974826932,0.23401357465191489,0.46129135414557837,0.12989037998376018,1.1404295006174685,0.0008833922261484099,0.20459271313624447,0.4625229835510254,0.35798472479099036,0.2290853970042724,0.11389601892395189,0.0,0.0,,
28.0,0.15237791479838841,0.056938949985864705,36.5056,36.5056,0.0,0.7158350101711302,0.3421151700697734,0.3090863311407703,0.3670195747361459,0.28520248008294563,0.5365689491723001,2.6085659154043017,0.11252359974826932,0.22800473744784958,0.46129135414557837,0.12989037998376018,1.1404295006174685,0.0008833922261484099,0.20459271313624447,0.4625229835510254,0.35798472479099036,0.2290853970042724,0.11389601892395189,0.0,0.0,,
29.0,0.16104569806158697,0.05852274853074273,40.15616,40.15616,0.9971592150692714,0.6738052578938694,0.30281937547456395,0.2842380220765898,0.3713948993571453,0.23496181772159444,0.5139339131105611,2.0829930609784717,0.11252359974826932,0.23343836354726702,0.4551779514766915,0.12531766960133262,1.100281386349482,0.0052863436123348016,0.20465957928070572,0.46524477005004883,0.3593728316376809,0.23008002889303406,0.11389601892395189,0.006326193248562157,1.1687038301024586,0.004798442104807329,0.007631680827383473
30.0,0.16118724095544107,0.06666906930362164,40.15616,40.15616,0.0,0.6923983055738714,0.32093821301293957,0.2949158024186105,0.37267448593697655,0.25482534419852143,0.5201607971089376,2.2820613520421764,0.11252359974826932,0.23348606591863832,0.4551779514766915,0.12531766960133262,1.100281386349482,0.0052863436123348016,0.20465957928070572,0.46524477005004883,0.3593728316376809,0.23008002889303406,0.11389601892395189,0.0,0.0,,
31.0,0.1571751622250228,0.046573044458915774,40.15616,40.15616,0.0,0.7020701621538542,0.334373663931223,0.3026823052105727,0.3691074783375159,0.26894779069912567,0.5280153498475546,2.435924307288013,0.11252359974826932,0.2302114882818919,0.4551779514766915,0.12531766960133262,1.100281386349482,0.0052863436123348016,0.20465957928070572,0.46524477005004883,0.3593728316376809,0.23008002889303406,0.11389601892395189,0.0,0.0,,
32.0,0.15138964914564645,0.04839602376718049,40.15616,40.15616,0.0,0.7132673865148551,0.3375766431877633,0.29747978918410894,0.3771942829770663,0.2811430470608159,0.5392269780307238,2.5613381338909393,0.11252359974826932,0.23524265608193956,0.4551779514766915,0.12531766960133262,1.100281386349482,0.0052863436123348016,0.20465957928070572,0.46524477005004883,0.3593728316376809,0.23008002889303406,0.11389601892395189,0.0,0.0,,
33.0,0.16127232317270543,0.06210830798064616,43.80672,43.80672,0.9971592150692714,0.6768285638583283,0.3051761402794252,0.27809352235870005,0.37996375739874505,0.23899885713662375,0.5254589520437001,2.1207148189740175,0.11252359974826932,0.23991662501713262,0.5338786254173884,0.15452228842307558,1.35669613286703,0.007029876977152899,0.20565202587674497,0.4709939956665039,0.35977201640224943,0.23022921610221453,0.11389601892395189,0.005946033029351444,1.1547578054014593,0.004459180649529443,0.00724255634192601
34.0,0.16241157174802118,0.05910605683557414,43.80672,43.80672,0.0,0.6954982231421583,0.32481075273293125,0.29118438094108035,0.37634029255264423,0.2575128764429806,0.5338574232433935,2.3037087324065353,0.11252359974826932,0.23607267917233982,0.5338786254173884,0.15452228842307558,1.35669613286703,0.007029876977152899,0.20565202587674497,0.4709939956665039,0.35977201640224943,0.23022921610221453,0.11389601892395189,0.0,0.0,,
35.0,0.15844508591959572,0.06149615857923411,43.80672,43.80672,0.0,0.7076158761646808,0.33365135546927854,0.30488918715715313,0.37167308863939313,0.274023695807984,0.5247332155666986,2.4712487715660205,0.11252359974826932,0.23189200908987795,0.5338786254173884,0.15452228842307558,1.35669613286703,0.007029876977152899,0.20565202587674497,0.4709939956665039,0.35977201640224943,0.23022921610221453,0.11389601892395189,0.0,0.0,,
36.0,0.15121377989414436,0.05961279485857156,43.80672,43.80672,0.0,0.7205690684618639,0.34674737668859773,0.3089439068031268,0.3737425572138638,0.29060033292777904,0.5360200474628342,2.6456049219997935,0.11252359974826932,0.23250411594190948,0.5338786254173884,0.15452228842307558,1.35669613286703,0.007029876977152899,0.20565202587674497,0.4709939956665039,0.35977201640224943,0.23022921610221453,0.11389601892395189,0.0,0.0,,
37.0,0.16330619622025,0.08302091689798478,47.45728,47.45728,0.9971592150692714,0.6786729945003923,0.30787150362033117,0.28385745566281895,0.3723157573882854,0.24258812503226249,0.5228101071469657,2.1478363496816093,0.11252359974826932,0.23384865564538326,0.4878939705857918,0.1325332174220668,1.1636334498272405,0.005284015852047556,0.20452799493876814,0.4574948251247406,0.35986357821126586,0.2303881277957439,0.11389601892395189,0.006315826962627881,1.2881116734351963,0.004409135148880901,0.00802531505078321
38.0,0.1620869633529149,0.07743124498996792,47.45728,47.45728,0.0,0.6911583707364687,0.32253317952564103,0.29646635707652164,0.36539053495684976,0.25909177732222693,0.5215872675124169,2.3255182268664805,0.11252359974826932,0.22811067162274945,0.4878939705857918,0.1325332174220668,1.1636334498272405,0.005284015852047556,0.20452799493876814,0.4574948251247406,0.35986357821126586,0.2303881277957439,0.11389601892395189,0.0,0.0,,
39.0,0.15492109605495122,0.059983094016186525,47.45728,47.45728,0.0,0.708110924660321,0.3369971294684179,0.3050918883906012,0.3675523113527336,0.27857465160257017,0.5418224050309989,2.5251708385466616,0.11252359974826932,0.22847386844613463,0.4878939705857918,0.1325332174220668,1.1636334498272405,0.005284015852047556,0.20452799493876814,0.4574948251247406,0.35986357821126586,0.2303881277957439,0.11389601892395189,0.0,0.0,,
40.0,0.15051934296040784,0.059031436808495465,47.45728,47.45728,0.0,0.721445898904925,0.35598104737752173,0.30878774931481895,0.37652038432578006,0.29429667197381837,0.5383253709485202,2.690201710831542,0.11252359974826932,0.2345361813221667,0.4878939705857918,0.1325332174220668,1.1636334498272405,0.005284015852047556,0.20452799493876814,0.4574948251247406,0.35986357821126586,0.2303881277957439,0.11389601892395189,0.0,0.0,,
41.0,0.1616021688464644,0.09547747594275634,51.10784,51.10784,0.9971592150692714,0.6809893903418607,0.3092607207679813,0.2861641770829749,0.3734259926115588,0.24508576351666017,0.5169828634317599,2.16743107801575,0.11252359974826932,0.2347614550533391,0.41256032709694185,0.09604816810083458,0.8432969739264172,0.0026455026455026454,0.20452799493876814,0.4586099088191986,0.36207202980626213,0.23227229956211343,0.11389601892395189,0.005930782722056356,1.2730375113897026,0.004083589419987974,0.007622004481979417
42.0,0.1594680681004832,0.05459180847897677,51.10784,51.10784,0.0,0.7015084818865496,0.3252852302221195,0.29152097937168975,0.3766209745590906,0.2650869381282159,0.5278289223557525,2.3746725089029117,0.11252359974826932,0.23591215718485728,0.41256032709694185,0.09604816810083458,0.8432969739264172,0.0026455026455026454,0.20452799493876814,0.4586099088191986,0.36207202980626213,0.23227229956211343,0.11389601892395189,0.0,0.0,,
43.0,0.15450748582397836,0.0641321419413281,51.10784,51.10784,0.0,0.7137894583326926,0.34102663118609544,0.30457169532563005,0.3700233508499259,0.28249991334460106,0.5303640252843151,2.552489526594973,0.11252359974826932,0.23023056935824332,0.41256032709694185,0.09604816810083458,0.8432969739264172,0.0026455026455026454,0.20452799493876814,0.4586099088191986,0.36207202980626213,0.23227229956211343,0.11389601892395189,0.0,0.0,,
44.0,0.15127561577883808,0.0744953983150078,51.10784,51.10784,0.0,0.7255350217933498,0.35599815965535037,0.3212924387534145,0.36555562246663525,0.3013851808963807,0.5296799639885796,2.7459671712419618,0.11252359974826932,0.22604333243876984,0.41256032709694185,0.09604816810083458,0.8432969739264172,0.0026455026455026454,0.20452799493876814,0.4586099088191986,0.36207202980626213,0.23227229956211343,0.11389601892395189,0.0,0.0,,
45.0,0.1597331424876382,0.06571672407985814,54.7584,54.7584,0.9971592150692714,0.6846462907114631,0.30937370473634207,0.28192579864892103,0.3802442666773828,0.24686186611864783,0.5271550313960537,2.1852358393713813,0.11252359974826932,0.23975482936622297,0.4119685326011414,0.09355305560265406,0.8213900405519812,0.0026455026455026454,0.20450951154489178,0.45634031295776367,0.3606682111719089,0.23131335455960056,0.11389601892395189,0.005363722702079604,1.2140025219414383,0.003901168280706588,0.006730721041224655
46.0,0.16017283012352282,0.06033182250357445,54.7584,54.7584,0.0,0.7017019010095379,0.3286028774299851,0.3022611302393975,0.3693171781984194,0.26556501167640706,0.5244450619267246,2.3708517558326254,0.11252359974826932,0.2307209357083249,0.4119685326011414,0.09355305560265406,0.8213900405519812,0.0026455026455026454,0.20450951154489178,0.45634031295776367,0.3606682111719089,0.23131335455960056,0.11389601892395189,0.0,0.0,,
47.0,0.15475815907285737,0.05760162703154971,54.7584,54.7584,0.0,0.7180776785783499,0.34645393968876104,0.3115302204153016,0.3646283055257691,0.28544326458507496,0.5359699469568446,2.5734109871939315,0.11252359974826932,0.22589276200139283,0.4119685326011414,0.09355305560265406,0.8213900405519812,0.0026455026455026454,0.20450951154489178,0.45634031295776367,0.3606682111719089,0.23131335455960056,0.11389601892395189,0.0,0.0,,
48.0,0.14947357952415696,0.07008684705320825,54.7584,54.7584,0.0,0.72903378530148,0.3564625771439872,0.3222465081500838,0.3581016774064831,0.30076180831627747,0.524370900068439,2.737621525857401,0.11252359974826932,0.2209177948785777,0.4119685326011414,0.09355305560265406,0.8213900405519812,0.0026455026455026454,0.20450951154489178,0.45634031295776367,0.3606682111719089,0.23131335455960056,0.11389601892395189,0.0,0.0,,
49.0,0.1621153652170157,0.06972668635235729,58.40896,58.40896,0.9971592150692714,0.6848050290082067,0.3122667695347885,0.27871960160349113,0.3740118387765371,0.24998134285724757,0.5268062434007417,2.2093147743881243,0.11252359974826932,0.23511600337740166,0.41920419509096574,0.09389539128173618,0.8243957266358003,0.007735281478298238,0.20454853732423023,0.460470587015152,0.36244169850013197,0.2326218419443555,0.11389601892395189,0.005725393876603857,1.3614836959168315,0.003787268062304396,0.007579535862700519
50.0,0.1605838105249215,0.08414260197582964,58.40896,58.40896,0.0,0.7012998680337069,0.3264196856734996,0.2801758391661097,0.3775892590251711,0.2681487996462512,0.5379646352921889,2.392193353655403,0.11252359974826932,0.23701946469309407,0.41920419509096574,0.09389539128173618,0.8243957266358003,0.007735281478298238,0.20454853732423023,0.460470587015152,0.36244169850013197,0.2326218419443555,0.11389601892395189,0.0,0.0,,
51.0,0.15534335700853602,0.07307214000915678,58.40896,58.40896,0.0,0.7175003096596031,0.3440396807265556,0.2998402531941475,0.3741790016410934,0.2899520189226865,0.5368919937489839,2.6067029767989482,0.11252359974826932,0.23292514244356602,0.41920419509096574,0.09389539128173618,0.8243957266358003,0.007735281478298238,0.20454853732423023,0.460470587015152,0.36244169850013197,0.2326218419443555,0.11389601892395189,0.0,0.0,,
52.0,0.15042520491378047,0.07795713649644972,58.40896,58.40896,0.0,0.7265666819700021,0.35424916003088897,0.3150480052936256,0.3680103389795956,0.3022070668829865,0.5354892254044529,2.750857577428617,0.11252359974826932,0.2276259294664938,0.41920419509096574,0.09389539128173618,0.8243957266358003,0.007735281478298238,0.20454853732423023,0.460470587015152,0.36244169850013197,0.2326218419443555,0.11389601892395189,0.0,0.0,,
53.0,0.162637230571452,0.1210148877451874,62.05952,62.05952,0.9971592150692714,0.6888848641029801,0.31410442909277325,0.2748086605216184,0.38244760500664515,0.2565879632297835,0.5257324789139066,2.2699065898822455,0.11252359974826932,0.2411226668404333,0.404237104020247,0.08973001003455523,0.7878239369759513,0.003386960203217612,0.20458346517199294,0.4542773962020874,0.3615580576104171,0.23205511157551453,0.11389601892395189,0.005782878630064591,1.448216481541749,0.0035343438443682347,0.007979457665545796
54.0,0.16072708879933156,0.07582282561156688,62.05952,62.05952,0.0,0.7095478810730603,0.33485618533943634,0.30181695935930763,0.3696892568371519,0.27465420975235444,0.5265163140787577,2.45320220991189,0.11252359974826932,0.2305492336478864,0.404237104020247,0.08973001003455523,0.7878239369759513,0.003386960203217612,0.20458346517199294,0.4542773962020874,0.3615580576104171,0.23205511157551453,0.11389601892395189,0.0,0.0,,
55.0,0.15292336268509876,0.0684946863936539,62.05952,62.05952,0.0,0.727594849204389,0.3490326969638374,0.31409204975243366,0.368747389165109,0.2988038852035986,0.5375837939332458,2.6983613500737347,0.11252359974826932,0.22890751717338112,0.404237104020247,0.08973001003455523,0.7878239369759513,0.003386960203217612,0.20458346517199294,0.4542773962020874,0.3615580576104171,0.23205511157551453,0.11389601892395189,0.0,0.0,,
56.0,0.14849361535623534,0.09546126071968826,62.05952,62.05952,0.0,0.7357359015544754,0.3578100801327645,0.32049807577524253,0.3651644990734328,0.30707305212851677,0.5330148736885914,2.7977159806292056,0.11252359974826932,0.2255233654085953,0.404237104020247,0.08973001003455523,0.7878239369759513,0.003386960203217612,0.20458346517199294,0.4542773962020874,0.3615580576104171,0.23205511157551453,0.11389601892395189,0.0,0.0,,
57.0,0.1615269542811811,0.08602892972933986,65.71008,65.71008,0.9971592150692714,0.6913528756114684,0.3133608620517359,0.28464115516091687,0.37697988908721475,0.25450104332765416,0.5311610655543787,2.2490719969272424,0.11252359974826932,0.23679676800444138,0.42280741877405004,0.09329395101553895,0.8191151183065591,0.006791171477079796,0.20459271313624447,0.45348721742630005,0.36146153302400047,0.23190808335897478,0.11389601892395189,0.005505736509632691,1.445893344702199,0.0034607022997791416,0.007547351056204657
58.0,0.16036356743354183,0.09594789162532505,65.71008,65.71008,0.0,0.7107135027936384,0.32789166856674634,0.3024087390078446,0.3667858595327433,0.2711869402245525,0.5276416556350534,2.4232063203050282,0.11252359974826932,0.22829361875973206,0.42280741877405004,0.09329395101553895,0.8191151183065591,0.006791171477079796,0.20459271313624447,0.45348721742630005,0.36146153302400047,0.23190808335897478,0.11389601892395189,0.0,0.0,,
59.0,0.1534018303435986,0.07673049968974224,65.71008,65.71008,0.0,0.7247974466217773,0.34854942559030133,0.3048097360273513,0.37249381260030895,0.296645220834571,0.5365331999043235,2.6808247370295484,0.11252359974826932,0.23138470585816587,0.42280741877405004,0.09329395101553895,0.8191151183065591,0.006791171477079796,0.20459271313624447,0.45348721742630005,0.36146153302400047,0.23190808335897478,0.11389601892395189,0.0,0.0,,
60.0,0.1485119883483948,0.08827306109704769,65.71008,65.71008,0.0,0.7357312619954999,0.3560963421392812,0.32359147371594843,0.36425555798502324,0.31433797855537815,0.5231809885978997,2.855423670722243,0.11252359974826932,0.2249154430308058,0.42280741877405004,0.09329395101553895,0.8191151183065591,0.006791171477079796,0.20459271313624447,0.45348721742630005,0.36146153302400047,0.23190808335897478,0.11389601892395189,0.0,0.0,,
