round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_brier,fed_auprc_lift,fed_f1,fed_auroc,fed_auprc,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6386998978132026,0.6351683339380308,45.99296,45.99296,0.5412350858791136,0.32668955560678903,0.3175837757030476,0.20629344596121207,2.326976223830341,0.29070946557711247,0.6897590177474974,0.26457367925464553,0.11455186304128905,0.5736766207179154,0.5266885676351949,0.14401595216541024,1.2644511504969227,0.07407407407407407,0.20715846425970244,0.4827709197998047,0.3724018046183833,0.23944733855219366,0.11389601892395189,0.005182298649365658,0.7518663352821022,,0.005182298649365658
22.0,0.6153870393177916,0.7070070042243186,47.9744,47.9744,0.5412350858791136,0.3279337039094724,0.32944496584790145,0.20540631719497587,2.472532355642444,0.3070640943242293,0.7056186036106172,0.280260224189529,0.11455186304128905,0.5578264972722121,0.5110188578603416,0.1239230916879226,1.0880370785449995,0.011226252158894647,0.20663553698697473,0.48175662755966187,0.3712083865402389,0.23867651698059922,0.11389601892395189,0.006039473670058059,0.9042604878777638,,0.006039473670058059
23.0,0.5955977516959172,0.833912186634292,49.95584,49.95584,0.5412350858791136,0.3324262458101395,0.3418380697979609,0.20819767200737932,2.6314810708845764,0.30780298163302416,0.716951296640356,0.2958265168007295,0.11455186304128905,0.5874273753260737,0.38494956300048155,0.08694215059113287,0.7633467035330177,0.006587072869493619,0.20457421804375336,0.4702173173427582,0.37167066141435773,0.23940219466619664,0.11389601892395189,0.006162999756862445,0.9594547098968178,,0.006162999756862445
24.0,0.5762675042482066,1.004104206543889,51.93728,51.93728,0.5412350858791136,0.34067842732584586,0.35281110928505527,0.21378175660371723,2.7296130364326436,0.3080044275597052,0.7265325496222694,0.3073539719180073,0.11455186304128905,0.5726232943814417,0.579405752337373,0.1557959007585032,1.3678783703803357,0.0008802816901408451,0.22403914247086845,0.48093166947364807,0.36833442534976324,0.23642717088591825,0.11389601892395189,0.0071943783244631685,1.1685667901765555,,0.0071943783244631685
25.0,0.6391900245678879,1.178225841490577,53.6064,53.6064,0.4559241291901578,0.34798274460470924,0.3130792750390122,0.2216974496663858,2.275263785498463,0.28045555145781154,0.679264168048236,0.25610951075839256,0.11455186304128905,0.5657760672428815,0.5662781097051988,0.1482242853660718,1.301400055651118,0.0008798944126704796,0.21917808219178084,0.4815838932991028,0.3688450367019091,0.23683246308434944,0.11389601892395189,0.008983905723220099,0.5650302250869572,0.008983905723220099,
26.0,0.6365697217570007,0.9884580296227918,55.58784,55.58784,0.5412350858791136,0.34920342759278944,0.3264866830078154,0.21971761303094017,2.4019819429323803,0.28861954701796316,0.6952154871403629,0.27230737036577096,0.11455186304128905,0.5736681411693703,0.6132189574628302,0.17511181550923488,1.537470906916919,0.01044841097083152,0.2413518534902238,0.48241618275642395,0.368495054704637,0.23641361748263642,0.11389601892395189,0.004728534334212111,0.7928818503860384,,0.004728534334212111
27.0,0.6086973123689264,0.8124048616235813,57.56928,57.56928,0.5412350858791136,0.3363481856681982,0.33445773804031564,0.2105259837544713,2.5431264369984183,0.30351361639300967,0.7092821977956636,0.2866332724516309,0.11455186304128905,0.5696926691999877,0.6425395467107913,0.20094839967475311,1.764314517515541,0.04583333333333333,0.2596356663470757,0.48309922218322754,0.3681565596479685,0.23596187487762044,0.11389601892395189,0.004787471870780879,0.8252212565857917,,0.004787471870780879
28.0,0.5919696023478965,1.0208953341804061,59.55072,59.55072,0.5412350858791136,0.33946819427675645,0.3442592832965789,0.2136360129764621,2.6947301431188952,0.3079848032049141,0.7221156483420392,0.3019165420808893,0.11455186304128905,0.6098938127782679,0.6480108817801989,0.2076071005141356,1.8227774989462484,0.0840534171249018,0.2649789029535865,0.48294055461883545,0.3680829252520662,0.23582335602022686,0.11389601892395189,0.005582115901034425,0.9974246664205566,,0.005582115901034425
29.0,0.5752638800379714,1.4019840611178762,61.53216,61.53216,0.5412350858791136,0.3211766962523956,0.3523296694757612,0.20139110282808484,2.8333797488036594,0.32026942179963463,0.7308786593751083,0.3140328499562645,0.11455186304128905,0.5978963636912308,0.538672089301497,0.15395365413354778,1.3517035589834117,0.028825773632895294,0.20580768992632034,0.48094305396080017,0.3684693918661812,0.23652515041775887,0.11389601892395189,0.006436644182488814,1.1990082028787583,,0.006436644182488814
30.0,0.6376006932865522,1.2830593560489612,65.18272,65.18272,0.9971592150692714,0.34891347493952907,0.3142730635288187,0.22176269334522347,2.288741895561518,0.28303430564635385,0.6794262423492151,0.2578774916540453,0.11455186304128905,0.5605996818059432,0.5428308395648472,0.1632919660487657,1.433693359886401,0.03059923501912452,0.20578420467185765,0.4793401062488556,0.36907787485351634,0.236947872797889,0.11389601892395189,0.005631565279876442,1.4681031620129943,0.00822239376446348,0.004722859794453653
31.0,0.6375061566815685,1.2969105884768772,67.16416,67.16416,0.5412350858791136,0.33875335574472254,0.3264751691827685,0.21445615969553455,2.4257333805326464,0.2926692611674984,0.6974824007129262,0.27472753183302184,0.11455186304128905,0.5708568444698748,0.534151789333458,0.16263384964651062,1.4279151385888287,0.013828867761452032,0.20489565499051407,0.4771645963191986,0.36711882379167937,0.2355246643911228,0.11389601892395189,0.004187671541893574,0.8234313789289445,,0.004187671541893574
