round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.641948541295563,0.823870645608463,76.66176,76.66176,0.9971592150692714,0.5439971729849464,0.27738551747558815,0.3200450671144177,0.20203899611098664,0.3277051562335034,2.4320136506099987,0.3002809479559321,0.11487379618556048,0.6907716412190771,0.6132977680197703,0.15358689739769038,1.348483457531909,0.2155521150676722,0.248452857662905,0.5219303965568542,0.4019027608267956,0.2617762629354411,0.11389601892395189,0.005539068250252944,1.854065041639842,0.003396312355820308,0.007794467015839344
22.0,0.6412338793865975,0.8430772889846914,80.31232,80.31232,0.9971592150692714,0.5802482109677014,0.2781828305863337,0.33006870583316,0.2081190493189683,0.32757575736532074,2.4368898889761623,0.29658771897468156,0.11487379618556048,0.6921490969034025,0.6374544210187454,0.1714428107025598,1.5052572716964916,0.21760378620299398,0.26408547164642504,0.5228050351142883,0.4014658109249829,0.2611871849242209,0.11389601892395189,0.004901690221144194,1.7148998610209674,0.0030739935237143567,0.0068433163500445145
23.0,0.6433729825763176,0.8199106448914975,83.96288,83.96288,0.9971592150692714,0.5466810908901794,0.2817260184506036,0.3293987906105849,0.2068569573339752,0.33180577394660304,2.4661597761409486,0.29871645124641333,0.11487379618556048,0.6939462832581589,0.5983714124694063,0.14621222815283316,1.2837343177943623,0.21544471153846154,0.23684636554961955,0.52071613073349,0.4017328560664313,0.26169828252682786,0.11389601892395189,0.004588186887965434,1.6764680210035294,0.0029687941751548813,0.006321292804284832
24.0,0.6402201248973293,0.6854796245423475,87.61344,87.61344,0.9971592150692714,0.5620020686334515,0.28378488694173054,0.33503263039674624,0.21238482544498197,0.3306912444700171,2.4841282245073826,0.29339935160054675,0.11487379618556048,0.695075127294403,0.5882949556876349,0.14222699540273148,1.248744220794022,0.2171207019691868,0.23343586333028515,0.5178235769271851,0.3990643644445081,0.25962568259308544,0.11389601892395189,0.004515117251734472,1.7228079421911389,0.0026454566894301376,0.006524143276327751
25.0,0.6369574063759009,0.7802076139622847,91.264,91.264,0.9971592150692714,0.5660737750119346,0.28549166106937246,0.33055531689869033,0.20821350732921176,0.3369147086486093,2.499772854386015,0.30050601269352967,0.11487379618556048,0.6981835920292283,0.5950916885533288,0.1443229352440484,1.2671464429359247,0.21394337664904392,0.23644382945602355,0.5195856094360352,0.401167108550442,0.26132923880362263,0.11389601892395189,0.004394757378988926,1.7492940444499254,0.0024977600845253888,0.006442976734025301
26.0,0.6391224211039412,0.7405516335702159,94.91456,94.91456,0.9971592150692714,0.5571517470391406,0.2874144353003969,0.32099521232303657,0.20192029264133157,0.33662155661358495,2.513895894424001,0.3050135724865995,0.11487379618556048,0.6985261248793927,0.5969218252986807,0.14582714444321743,1.2803533066470556,0.2141690182682311,0.2371082739180899,0.5197014212608337,0.4013374032383986,0.2614518628926617,0.11389601892395189,0.00402783853417671,1.6736256356816739,0.0023703710231784115,0.005823732271575869
27.0,0.6413601967527579,0.8234182889337168,98.56512,98.56512,0.9971592150692714,0.5671967077905808,0.29049145156531514,0.32689319244050524,0.20565997809977454,0.3339515703168703,2.5413879165176625,0.3020143284897574,0.11487379618556048,0.6993127401607079,0.5946754483379482,0.14436387071788676,1.2675058538637614,0.21469712015888778,0.23819444444444446,0.5211217999458313,0.4020271341962923,0.2619675018467499,0.11389601892395189,0.003871935975254968,1.673689587507397,0.002258875305445438,0.005632343715852351
28.0,0.6384850898100571,0.822292017111655,102.21568,102.21568,0.9971592150692714,0.5584572354020798,0.2918963794070823,0.32310970708890285,0.20291025636504378,0.33615357626610853,2.547819219831118,0.30689938246412074,0.11487379618556048,0.702204721441244,0.5599129775838179,0.13183757607593366,1.1575257618438912,0.2091291061879297,0.22046668129617436,0.5214393734931946,0.4050506394671664,0.2646493472764827,0.11389601892395189,0.0034478161586338997,1.5465257948962972,0.0020309239798044906,0.00500156174584264
29.0,0.6391832368150586,0.7944082132644672,105.86624,105.86624,0.9971592150692714,0.5606079141425238,0.29628615998453056,0.325198427919271,0.20426952304342175,0.34157857187909824,2.5916705864572513,0.3114775601190338,0.11487379618556048,0.7042659496596568,0.575664484685126,0.13652376655493023,1.1986702243393321,0.21042526639147546,0.22715384005706588,0.5219016671180725,0.40462142381324184,0.2642220816604709,0.11389601892395189,0.003809432329148233,1.7716472200118005,0.0021459049632050003,0.005631588954689133
30.0,0.6400475759768599,1.0707093063540407,109.5168,109.5168,0.9971592150692714,0.5756486858528915,0.2961316744191251,0.32093392173146534,0.20441215910439062,0.342669717310294,2.5842975796005847,0.3097461800072264,0.11487379618556048,0.7046800850479645,0.5772950098510686,0.13605795133852008,1.1945803955568075,0.21099756690997568,0.22876723504935956,0.5212336778640747,0.4035618588020124,0.26334403522297384,0.11389601892395189,0.0034408362230462495,1.6593149041291326,0.0018696561712801846,0.00517223661784283
