round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auprc,fed_auroc,fed_f1_best_threshold,fed_prevalence,fed_f1,fed_brier,fed_auprc_lift,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,0.6383855982359672,0.4968416577923178,40.15616,40.15616,0.0,0.3422666782741167,0.27353705906778686,0.7002676000497203,0.5766844136747349,0.1147406847935549,0.2971193631432509,0.2152739232534936,2.4155820302256252,0.3333693471721506,0.3242042179309679,0.07863932231314862,0.6904483849049712,0.12414447380903977,0.2045002711006687,0.32335904240608215,0.39265604626401046,0.2586897991955739,0.11389601892395189,0.0,0.0,,
23.0,0.6173609470922427,0.5416081521992272,42.1376,42.1376,0.5412350858791136,0.3466492979721638,0.2836113840677636,0.7105620501703912,0.5974083365619273,0.1147406847935549,0.3053994399871817,0.21757899679454712,2.509046034562151,0.3418056420543724,0.3250676704086287,0.07873758487900108,0.6913111241541636,0.12694818169708272,0.2045002711006687,0.3286151587963104,0.3928659020897438,0.2587074188850302,0.11389601892395189,0.007617520476335266,0.8517553469864652,,0.007617520476335266
24.0,0.6053200499101639,0.6151807471957993,42.1376,42.1376,0.0,0.3301518517759725,0.3013748363373587,0.7244464141125057,0.5673217096488851,0.1147406847935549,0.3206795438908933,0.2066367278757341,2.6685013180888326,0.3593597936775423,0.3250676704086287,0.07873758487900108,0.6913111241541636,0.12694818169708272,0.2045002711006687,0.3286151587963104,0.3928659020897438,0.2587074188850302,0.11389601892395189,0.0,0.0,,
25.0,0.642639032622461,0.8767046173728499,45.78816,45.78816,0.9971592150692714,0.3327219368114294,0.2567292353429942,0.6869041864797962,0.5431645590050402,0.1147406847935549,0.2933621621901466,0.2095247472448875,2.2500649671087296,0.32219331791888983,0.32604438168826166,0.07888547182746183,0.6926095624126554,0.1344589980756099,0.2045002711006687,0.3497377038002014,0.3949389703632919,0.25993441568842846,0.11389601892395189,0.006198444704068655,1.3338735981378704,0.005326153674840099,0.006935875982002589
26.0,0.6383431558740765,0.6674507485905669,45.78816,45.78816,0.0,0.3246966806071091,0.2793945058479128,0.7053431599332697,0.5562944367756806,0.1147406847935549,0.31457442871226265,0.2031452574220297,2.458806155983378,0.33539797306550795,0.32604438168826166,0.07888547182746183,0.6926095624126554,0.1344589980756099,0.2045002711006687,0.3497377038002014,0.3949389703632919,0.25993441568842846,0.11389601892395189,0.0,0.0,,
27.0,0.6210763617749925,0.6212641369907707,47.7696,47.7696,0.5412350858791136,0.3292307706323732,0.29208131827416967,0.7163038814858991,0.5561188549865018,0.1147406847935549,0.31399272402182665,0.20463757742088137,2.582509037761202,0.3471022405029316,0.3268411212804617,0.07899133577532072,0.6935390413256064,0.13418211321225737,0.2045002711006687,0.3520466685295105,0.3939888729960456,0.25896780108809986,0.11389601892395189,0.007453266281039699,0.9040428990265355,,0.007453266281039699
28.0,0.5985126059186249,0.7302815658608149,47.7696,47.7696,0.0,0.33514177923354305,0.3073247876759412,0.7268108480710013,0.6202024232693698,0.1147406847935549,0.31494620553414404,0.21148065338513833,2.721525683843419,0.3636293185216626,0.3268411212804617,0.07899133577532072,0.6935390413256064,0.13418211321225737,0.2045002711006687,0.3520466685295105,0.3939888729960456,0.25896780108809986,0.11389601892395189,0.0,0.0,,
29.0,0.6400056358927594,0.8365915894429289,51.42016,51.42016,0.9971592150692714,0.3355776239524164,0.2597271618079597,0.6878450057651516,0.5463650449266336,0.1147406847935549,0.29762158275520995,0.21071515511221806,2.2767544305820566,0.3227238887186491,0.3275824550432206,0.079084797089901,0.6943596258856575,0.12593397636190734,0.2045002711006687,0.36153289675712585,0.3897179663316299,0.25512218142841847,0.11389601892395189,0.006016257127122401,1.3955136184813455,0.005050672452412194,0.006815237630212225
30.0,0.6455521784390867,0.7094090415018653,51.42016,51.42016,0.0,0.33849726263682234,0.2809691863376031,0.7065185230658603,0.572050643191942,0.1147406847935549,0.3026805603112277,0.21280237528105214,2.475113727634276,0.3385800655136347,0.3275824550432206,0.079084797089901,0.6943596258856575,0.12593397636190734,0.2045002711006687,0.36153289675712585,0.3897179663316299,0.25512218142841847,0.11389601892395189,0.0,0.0,,
31.0,0.6179782421164116,0.6352304132206571,53.4016,53.4016,0.5412350858791136,0.34017433114734374,0.2962103616443759,0.7174083879386897,0.5684854794736327,0.1147406847935549,0.3101029377471433,0.21240892839731532,2.6135651639209225,0.3478250733697659,0.3273959325419783,0.07905118930721006,0.6940645516327691,0.12472737186477645,0.2045002711006687,0.33059588074684143,0.38985210980506974,0.25569498740158125,0.11389601892395189,0.008057475986637383,1.0607355304528028,,0.008057475986637383
32.0,0.6032973268263715,0.8513551958081764,53.4016,53.4016,0.0,0.32883430797979984,0.30970523868651473,0.7264636175013512,0.582214863308727,0.1147406847935549,0.3185376837804897,0.20559504261972772,2.748626378319883,0.36124342036262047,0.3273959325419783,0.07905118930721006,0.6940645516327691,0.12472737186477645,0.2045002711006687,0.33059588074684143,0.38985210980506974,0.25569498740158125,0.11389601892395189,0.0,0.0,,
33.0,0.639705291151569,0.8758869689676281,57.05216,57.05216,0.9971592150692714,0.3335220479276988,0.26445368738332087,0.6897823212736334,0.561799560079852,0.1147406847935549,0.29388148605245956,0.21012255381178338,2.3172150291799563,0.32641018494823426,0.32838244494342184,0.07922141372765809,0.6955591115134063,0.12410566868464502,0.2045002711006687,0.32686737179756165,0.3891091813177292,0.25496389072221837,0.11389601892395189,0.005966192753958459,1.4894143731798977,0.004745859677412914,0.006961266450702989
34.0,0.6378967649599512,0.8239998385036509,57.05216,57.05216,0.0,0.35349948646797086,0.28601020692414547,0.7096147419665763,0.575926948021741,0.1147406847935549,0.2971122770162138,0.22238152918826515,2.521525994897554,0.3373327659066804,0.32838244494342184,0.07922141372765809,0.6955591115134063,0.12410566868464502,0.2045002711006687,0.32686737179756165,0.3891091813177292,0.25496389072221837,0.11389601892395189,0.0,0.0,,
35.0,0.6133516808780729,0.7958173921631414,59.0336,59.0336,0.5412350858791136,0.32234540025535724,0.303078738707393,0.7246721323448492,0.5638160852064479,0.1147406847935549,0.32070674930125886,0.20005982961157848,2.6806915756850183,0.3524673535984231,0.32864978591388294,0.0792867191086249,0.6961324887181919,0.13101054255592698,0.2045002711006687,0.3084981143474579,0.39265329163185725,0.25812164036583324,0.11389601892395189,0.007368849676441148,1.0496733634499833,,0.007368849676441148
36.0,0.5953487045177166,0.9749823538365947,59.0336,59.0336,0.0,0.31413641162047845,0.3202773906470267,0.7364701247684836,0.5959222840345937,0.1147406847935549,0.33259917892307794,0.19570764799778673,2.839204809287722,0.36758585891871837,0.32864978591388294,0.0792867191086249,0.6961324887181919,0.13101054255592698,0.2045002711006687,0.3084981143474579,0.39265329163185725,0.25812164036583324,0.11389601892395189,0.0,0.0,,
37.0,0.6444428944428079,1.1185489828696003,62.68416,62.68416,0.9971592150692714,0.3464420748600682,0.2635139428088128,0.691483387903727,0.5710823689338874,0.1147406847935549,0.2945478224487646,0.21855197554515765,2.3050251060966,0.32736562709712813,0.32989991209862024,0.07945694042044421,0.6976270213052611,0.1276307775597212,0.2045002711006687,0.31335100531578064,0.38845152360298973,0.2543302805520842,0.11389601892395189,0.0053484361246756455,1.4312687886413187,0.004433102757353467,0.006087521148611175
38.0,0.6349372112151632,0.9158678052344171,62.68416,62.68416,0.0,0.3362579661935441,0.28489866684256704,0.7127046918288176,0.5534939545507788,0.1147406847935549,0.30637130879368185,0.21110922605348273,2.5070869654369576,0.3395591969363096,0.32989991209862024,0.07945694042044421,0.6976270213052611,0.1276307775597212,0.2045002711006687,0.31335100531578064,0.38845152360298973,0.2543302805520842,0.11389601892395189,0.0,0.0,,
39.0,0.613372661677262,1.0139183491899242,64.6656,64.6656,0.5412350858791136,0.3312001776614687,0.3072111649114663,0.7271896466545624,0.5574435252144798,0.1147406847935549,0.32069793847018946,0.20485773800036378,2.7247789369960462,0.355051264538915,0.33098365765216126,0.07962881711877669,0.6991360880835059,0.12256627631295351,0.2045002711006687,0.3120917081832886,0.38714837917408473,0.25331050433413416,0.11389601892395189,0.006688459029155795,1.0237846792442724,,0.006688459029155795
40.0,0.5970372421865815,0.9959508232806987,64.6656,64.6656,0.0,0.3188033747656293,0.31922779892319214,0.737822779434043,0.5805065937674148,0.1147406847935549,0.326036938696734,0.1986017576983228,2.8349926381827237,0.36732032966254946,0.33098365765216126,0.07962881711877669,0.6991360880835059,0.12256627631295351,0.2045002711006687,0.3120917081832886,0.38714837917408473,0.25331050433413416,0.11389601892395189,0.0,0.0,,
41.0,0.643047485163027,1.2065822642691144,68.31616,68.31616,0.9971592150692714,0.3322676185650746,0.26864576958971187,0.6933205692547584,0.5406179641545089,0.1147406847935549,0.30421276134763064,0.2075264893218578,2.3513090673528203,0.3320755501042474,0.32990923634126457,0.0794810037753812,0.6978382960729337,0.13406397349305468,0.2045002711006687,0.3272988200187683,0.389901730776841,0.255465812593525,0.11389601892395189,0.005051786588246817,1.43933069112245,0.003949476938219701,0.0059365223345398494
42.0,0.6380637393966416,1.0007039949693604,68.31616,68.31616,0.0,0.3446382251647859,0.29349190453021795,0.7155414903401626,0.58440610308534,0.1147406847935549,0.30536950762190185,0.21571208675340064,2.5874311775404433,0.347507707556636,0.32990923634126457,0.0794810037753812,0.6978382960729337,0.13406397349305468,0.2045002711006687,0.3272988200187683,0.389901730776841,0.255465812593525,0.11389601892395189,0.0,0.0,,
43.0,0.617714370607433,0.9826546949500023,70.2976,70.2976,0.5412350858791136,0.3376431376476325,0.31208322794275667,0.7291036017096089,0.581035629668895,0.1147406847935549,0.3107401731351973,0.21085093006018496,2.770396402532323,0.3592988260586343,0.3291083554299897,0.07938603270894888,0.6970044559850223,0.1246654458374419,0.2045002711006687,0.31523606181144714,0.3876585364416733,0.2537699876662554,0.11389601892395189,0.006802301209568548,1.1101915806066245,,0.006802301209568548
44.0,0.6018312600730195,1.7203907294457619,70.2976,70.2976,0.0,0.32254654806477046,0.32507883775479196,0.7406709407332546,0.5852429081759934,0.1147406847935549,0.3299534022323652,0.19962656085998354,2.891393520397481,0.37019252945784836,0.3291083554299897,0.07938603270894888,0.6970044559850223,0.1246654458374419,0.2045002711006687,0.31523606181144714,0.3876585364416733,0.2537699876662554,0.11389601892395189,0.0,0.0,,
45.0,0.6420953166190616,1.2105578360631644,73.94816,73.94816,0.9971592150692714,0.33779561546563636,0.271372467383044,0.696086665195673,0.5695783672432255,0.1147406847935549,0.2977764043205119,0.21241908456063546,2.376457416098542,0.3310804010340073,0.32937245864190134,0.07938400633379333,0.6969866645365178,0.12216579643802303,0.2045002711006687,0.31982800364494324,0.3885836921944653,0.25485152450816423,0.11389601892395189,0.004699215345670227,1.4288506108568981,0.003555043483057613,0.005612122005294515
46.0,0.6352117720938009,0.9890212573497289,73.94816,73.94816,0.0,0.32924016435913867,0.2973993676346285,0.718221920902155,0.5797270298555629,0.1147406847935549,0.3136048953146261,0.20562574832041877,2.6214496179346556,0.3484149710536485,0.32937245864190134,0.07938400633379333,0.6969866645365178,0.12216579643802303,0.2045002711006687,0.31982800364494324,0.3885836921944653,0.25485152450816423,0.11389601892395189,0.0,0.0,,
47.0,0.61449763506325,1.1361570498778188,75.9296,75.9296,0.5412350858791136,0.32558922547953023,0.3117882530249276,0.7279865438966723,0.5868089747749277,0.1147406847935549,0.31892358066517024,0.2017624482619911,2.764086490495295,0.36395554782178324,0.32964975132759394,0.07947489368374676,0.6977846498463828,0.12126449197090804,0.2045002711006687,0.3115575909614563,0.38978741030261316,0.2558289561741651,0.11389601892395189,0.005650204357129889,0.9796776595758274,,0.005650204357129889
48.0,0.5929122563752237,1.117054798312197,75.9296,75.9296,0.0,0.3232835925125338,0.3231072619988328,0.7415048130790938,0.6010987234919933,0.1147406847935549,0.3242364853050244,0.2026927191439816,2.8781275906976562,0.3724292083540656,0.32964975132759394,0.07947489368374676,0.6977846498463828,0.12126449197090804,0.2045002711006687,0.3115575909614563,0.38978741030261316,0.2558289561741651,0.11389601892395189,0.0,0.0,,
49.0,0.646629805476113,1.3428572554624747,79.58016,79.58016,0.9971592150692714,0.33997201562830043,0.27442979762990166,0.6977267624469982,0.5776764969421176,0.1147406847935549,0.2922636847233975,0.21460580714613325,2.3954561403892622,0.33333438847516783,0.3314842050843451,0.0798148543952545,0.7007694838618257,0.11809839025124116,0.2045002711006687,0.3141966462135315,0.3875584511084563,0.2540567346980801,0.11389601892395189,0.004379844092486872,1.411614113021642,0.003305746877066064,0.005235514534346191
50.0,0.6405499230992884,1.190772104161608,79.58016,79.58016,0.0,0.3367107620113177,0.30052912872145543,0.7225360650721901,0.5711828117377958,0.1147406847935549,0.3128275010528949,0.20999459950270083,2.6539386007932513,0.35245642777135777,0.3314842050843451,0.0798148543952545,0.7007694838618257,0.11809839025124116,0.2045002711006687,0.3141966462135315,0.3875584511084563,0.2540567346980801,0.11389601892395189,0.0,0.0,,
51.0,0.6189870971060467,1.2231377565576715,81.5616,81.5616,0.5412350858791136,0.3335102544983752,0.31732637376767475,0.7318874136131795,0.5834996084769868,0.1147406847935549,0.3216349203059756,0.20689685528349094,2.8225291892383764,0.3646977705612613,0.3316023832714001,0.07980966467693838,0.700723918456071,0.12264488860233541,0.2045002711006687,0.32115739583969116,0.3900513339069062,0.25625080425951785,0.11389601892395189,0.005085234407174152,0.9378983883652836,,0.005085234407174152
52.0,0.5934617280986788,1.2755106731320338,81.5616,81.5616,0.0,0.3052896219994749,0.34121724321255165,0.7470903942433875,0.5622434314070242,0.1147406847935549,0.33648538482753737,0.18877755747987993,3.0447517154491295,0.38026339849598767,0.3316023832714001,0.07980966467693838,0.700723918456071,0.12264488860233541,0.2045002711006687,0.32115739583969116,0.3900513339069062,0.25625080425951785,0.11389601892395189,0.0,0.0,,
53.0,0.6425261473134095,1.5965250773356594,85.21216,85.21216,0.9971592150692714,0.34189441580534513,0.2788984616021534,0.6996696536134618,0.5790185098764219,0.1147406847935549,0.296680477017955,0.21525845168014462,2.4335389481891734,0.3312319084922037,0.3312748802292875,0.0796884273826366,0.69965946251242,0.11845568879789412,0.2045002711006687,0.3388991057872772,0.38796170033142147,0.2543190914324857,0.11389601892395189,0.004182372715565898,1.4254954250063747,0.0031726863049066113,0.004987616132601721
54.0,0.6376486786376381,1.3523430030140082,85.21216,85.21216,0.0,0.32558165145918355,0.30261062407246603,0.7240402880059006,0.562264947355739,0.1147406847935549,0.31810349601510546,0.20259750809347107,2.669862795761572,0.3539734197292534,0.3312748802292875,0.0796884273826366,0.69965946251242,0.11845568879789412,0.2045002711006687,0.3388991057872772,0.38796170033142147,0.2543190914324857,0.11389601892395189,0.0,0.0,,
55.0,0.6128605267124059,1.1380821582420626,87.1936,87.1936,0.5412350858791136,0.33957086247274765,0.3203011735603368,0.7350801236065868,0.5996550860376757,0.1147406847935549,0.3202557924542995,0.20993148300589426,2.8313369894548144,0.3664627592323823,0.3329941676674018,0.08000944348318592,0.7024779640156522,0.11778882361801477,0.2045002711006687,0.33252620697021484,0.38571705359164404,0.2521686020466027,0.11389601892395189,0.006130968257055093,1.1998145545367151,,0.006130968257055093
56.0,0.5906602965613243,1.2630130626582945,87.1936,87.1936,0.0,0.3353798522717462,0.3421075261518249,0.7517871788564896,0.6051836371260497,0.1147406847935549,0.332514860823987,0.20836847063371164,3.0371006003203735,0.3809431070426524,0.3329941676674018,0.08000944348318592,0.7024779640156522,0.11778882361801477,0.2045002711006687,0.33252620697021484,0.38571705359164404,0.2521686020466027,0.11389601892395189,0.0,0.0,,
57.0,0.6390932334976366,1.4091292454096742,90.84416,90.84416,0.9971592150692714,0.3363163906142766,0.2805455730959453,0.7009115132170679,0.5562972364213772,0.1147406847935549,0.30136730455116995,0.21173786785133375,2.4478323347557924,0.33166300109281455,0.3328597002919856,0.08000490768088384,0.7024381399520463,0.11697509709846927,0.2045002711006687,0.3379102349281311,0.38477241900854076,0.2516727153452065,0.11389601892395189,0.004003971848016342,1.4523907728726044,0.0029115325575103804,0.004863177454762356
58.0,0.6411142598910465,1.502920005453086,90.84416,90.84416,0.0,0.3420284158315262,0.31321368169950015,0.727691817218762,0.607972963458942,0.1147406847935549,0.3074202152363594,0.21427829291492137,2.755926625430854,0.3572147630944203,0.3328597002919856,0.08000490768088384,0.7024381399520463,0.11697509709846927,0.2045002711006687,0.3379102349281311,0.38477241900854076,0.2516727153452065,0.11389601892395189,0.0,0.0,,
59.0,0.6102199531520641,1.223233451701764,92.8256,92.8256,0.5412350858791136,0.3325724954580751,0.33305443425508485,0.7434547637653277,0.5714731453397393,0.1147406847935549,0.32585934622572466,0.20514065594578143,2.946279694303726,0.37496854797792056,0.33383136669201824,0.08015010294798207,0.7037129454146954,0.11175244508577842,0.2045002711006687,0.3523169159889221,0.382687873764495,0.2495649681537891,0.11389601892395189,0.005593376799630924,1.171427958412096,,0.005593376799630924
60.0,0.5885765590326539,1.2654082004509895,92.8256,92.8256,0.0,0.3112933008886384,0.34887628499625467,0.7562840001911261,0.5823505408911847,0.1147406847935549,0.3424320796006772,0.19245718410243648,3.1049489144266023,0.38210021869046246,0.33383136669201824,0.08015010294798207,0.7037129454146954,0.11175244508577842,0.2045002711006687,0.3523169159889221,0.382687873764495,0.2495649681537891,0.11389601892395189,0.0,0.0,,
