round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_auroc,fed_f1,fed_prevalence,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.5870363504338345,0.4540199855291087,21.90336,21.90336,0.0,0.06945461641998504,0.316535706138968,0.6894295768773657,0.07875561205712996,0.1151183282980866,2.3116649736354797,0.1069015539376597,0.26258236315571243,0.2349920586888254,0.3524477755820699,0.08229362245614938,0.7225329140880389,0.12416752996892112,0.20451875282422052,0.4819110333919525,0.38943469504734324,0.25368645030110787,0.11389601892395189,0.0,0.0,,
12.0,0.5715976530941695,0.46759204678127364,21.90336,21.90336,0.0,0.07734237643475068,0.32827798721586715,0.6993320136968755,0.08695917255543635,0.1151183282980866,2.4350882327892664,0.10664403340981181,0.27634981672764736,0.25838330870518633,0.3524477755820699,0.08229362245614938,0.7225329140880389,0.12416752996892112,0.20451875282422052,0.4819110333919525,0.38943469504734324,0.25368645030110787,0.11389601892395189,0.0,0.0,,
13.0,0.6000432049336137,0.45179729376372213,25.55392,25.55392,0.9971592150692714,0.08365553395115946,0.29675057348816325,0.6684928139379861,0.04746280565695725,0.1151183282980866,2.0679984724337426,0.11105867394746788,0.2368711340872232,0.22905245085114623,0.38789981361052295,0.08628212585689748,0.7575517271987168,0.08777093925608777,0.2045002711006687,0.47327789664268494,0.382097107432102,0.24760734083588148,0.11389601892395189,0.008296304537855912,1.2340347199933603,0.007174262489362533,0.009246486602652343
14.0,0.5924861097482069,0.3749366740194716,25.55392,25.55392,0.0,0.06558775320860875,0.31256003918589037,0.6802550341523607,0.059291708719201384,0.1151183282980866,2.2074056216054068,0.10877060522206315,0.25178354329578206,0.21555896614812323,0.38789981361052295,0.08628212585689748,0.7575517271987168,0.08777093925608777,0.2045002711006687,0.47327789664268494,0.382097107432102,0.24760734083588148,0.11389601892395189,0.0,0.0,,
15.0,0.5762749190386841,0.3785567677730268,25.55392,25.55392,0.0,0.07587888444225657,0.31774268389439025,0.6917867685926984,0.08301403192965151,0.1151183282980866,2.3533775157220274,0.10756945931528301,0.2674328809694749,0.2429712073078374,0.38789981361052295,0.08628212585689748,0.7575517271987168,0.08777093925608777,0.2045002711006687,0.47327789664268494,0.382097107432102,0.24760734083588148,0.11389601892395189,0.0,0.0,,
16.0,0.5620763434341048,0.455363592360296,25.55392,25.55392,0.0,0.0658323194723225,0.3307797551280777,0.6998005648262756,0.10548340473027167,0.1151183282980866,2.469391041829768,0.10612486727798867,0.2798077330078237,0.23481676223700018,0.38789981361052295,0.08628212585689748,0.7575517271987168,0.08777093925608777,0.2045002711006687,0.47327789664268494,0.382097107432102,0.24760734083588148,0.11389601892395189,0.0,0.0,,
17.0,0.5903032031262512,0.4259223465781298,29.20448,29.20448,0.9971592150692714,0.07531019740783462,0.2995123507938079,0.6696439222754212,0.06445132681850221,0.1151183282980866,2.0696967253332965,0.1099077208380471,0.2370243648660925,0.22710111091796906,0.3771829583063541,0.08488024979695681,0.7452433421191935,0.07247828991315965,0.2045002711006687,0.47001805901527405,0.379109244970834,0.24535855495980521,0.11389601892395189,0.008267116314156523,1.297537985490635,0.006456781891053449,0.00986081092535584
18.0,0.5924218425183428,0.5232930182458521,29.20448,29.20448,0.0,0.0781242095223794,0.3118701791252794,0.6851626202829701,0.08621982487150052,0.1151183282980866,2.260645498872286,0.10966100080771844,0.2581382099343502,0.21704135950530942,0.3771829583063541,0.08488024979695681,0.7452433421191935,0.07247828991315965,0.2045002711006687,0.47001805901527405,0.379109244970834,0.24535855495980521,0.11389601892395189,0.0,0.0,,
19.0,0.5721165699130821,0.37935750020171305,29.20448,29.20448,0.0,0.07152539865636197,0.32100016612547755,0.6939254362060262,0.11393981882455743,0.1151183282980866,2.3604311605087136,0.10785559241872707,0.2689959911987486,0.23613932944294008,0.3771829583063541,0.08488024979695681,0.7452433421191935,0.07247828991315965,0.2045002711006687,0.47001805901527405,0.379109244970834,0.24535855495980521,0.11389601892395189,0.0,0.0,,
20.0,0.554930260400413,0.45345047488450174,29.20448,29.20448,0.0,0.06443984868089445,0.33280616088491755,0.7024030270439232,0.11434774142573925,0.1151183282980866,2.482887476949389,0.10533965020954827,0.2821693993878043,0.26357624631783994,0.3771829583063541,0.08488024979695681,0.7452433421191935,0.07247828991315965,0.2045002711006687,0.47001805901527405,0.379109244970834,0.24535855495980521,0.11389601892395189,0.0,0.0,,
21.0,0.5824355810397633,0.5427059587855918,32.85504,32.85504,0.9971592150692714,0.08322018256548358,0.3007910166840957,0.6710449432014737,0.07238475907566788,0.1151183282980866,2.1016906786665936,0.1110303221427921,0.24078889028132977,0.23058878735724503,0.3583206680083202,0.08250850743652499,0.7244195909219244,0.07493932038834951,0.2045002711006687,0.47059643268585205,0.37938470277586345,0.2457534904081409,0.11389601892395189,0.007752572672639204,1.2889326245058328,0.006051565528356725,0.009288863736747597
22.0,0.5858939349617536,0.4522229287572016,32.85504,32.85504,0.0,0.07211263835196143,0.31300404533249515,0.6846091716266502,0.08682733986819607,0.1151183282980866,2.248768228715218,0.10847428806156154,0.2571646121967008,0.21691653232605074,0.3583206680083202,0.08250850743652499,0.7244195909219244,0.07493932038834951,0.2045002711006687,0.47059643268585205,0.37938470277586345,0.2457534904081409,0.11389601892395189,0.0,0.0,,
23.0,0.5721821986806149,0.49675698993391926,32.85504,32.85504,0.0,0.07696705936785544,0.3211644005472415,0.6953239167441766,0.08553847306933457,0.1151183282980866,2.322804410477954,0.10928041286953774,0.26451774453090754,0.22656654636305265,0.3583206680083202,0.08250850743652499,0.7244195909219244,0.07493932038834951,0.2045002711006687,0.47059643268585205,0.37938470277586345,0.2457534904081409,0.11389601892395189,0.0,0.0,,
24.0,0.5493668995715268,0.4965647690633112,32.85504,32.85504,0.0,0.07455470227264875,0.3372641042539918,0.7057235901530231,0.10324889186471509,0.1151183282980866,2.5316339102483214,0.10619673181373838,0.2877218382351177,0.22929823291108142,0.3583206680083202,0.08250850743652499,0.7244195909219244,0.07493932038834951,0.2045002711006687,0.47059643268585205,0.37938470277586345,0.2457534904081409,0.11389601892395189,0.0,0.0,,
25.0,0.5853453088724717,0.5303206959019573,36.5056,36.5056,0.9971592150692714,0.07514772050843309,0.30236389722795276,0.6732790984851745,0.0683488262889281,0.1151183282980866,2.135541606826787,0.10933609421067969,0.24490736086232043,0.22904430309635065,0.3632754174462177,0.0829030905001889,0.7278840058100986,0.07036491572574047,0.2045002711006687,0.46894773840904236,0.37885061973468054,0.2452604648474027,0.11389601892395189,0.0073786643043060604,1.2928007685113698,0.005798204939238399,0.008850115374976982
26.0,0.5807636925230892,0.4443005095062754,36.5056,36.5056,0.0,0.07034710446906756,0.31425864869500375,0.6860745550264,0.07571171388674616,0.1151183282980866,2.2524119251297634,0.10813255192442442,0.2581212787601172,0.218302672178356,0.3632754174462177,0.0829030905001889,0.7278840058100986,0.07036491572574047,0.2045002711006687,0.46894773840904236,0.37885061973468054,0.2452604648474027,0.11389601892395189,0.0,0.0,,
27.0,0.5693972272226431,0.5363906742788898,36.5056,36.5056,0.0,0.06615542312769813,0.32309167320535903,0.6963404449195141,0.08446263483515812,0.1151183282980866,2.3951924689820236,0.10633165610121105,0.2731309833739495,0.23129441562012093,0.3632754174462177,0.0829030905001889,0.7278840058100986,0.07036491572574047,0.2045002711006687,0.46894773840904236,0.37885061973468054,0.2452604648474027,0.11389601892395189,0.0,0.0,,
28.0,0.55078628087263,0.5307913542151865,36.5056,36.5056,0.0,0.06070463768455254,0.33768784556227255,0.7082948520904293,0.11451905132190991,0.1151183282980866,2.5511280280326547,0.10432899822652626,0.29074297555646694,0.2520851181859426,0.3632754174462177,0.0829030905001889,0.7278840058100986,0.07036491572574047,0.2045002711006687,0.46894773840904236,0.37885061973468054,0.2452604648474027,0.11389601892395189,0.0,0.0,,
29.0,0.5836808884034206,0.5015910608813573,40.15616,40.15616,0.9971592150692714,0.0729771357190055,0.3054926718915064,0.676319889477371,0.08141012948415359,0.1151183282980866,2.164976079118301,0.10965858947741858,0.2483736700395573,0.21546750180310711,0.337849387403533,0.08015786584679846,0.7037811031860532,0.1166859344894027,0.2045002711006687,0.4646089971065521,0.3895894191820564,0.2544480293796951,0.11389601892395189,0.007151023997949395,1.3171786003513262,0.005401827841411162,0.008826010129288481
30.0,0.5820093619163246,0.5233040257097311,40.15616,40.15616,0.0,0.07515022819915698,0.3228196104443735,0.6885660507111669,0.08405727865238398,0.1151183282980866,2.3109998142668786,0.10930016873412476,0.264137916976056,0.25137954230597553,0.337849387403533,0.08015786584679846,0.7037811031860532,0.1166859344894027,0.2045002711006687,0.4646089971065521,0.3895894191820564,0.2544480293796951,0.11389601892395189,0.0,0.0,,
31.0,0.5673236465491918,0.4958890910740414,40.15616,40.15616,0.0,0.07167327394279908,0.3283258347411675,0.6991802441185624,0.11181488880717944,0.1151183282980866,2.445525300846412,0.10742111336096957,0.2786025438855651,0.24696281680055077,0.337849387403533,0.08015786584679846,0.7037811031860532,0.1166859344894027,0.2045002711006687,0.4646089971065521,0.3895894191820564,0.2544480293796951,0.11389601892395189,0.0,0.0,,
32.0,0.5508292298846201,0.5400694709965069,40.15616,40.15616,0.0,0.07221525976401406,0.3403790399170233,0.7097667948454789,0.12560786099455484,0.1151183282980866,2.5992683290986363,0.10510745739748344,0.2955059798511749,0.2372188910978873,0.337849387403533,0.08015786584679846,0.7037811031860532,0.1166859344894027,0.2045002711006687,0.4646089971065521,0.3895894191820564,0.2544480293796951,0.11389601892395189,0.0,0.0,,
33.0,0.5864792177553254,0.6019152105649749,43.80672,43.80672,0.9971592150692714,0.06898398809184199,0.30556207951713427,0.6766909861720711,0.08331699239834099,0.1151183282980866,2.179682168535953,0.10847476041669278,0.2500289645168053,0.22614040941727787,0.3383424804613821,0.0802472025237849,0.7045654736832002,0.10774410774410774,0.2045002711006687,0.46474745869636536,0.38737560342252025,0.25254967601792094,0.11389601892395189,0.0069405422109694165,1.3482671080855653,0.00519299416677425,0.008653933184124668
34.0,0.5821998037379414,0.5238066979324446,43.80672,43.80672,0.0,0.07044620967652059,0.3185164186022569,0.6904761214852745,0.08412375018410624,0.1151183282980866,2.3499415685625853,0.10875630334625254,0.26875683030385605,0.2224698579313997,0.3383424804613821,0.0802472025237849,0.7045654736832002,0.10774410774410774,0.2045002711006687,0.46474745869636536,0.38737560342252025,0.25254967601792094,0.11389601892395189,0.0,0.0,,
35.0,0.5649655553726646,0.47774878059451487,43.80672,43.80672,0.0,0.07017515086069938,0.3320053768453715,0.7007582452128127,0.09506038626490929,0.1151183282980866,2.4818189977537464,0.10643193477117774,0.2828456035145782,0.2381432374220901,0.3383424804613821,0.0802472025237849,0.7045654736832002,0.10774410774410774,0.2045002711006687,0.46474745869636536,0.38737560342252025,0.25254967601792094,0.11389601892395189,0.0,0.0,,
36.0,0.5468342074541706,0.5629265179929324,43.80672,43.80672,0.0,0.06877994693347701,0.3447252102797216,0.711575958858204,0.10791226375870992,0.1151183282980866,2.646736321441282,0.10443708072134304,0.3009733927016898,0.2601765160958122,0.3383424804613821,0.0802472025237849,0.7045654736832002,0.10774410774410774,0.2045002711006687,0.46474745869636536,0.38737560342252025,0.25254967601792094,0.11389601892395189,0.0,0.0,,
37.0,0.5823704056615743,0.6848644416052718,47.45728,47.45728,0.9971592150692714,0.07605847521696318,0.3088841992946616,0.6759039390637935,0.07989766867079291,0.1151183282980866,2.19516496275758,0.10959799232752554,0.2525834515293236,0.23192287407522838,0.34506922503471055,0.08104996527638916,0.7116136809883236,0.09581091062572544,0.2045002711006687,0.4655749201774597,0.38331616561260057,0.2491817207810618,0.11389601892395189,0.006757441923084913,1.3845234364271164,0.004753441938655691,0.008770400495888854
38.0,0.584736558268206,0.6346844341180462,47.45728,47.45728,0.0,0.0753568615111375,0.3257947382963022,0.6919575803846079,0.08514462906562509,0.1151183282980866,2.359465841418457,0.10836638378237182,0.27018645839986627,0.2186554177952152,0.34506922503471055,0.08104996527638916,0.7116136809883236,0.09581091062572544,0.2045002711006687,0.4655749201774597,0.38331616561260057,0.2491817207810618,0.11389601892395189,0.0,0.0,,
39.0,0.5664140054447967,0.5386523337096857,47.45728,47.45728,0.0,0.07119693679977508,0.33744377061261394,0.7031257891024879,0.11850367865118211,0.1151183282980866,2.5676169913462616,0.10649241348824325,0.29289725961192314,0.23803774805219932,0.34506922503471055,0.08104996527638916,0.7116136809883236,0.09581091062572544,0.2045002711006687,0.4655749201774597,0.38331616561260057,0.2491817207810618,0.11389601892395189,0.0,0.0,,
40.0,0.5464170608375516,0.5689351608932924,47.45728,47.45728,0.0,0.07179487882863025,0.34677752791932853,0.7114726401460155,0.1554723270199563,0.1151183282980866,2.6849327264423564,0.1043890428011009,0.3054741540496001,0.29132531650274357,0.34506922503471055,0.08104996527638916,0.7116136809883236,0.09581091062572544,0.2045002711006687,0.4655749201774597,0.38331616561260057,0.2491817207810618,0.11389601892395189,0.0,0.0,,
41.0,0.5807184422964266,0.7371853196706608,51.10784,51.10784,0.9971592150692714,0.08318866938852011,0.3071883627494266,0.6781422296556597,0.08136659381634347,0.1151183282980866,2.2168246322213805,0.11107113078459607,0.2549844230157999,0.2350693161000028,0.3534536643370032,0.08168311052656785,0.7171726571155,0.09278902817957785,0.2045002711006687,0.4744241535663605,0.38305078335644477,0.2489786173951101,0.11389601892395189,0.005785401900062328,1.2480002554366365,0.004073568817415123,0.007545877244442402
42.0,0.5798642320365643,0.5338475819815193,51.10784,51.10784,0.0,0.07259550808525848,0.3246735082029263,0.6910739562814987,0.09705012943509976,0.1151183282980866,2.370136763338752,0.10923163053777595,0.2710391290431876,0.22168228706328078,0.3534536643370032,0.08168311052656785,0.7171726571155,0.09278902817957785,0.2045002711006687,0.4744241535663605,0.38305078335644477,0.2489786173951101,0.11389601892395189,0.0,0.0,,
43.0,0.5597722760478478,0.5116569451673303,51.10784,51.10784,0.0,0.07486626646649218,0.3374468230956468,0.7050434175351751,0.12279803824612841,0.1151183282980866,2.56801109580733,0.1074467854135184,0.2927741684519657,0.22778767814403933,0.3534536643370032,0.08168311052656785,0.7171726571155,0.09278902817957785,0.2045002711006687,0.4744241535663605,0.38305078335644477,0.2489786173951101,0.11389601892395189,0.0,0.0,,
44.0,0.543219781163841,0.5974624417936278,51.10784,51.10784,0.0,0.07161212311646702,0.34813693061137235,0.713844382004231,0.14991901454376524,0.1151183282980866,2.69796118128587,0.10427319954225091,0.30676263727729836,0.2548376267395111,0.3534536643370032,0.08168311052656785,0.7171726571155,0.09278902817957785,0.2045002711006687,0.4744241535663605,0.38305078335644477,0.2489786173951101,0.11389601892395189,0.0,0.0,,
45.0,0.5790826142722179,0.5896514841972249,54.7584,54.7584,0.9971592150692714,0.07248130499716841,0.30808386998480264,0.6785581811136523,0.08721027595989049,0.1151183282980866,2.235299318530616,0.10868396271317747,0.25743008578192494,0.23998439845357986,0.3605033941498171,0.0823689937671439,0.7231946695357412,0.0892337536372454,0.20452799493876814,0.4782090485095978,0.38297462062294757,0.2488554446277344,0.11389601892395189,0.0056765472087277405,1.2822856405982748,0.003932538462711893,0.007510390845450023
46.0,0.5745341932045045,0.6257589483001065,54.7584,54.7584,0.0,0.07028626984395395,0.32256323684188337,0.6921544689163386,0.10113970376986572,0.1151183282980866,2.4332657864299816,0.10718638290697935,0.27927962662908756,0.24526503739722846,0.3605033941498171,0.0823689937671439,0.7231946695357412,0.0892337536372454,0.20452799493876814,0.4782090485095978,0.38297462062294757,0.2488554446277344,0.11389601892395189,0.0,0.0,,
47.0,0.5569393561674306,0.587794641595369,54.7584,54.7584,0.0,0.07270853402135728,0.33785634464923797,0.7050547070249097,0.1292809148885898,0.1151183282980866,2.5755502677885604,0.10587589232308704,0.29378914622414765,0.2583042552735945,0.3605033941498171,0.0823689937671439,0.7231946695357412,0.0892337536372454,0.20452799493876814,0.4782090485095978,0.38297462062294757,0.2488554446277344,0.11389601892395189,0.0,0.0,,
48.0,0.5375615264925426,0.657984668986453,54.7584,54.7584,0.0,0.07848822381753054,0.35020992421870273,0.7142114707184455,0.13102418571677354,0.1151183282980866,2.7515108750800286,0.1046088738006554,0.3129272693786186,0.2768522827010996,0.3605033941498171,0.0823689937671439,0.7231946695357412,0.0892337536372454,0.20452799493876814,0.4782090485095978,0.38297462062294757,0.2488554446277344,0.11389601892395189,0.0,0.0,,
49.0,0.5807403616410427,0.6491474422672666,58.40896,58.40896,0.9971592150692714,0.07104423786347032,0.3107733584498715,0.6797270538388464,0.08747674927703727,0.1151183282980866,2.2560656298617556,0.10858244287584419,0.2595911369676661,0.2413908724897247,0.36230194392513415,0.0825836453516764,0.725079297168563,0.09293056429620307,0.20450951154489178,0.4743926227092743,0.38323481995540193,0.2492716545530624,0.11389601892395189,0.005469740487569938,1.2979785320349038,0.0036810386330607637,0.007382938163383543
50.0,0.5740089216198695,0.6828595929991743,58.40896,58.40896,0.0,0.07441155227758872,0.3267531354199527,0.6938134952233586,0.11516364121731895,0.1151183282980866,2.4587679465078844,0.10659224805191314,0.2819464928497985,0.2431241484257615,0.36230194392513415,0.0825836453516764,0.725079297168563,0.09293056429620307,0.20450951154489178,0.4743926227092743,0.38323481995540193,0.2492716545530624,0.11389601892395189,0.0,0.0,,
51.0,0.5559753754140607,0.5810545318251834,58.40896,58.40896,0.0,0.07184078088658603,0.34109749932303585,0.7094192405456325,0.11519939613797187,0.1151183282980866,2.7078434177505444,0.10563536966713712,0.3084562934744027,0.2460767428155272,0.36230194392513415,0.0825836453516764,0.725079297168563,0.09293056429620307,0.20450951154489178,0.4743926227092743,0.38323481995540193,0.2492716545530624,0.11389601892395189,0.0,0.0,,
52.0,0.5458525097875278,0.847782127028756,58.40896,58.40896,0.0,0.06840965816582184,0.35709907810839703,0.7174928938971217,0.1557827047550822,0.1151183282980866,2.83463582771695,0.1030992610928738,0.32212666863747613,0.27481268704489015,0.36230194392513415,0.0825836453516764,0.725079297168563,0.09293056429620307,0.20450951154489178,0.4743926227092743,0.38323481995540193,0.2492716545530624,0.11389601892395189,0.0,0.0,,
53.0,0.5838407045137093,0.7881849622948979,62.05952,62.05952,0.9971592150692714,0.07634773801471513,0.313184763699377,0.6807379925372501,0.09586349545317828,0.1151183282980866,2.2731634296276186,0.10966226166815961,0.26194807418596405,0.24108253360312332,0.36834227113652707,0.08333509838496099,0.7316770083123243,0.08915770609318996,0.20470577526964912,0.478976845741272,0.3824318684748167,0.24863969501787894,0.11389601892395189,0.005357956575191144,1.333840019069612,0.0035372722663162214,0.007349795431019863
54.0,0.5782519599628287,0.6635019948419637,62.05952,62.05952,0.0,0.08296920393848245,0.3335672070768537,0.6996211548647393,0.12379490813484122,0.1151183282980866,2.5277513303471153,0.10816092467085874,0.2891612644930551,0.2617168042026573,0.36834227113652707,0.08333509838496099,0.7316770083123243,0.08915770609318996,0.20470577526964912,0.478976845741272,0.3824318684748167,0.24863969501787894,0.11389601892395189,0.0,0.0,,
55.0,0.556015033920351,0.6907765360964822,62.05952,62.05952,0.0,0.06975074458114892,0.34718040680726747,0.7111686680081262,0.14800818608675442,0.1151183282980866,2.678111689195825,0.10563468286409929,0.304971840707827,0.25036373619395347,0.36834227113652707,0.08333509838496099,0.7316770083123243,0.08915770609318996,0.20470577526964912,0.478976845741272,0.3824318684748167,0.24863969501787894,0.11389601892395189,0.0,0.0,,
56.0,0.5393197798759837,0.8985699207567592,62.05952,62.05952,0.0,0.06544107313417422,0.3529079037312422,0.721399341623381,0.16137670104887977,0.1151183282980866,2.8586572452474788,0.10289113849165488,0.325133185809818,0.2763419965533436,0.36834227113652707,0.08333509838496099,0.7316770083123243,0.08915770609318996,0.20470577526964912,0.478976845741272,0.3824318684748167,0.24863969501787894,0.11389601892395189,0.0,0.0,,
57.0,0.5818989405259003,0.7741884971552928,65.71008,65.71008,0.9971592150692714,0.08570732936321236,0.31430401221509674,0.6830155148526351,0.10232916591126351,0.1151183282980866,2.298029662234554,0.1110464324803569,0.2649436093853451,0.24853786867025635,0.3934264666632097,0.08675462057476631,0.7617002015908226,0.07163025709615099,0.2048351249603121,0.47700342535972595,0.37838666101359736,0.24507066109379724,0.11389601892395189,0.005752613519621937,1.5000239887740463,0.0035211804877345863,0.008251151567088192
58.0,0.5792786022094903,0.638426467698315,65.71008,65.71008,0.0,0.07778711571364709,0.3330037945290063,0.6975157227705505,0.1047331622284055,0.1151183282980866,2.4842780436029854,0.10890061714326939,0.2852676392578219,0.24831406766134204,0.3934264666632097,0.08675462057476631,0.7617002015908226,0.07163025709615099,0.2048351249603121,0.47700342535972595,0.37838666101359736,0.24507066109379724,0.11389601892395189,0.0,0.0,,
59.0,0.5564133676295631,0.6429457347012205,65.71008,65.71008,0.0,0.06455246283261136,0.3443646462242464,0.7072840654683695,0.13109831100731914,0.1151183282980866,2.7073099054075316,0.10438456573219382,0.3092441412409681,0.23725279997602805,0.3934264666632097,0.08675462057476631,0.7617002015908226,0.07163025709615099,0.2048351249603121,0.47700342535972595,0.37838666101359736,0.24507066109379724,0.11389601892395189,0.0,0.0,,
60.0,0.5435859414656578,0.9229617855825951,65.71008,65.71008,0.0,0.07349791741612945,0.36647517851302774,0.7183415384887136,0.13092512958828736,0.1151183282980866,2.8794728906759643,0.10286123959340385,0.32733768695057425,0.25661842933361684,0.3934264666632097,0.08675462057476631,0.7617002015908226,0.07163025709615099,0.2048351249603121,0.47700342535972595,0.37838666101359736,0.24507066109379724,0.11389601892395189,0.0,0.0,,
