round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc,fed_brier,fed_f1_best,fed_f1,fed_auroc,fed_f1_best_threshold,fed_ece,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6602660129313255,0.20385491963967156,1.838025,76.88016,1.0,0.11022977651872835,0.21453649618250625,0.22757487129823886,0.29202290063328745,0.27218399763262885,0.6688748238831034,0.49192443658129614,0.36544201295068884,1.9616912465258487,0.6649404059165344,0.21961418818450484,1.928198985876238,0.2775133848899465,0.2789860997547015,0.5067319273948669,0.36221551126271984,0.22792794334477912,0.11389601892395189,0.002721387180176377,0.19066000392240312,0.001395226882346717,0.00491792631208436,0.0006892778460225895
22.0,0.6597297849357469,0.21585203068477168,1.92555,80.54112,1.0,0.11022977651872835,0.21455294492110522,0.22712165359286446,0.2925023481242268,0.2727391817425003,0.6688744524404059,0.49090882730363933,0.36486458428295526,1.9618547694296906,0.6649573978741932,0.21960126966763133,1.9280855620972897,0.27684964200477324,0.2789937928781444,0.506537914276123,0.3616318394324939,0.22748331748085177,0.11389601892395189,0.0020463901999531547,0.15034157733043685,0.001354058995676015,0.0032219272770014043,0.0007053302605024759
23.0,0.6561576077505433,0.24460573808011077,2.013075,84.20208,1.0,0.11022977651872835,0.2145987202728652,0.2274802412846987,0.29268813326138476,0.272545176879383,0.6689023821883657,0.4925052297520569,0.36534352718864477,1.962249921991776,0.6649804637664951,0.21963101589161507,1.9283467321036234,0.27686915887850466,0.27929427430093207,0.5098526477813721,0.3622175869662002,0.22785235024132672,0.11389601892395189,0.002174931679827815,0.1669974137785175,0.00028889489109571744,0.005468684621428198,0.0002998472910430961
24.0,0.6598167773170294,0.2512601147614421,2.1006,87.86304,1.0,0.11022977651872835,0.21458951665049192,0.2273167715136896,0.2925032018693704,0.27344464068399965,0.6689249257879878,0.492217903072293,0.3651320280426886,1.9620656502410612,0.6650388438159991,0.21970324465987567,1.9289808962205346,0.2769185876860228,0.2794846382556987,0.5095263123512268,0.3620123788043185,0.22769119666126378,0.11389601892395189,0.0012281043895219419,0.098645091439721,0.0002340957861552939,0.002984880900950024,0.0009868095227858601
25.0,0.6629021985370255,0.29689407201714413,2.188125,91.524,1.0,0.11022977651872835,0.21464233977564187,0.22853106285247024,0.29241238073177045,0.2736162876649468,0.6689494104800532,0.49441593814316437,0.36690143691806776,1.962536348655421,0.6650786381274733,0.21976379625448494,1.9295125354751927,0.27731811697574893,0.27985444922262653,0.5124289989471436,0.36371264602026937,0.22890185252399572,0.11389601892395189,0.002330272290589855,0.19555981512439757,0.00039149235935905105,0.005870272700656624,0.0004694854394429065
26.0,0.6581594859414444,0.25178951235142166,2.27565,95.18496,1.0,0.11022977651872835,0.21460996000848345,0.2285336980356258,0.29180566266305374,0.2724120761641233,0.6689925472914949,0.494220986681837,0.3669255004388414,1.9623642446221328,0.6651308312972685,0.2198859886596948,1.9305853772335289,0.2773037542662116,0.28045748383888613,0.5129547119140625,0.3637327407487439,0.22890464711656167,0.11389601892395189,0.0010484844542350434,0.09183089185808058,0.00041597736070854647,0.002234491818166992,0.0007262274778925403
27.0,0.6601819723792938,0.2712758353551502,2.363175,98.84592,1.0,0.11022977651872835,0.21455598380310648,0.22891151787584788,0.29194350176462563,0.27195615811167617,0.668992179351434,0.495066738517021,0.36744038213864033,1.9618678363317241,0.665138298221055,0.21989820558018425,1.930692641039629,0.2763213830239479,0.2803305785123967,0.513276994228363,0.3642504177321977,0.2292796675840238,0.11389601892395189,0.0008092493973763024,0.07385691795889215,9.89040147049426e-05,0.002166682260326938,0.0008555449742601068
28.0,0.6568873189276399,0.27044118235926284,2.4507,102.50688,1.0,0.11022977651872835,0.2146182353153145,0.2283820041272758,0.2923162930028995,0.27252157328093707,0.6690595520932482,0.49498160718032913,0.3668055807771194,1.9624672297044508,0.6651902153029119,0.21997833194883473,1.93139614559938,0.2771855010660981,0.28015054819178536,0.5123553276062012,0.36354317330733305,0.22875719315057075,0.11389601892395189,0.0008775311360528553,0.08317654920210771,0.00017839066430856102,0.00225031378301706,0.000684654894533554
29.0,0.6588608445389686,0.30353578691144584,2.538225,106.16784,1.0,0.11022977651872835,0.21465354504500817,0.22857087046391833,0.2920368826233144,0.272349605054513,0.6690823866962528,0.49517981777372766,0.36694898376458834,1.9627930398864735,0.6651968539628834,0.21996991111291936,1.9313222111809962,0.27710672161432426,0.2803769218052571,0.5129574537277222,0.3637911124227392,0.22894427852991367,0.11389601892395189,0.0017884446954808408,0.1753533338842317,0.0005697334287257484,0.004244476126356355,0.0010501146539130131
30.0,0.658475287378566,0.2921525957468773,2.62575,109.8288,1.0,0.11022977651872835,0.2146558762503215,0.22850318172464393,0.29206739929841463,0.2734131264609932,0.6690828087824434,0.4945133648186613,0.3667629096055503,1.9628131914204916,0.6651933401163956,0.21998123988185742,1.9314216770714205,0.27806414662084766,0.280324342214132,0.5115504860877991,0.3636368772567048,0.2288655478854056,0.11389601892395189,0.0010486598103484834,0.10681543216924183,0.00017055367456445553,0.0028583529179729765,0.0017364400879593253
31.0,0.6569757527714417,0.3018852510698975,2.713275,113.48976,1.0,0.11022977651872835,0.21466257225237423,0.22922708480219497,0.29202784063467924,0.27292846102991397,0.6690749529114045,0.4952348644323682,0.3677424357828195,1.962902947409615,0.665192009874511,0.21997629170892685,1.931378232419208,0.27741384221019655,0.28013891185711925,0.5121792554855347,0.3646142756721743,0.2295826240497327,0.11389601892395189,0.0014342904556623503,0.1509054136740815,0.0006918240590823689,0.0030070601393001554,0.0010059165304639726
