round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_auprc_lift,fed_ece,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_f1_best,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
31.0,0.6472165423702745,0.650952332114737,9.6161625,67.16416,0.5412350858791136,0.2758289272870918,0.23663586682035492,2.1892905798961806,0.33707122224880653,0.11132787916928881,0.6687833853443227,0.5338676543862957,0.3015750538532128,0.2106327892953873,0.3685217784942455,0.08335444865175541,0.7318469024576792,0.10534730858056493,0.20451875282422052,0.46240487694740295,0.38505096489154755,0.25249615416342386,0.11389601892395189,0.004828119895813244,0.23872114848927595,,0.004828119895813244
32.0,0.6253503478265395,0.6189376882546355,9.89841,69.1456,0.5412350858791136,0.28298308411922707,0.24490960104646828,2.2701864958416826,0.3490316510373987,0.11132787916928881,0.6779758414268714,0.5629411967971775,0.3074878772942483,0.21888277560433272,0.36523803875361055,0.08298084712128134,0.7285667041328939,0.10469346109484517,0.2045002711006687,0.46065232157707214,0.3848795245023623,0.25261908672960104,0.11389601892395189,0.004761757849498903,0.24123947002226487,,0.004761757849498903
33.0,0.6142064563740781,0.7628790858681505,10.1806575,71.12704,0.5412350858791136,0.2833588273343431,0.2506035264828483,2.325449148670968,0.34857777350724606,0.11132787916928881,0.6846263469435158,0.5478931732002185,0.31446874066520974,0.21746941642575418,0.36528471016463926,0.08299183835635945,0.7286632064969094,0.10486891385767791,0.2045002711006687,0.46093541383743286,0.3847996868525762,0.25242286277566556,0.11389601892395189,0.004894190484853634,0.2562015308358241,,0.004894190484853634
34.0,0.6025852843124919,0.7526637889398922,10.462905,73.10848,0.5412350858791136,0.28905469126600025,0.2589840158919331,2.4118572923934862,0.3483934575953223,0.11132787916928881,0.6921604145112576,0.5453581527953928,0.32436230285852785,0.21715306653005367,0.36346839036565537,0.08278308902649004,0.7268304002948875,0.10480963685922799,0.20450951154489178,0.46084317564964294,0.3855203776716184,0.2530154165489408,0.11389601892395189,0.005812094630275449,0.3123637266107835,,0.005812094630275449
35.0,0.6493493645496954,0.7199010390728791,10.7076525,74.7776,0.4559241291901578,0.2707043645425455,0.22547263441248933,2.0664347104492085,0.3370873379366926,0.11132787916928881,0.6574725761649659,0.5231624467238604,0.29049095259742025,0.21285769423294237,0.36427621112374364,0.0828676320152586,0.727572682506042,0.10478883194910761,0.20450951154489178,0.46066874265670776,0.3853722661561134,0.25295958247113015,0.11389601892395189,0.010124051851242837,0.23973549960646778,0.010124051851242837,
36.0,0.6432947815842203,1.006636011376297,10.9899,76.75904,0.5412350858791136,0.2810436036814997,0.23815922009934368,2.1970595323702238,0.34969563311360924,0.11132787916928881,0.6701627294639897,0.5361781922243465,0.30108835507547826,0.21968486834341966,0.3639907863933222,0.08283271078757826,0.7272660762874027,0.10431686693368937,0.20450951154489178,0.46011075377464294,0.3847647002115422,0.2524558222467859,0.11389601892395189,0.004291298621102158,0.23386893401038833,,0.004291298621102158
37.0,0.6280091937224361,0.7047249866880799,11.2721475,78.74048,0.5412350858791136,0.2838322805199163,0.2469187828169702,2.2881582512900005,0.34307051691630486,0.11132787916928881,0.6778518005049616,0.5543932192369855,0.3075031712937039,0.21415860142225987,0.36319323108675894,0.08275479049480533,0.7265819409373783,0.1045177482968806,0.20450951154489178,0.45897287130355835,0.38420989068034817,0.25203550300565214,0.11389601892395189,0.004081803806407394,0.226507621438941,,0.004081803806407394
38.0,0.612918832876084,0.7183751804860311,11.554395,80.72192,0.5412350858791136,0.2898998089799688,0.25236014781507976,2.339780940781199,0.3390970199458567,0.11132787916928881,0.6850190945401745,0.540357092062282,0.3145151565087735,0.21094060348146415,0.360672661154914,0.08246622083135233,0.72404831714456,0.10542990407462818,0.20453723788864786,0.4579658508300781,0.3849882404900466,0.2528356766143642,0.11389601892395189,0.005822950104758872,0.33230419096071273,,0.005822950104758872
39.0,0.5983373284132358,1.0259969514662324,11.8366425,82.70336,0.5412350858791136,0.29317560216421096,0.26085810206572896,2.4346067197628503,0.34002524387206273,0.11132787916928881,0.6928287769708845,0.5534507403721066,0.3252597183201336,0.21160303487158852,0.36140676643346936,0.08255224227966851,0.724803580139078,0.106603855884149,0.20451875282422052,0.45730817317962646,0.38565593531167863,0.2533801027844459,0.11389601892395189,0.005788294786070204,0.34090114166610874,,0.005788294786070204
40.0,0.6441566581642063,0.8917792688373671,12.3636375,86.35392,0.9971592150692714,0.27371128389537736,0.22337770858578196,2.0445651720378413,0.33714536547407625,0.11132787916928881,0.6567939781891377,0.5234311271587806,0.2898548406286259,0.21321368921011033,0.36114349148537267,0.08253064160726398,0.7246139275716871,0.10535572948729223,0.20453723788864786,0.45596614480018616,0.38488836938886456,0.25276465733416664,0.11389601892395189,0.005424463625413221,0.47154651666642167,0.00956693814050256,0.003593391774952748
41.0,0.6455335458491932,0.7015328768767052,12.645885,88.33536,0.5412350858791136,0.2792876698717256,0.23872061605876826,2.2061832512952426,0.34565491236750995,0.11132787916928881,0.6699273357027348,0.5513883168889412,0.302930514934197,0.21706581368804012,0.361887234742866,0.08262010995357402,0.7253994541173496,0.10634948399510233,0.20454648167397296,0.45740267634391785,0.3856443105265217,0.2532740533907678,0.11389601892395189,0.0030298666760291363,0.18345466064056382,,0.0030298666760291363
42.0,0.6296711007651409,0.6553949679734694,12.9281325,90.3168,0.5412350858791136,0.2804173007204353,0.24622654931690544,2.2825970705701675,0.34699409540374554,0.11132787916928881,0.6781849515598326,0.5593801044701329,0.3110133200335169,0.21720061165224613,0.36120328962292364,0.08253821124393958,0.724680388513405,0.10765262252794497,0.20452799493876814,0.458416610956192,0.3870973580316398,0.25457810057345787,0.11389601892395189,0.0035072739631505628,0.21673060636385344,,0.0035072739631505628
43.0,0.6113717619081245,0.7830293965414705,13.21038,92.29824,0.5412350858791136,0.28610253886872333,0.252119298512788,2.343935434857676,0.3409792226178324,0.11132787916928881,0.6841744147843997,0.5545858133450626,0.315339832237853,0.21286136807182693,0.3584107730718282,0.08222504367353714,0.7219307966193148,0.1066574918286599,0.20454648167397296,0.4563229978084564,0.3866645339837978,0.254390517891848,0.11389601892395189,0.004176612100645471,0.2644991710767499,,0.004176612100645471
44.0,0.6084766356208394,0.878514810870249,13.4926275,94.27968,0.5412350858791136,0.29449024765207255,0.2620341613738102,2.4461453784213574,0.3339070749879961,0.11132787916928881,0.6932563393767256,0.5597394874892645,0.32359778978604337,0.2077124729742987,0.3617149307704475,0.0825965239778898,0.7251923707099834,0.10833685992382565,0.20453723788864786,0.45776036381721497,0.387829931595646,0.2551533094017066,0.11389601892395189,0.0042144457573477095,0.2755343474273104,,0.0042144457573477095
45.0,0.6474441595205505,0.871322909452035,13.737375,95.9488,0.4559241291901578,0.2723572735226852,0.22585996339006498,2.0705526406614028,0.34446550718572544,0.11132787916928881,0.658432407354785,0.5359751342601788,0.29178644066457143,0.2183461425062879,0.36084109989619595,0.08250447906018449,0.7243842220268695,0.10919108439769597,0.20452799493876814,0.4573366940021515,0.38844320958301093,0.25566661333432356,0.11389601892395189,0.007756733179875328,0.2336624498711899,0.007756733179875328,
46.0,0.6450068374901761,0.799140240734886,14.0196225,97.93024,0.5412350858791136,0.28121272106119094,0.2386486844275163,2.2057487199195176,0.34048619516817474,0.11132787916928881,0.6699167377087727,0.546162338021268,0.3046385188431179,0.21332245569604658,0.36189062309483633,0.08262810680103777,0.7254696659433582,0.10749523974381167,0.20452799493876814,0.45817893743515015,0.3865565348507875,0.2539763761548243,0.11389601892395189,0.002981561334519522,0.19800389697775245,,0.002981561334519522
47.0,0.6282493791896347,0.7574510502236966,14.30187,99.91168,0.5412350858791136,0.28540325708565706,0.24705906112204812,2.2894596183713802,0.33334845131986385,0.11132787916928881,0.6786584105928335,0.5558496524302593,0.31056821379352784,0.20804674352593136,0.3598571977807148,0.08239699527760565,0.7234405210652879,0.10878590188935017,0.20453723788864786,0.4567570090293884,0.3876745973270416,0.2551474559708483,0.11389601892395189,0.0032922462913017973,0.22019005284528248,,0.0032922462913017973
48.0,0.6168979385197457,0.8568068246780405,14.5841175,101.89312,0.5412350858791136,0.291432450864998,0.25395116724946915,2.3631579901705164,0.3233569972639078,0.11132787916928881,0.6854188128595217,0.5315464759338119,0.3163128579794021,0.2013805677213971,0.356905165148526,0.08207266408771235,0.7205929132827029,0.10822905444600978,0.20453723788864786,0.4531976282596588,0.3887893135930183,0.25635050776234314,0.11389601892395189,0.003935221644306657,0.27158070367295295,,0.003935221644306657
49.0,0.6015381458562767,0.8185000569911167,14.866365,103.87456,0.5412350858791136,0.2944196880895593,0.2632509272168907,2.4542852352621245,0.34351301353888974,0.11132787916928881,0.693077270362287,0.5549064513851517,0.3255689090761009,0.21399816664282323,0.35669891490914524,0.08205860783324671,0.7204695002380817,0.10870467181146792,0.20452799493876814,0.4509802758693695,0.3882301565466124,0.2560008749144528,0.11389601892395189,0.0046668039645012364,0.3325383715273347,,0.0046668039645012364
50.0,0.6472192589035075,1.0477402191190506,15.39336,107.52512,0.9971592150692714,0.27405475785129574,0.22419327729237484,2.0529430916147944,0.3260646513159767,0.11132787916928881,0.6572407647252086,0.5233567482686927,0.2919713080602241,0.20643542504529433,0.35857727919754184,0.08229994171956131,0.7225883968298558,0.10796654557742671,0.20454648167397296,0.45286253094673157,0.38724247466048517,0.25505347695073605,0.11389601892395189,0.004787363562630724,0.5095927480433602,0.007083436434745513,0.0037191243769440136
51.0,0.6488491896464539,0.8119713972147649,15.6756075,109.50656,0.5412350858791136,0.2770184310999973,0.23815481699840463,2.1969447042537293,0.3470499053175453,0.11132787916928881,0.6693580457144818,0.5531133595711034,0.3028052820824478,0.21863093214744003,0.3569761197486756,0.08212373313083282,0.7210412963219255,0.10429929362518531,0.20452799493876814,0.4504556357860565,0.3848598308190407,0.2529970447064472,0.11389601892395189,0.0025579396556608363,0.1861854320159182,,0.0025579396556608363
