round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc,fed_f1,fed_f1_best,fed_auroc,fed_auprc_lift,fed_brier,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
16.0,1.6507299807832032,219.95853051958701,313.520256,313.520256,1.0,0.2536870580773021,0.49849837068901504,0.9757783054620867,0.4043929173083097,0.967632556613407,0.9074091384881444,1.078538024996872,0.341421086396133,0.9069767441860465,0.3077109412849485,0.9464916362616304,0.9787084738032846,0.9832657200811359,0.9832657200811359,0.5365126132965088,0.42848191513979517,0.21545278019584793,0.9670822942643391,0.0005585972729231938,0.34185722863378487,0.00011562701297612669,0.0006314679439902225,0.0002368144266374812
17.0,1.525194293217631,231.49394070711955,333.115272,333.115272,1.0,0.3007404995519061,0.45046333656754606,0.9741949778317484,0.4600339009253737,0.9725146264873608,0.9022098029399718,1.0763396620379166,0.3067693866111503,0.9069767441860465,0.3092229671652055,0.9465948768858377,0.9788152285487904,0.9832657200811359,0.9832657200811359,0.5357937216758728,0.42925511999915067,0.21611468381372304,0.9670822942643391,0.0005405105011654196,0.33107359166763217,0.00010540008323291923,0.000612004556952247,0.0002328310410809928
18.0,1.6365038346828678,215.1164598377897,352.710288,352.710288,1.0,0.27633053916831346,0.4558079375084055,0.9762232757442785,0.4650113545565415,0.967526506173985,0.9057347198834933,1.0793805206820175,0.3150050704087381,0.9069767441860465,0.3133175488771157,0.9471231141118747,0.9793614460001593,0.9832657200811359,0.9832657200811359,0.5359233617782593,0.42917120126714725,0.21604217211920773,0.9670822942643391,0.0005804425903155226,0.35589687573201445,0.00010817707651481073,0.0006579484956606006,0.0002444735417945249
19.0,1.5151523370336344,250.19318935989236,372.305304,372.305304,1.0,0.27778403225333187,0.47294113441955205,0.9781934947279667,0.4070179479351788,0.9705520106105546,0.9005084421790377,1.0832024590284453,0.3325640695925827,0.9069767441860465,0.3013659024489349,0.9456726290360845,0.9778615890754768,0.9832657200811359,0.9832657200811359,0.5345690846443176,0.43054205764856124,0.21722087737995793,0.9670822942643391,0.0006165594047526403,0.37840055551362184,0.00011058914974588416,0.0006995373386858669,0.00023480860884697845
20.0,1.7039365896280767,228.3810791461141,391.90032,391.90032,1.0,0.27802896513495334,0.4508942054454669,0.981321273026372,0.44759919609532006,0.9676756820147825,0.9179899422017931,1.0878043495790015,0.30727060373796106,0.9069767441860465,0.3072889805741791,0.9465276235351682,0.9787456860175411,0.9832657200811359,0.9832657200811359,0.534790575504303,0.4304067998752926,0.21710382523172633,0.9670822942643391,0.0006073714469078988,0.3732021784904873,9.846704292506189e-05,0.000690675502585075,0.00024889111584318764
21.0,1.5574088211924622,275.3454187430226,411.495336,411.495336,1.0,0.27998984012492867,0.41831610445366346,0.9808039559301097,0.5173952678064986,0.9699868488901797,0.912705775269649,1.0872378195899777,0.2781481367226448,0.9069767441860465,0.3114070045477988,0.9472600359558552,0.9795030284123206,0.9832657200811359,0.9832657200811359,0.5343654155731201,0.43090121234741585,0.2175291390657108,0.9670822942643391,0.0005571187326377606,0.34266238717668784,0.00010380827632926281,0.0006312667716474066,0.00021955207527820007
22.0,1.674638182817493,203.76417153402457,431.090352,431.090352,1.0,0.22414569827013234,0.5011331365552059,0.9814989003311348,0.38599981056607874,0.9676563019928273,0.9113358212351521,1.0886582920517471,0.3581294263134913,0.9069767441860465,0.3149311578914467,0.9476975349243888,0.979955419042496,0.9832657200811359,0.9832657200811359,0.5340598821640015,0.4313800154778725,0.21794042976432004,0.9670822942643391,0.0005943831985482455,0.3660171435750499,0.00010270182060281686,0.0006746857112144652,0.00023880159342065552
23.0,1.4753693683747457,288.55564367186827,450.685368,450.685368,1.0,0.2788277025832686,0.47286244090213325,0.9805621436252886,0.36882027351657415,0.9652005327003741,0.9033335912255949,1.0876125832951369,0.3395963667496759,0.9069767441860465,0.31025442668041947,0.9469719446223261,0.9792051309787334,0.9832657200811359,0.9832657200811359,0.5333056449890137,0.4322836796541761,0.21871915769805933,0.9670822942643391,0.0006015619742491954,0.3708341767088541,0.00012042413163455811,0.0006800870884471669,0.00022650238259549937
24.0,1.7536741654146861,215.52590895907608,470.280384,470.280384,1.0,0.21329744236413822,0.5055982613979384,0.9834658439737208,0.3566278054672987,0.9648001676550861,0.9158372548127247,1.091713313598784,0.36316133055945915,0.9069767441860465,0.31881475924797226,0.9476775378032635,0.9799347412560822,0.9832657200811359,0.9832657200811359,0.5331655144691467,0.432546914277826,0.21894545704706458,0.9670822942643391,0.0005836831439108636,0.3602967690818559,0.00010928393526155026,0.0006609457147699664,0.00024687940983983197
25.0,1.4569961091338985,299.5714353291948,489.8754,489.8754,1.0,0.32034765038379404,0.4485323928123298,0.9818352565112103,0.3777619867929945,0.9602504451487566,0.9003689528057159,1.089927979280361,0.31151130958534184,0.9069767441860465,0.3059254223514151,0.9467077340884553,0.9789319272033796,0.9832657200811359,0.9832657200811359,0.5322873592376709,0.4335227060199082,0.21979018233354863,0.9670822942643391,0.0006264537701110111,0.38711848483262656,0.00012507958019449257,0.0007080529438295751,0.0002409179947611664
26.0,1.7943016097625881,208.00776365235393,509.470416,509.470416,1.0,0.2747660467097925,0.45302713956943774,0.9853132144828579,0.4612907006041003,0.96251538593334,0.9250718154098211,1.0943099102539489,0.31824619803963394,0.9069767441860465,0.31428649569443795,0.9475100814561968,0.9797615850024108,0.9832657200811359,0.9832657200811359,0.5323387384414673,0.43347852765176065,0.2197516917375184,0.9670822942643391,0.0006102468319887824,0.3776995479103107,0.0001002389074029739,0.0006930006647290718,0.000293752783343363
27.0,1.5534949147602706,323.1983906836735,529.065432,529.065432,1.0,0.34360261497109434,0.393989307381386,0.9840684121929815,0.5557281878319668,0.9648001676550861,0.9087301233331816,1.0933554213056844,0.25397056634121035,0.9069767441860465,0.31876787472455337,0.948075441659626,0.9803461890291646,0.9832657200811359,0.9832657200811359,0.531891942024231,0.43410395044935624,0.22029211134016016,0.9670822942643391,0.0006552826904807376,0.4060116770785953,0.00012401907173820005,0.0007414915129188044,0.00024982534307163947
28.0,1.7824378965870846,192.30384656682835,548.660448,548.660448,1.0,0.2229352933722873,0.4859362835107846,0.9839681102785613,0.3708353868085852,0.960022716358342,0.9126226277704454,1.0928136619309015,0.3416618815270307,0.9069767441860465,0.3230460874865207,0.9488043492224321,0.9810999072671358,0.9832657200811359,0.9832657200811359,0.5317713618278503,0.43424990296066546,0.22041862399652815,0.9670822942643391,0.0007013129712148003,0.4352368776227422,0.00010307123967902485,0.0007981267006783548,0.0003088265910332329
29.0,1.3781837665705419,328.2843569843944,568.255464,568.255464,1.0,0.5143536860166594,0.24846117482628927,0.9661431272147997,0.8788050013060212,0.9582352571948654,0.8097698539116188,1.069313272580989,0.14547672222828298,0.9069767441860465,0.39466219700876737,0.9600818028922343,0.9927612247544765,0.9832657200811359,0.9832657200811359,0.5304692387580872,0.43582627493841686,0.22178517199961206,0.9670822942643391,0.0007846392277678238,0.4875681678986439,0.00014808705994569064,0.0008876412173944111,0.0002731903112494875
30.0,2.070784121278737,188.51529936137126,587.85048,587.85048,1.0,0.492696248930554,0.22539595455624328,0.9837176874462457,0.8923209282524973,0.9605723799370893,0.9089331452236835,1.0926311399873831,0.12707886211859956,0.9069767441860465,0.36483973307078,0.9562877122855654,0.988837990269499,0.9832657200811359,0.9832657200811359,0.529615044593811,0.43672389966294056,0.22256901087850828,0.9670822942643391,0.0006533494105832828,0.40696085365459567,8.250964517890858e-05,0.000745188717549845,0.0003903850402172605
31.0,1.6438954794538967,232.02353879793753,607.445496,607.445496,1.0,0.4807384757108466,0.2603643460329188,0.9854595295379922,0.8456488673542936,0.9628373207216728,0.9209981340736357,1.0947416701461776,0.14395786829706503,0.9069767441860465,0.3587955365933705,0.9550644338622709,0.9875730736946123,0.9832657200811359,0.9832657200811359,0.5292953252792358,0.4370480114385077,0.22285216407892688,0.9670822942643391,0.0007767944075854437,0.4842750746203137,9.668742443708042e-05,0.00088623663119593,0.00036990845274415365
32.0,1.5828350369351691,272.2937066321471,627.040512,627.040512,1.0,0.5141261513843092,0.22435272446898527,0.9860126622632007,0.9061937906899146,0.9654800426012176,0.9287939289127565,1.0953447848926814,0.11594970736454387,0.9069767441860465,0.361979777142232,0.9551556841380932,0.9876674299622882,0.9832657200811359,0.9832657200811359,0.5288509726524353,0.43753386182975285,0.22327637410659998,0.9670822942643391,0.0007414135057290765,0.46287379107911875,0.00010287993037950174,0.0008440440732781931,0.00032955809253434323
33.0,1.6308666579617388,208.5243922096689,646.635528,646.635528,1.0,0.38611245363257646,0.2887731917375742,0.9856551534767307,0.8176087381016287,0.9621523905309136,0.9209981340736357,1.0952790783906776,0.1570676696604461,0.9069767441860465,0.3661134292903246,0.9554333353062817,0.987954531866475,0.9832657200811359,0.9832657200811359,0.5287123322486877,0.43766440471211565,0.22339037503776324,0.9670822942643391,0.0007033718723159691,0.4398667527385669,9.444785427140746e-05,0.0008010771750591258,0.0002999905895760993
34.0,1.5938109243025729,287.3069696140194,666.230544,666.230544,1.0,0.4374811344368512,0.2635016261145126,0.9847040739543149,0.8352640048594945,0.9649203069998267,0.9122418422609566,1.0942555114247983,0.14117019379388934,0.9069767441860465,0.38630503070936284,0.9574760208826406,0.9900667467094866,0.9832657200811359,0.9832657200811359,0.5285096764564514,0.43793034479207826,0.22362186566594533,0.9670822942643391,0.0006023322142545401,0.3772249153995517,9.584745418757169e-05,0.0006834667757407994,0.0002687177305800747
35.0,1.6674586186049822,214.99241899068886,685.82556,685.82556,1.0,0.32705991302811815,0.3445678418458894,0.9856882549880007,0.7245845444834744,0.9672877819854563,0.9230022755199563,1.095328423241592,0.19805988666368024,0.9069767441860465,0.38533608389204055,0.9572059445313998,0.9897874774551092,0.9832657200811359,0.9832657200811359,0.528502881526947,0.43791146108931733,0.22360549710806066,0.9670822942643391,0.0006074506284487099,0.38107316930995694,8.541465971326989e-05,0.0006908755623999531,0.00029300223523229127
36.0,1.4609022804184428,279.5999634263801,705.420576,705.420576,1.0,0.4649976724802062,0.25241129204284307,0.9798817752082507,0.8140607345568586,0.9630515811812268,0.8877237063669047,1.0874108154680147,0.14200357665020785,0.9069767441860465,0.4062192320315064,0.9596880119820999,0.9923540299247603,0.9832657200811359,0.9832657200811359,0.5287020206451416,0.43770962409545056,0.22342816069645402,0.9670822942643391,0.0005212890148626771,0.32746825442256977,8.384661082330286e-05,0.0005911275083500837,0.0002318089088239664
37.0,1.9168293774131697,216.22130690005838,725.015592,725.015592,1.0,0.2804851582577062,0.39355702005153465,0.9855516858305792,0.6144435591768014,0.9670125350915411,0.9187221590133343,1.0954290216871339,0.2511318452115355,0.9069767441860465,0.3963031553284261,0.9580910840904129,0.9907027455395967,0.9832657200811359,0.9832657200811359,0.5285828709602356,0.4378514427496608,0.22355261312906782,0.9670822942643391,0.0006703565756809965,0.4219013736172883,0.00010210128225103644,0.0007608605770620421,0.00031770089766296504
38.0,1.4109447233696673,348.6481915959789,744.610608,744.610608,1.0,0.37757735190003416,0.2747217333594034,0.9675314166249251,0.7751448399689751,0.9535852943945679,0.8179854821826786,1.0704502722147486,0.1684387158118555,0.9069767441860465,0.5038796943129074,0.9702848143389572,1.0033115279781377,0.9832657200811359,0.9832657200811359,0.5279353857040405,0.438548195481003,0.22415880854809236,0.9670822942643391,0.000719514373333346,0.4535016587426526,0.00013468518371424808,0.0008126022732399596,0.0002916615885259827
39.0,2.1055458669944467,216.3673915594148,764.205624,764.205624,1.0,0.4126983517824217,0.2702473520539527,0.982913106785073,0.8281937643177953,0.970596193624131,0.9007382696946251,1.0917341945746717,0.1404149123881665,0.9069767441860465,0.4797185365777424,0.9659070893041931,0.9987847932206845,0.9832657200811359,0.9832657200811359,0.5269914269447327,0.43950316442218496,0.22499819994856698,0.9670822942643391,0.0006814707755785846,0.43070030088529165,9.361877079806753e-05,0.0007745417725126719,0.0004035304254587616
40.0,1.5803919537638957,266.7542088082667,783.80064,783.80064,1.0,0.4702257939549379,0.2493275692296582,0.9832894608450345,0.8858338170820022,0.9704354165798474,0.9040871069039275,1.0921409977159156,0.11486464698894817,0.9069767441860465,0.45909325331708,0.9637903267095084,0.9965959799136485,0.9832657200811359,0.9832657200811359,0.52680504322052,0.4395831425588327,0.22506915152433923,0.9670822942643391,0.0008120797830906274,0.5138550181249002,0.00010171719706055482,0.0009245497942948456,0.00036952796385630377
41.0,1.6057756870718678,230.57345391624466,803.395656,803.395656,1.0,0.3994778985200926,0.26414006283116886,0.9826264584652338,0.8635620625332431,0.9704354165798474,0.9038371182815272,1.0909579306594628,0.13212441349463583,0.9069767441860465,0.4571045681153984,0.9631404029742064,0.9959239339676554,0.9832657200811359,0.9832657200811359,0.5265372395515442,0.43976351846186,0.22522772480904055,0.9670822942643391,0.0006972102366898674,0.44206199869563534,9.745231332150283e-05,0.0007919597700469556,0.0003219636754109137
42.0,1.6285238637162047,238.85225335479888,822.990672,822.990672,1.0,0.4320392201113146,0.23798199462336164,0.9779955980789995,0.863428290750766,0.9572403108189945,0.8712513539343739,1.0849215037574147,0.1315812759928593,0.9069767441860465,0.47082610530263963,0.9654308795647661,0.9982923741760475,0.9832657200811359,0.9832657200811359,0.5267284512519836,0.43963421936938885,0.22511346484963038,0.9670822942643391,0.0005729799786341823,0.36395966020961623,9.448050332350947e-05,0.0006484293947864282,0.0002682911841884237
43.0,1.6750834961320995,235.26549558938302,842.585688,842.585688,1.0,0.327303794996683,0.3203227608009826,0.9831902141326301,0.7812378898553182,0.968675494943639,0.9022641423565284,1.0921873255619943,0.18429928561610032,0.9069767441860465,0.4649342835263413,0.9639238882965153,0.9967340876918583,0.9832657200811359,0.9832657200811359,0.5265927910804749,0.4396510141746064,0.22512823429526035,0.9670822942643391,0.0006370649998466053,0.40544501380588827,0.0001015199677482885,0.0007213372914097317,0.0002949090017601187
44.0,1.48996059567056,271.59406215053644,862.180704,862.180704,1.0,0.47175993122333704,0.2568150502997775,0.9743537435399869,0.8033605778921162,0.9603568402222011,0.844801301597415,1.0806422600050014,0.15410767619107307,0.9069767441860465,0.4892790723115633,0.9672692938350396,1.0001933646927563,0.9832657200811359,0.9832657200811359,0.5267096757888794,0.43959550417569504,0.22507864817550746,0.9670822942643391,0.0006758823108013885,0.4308676728373939,0.00010749742329538195,0.0007652222316987964,0.00026790287495261105
45.0,1.9818457561196747,233.7082920382062,881.77572,881.77572,1.0,0.3184174963901209,0.34243129554182977,0.9826972085594604,0.7086320116114521,0.9711000690930603,0.8984622946343238,1.0916499548393321,0.20984020476997295,0.9069767441860465,0.4773899385812743,0.9648311699436116,0.9976722515404546,0.9832657200811359,0.9832657200811359,0.5262984037399292,0.43989498674720895,0.22534238370468307,0.9670822942643391,0.0006866904639200378,0.4388081964309549,0.00010398877398379983,0.0007779470660116166,0.00033570785292789154
46.0,1.5301537655860518,319.25659274496434,901.370736,901.370736,1.0,0.5653397939925969,0.20652387890704849,0.9754627992597952,0.8506854464422804,0.9600090371690819,0.8543259909889409,1.081825522708928,0.13590751610414128,0.9069767441860465,0.54157094409802,0.9726249637745681,1.0057313318040273,0.9832657200811359,0.9832657200811359,0.5274195075035095,0.43896249779442,0.2245206810560019,0.9670822942643391,0.0007224718837039315,0.4624464515273985,0.00012564815340173276,0.0008158749604472699,0.00028731682549901314
47.0,2.038436591090614,211.78704632051713,920.965752,920.965752,1.0,0.49131334424018847,0.21759195778259013,0.98372298292252,0.8786418801813196,0.9711698107046942,0.9097990260774586,1.0927610448262668,0.11632144721292437,0.9069767441860465,0.5322956225483302,0.9709461170040437,1.0039953401717936,0.9832657200811359,0.9832657200811359,0.5264458060264587,0.43979428578493296,0.2252518576046789,0.9670822942643391,0.0006099864622777324,0.3916060138087687,9.769241744509059e-05,0.0006897245363258792,0.0003580406458009904
48.0,1.6690015391868183,265.80351947269116,940.560768,940.560768,1.0,0.49468735345574305,0.2048029821972514,0.9808477728313031,0.8968356525598327,0.9630880747159816,0.8818270604833203,1.0896144649263715,0.11792818057683148,0.9069767441860465,0.5165854001594073,0.9701243350216247,1.003145586239483,0.9832657200811359,0.9832657200811359,0.5266916155815125,0.4394642183310967,0.22496215230422648,0.9670822942643391,0.0006689322465098243,0.43001621654468636,0.0001113931550803842,0.0007557048849804011,0.0003116570254572246
49.0,1.730039813163509,242.6272122277919,960.155784,960.155784,1.0,0.3863806086917256,0.23624479798383485,0.9832100078136728,0.8818616037118214,0.9657958320749017,0.8979840258499067,1.0926328090533124,0.1297442231680747,0.9069767441860465,0.5396603997687031,0.9730327276769974,1.0061529752410419,0.9832657200811359,0.9832657200811359,0.5265653133392334,0.4395968273988091,0.2250779031851459,0.9670822942643391,0.0006306580479939846,0.4062791850118401,0.00010214145063410051,0.0007127208195524153,0.0002927836896727447
50.0,1.669116030894312,280.9936364937873,979.7508,979.7508,1.0,0.2916337701470353,0.30819215088389634,0.9809835438143212,0.7995318218493466,0.9576896241696183,0.8813253993537521,1.089433127236142,0.1866842580371791,0.9069767441860465,0.5485958085236063,0.9733526427775002,1.006483779664202,0.9832657200811359,0.9832657200811359,0.526767909526825,0.43953376235510044,0.2250222376176578,0.9670822942643391,0.0006776986354068627,0.4374125432237861,0.00012081537227188997,0.0007640536256094595,0.0002738241658117829
51.0,1.7498081440992388,275.1998679527724,999.345816,999.345816,1.0,0.317177028711452,0.28464755512947254,0.9844561938326395,0.808969573553146,0.9647977260380359,0.8992582260046419,1.0945922782993611,0.15977200151042756,0.9069767441860465,0.5693343960491974,0.975521589780219,1.0087265536407113,0.9832657200811359,0.9832657200811359,0.526700496673584,0.43950579951231616,0.22499667712602467,0.9670822942643391,0.0006685988416467844,0.4325202156520618,0.00011736573273208002,0.0007538527060580147,0.0002799094055617997
52.0,1.592558238100613,295.24192537488915,1018.940832,1018.940832,1.0,0.47090096307355295,0.18315998288088065,0.9799965212363705,0.9106156082851904,0.960310643766376,0.8465179993628542,1.0906841213767866,0.11282123262888152,0.9069767441860465,0.4793590885648647,0.966592483516948,0.9994935169940593,0.9832657200811359,0.9832657200811359,0.5275492668151855,0.4384486501056357,0.22407166899143283,0.9670822942643391,0.0006762253844684446,0.43834582229180796,0.00014286166332171297,0.0007585659268315253,0.00027677278305902257
53.0,1.856379157190818,220.36025717044782,1038.535848,1038.535848,1.0,0.3906655288712923,0.2222414269003757,0.9860299689398937,0.8718737891708442,0.9663871926359733,0.882949164884176,1.0987846405604316,0.12757902510381058,0.9069767441860465,0.5353587447450263,0.97198541636088,1.0050700153705852,0.9832657200811359,0.9832657200811359,0.5274516344070435,0.43859227940328693,0.22419602212824857,0.9670822942643391,0.0005512811364775215,0.35825945816156946,9.615300762701072e-05,0.0006212553490098947,0.00027964105291563283
54.0,1.6360591839068102,307.60244940564024,1058.130864,1058.130864,1.0,0.36344134863032845,0.20495970623437743,0.9768656462625497,0.8733595165582109,0.9570932166592846,0.842900878350703,1.0851650070551537,0.1282223228130684,0.9069767441860465,0.5837279447387751,0.9761835989879495,1.0094110964264253,0.9832657200811359,0.9832657200811359,0.527942955493927,0.43838815070744463,0.2240155037632003,0.9670822942643391,0.000517600199245074,0.3369585923046543,0.00010715073654731401,0.0005806445865560119,0.0002300048363957745
55.0,1.9261291871035535,258.29137451068664,1077.72588,1077.72588,1.0,0.26685595838136444,0.2819243967533112,0.988344861655416,0.8229604132357071,0.9663449769324922,0.9044063168433986,1.1013002645963046,0.16517305724683282,0.9069767441860465,0.5788675824776908,0.9758861400723609,1.0091035125554841,0.9832657200811359,0.9832657200811359,0.527284562587738,0.43894348730172894,0.22450262845441843,0.9670822942643391,0.0007257360232330182,0.47356608527195476,0.00011766645947906255,0.0008188947880472697,0.0003016175639153597
