round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_brier,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_auroc,fed_auprc_lift,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.639376842119869,0.7001212791554535,76.66176,76.66176,0.9971592150692714,0.32662882178356123,0.2915717236239831,0.21349797397050804,0.5718822790626792,0.33837116989358684,0.11436304128902318,0.6971694598933026,2.3281900094154406,0.26696888307762356,0.6116185635305201,0.16923087251075392,1.4858365912135083,0.24905554778228628,0.2512687726566546,0.4960223138332367,0.3803522204472618,0.24493002513991063,0.11389601892395189,0.004921623429875301,1.6903349809581414,0.0030969355920319784,0.006965383600052914
22.0,0.640703255121111,0.7504264269348582,80.31232,80.31232,0.9971592150692714,0.33002697917285256,0.2922640136978937,0.21274994815930656,0.5736839020341513,0.33821633135597906,0.11436304128902318,0.698277857534112,2.362509812148425,0.2709804918289147,0.6083289129981148,0.17088414469872024,1.5003522187445304,0.24587107085775173,0.25181317087322314,0.5012417435646057,0.38123604255231613,0.24554092579685324,0.11389601892395189,0.004723563077442014,1.696741137187928,0.0029192612283956156,0.006769469692268879
23.0,0.6412809083895328,0.7293750848360301,83.96288,83.96288,0.9971592150692714,0.3356708820092189,0.29940088088419337,0.20611629260969452,0.5547608564695022,0.32961447456849724,0.11436304128902318,0.7013710443902803,2.3838634970475514,0.27375419537517454,0.6259707565647813,0.1837998037326543,1.6137509060380506,0.2558564040158199,0.2650375939849624,0.4958142936229706,0.3784312691804453,0.2432042421481027,0.11389601892395189,0.004389764001540026,1.6500902068801224,0.0026678944018599833,0.00635050427703275
24.0,0.6392238671377706,0.6963770407088432,87.61344,87.61344,0.9971592150692714,0.3365533382439501,0.30941415093287866,0.19832405658142088,0.5290990413897197,0.3185514796449388,0.11436304128902318,0.7034153866017383,2.4248554509888365,0.2785573612592283,0.5773905739260844,0.1468416274371473,1.2892604045729914,0.217351598173516,0.23111875230259118,0.4969266951084137,0.3800599424568671,0.24495626354834057,0.11389601892395189,0.004219655759539275,1.6558697787113488,0.002500253909169465,0.006191024601741139
25.0,0.6456317622339405,0.9119775524723371,91.264,91.264,0.9971592150692714,0.3341577214162247,0.3040648935345376,0.20329539173445973,0.5492287949909346,0.3258136814736366,0.11436304128902318,0.7046719586428921,2.454070652497998,0.2811316302451629,0.5814850584470636,0.15195095501757178,1.3341199846416851,0.23106350420811017,0.23340449323980889,0.49661484360694885,0.3818618407594557,0.24623382084317,0.11389601892395189,0.004453956845104332,1.8225304373772815,0.0024939615148903255,0.006714133066281552
26.0,0.6397953518241962,0.764786004629513,94.91456,94.91456,0.9971592150692714,0.3399126713957955,0.30101273742729545,0.2124486096108669,0.5709925167551424,0.3400767354383991,0.11436304128902318,0.7078142442308257,2.4643402556840996,0.2829773713426222,0.6061570170334711,0.16507265561394974,1.4493277041067465,0.24149083628523024,0.2516129032258065,0.49768608808517456,0.3784413449693094,0.2434057109642611,0.11389601892395189,0.0040845500621356865,1.7407387450803071,0.0022968634492778477,0.006156569907130504
27.0,0.6416327552960774,1.0126903787765054,98.56512,98.56512,0.9971592150692714,0.3421868516283869,0.30386220294053584,0.2034245926240341,0.5728774525146381,0.3246125930703415,0.11436304128902318,0.7109221759780701,2.5150396121416807,0.28895823813256727,0.6041880708024003,0.1618692448530876,1.421201955804683,0.2435372227715779,0.25018652076597864,0.49765142798423767,0.3797451960232929,0.2443850716091893,0.11389601892395189,0.004217254022664083,1.8689250194001943,0.0022644588018530826,0.0064885365278164134
28.0,0.6382665682901203,0.9081661517000746,102.21568,102.21568,0.9971592150692714,0.3416962078997834,0.3112845709048646,0.20011603924046634,0.5463040817945384,0.3204037045916586,0.11436304128902318,0.7105233688362775,2.5420193005635605,0.2919116917692495,0.6178514746283467,0.171719570923746,1.5076872093167961,0.24622812311406156,0.25676210581870956,0.49762314558029175,0.3786349809354562,0.24341132348811956,0.11389601892395189,0.003779788532213377,1.7423280448419973,0.002195074873587891,0.005627998307389205
29.0,0.6375752901781886,0.8366192298780748,105.86624,105.86624,0.9971592150692714,0.3392666395846804,0.30478740856431846,0.2089096362579404,0.5774169194062821,0.3349301692647981,0.11436304128902318,0.7111815978387541,2.52259682455271,0.2890749053226207,0.6115738874823184,0.1669005163306521,1.4653762081191897,0.24972647702407003,0.25246690734055355,0.4980687201023102,0.38136519166710353,0.245604123746658,0.11389601892395189,0.003929892293018489,1.876245692372322,0.002056700493083089,0.006135494993243468
30.0,0.6402034020233562,0.9056150412608167,109.5168,109.5168,0.9971592150692714,0.3400725161627351,0.30223646851338043,0.2096556857604443,0.5820317810733332,0.3341650115833386,0.11436304128902318,0.7125787496141271,2.552807496592444,0.29314648982995933,0.5935441027139495,0.15221278494031826,1.3364188351653483,0.23574041457797046,0.24007041478710534,0.4969179630279541,0.3816908423428064,0.24605484106941972,0.11389601892395189,0.0036498119994276094,1.8051992693217471,0.00190593867484109,0.0057106842435126854
31.0,0.6432901836520888,1.2307047967924043,113.16736,113.16736,0.9971592150692714,0.3429819272730992,0.30383351638501144,0.21099125783799214,0.5782096039800184,0.3388905287915168,0.11436304128902318,0.7133895246984379,2.5711948859827567,0.2956153020592664,0.6036860927327179,0.15628457585394584,1.3721689074865444,0.22793190416141235,0.24678598437106122,0.496553897857666,0.3795430086190486,0.24435142045315983,0.11389601892395189,0.0032863490338878947,1.6860337497200817,0.0017832221315594438,0.005065652516306527
32.0,0.6440215162795332,0.9606332839066649,116.81792,116.81792,0.9971592150692714,0.3415560640354657,0.30646924935644415,0.2098600366233688,0.5828701650568124,0.3367095533415486,0.11436304128902318,0.7140097123972414,2.566442022550989,0.29509829689162953,0.600559936457608,0.15389502132205526,1.3511887665258135,0.2176022176022176,0.24618834080717486,0.49381425976753235,0.3794918576612332,0.24438696887855046,0.11389601892395189,0.0030708890006635563,1.6324283562134951,0.0016638674000377656,0.004733020224666891
33.0,0.643798389473652,0.8869734324784625,120.46848,120.46848,0.9971592150692714,0.3463858373272223,0.3130722214383849,0.2052390185164458,0.566009443827266,0.33091117033815903,0.11436304128902318,0.7167696403090832,2.609908265434808,0.29980706108381977,0.5955039882408625,0.14941422243858757,1.31184762953261,0.21040346782260755,0.2436647173489279,0.49422556161880493,0.380501456744322,0.24518932347484867,0.11389601892395189,0.0030044159962519744,1.6491096800891683,0.001574980571080518,0.004700018739118233
34.0,0.6411348431690228,0.8523386010508931,124.11904,124.11904,0.9971592150692714,0.3498151264749027,0.3130023974734779,0.2047937050407481,0.5661245184628833,0.3289218192153233,0.11436304128902318,0.7178852220775445,2.6208244098795084,0.301060330910788,0.6030777831584249,0.15442968533222756,1.3558830834582543,0.22061191626409019,0.24635790389215045,0.4949881136417389,0.38062918509574967,0.24522601159505256,0.11389601892395189,0.0029629048251175695,1.6795904084574431,0.0014796942552702777,0.004727676581971801
35.0,0.6446826815937401,1.0380298284790794,127.7696,127.7696,0.9971592150692714,0.3498690420024972,0.31273297806069783,0.20872328868819615,0.5743821315403581,0.33677071161355937,0.11436304128902318,0.7198596268268944,2.6739369177301318,0.3072924949202186,0.6015256920658703,0.15658995790932134,1.3748501430403473,0.22024927437254568,0.24776186213070722,0.4946821331977844,0.3802848264977739,0.24498923830444028,0.11389601892395189,0.003015273372302615,1.766977190040052,0.001446316961879282,0.004873517865007286
36.0,0.6428014804704257,0.9706432244219201,131.42016,131.42016,0.9971592150692714,0.3484037664716483,0.3139085413264234,0.20346790872702808,0.5692949189831693,0.3274198427361177,0.11436304128902318,0.7209713150813595,2.6734386679827224,0.30750979613614016,0.5996208233353942,0.14759569195109618,1.2958810443554263,0.1844239109937771,0.241028387787895,0.4942297637462616,0.37999579411513185,0.24481113538301935,0.11389601892395189,0.0027913870677439977,1.6872103039640933,0.0013456068204393701,0.004498743037931973
37.0,0.6442082389334887,1.203022782331879,135.07072,135.07072,0.9971592150692714,0.356621442355311,0.3174375422167364,0.20378576923872932,0.5763375813634793,0.32716437869233717,0.11436304128902318,0.7224474489214605,2.698806018479504,0.3104301876842723,0.6040943765956941,0.15081869515618415,1.3241788131057104,0.20929432013769364,0.24737945492662472,0.4954376816749573,0.3802938489322604,0.24496749003786386,0.11389601892395189,0.002622313307497382,1.6317543956683949,0.001265163198541097,0.004219701215922462
38.0,0.6486352945639755,1.426799468747563,138.72128,138.72128,0.9971592150692714,0.3556955231630549,0.32887622608592776,0.19861289615316144,0.5655347638728786,0.3221022073202369,0.11436304128902318,0.7258512936128642,2.712162058724335,0.31232854405682897,0.6273796458635075,0.16315013948565557,1.4324481314363635,0.21535022354694486,0.25553886594066844,0.49128687381744385,0.37760614472700543,0.24280707728215076,0.11389601892395189,0.0027181887820595537,1.7440758157754317,0.0012632542773934664,0.004423264715083385
