round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_f1,fed_ece,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.6273159269204976,91.12610361161686,22.98624,22.98624,0.9991028770524295,0.7930841071436561,0.7656533401136976,0.24145297757158543,0.7183823488314626,1.0153971110729596,0.6048655495659946,0.536845906572623,0.7020547945205481,0.22919003414898162,0.49589634012710937,0.6233777778483585,0.9974044445573735,0.0,0.7692307692307693,0.4975922703742981,0.12716148927425724,0.25054756869938527,0.625,0.0027310605016644474,1.6357722253869724,0.0005756626945955817,0.0030954501318501177
2.0,0.5137577042448862,45.5339088003049,45.97248,45.97248,0.9991028770524295,0.8096550075280087,0.7656533401136976,0.21898937756068088,0.7221324456288406,1.0343891824281977,0.6809236047508782,0.4579807264962655,0.7020547945205481,0.21891579757870439,0.5001808021038789,0.6282978213994277,1.0052765142390843,0.0,0.7692307692307693,0.497489333152771,0.1272665387831437,0.25057393198703065,0.625,0.0011233315628671455,0.6732464390211135,0.0002082939814509207,0.0012779520890560385
3.0,0.43654641175257575,40.67110260555786,68.95872,68.95872,0.9991028770524295,0.8130746184863626,0.7656533401136976,0.21383673779360238,0.7879301571599964,1.1257386003933851,0.7674461960384291,0.6016024993535918,0.7020547945205481,0.20962165531319868,0.5227043611658997,0.6425937344892199,1.0281499751827519,0.0,0.7692307692307693,0.4973677694797516,0.12737940667340386,0.2506002999126151,0.625,0.0008941144921302067,0.5361464778502523,0.00016197639261670725,0.0010177766056045155
4.0,0.4306092992307744,40.347901666506026,91.94496,91.94496,0.9991028770524295,0.8497795906153774,0.7656533401136976,0.20470660332947563,0.8378664862960824,1.1950588609316808,0.8352255098623774,0.7530538922743398,0.7020547945205481,0.21548874654510464,0.5187705456936227,0.6354976898850886,1.0167963038161418,0.0,0.7692307692307693,0.49755141139030457,0.12719675440054673,0.250554433975823,0.625,0.0007358663939427553,0.44146826223118296,0.00012060163703107664,0.000839746368868437
5.0,0.39291904625406254,38.98682055752501,114.9312,114.9312,0.9991028770524295,0.8546268549198713,0.7749933152070974,0.20114439087983682,0.8484496446118461,1.2176542878579057,0.8767448539194996,0.793329209044992,0.7020547945205481,0.2258717359135748,0.4783092263861495,0.6148577752123895,0.9837724403398231,0.0,0.7692307692307693,0.4977543354034424,0.12698882092268038,0.25050494294811376,0.625,0.0006803700066689002,0.40836980821222824,0.00011300396054549342,0.0007761268864744222
6.0,0.3813822485558745,33.44603469006738,137.91744,137.91744,0.9991028770524295,0.894455312778951,0.7749933152070974,0.23015556162963174,0.873160655313024,1.4850148268723695,0.9052752985121454,0.8778080300670249,0.7020547945205481,0.23559887178091746,0.5011012491781722,0.6320772457275874,1.0113235931641398,0.0,0.7692307692307693,0.4977809190750122,0.12695025752943295,0.250493559757835,0.625,0.0006014559085061632,0.36116735270456957,0.00010068982553409911,0.0006859377465467466
7.0,0.3189028229366976,22.135596633863422,160.90368,160.90368,0.9991028770524295,0.9637993198860241,0.7758419210542786,0.24812689979803074,0.9635851411339225,3.0264788328778907,0.907082689849481,0.929884235788326,0.7020547945205481,0.23796502807603134,0.5403791365329828,0.6555054424890623,1.0488087079824997,0.0,0.7692307692307693,0.49774134159088135,0.12701929523012578,0.2505081301784257,0.625,0.0005720513649588723,0.34366010262613145,9.86704816355626e-05,0.0006518777834413713
8.0,0.33130907588408565,33.06583369303961,183.88992,183.88992,0.9991028770524295,0.9702750805776291,0.7793141367558919,0.2526168625240457,0.9738895961206883,3.0410447351623158,0.9033520937170069,0.9570073675012858,0.7020547945205481,0.233744273016297,0.5253889984659216,0.639620835267011,1.0233933364272176,0.0,0.7692307692307693,0.49775266647338867,0.1270178162898773,0.2505088652382523,0.625,0.0005060144670394234,0.30412675669708733,7.988043985625355e-05,0.0005778427147554716
9.0,0.2931236482933627,27.80274947533487,206.87616,206.87616,0.9991028770524295,0.9731090294331074,0.7810683707340181,0.25791008346905453,0.9758699703304212,3.0445173750015844,0.9055848419155977,0.9644626928076384,0.7020547945205481,0.23331110017452178,0.5250273942581634,0.632699179101201,1.0123186865619216,0.0,0.7692307692307693,0.4976470172405243,0.12714996265295225,0.2505425339061776,0.625,0.0004462185607175929,0.2683033366173504,7.801115160964656e-05,0.0005082577783931
10.0,0.27341773374919337,23.113258704524956,229.8624,229.8624,0.9991028770524295,0.9731090294331074,0.7933448627849072,0.23745120528524058,0.9771721764352865,3.0496892833001885,0.916807490566822,0.9611534323612146,0.7020547945205481,0.2070375450738734,0.5165077799693184,0.6329519965599002,1.0127231944958404,0.0,0.7692307692307693,0.4975738525390625,0.1272457565348118,0.2505670951992601,0.625,0.0004135037566814215,0.2487469376249578,7.53976449353773e-05,0.0004704458031558512
