round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_f1,fed_f1_best,fed_ece,fed_auroc,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.6878318717648002,0.09753740911923622,3.66096,3.66096,1.0,0.20659924325850615,1.8757065263403558,0.47219458773610273,0.25588217210073017,0.2774923673551137,0.3412321858000199,0.6489584391631099,0.11164254247954684,0.2121314874814014,0.6493757978000207,0.19864286928616662,1.744072103334885,0.2577710386656558,0.270797333991607,0.4813843369483948,0.3387985763096103,0.2124844744581508,0.11389601892395189,0.0244790510042008,2.632400397391393,0.02163529831073339,0.02654784318820947,0.009039315954742961
2.0,0.660202282050526,0.23135096787700848,7.32192,7.32192,1.0,0.21432551216041865,1.965484689408424,0.5238515270251458,0.26449669372714546,0.28987494358415383,0.35931404297497377,0.6555772424387062,0.11164254247954684,0.22595998126820696,0.6583252385186447,0.20584404341081602,1.8072979666502447,0.2744381116249059,0.2770775237032906,0.5045297145843506,0.3570303584979269,0.22607290175239947,0.11389601892395189,0.017467558410111002,2.009149605958555,0.01676866664623448,0.018062543157950778,0.005513705316790863
3.0,0.6516712813542751,0.32580054641352457,10.98288,10.98288,1.0,0.219693978113193,2.0255820910241256,0.48740404941999654,0.2717794053867191,0.29309606107866154,0.32940330190655565,0.6591314249227818,0.11164254247954684,0.205401064567997,0.6603713387790257,0.2086159290123955,1.831634950750016,0.2687199773947443,0.2778869242523467,0.4659667909145355,0.32687095809360234,0.2057322991272108,0.11389601892395189,0.012384485547815223,1.527993296063869,0.01281612285509295,0.012172817629111625,0.004396443734668062
4.0,0.6467296790977834,0.30461388596815386,14.64384,14.64384,1.0,0.22246761687325492,2.049632581997357,0.5062175575256946,0.2787267781961394,0.2965404240360637,0.33272247032090646,0.6621972659415801,0.11164254247954684,0.20829717130849335,0.6612923806907308,0.2106279978387795,1.8493007905694696,0.27456393524909023,0.27733220768256645,0.4727887809276581,0.32997994367354794,0.2084740774082914,0.11389601892395189,0.009915916933675028,1.3019386625919651,0.010230501066991112,0.009745921609280134,0.0042545634781908795
5.0,0.6457368401077853,0.3240830102629738,18.3048,18.3048,1.0,0.2250365223719984,2.0691076848219945,0.5227653211471492,0.27607453062400744,0.2965224733212509,0.34948923062648013,0.6636783913903382,0.11164254247954684,0.21974332482204406,0.661205914968228,0.2113978232482045,1.8560598100391406,0.27337126930670075,0.2772873610966871,0.4780281186103821,0.34665737367821087,0.22000676136752823,0.11389601892395189,0.009034290102965104,1.2583907049920526,0.009216450964366319,0.008943820008949664,0.003956993829850545
6.0,0.6433324502858858,0.32076805870564357,21.96576,21.96576,1.0,0.22720692618827396,2.090408554119403,0.5266099459818131,0.27560880682000755,0.29537857626624364,0.33996855159688094,0.6666441899214948,0.11164254247954684,0.2139795797333226,0.6613697480607207,0.21229206475078377,1.8639111951097316,0.27452808203216034,0.27580289286589854,0.5096839070320129,0.3371793316066268,0.2144679967179129,0.11389601892395189,0.008048154603766691,1.1870073164245696,0.008031663620296385,0.00809269156674504,0.0042698379254072815
7.0,0.6416684568916086,0.38746653741332954,25.62672,25.62672,1.0,0.22986688097072513,2.1110472302348273,0.5352454771629439,0.2760688050698069,0.2984693970825392,0.3445515822621544,0.6701669061049566,0.11164254247954684,0.2162278725447243,0.6612729666888859,0.21262732995356817,1.8668548028490701,0.27271698540228584,0.27528868360277137,0.50361567735672,0.34192860271314646,0.216967729031222,0.11389601892395189,0.007901074033908606,1.2331652552093146,0.007584669976037678,0.00818619076254535,0.004204039848674094
8.0,0.6396189238048196,0.3707963029158811,29.28768,29.28768,1.0,0.23104878200168372,2.118849820741995,0.5259495042963097,0.2804369116010285,0.29828797415187797,0.32958957839867387,0.6715117370384867,0.11164254247954684,0.20661502845775523,0.6597527261048525,0.21131554950638612,1.8553374516758223,0.2754433995952863,0.27571168988491823,0.5034042000770569,0.32675442544378647,0.20770686326427978,0.11389601892395189,0.007092055369784702,1.172493375130216,0.006552750658559961,0.007565236878278795,0.0046568345024654845
9.0,0.6402431820898341,0.3933980426724296,32.94864,32.94864,1.0,0.23309259207270333,2.1414174132303945,0.5328259043043854,0.28423465188966274,0.3033367381916111,0.3345719986793902,0.6729560354805733,0.11164254247954684,0.2098446467270874,0.6598742298966191,0.21143680800485887,1.8564020937907824,0.2707222491517208,0.27405398424383315,0.5129764080047607,0.3314398344782591,0.21091900712611525,0.11389601892395189,0.007441735919619921,1.3060232740481297,0.00648343434569936,0.008305212209651795,0.0036576607618089628
10.0,0.6384171474742761,0.4228473222173573,36.6096,36.6096,1.0,0.23482400932424868,2.1422125228835047,0.533752588210352,0.2859008269486719,0.30519421845860745,0.33027241918333977,0.6745244422479337,0.11164254247954684,0.20725861461636855,0.6590410215976568,0.21027425773021452,1.8461949743003234,0.27297099683158665,0.2740731367834999,0.5095095038414001,0.32731331260660657,0.20885438153224858,0.11389601892395189,0.006759537719925138,1.2625060307764215,0.005760064611367923,0.007687124747869599,0.0032092707296545752
11.0,0.6424739387920276,0.4973295209977072,40.27056,40.27056,1.0,0.23639589658936075,2.162273803667738,0.5216643485297491,0.28520630404119585,0.30530298726904714,0.321880829464609,0.6761659477688717,0.11164254247954684,0.20271684405949977,0.6596372209510186,0.2110313975549744,1.8528426151214257,0.26999503229011423,0.27373205247391796,0.45482051372528076,0.3191887520310281,0.20467466923716265,0.11389601892395189,0.007325144362282083,1.446863891203975,0.005744010734859215,0.008826450736318473,0.0035618707388115124
12.0,0.6408013059362457,0.5310076012785078,43.93152,43.93152,1.0,0.2405401831183387,2.197498449246315,0.5529757561662648,0.28979581588397524,0.3094415364632397,0.3353574696025659,0.6789233045570101,0.11164254247954684,0.2100552917601376,0.6581652330089334,0.21144030461951435,1.8564327938511402,0.269268056228793,0.27279693486590034,0.47692015767097473,0.3325529634203324,0.21217855894316817,0.11389601892395189,0.00682773544334418,1.433846931637163,0.005306492091561122,0.008306157752690868,0.003986515165875379
13.0,0.6391822181575944,0.5127448860120215,47.59248,47.59248,1.0,0.24343075279152138,2.2239227792938387,0.5619994924588351,0.2866897158105686,0.3097377141540618,0.3377869630446968,0.6796987775017113,0.11164254247954684,0.21196172785553613,0.6588325877536727,0.21168563005752197,1.8585867360198427,0.2717996289424861,0.2729012852064534,0.5388949513435364,0.3352942911775754,0.2144094220831506,0.11389601892395189,0.006326961080086357,1.4073919559268688,0.004762283883132339,0.007885952394223373,0.0028275547437134215
14.0,0.6419867610010429,0.5386229973396939,51.25344,51.25344,1.0,0.246456281053008,2.274691595481665,0.5474220934362062,0.28995260201271783,0.31606348706099896,0.33802299499136607,0.6814908972285197,0.11164254247954684,0.2110765130196002,0.658302787549478,0.21096423493409733,1.8522529314651257,0.2706422018348624,0.27317295633337135,0.4871874153614044,0.3353264164982969,0.21342760269154218,0.11389601892395189,0.006127065564351229,1.4429617829391646,0.004744797533446283,0.007529588774541202,0.0030176739112201135
15.0,0.6370437167173972,0.5577377223716644,54.9144,54.9144,1.0,0.24793615411028883,2.2811565076559464,0.5503709459844963,0.29027879275676094,0.31550033386744647,0.3241525376008094,0.6834586659949834,0.11164254247954684,0.20228445323941707,0.6575648546881414,0.21090077767871035,1.8516957806885974,0.27319970304380103,0.27350652775946194,0.5143817663192749,0.32113142340896866,0.20479942596031242,0.11389601892395189,0.0062930334591198,1.5669659419563686,0.004478413667732365,0.008165821776693274,0.0030042660711025316
16.0,0.6421556063065826,0.6501134915035527,58.57536,58.57536,1.0,0.2500721514483141,2.289899483623082,0.5629389587834317,0.2852079719199993,0.3202144488795327,0.34988085583293116,0.6863441268242786,0.11164254247954684,0.21889914090907656,0.6557734581003172,0.21099027550246216,1.852481566044375,0.2668448602294242,0.2718813216453136,0.5394797325134277,0.34722598060733795,0.2217377556831744,0.11389601892395189,0.006134220135375061,1.6148256735868927,0.004020949315661751,0.008345097184522914,0.0035753154670231774
17.0,0.6356510181756434,0.5752607066904419,62.23632,62.23632,1.0,0.2534747256570479,2.325781852906644,0.5541856360949382,0.2876596829167966,0.3187657150381522,0.3354297993283851,0.6877436766961946,0.11164254247954684,0.20945307134429172,0.6551560250746077,0.20897363372811037,1.8347755760246685,0.2691949744067008,0.27177392648195164,0.48823854327201843,0.33271684353563025,0.21286997433238364,0.11389601892395189,0.005820501067865477,1.6186475707163481,0.00387247703123445,0.007901472395649919,0.0032312408323292513
18.0,0.6404745557070703,0.6467645443123675,65.89728,65.89728,1.0,0.2528010399385412,2.309886492768509,0.5485823032070511,0.29241809561406695,0.3192890688325878,0.32686793904463163,0.6878860689208128,0.11164254247954684,0.20384227566021185,0.6557963733991983,0.21065173769576306,1.8495092250451242,0.26875957120980093,0.2713930348258707,0.4941793978214264,0.32435832565429196,0.2075056940188608,0.11389601892395189,0.005886360533153583,1.7190270353057713,0.0036204163756915655,0.008340164906121052,0.005315919111325428
19.0,0.6366824415457814,0.6519826594471675,69.55824,69.55824,1.0,0.2565236074485943,2.343437576803277,0.5251937234585505,0.29553272256805474,0.31680738561626703,0.3128924530571534,0.6905683092997962,0.11164254247954684,0.19562509041337348,0.6546454380810302,0.20875589771987194,1.8328638673425255,0.2684599865501009,0.27193877551020407,0.4882177412509918,0.3103273940427826,0.1998009760216107,0.11389601892395189,0.005434421547702294,1.6715275432106864,0.00334625206814047,0.007734809663169463,0.003625258347623801
20.0,0.6401348269002552,0.7729039173382063,73.2192,73.2192,1.0,0.25790649927716575,2.3544635672086605,0.5527439464162623,0.29435012532692956,0.324695952141401,0.3428448189854096,0.6921849070326469,0.11164254247954684,0.2140084573655471,0.6541893533563684,0.21008159717870778,1.8445034265769973,0.26848612083041756,0.2709750566893424,0.5425971150398254,0.34045799684745637,0.2181229347781081,0.11389601892395189,0.005558448413158221,1.7969502715204726,0.0032396453347306865,0.00814913432481591,0.004321502768830233
21.0,0.6371702515484643,0.7553050790189403,76.88016,76.88016,1.0,0.2635553841496088,2.3937401764295028,0.5630460636131113,0.29811913517677796,0.32902271975654734,0.33209363357207916,0.6962045102432066,0.11164254247954684,0.2073974153795454,0.6494275266401017,0.20483369277380814,1.7984271505624365,0.2629558541266795,0.26857993772844185,0.5263895988464355,0.3296321211716014,0.21263064944454962,0.11389601892395189,0.005180380729112173,1.7574229342462786,0.0032034558460600575,0.007412100582665096,0.00446100100592134
22.0,0.6399541379883342,0.9723082865845483,80.54112,80.54112,1.0,0.26492620867329925,2.3913321523196363,0.5744650864503607,0.2921073646488765,0.3278390316525916,0.32199457660041947,0.6953158407305914,0.11164254247954684,0.20305531380917366,0.6516241324752252,0.20680272992182425,1.8157151749079654,0.263693089900624,0.2686359203009614,0.5429654121398926,0.31972463907858356,0.20839076093102185,0.11389601892395189,0.005070703546206802,1.8089252631743875,0.0029873179357639596,0.0074463963697028,0.0044323997139908665
23.0,0.6407666986916463,1.119706559369067,84.20208,84.20208,1.0,0.2662278748472043,2.400129864973004,0.581812847675281,0.2894376207048309,0.3265731356021369,0.3433196575036817,0.6958906288391581,0.11164254247954684,0.2150244662694087,0.6495250735284928,0.20747097998026331,1.8215823690799167,0.2651970607882432,0.26912787586944886,0.5380859375,0.34073004418113806,0.21998262043192243,0.11389601892395189,0.0049750855755872235,1.852589341602652,0.0028077362482389194,0.00748366619923938,0.004020000480270717
24.0,0.6372821253122616,0.9681818332231705,87.86304,87.86304,1.0,0.2679793749921824,2.4183645724880236,0.5616145060863638,0.2967883385683891,0.3289917890171474,0.32139247780474683,0.697600327237122,0.11164254247954684,0.2002785466542222,0.6480135422639682,0.2065258626083377,1.8132842970238894,0.26552246340232205,0.2674189738879412,0.5084720253944397,0.3187843009388351,0.20579382494941506,0.11389601892395189,0.004562026589239252,1.776808500275365,0.0026599946687422436,0.006778904075301419,0.00410301205114208
25.0,0.6409811189872199,1.257141131394469,91.524,91.524,1.0,0.2705222599194464,2.4427556030350934,0.5518093871368859,0.29835050485767833,0.3286338337414909,0.32179294740476416,0.6991520173593194,0.11164254247954684,0.20093698695837178,0.6498757177596176,0.20654353987268623,1.8134395023112693,0.268389662027833,0.26877572016460904,0.5086365342140198,0.3194510352232657,0.20687519488878756,0.11389601892395189,0.004136460207760538,1.682787753534285,0.002398322513170749,0.006178572204174054,0.002984498547766711
26.0,0.6340798760434161,1.138452555634856,95.18496,95.18496,1.0,0.27124493455588916,2.439188136339272,0.5746153604804232,0.29546248857413293,0.3241908833191151,0.33773320235342463,0.7000235093620453,0.11164254247954684,0.21155890206904662,0.6487686929730951,0.20568929648188994,1.8059392981876585,0.26523793063717016,0.271191135734072,0.5448627471923828,0.33538373549926254,0.21769997774587715,0.11389601892395189,0.004128648475621953,1.7472021848079748,0.0023477511343152325,0.006237184531918364,0.0031535870108450586
27.0,0.6334740787865687,1.3040770717469294,98.84592,98.84592,1.0,0.2749003926940432,2.4695017453613413,0.5653506709296723,0.29504389958902566,0.330770408084737,0.3295423636644904,0.7018744897588842,0.11164254247954684,0.20567787613895658,0.6456034451558088,0.2030681081173186,1.7829254265059669,0.2673104097974564,0.26745810055865926,0.4976697564125061,0.32698615035328676,0.2120064321561348,0.11389601892395189,0.0037234556970172496,1.6413064838143328,0.0021393456696461584,0.00560888968094666,0.0038902117671299067
28.0,0.6390862447907544,1.3251482730881885,102.50688,102.50688,1.0,0.2736218993495529,2.4586252043681145,0.5675402648479702,0.3016350047062035,0.3267230750510944,0.32050329549850565,0.7026730653106344,0.11164254247954684,0.2006644982282532,0.6456527519517032,0.2058969528236248,1.8077625080214763,0.26455026455026454,0.26750448833034113,0.5094810724258423,0.3181811839748003,0.20757013981949815,0.11389601892395189,0.0037193104352199525,1.7024703394381504,0.0020538381357853297,0.005719793465367091,0.003705078851569131
29.0,0.6395768243912456,1.3131024070536608,106.16784,106.16784,1.0,0.27548734427329336,2.4716779666954793,0.5559215704793821,0.30312881844953926,0.326103251507281,0.31501791682925134,0.7038757732494989,0.11164254247954684,0.19712813462220075,0.6458410188267377,0.20624719394841906,1.8108376034295794,0.2665015479876161,0.2686056458511549,0.5335345268249512,0.312830459154613,0.20435254503808523,0.11389601892395189,0.0038581860522567493,1.8325704868957473,0.0020394587752811306,0.006057134012766061,0.0034034181479790752
30.0,0.6427391977659919,1.3644718840506562,109.8288,109.8288,1.0,0.28017615789583344,2.518167137900465,0.5673326088824762,0.30446135742300373,0.33007619361968754,0.3142758422517414,0.7054065442996198,0.11164254247954684,0.1959942318465978,0.6438408746586362,0.20578282135465206,1.806760440784614,0.26621246530406256,0.267478813559322,0.5102331638336182,0.3120701981891382,0.2032214942480014,0.11389601892395189,0.003635179379368857,1.7919609689924982,0.0019203529145982111,0.005711824570451087,0.004238674760918517
31.0,0.6426483169619547,1.4254977300207545,113.48976,113.48976,1.0,0.27904796634438117,2.5006607849827365,0.5547892706003332,0.3028796898681732,0.3329340728014746,0.31467128697834185,0.7064245183874903,0.11164254247954684,0.19679712359912926,0.6415728373441967,0.20496091905361963,1.7995441894283555,0.264113404625715,0.2664603263927969,0.5259202718734741,0.3124139054101781,0.20444241675616848,0.11389601892395189,0.0035362502764064684,1.809105839759468,0.0018393540702771481,0.00559888471715494,0.003636216449863568
32.0,0.6482605249285222,1.802278540802702,117.15072,117.15072,1.0,0.27762190667614106,2.499056042136129,0.5771739775126201,0.2972290555423263,0.3312160584046705,0.3321047632911166,0.7079561744322326,0.11164254247954684,0.20980875322683754,0.644178530207208,0.2053348703859021,1.802827458991378,0.264270844746357,0.27026308796173265,0.53891521692276,0.3297007010398704,0.21750812763436433,0.11389601892395189,0.0036113852162154665,1.9149677654131665,0.0017473544147557905,0.005875879252902454,0.003992383214281057
33.0,0.6459716972755938,1.6385937941697226,120.81168,120.81168,1.0,0.28331759764675335,2.5375848740221265,0.5766127509842734,0.2989532562786148,0.3332293823273526,0.33092008446989013,0.7081789067377984,0.11164254247954684,0.2064718459253084,0.6411793367353725,0.20443387547508157,1.794916779414227,0.26491565719461113,0.268664563617245,0.5233956575393677,0.3284021743990103,0.21383982899627133,0.11389601892395189,0.003341571405516092,1.8340698188958413,0.001667343992480892,0.005373643956337511,0.003939061880670168
34.0,0.6459750699935961,1.5662991923345457,124.47264,124.47264,1.0,0.2819805921509768,2.5306291300970543,0.5695956374861444,0.2949556486905098,0.33306769576120693,0.33545943637836007,0.7072953736775544,0.11164254247954684,0.21018596576313134,0.6423768430689554,0.20419744744560583,1.7928409559419982,0.26211015262110154,0.26807430175063474,0.5322738289833069,0.3329742632944725,0.21731234159776722,0.11389601892395189,0.003077253704411508,1.7429786374141258,0.0014856475556315764,0.005014257717507001,0.003449994134174543
35.0,0.6424120640856336,1.607602486788022,128.1336,128.1336,1.0,0.2837326591147378,2.546096430667872,0.5533454561323545,0.3036483647382358,0.3327163394556113,0.3231067957970683,0.7086153868536513,0.11164254247954684,0.20268734732678775,0.6424531186366436,0.20305353116231478,1.7827974417428336,0.26438104003681545,0.26808676451487207,0.5249383449554443,0.320472876528101,0.2105693801772484,0.11389601892395189,0.0029592372027304587,1.7279063783753372,0.0014770687199481326,0.004768940185012173,0.002808404182179053
36.0,0.6448564317014316,1.7713171104815657,131.79456,131.79456,1.0,0.2849300235582461,2.5702134576615223,0.573796990414398,0.3023215593351557,0.33573029884778055,0.32510053006178674,0.7101060121041683,0.11164254247954684,0.2042044481878747,0.642909027668981,0.20441017802392697,1.7947087172591272,0.2655973581790306,0.26797299086455717,0.526252269744873,0.322491440632559,0.21235137064074885,0.11389601892395189,0.0028241125050993405,1.6996807757095667,0.0013516403260053573,0.004627554089840208,0.003671502641016752
37.0,0.6450513867757985,2.4119722200705955,135.45552,135.45552,1.0,0.28497421059550243,2.5514267270973874,0.5589689152750148,0.2988804377051033,0.3322097190783757,0.3195598995956945,0.7104056350269109,0.11164254247954684,0.19984996299814048,0.6403646514271815,0.20201346028520256,1.7736656837855456,0.2631578947368421,0.264027149321267,0.4878959357738495,0.317296410903551,0.20807858513404864,0.11389601892395189,0.0027194514076543767,1.68626820281861,0.0013283054875196112,0.0044279398082777794,0.003160516543685541
38.0,0.6457505673213831,1.773659379101953,139.11648,139.11648,1.0,0.28923363816682257,2.611935516624904,0.5486584509052966,0.30649338024819767,0.3364725078362832,0.3067633816613466,0.7115805072402188,0.11164254247954684,0.19264245149729867,0.6389465257319731,0.2008552079276904,1.7634962997416175,0.26177215189873415,0.26248898955580724,0.49884405732154846,0.30460888721754875,0.20162962961953995,0.11389601892395189,0.0026163137216828644,1.6700577775845886,0.0012417409258027833,0.004306095302574694,0.002796616697471852
39.0,0.6463162335682107,1.9687525064314635,142.77744,142.77744,1.0,0.28858095073023954,2.5905102931849155,0.5640746651729598,0.3051419905941942,0.3363479147303052,0.3103653594653733,0.7116268172880086,0.11164254247954684,0.1960675532578238,0.6401688925294569,0.20217623948890964,1.7750948751237938,0.25952748426926275,0.26492106276472854,0.5152777433395386,0.30826212087867816,0.20531110723172885,0.11389601892395189,0.0024729799797856746,1.6244552832513364,0.0012082456232499923,0.004026537760990071,0.003542281250687214
40.0,0.6497302188237255,2.3197436865014742,146.4384,146.4384,1.0,0.28934943713494654,2.5901982886027577,0.574398141094091,0.2976294191906802,0.3408518453789164,0.33418298357548226,0.714203903799107,0.11164254247954684,0.20913304599378152,0.6393778503883478,0.2020054864400855,1.773595673918718,0.26100489106269453,0.2659223547323014,0.5269415974617004,0.3317363072980473,0.2180518600158522,0.11389601892395189,0.002632526207594802,1.7763838234768627,0.001224860595952876,0.004369425561392305,0.0029816378041200723
41.0,0.6464923817616481,1.9846893299170312,150.09936,150.09936,1.0,0.2945114919665573,2.6348630252245697,0.5682280812888418,0.30602764471510513,0.338100436922891,0.31972604847356184,0.715175875398068,0.11164254247954684,0.20032622067799932,0.6407667233115454,0.20135020967932354,1.7678423844977815,0.26335174953959484,0.2653703957277831,0.5362856984138489,0.3174427655492706,0.2095771000082632,0.11389601892395189,0.002578035892963301,1.7863202273965726,0.001187492246256053,0.004284336898747857,0.0056299510635573384
42.0,0.6508878870508525,2.200882032896726,153.76032,153.76032,1.0,0.295561323485958,2.6546281561813574,0.5587035933461407,0.3066167223214379,0.3388522924063599,0.317673070310196,0.7164156061459581,0.11164254247954684,0.1993099831223223,0.6388183456318798,0.20127556921683204,1.7671870458547219,0.26192154099130843,0.26643295354951796,0.5137201547622681,0.31505661934759255,0.20926338284165044,0.11389601892395189,0.002423547417223013,1.7279318820037588,0.0011344934462578398,0.004000971679547565,0.004192783132475086
43.0,0.6511495851469784,2.5622639600764456,157.42128,157.42128,1.0,0.29765313624007367,2.6591506390982436,0.5779400526351941,0.30796972149042323,0.34361044299396937,0.31763981300900157,0.7183010235027181,0.11164254247954684,0.1987871395046796,0.6372111875450808,0.1994851112968148,1.751466936083258,0.2580195258019526,0.26313818499563096,0.5147159099578857,0.31573508212762497,0.2090347671862172,0.11389601892395189,0.002285200001132958,1.6729966594539292,0.0010916181498757168,0.0037426837592846635,0.004908925709676991
44.0,0.6556822685566444,3.476382168654151,161.08224,161.08224,1.0,0.3022407539954475,2.692735090030712,0.5580889194153478,0.3087036532000668,0.3438647824781409,0.31313803572955057,0.7206224055905822,0.11164254247954684,0.19626967065176834,0.6363115048002406,0.20026043978085303,1.7582742722075868,0.25918440137914633,0.2626770819541904,0.523344874382019,0.311337828495158,0.20732364035047374,0.11389601892395189,0.0024510608363590676,1.8398174779504188,0.0011166645202347425,0.004077422633782594,0.005784491438778055
