round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_ece,fed_auprc,fed_auprc_lift,fed_auroc,fed_f1,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
12.0,0.6426824063293906,0.5700601455005565,43.93152,43.93152,1.0,0.11335599194360525,0.3203673727049632,0.5589562702777704,0.3373133126455889,0.25895570384887207,2.3776323105241723,0.685338049172858,0.28584321878594504,0.21316463776329123,0.6670051923105595,0.22142045025278453,1.944057855091726,0.27791671197129497,0.28492593668312516,0.5497456789016724,0.3377652546712722,0.216365536585038,0.11389601892395189,0.006706477834164365,1.420274738336957,0.0054218746738530395,0.00788148882953034,0.003372673173073139
13.0,0.6378375191368629,0.6050277266189876,47.59248,47.59248,1.0,0.11335599194360525,0.32200759919460564,0.5708975966040643,0.34929056450150614,0.2611498239528932,2.4004697421798826,0.6857846179917816,0.2861271490720153,0.21993562251395354,0.6670711898772708,0.223324231535315,1.9607729369753308,0.27621207213043947,0.2861600873771259,0.5606681704521179,0.3499559718436585,0.22315483831112687,0.11389601892395189,0.00748739723499827,1.6713545622915262,0.005383593763269457,0.009438047515719708,0.004624742528188762
14.0,0.6393419914567066,0.5850358152768494,51.25344,51.25344,1.0,0.11335599194360525,0.32421676624894974,0.5593954779597866,0.33717745275040645,0.2641989182717228,2.4234300943932316,0.6891130971139132,0.2885625230876821,0.2123504627718283,0.6659462946714677,0.22350376468825012,1.9623492269513219,0.27806451612903227,0.2852995513328055,0.5327232480049133,0.3375748687542027,0.21588238484204234,0.11389601892395189,0.00657521109928832,1.5569127816761466,0.004997347483536361,0.008057138635986569,0.005113799251390161
15.0,0.6360105868038086,0.6824210088122423,54.9144,54.9144,1.0,0.11335599194360525,0.32407743845149684,0.5520646634238725,0.33299820213311343,0.26548629665035095,2.4351533109802657,0.6915893153905956,0.29407479243252876,0.20892587047675462,0.664895667121074,0.2213480787254955,1.943422437559377,0.2799590303857972,0.2852213916043703,0.5345580577850342,0.3333786217356773,0.21270939394987448,0.11389601892395189,0.0062985880664798806,1.5730843270102923,0.004595504627330072,0.00793322140167356,0.003962036088389904
16.0,0.6395023364586717,0.6676073470070715,58.57536,58.57536,1.0,0.11335599194360525,0.3277831522056432,0.589656833381076,0.3544408952848271,0.2677269819513866,2.455516894140475,0.6919501185755466,0.2885822376197181,0.22319127935940006,0.6642180971226166,0.2226860158551603,1.955169442786646,0.27334152334152334,0.2827112249023042,0.5466446876525879,0.35490123510084726,0.22706558844991676,0.11389601892395189,0.006193151929390649,1.627818572555043,0.004408677820171262,0.007930669193518553,0.0039655278533372775
17.0,0.6366674576317998,0.7558624999073562,62.23632,62.23632,1.0,0.11335599194360525,0.32919180441281415,0.5852377033264405,0.33361224066147205,0.27054041636915643,2.4735746454044145,0.6940312382330996,0.2943176659502895,0.20981135463524667,0.6649668476113549,0.22379834595636788,1.9649356322611902,0.2766429840142096,0.2835249042145594,0.5196900963783264,0.3341560376697146,0.21413423419790834,0.11389601892395189,0.005830615777846673,1.6138784543036309,0.004112608584760629,0.007518733477457013,0.004003940875117094
18.0,0.640955759057971,0.854387215633003,65.89728,65.89728,1.0,0.11335599194360525,0.33072743887143213,0.5623134522711014,0.33076658173865653,0.2732322292857487,2.4952134843667944,0.6944559457236801,0.29666681593156347,0.20739778276558832,0.6639798457812935,0.22287342365316945,1.956814871659224,0.27780914737436474,0.28088531187122734,0.5296491980552673,0.33118945868044897,0.21196386457527663,0.11389601892395189,0.005966153992872207,1.7420979491143953,0.003941140108847615,0.00796349235078834,0.005159929234667349
19.0,0.6384708467027385,0.8251397487328214,69.55824,69.55824,1.0,0.11335599194360525,0.33117855114816425,0.555271766320141,0.3118826077783467,0.2757651488424035,2.51801401381785,0.6978643638521418,0.301211329825977,0.19741029467436652,0.6625174205214358,0.22117041555950567,1.941862565953079,0.27792457362478984,0.2792503346720214,0.5205085277557373,0.3125818166670871,0.20269811320624162,0.11389601892395189,0.005505574843639104,1.6867225550340663,0.0034551851298991743,0.007547676125714102,0.00465835473348884
20.0,0.6428467962198032,1.2863685852348188,73.2192,73.2192,1.0,0.11335599194360525,0.33533656558755764,0.5538017178593956,0.33759296038760145,0.27751287679012665,2.5367727138835283,0.7003486038998836,0.2962131846261373,0.2116352085302656,0.6616551602416904,0.22306901713149935,1.9585321702986127,0.273142112125163,0.2819767441860465,0.5292860269546509,0.3381325065365159,0.21664051844793353,0.11389601892395189,0.005986785733756872,1.9247680264033988,0.003631084071533739,0.008343687709558623,0.004833727988397024
21.0,0.6402691797728208,0.9524871615272344,76.88016,76.88016,1.0,0.11335599194360525,0.33335288309902755,0.5492614521161998,0.3179353379522763,0.27849521345021067,2.5429833582442507,0.7020084894367267,0.30503354239505936,0.2005990211138482,0.6603564174809043,0.22168001562767356,1.9463368230252964,0.27586206896551724,0.27816377171215884,0.5088288187980652,0.31870745472200135,0.2066181317184221,0.11389601892395189,0.005108046014334123,1.7214203888233897,0.0033488383810866915,0.006886444589171771,0.0035745660541180555
22.0,0.6372455079207551,1.1780494753713389,80.54112,80.54112,1.0,0.11335599194360525,0.33695491952513823,0.5531468095965045,0.3155202549208244,0.2817665143244841,2.5669542410197064,0.7052544880288443,0.3091375328693805,0.19778958445073694,0.6587473895257959,0.2186348898575532,1.9196008071496793,0.27805362462760674,0.27848101265822783,0.49998602271080017,0.3160267449272356,0.2042023764028339,0.11389601892395189,0.004974930994655877,1.7542211467753077,0.003063893192583172,0.0069237350553482445,0.003461362289446553
23.0,0.6402650874267579,1.2597110412022603,84.20208,84.20208,1.0,0.11335599194360525,0.3398683356339044,0.5699397766135431,0.32680914072151745,0.28369463820128415,2.5824679782811986,0.706890353212136,0.30286757120372637,0.20545575769447363,0.6571742153543145,0.2174111083681306,1.9088560813815232,0.27308602999210735,0.2789898188549518,0.5292066931724548,0.3277925788534826,0.21227391471188198,0.11389601892395189,0.005543715678662551,2.039483624335844,0.0030413710595144855,0.008117920067717515,0.0046711553208341125
24.0,0.6357177474819224,1.2450451892896106,87.86304,87.86304,1.0,0.11335599194360525,0.3415213223706517,0.593026924593241,0.3292559436469669,0.28714637298024787,2.6167009907920695,0.7071297452899643,0.30276691968810326,0.20719183201171404,0.6555418956167727,0.21689618302933444,1.9043350687626364,0.26962383126766687,0.2748917748917749,0.5404301881790161,0.3298994925581273,0.21412614018707213,0.11389601892395189,0.004658985390623504,1.7929404874939792,0.002770797333629477,0.0066055612889417544,0.004241414623824638
25.0,0.6339034693454055,1.499737736420291,91.524,91.524,1.0,0.11335599194360525,0.34378406973969294,0.5795785004811406,0.32802373839848764,0.2884834375462112,2.627459365218835,0.7095417561742511,0.30258210585797435,0.2073766014226489,0.653348803628137,0.2150273532553168,1.8879268589615066,0.2697018970189702,0.2736842105263158,0.5617458820343018,0.32892096440879337,0.21498590653624425,0.11389601892395189,0.004645454160357358,1.859703669969349,0.0026550879695641004,0.006709317995266947,0.005009791819378741
26.0,0.6356084957222868,1.4754889417179462,95.18496,95.18496,1.0,0.11335599194360525,0.3473431925906752,0.5765065024536542,0.33368767036900815,0.29044918864869856,2.646936846473442,0.7106289019981732,0.2988462561311834,0.21046620265565336,0.6546279692442053,0.2161003722291702,1.8973478991698554,0.2686472148541114,0.2735928311397368,0.5479196906089783,0.33464511812996156,0.21784691747523408,0.11389601892395189,0.004383981037776826,1.8282901226948525,0.0024361680713903076,0.006409865834380856,0.0048045219500293885
27.0,0.643754247931322,2.033709531488971,98.84592,98.84592,1.0,0.11335599194360525,0.3468538475308397,0.5714525101370622,0.32346542490570507,0.2910995563716464,2.5973799134975746,0.7104821109441504,0.3075942907530301,0.20249580803177009,0.6502069856372529,0.21376255194437882,1.8768219816981275,0.27048896081377877,0.27559884180047384,0.522849977016449,0.3242473623108138,0.21013776639873794,0.11389601892395189,0.004128471298378019,1.791030540374777,0.0022761886244525324,0.006054983438147263,0.004648006159597122
28.0,0.6387033210073781,1.4324539635728324,102.50688,102.50688,1.0,0.11335599194360525,0.3492109623557529,0.5737463287026261,0.3360021019718832,0.29255668904518733,2.6543161415004737,0.7105241091907426,0.29739666094392125,0.2116390543302826,0.6519710369697311,0.21599798632251116,1.8964489572434706,0.26773479498260777,0.2769308943089431,0.5337451100349426,0.3374352644332412,0.2197021797736691,0.11389601892395189,0.0036992748235336916,1.6643698263760598,0.0021526353611825027,0.005308071120569423,0.00435546360725277
29.0,0.6395323773935677,1.5929432533955095,106.16784,106.16784,1.0,0.11335599194360525,0.34469208010669605,0.5866581849952689,0.3154367857716108,0.29241758401014817,2.653378225851432,0.711297203229644,0.30655966195422363,0.19930115773102983,0.6519133596895246,0.2157009135128254,1.893840676352774,0.2698484505767926,0.27161954335738786,0.5079622268676758,0.31716853508622633,0.2078720690580935,0.11389601892395189,0.003523118834352244,1.642869248662464,0.0020115300185559615,0.005092363208049368,0.005332209822631627
30.0,0.6430817854962471,1.6941176902113733,109.8288,109.8288,1.0,0.11335599194360525,0.3485038889900888,0.5731018914917084,0.32950546074436066,0.29773287620043426,2.7031604949941186,0.7145474422493897,0.3076844662926111,0.20711563951782525,0.6505656364185893,0.21528908221166923,1.8902248230064762,0.2680004397053974,0.27256916996047437,0.5657275915145874,0.3311011575457757,0.21576230368288782,0.11389601892395189,0.003349666007148434,1.6166539251207723,0.0019240927071199941,0.004838959761987718,0.004369209848713586
31.0,0.6410710843017544,1.6899908348049035,113.48976,113.48976,1.0,0.11335599194360525,0.348333480829387,0.5995626245350517,0.32419237007570934,0.29840866158849666,2.7101470461181454,0.7137687940763435,0.3050300015268163,0.20624990226741566,0.6504952214448645,0.21652511420307727,1.9010771074241901,0.26686949907638813,0.2734272846142671,0.5596863031387329,0.3260273841950413,0.21566813077059688,0.11389601892395189,0.0034324781213896528,1.7154963387001771,0.0018722955323400515,0.005063073232684131,0.004959181175893088
32.0,0.6554321498498991,2.6682616928925187,117.15072,117.15072,1.0,0.11335599194360525,0.34944809327633725,0.5730753826298202,0.3221905530264592,0.3022008880778762,2.740805439824566,0.7151845875045906,0.3059078654382756,0.2037259793330838,0.6475316809654283,0.21499272635319233,1.8876228369030394,0.26723176444345303,0.27335596630202436,0.5218861103057861,0.32363395914200205,0.21310334822689128,0.11389601892395189,0.0034940973489515003,1.8089980809218105,0.0018925714783142157,0.005164576834214166,0.005022254037257282
33.0,0.6426515148048475,1.9827443286136723,120.81168,120.81168,1.0,0.11335599194360525,0.3491922936473394,0.5436103235337459,0.3165091448983241,0.3011184762250182,2.7303072084369546,0.7158894651591238,0.31150063854576987,0.19854744591586174,0.6461759009464746,0.21263100129750742,1.8668870370217299,0.2665068903535051,0.2687919463087249,0.5626680254936218,0.3181986910803629,0.20792066216001104,0.11389601892395189,0.003402454720716101,1.8219471902757505,0.0017843180727237773,0.00509091085899648,0.0045260797179188265
34.0,0.6446672291843706,2.2971622825536686,124.47264,124.47264,1.0,0.11335599194360525,0.35558373430074897,0.5520190436464303,0.3049926935192998,0.30640281337162434,2.7752401977047767,0.717681821880683,0.3149991949107592,0.19162296133018267,0.6436761003572627,0.21132291333286873,1.855402105616778,0.26546456298522414,0.26921926413401137,0.5311959981918335,0.3061498434897562,0.20098673401621045,0.11389601892395189,0.00341165305028195,1.8863892112494796,0.0017018154324940009,0.005198576383044893,0.005350831370554328
35.0,0.6586993632155913,2.652857260454757,128.1336,128.1336,1.0,0.11335599194360525,0.352644808274326,0.5790865065479297,0.3308972515681822,0.303011441963549,2.7019357195318556,0.7152591544804692,0.30404756932446936,0.20817152637070457,0.6473209129234204,0.21276072100429014,1.8680259680222009,0.26785517772642237,0.27215356297659743,0.5344995260238647,0.33231669193759056,0.21736741870158166,0.11389601892395189,0.003275551099821133,1.869148300769666,0.0016292843234538544,0.004994583765613923,0.006177824966977813
36.0,0.6487983129926201,2.3355703911496803,131.79456,131.79456,1.0,0.11335599194360525,0.3564574160986152,0.5615774725750464,0.3237983899261911,0.30715907991999425,2.738471413475269,0.7189142791638087,0.3085370274458405,0.20315764124516142,0.6464979449770795,0.21218790051374187,1.8629966395526014,0.262434104973642,0.27190605239385723,0.5478153824806213,0.3257257212364628,0.21302103432180933,0.11389601892395189,0.0030074824021535124,1.7707879672498166,0.0015108228493753322,0.004571946996359249,0.00417728968306868
37.0,0.6495116958487231,2.6280960099497777,135.45552,135.45552,1.0,0.11335599194360525,0.3574416389977607,0.5505058491773236,0.3162689505860602,0.31129327385852223,2.8213699055150308,0.7207265550935655,0.315442552347688,0.19804358348899623,0.6452107728107996,0.21243703223387653,1.8651840006429043,0.26486168334314303,0.26885452824234773,0.5511487722396851,0.3176525225544601,0.20799351421583961,0.11389601892395189,0.002972428645557121,1.8045921378616185,0.0014524163606730554,0.004555440627246889,0.0050833014717197094
38.0,0.6512115565410873,2.430447373624021,139.11648,139.11648,1.0,0.11335599194360525,0.3551831738341569,0.5737448725999452,0.33242934900663956,0.3114919230152234,2.820068780267395,0.7201606697601913,0.3036412779697727,0.20931366984532512,0.6446057135445078,0.211154487721244,1.8539233391663266,0.26334519572953735,0.2689299384256948,0.5802457332611084,0.33397980731071386,0.2193664549225336,0.11389601892395189,0.0028591670954457435,1.783357729958425,0.0014590698305782675,0.004318928780353213,0.0062249127972799
39.0,0.6517463961633696,2.606825736708333,142.77744,142.77744,1.0,0.11335599194360525,0.357646056023958,0.5625996182542313,0.32707438085172486,0.3097725778758089,2.803330960026992,0.7206507522132538,0.31323611665844603,0.20478698933880968,0.6432118333900652,0.2098427017389485,1.8424059393951249,0.26123372948500284,0.2684812867305908,0.554573118686676,0.3282092909013858,0.21481864882731103,0.11389601892395189,0.0029253058214240056,1.880346610036213,0.0014230711773043855,0.004493338065869587,0.005584682195894064
40.0,0.6545804843257657,2.594153185524433,146.4384,146.4384,1.0,0.11335599194360525,0.35606071165956105,0.5738433132366412,0.329921814032533,0.31040063642995175,2.8082319813535777,0.721193929808634,0.3071805340064441,0.20650454366625529,0.6431262084808291,0.2092316012653364,1.8370405150424078,0.26144673191585105,0.26764804282368687,0.572077751159668,0.33095125416892995,0.21653881204026024,0.11389601892395189,0.00292831840308554,1.9352015017720987,0.0013259387148084449,0.004590749823720849,0.010396130684608321
41.0,0.6535508076404549,2.6675332053502574,150.09936,150.09936,1.0,0.11335599194360525,0.359628882787761,0.5690716773324082,0.32736550905757117,0.3162643370846866,2.859536392427423,0.7246030117347688,0.3098580775752174,0.2051877584227126,0.642478154792869,0.20994379748584963,1.8432935537986506,0.26143646408839777,0.2672340425531915,0.578397274017334,0.3284541669485198,0.21578198760225212,0.11389601892395189,0.002689835448432558,1.8247433511751296,0.0012763116767138232,0.004168243124535612,0.006169146731847065
42.0,0.6561978275863896,2.908728369800423,153.76032,153.76032,1.0,0.11335599194360525,0.35962636874625475,0.5773197622108768,0.32723016193554544,0.3159708755544082,2.8520275139214473,0.72371488169599,0.31177882349222463,0.20510415192526327,0.6433293464561778,0.21020530798596404,1.8455895998113652,0.26438708235557046,0.26769396165561726,0.5881307125091553,0.3280878405472095,0.21554495415347844,0.11389601892395189,0.0025027686943461924,1.7439124104348593,0.001223330089096947,0.00384231392847287,0.005785326372246273
43.0,0.6547346820243737,2.4615203934814707,157.42128,157.42128,1.0,0.11335599194360525,0.36213725862070906,0.5612825589350162,0.3143030746679225,0.31835534041055297,2.8761805580735214,0.7256052453884743,0.31491222500651106,0.19656124167220948,0.6439800606279074,0.212270944452001,1.8637257601930217,0.26298342541436465,0.2699748929257126,0.5357248783111572,0.3154905909228143,0.20721046968640192,0.11389601892395189,0.002536279122880427,1.8134002029364638,0.0012150488585361255,0.003916542219723713,0.006402397109222616
44.0,0.6547137474648265,2.690542874913908,161.08224,161.08224,1.0,0.11335599194360525,0.3593584100142374,0.5583932311682094,0.3142440382550159,0.31959444408117427,2.890101979849214,0.7263035992839094,0.3139380259750458,0.19811616054767983,0.6445827354983681,0.21127763662745153,1.8550045789442484,0.2641037306642402,0.2682406485563931,0.5456271171569824,0.3157471527236186,0.20912571345118397,0.11389601892395189,0.00234943556361455,1.7266238492393313,0.001157403226418061,0.0035914312990767846,0.006154559258978492
45.0,0.6605886842457158,3.9921900541186135,164.7432,164.7432,1.0,0.11335599194360525,0.35900712734069373,0.5752528703322282,0.3095843461320758,0.31893059761970677,2.8787597768573074,0.7274933090515512,0.32385461872869686,0.19412270318079367,0.6425899829573426,0.21274012411796267,1.8678451286344675,0.26418786692759294,0.2683277431720173,0.5523263812065125,0.31160589318203197,0.205432287958311,0.11389601892395189,0.0022094622120857094,1.6681847326599382,0.0011295860382379665,0.003340184998029659,0.004563518452391057
46.0,0.675411487136643,5.143552018510971,168.40416,168.40416,1.0,0.11335599194360525,0.36138331666132817,0.589974292631806,0.33261505817047404,0.31815917604230465,2.8749310873470666,0.7280128982367714,0.3142276819753921,0.21017665898162544,0.6413718453250958,0.21354643851958727,1.8749245191982675,0.25902020950164006,0.26720068659705337,0.5649428367614746,0.33440340022085885,0.22245915343204528,0.11389601892395189,0.0021811294687747234,1.6858334291946449,0.0010492860832618995,0.003368949563924281,0.004584202011749488
47.0,0.6563449206362566,3.242549028258074,172.06512,172.06512,1.0,0.11335599194360525,0.3655434079555938,0.5831367545306291,0.3290934914350645,0.3236025835477791,2.922877100908593,0.7313735359840002,0.3109402339375726,0.20770967868500864,0.6424387997122059,0.21345420560373185,1.8741147199030261,0.2606327257490048,0.2662031288800596,0.5331973433494568,0.33095337451432144,0.21992169726705277,0.11389601892395189,0.002219717755438865,1.7567462730839907,0.0010687940477784427,0.003425453165867305,0.005178869520375114
48.0,0.6653940188437063,3.586701981615724,175.72608,175.72608,1.0,0.11335599194360525,0.36519788755947447,0.567179143106169,0.32097996666523787,0.32612060256636954,2.948797864993903,0.7325766729422962,0.31233389492274516,0.20238919406316475,0.6412134586946592,0.2103374443259992,1.8467497487022881,0.25788028555738607,0.2666463507542282,0.5658289790153503,0.322343427184488,0.2148711578527937,0.11389601892395189,0.002129744408135626,1.7271075706139527,0.0010278366427198342,0.0032807598503793675,0.005827450128161886
49.0,0.6699478729203214,4.169908887030637,179.38704,179.38704,1.0,0.11335599194360525,0.3647766704198677,0.5607712216851605,0.3105277713767401,0.32378769587401046,2.9234257051557258,0.72884962996065,0.32353466798386915,0.19482040067055678,0.6398789750953118,0.20933235034086073,1.8379250856926919,0.26294343240651963,0.26789153948733146,0.5432501435279846,0.312149952291679,0.20679816874824516,0.11389601892395189,0.002062056413754976,1.709662603218021,0.0009769547482828636,0.0032008664530989626,0.004788019983543748
50.0,0.664796450193903,4.142779148542147,183.048,183.048,1.0,0.11335599194360525,0.36688565193456973,0.577145355240576,0.31876745572009874,0.3274247473782307,2.952903242497082,0.7316023994987726,0.3161463104219691,0.20026873880474813,0.6371971823569366,0.2103351776997161,1.8467298478637468,0.25901381556778613,0.2659210935073004,0.5606977343559265,0.32046072081672594,0.2131697329369624,0.11389601892395189,0.002014316790298302,1.7084179206376575,0.0009120466729296733,0.0031724840491645,0.0043192038982228466
51.0,0.6707400290484701,4.153210478755127,186.70896,186.70896,1.0,0.11335599194360525,0.3666579267150981,0.5731745971064763,0.3155586610261702,0.32631046308947315,2.8999812363306945,0.7307751394574513,0.31790164979028573,0.1987884095426567,0.6381220769503265,0.20849927476415922,1.830610733667291,0.2566808892881204,0.2646034816247582,0.5258937478065491,0.3175360409797485,0.2119187202731187,0.11389601892395189,0.001993329949484958,1.7286535186640322,0.000931818963501885,0.0031036128270396797,0.005705894503149631
52.0,0.661572717241268,3.8534503767921136,190.36992,190.36992,1.0,0.11335599194360525,0.3663242533639059,0.5734826642082027,0.3291592020378611,0.32723646382814703,2.8924383120646024,0.7336265739197811,0.31048952559970033,0.20646971240356424,0.6395445322063859,0.20937246018602554,1.838277247651852,0.2564796502550224,0.2659839831954838,0.5403695702552795,0.33101289749548163,0.21885294146677556,0.11389601892395189,0.0020933363232030875,1.8556955985131935,0.0009506210392007539,0.0032874179099424876,0.005447712242090818
53.0,0.6776128432498542,4.888749268569059,194.03088,194.03088,1.0,0.11335599194360525,0.37059008163988383,0.5901352792944523,0.31987731418623744,0.3313890737590606,2.9470715666122227,0.7355180797210426,0.31785872136414267,0.20171299281889385,0.6390258759153382,0.2103037793429865,1.8464541722341135,0.26156369600874796,0.2654445002511301,0.5278592109680176,0.3218218907025384,0.21516821145185674,0.11389601892395189,0.0019505569521534657,1.7663095636344224,0.000880191475965168,0.0030652699196352553,0.005526062661535958
54.0,0.6638867513403863,4.444495161762824,197.69184,197.69184,1.0,0.11335599194360525,0.36985634231062464,0.5971050603504688,0.3260339234223423,0.3301562853424884,2.911812304132012,0.7358521371204706,0.3173582853950662,0.2050313159276403,0.6380433040417417,0.20959298640303814,1.8402134541944166,0.25750614381878406,0.26501877346683356,0.5777080059051514,0.328157811105711,0.2188471228784371,0.11389601892395189,0.0019318768686028484,1.789479707244027,0.0008875218797807312,0.0030151988439747566,0.005354767254086862
55.0,0.6735449622072692,4.602656202501192,201.3528,201.3528,1.0,0.11335599194360525,0.37249296317565395,0.576236357889912,0.31921463251888615,0.3321674718155975,2.992232523325016,0.7362630274308992,0.32297726824470324,0.20058563740573257,0.6383440265538367,0.20936279014839296,1.8381923453196727,0.26103517813130184,0.26458333333333334,0.557745635509491,0.32125308929420715,0.21463825213848173,0.11389601892395189,0.0018984151460799351,1.7982010383047964,0.000875435284895025,0.002956707383210322,0.005674113386774708
56.0,0.6658055890936161,3.978734016455106,205.01376,205.01376,1.0,0.11335599194360525,0.36806152617474114,0.5870302876050529,0.3203546836511891,0.3326113388611982,2.9263811649950773,0.738172641316785,0.31674557892771926,0.20173740430446113,0.6409617417916169,0.20979992533337427,1.842030365200536,0.26131621187800963,0.2658924205378973,0.5681937336921692,0.3224090487193999,0.21526819011155984,0.11389601892395189,0.001830501405782642,1.7706472495756316,0.0008793617750163585,0.002812587354686686,0.004887611371639969
