round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_auroc,fed_f1,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
12.0,0.6470329876642322,1.6851242551764396,369.664,369.664,0.9993834153056396,2.0896642665233336,0.5485144403780936,0.23586163972928825,0.36051380933963006,0.22930274284119576,0.6693147359784689,0.2710538404656345,0.29943938472378306,0.11373363544813697,0.3665906312118218,0.08355550909943853,0.7336122007497764,0.10010695187165776,0.20452799493876814,0.3489235043525696,0.3795152108369533,0.2483670834832844,0.11389601892395189,0.0015132744554833648,2.871100599557394,0.0029489957153464117,0.0014237947370798248
13.0,0.6445120999894917,1.479307092998898,371.33312,371.33312,0.049862104895873664,2.1567996946001164,0.5580455533923789,0.24295619787664957,0.3424249044436612,0.2190978016963866,0.6730609157599451,0.2774194957583745,0.30361940104257484,0.11373363544813697,0.3655098849772471,0.08335064155652627,0.7318134763970926,0.09882149421559087,0.20450951154489178,0.34737899899482727,0.3787495664117128,0.2478607639774062,0.11389601892395189,0.002498136444205126,0.30031181091908365,0.002498136444205126,
14.0,0.646940096582284,1.3516230328323864,404.7872,404.7872,0.9993834153056396,2.087992507805969,0.5341395956313112,0.235517688641316,0.317603511250909,0.20452127646742455,0.6667346847093649,0.28239131309388044,0.2989769225223036,0.11373363544813697,0.37577511061212265,0.08470886967418098,0.7437386352436155,0.10358985156332245,0.2045002711006687,0.3815324008464813,0.3787145211079969,0.24800299504789028,0.11389601892395189,0.0023254238260185154,4.493699059588835,0.0023652373199829586,0.0023225745786237
15.0,0.6462779339074634,1.3248536214401339,406.45632,406.45632,0.049862104895873664,2.161347448733913,0.5699505867757286,0.24304906992064063,0.35626914960867745,0.22828814672198564,0.6757761136784051,0.2746294455462143,0.30380742153794027,0.11373363544813697,0.37744844195795746,0.08486289591776806,0.7450909761335102,0.09795091195676649,0.2045002711006687,0.3803125321865082,0.3766282871811779,0.24621026907069754,0.11389601892395189,0.0023826958007381644,0.3283432353637181,0.0023826958007381644,
16.0,0.6420485000449955,1.32025896597484,439.9104,439.9104,0.9993834153056396,2.105273757594905,0.534900101903387,0.23742954630146945,0.32668905256246655,0.20917650582510922,0.6707033612264739,0.28253029713922956,0.29941593167903696,0.11373363544813697,0.36202869216290257,0.08316713008408827,0.730202257021984,0.07667828458857402,0.20450951154489178,0.3705480098724365,0.36170505366649847,0.2351204780320516,0.11389601892395189,0.0017608386508379313,3.4631445441627875,0.00218207998079492,0.0017267249354457415
17.0,0.6390009525144631,1.2078637463869701,441.57952,441.57952,0.049862104895873664,2.1997069579291364,0.5455453836125549,0.24732122376320478,0.3251973443579263,0.20915079070438267,0.678408763818259,0.2874157112981362,0.30938232668419635,0.11373363544813697,0.3608734398333353,0.08287367807720875,0.727625766555926,0.07861822513400833,0.20450951154489178,0.37151777744293213,0.36197053640068405,0.23537603921516229,0.11389601892395189,0.00213663074918114,0.336094128258992,0.00213663074918114,
18.0,0.64152498151052,1.1830397806936719,475.0336,475.0336,0.9993834153056396,2.1284661740857285,0.5559195826019555,0.23980678710776537,0.33402913034877624,0.21463898905414847,0.673278649342535,0.284098796633239,0.30329624414744294,0.11373363544813697,0.37479459684861177,0.0849343231200947,0.7457181025511098,0.08257564465643166,0.20455778621812265,0.3946565091609955,0.3662221478260339,0.2375215671367265,0.11389601892395189,0.0024507576284731178,4.908032764098607,0.002000866193072196,0.002491780308451321
19.0,0.6402123838148954,1.1112504346421268,476.70272,476.70272,0.049862104895873664,2.2040810235738055,0.5622434193138989,0.24816211694963955,0.34801961044234125,0.22278137677456716,0.6796503467113625,0.28452068675594583,0.3082861187675147,0.11373363544813697,0.3775186435910025,0.08522860409462969,0.748301871301899,0.07480711170748071,0.20450951154489178,0.38215911388397217,0.3635732556161573,0.23549752096636192,0.11389601892395189,0.0018254325513021369,0.32426996470894665,0.0018254325513021369,
20.0,0.6431091995795826,1.15375895721465,510.1568,510.1568,0.9993834153056396,2.132152122186931,0.5351440971445252,0.24009072274019708,0.32010172936438863,0.20478612706181565,0.6727487659078919,0.28109378055062734,0.30036012778975957,0.11373363544813697,0.399341638192379,0.08824319286175153,0.774769774180354,0.10222960151802657,0.20451875282422052,0.4104127287864685,0.37552910097904457,0.24414813095340374,0.11389601892395189,0.0030266697904835203,6.205898483633064,0.0018260162687383484,0.0031483134372650924
21.0,0.6422880028659542,1.2164685647157762,511.82592,511.82592,0.049862104895873664,2.222114143933057,0.5611054365751065,0.24967020097091155,0.3481748547885203,0.22350745243801642,0.682245944424872,0.2810833239182311,0.3104784642243466,0.11373363544813697,0.3988425088482419,0.08810561162428514,0.7735618194268322,0.1048313582497721,0.20451875282422052,0.4133828580379486,0.37690982617791446,0.24519386466508705,0.11389601892395189,0.0016358720485212953,0.32728416100144386,0.0016358720485212953,
22.0,0.6410432673153393,1.0876113149473137,545.28,545.28,0.9993834153056396,2.1562704920863105,0.5598002214862591,0.242704025522683,0.34985381014802663,0.22403461621454634,0.6756767493112669,0.2776968359599262,0.3035271868093177,0.11373363544813697,0.41949141439298626,0.09086410259341782,0.7977811994823767,0.09036472509526401,0.20452799493876814,0.4077845513820648,0.36748431815049437,0.238288822322117,0.11389601892395189,0.0022522849113906958,4.744206487142947,0.0015408638705411413,0.0023317823945059857
23.0,0.6422894343949734,1.1136907355671162,546.94912,546.94912,0.049862104895873664,2.2628453637098813,0.5604284188043315,0.2541116791439206,0.326729476993035,0.20681686602370544,0.6863486518619858,0.29185036151948707,0.31335679705311836,0.11373363544813697,0.41589476662261476,0.09034676546665076,0.7932390115143101,0.09188320385748727,0.20453723788864786,0.4076775014400482,0.3677720308837812,0.23853939937770402,0.11389601892395189,0.0015124277594722765,0.3366288311663084,0.0015124277594722765,
24.0,0.6424336768864576,1.047680581456455,580.4032,580.4032,0.9993834153056396,2.147988045504105,0.5371373623481991,0.2424298814412543,0.3189458930236545,0.20184984447065363,0.6764725786159608,0.28398564990124736,0.3030065559479425,0.11373363544813697,0.4037188367622033,0.0887923981293297,0.7795917624532265,0.09181040336819231,0.20455572629485672,0.4194410741329193,0.36849746719430954,0.23899967306869713,0.11389601892395189,0.002777826396553953,5.98596222413471,0.001427767255900134,0.0029425131398693803
25.0,0.6411024449575861,0.9256538895512335,582.07232,582.07232,0.049862104895873664,2.2550865707247576,0.5158498208812268,0.25370708570036227,0.3133782309762316,0.19777887178223968,0.6856244410278958,0.2928653294226093,0.3130724548331338,0.11373363544813697,0.4052675897005947,0.08897728872239813,0.7812150904221513,0.08780353958018933,0.2045649717514124,0.4194001853466034,0.36803321547480394,0.23864923414800923,0.11389601892395189,0.0014059564131739758,0.3465908862417564,0.0014059564131739758,
26.0,0.6395233385433963,0.9139605008402638,615.5264,615.5264,0.9993834153056396,2.1633688192651253,0.5754341287135117,0.24415192799212607,0.3368532238865772,0.21425143624293957,0.6781036839674703,0.28629628865537565,0.30433645308824414,0.11373363544813697,0.40950640546605926,0.08983752390865836,0.7887679021392545,0.08892689183411714,0.20463390352068062,0.4330397844314575,0.3674451486142438,0.23800800766032318,0.11389601892395189,0.0027547431516984078,6.085402253607754,0.0013043432755944434,0.0029462644581445016
27.0,0.6443280555128282,0.9873986808987769,617.19552,617.19552,0.049862104895873664,2.293215931478756,0.5711224977272185,0.25761131184527175,0.3167644767939467,0.20327509918033398,0.6864920489052484,0.2909336085619611,0.31457736790429003,0.11373363544813697,0.4088135000375731,0.08980936254528019,0.7885206471109907,0.08818393480791618,0.2046389655016503,0.4257180988788605,0.3671335073804704,0.23775408395919073,0.11389601892395189,0.0012984803601219133,0.34917698008939624,0.0012984803601219133,
28.0,0.642258177655432,0.9360947523252158,650.6496,650.6496,0.9993834153056396,2.193206180807009,0.5754381192816199,0.2474678264489471,0.34089958063849185,0.21908802306590244,0.680285719225125,0.2824111747239286,0.30437312467236194,0.11373363544813697,0.37501603192460053,0.08502574876732001,0.7465208140777204,0.09879175550817342,0.20452799493876814,0.3971809148788452,0.3720927604434894,0.24253999062519846,0.11389601892395189,0.0024014052383775587,5.432215174310841,0.001327949600808473,0.002553180701623778
29.0,0.6410131002604297,0.8533045313764387,652.31872,652.31872,0.049862104895873664,2.3095096881429704,0.5345256085688584,0.2599546084335648,0.32114096207043374,0.20329751504719523,0.6894161775839074,0.2939597448383511,0.3186753459705504,0.11373363544813697,0.3731387217901502,0.08480526598591273,0.7445849888970835,0.09807850996109867,0.20452799493876814,0.39751896262168884,0.37207909360752234,0.2425775326553663,0.11389601892395189,0.0012960778897274344,0.37903911143075675,0.0012960778897274344,
30.0,0.6385098732966455,0.8181547670686948,685.7728,685.7728,0.9993834153056396,2.204709153249096,0.5566528859920611,0.24869779139266296,0.32531970547191413,0.20656788528381506,0.6814690229197854,0.2851257061238188,0.30657546702429445,0.11373363544813697,0.3855014753386457,0.08677114570730049,0.7618452912321491,0.1023482498892335,0.20453723788864786,0.40651875734329224,0.37567422365115116,0.24516838817684145,0.11389601892395189,0.002837422894312936,6.560789654147811,0.0011684293977138028,0.0030905688622030448
31.0,0.6370722575534913,0.8005513350222084,687.44192,687.44192,0.049862104895873664,2.3398138309755394,0.5678749053897515,0.26312421671489505,0.3356404876118865,0.211844806769412,0.6911979413131726,0.29177378001856885,0.31687373857066675,0.11373363544813697,0.38450331704598556,0.08659623317861531,0.7603095700512186,0.10181655079614263,0.20451875282422052,0.4071645438671112,0.3750962233653192,0.24473939655382626,0.11389601892395189,0.0011558620372763059,0.36588222859427333,0.0011558620372763059,
32.0,0.6409450328254434,0.7975944963898811,720.896,720.896,0.9993834153056396,2.2218442782786787,0.5419281099745695,0.25037091760733343,0.31842293689535767,0.20117789538052416,0.6809224038067715,0.289575370685902,0.30719826905136016,0.11373363544813697,0.3988901716659583,0.08833197171750329,0.7755492470415699,0.10495829471733086,0.20451875282422052,0.3970605432987213,0.37249577404676476,0.24255005398323265,0.11389601892395189,0.0037052936861553566,8.761397229216527,0.001135889583476802,0.004119258954330955
33.0,0.6403176198896069,0.8567555378655545,722.56512,722.56512,0.049862104895873664,2.3716201290821965,0.5231173366368237,0.26651869267007444,0.3027744849427244,0.19282629404985496,0.6961721598751128,0.3003487891861452,0.31982766223305714,0.11373363544813697,0.3948912763188984,0.08783067815129114,0.7711479205426441,0.10568561872909699,0.20452799493876814,0.39768365025520325,0.37373428773799605,0.2435132527817762,0.11389601892395189,0.001166766637416146,0.39729698363225907,0.001166766637416146,
34.0,0.6392580042805969,0.8347251659008471,756.0192,756.0192,0.9993834153056396,2.2554067919131016,0.5234178791679854,0.25419979561001615,0.33691647346905257,0.21379951576913558,0.6860514484224668,0.2913368191013553,0.30785688956523544,0.11373363544813697,0.4050338561618988,0.0894621405712881,0.7854720596601517,0.09972730814179977,0.20457628651532966,0.41244301199913025,0.3691598265032696,0.23958576601777942,0.11389601892395189,0.003010278624929638,7.32053660415113,0.0011103825608785821,0.0033322123470274664
35.0,0.6418096204511661,0.8284624296095486,757.68832,757.68832,0.049862104895873664,2.4086856155969203,0.5598880243651787,0.2709158512014823,0.3271599373107726,0.20637562637163576,0.6968978447751607,0.2943502720338976,0.3233051091465634,0.11373363544813697,0.40756575824866675,0.08992714577349242,0.7895547765680605,0.09816927566993898,0.20458553791887127,0.4126587212085724,0.3686488119940542,0.23914517673219438,0.11389601892395189,0.0010281039441376592,0.3749754176242277,0.0010281039441376592,
36.0,0.6370702116324234,0.7384048320247844,791.1424,791.1424,0.9993834153056396,2.2704819906855294,0.5625062484935691,0.25567766670031844,0.33115273622152547,0.21112194062230896,0.6870389743812266,0.2891383246801606,0.31125987938267907,0.11373363544813697,0.4004622540351382,0.08881298204518895,0.7797724879610514,0.1056722944248755,0.20454648167397296,0.39869579672813416,0.371843723528962,0.2412122219178181,0.11389601892395189,0.002661503132910261,6.62926342926221,0.0009620744562880081,0.0029648454116721567
37.0,0.6357202727134801,0.7632317038987849,792.81152,792.81152,0.049862104895873664,2.407610738369772,0.5881385560928726,0.2711090038587809,0.33233039556160254,0.21125692049923073,0.6968015574120366,0.2908350254349537,0.32255959120963523,0.11373363544813697,0.40187541014745654,0.08912445015419555,0.7825071586892229,0.10415876627480723,0.20455572629485672,0.39806631207466125,0.37052284151494186,0.24026755716544546,0.11389601892395189,0.0009929132001244335,0.386821830063127,0.0009929132001244335,
38.0,0.6372884644945804,0.747791261927788,826.2656,826.2656,0.9993834153056396,2.2739625316017262,0.5300594036188819,0.2562717553090097,0.3090046629546939,0.1955985568898907,0.6892773142032346,0.2964679725579467,0.3116717964126705,0.11373363544813697,0.4025940294025623,0.08916808002994428,0.782890226299144,0.11900191938579655,0.20458346517199294,0.4105309545993805,0.37753088101748405,0.24579026217117228,0.11389601892395189,0.0030260122703185035,7.704067368846154,0.0009234661453355941,0.003419720955094491
39.0,0.6419696405142162,0.7108298778427748,827.93472,827.93472,0.049862104895873664,2.466054111374272,0.5666913263938669,0.2768385309748568,0.3240768611470982,0.20671470596906275,0.7004705780260937,0.3015387495342955,0.3247416125078714,0.11373363544813697,0.4000223079054167,0.08883674142364735,0.7799810938340473,0.11706127426074586,0.20456703594845127,0.4085947871208191,0.37677865892287205,0.24536037487016343,0.11389601892395189,0.0009869382010718364,0.4099396796664223,0.0009869382010718364,
40.0,0.6385784199415226,0.7519234900292299,861.3888,861.3888,0.9993834153056396,2.3022786666309685,0.6325285425268993,0.25968620663051534,0.33650670393228477,0.21917792039846734,0.6880670371147238,0.28313291295812054,0.31362414502150904,0.11373363544813697,0.39346489308444393,0.08744708879634956,0.7677800297369286,0.08835885621357907,0.2046246436490339,0.40106621384620667,0.3650216434653977,0.23686524335658107,0.11389601892395189,0.003261374660965801,8.500964339415077,0.0008643762118350279,0.003732314080430264
41.0,0.636808498771509,0.7047581696621145,863.05792,863.05792,0.049862104895873664,2.426511724096875,0.563792247492126,0.27378978142724675,0.34022427353870094,0.21594067555602853,0.7008532303143176,0.30062323060150076,0.3256576470485411,0.11373363544813697,0.39515118801392835,0.0876620424941682,0.7696673099057127,0.09224890829694324,0.20453723788864786,0.3656003773212433,0.3652016499006032,0.23696486572904435,0.11389601892395189,0.0008986151471008539,0.39467753877397627,0.0008986151471008539,
42.0,0.6352402105057873,0.6895817392980403,896.512,896.512,0.9993834153056396,2.319062172948421,0.5700625707128076,0.26209305161709306,0.31825862417873535,0.201417814905366,0.6895166820156767,0.2949652667788686,0.31557765797955484,0.11373363544813697,0.3983754057049506,0.08805725497431034,0.7731372510316271,0.1024612985855886,0.20452799493876814,0.3941570222377777,0.37401407740185594,0.243343139326316,0.11389601892395189,0.003657784697827651,9.764566031924915,0.0008868063323025217,0.0042244565266384105
43.0,0.6383273068172318,0.6559229336574306,898.18112,898.18112,0.049862104895873664,2.505705937324609,0.5856257339363612,0.2818245348017604,0.30117629154635484,0.19588109109649762,0.7004509004994053,0.3027627151765558,0.3305611943304691,0.11373363544813697,0.40038709536865497,0.08840509942638416,0.7761913038015144,0.10213361315145156,0.20452799493876814,0.3874901831150055,0.37284851665795377,0.24237175587164278,0.11389601892395189,0.0008392819464205142,0.38955249229911715,0.0008392819464205142,
44.0,0.639124577807173,0.7275305251138748,931.6352,931.6352,0.9993834153056396,2.323097222267352,0.5630511004226385,0.2621508105754523,0.3349772473892866,0.21348514447879105,0.689231003628864,0.29384332307741196,0.3142138457629889,0.11373363544813697,0.39479694209015337,0.0876227101583881,0.7693219744308498,0.09974937343358396,0.20453209100366368,0.4042096734046936,0.3690361520806546,0.24019370402288198,0.11389601892395189,0.0036598000757704073,10.01925564953126,0.0008560718275846417,0.004250316606732165
45.0,0.6372056777626374,0.580380866766892,933.30432,933.30432,0.049862104895873664,2.506861825396529,0.5463695813641926,0.28207286944251886,0.31566214065624576,0.1987621365421174,0.7027436483167755,0.3077469466632528,0.3299624103049374,0.11373363544813697,0.39281456794571856,0.08725374928030885,0.766082520746998,0.09728254125822063,0.20453928926666065,0.3944799602031708,0.36948452526108655,0.2405685165069536,0.11389601892395189,0.0007915784591876514,0.38554988184478134,0.0007915784591876514,
46.0,0.6349390537902381,0.6188608986449335,966.7584,966.7584,0.9993834153056396,2.3601707962657654,0.5555624750734486,0.2667188126544685,0.3331237291766674,0.21156515537101006,0.6914722816260414,0.2873416004914119,0.31854866429547596,0.11373363544813697,0.39033322760001926,0.0868668310576784,0.7626854026889138,0.11146182679029394,0.2045649717514124,0.3524593114852905,0.37830889354750974,0.24712127769985595,0.11389601892395189,0.003397926003462356,9.524857609183528,0.000750602461493909,0.003969489688521152
47.0,0.6420678201846559,0.7503446843763706,968.42752,968.42752,0.049862104895873664,2.4960859880908304,0.5868623432049609,0.28170581233141145,0.3391913265655284,0.21565022515683147,0.7034975387766875,0.292299452293723,0.3308895883648885,0.11373363544813697,0.39040669209051726,0.08690392902088602,0.7630111205108194,0.10892212480660134,0.20455884352200118,0.40931063890457153,0.37680972370487475,0.2458951861791035,0.11389601892395189,0.0007873463706213747,0.4006259859306738,0.0007873463706213747,
48.0,0.6373271239089255,0.6414362472067711,1001.8816,1001.8816,0.9993834153056396,2.3405969288512947,0.5979814862781782,0.2644604203013071,0.3570250070843544,0.2306059277743264,0.6937637683682756,0.2811264271459565,0.31659144119009963,0.11373363544813697,0.3898844592057231,0.08712826690145445,0.7649807932235962,0.10232558139534884,0.20451875282422052,0.35874515771865845,0.37152801020209375,0.2420262504603167,0.11389601892395189,0.00274201778430376,7.866730571142398,0.0008046044053125349,0.0031711572119234575
49.0,0.6350244861424686,0.5193203609952621,1003.55072,1003.55072,0.049862104895873664,2.5791009972225476,0.5522853137957154,0.29080823022371777,0.31219789615836024,0.19637243593599524,0.7085417475746235,0.30583146991758875,0.3315750826378823,0.11373363544813697,0.38954275018423845,0.08706766803515323,0.7644487389264072,0.10260548766428407,0.20453723788864786,0.3675514757633209,0.37175684636033607,0.24221989970901933,0.11389601892395189,0.0007444901085395309,0.39638510264921933,0.0007444901085395309,
50.0,0.6339954625159243,0.5082148609511549,1037.0048,1037.0048,0.9993834153056396,2.354490123833753,0.6199642679159797,0.26552000841106754,0.35156376921798754,0.22522058303841952,0.6947721416415311,0.28754701944743644,0.31983334656614626,0.11373363544813697,0.4063417600224565,0.08970514480603917,0.7876056218078622,0.10190073917634636,0.20451359052055537,0.3682897984981537,0.3688222927841149,0.23935042864411119,0.11389601892395189,0.0031859089557780933,9.317668887786567,0.0006678706691000772,0.0037603542596289655
51.0,0.6321334168139066,0.5256322929500024,1038.67392,1038.67392,0.049862104895873664,2.54129837012677,0.5648627340651051,0.2859180683272278,0.30898438960213914,0.19581879624879453,0.7123686618622707,0.3071014546014123,0.3375445529632314,0.11373363544813697,0.40753305437742693,0.0897691944475904,0.788167973698265,0.1007078936823828,0.2045691020131192,0.36861616373062134,0.36844244298904216,0.23908801184145037,0.11389601892395189,0.0006553262902694406,0.36317301844246686,0.0006553262902694406,
52.0,0.6364915067405326,0.624310479013898,1072.128,1072.128,0.9993834153056396,2.381347909832167,0.6181575702418912,0.26902295630700346,0.35036349747166284,0.22508459579556786,0.6972679001954476,0.286474271266459,0.3207210520340869,0.11373363544813697,0.3966476850352657,0.08831413784282166,0.7753926667251541,0.10136914165350185,0.20450951154489178,0.32822468876838684,0.37078558538735096,0.2406297270162335,0.11389601892395189,0.003521699039502549,10.536689295026008,0.0007182833960346542,0.0041753960555788545
53.0,0.6342094467961124,0.54416743650566,1073.79712,1073.79712,0.049862104895873664,2.5600325925497707,0.5870026369792036,0.2878012728174894,0.33675954016621906,0.2143648429133814,0.7110652584144377,0.3040152614398048,0.33519337967323615,0.11373363544813697,0.39564194687375337,0.08826379190740119,0.7749506325268025,0.10244087517389655,0.20452799493876814,0.3479377329349518,0.3716247087546362,0.24129351512841546,0.11389601892395189,0.0007071158733756214,0.40794585074763745,0.0007071158733756214,
54.0,0.6335840534776535,0.5783880350688446,1107.2512,1107.2512,0.9993834153056396,2.4176188689759774,0.620989082675626,0.2733228029181311,0.3475984780041432,0.2227689573310318,0.6977388850878228,0.2904972602659692,0.32461558809426233,0.11373363544813697,0.40127183171647035,0.08915326543735558,0.7827601550927167,0.1078503301540719,0.20453723788864786,0.28857314586639404,0.3723266753065514,0.2417843214364579,0.11389601892395189,0.0034867317879949413,10.664125391107518,0.0006868814554667111,0.0041564595921494306
55.0,0.6343176829789792,0.5253219110002583,1108.92032,1108.92032,0.049862104895873664,2.5935532383151574,0.6003740665625709,0.29237960797577184,0.3192940647560261,0.20489726181183612,0.7118834027917135,0.30294284852916853,0.33714920600363557,0.11373363544813697,0.4046674247204823,0.08954446790204065,0.7861948885309967,0.10491469314998726,0.2046019619366213,0.31484872102737427,0.371099971700155,0.24082161578958766,0.11389601892395189,0.0006473044442777764,0.3886933446628973,0.0006473044442777764,
56.0,0.6331715673830538,0.5386523175978829,1142.3744,1142.3744,0.9993834153056396,2.401733517438611,0.5972834567465298,0.27191943806197305,0.3303878077651464,0.2111729703873495,0.6980966962395854,0.294364986448814,0.32256490603053184,0.11373363544813697,0.4027735618591842,0.08874423008761265,0.7791688500268562,0.09628647214854111,0.20461538461538462,0.38348764181137085,0.36939388626810593,0.2396561226714882,0.11389601892395189,0.003061085809187285,9.553792706748936,0.0006740304188011665,0.003640490652169658
57.0,0.6363719366015647,0.5322949481600637,1144.04352,1144.04352,0.049862104895873664,2.54793733352762,0.5913530264897618,0.28713880292488436,0.35081290272941434,0.22157890031002697,0.7114044574206427,0.29823537252926857,0.3382496188101637,0.11373363544813697,0.40493357349302794,0.08915760762536673,0.7827982792348261,0.09678742310321257,0.20466168816474312,0.397793173789978,0.3690790556758572,0.23928390372220218,0.11389601892395189,0.000700160273349985,0.43569366284646094,0.000700160273349985,
