round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_ece,fed_brier,fed_f1,fed_f1_best,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.658481018248972,0.264559873493872,5.8107225,40.27056,1.0,0.4955683979291679,1.9813403136953136,0.2157976255460872,0.36905979328009936,0.23017276229370534,0.2730520546220425,0.29180309185119185,0.11010387157695939,0.6692165421334454,0.6686311620255196,0.2217575723899169,1.9470177665997608,0.27915926583777384,0.2820250575300435,0.48727214336395264,0.3656759034153967,0.2303833921080728,0.11389601892395189,0.00777042534059862,0.46836057823611554,0.006723144793511912,0.00892709320499635,0.006267532275234385
12.0,0.6578442425961665,0.26863435559613347,6.33897,43.93152,1.0,0.5087836826864487,1.9841038074742057,0.2161031653098334,0.3698943349280971,0.23074025981624322,0.2764111486094885,0.29428463883937367,0.11010387157695939,0.6695734459003585,0.6684914364298236,0.2217579916029232,1.9470214472640217,0.27582227351413735,0.2822477650063857,0.489483505487442,0.3665152422656674,0.2309627612197885,0.11389601892395189,0.006574403744986311,0.42642724380311847,0.005202443377171683,0.008133190875244644,0.0061381429640536556
13.0,0.6556820656842661,0.3034063540007801,6.8672175,47.59248,1.0,0.5127392690719056,1.9804559442539231,0.2158936426844828,0.37350424769017027,0.2333707923772716,0.27692922478302334,0.2935978356977178,0.11010387157695939,0.6698929693340094,0.6686732528866626,0.22209824240739623,1.9500088282777532,0.2779848171152519,0.2823409927637426,0.49195030331611633,0.3701220423551647,0.23355143584697674,0.11389601892395189,0.006655793814280768,0.4613072511365317,0.0049334640246236315,0.008705614266413192,0.003780977293058085
14.0,0.6551843681097499,0.30402054645859966,7.395465,51.25344,1.0,0.5120970044321409,1.983870206260474,0.21628888988366596,0.3714793795341585,0.23182704008925076,0.2749980461378425,0.2937211211241446,0.11010387157695939,0.6701835694663879,0.6693441465767931,0.22256405033929821,1.9540985931027468,0.27826817990752417,0.2834331337325349,0.48908236622810364,0.3681049853513811,0.2320314355223755,0.11389601892395189,0.006121754574622025,0.4528562401756062,0.004276451719679478,0.008391056802466495,0.005866277988841233
15.0,0.6551964694652779,0.30849649600724727,7.9237125,54.9144,1.0,0.5118814432118199,1.9871903928300345,0.21657202331838094,0.37533622431725044,0.23475984460083849,0.2779548470188603,0.2938722806312068,0.11010387157695939,0.6702518728844569,0.6693049420895509,0.2225668611099197,1.9541232714949157,0.280093547943321,0.28344471062917664,0.4919392466545105,0.3719781827054271,0.23492389418839035,0.11389601892395189,0.006210435163232046,0.48813844349797364,0.004366721344725836,0.008493044704492829,0.01167035588616585
16.0,0.6564645650728111,0.27680165531482104,8.45196,58.57536,1.0,0.5163184914830573,1.9943040948801454,0.21738465650777697,0.3790661433450748,0.23739660236783564,0.27794552536336065,0.29433026031582865,0.11010387157695939,0.6705864686938098,0.6695346472542376,0.22295035539648148,1.957490327606138,0.2810968340177507,0.284585926280517,0.4908091127872467,0.37556609366481153,0.23753539780168512,0.11389601892395189,0.00524139585680588,0.4376134457761509,0.0034921937161001646,0.007532802466053085,0.007235196792828881
17.0,0.6569781369881753,0.32589063775312177,8.9802075,62.23632,1.0,0.5169443621739,1.9950066130798871,0.2175560059080231,0.3805614795124227,0.23869366391662797,0.27665714427541316,0.2936200736630157,0.11010387157695939,0.6707160409646394,0.6694225555512776,0.22310603331525497,1.9588571701019888,0.281069743051914,0.282656288007784,0.4925474524497986,0.377231551373729,0.2387853452937576,0.11389601892395189,0.005325406733163735,0.4713931448004587,0.0035379791227304106,0.007778612138579091,0.0014952414542152444
18.0,0.6563446034866272,0.325542570816237,9.508455,65.89728,1.0,0.518351604340397,2.0072377521130007,0.2186869912480255,0.38087584378211276,0.23886296156996162,0.27663133599086487,0.2949342129129198,0.11010387157695939,0.6713598906117813,0.66974335718616,0.22339832179392213,1.9614234448623238,0.2801657172449508,0.28401132469080614,0.5140215754508972,0.3775190029673346,0.23896297553761411,0.11389601892395189,0.005390824904917345,0.505679578103809,0.003390633813622363,0.008204672886408752,0.0015342842624344651
19.0,0.6551048671284601,0.44156454910952514,10.0367025,69.55824,1.0,0.5146447706455174,2.0165900630605167,0.21952377347469554,0.3768165238218033,0.23575534377673396,0.27858154215077197,0.2942325056887566,0.11010387157695939,0.6715197275460806,0.6699959274519206,0.22359330565989044,1.9631353911428913,0.2815052899424133,0.28356246264196056,0.48979735374450684,0.3733852413827528,0.23586954102483598,0.11389601892395189,0.0043381740548525975,0.42681603588789585,0.002837899286480078,0.006527558715731369,0.0010759438165977916
20.0,0.6570492863045168,0.33364785700818034,10.56495,73.2192,1.0,0.5185977942920309,2.0076974874125018,0.2187641460782414,0.3777446791121597,0.23645867458227868,0.2772269971620352,0.294583081128949,0.11010387157695939,0.6713271457894141,0.669846501130028,0.22303541445779726,1.9582371409023303,0.2807837031270274,0.28520835792704524,0.49100255966186523,0.3744088891372208,0.23661131233519142,0.11389601892395189,0.004383015670952356,0.45177091403320446,0.002836440753247365,0.006708441434417011,0.0011075234303536481
21.0,0.6565166865753949,0.3493791815794106,11.0931975,76.88016,1.0,0.519459076808765,2.011231876340347,0.21914968508351093,0.3772436102887989,0.23606146062548092,0.2787847397935457,0.29430849682204313,0.11010387157695939,0.6714391929439637,0.6700204616300764,0.22338705617547525,1.9613245334293052,0.27965766951942067,0.2845679012345679,0.5152234435081482,0.3738906924588024,0.23622045589068735,0.11389601892395189,0.0035140411153707753,0.3821849940732136,0.0023569425283202685,0.005292752061189188,0.0013025776179838614
22.0,0.6561139464849401,0.3238024373432631,11.621445,80.54112,1.0,0.519076195793554,2.026480252740467,0.22057907388841644,0.3779105511370567,0.23659051275720025,0.27852919970868245,0.2948856668743306,0.11010387157695939,0.6722211637399769,0.6702483973220675,0.22410684018899357,1.9676441925387156,0.28230980751604035,0.283205268935236,0.5048488974571228,0.3746352197314683,0.2367281279946235,0.11389601892395189,0.0033166392076893103,0.3779820038980688,0.0021592575590257583,0.005143073594317711,0.0007629678257121794
23.0,0.6558002636474977,0.3845290697360767,12.1496925,84.20208,1.0,0.5257279986925458,2.0253066043365235,0.22057826888988705,0.37833993790244996,0.23689597516923352,0.2775483543678744,0.2951526617645732,0.11010387157695939,0.6723713210270417,0.6703181220759463,0.22409646321879956,1.967553083382381,0.282472613458529,0.28421052631578947,0.4911225140094757,0.3750827714588593,0.2370552417734493,0.11389601892395189,0.003127513316143249,0.37162754979544843,0.0020451319186449877,0.004872916212683016,0.0009153690925169361
24.0,0.6581799037340879,0.36671330197510954,12.67794,87.86304,1.0,0.5288306387464392,2.025646236443107,0.22056639756378904,0.3786799801307765,0.23708189638746593,0.27680975301694344,0.29481637904278457,0.11010387157695939,0.6725363348536662,0.6705156504463664,0.22413160531651505,1.967861628826265,0.2804942166140904,0.2836275106512477,0.5150150060653687,0.3753149265944553,0.23722736414789553,0.11389601892395189,0.0031715406429240665,0.3933838132679739,0.0021874554704518177,0.004796027962493702,0.0010074934349009231
25.0,0.6583971748234904,0.34914106962060704,13.2061875,91.524,1.0,0.525689770659824,2.025923677982501,0.22056381524626018,0.38054880228363797,0.23858452310780287,0.27755467041828785,0.2955908321803579,0.11010387157695939,0.6727929077831705,0.6702380189254767,0.22417498127766747,1.9682424670817387,0.28123765635286374,0.2836223506743738,0.4973492920398712,0.3771930815508299,0.23868279085648428,0.11389601892395189,0.0035570255841584756,0.46331160754743905,0.0021128429560535707,0.006010078415749016,0.0008443160866839659
26.0,0.656460653126551,0.3329258929305253,13.734435,95.18496,1.0,0.5289314966270073,2.032636524302818,0.22115301519656108,0.3803457335814913,0.23839389920941992,0.2786675551821031,0.29719725523516866,0.11010387157695939,0.6730182372860344,0.6703691230478261,0.22420053712928223,1.968466845877909,0.2824637112593174,0.2838137472283814,0.5197569727897644,0.37701049596003744,0.23852098227190918,0.11389601892395189,0.0034123415247844383,0.4637199895205413,0.001777245330608921,0.00627510428575346,0.0010298757894916656
27.0,0.6538639724182586,0.3646804288873932,14.2626825,98.84592,1.0,0.5328157611095121,2.0325337178852085,0.22137336040399497,0.3808852241629882,0.2387091151618985,0.2769611434533949,0.29722228465699585,0.11010387157695939,0.6735708252822519,0.6706386852712456,0.22442429448763607,1.970431421641556,0.2822923374114617,0.28421052631578947,0.5048108696937561,0.37749746354094593,0.2388472436520293,0.11389601892395189,0.00285100119862831,0.40451736947761674,0.0016917860642715046,0.004926940082937703,0.0007578398031125487
28.0,0.6549198962625483,0.3591674031269424,14.79093,102.50688,1.0,0.530802545025546,2.0409391793849103,0.2221027884598713,0.3791637490821551,0.23739102229048092,0.279112027645268,0.29784787453830874,0.11010387157695939,0.6734793511365417,0.670675794000047,0.22443803005078808,1.9705520190362829,0.28204795852235903,0.2845620667926906,0.4969429671764374,0.37577435628049916,0.23754200952471743,0.11389601892395189,0.002724049857847823,0.40311091488001694,0.0015934806829056773,0.004786389573292705,0.0007988527850505462
29.0,0.65349591308636,0.3549950174780817,15.3191775,106.16784,1.0,0.5284389131017403,2.0318352279133163,0.2213171293836039,0.3759828437057575,0.23491223904442182,0.2784976184182679,0.2983096133861971,0.11010387157695939,0.6735981200139396,0.6705430082511642,0.22408563275867432,1.9674579926125055,0.2824215127831501,0.2840996660673003,0.49670183658599854,0.37253450646728753,0.2351064832617279,0.11389601892395189,0.002644605379010892,0.4072947748418301,0.0015894853297752961,0.004602605931859297,0.0009744506649020692
30.0,0.6532199875447235,0.41844926342751637,15.847425,109.8288,1.0,0.5149355658522033,2.039091775658024,0.2220437553583569,0.37526403810379827,0.23444923417735528,0.27860883612340315,0.2979366030659907,0.11010387157695939,0.6738226113268703,0.670700892903531,0.224247117618096,1.9688758196880023,0.2828929810515079,0.28431863727454915,0.4935360252857208,0.3719383353009619,0.23466419327255023,0.11389601892395189,0.0025678962837121606,0.4123276965610785,0.0015202561346799005,0.004546747578061946,0.0013464870300819584
31.0,0.6522438476416432,0.4665908146163075,16.3756725,113.48976,1.0,0.5162767948783866,2.0397728450596975,0.22213489933618819,0.37508248427696933,0.23429198076661023,0.2784694568306289,0.2973095115403683,0.11010387157695939,0.6740442380115168,0.6706589902841642,0.22415818924266767,1.9680950340532761,0.2821954484605087,0.2845230574857865,0.49415159225463867,0.3717279246501518,0.23451198150913666,0.11389601892395189,0.002229184252909008,0.3716293873867471,0.0013122279988706945,0.004001857629622892,0.0010054537186189988
32.0,0.6527810834988591,0.4136913235848515,16.90392,117.15072,1.0,0.5200291265809464,2.0428960283130704,0.2224790509414308,0.37475764479395507,0.23407649021698126,0.27842035603642,0.2990547314613027,0.11010387157695939,0.6739719816608284,0.6708195730686557,0.2242234251787181,1.968667801535992,0.2811613774476705,0.2844186925305454,0.4931221306324005,0.37141331502917174,0.23428720433485495,0.11389601892395189,0.002155865546695205,0.3733518231802009,0.0012039100203900478,0.004029542600891873,0.0025876441349400757
33.0,0.6512171751302571,0.4570906195022236,17.4321675,120.81168,1.0,0.5224254699559343,2.0401466852329633,0.22226975409468877,0.37347974354342023,0.23307416445414963,0.2775754669402321,0.2991773503575348,0.11010387157695939,0.6737813817131286,0.6708208405632816,0.22394491237568004,1.9662224763554514,0.28080151638234496,0.28483527752852195,0.49439680576324463,0.37008846295852477,0.23329619115537953,0.11389601892395189,0.00253096955065095,0.45362882476092636,0.0010990675670867719,0.0054109377107651796,0.003818017876292152
34.0,0.6507815776281349,0.46361798144913546,17.960415,124.47264,1.0,0.511059482582793,2.0379814299232653,0.2220815837505729,0.3708426193974098,0.23102141561816744,0.27948508895099367,0.29894788405076606,0.11010387157695939,0.673970398649428,0.6710132111090357,0.22447073890861985,1.9708392007845195,0.28002229033156867,0.28518564203774516,0.4881103038787842,0.3673255887750446,0.23126250019926423,0.11389601892395189,0.002607080356510041,0.4853204591863687,0.0010827546365018274,0.00573670053014206,0.0038863535726390455
35.0,0.6514427606745438,0.46067940225235987,18.4886625,128.1336,1.0,0.5227360573248703,2.0410932204738677,0.2223192261380339,0.3704274452385528,0.23069928418262647,0.2786854218403265,0.2990406701324381,0.11010387157695939,0.6741914564893754,0.6711435622642805,0.22446313220823289,1.9707724144257088,0.2802174822250105,0.2852139104328246,0.4892493188381195,0.36689915524568695,0.2309324578121028,0.11389601892395189,0.002208291290013434,0.42474208983276185,0.0010217744530335664,0.004676240837100613,0.0057620216991286196
36.0,0.6536392754000185,0.43332052616892514,19.01691,131.79456,1.0,0.5265501863482915,2.041886219914492,0.2224681848029484,0.369402392784079,0.22995011550613084,0.2787559066624608,0.2995083957365493,0.11010387157695939,0.6741698516574387,0.671300204520925,0.22426715846680584,1.969051777099852,0.2809894385769872,0.2857859741563167,0.4890078008174896,0.36594762771645223,0.23019859599009027,0.11389601892395189,0.001904756804178677,0.3787286266378942,0.000978332729743011,0.003878469575110321,0.0016691413154987893
37.0,0.6542198150375641,0.425170280689808,19.5451575,135.45552,1.0,0.5241420526248612,2.041954876480692,0.22261175196029137,0.37057856217584856,0.23077214352090766,0.27785519173609396,0.3005837613592742,0.11010387157695939,0.6745040853239952,0.6715088517055885,0.22418360982145197,1.9683182251623637,0.2814207650273224,0.28567885926844383,0.4897725582122803,0.3671004355667738,0.23103383644350975,0.11389601892395189,0.0018302776414911505,0.3767747739857441,0.0010007358210824206,0.0036309149397084394,0.0012524092407915658
38.0,0.6530067443010866,0.4051059101661738,20.073405,139.11648,1.0,0.5241669873753022,2.0444235261085852,0.22288219510790908,0.3675924999349179,0.22856794836628996,0.27970074796384103,0.3008335857836195,0.11010387157695939,0.6747039596330939,0.671677553985357,0.22426806961193185,1.9690597768976905,0.27930454290521595,0.28553251049751877,0.4896109402179718,0.36410344663662997,0.22884587428894868,0.11389601892395189,0.0019138461638593526,0.40803806813528354,0.0010424846253745891,0.0038422335549681244,0.0024680014024369683
39.0,0.6534301813904313,0.4202342904010087,20.6016525,142.77744,1.0,0.5254621999497153,2.0474997516002733,0.22320297634032724,0.3710247175664245,0.23113052325495814,0.2803468129801066,0.3016814158364287,0.11010387157695939,0.6746803605731488,0.6716899026458711,0.22455353501480668,1.971566145474677,0.28322440087145967,0.28687484133028684,0.49216002225875854,0.3675820403810872,0.23138763760560113,0.11389601892395189,0.0018151881426788157,0.40177092460953645,0.0009850771105748024,0.0036686248848357902,0.004596085106444076
40.0,0.6522046060547325,0.4376929721746741,21.1299,146.4384,1.0,0.5126319375546953,2.051697474431129,0.22374905294312974,0.3683624541830784,0.22913526391217034,0.2789047132657999,0.30033104568081126,0.11010387157695939,0.6748853443120103,0.6716629840718845,0.22463418983894556,1.9722742898409231,0.2820337124845827,0.28564049586776863,0.49298059940338135,0.36494877071089993,0.22942942891883178,0.11389601892395189,0.0017881766827269714,0.4091689393535489,0.000904674765592711,0.003798732716817535,0.0028542875610386834
41.0,0.6577421879678453,0.4330997139034901,21.6581475,150.09936,1.0,0.5201338893199515,2.0496819391097114,0.22351920973990308,0.36865748059535725,0.2293639066472427,0.27772289095780095,0.3005781416699991,0.11010387157695939,0.6749578720535783,0.6718276077798367,0.22471619533989995,1.9729942930660505,0.28338540959108816,0.2866573568617494,0.4923815131187439,0.36526994898182574,0.2296516208485527,0.11389601892395189,0.0015394301032508773,0.363860794050197,0.000808832350021133,0.003226647872667488,0.0028657146779526473
42.0,0.6520728784727851,0.4732710308906246,22.186395,153.76032,1.0,0.5224463624214276,2.0536832180937155,0.22389017338640316,0.3694370963680771,0.22990066664699535,0.27777579287124216,0.30047490039788266,0.11010387157695939,0.6755223290371511,0.6715712601291017,0.22456995168510274,1.9717102828242625,0.2834451595234835,0.2867560880322959,0.49425140023231506,0.3659599180238116,0.2301911985386383,0.11389601892395189,0.0015778460691821296,0.3831565812124609,0.0007644276661818893,0.003499598032480356,0.002712018690142351
43.0,0.6538282395019087,0.4762515515076159,22.7146425,157.42128,1.0,0.5212585421020518,2.052516941411746,0.2238665932522467,0.36908760277550284,0.22965449396615092,0.27853879276304205,0.30037703546700645,0.11010387157695939,0.6754732537677192,0.6715075340131555,0.2245618041310265,1.9716387478035198,0.28345802161263506,0.2860765914278468,0.490701824426651,0.3655949451658901,0.22993544198041216,0.11389601892395189,0.0017663847463541909,0.44199154773377813,0.0007866613629103336,0.0041213535337490375,0.0013697339400998028
44.0,0.6515357328969836,0.43644831699564623,23.24289,161.08224,1.0,0.5171688205534682,2.052336900843789,0.22382280193367765,0.36973114269763596,0.23014749043625882,0.2789679436648763,0.2999677602205816,0.11010387157695939,0.6755323227025064,0.6711657622444123,0.2245138998965092,1.971218151588043,0.2836025184779633,0.2852768563409033,0.49234920740127563,0.36628686561876783,0.23042299674911676,0.11389601892395189,0.0021356739330365623,0.5507872436483012,0.0008385739120316025,0.005294017180023995,0.0012247778540980909
45.0,0.6492348389921425,0.424318931371653,23.7711375,164.7432,1.0,0.5281486078182182,2.0634326142437827,0.22453777022294708,0.3700950592578039,0.23043264700438204,0.2794181222649302,0.30095761508591007,0.11010387157695939,0.67559144813992,0.6712775151121753,0.2243673155173441,1.969931149807384,0.28286144166324717,0.285493429528472,0.4930603802204132,0.3666633765472728,0.23070318295797235,0.11389601892395189,0.0016671657392829952,0.4436805926816305,0.0007449721429135054,0.0039520777967223105,0.001193222434912805
46.0,0.6523664871979874,0.4679697874538381,24.299385,168.40416,1.0,0.518743930977022,2.0557069403236943,0.2238811628417724,0.36632453427586426,0.2276506385573805,0.28157578948346,0.3017891042984513,0.11010387157695939,0.6754616758483498,0.6712809787608561,0.2243419586755432,1.9697085183050675,0.2810239287701725,0.28490597437177567,0.5203965902328491,0.3629221016534281,0.22796117068509253,0.11389601892395189,0.0014208027344307169,0.3888146167855666,0.0007059260695327214,0.0032173934938256052,0.001173055994252045
47.0,0.6540665223098558,0.4724502664960001,24.8276325,172.06512,1.0,0.5174531239475664,2.056689215123756,0.2240318267805093,0.36633079883096953,0.22765448692038287,0.2807485357522017,0.30263059669781855,0.11010387157695939,0.6756498299461673,0.6712431547133055,0.224315912154105,1.9694798314582025,0.28117154811715483,0.28470706731576295,0.5206153392791748,0.36293262091776857,0.22797208585824216,0.11389601892395189,0.0015403061125155188,0.43341580793912726,0.0006564957861333545,0.003795234089453509,0.0014052936165327877
48.0,0.6530296580905665,0.44236913158491553,25.35588,175.72608,1.0,0.5249036754588491,2.0615303125711733,0.22456449271913753,0.36721578227074064,0.22830537540137535,0.2807164805909413,0.30138234493235044,0.11010387157695939,0.6758060940173761,0.6713168827422902,0.22438552977810974,1.970091069890085,0.282336578581363,0.28490597437177567,0.5200581550598145,0.36378799836878817,0.22859390276542882,0.11389601892395189,0.0013479561921820662,0.3903718034107442,0.0006432646259178754,0.0031684374394713114,0.00100025139467452
49.0,0.6543617928704053,0.44369756266823124,25.8841275,179.38704,1.0,0.5261922206637017,2.0632398478317193,0.22484711384094605,0.3696298619092618,0.23004227913544587,0.28090116383908625,0.3020958279073331,0.11010387157695939,0.6759949996169008,0.6714279328407556,0.22440654266125898,1.9702755617041778,0.2829294706917558,0.2847256549678695,0.48927435278892517,0.3661942601689899,0.23034805893403124,0.11389601892395189,0.0011715728247976048,0.3485137474053772,0.0005645518692506219,0.002758893181123107,0.0010119923602158467
50.0,0.6499705982309443,0.4586636491607744,26.412375,183.048,1.0,0.5290698263211411,2.06912818733411,0.22542255725048438,0.36921230690600115,0.22968709724919323,0.28105534870140525,0.30224931102178076,0.11010387157695939,0.67644670577577,0.6714967163857539,0.22450507453496696,1.971140665459681,0.2825762711864407,0.2853121801432958,0.49291595816612244,0.3657353301492021,0.2300050743988536,0.11389601892395189,0.001424934758485057,0.4353658718027873,0.0005774054106483868,0.0036731263700651435,0.0010286547950596277
51.0,0.649427647364679,0.48394272061415766,26.9406225,186.70896,1.0,0.5304956532196313,2.0738503333859497,0.22595702035964588,0.37129017941262094,0.2311867744567265,0.27876433918662746,0.3012279045367578,0.11010387157695939,0.676403214107514,0.6712753817053791,0.22466562502507137,1.972550288830377,0.2839815425181279,0.2852487780423612,0.49381595849990845,0.3677598656714788,0.23149469867018738,0.11389601892395189,0.0015802418841195354,0.4956793404689961,0.0006029862086351276,0.004200519784641647,0.0011388756583257415
52.0,0.6504327788983166,0.46166330503066383,27.46887,190.36992,1.0,0.5312215465980765,2.072447596432972,0.22582764200698338,0.3709453380460592,0.23096198898891046,0.27946136947449074,0.3012575650495861,0.11010387157695939,0.6764420176383515,0.6712418495703243,0.22457764728721286,1.9717778497347027,0.28356435643564354,0.285530876877648,0.4965820014476776,0.3674827356980235,0.23129369505285163,0.11389601892395189,0.001478645434998038,0.47651079044590006,0.0007005282807781239,0.0035874318609633517,0.000953209564414582
53.0,0.6523256791108131,0.49948951792983987,27.9971175,194.03088,1.0,0.5342618349703895,2.078606886416785,0.22638443304662406,0.37108029112674773,0.2310114174515101,0.278487694319294,0.3010593458933612,0.11010387157695939,0.6763169452584636,0.6713643322193268,0.22463655146499867,1.972295024771568,0.2839554682383759,0.2858621135687492,0.49852854013442993,0.36757111878014453,0.23135991449287166,0.11389601892395189,0.001237556730090786,0.40953394591451797,0.0006129143570080164,0.0029543712361901416,0.0008588813604015767
54.0,0.6521918834430169,0.4549850863859605,28.525365,197.69184,1.0,0.527506744270622,2.0772029872559807,0.22621103357377656,0.3716595665760148,0.23148702791809928,0.2798036360208679,0.3002154315840958,0.11010387157695939,0.6760917319905629,0.6714148814109439,0.22468077686082466,1.9726833210109258,0.2848516671042268,0.28608650338718083,0.4990403354167938,0.36819323518926705,0.23182241606147114,0.11389601892395189,0.001210042829182395,0.41033729656919604,0.0006007637297714424,0.002914010910581092,0.0011007257310129642
55.0,0.650544671455365,0.5133091786231583,29.0536125,201.3528,1.0,0.5282099479168587,2.0787577993733515,0.22634614720472607,0.37037186890906193,0.2304845368222045,0.279939721897481,0.3013764913969903,0.11010387157695939,0.676502062603866,0.6716062856489138,0.22456680567464948,1.9716826610471103,0.2843589405718804,0.284850078905839,0.4996766746044159,0.36686246458348587,0.2308513799178099,0.11389601892395189,0.0009847037103343666,0.3427301233095932,0.0004912966681828524,0.0023855524189420963,0.0009515886006479935
