round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_brier,fed_auroc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1,fed_prevalence,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,9.502984536038792,598.481843943179,24.82176,24.82176,0.5412350858791136,0.23239413402230483,0.23515675967121838,0.6749718364703702,0.37113259716779146,0.5585959939903241,2.056293593973819,0.28930611272467666,0.11436304128902317,0.30893490349214714,0.3811686390807296,0.0928673847085904,0.8153698925209822,0.05871670702179177,0.2045002711006687,0.4775564968585968,0.38052436784701016,0.24623033465487665,0.11389601892395189,0.006847246227189908,0.6079336494440213,,0.006847246227189908
12.0,9.110109286418815,628.5309487958004,26.8032,26.8032,0.5412350858791136,0.24877718318563355,0.23930593800809694,0.6838839837893493,0.377076542924073,0.5693315403031378,2.2204575765622856,0.2929852687643735,0.11436304128902317,0.3162301636310108,0.3825393278483529,0.09368098263305093,0.822513231964688,0.021121039805036556,0.2045002711006687,0.4757916331291199,0.3792119149749199,0.2452223770077248,0.11389601892395189,0.006060401074582694,0.5571258183335885,,0.006060401074582694
13.0,8.866419510680466,640.6611984762511,28.78464,28.78464,0.5412350858791136,0.25138181571457374,0.23294551332812,0.6896693722920405,0.3693238041848545,0.5295726288136278,2.2487528446171803,0.303560101793386,0.11436304128902317,0.3244309083737851,0.38640580138063046,0.09389241561319303,0.8243696004500806,0.08614609571788413,0.2045002711006687,0.48126882314682007,0.38143381136515714,0.24683261379212787,0.11389601892395189,0.005677158102858397,0.5357101033441722,,0.005677158102858397
14.0,8.614827026019857,655.5807489275052,30.76608,30.76608,0.5412350858791136,0.2604261326164204,0.24166066336913322,0.6958427758105705,0.38076488271895853,0.5866034404606317,2.3165911713529623,0.2950623504728591,0.11436304128902317,0.33179872902566465,0.5099938813893087,0.11308488417081998,0.9928782870481759,0.025200458190148912,0.21883806633427275,0.48861879110336304,0.3776936578195032,0.24351727571078713,0.11389601892395189,0.00669452224369136,0.6490656894166023,,0.00669452224369136
15.0,9.521968577498876,780.0629060123624,32.4352,32.4352,0.4559241291901578,0.23663490298371628,0.23975228674781504,0.6732818685766544,0.37646303638770856,0.5776298493615839,2.092075252351561,0.2837670737267523,0.11436304128902317,0.30174916100554616,0.5268327357368077,0.11642039899522288,1.0221639008555383,0.019809825673534072,0.22372014643500493,0.48884710669517517,0.3769556099443096,0.2428998496674375,0.11389601892395189,0.009697327799649123,0.5180861470289528,0.009697327799649123,
16.0,9.53778739593231,649.039024856977,34.41664,34.41664,0.5412350858791136,0.2332550278379652,0.23965624828788373,0.6776012306589686,0.37702804736883083,0.5937097443385876,2.0665885854639985,0.28654362114648513,0.11436304128902317,0.30949100546528,0.4900635449018631,0.10998406163364484,0.9656532570034861,0.08949522510231923,0.2154101937964358,0.48918211460113525,0.3792023043731743,0.24471556787734156,0.11389601892395189,0.00510683919294774,0.5087990493047982,,0.00510683919294774
17.0,9.092949938773371,931.3497969159405,36.39808,36.39808,0.5412350858791136,0.2429948278733266,0.24228454357187246,0.6830613165882872,0.3808848963392014,0.5966716753309528,2.1703811642489645,0.29052768577212623,0.11436304128902317,0.3147300430956347,0.39838097766152414,0.09469431728049557,0.8314102474795256,0.10732297760742385,0.2045002711006687,0.4855353534221649,0.38234042259471945,0.24734897528787345,0.11389601892395189,0.005609947408956862,0.571913567953743,,0.005609947408956862
18.0,8.805520490673427,650.321255883661,38.37952,38.37952,0.5412350858791136,0.2553265864609835,0.23924440192861016,0.6916110385369446,0.3772532649278221,0.599103778656966,2.285626210001071,0.29475709825979657,0.11436304128902317,0.3246298486177329,0.5344554484172606,0.11807239889414635,1.036668357767474,0.019401778496362168,0.2239735023699389,0.48956063389778137,0.3777699609864513,0.2435106031650024,0.11389601892395189,0.005929977930729254,0.6206311662681401,,0.005929977930729254
19.0,8.629023802245706,662.0824345223341,40.36096,40.36096,0.5412350858791136,0.26149359421841967,0.24095916386762167,0.6973297364674321,0.3801679943668518,0.5970986264177259,2.3483723734856987,0.29922164941360024,0.11436304128902317,0.333533347880076,0.40696728744453964,0.09767556287129828,0.857585399332667,0.0952619704186513,0.2045002711006687,0.4855649769306183,0.382218043795409,0.2472297875857995,0.11389601892395189,0.00621572215942774,0.6678346964763477,,0.00621572215942774
20.0,9.517261986259907,958.5951771014146,44.01152,44.01152,0.9971592150692714,0.23407198353412526,0.24046097390320692,0.6718018346421373,0.37720657731636176,0.5745597729686374,2.0733722160752164,0.28250173253017824,0.11436304128902317,0.30136564394900733,0.4570032315842192,0.10661954343857805,0.9361129953959819,0.08565793181177797,0.20450951154489178,0.48696771264076233,0.38187730282648585,0.24682732518527709,0.11389601892395189,0.005923060933110271,0.9920491243246943,0.008491195265755768,0.004603971250387565
21.0,9.459172570493934,604.9760967360004,45.99296,45.99296,0.5412350858791136,0.2353139546462299,0.23948226064136338,0.6752267433816834,0.3765594734184721,0.5967428467695086,2.0924819134335406,0.2872296104120744,0.11436304128902317,0.31157313226546907,0.5071700790550202,0.1150262882371959,1.0099236946464187,0.09137055837563451,0.21041284898135174,0.49240314960479736,0.3811148927084446,0.24615293882665884,0.11389601892395189,0.0051191068871197214,0.5778491135570221,,0.0051191068871197214
22.0,9.056853397760726,594.6969547821404,47.9744,47.9744,0.5412350858791136,0.24850546304075707,0.23278194720970347,0.6819040841614717,0.3685133372342508,0.570875903128197,2.2098289868786303,0.2991947551821465,0.11436304128902317,0.31801659079599215,0.4759117917108261,0.1101398855805942,0.9670213816176872,0.12530915086562242,0.20517025176039358,0.491449236869812,0.3821536125138539,0.2470109269983837,0.11389601892395189,0.0046699016705584,0.5379673322895542,,0.0046699016705584
23.0,8.71838492916677,712.9780101393175,49.95584,49.95584,0.5412350858791136,0.2556205438791493,0.239062016977525,0.6869589221750257,0.37702538642360783,0.5985662383135233,2.2763837946687917,0.29839813061388887,0.11436304128902317,0.3265805802589263,0.40353835054724896,0.09846764993099245,0.8645398747144891,0.14365933551708002,0.20450951154489178,0.48224568367004395,0.38424716292356853,0.24886937817218113,0.11389601892395189,0.00583520236545989,0.686688159359619,,0.00583520236545989
24.0,8.620909331298568,627.3338484010055,51.93728,51.93728,0.5412350858791136,0.26194546722467377,0.2339862116525784,0.6921743738891887,0.37116793570861845,0.5778054616302402,2.334977109240215,0.30839529566213697,0.11436304128902317,0.33214650201406587,0.49889123083968534,0.11349056637389206,0.996440151693708,0.07310386841303686,0.21130425731237637,0.49033284187316895,0.3799854275192586,0.2453010644094889,0.11389601892395189,0.005546934208229502,0.6712513130623847,,0.005546934208229502
25.0,9.402515958703734,799.0399944386493,53.6064,53.6064,0.4559241291901578,0.23919108424857963,0.24596457702762076,0.6750551855170325,0.3841619592137478,0.5937273592293293,2.1195588078495327,0.27752850761514414,0.11436304128902317,0.3054284767594635,0.45806319592670897,0.10573192320963862,0.928319744698325,0.061654608367411136,0.20467702967589005,0.484883189201355,0.38025897095743255,0.2456190112427261,0.11389601892395189,0.007902348583883823,0.4806226412765682,0.007902348583883823,
26.0,9.356582434610958,753.3151415134423,55.58784,55.58784,0.5412350858791136,0.244734549422211,0.24178913948626096,0.6769625584911682,0.3796679510004361,0.5755126114975949,2.1808475692775526,0.28884641169296144,0.11436304128902317,0.3090467805009047,0.5334549684760282,0.11905001719949967,1.0452517860083337,0.0963265306122449,0.22310756972111553,0.4892938435077667,0.3780637631791186,0.24365817269768697,0.11389601892395189,0.00444837938843535,0.5523882624693215,,0.00444837938843535
27.0,9.081630593160769,648.572434014917,57.56928,57.56928,0.5412350858791136,0.2515578442311793,0.24213494885066825,0.6826593646994135,0.38042742679081293,0.602663526159579,2.2502920758085225,0.2923776114127779,0.11436304128902317,0.3181546967083998,0.4599276177742202,0.10493105516229392,0.9212881727881652,0.0873202614379085,0.20631114521388835,0.48878392577171326,0.38053830938062283,0.245838137102433,0.11389601892395189,0.004958461217404615,0.6280394424102269,,0.004958461217404615
28.0,8.882426527074463,604.626343708954,59.55072,59.55072,0.5412350858791136,0.2545255743222906,0.23835888829767007,0.6885646921551498,0.37598911102032073,0.5881525003252793,2.2807519875359668,0.2996243979736655,0.11436304128902317,0.32494829483086557,0.4521645896738392,0.10426914352423512,0.9154766295550276,0.09530791788856305,0.20450951154489178,0.4808231592178345,0.3811776961043242,0.2463403382515051,0.11389601892395189,0.004706815377664295,0.611044503049925,,0.004706815377664295
29.0,8.661766622997472,698.1348549167762,61.53216,61.53216,0.5412350858791136,0.25637092352916313,0.22891576611145073,0.6905241751632735,0.3640177336738099,0.5178546044442799,2.302773505742173,0.3069426800964682,0.11436304128902317,0.3277168311016352,0.4677368780548189,0.10753781598002984,0.9441753715011988,0.09468394604601957,0.20724168383868116,0.4913543462753296,0.38138183919279134,0.24645105966847414,0.11389601892395189,0.005042388354096342,0.6680474275490269,,0.005042388354096342
30.0,9.452325527121939,860.6674031018858,65.18272,65.18272,0.9971592150692714,0.23358526999797874,0.23680100360116213,0.6722550606671548,0.37265359129745435,0.557389897315914,2.05734267672408,0.28800061519392084,0.11436304128902317,0.30459977170021724,0.5544005807083101,0.12304377165862843,1.080316703086738,0.06755500464828014,0.22977411354648433,0.49405473470687866,0.3803013438391058,0.2453933262547229,0.11389601892395189,0.005589947500601399,1.1217931127175689,0.007484083342180607,0.004688711538966857
31.0,9.44179138081769,699.2295364418248,67.16416,67.16416,0.5412350858791136,0.23583379545561872,0.23338314399460608,0.6743178790250742,0.368260546860333,0.5404116043507724,2.0867654182902946,0.2894516281846478,0.11436304128902317,0.3064636455963248,0.5768055686836764,0.1292775450889366,1.1350488481538141,0.0640904806786051,0.23794165078434248,0.4934011697769165,0.3787409487362326,0.24410392297620417,0.11389601892395189,0.004388175096391769,0.6086847933474928,,0.004388175096391769
32.0,9.250322720127954,764.8200465066058,69.1456,69.1456,0.5412350858791136,0.24227342288010867,0.23699760241519147,0.6799234111094662,0.37389566764903276,0.5501168295928658,2.1466556066014584,0.29678997156802156,0.11436304128902317,0.31551581755347424,0.4833750887057997,0.10964466796992889,0.9626734016325749,0.07440212577502214,0.20590551181102362,0.49001410603523254,0.3806812240544764,0.24588180501534265,0.11389601892395189,0.003979369521898525,0.561459252028726,,0.003979369521898525
33.0,8.95442474463722,618.9785330806783,71.12704,71.12704,0.5412350858791136,0.24044590704850088,0.23858765961881725,0.6852321610140829,0.3763424230351189,0.5567778162433121,2.1317503364737913,0.30129944666436287,0.11436304128902317,0.3191431644156071,0.48420071713590995,0.10981993097914813,0.9642122000109121,0.09603234773818549,0.20618455817594677,0.4905347228050232,0.38135315544520415,0.2463901027782463,0.11389601892395189,0.004519252716688057,0.6494900295510888,,0.004519252716688057
34.0,8.667075427325011,720.5568103730756,73.10848,73.10848,0.5412350858791136,0.24832178695457766,0.23023238427097212,0.6897878708609936,0.36566069707544546,0.5154944786601228,2.2096191083216468,0.30687319159254983,0.11436304128902317,0.3295433289340213,0.49754761123946967,0.11165860471937489,0.9803556417009542,0.07246376811594203,0.20878693623639194,0.48781871795654297,0.379790048525986,0.2451652401813244,0.11389601892395189,0.004305120273273239,0.6325968735618517,,0.004305120273273239
35.0,9.339722355176937,891.0420953572586,74.7776,74.7776,0.4559241291901578,0.23555118079314638,0.24098598255852546,0.6727238423144358,0.3778507932532891,0.5880897397312365,2.0849461428439455,0.2818087332647319,0.11436304128902317,0.3056393211912999,0.47141475842631686,0.10718517246816653,0.9410791832832526,0.07757644394110985,0.20503613681351562,0.4843041002750397,0.3800199125441135,0.2454178209255238,0.11389601892395189,0.0063726211875570595,0.43647597217932343,0.0063726211875570595,
36.0,9.379405433893101,772.8970881018823,76.75904,76.75904,0.5412350858791136,0.2378954844235126,0.24577324291725278,0.6755140708858645,0.3843809914008939,0.5987122400897328,2.1052760688310417,0.2840355086378314,0.11436304128902317,0.31485869946559003,0.4944007860173406,0.11041529338362731,0.9694394450902744,0.039378238341968914,0.2101066480613974,0.48716890811920166,0.37890218562260025,0.24448833180292662,0.11389601892395189,0.0029803508225228472,0.44668507075402886,,0.0029803508225228472
37.0,9.08033807067602,713.8937669840834,78.74048,78.74048,0.5412350858791136,0.2451853812034895,0.2363374160425028,0.6812685317399259,0.3727472005177511,0.5771129287550486,2.184790553409265,0.2948482252570501,0.11436304128902317,0.3168111650863126,0.47819325693862946,0.10761449149704681,0.9448485777970937,0.02511773940345369,0.20540489818898375,0.48442697525024414,0.37828384173840973,0.2440826376944646,0.11389601892395189,0.0038895952693609854,0.5908970070304349,,0.0038895952693609854
38.0,8.83582215655738,722.1146599281844,80.72192,80.72192,0.5412350858791136,0.2517651103544388,0.23837671382515588,0.6878825929863235,0.37640229521613777,0.6008976851960444,2.2371167440517477,0.3060193463733743,0.11436304128902317,0.32572684640570554,0.4941223513315395,0.10994611704792885,0.9653201058883333,0.040042149631190724,0.2090270812437312,0.48767438530921936,0.37859899775629957,0.2442718038295625,0.11389601892395189,0.0038001407703773036,0.5886657455703244,,0.0038001407703773036
39.0,8.635502115272029,678.2942327702989,82.70336,82.70336,0.5412350858791136,0.2576299564686859,0.2384771508582593,0.688671162960842,0.3766082010277869,0.5974410852944444,2.3012332691844803,0.30123154321327994,0.11436304128902317,0.326909528340529,0.4729888487077754,0.10741024868192081,0.9430553385157245,0.06595419847328245,0.2045002711006687,0.4672950506210327,0.37996897214947795,0.24540030539407623,0.11389601892395189,0.003940695396954792,0.6202410434489138,,0.003940695396954792
40.0,9.35718393970059,1101.273151072153,86.35392,86.35392,0.9971592150692714,0.23470487256916706,0.2428479599981566,0.6743604218097299,0.38029848154135276,0.5776902333798576,2.0609466363675697,0.2831503713721116,0.11436304128902317,0.3083283861327666,0.4615242845193628,0.1056366527388371,0.9274832758585746,0.07405230678812812,0.2045002711006687,0.46983087062835693,0.3802065786141695,0.24560349364462808,0.11389601892395189,0.00469765832854596,1.0942233114037663,0.0067986229018994265,0.0037504222945751397
41.0,9.293809504829396,860.1435329417161,88.33536,88.33536,0.5412350858791136,0.24437371226962779,0.24315402171858155,0.6824978714450043,0.3816010110241559,0.6057234749250482,2.153405382963226,0.29139321512746075,0.11436304128902317,0.3168809822005629,0.46559311796098113,0.10626834560800028,0.9330295001702861,0.07388167388167388,0.2045002711006687,0.45936906337738037,0.37913993318071665,0.2447997895791811,0.11389601892395189,0.0037207164734528665,0.6050006304867566,,0.0037207164734528665
42.0,8.961792186983665,821.6891581153819,90.3168,90.3168,0.5412350858791136,0.2495007743298253,0.23571870167235212,0.6852861768826001,0.3724888631659452,0.5678786491789486,2.209358239306308,0.2978211294504959,0.11436304128902317,0.3211205510539076,0.4810199456468186,0.1082411605812599,0.9503506935877388,0.06933019976498238,0.2051256873527101,0.4867877960205078,0.37921770654157133,0.24471874633453086,0.11389601892395189,0.0034882618089677334,0.5790318599902093,,0.0034882618089677334
43.0,8.79249464545919,767.0695390311649,92.29824,92.29824,0.5412350858791136,0.25564428689479707,0.24337885700394063,0.6902403787643997,0.3826908584954245,0.610021262501872,2.279626016418829,0.2976111624442401,0.11436304128902317,0.3269730551120002,0.4515802872007288,0.1033744561119036,0.907621329424398,0.05383153894870171,0.20450951154489178,0.4668067991733551,0.3782515531952628,0.2441435097308197,0.11389601892395189,0.0035514238481380305,0.5998404547572136,,0.0035514238481380305
44.0,8.458951636352374,719.9610749223065,94.27968,94.27968,0.5412350858791136,0.2590887911801806,0.23452839837907496,0.6901303451438027,0.37171200265937226,0.5578215466390204,2.3008551440868725,0.30975310480897816,0.11436304128902317,0.3273094614779249,0.4310306352698125,0.100721079556367,0.8843248474173468,0.06142941523922032,0.20450951154489178,0.4642586410045624,0.37973177906395206,0.24521596175215585,0.11389601892395189,0.004015365717831058,0.6894340519793332,,0.004015365717831058
45.0,9.407023147238714,893.3685796972583,95.9488,95.9488,0.4559241291901578,0.24024955872566356,0.2393282547277531,0.6751187931086584,0.37611079033959405,0.6037714264401557,2.1101967428200563,0.29007098424233113,0.11436304128902317,0.3068524608683712,0.4426402585709116,0.1041696075286535,0.9146027096715935,0.07793664143537987,0.20450951154489178,0.4640149176120758,0.37966920856686975,0.24514299817835852,0.11389601892395189,0.006325322307440338,0.4859890937805176,0.006325322307440338,
46.0,9.34985395035964,816.5677998173135,97.93024,97.93024,0.5412350858791136,0.24099245401671,0.24016981493902811,0.6794751370738287,0.3780241628803035,0.5945352812382989,2.125243694940921,0.2963608876431601,0.11436304128902317,0.3146795548586545,0.42914636018964525,0.10279641541530546,0.9025461678686275,0.0895361380798274,0.20450951154489178,0.462880402803421,0.3801195005719811,0.24558429579878713,0.11389601892395189,0.003037632509479334,0.534213044680655,,0.003037632509479334
47.0,9.03729735657734,857.3262025664637,99.91168,99.91168,0.5412350858791136,0.2421160159713483,0.2313869233811201,0.683008408809449,0.36696883697111504,0.5253170505766301,2.146744325977753,0.30713507430730624,0.11436304128902317,0.3219629551312644,0.42195975350668075,0.10292659109250081,0.9036891022611129,0.10390232224084271,0.20450951154489178,0.4640359878540039,0.3799691441731806,0.24545518678381986,0.11389601892395189,0.0033226825848579685,0.5943058134289458,,0.0033226825848579685
48.0,8.795670708892656,765.2199179657777,101.89312,101.89312,0.5412350858791136,0.25178588743345487,0.24279143201565465,0.6869068666762241,0.3817561347120088,0.5985430891307639,2.237844016131861,0.29793345906323493,0.11436304128902317,0.3237402403595368,0.4409243720342194,0.10571629203606653,0.9281825039613812,0.09479887266205483,0.20467518347377006,0.4823676347732544,0.3797803069989138,0.24530572715828797,0.11389601892395189,0.0037387704806606447,0.6788164065219462,,0.0037387704806606447
49.0,8.639019887230422,653.3184128347482,103.87456,103.87456,0.5412350858791136,0.2638546684101294,0.23834057778610115,0.6909735471247599,0.37675900393224726,0.6057712401320627,2.353631671706728,0.3076808987432912,0.11436304128902317,0.3317323637077652,0.40313532490455267,0.10118592158299677,0.8884061316538059,0.10627340823970037,0.20450951154489178,0.47709524631500244,0.38142097610233117,0.2467283990299066,0.11389601892395189,0.003292984108363523,0.608200999093242,,0.003292984108363523
50.0,9.336306945616448,1025.4655586090125,107.52512,107.52512,0.9971592150692714,0.2405091628571164,0.23873686600631233,0.6745814332220937,0.3752893350328144,0.5665763604444379,2.123746740711199,0.2898483994081642,0.11436304128902317,0.30855716607811434,0.44487023339821735,0.10455653121618315,0.9179998757111546,0.07896221094190638,0.20450951154489178,0.4724341928958893,0.3800994695339897,0.24553877617946104,0.11389601892395189,0.0038898909749855593,1.046918237756472,0.005098854044398735,0.0033647152323498684
51.0,9.357600294090357,868.9583134801896,109.50656,109.50656,0.5412350858791136,0.240493548457258,0.22949523333531371,0.6777604334925545,0.3636303525174192,0.515840852421156,2.1276191049069757,0.2952344709148406,0.11436304128902317,0.3118635329316496,0.4845361012337165,0.11010009411780805,0.9666720150361149,0.10065013243438478,0.2081976533829534,0.4894059896469116,0.3796879189250466,0.24504348523455816,0.11389601892395189,0.0033567025845940637,0.6385478395968676,,0.0033567025845940637
52.0,9.100632594472872,898.3588476403589,111.488,111.488,0.5412350858791136,0.248711862711743,0.2376142063868773,0.681634468857461,0.3749767079244086,0.5930913367832956,2.209044832299119,0.2956795670672785,0.11436304128902317,0.31786722488502406,0.47232934991982656,0.10882473412745919,0.9554744332207188,0.12134068731438269,0.20450951154489178,0.457080602645874,0.38061806676258075,0.2459033084977472,0.11389601892395189,0.0032628644447413794,0.6327285775332712,,0.0032628644447413794
53.0,8.847684085198855,752.8074569058266,113.46944,113.46944,0.5412350858791136,0.2548596607826452,0.23692976984281086,0.6873729956655731,0.3745593276336294,0.5968698489218051,2.2761971044406626,0.3000216727774889,0.11436304128902317,0.3253713482995771,0.4270484934408283,0.1035058616414361,0.908775061844319,0.13845075359270942,0.20450951154489178,0.4586499333381653,0.38244950881427436,0.24736037774127467,0.11389601892395189,0.00312704864988977,0.6179288791608997,,0.00312704864988977
54.0,8.537274623703016,723.4161765673305,115.45088,115.45088,0.5412350858791136,0.2609992164979912,0.23418646980841673,0.6912228350927255,0.37132071634268715,0.5907742579027725,2.3255885894517045,0.30836848234763137,0.11436304128902317,0.32933460935374437,0.4113643392470199,0.10104747638572156,0.8871905913866114,0.13706835799859055,0.20450951154489178,0.46188682317733765,0.3833659565021578,0.24811089643643244,0.11389601892395189,0.0031618196897557223,0.6341363011742942,,0.0031618196897557223
55.0,9.319218725155235,1495.4275754864789,117.12,117.12,0.4559241291901578,0.2446291586540587,0.24075080349597555,0.6771958402116434,0.3781829405827344,0.5964165753427019,2.1657415927854533,0.2892840914941419,0.11436304128902317,0.30968311299560985,0.40327537678599407,0.09985869850873363,0.8767531951701407,0.12486388384754991,0.20450951154489178,0.45930972695350647,0.3831355838736276,0.24799803042916158,0.11389601892395189,0.005061524048740257,0.43457189528271556,0.005061524048740257,
56.0,9.366867066231794,966.3817945255284,119.10144,119.10144,0.5412350858791136,0.24780612296650822,0.23470589240494702,0.6789435732725574,0.37076492583020876,0.5689660472624671,2.188296102517444,0.29909344161521184,0.11436304128902317,0.31759610142610706,0.4042796968594595,0.09985139488787378,0.8766890698308282,0.114215283483977,0.20450951154489178,0.46498948335647583,0.3823868407385478,0.24739983687854597,0.11389601892395189,0.0025008186014701082,0.5090497103519738,,0.0025008186014701082
57.0,9.00595680938795,1021.1839667496085,121.08288,121.08288,0.5412350858791136,0.2506564140128863,0.22990738670781616,0.6831124051299853,0.364817326704616,0.5078297014754314,2.223966322329574,0.3002403035045409,0.11436304128902317,0.31973519336980255,0.39981944601800623,0.09903967197895758,0.8695621929076041,0.1322130627774255,0.20450951154489178,0.4591781198978424,0.38289610327499074,0.24792425385927633,0.11389601892395189,0.0032275319016814887,0.6653782725334167,,0.0032275319016814887
58.0,8.679918814009346,766.8717533974519,123.06432,123.06432,0.5412350858791136,0.257155754106231,0.23561544691506042,0.6859046015372906,0.3728187002132817,0.5932665896233386,2.2898358249165858,0.30575803873773755,0.11436304128902317,0.32147816147608,0.4030919665487839,0.09872668800272583,0.8668142129589745,0.12295801861935711,0.20450951154489178,0.4598793387413025,0.3819372646131491,0.24714663930635553,0.11389601892395189,0.002737420698575094,0.5717420037835836,,0.002737420698575094
59.0,8.559326297791745,722.8872103461914,125.04576,125.04576,0.5412350858791136,0.26266957048479533,0.23860934884078744,0.6927468271396251,0.3769783097237709,0.5958947132211199,2.339941104879929,0.30686600416904575,0.11436304128902317,0.33326433598092514,0.40270669838030254,0.0987801806435083,0.8672838750357341,0.10481522956326987,0.20450951154489178,0.46298426389694214,0.3815441260796691,0.24677739397535575,0.11389601892395189,0.0030191669179959343,0.6374776460579596,,0.0030191669179959343
