round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best_threshold,fed_f1_best,fed_auprc,fed_brier,fed_auprc_lift,fed_auroc,fed_prevalence,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
26.0,0.6368543216819558,1.0757215621841258,95.18496,95.18496,1.0,0.33587834053629473,0.5589248049908121,0.3283415633666001,0.2678292553441401,0.21070252924616864,2.380505487650791,0.6990280375267894,0.11208307111390807,0.2992380974295093,0.6510428167716296,0.2058042665095695,1.8069487279180896,0.26944346393693375,0.27201417004048584,0.5167531967163086,0.3336589271955934,0.21653151794705708,0.11389601892395189,0.003988059633913647,1.7250192469573449,0.002303128571532048,0.005955820719872866,0.003708224060195429
27.0,0.6373850835345942,1.3099858009465868,98.84592,98.84592,1.0,0.33051423179659734,0.5693989179864327,0.33284833451107315,0.2713324637938045,0.20800427005416658,2.4126121823808644,0.7025746276615404,0.11208307111390807,0.29827720815279324,0.6489744161355027,0.20316474433327708,1.783773886503704,0.26970108695652173,0.272133526850508,0.515825629234314,0.3281702205407657,0.21439198990530986,0.11389601892395189,0.003592532978043003,1.6124399160589746,0.002111587119999692,0.005334483146551415,0.003982683339021715
28.0,0.6371394172596936,1.3496588666954845,102.50688,102.50688,1.0,0.3173239205702066,0.5497042602454437,0.33403815094317735,0.27214425902036327,0.1994265202541594,2.420037737687425,0.7038021108514432,0.11208307111390807,0.3029849411952276,0.6507031282118754,0.205806140584367,1.8069651821788721,0.2697182232065953,0.27267366434721074,0.49062156677246094,0.31544692592632523,0.2063085165375893,0.11389601892395189,0.0035836137017337902,1.6651349391031545,0.002061109805752107,0.005399353997173009,0.0030015785220044405
29.0,0.6459735688326912,1.437621939951684,106.16784,106.16784,1.0,0.3221211893223948,0.5714635731871581,0.334872808294462,0.27453579485571133,0.20159147259484222,2.438148682690896,0.7043715307106416,0.11208307111390807,0.30687182955048187,0.6482284516250512,0.2050307379674281,1.800157195172262,0.2678746327130264,0.2697947214076246,0.47309839725494385,0.32032359055344634,0.2088315032014491,0.11389601892395189,0.0034618180004485147,1.666140847319184,0.0019635306398171734,0.005256541420863753,0.00390995488498786
30.0,0.6485306791356199,1.5074197664573363,109.8288,109.8288,1.0,0.320436243952526,0.5557782837904195,0.338283568487433,0.2792834788813119,0.19935176044568592,2.475480862571762,0.7088300163716493,0.11208307111390807,0.3064208393512836,0.6445942056972603,0.20247933799535475,1.7777560612592591,0.26668391101914124,0.2688905736669194,0.4952404797077179,0.3185101955903157,0.2070740626128421,0.11389601892395189,0.004098170896051892,2.0423231855056656,0.0018353332285960889,0.006817380047901202,0.005200064987192458
31.0,0.6438263870253604,1.532725115144236,113.48976,113.48976,1.0,0.30934005527698427,0.5388937205282527,0.33862184185512983,0.27955021839047317,0.19348402563696193,2.473115395244815,0.707047815407558,0.11208307111390807,0.3044272480782133,0.6455355526218842,0.2025995251015318,1.7788112966161447,0.2654370489174018,0.26778141281958073,0.48149722814559937,0.3070487841303855,0.2008921963872022,0.11389601892395189,0.003545628693083278,1.833470856963686,0.0018592548941258312,0.0055699892362997445,0.004676096903767773
32.0,0.6439294299124934,1.7175626843162246,117.15072,117.15072,1.0,0.3260420693726655,0.559953377112193,0.33636615151190674,0.2775941546980624,0.20589767057794994,2.453182790978977,0.7051495957416181,0.11208307111390807,0.3009427937621007,0.6473701569720562,0.20346299659469355,1.7863925229076296,0.27176470588235296,0.2732861616981789,0.497512549161911,0.3233047444432488,0.2131876258032928,0.11389601892395189,0.003441028664448605,1.8413070983569924,0.0017366222500821988,0.005503110464263666,0.004273098728978569
33.0,0.6503237791107743,1.7796899654235538,120.81168,120.81168,1.0,0.3328307421582738,0.5600031756900854,0.3373421405570755,0.28056591646163015,0.20810195616492655,2.481538449550066,0.7064964513711486,0.11208307111390807,0.2985241501576964,0.6441604589966994,0.20118166459883552,1.766362569118101,0.2694288657433902,0.27116850127011005,0.48610827326774597,0.3306460836471511,0.2154820757649173,0.11389601892395189,0.003143445483388656,1.7399974710897368,0.0016438547612199633,0.0049565717496044,0.0042125906658607645
34.0,0.6433926968278707,1.5849288251857891,124.47264,124.47264,1.0,0.3330474371997931,0.5738413553274675,0.3391684539599438,0.28269736727727784,0.20973644219826298,2.4956638496318235,0.7065821587052811,0.11208307111390807,0.2957416392710534,0.642143912695171,0.2013318137410774,1.7676808692980408,0.26764151988479007,0.27011214041930764,0.5189220905303955,0.3309125143420466,0.21784845707622694,0.11389601892395189,0.0030760226732994586,1.7544262795436225,0.0015088207463501105,0.004982556053902988,0.004324015333543113
35.0,0.6515745481610944,2.141064236025381,128.1336,128.1336,1.0,0.31971413794299813,0.5612125215120025,0.3425122055890592,0.2866451749924141,0.19991968232272236,2.5287031386566037,0.7110272317717578,0.11208307111390807,0.3055833063786881,0.6435576837306247,0.20127946245520503,1.7672212282467825,0.27124773960216997,0.2722371967654987,0.5027541518211365,0.31755508715935526,0.20827855161592584,0.11389601892395189,0.0030143590395264918,1.7762826427206164,0.0015392846848520502,0.004811384300592938,0.0035071617628494385
