round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auroc,fed_f1_best,fed_auprc_lift,fed_f1,fed_prevalence,fed_auprc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6401386155164205,0.4057331683270677,47.45728,47.45728,0.9971592150692714,0.34261326412710175,0.21622855527582635,0.692626046675159,0.31567438735425374,2.2198954982385475,0.29539094397823634,0.11442598187311177,0.2533877136860617,0.5515183303336363,0.4174893752576716,0.09898565046562914,0.8690878873626096,0.10802528251292856,0.2045002711006687,0.3337569236755371,0.3748141465558339,0.2425541304195386,0.11389601892395189,0.006761745793230724,1.5123623625840992,0.0049024219540923,0.008481819643599517
22.0,0.6386960590327047,0.4847235956022846,47.45728,47.45728,0.0,0.33055829062958486,0.20776408874998428,0.7094749722120118,0.3335969233921392,2.4275152999531837,0.3067830119946753,0.11442598187311177,0.27513096866080655,0.5466526086289296,0.4174893752576716,0.09898565046562914,0.8690878873626096,0.10802528251292856,0.2045002711006687,0.3337569236755371,0.3748141465558339,0.2425541304195386,0.11389601892395189,0.0,0.0,,
23.0,0.6356436813195704,0.472953007503018,51.10784,51.10784,0.9971592150692714,0.33520263567304737,0.21023944097982966,0.6952516433588842,0.31865701117783707,2.2701925871866333,0.3002408633359902,0.11442598187311177,0.2589605742438968,0.5320686817259227,0.3768966927626659,0.09083280361308395,0.7975063963713499,0.13355846348670325,0.2045002711006687,0.3487773537635803,0.37977002827106865,0.24719418014939817,0.11389601892395189,0.007130569604504794,1.681524061365053,0.0046620112449974735,0.00945726054772054
24.0,0.6382654374722235,0.4910287862727089,51.10784,51.10784,0.0,0.3250390820685059,0.20403264546121702,0.7122100321583348,0.339135639536419,2.4824887466858154,0.3157643379068196,0.11442598187311177,0.28070453511941906,0.5628281979702512,0.3768966927626659,0.09083280361308395,0.7975063963713499,0.13355846348670325,0.2045002711006687,0.3487773537635803,0.37977002827106865,0.24719418014939817,0.11389601892395189,0.0,0.0,,
25.0,0.6364622835401824,0.4867000973854929,54.7584,54.7584,0.9971592150692714,0.343317388660417,0.21636427125016647,0.6970472280106641,0.32275019570937247,2.2908006694164227,0.2969658825999811,0.11442598187311177,0.26166138602160066,0.5492601199535144,0.3772553811923576,0.090173200108148,0.7917151184042388,0.13186813186813187,0.2045002711006687,0.315113365650177,0.3775407869605594,0.24579845350752502,0.11389601892395189,0.006346425567583015,1.5794533360749483,0.004395325387726787,0.008217440259505097
26.0,0.6353979948544335,0.5726197252021568,54.7584,54.7584,0.0,0.34153755173550904,0.2158615407992187,0.7132928829707886,0.3346462896606674,2.496860694152815,0.3036915967380715,0.11442598187311177,0.2827638717045251,0.5834040925139328,0.3772553811923576,0.090173200108148,0.7917151184042388,0.13186813186813187,0.2045002711006687,0.315113365650177,0.3775407869605594,0.24579845350752502,0.11389601892395189,0.0,0.0,,
27.0,0.6396114610396209,0.60007036635615,58.40896,58.40896,0.9971592150692714,0.3464343601927791,0.21762423460853603,0.6994566071369862,0.32693606821964927,2.3571542007433406,0.2978636295570322,0.11442598187311177,0.26888767457212165,0.5605896081464047,0.3681549831187285,0.08877602136289946,0.7794479754571141,0.12053200332502079,0.2045002711006687,0.31491103768348694,0.3769582815067452,0.24540574561189857,0.11389601892395189,0.006149350988607181,1.6180044615175575,0.004178093849121608,0.00807105491187842
28.0,0.639300250379634,0.5521316772573837,58.40896,58.40896,0.0,0.33572653950366005,0.21014160218106487,0.7139698467592955,0.33418320566071935,2.5174348305621246,0.3091337701190505,0.11442598187311177,0.28465905463588764,0.5697035863920522,0.3681549831187285,0.08877602136289946,0.7794479754571141,0.12053200332502079,0.2045002711006687,0.31491103768348694,0.3769582815067452,0.24540574561189857,0.11389601892395189,0.0,0.0,,
29.0,0.6363069255835295,0.5713841845898124,62.05952,62.05952,0.9971592150692714,0.3165935875112514,0.19996012309355013,0.7005452233007154,0.3250552489261331,2.3533645348600265,0.30517988724303147,0.11442598187311177,0.26871484556310143,0.5314778397206784,0.41174470057987,0.09877427937628115,0.8672320622745604,0.14318867486655837,0.2045002711006687,0.3351808786392212,0.3772932390821941,0.24494673173383513,0.11389601892395189,0.005559204833830772,1.5368739317636937,0.003906746381796603,0.007193395181419877
30.0,0.639996303743503,0.7758212378840389,62.05952,62.05952,0.0,0.3216943554053236,0.19993837873627204,0.717354575314421,0.33971924638964285,2.5834200869698796,0.3180867492993432,0.11442598187311177,0.29202863227556863,0.539411184455813,0.41174470057987,0.09877427937628115,0.8672320622745604,0.14318867486655837,0.2045002711006687,0.3351808786392212,0.3772932390821941,0.24494673173383513,0.11389601892395189,0.0,0.0,,
31.0,0.6361984768066095,0.691269749208322,65.71008,65.71008,0.9971592150692714,0.30988730589869967,0.1954186797408925,0.7013091071425828,0.3268174675685772,2.38083230700815,0.30635921494576396,0.11442598187311177,0.27160889994152193,0.5385273689889957,0.42706485792589993,0.10112172026657788,0.8878424480674485,0.15034421496779923,0.2045002711006687,0.3416465222835541,0.3775620969380146,0.2449137104581666,0.11389601892395189,0.005609648569968862,1.6257002109196037,0.0035691787237800312,0.007666857927177203
32.0,0.6359777296519328,0.6597024732369812,65.71008,65.71008,0.0,0.3240809539204144,0.20222304919921505,0.715178185814607,0.3380390924858536,2.561113337574791,0.3149131762033976,0.11442598187311177,0.28930202820937223,0.557138855941406,0.42706485792589993,0.10112172026657788,0.8878424480674485,0.15034421496779923,0.2045002711006687,0.3416465222835541,0.3775620969380146,0.2449137104581666,0.11389601892395189,0.0,0.0,,
33.0,0.6390952812048066,0.6627994587583738,69.36064,69.36064,0.9971592150692714,0.340291654038682,0.21376367912306823,0.7043262591475441,0.32913895740807203,2.440038484852132,0.3018632921953797,0.11442598187311177,0.2782330339705688,0.5689083481730831,0.4051838346596682,0.09575064378501577,0.8406847288398048,0.14194194194194193,0.2045002711006687,0.32917386293411255,0.37853767468042643,0.245782401295316,0.11389601892395189,0.004938079801449313,1.506217794958502,0.0032698804085707256,0.006641156853875368
34.0,0.6377240834143334,0.6196303456963064,69.36064,69.36064,0.0,0.32686379509037766,0.20415997725490895,0.721949705939412,0.34390934469678197,2.6351227796925825,0.3176645450832407,0.11442598187311177,0.29826087021564374,0.5744000693740021,0.4051838346596682,0.09575064378501577,0.8406847288398048,0.14194194194194193,0.2045002711006687,0.32917386293411255,0.37853767468042643,0.245782401295316,0.11389601892395189,0.0,0.0,,
35.0,0.6343777023359144,0.6887231847157873,73.0112,73.0112,0.9971592150692714,0.32687309605253756,0.20579159930951446,0.7063513301076527,0.32958978870972916,2.4331614424747348,0.3063077834375416,0.11442598187311177,0.2785091314137442,0.5550502937658496,0.42699588613912554,0.10195423041816562,0.8951518356953304,0.14550574982398498,0.2045002711006687,0.3547077775001526,0.37806521460126696,0.24491683007573306,0.11389601892395189,0.004931503199426139,1.5731256497092545,0.0030677884543526745,0.0068591727349500324
