round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
29.0,0.6426086978510033,3.3184917070753044,61.53216,61.53216,0.5412350858791136,0.3053983298516743,2.212784230658408,0.5061980111722042,0.25086577359282747,0.33998588136167773,0.21216709678827433,0.11369216241737487,0.6790048841588285,0.28703199495223913,0.5977549332020292,0.1776928449224322,1.5601321854899715,0.22839715350728568,0.2319318494091783,0.482225239276886,0.36603344801858917,0.23435668882460167,0.11389601892395189,0.0006332711421304558,1.023184720077552,,0.0006332711421304558
30.0,0.6597000211753887,3.7696880197482683,65.18272,65.18272,0.9971592150692714,0.27828025818161134,1.9126356059313447,0.5013308283552494,0.21821552503993516,0.343301176759369,0.21650065260396287,0.11369216241737487,0.6444410429555282,0.25408335811005106,0.6111111264493299,0.1871256456512223,1.6429515923305946,0.24006327862368992,0.24132058168478976,0.5275106430053711,0.37178782812211936,0.239020478500374,0.11389601892395189,0.0008744102062619572,1.7742569090332836,0.0015348115686135068,0.0007313003835268115
31.0,0.6658547771081255,3.461832518104167,67.16416,67.16416,0.5412350858791136,0.2883622758430225,2.0062007452240493,0.4952998741846773,0.22788343724086252,0.3398737319045972,0.21305988006819396,0.11369216241737487,0.6575606457993424,0.26928507290696196,0.6140719060493829,0.1870359453102418,1.642164028886078,0.23452211126961484,0.24455077086656032,0.5341684222221375,0.3756217556268785,0.2416374614352506,0.11389601892395189,0.0006389042014202936,1.1029453688533977,,0.0006389042014202936
32.0,0.6502911984806858,3.5841776317794,69.1456,69.1456,0.5412350858791136,0.2968513796742737,2.1234220286767553,0.5112479928138687,0.2407495840340938,0.3390483838999407,0.21292221601894676,0.11369216241737487,0.666240035047664,0.27896950057721814,0.6096763099833047,0.18233496327247484,1.6008896974197093,0.23368176538908247,0.2382287537464952,0.48318180441856384,0.3592692103936824,0.22978020063412147,0.11389601892395189,0.0006204712331887749,1.1108193963300437,,0.0006204712331887749
33.0,0.6445416241051597,3.494091244270841,71.12704,71.12704,0.5412350858791136,0.2994448934333375,2.1795469890908263,0.5185712182206629,0.24765955546394922,0.3488473828090487,0.21858183397186903,0.11369216241737487,0.674495600838464,0.2779184805502378,0.5929427329864698,0.17078538939647683,1.4994851533003084,0.22801495180011805,0.22857708292103698,0.5006014704704285,0.37493006622862085,0.24198976720471013,0.11389601892395189,0.0005764467074883783,1.0613209257135168,,0.0005764467074883783
34.0,0.6489434246996437,3.512707943990402,73.10848,73.10848,0.5412350858791136,0.30851965903354994,2.2021849232621755,0.5166331626894641,0.24980508533443208,0.3413434539420596,0.21300172037379872,0.11369216241737487,0.6815052395828257,0.28426266560246743,0.5883623587929415,0.1685465771259314,1.479828520068551,0.21804878048780488,0.22645937224992665,0.4796411693096161,0.35421848518585386,0.2271237043639968,0.11389601892395189,0.000548554235705606,1.04155529034324,,0.000548554235705606
35.0,0.6581088217844037,3.323950355183763,74.7776,74.7776,0.4559241291901578,0.28165770541714574,1.9729990351757103,0.49063439989074964,0.22469808781401268,0.341106539387766,0.2143250017257809,0.11369216241737487,0.6524900861095975,0.26240478526212097,0.6181572545694938,0.18450907561057775,1.6199782692472688,0.2466134953791619,0.24788601876520328,0.4913008213043213,0.3396732624046659,0.21693753032266871,0.11389601892395189,0.0013357033303200165,0.5517841740511358,0.0013357033303200165,
36.0,0.6665867093016811,4.632863861964919,76.75904,76.75904,0.5412350858791136,0.28603769116418665,2.0167110353575297,0.49154508549873654,0.23003167062241417,0.3296200771458144,0.20661809984135698,0.11369216241737487,0.6592070872597957,0.270217927774269,0.6229808120388799,0.1836402022093631,1.612349614537267,0.2513526807673389,0.25426401031962165,0.5179527997970581,0.3348534724156373,0.21426848013290212,0.11389601892395189,0.0005902566933021439,1.1550289225997403,,0.0005902566933021439
37.0,0.6560192997016723,4.072493290425024,78.74048,78.74048,0.5412350858791136,0.2934033543348634,2.0931913101118584,0.5008503910145896,0.23806606244164533,0.3353110437090007,0.20960889254551576,0.11369216241737487,0.6676820254368901,0.274220184745695,0.6049383272253478,0.16856621704236474,1.4800009573198165,0.23418823256353719,0.23593502377179082,0.4832105040550232,0.34567108030746757,0.22145229521919343,0.11389601892395189,0.0005169524827337385,1.0438348363386467,,0.0005169524827337385
38.0,0.6541262124014955,5.442701097414638,80.72192,80.72192,0.5412350858791136,0.2991070631264617,2.1688866633023665,0.5255923265963558,0.2461850722186052,0.34960704544734417,0.218968050560725,0.11369216241737487,0.6758880709111552,0.2792443404427322,0.619707864826743,0.18614760840587857,1.634364485822537,0.2447646926367935,0.24901703800786373,0.48695817589759827,0.3551103545884264,0.22864094635296336,0.11389601892395189,0.0004638248877707187,0.9631859465735033,,0.0004638248877707187
