round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_ece,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
29.0,0.6432314135337344,1.4064158167071217,106.16784,106.16784,1.0,0.5544970552001529,2.442519634080296,0.19981730902616185,0.27591877946593263,0.33679724110038317,0.31980841622332984,0.11189427312775325,0.7050752729324656,0.30371719975100053,0.6440892659569667,0.20398645299299403,1.7909884377011924,0.26450742240215924,0.26864632873216565,0.4882705509662628,0.3181605369143733,0.20746962810776542,0.11389601892395189,0.0035158894746454175,1.7076306457911414,0.0019397038051368477,0.0053520538756786015,0.005371709865127003
30.0,0.6472874728371332,1.5319177112037228,109.8288,109.8288,1.0,0.5515624370043797,2.4917829051022227,0.19813870817995505,0.2809801836323815,0.3393723635049742,0.31889749785539123,0.11189427312775325,0.7078208559891369,0.30551924427017246,0.6413680930390249,0.20277975113076496,1.780393670003168,0.2655251725019167,0.2666844991306674,0.5087853670120239,0.31724538523290774,0.2061562270929568,0.11389601892395189,0.003451335595510025,1.737753112161954,0.0018639899766339845,0.00531037671576282,0.004803698996549379
31.0,0.6418299077540648,1.3609176314620037,113.48976,113.48976,1.0,0.5756625785795376,2.5112124921739998,0.19811689236941,0.28338902959633305,0.3383997056954468,0.3173123700798974,0.11189427312775325,0.7082537411037039,0.30406294838992165,0.638833028490418,0.20293029902201018,1.7817154711746885,0.2639870983748914,0.2669392523364486,0.5353562831878662,0.31593130386654544,0.20677590960604822,0.11389601892395189,0.003370439415757146,1.7617559040372726,0.0018057343480217664,0.005207282329576387,0.004019059385712305
32.0,0.6383813769438016,1.675387347303019,117.15072,117.15072,1.0,0.5795964686093349,2.49898523406087,0.20892222220195686,0.28244977985018493,0.33793444551201796,0.3317648745057377,0.11189427312775325,0.707556884044623,0.2967401848665936,0.6391501656853916,0.20310627666624198,1.7832605440042253,0.2628378378378378,0.26656990807934206,0.5156086683273315,0.33030958858276643,0.21796550916643181,0.11389601892395189,0.003380458249097043,1.831383433078372,0.001731941933819463,0.005319533204054321,0.003739413124217388
33.0,0.6457689068342071,1.8128699554815895,120.81168,120.81168,1.0,0.5636275691645485,2.532327962110699,0.20530500012208178,0.28636238329678115,0.3389346899189694,0.3298862219912444,0.11189427312775325,0.7103212321883781,0.3033294963260766,0.6373987892991728,0.20368511173715403,1.788342680117328,0.26515593972666746,0.26935659760087244,0.527280330657959,0.32806874099376393,0.21351731208076985,0.11389601892395189,0.0033256278587740023,1.8639590867151128,0.0016870426477708224,0.005252696416142543,0.004823147851142148
34.0,0.6478147779657297,1.776076725354994,124.47264,124.47264,1.0,0.5616426294258062,2.5059309475626352,0.20992888485893288,0.28372417391591803,0.33696770244236157,0.334807041492661,0.11189427312775325,0.7092317807392907,0.2988187404187242,0.6376827331942887,0.2029348951088379,1.7817558245326999,0.2616554612586796,0.266889538932999,0.5435379147529602,0.3327395603223823,0.21828556616160916,0.11389601892395189,0.0031124871856880263,1.7969141657904402,0.001546598763335016,0.004958131184037656,0.00489446775329694
35.0,0.6452831197829322,1.8358480749558246,128.1336,128.1336,1.0,0.5651475773771428,2.5483093365759775,0.20266796682751428,0.28806478564342064,0.3422719569111249,0.3241163527372769,0.11189427312775325,0.7100652458478239,0.30187124847885793,0.6388783571101102,0.20325219684257625,1.7845417141251203,0.2644412878787879,0.26760389690467384,0.5082023739814758,0.3220102108464399,0.21102845902715028,0.11389601892395189,0.0029043895066364084,1.7318355212073584,0.0014872167243531545,0.004573598459778425,0.003863299910814755
36.0,0.6498398192166877,1.8300753031514294,131.79456,131.79456,1.0,0.588413065019233,2.538016951939623,0.2047493481425504,0.28743147887781717,0.3432052598773443,0.3259689240469152,0.11189427312775325,0.7104325554954236,0.3017193566939089,0.6389492113146459,0.20357816193349626,1.787403667457639,0.2622873900293255,0.26825438366919657,0.5265146493911743,0.3244379359080437,0.2140150858102557,0.11389601892395189,0.002791196904507268,1.7147126475592813,0.0013925748325186542,0.004441808962322678,0.003946419437108952
37.0,0.6548819634374465,2.493671306451321,135.45552,135.45552,1.0,0.575622914814964,2.5772618518182697,0.2048807220380347,0.2918148989280987,0.3422653362755901,0.32788328065214556,0.11189427312775325,0.7108392605253153,0.30118994641821967,0.637406419365832,0.20328160000706613,1.784799872090321,0.26093965914325196,0.26609568812758416,0.5536181330680847,0.32605064229376635,0.2136699429443616,0.11389601892395189,0.0028309202662544033,1.7920058191230055,0.0013934524581383848,0.0045281907982236075,0.0031352243406202393
38.0,0.6481262712825516,2.0533889941092243,139.11648,139.11648,1.0,0.5523492760107603,2.5782730984942006,0.19194429116920148,0.29199848290598485,0.3429069815851507,0.3050645984151477,0.11189427312775325,0.7131604641990876,0.31102784170209063,0.6332146263960448,0.20139383563053567,1.7682254176505139,0.25847243297926153,0.2621546961325967,0.5218830108642578,0.30311497732561354,0.20203881772443946,0.11389601892395189,0.0026172931347290024,1.7066127370380855,0.001282405184756558,0.004190002559119317,0.0036016251135004237
