round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc,fed_ece,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_auroc,fed_f1_best,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,0.5829696072918685,0.5386230239747726,32.85504,32.85504,0.0,0.10056489586762248,0.27638796117312897,0.0699833049172182,0.23285992130213243,0.10724414035188821,2.496095424131235,0.6944162261709934,0.32735594254489253,0.11423716012084592,0.6687710633135401,0.2200370855085491,1.9319119982188961,0.0,0.2878054831906711,0.4419514536857605,0.3110073620167644,0.19512573407790199,0.11389601892395189,0.0,0.0,,
23.0,0.5639361186292258,0.4833280583391991,32.85504,32.85504,0.0,0.10724458322426332,0.2926938776659231,0.0671949785919405,0.23769797809039359,0.10566927731050722,2.6345616034628954,0.7055962506036916,0.33874491008707475,0.11423716012084592,0.6687710633135401,0.2200370855085491,1.9319119982188961,0.0,0.2878054831906711,0.4419514536857605,0.3110073620167644,0.19512573407790199,0.11389601892395189,0.0,0.0,,
24.0,0.5436386059294575,0.5410120460822192,32.85504,32.85504,0.0,0.11153432644032607,0.30816265517752733,0.07278590254207874,0.2684611568268677,0.10352243061581842,2.7742381897395236,0.7154863163385898,0.3510274549661401,0.11423716012084592,0.6687710633135401,0.2200370855085491,1.9319119982188961,0.0,0.2878054831906711,0.4419514536857605,0.3110073620167644,0.19512573407790199,0.11389601892395189,0.0,0.0,,
25.0,0.5832774460115535,0.6313958322679689,36.5056,36.5056,0.9971592150692714,0.08613284780226066,0.2618184342887299,0.07820809338476757,0.2569967225964921,0.1081947900773835,2.359788855259831,0.6819218326842803,0.32012867144421914,0.11423716012084592,0.6687511347841738,0.22178810141980915,1.947285809593543,0.0,0.28698190309398713,0.4481630027294159,0.32113902222420826,0.20174386323392574,0.11389601892395189,0.006949027736604,1.2601830956991762,0.005687051918474998,0.008021630099420517
26.0,0.5791998952024937,0.5793223342739624,36.5056,36.5056,0.0,0.09799729798958012,0.2775924796060479,0.07208877285845836,0.24913047439787325,0.10712280429773197,2.5097516628174796,0.6967112431442706,0.32879349288094845,0.11423716012084592,0.6687511347841738,0.22178810141980915,1.947285809593543,0.0,0.28698190309398713,0.4481630027294159,0.32113902222420826,0.20174386323392574,0.11389601892395189,0.0,0.0,,
27.0,0.5573676605616799,0.5253416865780525,36.5056,36.5056,0.0,0.09648139006067454,0.29612968538863893,0.06785821145253156,0.24232890750661354,0.10598498904480591,2.6625648800679147,0.7073065962749685,0.34244030275068,0.11423716012084592,0.6687511347841738,0.22178810141980915,1.947285809593543,0.0,0.28698190309398713,0.4481630027294159,0.32113902222420826,0.20174386323392574,0.11389601892395189,0.0,0.0,,
28.0,0.5369294860552677,0.5993606645910211,36.5056,36.5056,0.0,0.13950294116836384,0.30874994520945837,0.07127273506813772,0.2545846571455535,0.10283649679519698,2.7733166572921832,0.7201673256469054,0.35224208751153435,0.11423716012084592,0.6687511347841738,0.22178810141980915,1.947285809593543,0.0,0.28698190309398713,0.4481630027294159,0.32113902222420826,0.20174386323392574,0.11389601892395189,0.0,0.0,,
29.0,0.5747033389786883,0.610068940177645,40.15616,40.15616,0.9971592150692714,0.08535503617399433,0.2630293722134559,0.06659202438525712,0.24678948637537007,0.10626308050912601,2.3856605417884404,0.6813907803821864,0.32060059088972903,0.11423716012084592,0.6677213267742202,0.21960051650824275,1.9280789494044521,0.0,0.2852601156069364,0.4512476921081543,0.31487358695931905,0.19756495396409499,0.11389601892395189,0.006328681087527397,1.214276017039083,0.005118094895167575,0.007373584003198004
30.0,0.575683025379094,0.6365479812242966,40.15616,40.15616,0.0,0.11030761787944825,0.2845576659664137,0.07871313696493389,0.25874885438011974,0.10738348915567382,2.566631735565808,0.6998492013408703,0.33008137950143385,0.11423716012084592,0.6677213267742202,0.21960051650824275,1.9280789494044521,0.0,0.2852601156069364,0.4512476921081543,0.31487358695931905,0.19756495396409499,0.11389601892395189,0.0,0.0,,
31.0,0.5539764326657373,0.5860488402349822,40.15616,40.15616,0.0,0.1487772178983277,0.29393679963204433,0.07089028520150156,0.26376327628988205,0.1051692959436611,2.644595255950022,0.7091046878453957,0.3373775781283003,0.11423716012084592,0.6677213267742202,0.21960051650824275,1.9280789494044521,0.0,0.2852601156069364,0.4512476921081543,0.31487358695931905,0.19756495396409499,0.11389601892395189,0.0,0.0,,
