round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_auroc,fed_brier,fed_f1,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
38.0,0.6122845707767615,0.7693619681453491,11.554395,80.72192,0.5412350858791136,0.2565534784337124,0.31911187713313516,0.6917509410657905,0.21185163993851122,0.2946547055848876,0.5418923428625975,2.3027158781373944,0.11334885770029582,0.3392057146754429,0.4534862853818615,0.11499154499162677,1.009618651099705,0.2045002711006687,0.2046204620462046,0.521093487739563,0.4331321691259583,0.28919979640782506,0.11389601892395189,0.003383079176570893,0.1928117353018024,,0.003383079176570893
39.0,0.5995349749000303,0.7622303895115546,11.8366425,82.70336,0.5412350858791136,0.2644174226557685,0.3266334451323139,0.6982040717883671,0.2118107753370666,0.2958761172670745,0.5532015085640485,2.3792119854783285,0.11334885770029582,0.3396578790071692,0.45556074740317964,0.11657929511893356,1.0235589989916443,0.2045002711006687,0.20464821848435522,0.521446168422699,0.43330805100914194,0.28932188223252514,0.11389601892395189,0.003873138819069875,0.22694708656490548,,0.003873138819069875
40.0,0.6386465382645329,0.8091609082677558,12.3636375,86.35392,0.9971592150692714,0.21867258548917798,0.28967900127216284,0.6577457835140793,0.20728578126564676,0.26905945010082033,0.5200295655150735,1.9404473421065789,0.11334885770029582,0.32640181039042376,0.4509575457569325,0.11007502404258855,0.9664519013266425,0.2045002711006687,0.20465747230386613,0.5210278034210205,0.4319766794971049,0.2882705301344913,0.11389601892395189,0.005066369026260681,0.4346900949894916,0.009517261772505637,0.0031496958781039278
41.0,0.6452024602882702,0.7975327376106148,12.645885,88.33536,0.5412350858791136,0.2353375450151944,0.3015305328946998,0.6725535062534103,0.21890964628090478,0.27583134927423775,0.5460327303396822,2.119457021494015,0.11334885770029582,0.3470591503693745,0.45277587346819514,0.11123085734146121,0.9766000461853702,0.2045002711006687,0.20457421804375336,0.5198245644569397,0.4318990498695708,0.28819897803576094,0.11389601892395189,0.004031858372900385,0.24343301088083535,,0.004031858372900385
42.0,0.6237210125513272,0.6772412113231278,12.9281325,90.3168,0.5412350858791136,0.24573120115516459,0.30927995481519593,0.6836159168793933,0.2127367351048625,0.28591642099058484,0.5493417756246407,2.2182221179144896,0.11334885770029582,0.33948455723276283,0.4603080418543291,0.11831549256951504,1.038802705198274,0.2045002711006687,0.20459384768721967,0.5207972526550293,0.431287068957453,0.2874987159534706,0.11389601892395189,0.003374906339260831,0.20735119441815186,,0.003374906339260831
43.0,0.6111295348878935,0.7820919754667253,13.21038,92.29824,0.5412350858791136,0.2572750619036707,0.322425603643061,0.6913467181117765,0.21040716702596737,0.29703879334879685,0.5453176235220824,2.328458397750153,0.11334885770029582,0.3372363134938679,0.46283664343528896,0.12218684369346358,1.0727929285662519,0.2045002711006687,0.2045433975925423,0.5210636854171753,0.43183275115130576,0.2878831706478466,0.11389601892395189,0.0032724911565082952,0.2069877078611171,,0.0032724911565082952
44.0,0.6012114968960047,0.8438459848091799,13.4926275,94.27968,0.5412350858791136,0.2651332218892471,0.32629609704193213,0.6988205874388613,0.21681032750484852,0.3008254326450126,0.5486289003386928,2.4006089728049256,0.11334885770029582,0.3469384751964961,0.46403522902172156,0.12394864944776568,1.0882614740952965,0.2045002711006687,0.20451875282422052,0.519091784954071,0.43105468669183195,0.28716296779161143,0.11389601892395189,0.00396943209845576,0.2574849785887636,,0.00396943209845576
45.0,0.6440892288317196,0.8387857728240938,13.737375,95.9488,0.4559241291901578,0.22200872866093466,0.2922807202490291,0.6599827087536992,0.21717255070736777,0.27306052478722953,0.511191600532632,1.9794502758969363,0.11334885770029582,0.3401727959695604,0.46328745739021904,0.12281531410819992,1.078310859927452,0.2045002711006687,0.20453928926666065,0.5200369954109192,0.43144521652239254,0.28752893488783826,0.11389601892395189,0.007543086738045886,0.2191047688247636,0.007543086738045886,
46.0,0.6407392132081682,0.7431397978706976,14.0196225,97.93024,0.5412350858791136,0.23385859043319832,0.2989586967692064,0.6729505137392086,0.2134613253742885,0.2792405193363945,0.5306082916508104,2.086863103844061,0.11334885770029582,0.3379974850490422,0.46213102541218803,0.12171774386092318,1.0686742610573057,0.2045002711006687,0.20453928926666065,0.5204746127128601,0.43235195233553203,0.2883583111537027,0.11389601892395189,0.0030819990612821085,0.20339481662085745,,0.0030819990612821085
47.0,0.6248079690926459,0.7272813866215972,14.30187,99.91168,0.5412350858791136,0.24741460582354277,0.310922597058268,0.6807512729485767,0.20738335259443821,0.2870647254176691,0.5248456659543747,2.2393003568373793,0.11334885770029582,0.3312818083962074,0.4530108117542583,0.11245660689060186,0.9873620513960973,0.2045002711006687,0.20464526644632589,0.5198181867599487,0.4320295959721574,0.2883282751954942,0.11389601892395189,0.003916820262627299,0.2621012837989838,,0.003916820262627299
48.0,0.6172304318475109,0.870865670187181,14.5841175,101.89312,0.5412350858791136,0.25808457277744984,0.31838738529805755,0.6899736653856803,0.214920151047957,0.29242629301524353,0.5318331426123599,2.338610067511166,0.11334885770029582,0.3432445087357517,0.4516778968363786,0.11251530485094437,0.9878774158565681,0.2045002711006687,0.2046709513895175,0.5197526216506958,0.43155038356781006,0.28789389249642805,0.11389601892395189,0.003773457008673316,0.2583632335445145,,0.003773457008673316
49.0,0.6055811826443053,0.8817544085615046,14.866365,103.87456,0.5412350858791136,0.2658746747453174,0.325107227158322,0.6973519256694766,0.21981299259996132,0.2916011760478655,0.5507749227488182,2.3814326860709247,0.11334885770029582,0.35141498635380775,0.45303816955905596,0.11418496027697525,1.0025368872042515,0.2045002711006687,0.20465957928070572,0.5192270278930664,0.4314574735850654,0.2877855631856252,0.11389601892395189,0.004297131856248436,0.3021881841123104,,0.004297131856248436
50.0,0.6423676010978329,0.8369388758634768,15.39336,107.52512,0.9971592150692714,0.2199011745540554,0.29120697424786074,0.6584701000545242,0.2061509100883269,0.27297548407490013,0.5131411819729154,1.953325859931276,0.11334885770029582,0.32481550894228906,0.45764153434817567,0.11592480506111033,1.0178126167738406,0.2045002711006687,0.20461329715061058,0.5192771553993225,0.43236117918494127,0.28849697725497925,0.11389601892395189,0.004354008991854782,0.45113513752585277,0.006994315862472934,0.0031719670965884173
51.0,0.6454685233390989,0.8724488466692749,15.6756075,109.50656,0.5412350858791136,0.23527072539358343,0.3015389889518423,0.6729842067277749,0.2134250410422886,0.28239877414643955,0.533052699241699,2.096934465920817,0.11334885770029582,0.33892274773995323,0.4635206387530383,0.12092907935586562,1.0617498354934574,0.2045002711006687,0.2046225519019404,0.5190683603286743,0.43179444244904003,0.2878810446137456,0.11389601892395189,0.0031824221617237167,0.22848892377805896,,0.0031824221617237167
