round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_prevalence,fed_ece,fed_auprc,fed_auroc,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
24.0,0.1661308835512446,0.17391855514762505,87.86304,87.86304,1.0,0.29664387108551,0.5196719093816607,0.22639000302910578,0.3235239749688446,0.1138595166163142,0.36294698472390813,0.27688082519133284,0.6988745805167873,2.429639322692353,0.652769044056557,0.21666814537428322,1.9023329122587862,0.26978335233751427,0.27413999203081413,0.5082001686096191,0.3614230770830528,0.22815198499675068,0.11389601892395189,0.004761738122981094,1.6998507699499896,0.002835974932611791,0.006912402996697281,0.004154480597010786
25.0,0.1614772245024015,0.08309759607573738,91.524,91.524,1.0,0.2942064802823459,0.5229446496833247,0.22890299901479447,0.32476365209964647,0.1138595166163142,0.36622448239010297,0.27911191861380386,0.7008763449264191,2.441437457413569,0.6547263694953148,0.2150510271263546,1.8881347140846396,0.2693428293946261,0.2728353948620361,0.5060676336288452,0.3653145427469927,0.23083731713956895,0.11389601892395189,0.0047985224975414156,1.7906595722797647,0.002794552782620795,0.0070444194470157566,0.006276731704871859
26.0,0.1627613149950872,0.09408478440454077,95.18496,95.18496,1.0,0.2833851985070525,0.5308356066942514,0.23648204424122748,0.32790480167940883,0.1138595166163142,0.3765908951044818,0.27918144887945573,0.7016831415557105,2.445342454830269,0.6564857775306484,0.21546687011596521,1.891785789807385,0.26319292573927927,0.2762845355669459,0.5175351500511169,0.3754610583644382,0.2383618857279738,0.11389601892395189,0.0044777851009892514,1.744343126709282,0.0025665060103819384,0.006641517095131624,0.005150626338792319
27.0,0.1636179530984748,0.1457454420947448,98.84592,98.84592,1.0,0.2903869560077938,0.5282337246547113,0.23028187417431462,0.33197922385678336,0.1138595166163142,0.3686363718267024,0.28237491323422753,0.7049851894353891,2.463909139713522,0.6542795337165869,0.21148020246462831,1.8567830944629695,0.26639959939909863,0.2722027094831912,0.5145260691642761,0.3672647800389729,0.23257717250340545,0.11389601892395189,0.003785741063337709,1.5356811106275927,0.0022402562765444067,0.005553387730013463,0.00497380857230661
28.0,0.16401800653961734,0.12377584822894046,102.50688,102.50688,1.0,0.29982723874224965,0.5310048074025402,0.22887585308164857,0.32722145221330934,0.1138595166163142,0.3673046560899879,0.2841114203829788,0.7048857467317255,2.478789088419436,0.6532975516672223,0.21399287399487893,1.8788441950526953,0.27011494252873564,0.27233546884100174,0.5037779808044434,0.36572927329178345,0.23123117581783342,0.11389601892395189,0.003917509851075342,1.6457835925921245,0.002354304223758182,0.005729233276530888,0.0037042102622940093
29.0,0.163800515615175,0.10615958075962253,106.16784,106.16784,1.0,0.2954552001979769,0.5292551298696109,0.22810601737201844,0.32736528879488314,0.1138595166163142,0.3662745763284172,0.2858292414864477,0.7056099532380192,2.4964498357960205,0.6535021453789731,0.2145033385882157,1.8833260426024114,0.2694924707194646,0.27571762966613284,0.5064191818237305,0.3649305237890358,0.23065905034053466,0.11389601892395189,0.0037759793048515117,1.6464054364969343,0.002166379124030128,0.005651558656555594,0.0052365075335012844
30.0,0.16504167902347558,0.12483593713705501,109.8288,109.8288,1.0,0.28586484529905204,0.5310483282827749,0.2347646044535076,0.32961597571744927,0.1138595166163142,0.3751713794919645,0.28924596544847164,0.7074417419344836,2.5167090880036316,0.6533054703712715,0.21210138816274,1.8622370664628727,0.26167333714503527,0.27791963445773415,0.5214099884033203,0.3735245462546195,0.2372781406321345,0.11389601892395189,0.0038245576286049044,1.7312426735225017,0.0020988366718377644,0.005847625730764407,0.003930149056080865
31.0,0.16534248403051893,0.5199534250939937,113.48976,113.48976,1.0,0.2941863873674094,0.5257855226161016,0.23119666550649937,0.3317496364206234,0.1138595166163142,0.37020657982016947,0.28908782278328093,0.7085567142039296,2.5169348394996605,0.6515628786012723,0.2124885087212842,1.865635961017762,0.26395624806521517,0.27670396744659204,0.5125862956047058,0.36877152974059646,0.2337649826586525,0.11389601892395189,0.003527547200775345,1.656845404759224,0.0019599509705925783,0.005373650618890913,0.004434583057137819
32.0,0.16693405162060665,0.23689946272987802,117.15072,117.15072,1.0,0.294953423579285,0.523854272411939,0.2303503599951229,0.3330465122115091,0.1138595166163142,0.36936296729702967,0.28833354832776925,0.7099653688214612,2.5085618857110146,0.6513145124018451,0.21354808582529877,1.8749389824405043,0.26726496661924043,0.27595741739250657,0.5150802135467529,0.3678271231379847,0.23295309402086953,0.11389601892395189,0.0033024464823199705,1.6044202703596966,0.001823618718357411,0.005055821714593839,0.004770727497873874
33.0,0.16529742709187284,0.13525138321741145,120.81168,120.81168,1.0,0.29843158482893556,0.5187018204814297,0.22585186029496632,0.3334366964530532,0.1138595166163142,0.36327321332019313,0.29307153354080095,0.7115922217294497,2.5474406455780563,0.6482318776253766,0.2119799443324556,1.8611707971460716,0.2670814353960671,0.2755293487000804,0.5117328763008118,0.3614629699473467,0.2287566925321634,0.11389601892395189,0.0034078572052258513,1.7110068819092703,0.0017418197145976102,0.005401660087154119,0.004415757308120958
34.0,0.1651394690984157,0.16425330914117153,124.47264,124.47264,1.0,0.2939981548734846,0.5327632676881305,0.22798171889332514,0.3373029540460815,0.1138595166163142,0.36639019976626075,0.2963080937395531,0.7108838560430591,2.5744092843535444,0.6501523829727232,0.20982577832810873,1.8422573528949147,0.2671160733094586,0.278137128072445,0.5144520998001099,0.3645145872857099,0.23084768740830383,0.11389601892395189,0.003512853035289432,1.825151823581109,0.0016859051036247376,0.005705987495905659,0.004142693591275093
35.0,0.1646899876430983,0.16915253266328684,128.1336,128.1336,1.0,0.293246063104846,0.5292632678150381,0.2294931381928727,0.34036650584044814,0.1138595166163142,0.36842117440340005,0.298278568655052,0.713242080458762,2.5944433137405447,0.6468076277977183,0.20777569347341668,1.8242577346987696,0.25936954512783655,0.26971736204576047,0.5177552700042725,0.3665153599198934,0.23248580362985216,0.11389601892395189,0.0031510167499721555,1.6889410113508347,0.0015963071074532272,0.0050236222035236824,0.004634280789071298
36.0,0.16601167744584117,0.20153787496901746,131.79456,131.79456,1.0,0.2938152641188966,0.5206249681060378,0.22443282172710344,0.33964918972298286,0.1138595166163142,0.3612576718803228,0.29873840539135205,0.7135628897806028,2.596693073495246,0.6480750220280527,0.20851950326781382,1.8307883386779464,0.263430777716492,0.2703644158628081,0.5115347504615784,0.3590860309974473,0.2273432880717362,0.11389601892395189,0.0030269249653232227,1.6727155378284806,0.001556952631797267,0.004802699574049758,0.005375700425463789
37.0,0.16512024138710318,0.2563914206295189,135.45552,135.45552,1.0,0.2958364817671501,0.5309209181005201,0.22653141261295445,0.3407200701749642,0.1138595166163142,0.36481235037470555,0.30014116433782817,0.7135784640762739,2.6093509227130243,0.644911681727431,0.20780118288353774,1.824481530142736,0.2638370480964061,0.27018469656992083,0.5157850384712219,0.3626544680141711,0.22995623691591305,0.11389601892395189,0.0027184527193650793,1.5510913468715444,0.0014623536696098504,0.00423763794185935,0.005425475588801849
38.0,0.1668095029780224,0.2179600887261503,139.11648,139.11648,1.0,0.29789226430883065,0.5257022840450147,0.22763094616754406,0.34142726555749703,0.1138595166163142,0.3668558292422905,0.30564520193386313,0.716333054351597,2.6643198030267463,0.6449453644559068,0.2067965932558382,1.8156612953602516,0.26294471811713194,0.269436822161244,0.510937511920929,0.3639878529407123,0.23085075299094784,0.11389601892395189,0.0026811888987762055,1.5759412760507985,0.0014240232012282636,0.004205112258025704,0.003963708287047629
39.0,0.16741404527386622,0.1866260926754018,142.77744,142.77744,1.0,0.2997098484077947,0.5269192918189701,0.22564891778709406,0.3417607802217361,0.1138595166163142,0.3640756553378001,0.30723686404804035,0.7196703760595522,2.679377223725136,0.6452556371007776,0.20852418117689012,1.8308294104302385,0.2644791896058137,0.27044025157232704,0.5141637921333313,0.3617669885891013,0.2293807998497102,0.11389601892395189,0.002629220899216496,1.591800786622116,0.0013924661527470396,0.004128659953088987,0.004325743889804919
40.0,0.16882504976162524,0.27197195028802285,146.4384,146.4384,1.0,0.29574713610764497,0.538559469644802,0.22779065790888475,0.3448863390274753,0.1138595166163142,0.36715378906354607,0.31108500251251825,0.7193444709656391,2.704749883544727,0.6467356441425258,0.20758473254447884,1.8225811095564517,0.26336952151186166,0.2714674264991581,0.5187721848487854,0.3650329876120188,0.23187768356241484,0.11389601892395189,0.0026318749343857925,1.640791360021467,0.0013494004662278106,0.004187062972158661,0.005132520744005729
41.0,0.1682504289764359,0.4630657091437823,150.09936,150.09936,1.0,0.2978931136525794,0.5366247377798244,0.2286771743315648,0.351072991100889,0.1138595166163142,0.3685229844915468,0.3164524739539646,0.7226458179067773,2.751692525566188,0.642832501112258,0.20818855119783097,1.8278825999777744,0.2588448745086181,0.2722865607325613,0.5185387134552002,0.36627312716339633,0.23294307774115902,0.11389601892395189,0.00276969340908169,1.7748916000246027,0.0013128157949875766,0.004541629658272083,0.005084514251342679
42.0,0.16642867991407032,0.25632510180810036,153.76032,153.76032,1.0,0.29255521303258836,0.532620629250688,0.23056237029880092,0.3492188274387767,0.1138595166163142,0.3710813476708282,0.31194337174928527,0.7208778617202426,2.7080409071490936,0.6443979824698214,0.2071416881298383,1.8186912070047534,0.2575452716297787,0.27154446655441605,0.5239741802215576,0.3685346640374312,0.23429708819931877,0.11389601892395189,0.002859682174138528,1.8830477901101403,0.0012917693636185631,0.004770052215740004,0.004204748196849341
43.0,0.16823495930322,0.39189690355697077,157.42128,157.42128,1.0,0.3019262713945069,0.5215996818810191,0.21969537355651855,0.3434086649251132,0.1138595166163142,0.3559165616610725,0.31036021681716,0.7185812627045819,2.690299203261664,0.6431681612980029,0.2040494494579905,1.7915415427665988,0.2672696438665913,0.26981575367874366,0.5067238211631775,0.35331326879529684,0.2239604401433184,0.11389601892395189,0.0023287566315038075,1.5744355666392948,0.0011336049136100098,0.0037846768033840644,0.005803513516623003
44.0,0.17220731609757528,0.6470239150860387,161.08224,161.08224,1.0,0.30107156758786446,0.5319812564368754,0.22402083035496703,0.3461554795891497,0.1138595166163142,0.36265523626876117,0.3148437247839147,0.7226427635648487,2.7308960119238495,0.6429168334279646,0.20712247474301723,1.8185225146570965,0.2616719762715588,0.27348103846676636,0.5157380700111389,0.36004812816528986,0.22850749827210076,0.11389601892395189,0.0024966424527969565,1.7351109488481598,0.0012051688328972268,0.004075602386211069,0.004512580373533725
45.0,0.16916560417856052,0.3809341861508408,164.7432,164.7432,1.0,0.3022199168140779,0.5282104986795756,0.22693654817229336,0.3487270691318402,0.1138595166163142,0.3658303637717581,0.31283968798597456,0.7240246355870802,2.7117555939997637,0.6413831147327602,0.20978458785323062,1.8418957030737246,0.25856307435254805,0.27258944815039415,0.5237072110176086,0.3638434812224052,0.23135297908956484,0.11389601892395189,0.002327381410130925,1.6625619504347924,0.001148622436614856,0.0037657202443756193,0.004947109044376949
46.0,0.17165956115893405,0.46101713942301326,168.40416,168.40416,1.0,0.29657913039474154,0.5276226134293628,0.22675188253287995,0.35086501202893544,0.1138595166163142,0.3656703778835082,0.3170585018997523,0.7246261744525486,2.752342248103447,0.6419726252283436,0.20605587286875,1.8091578161861217,0.2589942975635044,0.2715318869165023,0.5283365845680237,0.36352735800283115,0.23121847557222333,0.11389601892395189,0.0022030407795296733,1.6141783498806035,0.001091958854934745,0.003557547844716531,0.004590858135476679
47.0,0.1701106424189912,0.3507276256738573,172.06512,172.06512,1.0,0.30031197241082735,0.533133620240567,0.22793083573189635,0.3496639844089895,0.1138595166163142,0.36741518702949827,0.31979685127778584,0.7243651653630468,2.7697566706586523,0.6403390630950794,0.20620827515890566,1.8104958988653541,0.2573991956275137,0.2701335207308503,0.5189797878265381,0.36492508076192465,0.2324240772431734,0.11389601892395189,0.0022306745055251675,1.6754458658670046,0.0010419179028799597,0.0036829492811240347,0.0048054663867662505
48.0,0.16784266531016104,0.31469124320839337,175.72608,175.72608,1.0,0.2954664789211653,0.5376652040840516,0.22956435360594665,0.34901740913440304,0.1138595166163142,0.36983020828527086,0.31808620984943436,0.724326958092326,2.7575003217276577,0.6409794616174768,0.20617122224196155,1.8101705765468554,0.2572796170721978,0.2686912509038323,0.5249038934707642,0.3675878443674588,0.23407708198818625,0.11389601892395189,0.0021401909705238875,1.6458964372359333,0.0010053090263724951,0.0035273318949765892,0.005331026462514127
49.0,0.16919524954695733,0.3288722696378008,179.38704,179.38704,1.0,0.3073770933670962,0.5303386059671279,0.22061198482262925,0.35751536983210647,0.1138595166163142,0.3578445411453489,0.3226393052736176,0.7266539174505823,2.804338725942662,0.6398906586348837,0.20425972088278108,1.7933877128678644,0.26075741587524914,0.2651967539427347,0.5172196626663208,0.35496007366412424,0.22526228393170056,0.11389601892395189,0.002034122603868722,1.6044523342225148,0.0009532596827641271,0.003352548145338089,0.0061730469462929795
50.0,0.17147859920989758,0.3362551657537111,183.048,183.048,1.0,0.2968613097433586,0.5334903291292481,0.22642240677544237,0.3588145367271633,0.1138595166163142,0.3658072355240025,0.32579420382352053,0.7273366818670496,2.825398212070818,0.6386636359908034,0.2019071040622598,1.7727318827278127,0.2569606155715298,0.26710487003286526,0.5255178213119507,0.36307508325537474,0.23139528668315976,0.11389601892395189,0.0019784558965271985,1.6003932414478186,0.0009383655108018101,0.0032470735731784726,0.004867494832191611
