round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_brier,fed_auprc,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.7031294739337285,41.71491310148809,51.93728,51.93728,0.5412350858791136,0.2813105117534718,0.22036253716580964,0.2167582857885603,1.8973831325242425,0.6557495750091912,0.5078990578358826,0.35026774980374936,0.1142299704197873,0.2600354689841907,0.46739191872533314,0.10434177559420124,0.916114334635963,0.1941207166463733,0.20528371238226512,0.17993898689746857,0.5316222738231805,0.42985774497668106,0.11389601892395189,0.00019114522215643383,1.0077197977807373,,0.00019114522215643383
25.0,0.6994652702930824,49.32476848781937,53.6064,53.6064,0.4559241291901578,0.2637755786174135,0.23275618069361803,0.19663414938696505,1.7065853049648458,0.6230653527458896,0.5021503247145748,0.3659167808615785,0.1142299704197873,0.24654521893388306,0.5122842441783972,0.12648384374200894,1.110520323159512,0.1985923753665689,0.20587695133149678,0.1390562206506729,0.5192073319394673,0.41278765464487066,0.11389601892395189,0.000488033637801746,0.5331112295389175,0.000488033637801746,
26.0,0.7096812247617572,63.43494375769785,55.58784,55.58784,0.5412350858791136,0.26776942089004246,0.22209389302007695,0.2007217240740181,1.753082194233346,0.6268384062971538,0.5009048227693205,0.3480155025974298,0.1142299704197873,0.24802177118618746,0.4967693569896857,0.11989386973158656,1.052660759035304,0.20252912476351687,0.20481706195991908,0.2874661087989807,0.618753333761032,0.5148886399297836,0.11389601892395189,0.00023451282494092805,1.3020620848983526,,0.00023451282494092805
27.0,0.7077022259020078,65.01225295580234,57.56928,57.56928,0.5412350858791136,0.2719988038326768,0.2309470989207321,0.20314940116389363,1.7753742860714765,0.6383705349635819,0.49794662491859143,0.3630657410601386,0.1142299704197873,0.2500391128200726,0.5175369301501029,0.13702124888205214,1.203038088394827,0.20223787815996686,0.20504557591382008,0.2865407466888428,0.5663731311622239,0.44966825675522587,0.11389601892395189,0.0001964560901961559,1.136611954541877,,0.0001964560901961559
28.0,0.6996326951173888,56.144827510678304,59.55072,59.55072,0.5412350858791136,0.27630201479410565,0.22696604106343005,0.2072141326679243,1.8108316037054646,0.6385015616313064,0.5028200623496034,0.3586510751813517,0.1142299704197873,0.25736534209055156,0.523785917095611,0.14461175759105627,1.2696822852747225,0.200825010855406,0.20463018364247246,0.2125242054462433,0.5609864997097919,0.45243001166910934,0.11389601892395189,0.00016652795295517676,1.0037569999694824,,0.00016652795295517676
29.0,0.6899742092492221,60.52143820142271,61.53216,61.53216,0.5412350858791136,0.284797841417309,0.21903222123711863,0.21148461396266313,1.8530433031039764,0.6476199900270455,0.4984695725023382,0.3472553245703085,0.1142299704197873,0.2517057522209196,0.5109613813713629,0.13859190851887973,1.2168283828376585,0.1967415038351716,0.20525714285714286,0.15913361310958862,0.553263654738325,0.44792193218848636,0.11389601892395189,0.0001631973688991509,1.0243012181017548,,0.0001631973688991509
30.0,0.7034081695925865,78.3024890934896,65.18272,65.18272,0.9971592150692714,0.25793131061079855,0.23617068246768622,0.19552494639174425,1.6929399243353067,0.6119996495328919,0.49027937629485613,0.3700683460617705,0.1142299704197873,0.2342671541473184,0.537513373323249,0.14452129031698127,1.268887988205082,0.20541592717696228,0.2070850306811736,0.41685768961906433,0.5271131267743095,0.4158831248574948,0.11389601892395189,0.00021998374361445824,1.7170511612202972,0.0003748512789793102,0.0001891413795646779
31.0,0.7110920086972938,78.82684069710496,67.16416,67.16416,0.5412350858791136,0.2642178504591036,0.2276906913642181,0.19996703747972602,1.757373889196858,0.6202346068538567,0.48549193428381854,0.35943494841997536,0.1142299704197873,0.23431379715839457,0.54788993769398,0.1502616106228138,1.3192876453666316,0.20637104455497937,0.2089358437112672,0.5384817123413086,0.5537765926951776,0.43530708167152,0.11389601892395189,0.00018610343760418996,1.2554944902658463,,0.00018610343760418996
32.0,0.692166280017036,56.961305032088816,69.1456,69.1456,0.5412350858791136,0.26470723096358906,0.22165283703581362,0.200550479570211,1.7470473567188094,0.6191175018328314,0.4770976478412473,0.350764599921525,0.1142299704197873,0.21386332157950225,0.5332798659758712,0.1391686054514247,1.2218917462281738,0.20318071198143642,0.2051721674524932,0.554823100566864,0.5056708074429859,0.3866792126762335,0.11389601892395189,0.0001512082195264863,1.0569381485693157,,0.0001512082195264863
33.0,0.6948015493232168,64.94713517827762,71.12704,71.12704,0.5412350858791136,0.27476567868758234,0.23243547597445138,0.20601629675345906,1.7954003922802146,0.6305591207069662,0.5078290233479865,0.3665542451295419,0.1142299704197873,0.24794317784914766,0.5653660657503927,0.1601617618377964,1.4062103605634895,0.21122495006121528,0.21702838063439064,0.6051429510116577,0.43585206779112856,0.3169558413402734,0.11389601892395189,0.00012587482968612394,0.9121845038607717,,0.00012587482968612394
34.0,0.6997323331470728,87.3532993112431,73.10848,73.10848,0.5412350858791136,0.2797346135774978,0.21917875279442517,0.21210106123126593,1.8557748720793756,0.6418076206313726,0.4836155413583449,0.3477940881484496,0.1142299704197873,0.24661794087647856,0.5570633108294891,0.14889980175054168,1.3073310477160904,0.2107806940994831,0.2142042509072058,0.5762873291969299,0.41348636257756455,0.301418292294725,0.11389601892395189,0.00012523502188463884,0.9363225414417684,,0.00012523502188463884
35.0,0.7015221455342388,69.09750904174292,74.7776,74.7776,0.4559241291901578,0.2610023813281195,0.22841115491830088,0.1978697903987442,1.7345894425897712,0.6087900366609565,0.47445655264468195,0.3603533077786933,0.1142299704197873,0.2245495552188847,0.562893698262689,0.1591536187464525,1.397358926590042,0.21130295884992775,0.2163270227903051,0.5944881439208984,0.3888376824588905,0.28392298233069957,0.11389601892395189,0.00032280875621725733,0.48271776596084237,0.00032280875621725733,
36.0,0.6951769708323025,63.2661144833137,76.75904,76.75904,0.5412350858791136,0.26710197354322457,0.23192831827044652,0.20036443077508131,1.7618894940232097,0.6268666748110321,0.5033427708751719,0.36534446605716075,0.1142299704197873,0.24310315765390705,0.5539854573941345,0.14950173316751633,1.3126159683187724,0.21029051452572628,0.21219609406137901,0.5191149115562439,0.41483997364347175,0.30412165694301313,0.11389601892395189,0.00016619013831414763,1.2816747210454196,,0.00016619013831414763
37.0,0.6981166828011307,72.5363865142309,78.74048,78.74048,0.5412350858791136,0.26868312502027325,0.22113102109573363,0.20285342769507117,1.7727838788551906,0.628058580761019,0.48559024414382057,0.3500238220860416,0.1142299704197873,0.2272055509597227,0.5454384273950716,0.13842299001393343,1.2153452888143363,0.20785422557335848,0.2096091008108435,0.4863191545009613,0.4380413437674379,0.313811818507058,0.11389601892395189,0.00013685369844803824,1.0884701109025627,,0.00013685369844803824
