round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_prevalence,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_brier,fed_f1,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.5797883003978497,1.0247504814014181,51.93728,51.93728,0.5412350858791136,0.7200388817125302,0.11468496254799519,0.5792508077807547,0.3259663114787411,2.7135764824241844,0.2061833904048852,0.31134227385877994,0.30389512610165675,0.3518955686378339,0.6569236153524772,0.20328698468008174,1.7848471491862767,0.24877459686012646,0.2733718487394958,0.5278044939041138,0.3831953443907439,0.24555589854496904,0.11389601892395189,0.007409731134883941,1.1688921002205461,,0.007409731134883941
25.0,0.6453626723687049,1.2140894204210215,53.6064,53.6064,0.4559241291901578,0.6748031600376277,0.11468496254799519,0.5360468325729283,0.33512220623175304,2.178403143770568,0.21236419353788444,0.28486143668416886,0.24815713791016555,0.3116401567976244,0.6576456104101016,0.20431313897627695,1.7938567204240594,0.24378476177712255,0.2749518834204014,0.5293817520141602,0.3891610022840697,0.2502564761325485,0.11389601892395189,0.008343461330692506,0.5233908682130277,0.008343461330692506,
26.0,0.6361389906861442,0.8782514298685344,55.58784,55.58784,0.5412350858791136,0.6835349958983115,0.11468496254799519,0.5277145972180306,0.3236240980271001,2.287382399036703,0.20429612549123452,0.2944814545337077,0.259318581205225,0.3180036236541363,0.6576526255536255,0.20718252729823516,1.8190497723767718,0.242451967063129,0.2745629155380448,0.5260868072509766,0.3910954637495426,0.2517876557701993,0.11389601892395189,0.005012622841511411,0.819206474465318,,0.005012622841511411
27.0,0.6131862673664413,0.726649859197041,57.56928,57.56928,0.5412350858791136,0.6988002662230289,0.11468496254799519,0.5681991776630968,0.3433334497983342,2.4914162260224364,0.21526106075607673,0.2916099386426827,0.2816468447943894,0.3293376521673478,0.657112497150647,0.20408022942176765,1.7918117889443665,0.24142212927259657,0.2753284671532847,0.5319335460662842,0.3922599858354866,0.25271513542585927,0.11389601892395189,0.005178880740732619,0.8700927044264972,,0.005178880740732619
28.0,0.5930582993223823,0.7981625637679168,59.55072,59.55072,0.5412350858791136,0.7122214351013525,0.11468496254799519,0.552995812467461,0.31657405603687605,2.622845486958737,0.19861752260161808,0.31065031186268305,0.29518397740308827,0.3393117372583501,0.6570443410782358,0.20681582834994033,1.8158301782964934,0.2395011453296004,0.27344782034346105,0.5346091389656067,0.39442872833555254,0.2543808002550122,0.11389601892395189,0.006036476556364662,1.0482340374728665,,0.006036476556364662
29.0,0.5788165289514506,1.259465868478216,61.53216,61.53216,0.5412350858791136,0.724149911182212,0.11468496254799519,0.5758998377166926,0.33215474615414986,2.7746797589105388,0.20939897391365608,0.31173083062139795,0.3119175496483618,0.3512873771829381,0.6569380346725289,0.20720688347629979,1.8192636181133894,0.238625,0.27409261576971217,0.5307221412658691,0.39553168687812507,0.2552150227896735,0.11389601892395189,0.006217538808951737,1.1291866439860314,,0.006217538808951737
30.0,0.6414621595617347,1.2559220525964105,65.18272,65.18272,0.9971592150692714,0.673141979197775,0.11468496254799519,0.5594686520379522,0.32737782528133735,2.1710112290753982,0.2104469415354926,0.2791150238613314,0.2477318553843024,0.3068343330743162,0.6562089366252184,0.20285065453072404,1.7810161974683851,0.24227212681638044,0.27260936210352554,0.5302330851554871,0.39219667676308834,0.25263761211509905,0.11389601892395189,0.005387344221821971,1.3740563276223838,0.007587660744260483,0.0045973230331926
31.0,0.6384154079782035,1.0938568861952302,67.16416,67.16416,0.5412350858791136,0.6888600103112572,0.11468496254799519,0.5672887621708075,0.3430820950297279,2.3427825641907245,0.21726801305336232,0.2876569076578336,0.2652080767833196,0.32243635778824886,0.6562361438365953,0.20929137697176822,1.8375653420468683,0.23637825468489085,0.2733982875701211,0.5355445146560669,0.3969877562838355,0.25645258942069943,0.11389601892395189,0.004112089281693247,0.7808577351970598,,0.004112089281693247
32.0,0.6169303119934736,1.043923008166884,69.1456,69.1456,0.5412350858791136,0.700432507042213,0.11468496254799519,0.556838521541249,0.3359264472449792,2.481932072830795,0.21196965329789957,0.29879922827330485,0.28000752284974806,0.333632978681137,0.6567181557285561,0.20694113409417672,1.8169303549788762,0.23791635361883295,0.27292696320702914,0.5317476391792297,0.39561964417057083,0.2553627029494129,0.11389601892395189,0.00427105203138771,0.8319594976492226,,0.00427105203138771
33.0,0.5947236101897081,0.9703361743326395,71.12704,71.12704,0.5412350858791136,0.7150215724720592,0.11468496254799519,0.5515675169409967,0.32900253187055467,2.668182533630807,0.20590905603928383,0.3114198445167093,0.2995561761024458,0.34540146793178583,0.656309482832576,0.2108370570687268,1.8511363176750033,0.23661270236612703,0.27205463858850315,0.5326564908027649,0.39665678303544954,0.25607209222359345,0.11389601892395189,0.004841949178800335,0.9737513710279018,,0.004841949178800335
