round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_ece,fed_f1,fed_auroc,fed_auprc,fed_f1_best_threshold,fed_f1_best,fed_prevalence,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
12.0,0.773066780343804,29.044285483519864,26.8032,26.8032,0.5412350858791136,1.8212206112605145,0.3284203807641316,0.24334484716976695,0.6376249226041679,0.20880482523340688,0.48492065698874615,0.2760744380966237,0.11406987724268176,0.20770235298203407,0.5147611671170833,0.11743909817410754,1.0311080166245439,0.18984249978943823,0.20834581211939704,0.23234577476978302,0.38390626736606626,0.2882323541005899,0.11389601892395189,0.0004449429826746972,1.1267414779867977,,0.0004449429826746972
13.0,0.7566417515213169,26.359558947395364,28.78464,28.78464,0.5412350858791136,1.8696592719923382,0.3413263842327473,0.25855989690622483,0.6476111000908521,0.21357041017622483,0.49829079826410205,0.2780368925695332,0.11406987724268176,0.21603944737886505,0.5151584451108817,0.11882650351904436,1.043289349721561,0.19751461988304095,0.20694781703751422,0.2673288881778717,0.4264871715201927,0.3211183129060634,0.11389601892395189,0.00039210938120580127,1.0865514823235571,,0.00039210938120580127
14.0,0.7490332652460503,31.393127789174628,30.76608,30.76608,0.5412350858791136,1.9224245157765691,0.3372439259369493,0.2569169254810461,0.6512536612412333,0.21944075939793914,0.5086683891950481,0.2879454997065707,0.11406987724268176,0.21354609424520138,0.516696694158165,0.1292256787365084,1.134593464788195,0.19688506275875664,0.2054956952105996,0.3585880994796753,0.4656289372602258,0.35193828742058825,0.11389601892395189,0.0003403161353812297,1.0185146720614284,,0.0003403161353812297
15.0,0.7504734641290105,31.471925932590274,32.4352,32.4352,0.4559241291901578,1.7175629633655192,0.3641294067576036,0.23851179045808404,0.6205877543461746,0.1964297199814093,0.5113994847125966,0.2664245514719805,0.11406987724268176,0.23310281129777222,0.5270447712734415,0.12674062657412857,1.1127748605397085,0.2011108347840504,0.2045002711006687,0.015320497564971447,0.3859885862064145,0.28239771613387193,0.11389601892395189,0.0008570017155677219,0.5707850605249405,0.0008570017155677219,
16.0,0.7558333760419816,40.45664229166633,34.41664,34.41664,0.5412350858791136,1.7250000443630895,0.3554803566781462,0.24912404012567724,0.6310408286747913,0.19748546663812003,0.4981790881956903,0.26854533613924403,0.11406987724268176,0.225638434078395,0.5205616617562335,0.1255582539331218,1.102393701898894,0.19668319900805953,0.20466226138032306,0.13431350886821747,0.40480437932907337,0.29753951064037043,0.11389601892395189,0.0004582511686975058,1.4833281945902854,,0.0004582511686975058
17.0,0.7465108936479086,35.57147894675981,36.39808,36.39808,0.5412350858791136,1.8175790093353315,0.3705984315408412,0.24782035619987527,0.6419848892334216,0.20651354588082496,0.5190676012596771,0.2798329364780686,0.11406987724268176,0.23647970192833417,0.5670228443693798,0.15444566278128463,1.356023364472534,0.21464213897370968,0.21743725231175695,0.44721850752830505,0.4080888394221744,0.2984610795388766,0.11389601892395189,0.0003550418633538636,1.237160513177514,,0.0003550418633538636
18.0,0.7340487799552984,39.60270216366339,38.37952,38.37952,0.5412350858791136,1.9293440560131294,0.3605605943537112,0.2672697240144685,0.6533251428050062,0.2200986959152146,0.5136264181302184,0.2885849119534009,0.11406987724268176,0.2280628995426874,0.5749889100494956,0.15500181980800448,1.3609063887606014,0.2188365650969529,0.2207659225885726,0.6225540041923523,0.4176408031648717,0.31056187469179497,0.11389601892395189,0.00028668133821413275,1.0706884050741792,,0.00028668133821413275
19.0,0.7122027420352953,36.918613975421295,40.36096,40.36096,0.5412350858791136,1.977225820580492,0.3452429865602712,0.270743536064994,0.6599683532365336,0.22077520361166422,0.4949686934184759,0.28859063461004647,0.11406987724268176,0.21743936946746398,0.5861879278390462,0.15680594866993347,1.3767465285563005,0.2245404868355688,0.2264838431297344,0.6257209777832031,0.42944893392600786,0.32381279369942917,0.11389601892395189,0.0002310272552663177,0.9158227026928216,,0.0002310272552663177
20.0,0.7391883857995409,50.6499750647928,44.01152,44.01152,0.9971592150692714,1.6204303174182753,0.3324769602321045,0.21713275609886953,0.6001949478971617,0.18583085595219526,0.4673013886866571,0.2532674986710006,0.11406987724268176,0.2124842836600027,0.5765763152992525,0.1632061652225031,1.4329400339398648,0.22039276219878226,0.22287636669470146,0.4911457598209381,0.37121426466201896,0.27814376638321786,0.11389601892395189,0.0003890834534284358,1.9812442774418741,0.0006663394492298287,0.000330913363845171
21.0,0.7333376824112527,54.74772385617713,45.99296,45.99296,0.5412350858791136,1.7414392392703693,0.34488741244521576,0.24112756617892878,0.6283802098984801,0.19931746824953825,0.4839850364276963,0.2632852956885233,0.11406987724268176,0.21816887859903628,0.5720749901022475,0.16259596565380036,1.4275825194765175,0.219104768083036,0.21984580950012436,0.5094463229179382,0.3892752793347791,0.2931437788612038,0.11389601892395189,0.00028615665181851,1.2721589682623744,,0.00028615665181851
22.0,0.7282605046532888,58.42108452081093,47.9744,47.9744,0.5412350858791136,1.8233286654112402,0.35873577090781705,0.2520968080001622,0.6422376345036434,0.20812670147559537,0.5010255278901632,0.276720804478213,0.11406987724268176,0.22720325697028662,0.5742037410518017,0.16494207821287837,1.4481812426034821,0.21926960747095892,0.2197818728845431,0.4955192506313324,0.4094977131742539,0.31150910050962155,0.11389601892395189,0.00022595111706335183,1.055244144750759,,0.00022595111706335183
23.0,0.7008036175699781,58.73824924383155,49.95584,49.95584,0.5412350858791136,1.902356760364706,0.3224217501096956,0.26257007282460315,0.65368969577082,0.2175561302650645,0.4885839054747351,0.2837159594104519,0.11406987724268176,0.20301663099948533,0.5880618245226226,0.16581282970972963,1.4558263868769854,0.22443226311667971,0.22480202967632815,0.4917058050632477,0.4040060011321538,0.30646009181471945,0.11389601892395189,0.00019855548885272027,0.974868266377598,,0.00019855548885272027
24.0,0.6925907412731107,48.00073676796866,51.93728,51.93728,0.5412350858791136,1.8970390285367211,0.3491240353677345,0.2580352972497504,0.6508747854914345,0.2169610405398899,0.5132447695353138,0.2841165752218552,0.11406987724268176,0.22126415977827152,0.5992109707909503,0.18076054515864468,1.587066403781313,0.23133290047305444,0.23282442748091606,0.5721985697746277,0.3540847545441834,0.2689208237285523,0.11389601892395189,0.00018211177885018166,0.9417463429272175,,0.00018211177885018166
25.0,0.7014998864623287,62.80827293826182,53.6064,53.6064,0.4559241291901578,1.7376098389040922,0.3625184211841273,0.23935927432665077,0.6191737170296849,0.19938120301245854,0.49832647275654524,0.2620247715842169,0.11406987724268176,0.23019523038771872,0.5957627830346874,0.18347110180143145,1.610864923416987,0.2310285141659834,0.23484162895927602,0.5862731337547302,0.360609405090786,0.274991400450228,0.11389601892395189,0.0004955447352482913,0.5355881131254137,0.0004955447352482913,
26.0,0.7055099282842745,60.41341664553628,55.58784,55.58784,0.5412350858791136,1.726351146405668,0.35494511530839834,0.22158980582253635,0.6105970444287175,0.1967427159252222,0.485653001797961,0.256190768299686,0.11406987724268176,0.22508672273023644,0.5834474664137768,0.17125465714037896,1.503605295060623,0.2231647634584013,0.22934447067368804,0.5430010557174683,0.3869529363828897,0.2917501757271634,0.11389601892395189,0.000251990316678765,1.3671337659470737,,0.000251990316678765
27.0,0.6909292835739177,63.564367982104315,57.56928,57.56928,0.5412350858791136,1.8088222723459346,0.3469175515626638,0.25709583611327397,0.6386034417995502,0.20668126316679641,0.486579838805053,0.279028493805998,0.11406987724268176,0.21912442195005827,0.5808370926052656,0.17316523080703644,1.5203800136566534,0.21930473372781065,0.2204066811909949,0.493526816368103,0.35585185450762524,0.26930366199064065,0.11389601892395189,0.00019447407011711587,1.1031012707389891,,0.00019447407011711587
28.0,0.692908022994098,59.10946447874073,59.55072,59.55072,0.5412350858791136,1.8667523977714877,0.3469166138884516,0.25542587276829565,0.6421260029856355,0.2132698078455736,0.5008412208765755,0.27898487233109875,0.11406987724268176,0.21905630756537367,0.5877574250211672,0.17575672165399633,1.543133142970947,0.22439804176241382,0.2265216777291343,0.6386611461639404,0.33590374846578785,0.2593802664695138,0.11389601892395189,0.0001581039963354798,0.9357262938283384,,0.0001581039963354798
29.0,0.687206240584928,57.387211633192166,61.53216,61.53216,0.5412350858791136,1.8963832797648357,0.3520482751987886,0.2579996093372723,0.6476876475204206,0.21626311746944812,0.5033411608201586,0.28214804898373136,0.11406987724268176,0.22187064298070144,0.5755474359487277,0.1701582208517129,1.4939786522769258,0.21774352894684845,0.22239694485005054,0.5504004955291748,0.3361901842746626,0.25915221534010324,0.11389601892395189,0.00017052389659793533,1.0466227808501571,,0.00017052389659793533
30.0,0.6905543596805479,93.07303730035134,65.18272,65.18272,0.9971592150692714,1.7237489611780483,0.3263321637216139,0.20904986448071525,0.6077352563226897,0.1936590269499315,0.47216131528068495,0.25911554450416474,0.11406987724268176,0.20886995440828307,0.5729952664973963,0.1711416302625372,1.5026129260655552,0.21820089168633622,0.21976401179941005,0.525119960308075,0.370673897392643,0.28833769362566924,0.11389601892395189,0.0002479242728204191,1.8933711554855108,0.0004131909535478875,0.00021426498912606348
31.0,0.7048903955745145,80.93400901975824,67.16416,67.16416,0.5412350858791136,1.7600750550909563,0.3644689218621604,0.24073851931365844,0.6185280657022868,0.20016338167838027,0.4994239023506998,0.2617248602424255,0.11406987724268176,0.2313375513266396,0.5782621333495708,0.16976174570070124,1.4904976249788922,0.2171792440048774,0.22107263513513511,0.6694153547286987,0.4638183341528732,0.3545436356217777,0.11389601892395189,0.0001952516239688719,1.2843493642285466,,0.0001952516239688719
32.0,0.6976683341019465,73.5877298935633,69.1456,69.1456,0.5412350858791136,1.809551130873493,0.3551944147712186,0.24759019303137347,0.634286672412499,0.20657414499441762,0.4888693272354545,0.2763896469812655,0.11406987724268176,0.22475808694068664,0.5616663493328636,0.1507906095074554,1.3239322228473847,0.21265576954199708,0.2149626228736241,0.3543567955493927,0.39572855580314154,0.29514436914360764,0.11389601892395189,0.00017207558381225206,1.176233514212072,,0.00017207558381225206
33.0,0.7032483291574744,74.2376656347233,71.12704,71.12704,0.5412350858791136,1.781486561960322,0.36190552176977425,0.23407965264853553,0.6303123438663204,0.20372213593563493,0.48712169667216343,0.2707837498579328,0.11406987724268176,0.2295832274033223,0.5300650854725588,0.13778384405557742,1.2097336268405956,0.19746185224354132,0.20692735212385865,0.23170138895511627,0.41771817963799895,0.31822618903823185,0.11389601892395189,0.00015919079783576967,1.1206053420901299,,0.00015919079783576967
34.0,0.6852273505708479,59.78574629993385,73.10848,73.10848,0.5412350858791136,1.8596666854646,0.35180661867475,0.2545460482838761,0.6459535754026245,0.21290138621425683,0.4942969222976084,0.2875657168399367,0.11406987724268176,0.22171163034427196,0.5648446485799619,0.15665121649301608,1.3753879896154382,0.21025420077552778,0.21616180104328728,0.453581839799881,0.3143873324998143,0.2355041141549216,0.11389601892395189,0.00014566800476845516,1.0579631100408733,,0.00014566800476845516
35.0,0.7013856175642192,79.15581388746708,74.7776,74.7776,0.4559241291901578,1.624987069719497,0.36203588005559867,0.2156590953991026,0.60230558034964,0.18621906693131063,0.4875922841829889,0.25559745066350537,0.11406987724268176,0.2305864480947981,0.5775926953958421,0.16567618521317143,1.4546266566506862,0.22060016220600162,0.22272880783519083,0.4526898264884949,0.3334233032116599,0.2415384866833379,0.11389601892395189,0.00032951565205195063,0.4930255049839616,0.00032951565205195063,
36.0,0.7002992730218912,73.86494810941198,76.75904,76.75904,0.5412350858791136,1.5899395422407565,0.34570013779653186,0.21093782035142583,0.6042381597931921,0.18179347185666375,0.4822038831127715,0.25277089583570655,0.11406987724268176,0.21982842714265458,0.5934219965484993,0.16741252530166556,1.469871615209365,0.22791164658634538,0.23185826389450692,0.4412093758583069,0.33908682406124857,0.24742206526667337,0.11389601892395189,0.00018070327448694554,1.353541121352464,,0.00018070327448694554
37.0,0.6976453410120501,83.968706103848,78.74048,78.74048,0.5412350858791136,1.757853883015724,0.35955508982737483,0.2416905802854483,0.6242325097606182,0.20077801856802951,0.4927113140346046,0.2694676650101951,0.11406987724268176,0.2276940122307332,0.5825860343978465,0.16208310230137785,1.423079610970427,0.2230005837711617,0.2271068952936884,0.4831411838531494,0.34355896481839043,0.25523883855725754,0.11389601892395189,0.00014538812546847064,1.1244036064017564,,0.00014538812546847064
38.0,0.6964785279251504,110.11928055533785,80.72192,80.72192,0.5412350858791136,1.8484866420642225,0.3621490533458087,0.2514976686561231,0.6400505700056429,0.21041778277293524,0.5005985311396962,0.2744203897714564,0.11406987724268176,0.22892950640797574,0.5568560817328725,0.15570908898039904,1.3671161683391728,0.20999756947257556,0.21276595744680848,0.40023159980773926,0.3992907022768032,0.30358290963895934,0.11389601892395189,0.0001266538834221343,1.0089162727817893,,0.0001266538834221343
39.0,0.6927188909426174,65.25518888835178,82.70336,82.70336,0.5412350858791136,1.7997706129355984,0.35438625972658205,0.24565840628391672,0.6350100818563531,0.20454621379088161,0.49351349678435796,0.2714475384775526,0.11406987724268176,0.22383797021351767,0.571987821610447,0.16086132994659144,1.412352525280082,0.21786714176635277,0.22172136920693053,0.4248027503490448,0.3854118514699869,0.29705072503051916,0.11389601892395189,0.00012487936310005715,1.0262311059050262,,0.00012487936310005715
40.0,0.7026979153061679,81.10658635802386,86.35392,86.35392,0.9971592150692714,1.6737307416742704,0.3396463619647703,0.2260326622967891,0.6153233506120186,0.1911596362135851,0.480513193108655,0.26085849676364214,0.11406987724268176,0.21550904051022718,0.5407853918759568,0.14337390376607917,1.2588140052709795,0.2036878216123499,0.20793401870244527,0.3491557836532593,0.4444698296057944,0.3585116351160211,0.11389601892395189,0.0001834833443990217,1.8605593028478324,0.0003152384528535679,0.00015707098536801037
41.0,0.7035711742121518,93.83515903916907,88.33536,88.33536,0.5412350858791136,1.7092141833508279,0.3638694624434411,0.24179739464565844,0.6200417093390495,0.19591864228294453,0.4982146327942845,0.2626869354005397,0.11406987724268176,0.23105975091582906,0.5572092735027011,0.15395541488144565,1.3517190182410268,0.2131979695431472,0.21377997716025884,0.5145496129989624,0.4277487715808975,0.3419166209570516,0.11389601892395189,0.0001585451460770578,1.3773370417766273,,0.0001585451460770578
42.0,0.7095687346265127,147.81165213900476,90.3168,90.3168,0.5412350858791136,1.7634553096556629,0.363822142676171,0.23527857120681742,0.6231239008433592,0.20148573173702278,0.4915927137036274,0.2666426505632969,0.11406987724268176,0.2308050727628804,0.5778845579950073,0.1685917367574832,1.4802250188397852,0.21716524753221308,0.2245088868101029,0.5864427089691162,0.4095340008746919,0.3228438650573982,0.11389601892395189,0.00012039414991630379,1.0789491273462772,,0.00012039414991630379
43.0,0.6983400869333648,88.96435646614056,92.29824,92.29824,0.5412350858791136,1.7816679483658553,0.3575926139570835,0.2327614771771113,0.6222168861640986,0.2037965164359426,0.489545160492599,0.2696970887627049,0.11406987724268176,0.22659137993053086,0.5898304313060831,0.17476581833084373,1.5344330730956846,0.22298014248901016,0.22980194907261864,0.7075626850128174,0.39035915338621774,0.29808918045944255,0.11389601892395189,0.00011446915347729213,1.0510592893697321,,0.00011446915347729213
44.0,0.6898183792382753,126.85585993793529,94.27968,94.27968,0.5412350858791136,1.7645840348725887,0.36685987649603313,0.2424174417358083,0.619748794966042,0.20250507825296635,0.4973759565257335,0.26976532666986086,0.11406987724268176,0.2328643871916089,0.5985315058252798,0.17852816913998457,1.5674662804429311,0.22443202438847354,0.236517023199759,0.697952926158905,0.4070447540984043,0.30647855292966114,0.11389601892395189,0.00010517896803305358,0.9899457711726427,,0.00010517896803305358
45.0,0.6880086572901204,75.03113793196313,95.9488,95.9488,0.4559241291901578,1.6423271186418664,0.36371893284453655,0.2206794990855614,0.5982697977789415,0.18740701494092107,0.4833062505099172,0.2534590369760289,0.11406987724268176,0.23118997179187428,0.5979619113096112,0.17707201086224322,1.5546813008492755,0.2226676149220922,0.23442622950819672,0.5630242228507996,0.440563564710567,0.329157545900417,0.11389601892395189,0.0002575028875905927,0.4918425204232335,0.0002575028875905927,
46.0,0.6990590516800684,84.37273048797002,97.93024,97.93024,0.5412350858791136,1.6983850235901816,0.37138178425040447,0.23916115861758963,0.607759743719454,0.19332539220064449,0.4958427476027419,0.2607394824814834,0.11406987724268176,0.23650974310408324,0.5883272328775154,0.17386153957140932,1.526493561530858,0.2161390145203523,0.23055975794251138,0.7608658075332642,0.46770445246169906,0.35199422412042974,0.11389601892395189,0.00012626288599523113,1.2217299118638039,,0.00012626288599523113
47.0,0.6981398340651068,69.65004073161018,99.91168,99.91168,0.5412350858791136,1.6990595086477607,0.3641491681843912,0.22539729071133466,0.6128168278059748,0.19472623691978522,0.4912149549130941,0.2617283744497086,0.11406987724268176,0.23123971788885758,0.585634170731476,0.17560983981449196,1.5418435295069115,0.21692731055775555,0.23150320663225404,0.7398882508277893,0.43887667658601326,0.32844890567912144,0.11389601892395189,0.00011630655941273701,1.1565406774170697,,0.00011630655941273701
48.0,0.696575858164118,83.49865757436086,101.89312,101.89312,0.5412350858791136,1.7480989784537047,0.3694285360360468,0.23585527769172485,0.6153633138434903,0.19969603833900218,0.4855688022073801,0.2662700467046894,0.11406987724268176,0.23484372967301156,0.5813043337925261,0.17299463297429282,1.5188821752391621,0.216253879774498,0.2279141468042215,0.5933412909507751,0.4400186331392306,0.3270269553803147,0.11389601892395189,9.728361731112588e-05,0.9929853654466569,,9.728361731112588e-05
49.0,0.6898757193297151,64.79407255409104,103.87456,103.87456,0.5412350858791136,1.7559870110512734,0.3747978224445147,0.24067525995669628,0.6164816076150406,0.2015460025037072,0.5079380946261424,0.2643630363088951,0.11406987724268176,0.238437230165081,0.5858027349672753,0.17187104231382266,1.5090171187509247,0.21261516654854712,0.2322274881516588,0.5628984570503235,0.4673262733602921,0.3511712391852569,0.11389601892395189,9.087836491427557e-05,0.950987184420228,,9.087836491427557e-05
50.0,0.6994551736249647,107.01412370058969,107.52512,107.52512,0.9971592150692714,1.6172452804175195,0.35914290831135554,0.20157680994913862,0.5830843557270027,0.18483629317877287,0.4773907991205329,0.25072405686004706,0.11406987724268176,0.22831972264464703,0.5747199000019527,0.16572599824159712,1.4550640119585916,0.2128397917871602,0.22189703339098044,0.5541877746582031,0.3744588259238519,0.28049624222202685,0.11389601892395189,0.00013432423049790896,1.7200300353579223,0.0002300433451610681,0.00011545512492790434
51.0,0.7087770101364972,125.72881004648627,109.50656,109.50656,0.5412350858791136,1.6512437767168897,0.3658071865919517,0.20585700020770986,0.5914998883546442,0.18923891717476418,0.49122908330391446,0.2531955044749996,0.11406987724268176,0.23280765505785964,0.5783369280819534,0.16954019851277102,1.4885524543748332,0.2134376865424156,0.2318840579710145,0.5316212177276611,0.4042036232816656,0.29920710808998047,0.11389601892395189,0.00011363628312296113,1.2424584454856813,,0.00011363628312296113
52.0,0.694238923511765,94.410510333144,111.488,111.488,0.5412350858791136,1.6454730535613078,0.36303217820506595,0.21965683480580384,0.5924117264545363,0.1886432978832037,0.4893999934008859,0.2570145389406248,0.11406987724268176,0.23064405045096165,0.5769329832672135,0.16931919886285718,1.4866120911206846,0.21008047437526473,0.23170103092783503,0.5391873717308044,0.4304196550371313,0.31371443895160567,0.11389601892395189,9.537968713600705e-05,1.0676539856940508,,9.537968713600705e-05
53.0,0.7004398404187512,92.26852628085027,113.46944,113.46944,0.5412350858791136,1.7244877885252574,0.36551549733341737,0.22259712351591535,0.6098431260836893,0.19721368368162304,0.4914360609225669,0.2595735657552046,0.11406987724268176,0.2320614690829619,0.5903112886484838,0.1749545131346057,1.5360898017991518,0.21969998672507632,0.234923137564052,0.549818754196167,0.4148365381052658,0.30636877188875244,0.11389601892395189,8.773193803562924e-05,1.004351502750069,,8.773193803562924e-05
54.0,0.6923604236320515,83.63432679390542,115.45088,115.45088,0.5412350858791136,1.6697291706654611,0.35615799246830193,0.18495197881168865,0.6027154587743702,0.19112099737558358,0.4804544718583726,0.25890165961864386,0.11406987724268176,0.22590051127138996,0.596291855370681,0.1775741958661797,1.5590904541162725,0.22015484515484515,0.24040673042004598,0.5455588698387146,0.4397992895319002,0.3205873347273067,0.11389601892395189,8.782225165275504e-05,1.0249259965494275,,8.782225165275504e-05
55.0,0.6919782999599282,76.80851638608632,117.12,117.12,0.4559241291901578,1.5817517054766692,0.36222465832090095,0.21640579291588857,0.5858779260317176,0.18175302551942343,0.4725347235756623,0.2523112354171569,0.11406987724268176,0.23014434691676652,0.5836020756592389,0.17203027553880587,1.5104151766153486,0.21024409316874268,0.23290625396422684,0.5932974219322205,0.4544266479192225,0.33603393171326135,0.11389601892395189,0.00019556403275483095,0.4520884156227112,0.00019556403275483095,
56.0,0.7144977866983112,136.36445447454267,119.10144,119.10144,0.5412350858791136,1.660667803789853,0.36315099492664416,0.20637881079097364,0.6010233841424361,0.19023906551399455,0.481994487190907,0.25942438216294345,0.11406987724268176,0.2307437921266812,0.5947143892867036,0.17433646604214859,1.5306633865627266,0.21372352226506788,0.23686804675397832,0.6398670077323914,0.46904982649524485,0.3413525958177867,0.11389601892395189,0.00010799598318322238,1.2886084157507867,,0.00010799598318322238
57.0,0.7069113568861777,127.4678810222518,121.08288,121.08288,0.5412350858791136,1.5568121708457043,0.3635080850364504,0.2056230983021242,0.5845844806424809,0.17805710344636944,0.4667196975570075,0.2557552352493035,0.11406987724268176,0.23107476801988924,0.5967282374561076,0.17614058152342313,1.5465034088771075,0.21303883149269684,0.24315836698070883,0.6225614547729492,0.46400677202144136,0.33228327472193614,0.11389601892395189,9.312198498641683e-05,1.132427039090544,,9.312198498641683e-05
58.0,0.6895223350121114,77.92114925143755,123.06432,123.06432,0.5412350858791136,1.6551938334089413,0.3662775139248442,0.22102649189329018,0.6027476179080569,0.1893568922969387,0.47773591582415653,0.2626373531346899,0.11406987724268176,0.23268933341186632,0.5909272910366946,0.17623218977077798,1.5473077236215589,0.2101496749483445,0.24310297732859876,0.5619975328445435,0.46171706374348875,0.3294504519423166,0.11389601892395189,7.963435534990562e-05,0.9882329849060625,,7.963435534990562e-05
