round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1,fed_auroc,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
24.0,0.5788346827757401,0.8487188745758913,63.93344,63.93344,0.5412350858791136,0.5656775294522655,0.3254127691158986,0.7346114959144161,2.8714238147194657,0.18696640295144415,0.324348897836397,0.3599420153172135,0.302113991602628,0.11467774420946626,0.6629118999874958,0.21153972490493544,1.8573056978065232,0.2688703356619526,0.2798431796674327,0.4928610920906067,0.36052309855390513,0.22847023910472383,0.11389601892395189,0.006068525796856951,1.040781012037769,,0.006068525796856951
25.0,0.6441776086603536,1.1895594739819937,65.60256,65.60256,0.4559241291901578,0.5338980144626965,0.28763556696914777,0.685230224064431,2.2089141044650837,0.20624239408443168,0.2537092567627159,0.3117159222507842,0.3274552651112646,0.11467774420946626,0.6622531541666514,0.21213583138578357,1.8625394758303728,0.26875970329480764,0.2785714285714285,0.4917067289352417,0.36093798792292014,0.22884959277129874,0.11389601892395189,0.005443757992324637,0.5552589246071875,0.005443757992324637,
26.0,0.6384694807113165,0.9344254550843507,67.584,67.584,0.5412350858791136,0.5541777196757623,0.29912648957617916,0.7037966320626208,2.399666913840989,0.21729639835750317,0.27508706413556877,0.3329370832466731,0.3476260592204341,0.11467774420946626,0.6622764208501812,0.21068432998287995,1.8497953833096958,0.2674461088783339,0.279193049624503,0.4927867352962494,0.35788963200899715,0.22665980986360723,0.11389601892395189,0.004531087549608499,0.8061584623064846,,0.004531087549608499
27.0,0.6148498615218196,0.844916784107349,69.56544,69.56544,0.5412350858791136,0.5711347236047608,0.3081543946990452,0.7153572486488721,2.536795494246268,0.20004791484555254,0.28852955533644886,0.3405014949853818,0.3194871877355516,0.11467774420946626,0.6630541354735403,0.21274289218592113,1.867869432099897,0.27040723981900455,0.2787096774193548,0.49172601103782654,0.35448037370881147,0.2239459311334616,0.11389601892395189,0.004728552240727388,0.8645426696166396,,0.004728552240727388
28.0,0.5955440428983871,1.0818249354412302,71.54688,71.54688,0.5412350858791136,0.5846572120665514,0.3207547035994233,0.7284502832847928,2.7512505144664496,0.19648111032161925,0.31167184917544294,0.35920476841955584,0.31551004617859746,0.11467774420946626,0.6630853710589262,0.21499662062660993,1.8876570283827276,0.2695667676947763,0.27879901960784315,0.49402254819869995,0.35504261664028136,0.22421652385601798,0.11389601892395189,0.005664125783722584,1.0761226591421291,,0.005664125783722584
29.0,0.5680003748249669,1.0436264152282797,73.52832,73.52832,0.5412350858791136,0.5825376236813157,0.32793735517000927,0.7368754703955823,2.853230228918017,0.19817144968264291,0.32190976608807886,0.3662742524126,0.3189517798219262,0.11467774420946626,0.6626152058494099,0.21665993924440266,1.9022608629461053,0.26532058094226,0.2785230258608768,0.490980327129364,0.35956491081834263,0.22751532598482785,0.11389601892395189,0.006296702978109725,1.2501573889749125,,0.006296702978109725
30.0,0.6438803424767259,1.4935630291822026,77.17888,77.17888,0.9971592150692714,0.5740916932344976,0.2834416555798923,0.6853316030018527,2.2109350290093746,0.21607175186007468,0.25420494539058386,0.3104166923411858,0.33995194017206204,0.11467774420946626,0.6634258878824953,0.21702606841152627,1.9054754543829497,0.27082619129242375,0.27773821392963965,0.493435263633728,0.3606901223091098,0.2284782012329314,0.11389601892395189,0.004906554219706583,1.539893596782349,0.005079284137744745,0.00481539140048395
31.0,0.6444508023008622,1.3366898189173029,79.16032,79.16032,0.5412350858791136,0.5737448664736622,0.29724227605583764,0.7031356418655245,2.3880834274001783,0.21675054989528325,0.2730436764982925,0.32799639349373827,0.3459704539084184,0.11467774420946626,0.6633962711763841,0.21566762569514134,1.8935484113728516,0.26791927627000695,0.2776560788608981,0.4915977716445923,0.3602789967983692,0.22819704540410146,0.11389601892395189,0.003914286293811188,0.8217278320807964,,0.003914286293811188
32.0,0.6167702076436143,0.9019698787520307,81.14176,81.14176,0.5412350858791136,0.5596927233558048,0.3138212373728824,0.719743478159192,2.585531086484576,0.20732514749033729,0.2943330407791154,0.343454340845012,0.33375036905486605,0.11467774420946626,0.6628108016042618,0.21643022132470036,1.900243953822568,0.2680955727336613,0.2780999723833195,0.49090567231178284,0.3603229443823195,0.22820989868217992,0.11389601892395189,0.0040182915113923506,0.8667480000294745,,0.0040182915113923506
33.0,0.5960237303813063,1.0505797643693398,83.1232,83.1232,0.5412350858791136,0.5788464258947341,0.32150049816018933,0.7294937392631481,2.7577304883610925,0.1978418008477855,0.31263154975313956,0.36026820259903886,0.31930817874978634,0.11467774420946626,0.6625462340626356,0.21502845146397387,1.887936501165575,0.26851851851851855,0.27857447110606276,0.49304088950157166,0.36045524907091725,0.22829182261859768,0.11389601892395189,0.0047132155142581905,1.0473901173099875,,0.0047132155142581905
34.0,0.5693954037204554,1.2097006939916066,85.10464,85.10464,0.5412350858791136,0.5933118618758393,0.3299397456246778,0.7418871693955199,2.911089994200299,0.19742753709657174,0.3279688066551046,0.371459036561673,0.3186146917077115,0.11467774420946626,0.6617976718156732,0.21521312357054223,1.889557910836546,0.2694651320243737,0.2787566251253402,0.49420276284217834,0.3617054181280971,0.22920750539830403,0.11389601892395189,0.004828641562248967,1.111934196203947,,0.004828641562248967
35.0,0.6482751296383462,1.640828614277656,86.77376,86.77376,0.4559241291901578,0.5568310390231231,0.2894314888296508,0.6904331037706749,2.2329954964748264,0.21370842635139256,0.2566645223957032,0.31429955641762075,0.33895525670728066,0.11467774420946626,0.6620241768701658,0.2138331763378931,1.8774420595040202,0.2744453574363188,0.27953971372438957,0.49458396434783936,0.36268374245697993,0.2299954644552588,0.11389601892395189,0.004524110524519081,0.5215882430784404,0.004524110524519081,
36.0,0.639202521685917,1.2051143750302555,88.7552,88.7552,0.5412350858791136,0.5499614259811477,0.30942855933795915,0.7081054668558748,2.447427925125842,0.20121589444809396,0.27961106112184775,0.33282276081648515,0.32296967743764643,0.11467774420946626,0.6622727689597243,0.21307559463832257,1.870790539049417,0.2710329210938861,0.2795805058605799,0.489460289478302,0.3626871259542841,0.23015374462072832,0.11389601892395189,0.003610369168040432,0.8556557719130069,,0.003610369168040432
37.0,0.6095256736586301,0.9259544571211913,90.73664,90.73664,0.5412350858791136,0.5850554879469664,0.3134084196267705,0.723622687858266,2.6593131581557636,0.20381771337937146,0.3018451249759148,0.3511822164373691,0.32763120627219716,0.11467774420946626,0.6603762456146569,0.21008043685643069,1.8444932390191875,0.2671783625730994,0.2775154377043225,0.4884522557258606,0.36222592868408465,0.22995678707163156,0.11389601892395189,0.0035497546413698297,0.8612429504864849,,0.0035497546413698297
38.0,0.5957807666013556,1.5320846269752728,92.71808,92.71808,0.5412350858791136,0.5551663089078389,0.33137159956439116,0.736054156268613,2.8421984656743833,0.19467310973263469,0.32113734370080227,0.36494348777916974,0.3175068389564156,0.11467774420946626,0.6598089978464639,0.21066561080485954,1.8496310300847345,0.26978738609969627,0.27779191045535484,0.4905686378479004,0.36369123365386,0.2310304564153364,0.11389601892395189,0.0039360822588739505,0.984253802918829,,0.0039360822588739505
