round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_ece,fed_brier,fed_f1_best,fed_auprc_lift,fed_auroc,fed_f1,fed_prevalence,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
13.0,9.237644516670066,673.5840976531517,47.59248,47.59248,1.0,0.23804610153483846,0.38074413707533067,0.24262957523205853,0.31674715287117916,2.094043766085438,0.6782412911119666,0.29134446928498375,0.11462923328717109,0.5984760922113984,0.6650097165385058,0.22692187091926505,1.9923599881992387,0.2774242260813289,0.2880808648041555,0.6071567535400391,0.38187913606904694,0.2441193739575541,0.11389601892395189,0.006075937923221675,1.15122409059677,0.005239530097460002,0.0068322364187701455,0.0025173109533405884
14.0,9.18914155529225,793.6197643714071,51.25344,51.25344,1.0,0.23717870446773173,0.3738645381187141,0.23724079229841813,0.31739683805105245,2.087126425259939,0.6787726873880573,0.2939754823860981,0.11462923328717109,0.5870744668647981,0.6648559732052137,0.22353015876309626,1.9625809652956074,0.2778895595797004,0.2853710624666311,0.5833937525749207,0.3750024593298217,0.23880491818094332,0.11389601892395189,0.0053493285620120155,1.0605630695317814,0.00467606637440214,0.005968824130729232,0.0021671471619384005
15.0,9.209658868057506,856.053616794662,54.9144,54.9144,1.0,0.23731235418802585,0.3738827493112573,0.23705096763895775,0.3175778670523761,2.0892151573515414,0.6804964160721384,0.29584178283627677,0.11462923328717109,0.5569237835492353,0.661481676620808,0.22230092418215003,1.951788361721228,0.27832820863227425,0.28466144633809304,0.6008149981498718,0.37500754237546974,0.2386078094815491,0.11389601892395189,0.0058354593324594336,1.206069389928416,0.004747583146586694,0.0068429465752873715,0.002314245733578686
16.0,9.26478927827241,760.9278135176702,58.57536,58.57536,1.0,0.2397387950296027,0.3739235768495422,0.23711494820219917,0.31760781853676634,2.110617309381357,0.6802478726592572,0.2980775193804652,0.11462923328717109,0.5512440408317715,0.6624153934787728,0.2217397734661115,1.946861493149876,0.2781058237814056,0.2856765676567657,0.5677857995033264,0.37477400923682436,0.23868073716201202,0.11389601892395189,0.004606849553946672,0.9932577716972446,0.0038158594194394172,0.005343625229963077,0.0026413424640895342
17.0,9.186521640413696,786.0814582660867,62.23632,62.23632,1.0,0.2432002560691706,0.3770657178194146,0.23946639176509307,0.3210641348806708,2.139016805358689,0.6829031744043604,0.2956513522405827,0.11462923328717109,0.5788614691789603,0.6655408093362299,0.2213896611107322,1.9437875283292698,0.27897838899803534,0.286648313833448,0.6178585886955261,0.37840731201759137,0.24162465205972763,0.11389601892395189,0.0051731680432611695,1.157972710325339,0.004214418134531463,0.006078714431554111,0.002509461875097493
18.0,9.089270205599993,825.1899632334313,65.89728,65.89728,1.0,0.24220512952848497,0.37744487603312854,0.2395264163227384,0.3218478007194977,2.127491774014313,0.6838165884963994,0.29895413428932294,0.11462923328717109,0.5855739759765521,0.6641692797553398,0.22169382736703475,1.9464580892424275,0.2799356469777063,0.2854054054054054,0.584585428237915,0.37864200472141757,0.24146049231204456,0.11389601892395189,0.005036098109304279,1.1742297870969196,0.00400333215637358,0.0060215681463135174,0.002485774937892039
19.0,9.189869030721182,1008.0361798570805,69.55824,69.55824,1.0,0.2401299294672507,0.37369004265834016,0.23680191819127727,0.32198605123157065,2.114238213657571,0.6823509824769968,0.2996112860514279,0.11462923328717109,0.5665285581438875,0.6623629367704909,0.22035894967502934,1.9347379456885363,0.2779328050005581,0.28161559888579385,0.5960413813591003,0.3750637993295261,0.2390229927293778,0.11389601892395189,0.004815211947492985,1.1693894291074685,0.003776692270544232,0.005815479318690873,0.0020846570888089625
20.0,9.12548726988881,1015.2769847505845,73.2192,73.2192,1.0,0.24734411111849766,0.37692535566837887,0.23908588246375984,0.3271168903284426,2.1750377912036334,0.6849967077003468,0.29684228145835073,0.11462923328717109,0.5844308814158385,0.66314619825152,0.2220780550117164,1.949831584192573,0.2802733281057466,0.2834997764197347,0.6133164167404175,0.3782053978470505,0.24144346640025166,0.11389601892395189,0.004246813471264452,1.0766706629838154,0.003413114065449229,0.005058373143311818,0.002192340160352301
21.0,9.125338666467048,954.2644315272304,76.88016,76.88016,1.0,0.24834325069031704,0.37157970185125566,0.23527184441074345,0.32704736069925805,2.1894235699217983,0.6844527133595595,0.2973558229942158,0.11462923328717109,0.586097578462164,0.663557268092783,0.21991845015476597,1.9308703871520303,0.27453625632377743,0.282069970845481,0.6144785284996033,0.3729733130437354,0.23767805994780716,0.11389601892395189,0.004555265581911655,1.1989557384704312,0.003510362061249796,0.005578744039714991,0.002188538152274983
22.0,9.222984255257643,894.3097478866142,80.54112,80.54112,1.0,0.24432448755406594,0.37804450298997533,0.2399003405399221,0.3285179852820493,2.145793083693126,0.6850337700485918,0.29775170578129495,0.11462923328717109,0.5829163611040268,0.6635727290173292,0.22313561293904416,1.959116877368921,0.2763902763902764,0.2833483348334834,0.6135596036911011,0.3794340766338993,0.24222667365817677,0.11389601892395189,0.004193680830182957,1.1462279029183264,0.003194686546843682,0.005176334310617326,0.002492046194544691
23.0,9.131890056903512,1023.9619234494661,84.20208,84.20208,1.0,0.24459570291181804,0.3765255041560222,0.2389261934088248,0.32760698103703223,2.1554970215457527,0.6855324787147724,0.2969987742787426,0.11462923328717109,0.5873224177990725,0.6592032358108746,0.20928874822053428,1.8375422617736612,0.27749835993877103,0.2797800855222969,0.5631749629974365,0.37804879998787577,0.24147496073454533,0.11389601892395189,0.004398390136955059,1.2437949723007478,0.0032247319496426985,0.005559681225660304,0.002592545306022691
24.0,9.021208551474341,1060.0339530303327,87.86304,87.86304,1.0,0.249046023318192,0.37938661827378317,0.2410168727611759,0.3285941208145172,2.1943729078625025,0.6890757135901089,0.2965166998518708,0.11462923328717109,0.5790918699184173,0.661800018563149,0.2197699864015052,1.9295668845830785,0.27429805615550756,0.28313555072706004,0.6182717680931091,0.3809082008741889,0.24389680344753173,0.11389601892395189,0.004201260374465882,1.2378628181227214,0.0030837450981863394,0.005308357746178508,0.0023000066533436295
25.0,9.171309497838935,1285.4427221115784,91.524,91.524,1.0,0.2523661112027921,0.372238488005148,0.23557703776259087,0.33157015990916583,2.2208147412882497,0.6908598818708744,0.2988516777255964,0.11462923328717109,0.572017161484916,0.656242092276721,0.22124926515754134,1.9425548605458192,0.2771152754116979,0.28223907925712793,0.5740665793418884,0.37362952383314874,0.2379083925607936,0.11389601892395189,0.0041298179736218585,1.2593014839058014,0.003093339240882375,0.005154499905110591,0.00243734373267715
26.0,9.205407197606132,965.5649293786107,95.18496,95.18496,1.0,0.25231781516285234,0.36966114208040307,0.23341984565139912,0.3276673837624993,2.2197938315586296,0.6886106081864987,0.30409831615223565,0.11462923328717109,0.5709250382699159,0.6611442595118193,0.22453786055786862,1.9714285247124574,0.27688622754491016,0.28322811806858894,0.6126452088356018,0.37081346076588023,0.23590408752470257,0.11389601892395189,0.0040469404000516756,1.276482102582122,0.00273807125884062,0.005348790721089994,0.0028473940820638094
27.0,9.196972222216228,1054.565994724118,98.84592,98.84592,1.0,0.25262236668774707,0.3661123820096649,0.23078005517922628,0.3301064389195992,2.2210102581020115,0.6889524320257671,0.30396685332805334,0.11462923328717109,0.574591501719943,0.6602895791009262,0.2182893573566826,1.9165670531683279,0.27856101118133203,0.284045393858478,0.6081900000572205,0.3672915197827506,0.23320478551011742,0.11389601892395189,0.0033617710551760134,1.094947735405185,0.002475502662407447,0.004251949617023331,0.0025407913325076695
28.0,9.28775381095495,1058.129733455757,102.50688,102.50688,1.0,0.25247312530492055,0.37225911163809505,0.23538435130283614,0.3303472104595651,2.220158166533159,0.6885003338758492,0.3026377238089453,0.11462923328717109,0.5866090494759001,0.6629900454234936,0.22599660827792714,1.9842362394494628,0.2781519555713104,0.28365906623235615,0.5829305052757263,0.373712727417433,0.23803863982330886,0.11389601892395189,0.003939438278341081,1.322591798825215,0.002500938375519204,0.005397493545238221,0.002533167358851512
29.0,9.1132406085263,1002.4047921890593,106.16784,106.16784,1.0,0.252407531695999,0.3698340861278503,0.23357235140422117,0.33230895816973777,2.2195724639488854,0.6894401645346939,0.30042604075795465,0.11462923328717109,0.5762540497318197,0.6621203307694135,0.22777595757187047,1.9998588161712303,0.2755804456889511,0.28481273151323916,0.5873444676399231,0.37126619526697835,0.23624004347292574,0.11389601892395189,0.0035738220696173418,1.2382660081302674,0.0023524452570868946,0.004808886566837766,0.0033446086994661857
30.0,9.26819722766138,1005.4639490036916,109.8288,109.8288,1.0,0.2564229039479728,0.3724780983807352,0.23519307649863141,0.3328441091564544,2.2566152137398925,0.6935256834370175,0.30570194061692263,0.11462923328717109,0.5742965335399004,0.6612003932094616,0.2285758846923372,2.006882126801612,0.27534710068836776,0.285337291769751,0.6164894700050354,0.3739692382696344,0.23842459022937484,0.11389601892395189,0.0033085322021657797,1.1807395187979637,0.002132360539094321,0.004504288029835749,0.0030314187416858604
31.0,9.196892001418744,1116.8485851496166,113.48976,113.48976,1.0,0.25359011094143064,0.37392487403849095,0.2363980110142301,0.33031841448165444,2.228929330892291,0.6938193021934863,0.3058542560221803,0.11462923328717109,0.5864736358873732,0.6616424225481723,0.23094940561515043,2.0277214936665593,0.27690244720080454,0.2857142857142857,0.611802339553833,0.37561795680348564,0.23958940918081906,0.11389601892395189,0.0034670633215033463,1.2739935040781347,0.0021364068827172964,0.0048252553536596585,0.0036678386985209716
32.0,9.208948179595193,1063.6664073523132,117.15072,117.15072,1.0,0.2577585191555869,0.3675546458104268,0.23139199085764964,0.3344447763866737,2.2659253300094706,0.6944513095851681,0.3070724409402278,0.11462923328717109,0.5672438900885407,0.6591926440736042,0.22651828456851414,1.988816525007427,0.27672179708713895,0.2838272045697965,0.6174808144569397,0.3685961392578706,0.23430868266898738,0.11389601892395189,0.003507694714018447,1.3296262634958111,0.002170635520832138,0.004877593444388864,0.002625348531821197
33.0,9.295763637480642,1221.0365178504467,120.81168,120.81168,1.0,0.2602151933246305,0.374074033802828,0.236391732995047,0.33989861842043706,2.287486258230844,0.6970251679654159,0.3058673808090353,0.11462923328717109,0.5965674343062455,0.6607320978682547,0.22847481663015162,2.005994755468176,0.2785580524344569,0.285461932520756,0.6207630038261414,0.3757210132987997,0.239532956217328,0.11389601892395189,0.003569115124386823,1.3926293769354743,0.0020993981816772368,0.00506930470038425,0.003665436474948426
34.0,9.266179142092753,1312.6980584493913,124.47264,124.47264,1.0,0.261747585467838,0.37719553217139884,0.23868927440419657,0.3451766645844364,2.297672413654822,0.695590786515948,0.302360690559049,0.11462923328717109,0.5923552522427576,0.6576693288738941,0.21889832960725553,1.9219137918544233,0.274175944117005,0.27959666376198183,0.5745288133621216,0.37866892662812224,0.24196086025541647,0.11389601892395189,0.0033136253884878215,1.3285647899874675,0.0020418725337817416,0.004616279135256218,0.0029010121908605384
35.0,9.110510412552065,1260.6002150807071,128.1336,128.1336,1.0,0.2630895810635812,0.3707629172538279,0.23334974259186925,0.34495274789709723,2.3091675863722103,0.6981913707858807,0.31294097559360606,0.11462923328717109,0.5788654902412687,0.6547768057418661,0.2215715863587651,1.945384820752233,0.2753074739829707,0.2807936070542849,0.5759551525115967,0.37208404902621334,0.23681443914134195,0.11389601892395189,0.003097343192932145,1.278524487267532,0.001889628329242772,0.004340853949425858,0.002337397851390137
36.0,9.328512717903248,1490.9876433758393,131.79456,131.79456,1.0,0.25986167442330627,0.3746317683708663,0.23661664688675546,0.34462098255890095,2.281217272791275,0.6967456858661355,0.30605868140443543,0.11462923328717109,0.5840240459620435,0.6582890835481758,0.223998210778069,1.9666904330311326,0.2750971872856163,0.2805814143393761,0.6184889078140259,0.37607390852595823,0.24014406301317118,0.11389601892395189,0.003214353240308899,1.3630639048251396,0.0019048905057999616,0.00456929540420762,0.002948317534948933
37.0,9.283604732460113,1668.7922742351334,135.45552,135.45552,1.0,0.2630736266647524,0.3746823514252995,0.23640480499301358,0.3435972847585185,2.30779832903872,0.6993641555315572,0.30675022574855315,0.11462923328717109,0.5853384261514443,0.6588964017157811,0.21612080929496089,1.897527335343163,0.2757669769045157,0.28018189819568723,0.6101226806640625,0.3758876894157411,0.2399805223370505,0.11389601892395189,0.002790505427357707,1.217751455038524,0.0017056207125128434,0.00390681909801936,0.003992532611997015
38.0,9.125847527817653,1294.6900782904981,139.11648,139.11648,1.0,0.2630865954674,0.3702662562158596,0.2332606314017231,0.3433416651385937,2.3081400988836127,0.6986171279277829,0.3061018967172145,0.11462923328717109,0.5861205646129666,0.6591574554109194,0.22319085281707207,1.9596018800806032,0.27807486631016043,0.28314875785692906,0.6083219051361084,0.37146488439695385,0.23652229985583653,0.11389601892395189,0.0027650398159638216,1.2370309187608655,0.0016770827775195996,0.0038880478863887484,0.003243343086292305
39.0,9.22866378446806,1305.936387207619,142.77744,142.77744,1.0,0.26874818998482597,0.3724812217001409,0.23460271189903836,0.3453656575936221,2.359587939964839,0.7004103212919164,0.3106539137806334,0.11462923328717109,0.5856946633063348,0.6543147600276268,0.21848957739730723,1.9183249727384433,0.2765179224579371,0.28218116805721094,0.6030654311180115,0.3733273818290217,0.2378346195528294,0.11389601892395189,0.0027546964741467983,1.265711556052338,0.0015260614299484707,0.004021801298928033,0.0038038844982808137
40.0,9.345225345425144,1263.8663817576376,146.4384,146.4384,1.0,0.2681885453980104,0.3747641090559266,0.23648755510488215,0.34825167414494834,2.355986000624472,0.6997210692359237,0.30662527054738564,0.11462923328717109,0.5826292413428854,0.6499713822302473,0.21396998162003122,1.878643201417764,0.27322531763608815,0.2817532558465201,0.5995367765426636,0.3757308553399002,0.23996291031005926,0.11389601892395189,0.0028401329452544736,1.3358217537315795,0.0015622388716071802,0.0041629918482743835,0.0032928652880481048
41.0,9.276711032415484,1803.1558294968181,150.09936,150.09936,1.0,0.2695213444428181,0.37067557645845084,0.23339077549133497,0.34773132934162587,2.367489285701281,0.7011286822581331,0.3081568699993283,0.11462923328717109,0.5837102458059196,0.6527869772230964,0.22006664649909144,1.9321715418870737,0.27573137510363616,0.2827576155079434,0.6050498485565186,0.371919335427225,0.23702423361841948,0.11389601892395189,0.002810918553307259,1.3562887894049709,0.001582969129801941,0.004087398746373967,0.00321939323639354
42.0,9.32046160426731,1526.5249631380045,153.76032,153.76032,1.0,0.2682319863357683,0.3738048996438191,0.23589027962991835,0.3510566083134496,2.3547296302764074,0.7039816323378686,0.30495974906591095,0.11462923328717109,0.585541086789419,0.6544987851879724,0.22116343713623976,1.9418012958285231,0.2742558509429675,0.2800803818136147,0.5619939565658569,0.3751516276630675,0.23945689703376474,0.11389601892395189,0.003162877220599572,1.5687627951519971,0.0016813002430678106,0.0047065228350407565,0.003998156827547191
43.0,9.200356295727124,1362.6719116444895,157.42128,157.42128,1.0,0.2671878178805755,0.37489798027015103,0.23662955520464926,0.34755017600627097,2.3471138283491477,0.7027463454117765,0.30756283253155,0.11462923328717109,0.5845265469982718,0.6554351499802548,0.2221912455722294,1.9508253903113681,0.275337646124163,0.2798885140090949,0.6125947833061218,0.37642529901557503,0.24041508638407583,0.11389601892395189,0.00244585406979403,1.2478910163363253,0.001430273977420049,0.003499497532374813,0.00444283630431066
44.0,9.179042974839524,1332.5395136332415,161.08224,161.08224,1.0,0.26881743454982077,0.37686592308201955,0.23798987915179678,0.3499421321230084,2.356900323123316,0.7034692230863534,0.3088578230947396,0.11462923328717109,0.5790905430115666,0.6500685400856344,0.21857945617910596,1.9191141028823049,0.2763693979176098,0.27886347886347884,0.6016769409179688,0.37869532962583125,0.24222661374637627,0.11389601892395189,0.0024758243826646965,1.295387726527224,0.0014058522015643821,0.003594503329232202,0.0032613486657587453
45.0,9.174384186753368,1321.9580040038215,164.7432,164.7432,1.0,0.26862462550770994,0.37516928253029147,0.23697751503955067,0.34880583686554595,2.357379680370868,0.7021832705293793,0.30348976280834655,0.11462923328717109,0.5820812164131286,0.6537722597782692,0.2197139946578419,1.9290752805376317,0.2744328097731239,0.28365068942875904,0.6119351387023926,0.3767919216703065,0.2406808432606223,0.11389601892395189,0.0025534440616168507,1.368331963507444,0.0013874168266967057,0.0037761360902383904,0.003225202785623148
46.0,9.241834654370066,1574.1036337347427,168.40416,168.40416,1.0,0.27178038298280244,0.37563397710875324,0.2370752518848708,0.3529959643599706,2.388439724211785,0.7054790825626103,0.30707900652832565,0.11462923328717109,0.5861768796317721,0.6533162378008662,0.21838376815503913,1.917395974137195,0.2758306781975421,0.28056056611627583,0.601045548915863,0.37725358361314465,0.24095318292663429,0.11389601892395189,0.002526856344958912,1.3880848969201907,0.0013374180976609693,0.0037749466645068132,0.0037088308153564063
47.0,9.272488551352804,1688.3430759739408,172.06512,172.06512,1.0,0.2710189929493304,0.3717210012877692,0.23401362386217037,0.34804034644522025,2.380210631256463,0.7035568319881438,0.30751330672067745,0.11462923328717109,0.5811137819877729,0.6518238068018932,0.21861883617784547,1.919459856835003,0.2782885030076041,0.27901894123360854,0.5458051562309265,0.3732650602231046,0.2380228412794917,0.11389601892395189,0.0024325292309593386,1.3659749130529235,0.0012955954823101789,0.0036271877892626605,0.003159274978514903
48.0,9.318466548507221,1590.7146743867236,175.72608,175.72608,1.0,0.2742015343925387,0.3744529196215145,0.23617051063660435,0.3508847358981706,2.412114874816563,0.7037773785513175,0.3058509233390801,0.11462923328717109,0.5858006531985419,0.6515415570827624,0.2158993118980737,1.8955826019013815,0.275454444072711,0.2809278350515464,0.617688775062561,0.3758916792640857,0.2402494444505084,0.11389601892395189,0.002328466941093928,1.3376897589396322,0.0012155726382296807,0.0034944157348466842,0.0031485375251233687
49.0,9.210898987822297,1412.1206868812624,179.38704,179.38704,1.0,0.2769433805778013,0.3659621911817753,0.2292295876062888,0.35425240745648684,2.435509989454932,0.7080404310256943,0.3175200354208968,0.11462923328717109,0.5790064247672358,0.6526859290376694,0.21889290374937267,1.9218661531578813,0.28106212424849697,0.28341793570219964,0.5739632248878479,0.366561102574038,0.2327381709103279,0.11389601892395189,0.0023484641909474312,1.3823433443976683,0.0011797854564747634,0.0035707976812567096,0.004126418297761693
50.0,9.407954640618053,1399.948355046687,183.048,183.048,1.0,0.27789337546843296,0.3672489738484616,0.22998181918269558,0.3536324492346417,2.4441826623131986,0.7057244703775849,0.318224645703855,0.11462923328717109,0.5796366707269061,0.6516987891636388,0.21826827583839298,1.9163819587419486,0.27697222904890634,0.2842271293375394,0.6086729168891907,0.36762492603249874,0.23368428495643428,0.11389601892395189,0.002236883969098642,1.3487442439236474,0.0012078030481206606,0.0033120496454083414,0.00435430512286391
51.0,9.287997872556911,1375.2935742929699,186.70896,186.70896,1.0,0.27502240773788555,0.37005483368197095,0.2323831088106433,0.35217943594889267,2.410189545305891,0.7029711972043587,0.3122070994576464,0.11462923328717109,0.5723627236021356,0.642627668960924,0.2148029081957373,1.8859562452236431,0.277078678113607,0.283078784212914,0.6043761372566223,0.37076068613572283,0.23604196369735098,0.11389601892395189,0.0024363525517316366,1.5027241775906077,0.001206214319474687,0.0037254122200811274,0.004088400514911761
52.0,9.377245602379691,1511.6693770214888,190.36992,190.36992,1.0,0.2716749543043324,0.373637562612735,0.23507699301840768,0.3513727997573719,2.385689414813233,0.7005836545671109,0.31399020750921003,0.11462923328717109,0.5803680783098987,0.6473912149520794,0.21851580710837182,1.918555267978895,0.27643432906590804,0.2808394471933117,0.6182108521461487,0.374630749033624,0.23905849991264444,0.11389601892395189,0.0021830448729497766,1.3789171959979285,0.0011149435449120796,0.0033013696975550703,0.0037227053301659005
53.0,9.304173996339184,1517.2476664080978,194.03088,194.03088,1.0,0.27012462169323204,0.37715491119513767,0.23809869598710093,0.3526374402531105,2.37179413861754,0.7041741432198301,0.3050002113349349,0.11462923328717109,0.5862676869966696,0.6484960184856436,0.21736284300303652,1.9084323144619233,0.27506195088984003,0.2812760982127944,0.619449257850647,0.37823228443915063,0.24194034809431778,0.11389601892395189,0.002193872572165521,1.417106840022825,0.0011118704915818321,0.003322086826849737,0.0041514315381887806
54.0,9.339054867396388,1684.3648218535986,197.69184,197.69184,1.0,0.2700340640959942,0.37048027342968376,0.23295318945101987,0.3532530706516252,2.369471814779973,0.7080470717010156,0.3122265171476849,0.11462923328717109,0.5789405127946697,0.6484859161769913,0.2189282512473612,1.9221765020034554,0.272674078408426,0.2786585365853658,0.6092463135719299,0.37162950662855254,0.23693443106172044,0.11389601892395189,0.0020709798116289413,1.3689202317782474,0.001080865119719998,0.0031027175756173538,0.0031418371818519755
55.0,9.358487361012989,1752.6349512256686,201.3528,201.3528,1.0,0.2761929149547919,0.36962790462107165,0.23180832585127983,0.3561723485498683,2.426265894729654,0.707446049285749,0.3148734353707772,0.11462923328717109,0.5778125353316043,0.6473433513431351,0.21871827779790964,1.9203329481072322,0.27674044763200195,0.28232354778263585,0.609836757183075,0.37042335199268195,0.23574537448880084,0.11389601892395189,0.0019751036467344474,1.3335746805587405,0.000989661049441345,0.0030011464918645657,0.0034920885093521776
56.0,9.333165398030445,1893.7485460330456,205.01376,205.01376,1.0,0.2767522747229232,0.3724407297559669,0.23422044491953348,0.353016834438564,2.42979506388077,0.7068748862498851,0.3132932686861765,0.11462923328717109,0.58756199433516,0.644498327885951,0.21996816504324362,1.9313068807972635,0.27590361445783135,0.2837117172024989,0.6110366582870483,0.3736341145667499,0.2382282200021211,0.11389601892395189,0.0020072128391194575,1.3827045872558301,0.0010085836191968366,0.0030478212091796077,0.003174945865741262
