round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_f1,fed_auprc,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1_best,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.639743553056513,0.41180504478223884,40.27056,40.27056,1.0,2.1568157799392194,0.28725650166239675,0.24535986314521488,0.3400788964467229,0.21333141229595237,0.1139152873056832,0.6787634248174121,0.3080089193911207,0.5438682929809583,0.6633027903103574,0.22444410952199123,1.9706053964173413,0.2756750383209527,0.2854980320920375,0.5392104387283325,0.33975188838958004,0.21494599578502677,0.11389601892395189,0.007315183689935402,1.4980098716259818,0.00561768657106289,0.008940535421767488,0.004860259867711512
12.0,0.635510472678783,0.47153100542875037,43.93152,43.93152,1.0,2.1552473055286754,0.2943630555704764,0.2458060055324946,0.332673323756348,0.2106105267131141,0.1139152873056832,0.6809072260794826,0.31167502988190704,0.5589796975156541,0.663852933175826,0.22576154396350973,1.9821723893110803,0.27309609365944126,0.28329019269485184,0.542282223701477,0.3323429298662468,0.21259623982205042,0.11389601892395189,0.006792194888606542,1.4836807471328939,0.005404564331158105,0.00815336747307211,0.004437450746083246
13.0,0.6397111578114744,0.6353109755580352,47.59248,47.59248,1.0,2.174051370187013,0.29371941581539535,0.24812501594248404,0.34206906031233164,0.21598192414740178,0.1139152873056832,0.6819473194307795,0.3132004288016007,0.5494421605489442,0.6624896485847306,0.22559407405048945,1.9807020138352518,0.27430031355243295,0.28433598183881953,0.5422642230987549,0.34206574962628294,0.21825021830783917,0.11389601892395189,0.00678549938756112,1.5655162210041453,0.004924113784618756,0.008654624983128,0.004725665225484563
14.0,0.6385506112991526,0.7031328851000429,51.25344,51.25344,1.0,2.233661421181787,0.2929105905104675,0.25390132724671943,0.3299476920295125,0.20841684604039862,0.1139152873056832,0.6836814623243784,0.3132414517731926,0.5529283746796579,0.6630810665969786,0.22489621055472145,1.9745748155155811,0.2769585253456221,0.2854408749145591,0.5311404466629028,0.3296352728171607,0.21092711149717866,0.11389601892395189,0.006799421443276371,1.6613011050967543,0.004657742832766083,0.008993739103295277,0.005871638478630562
15.0,0.6336524008933208,0.6878021639902563,54.9144,54.9144,1.0,2.242478444973989,0.29541405310264235,0.25579687213105984,0.32694358183955513,0.20633984708503553,0.1139152873056832,0.6860402967498012,0.31676127130056364,0.5432688435333868,0.6635889303595282,0.2254015391891557,1.9790115696638686,0.2759353239702585,0.28472797569732117,0.5288989543914795,0.3268852873450197,0.2092101598025887,0.11389601892395189,0.006524816200856943,1.6900249189675378,0.004413966071217026,0.0087304190481292,0.0041548896690417406
16.0,0.6365678820964146,0.7555150441114893,58.57536,58.57536,1.0,2.277988527368883,0.29115826572903564,0.2595311001339039,0.35131692193531544,0.22101749166557638,0.1139152873056832,0.6883233986491238,0.3160959661562766,0.5560867848735571,0.6639129823024118,0.22484784816071074,1.974150196688096,0.27524088814411396,0.2838120104438642,0.5335937142372131,0.3509699202583872,0.22377885706022277,0.11389601892395189,0.006608518876625043,1.8123660204910266,0.004545123863543494,0.008812964424461646,0.003260866124459003
17.0,0.6369219467901555,0.7412825351882317,62.23632,62.23632,1.0,2.2855062072804277,0.2947391034800336,0.2606623391679929,0.33719104028634733,0.21253990285595412,0.1139152873056832,0.6903496790401259,0.3206338414199963,0.5575140222538499,0.6620406668497547,0.22439240077629816,1.9701513968291064,0.2760845383759733,0.2830088023472926,0.5293245315551758,0.33692560097500485,0.21595621463145317,0.11389601892395189,0.005700745694106091,1.652891641982933,0.00380200036292208,0.007753432730080102,0.004258788758337112
18.0,0.6400213293393568,0.8713868769989205,65.89728,65.89728,1.0,2.293063709511949,0.2898949890920296,0.2610549751510283,0.34281671914889866,0.21730036476153464,0.1139152873056832,0.6930475390235568,0.3220794262013713,0.5742839045034378,0.6626621157000216,0.2243184579806279,1.9695021836575766,0.2728592162554427,0.2823186999757458,0.5250257849693298,0.3425837782631539,0.22115441460841845,0.11389601892395189,0.0058852296564438035,1.8011469151970232,0.003727713993107976,0.008247281786423137,0.0036340700966667238
19.0,0.6364745185008526,0.9256985298165681,69.55824,69.55824,1.0,2.3185946171611915,0.2960140954830264,0.2644132237766024,0.30953807846910725,0.1955938230911373,0.1139152873056832,0.6953046941691426,0.32696171073027686,0.527160980448383,0.6619501225554358,0.22396336727684574,1.9663845092459777,0.27894413750767344,0.27998924152770305,0.5143778324127197,0.3091155894736641,0.19967812578193928,0.11389601892395189,0.005728186479436368,1.84392157950424,0.0034851013183248803,0.008217898492318116,0.003834032558230124
20.0,0.6421754767249074,1.1300244087767999,73.2192,73.2192,1.0,2.3488841691744864,0.29648297615526903,0.2678787179134863,0.33168271104416264,0.20765475631787814,0.1139152873056832,0.6967276519797772,0.3267134495484662,0.5476150615865857,0.6586800366182962,0.22186042567893963,1.947920812114384,0.2743251005169443,0.27741228070175433,0.5226380228996277,0.3316025934124218,0.2118548993868634,0.11389601892395189,0.005134927810420721,1.732906587265461,0.0032138667688155253,0.007300806489761142,0.0033935310728783067
21.0,0.639411630915771,1.112971769643482,76.88016,76.88016,1.0,2.353606755150864,0.2955320378358686,0.2687933396962292,0.33174926405994715,0.21020164965653262,0.1139152873056832,0.6962885119549962,0.32451933797962557,0.5626294523729831,0.661077621923069,0.22241265455704118,1.952769347500597,0.2724813331890488,0.28021060742262743,0.525746762752533,0.3315064746851243,0.21490854036905652,0.11389601892395189,0.004893131136936562,1.7301802771398798,0.002963216739092805,0.0070942532230089455,0.004408659653023459
22.0,0.6394812654714241,1.2670601823853338,80.54112,80.54112,1.0,2.3775400913628517,0.2933633540221599,0.2714937001790732,0.3464519562936728,0.21800680017464769,0.1139152873056832,0.6993538838702232,0.328253289446046,0.5545305115481375,0.6587451682728374,0.2208154302066575,1.9387458165161635,0.268498727735369,0.2792321116928446,0.5388503074645996,0.34643100237735297,0.22293454254567716,0.11389601892395189,0.004492960714213811,1.6614855402822286,0.00282558683251147,0.006414528006840429,0.004014547029416066
23.0,0.6440732285426546,1.3076768534285192,84.20208,84.20208,1.0,2.401843112221097,0.295786272556323,0.2741637425987461,0.33434583527622797,0.21069851390105812,0.1139152873056832,0.7006302700332147,0.32774896033393625,0.5693825115627623,0.6594182706664748,0.22118444871022222,1.9419857761482127,0.2721132897603486,0.2793564877462036,0.5545796155929565,0.33438009106659977,0.21605335582234003,0.11389601892395189,0.004586766662203196,1.770656320721173,0.0025700571578878995,0.006931152941276078,0.004290538803705516
24.0,0.6392581159862015,1.1587586513733825,87.86304,87.86304,1.0,2.408538624527173,0.299193422600082,0.27486307025742157,0.3255501283975177,0.2053801992683936,0.1139152873056832,0.7018331191540077,0.33290377752638434,0.5660197096785656,0.6575020823305275,0.22024960646847008,1.9337779190994397,0.27274734982332155,0.2771424727566258,0.5327112078666687,0.325638509464325,0.21133070949059424,0.11389601892395189,0.0041043796059588395,1.6540928903505119,0.0024343001155238777,0.006051352975846868,0.003968164571868063
25.0,0.6496133750856005,1.5669155193201407,91.524,91.524,1.0,2.4154016075187594,0.29213911409714144,0.27599439403105425,0.3320035064423622,0.20904534194229038,0.1139152873056832,0.7037390205236032,0.32964569634919594,0.5419808110758306,0.6564488444941715,0.2177788408626597,1.9120847499337983,0.2717576791808874,0.27644312877149035,0.510379433631897,0.3320561107907338,0.2150981223710358,0.11389601892395189,0.003988200013147777,1.6732427452443517,0.0022672622976797124,0.006008966940706681,0.0034071881942173234
26.0,0.6444094334719781,1.4098990646786769,95.18496,95.18496,1.0,2.4378417474658716,0.29785783764564283,0.2786393551072864,0.32562936734898984,0.20518801016001648,0.1139152873056832,0.7080310833779558,0.3343793719523346,0.5494916831312655,0.6577577272119651,0.2196748271159713,1.9287313919430993,0.27123436650353455,0.2799943206020162,0.5432960391044617,0.32563743468800466,0.21149050734239355,0.11389601892395189,0.0038550671953549863,1.6776805207628058,0.002153222581019851,0.005863910164541699,0.004097698449220892
27.0,0.646839004008584,1.4715322885279267,98.84592,98.84592,1.0,2.465454901241473,0.3012969092853838,0.280929209690224,0.32792465995473885,0.20644880558253723,0.1139152873056832,0.708113099147859,0.3360468620950341,0.5626221987129804,0.6564002404675746,0.2203204041236163,1.9343995181317422,0.27317716925107227,0.27746113989637305,0.525835394859314,0.3277252030574845,0.21293994654590617,0.11389601892395189,0.0036942737405758807,1.6696483071427792,0.0020680374771323024,0.005626633370250146,0.003580051330361529
28.0,0.6552036472976679,1.772158109530249,102.50688,102.50688,1.0,2.4656785890466204,0.30188573261993296,0.2812000761998047,0.32126735426575287,0.20309835382425584,0.1139152873056832,0.7096596214937418,0.33594766643313323,0.564315635510025,0.65489591258835,0.21803024143540917,1.9142920314096972,0.2721194562068197,0.2773985833869929,0.522529125213623,0.3213626825222397,0.21025015438402214,0.11389601892395189,0.003602247598681791,1.6896984562990838,0.001961517983453026,0.005558572970697471,0.004608764896753782
29.0,0.6474870216523158,1.9229540393094986,106.16784,106.16784,1.0,2.4814604457011846,0.3109910443525908,0.2836056179290264,0.3183239861836734,0.19941810038363275,0.1139152873056832,0.7092931467441658,0.33674647551383524,0.5571754814953643,0.6534069201391542,0.21930763998858305,1.9255075116805818,0.27229261295720775,0.2735301539237951,0.507262647151947,0.3186445261241676,0.20658214241136724,0.11389601892395189,0.003653539991519204,1.7778599688808754,0.0019431976821324376,0.005698465684349916,0.0033618452071251703
30.0,0.6549760293492874,1.8163429314127082,109.8288,109.8288,1.0,2.512109723353233,0.305195419309973,0.28615335544142473,0.32747385074879276,0.20580096742336904,0.1139152873056832,0.7118600658093482,0.33711845372422056,0.5609840977986454,0.6542283947007379,0.2172529585189068,1.9074675354892439,0.2714397234303558,0.27613412228796846,0.5222334861755371,0.3274244001535632,0.21300601048633064,0.11389601892395189,0.003399062747436762,1.7104760806050763,0.0018216227857875671,0.005295691079790852,0.0035081350822494554
31.0,0.6531867669696522,2.059603255537305,113.48976,113.48976,1.0,2.534880277860275,0.30270722343275563,0.2889645437605987,0.3338580276620638,0.21015488603232876,0.1139152873056832,0.7132288798270131,0.3422373573128475,0.5652084006613795,0.6530450692476237,0.21800424074223565,1.9140637469321609,0.26838388034898214,0.27721594289113627,0.5199577808380127,0.33436895562170715,0.21790765480933225,0.11389601892395189,0.003120310014768184,1.6214651538152793,0.0016237998466351127,0.004926563824362021,0.0029949356837305177
32.0,0.644958132829202,1.9423609530295622,117.15072,117.15072,1.0,2.526941874183017,0.3066217569091777,0.28793822770277855,0.3287179692278217,0.2069383372425436,0.1139152873056832,0.7132952154358158,0.3395682579794947,0.5565356646098638,0.6517681248845136,0.21622370866890778,1.8984307854805693,0.27000215656674575,0.27557627557627556,0.5296333432197571,0.3291964870531428,0.2151445225017315,0.11389601892395189,0.002992140216623096,1.6028317542004515,0.0015785018266583073,0.004699084455264019,0.00363910379993117
33.0,0.6520671944602014,2.073888160905449,120.81168,120.81168,1.0,2.5236056403459672,0.3079870166911656,0.28820081392037183,0.3277494758254431,0.2066485182133483,0.1139152873056832,0.7141522635922388,0.3425151396935321,0.5639508598331644,0.6484695767908231,0.21326739997970584,1.8724745780807668,0.2684432889177771,0.27522421524663676,0.5396685600280762,0.3283667865283464,0.21554952651821915,0.11389601892395189,0.0029268648207397816,1.6175200328152641,0.0015163263744384817,0.004635072878589565,0.003567782562303392
34.0,0.6560004889065796,2.3917524064158764,124.47264,124.47264,1.0,2.534460927165618,0.30850325288682795,0.2897624914062364,0.3145061989335396,0.1980203543553629,0.1139152873056832,0.7156477600115732,0.34407409296966535,0.5607242056617778,0.650912352671319,0.21160861344655635,1.8579105349401803,0.272260859651123,0.275894538606403,0.5046810507774353,0.31501522735578935,0.2068350874126777,0.11389601892395189,0.0028681462568432444,1.6365552948700497,0.0014750596349072914,0.004552283533782795,0.003713793525452992
35.0,0.6509494724760585,2.5506185152501404,128.1336,128.1336,1.0,2.550499270384664,0.3075616232353589,0.29133759882472327,0.32775488893798393,0.2068681980888908,0.1139152873056832,0.7164912779299651,0.3480308088084588,0.5962970174420681,0.6492574439206416,0.2140174619539793,1.8790600758124678,0.26926787437024335,0.2734846308532031,0.5541000962257385,0.3278631977168331,0.21591416227695118,0.11389601892395189,0.002832885508272224,1.6649299706987222,0.0014620577712328028,0.004491617674433254,0.0035840405955124485
36.0,0.657420928106388,2.69086016492552,131.79456,131.79456,1.0,2.584151271276663,0.30524968136176583,0.2949034311863468,0.33239810888631766,0.20983384773184524,0.1139152873056832,0.7205130654336783,0.35238493777491997,0.6016166589488783,0.6498144638856647,0.21348945455626675,1.8744242035256138,0.26767517596386176,0.2746696307274299,0.529830813407898,0.33261550184650285,0.21952462653884708,0.11389601892395189,0.002788012394411181,1.6895296755646996,0.0013753179603724051,0.0044899665778911375,0.005022750658677675
37.0,0.6616512738164422,3.763993727165907,135.45552,135.45552,1.0,2.6262472172899605,0.30708646506976894,0.2995276457754709,0.3255332840858135,0.20482900427599154,0.1139152873056832,0.7216709586844834,0.3538586081791781,0.5923625127172003,0.6474356400112463,0.21128149523156287,1.8550384572496343,0.2667241193579662,0.2715729463591604,0.5308979153633118,0.32542628287145625,0.21443498843284575,0.11389601892395189,0.002771494989542384,1.7291957961097069,0.001395003197808858,0.00442644892676339,0.004262039127374982
38.0,0.663270050006409,6.013780631899772,139.11648,139.11648,1.0,2.6277655357105085,0.3089821104791417,0.300482174181071,0.3230709436364737,0.20309415391440538,0.1139152873056832,0.7224180806748872,0.352751649899927,0.5725745489545996,0.6472498955760121,0.21005238989750374,1.844246988454928,0.2664067576348278,0.26996707718570906,0.520632803440094,0.3234104207149462,0.21301559370758752,0.11389601892395189,0.0025363410206016204,1.6274832682865963,0.001287231483248495,0.004039238087551989,0.0038554856948285646
39.0,0.6645412264441728,3.0520251401615504,142.77744,142.77744,1.0,2.6517732217426904,0.3089963563491377,0.3025706701024038,0.32812232669544855,0.20693822578488155,0.1139152873056832,0.7244357948551189,0.3604768858524934,0.5818624459640803,0.6474949738190827,0.21151060342770941,1.8570500130380725,0.2635197537198563,0.27113117632304995,0.5338278412818909,0.32885279732983413,0.2171228427709372,0.11389601892395189,0.0025705633388205485,1.6968379894296959,0.0012514326800214417,0.004157380990714464,0.003978988978745822
40.0,0.6568165880335524,3.095679710792713,146.4384,146.4384,1.0,2.6549477590102573,0.30378640085522757,0.30315695398188636,0.34080692904114246,0.21504913270564463,0.1139152873056832,0.7237206419869506,0.3571325038650799,0.6090613363724924,0.64705645832686,0.2122023099032259,1.8631231531008374,0.2636593427960334,0.27517691888949375,0.5567891001701355,0.3412522630613258,0.22501061871413597,0.11389601892395189,0.0028021215901066145,1.9008356206213648,0.0012764361861570112,0.004632540452534536,0.004530001717461283
41.0,0.6659022543494578,2.8683898434455086,150.09936,150.09936,1.0,2.672577429755547,0.3045648548797008,0.3057074528297607,0.33245970077507264,0.2104635650924738,0.1139152873056832,0.7239477259594778,0.35944820695307006,0.6113412434072885,0.6466413350126843,0.20991772124867164,1.8430646060494285,0.26205677241921227,0.2723219665019882,0.534939706325531,0.33252872436700603,0.22079802903745618,0.11389601892395189,0.0024017344875666238,1.675439965854821,0.0012176288774648795,0.003822336185711463,0.0035732490145846726
42.0,0.6582669490871182,3.2555156522870186,153.76032,153.76032,1.0,2.676091465227417,0.31123850884061605,0.30607470680007526,0.33425523340450586,0.21136118817341193,0.1139152873056832,0.7257285588660064,0.3564888941499487,0.5847311791258688,0.6494978286687607,0.21218420250649925,1.8629641712777876,0.2626585438929392,0.2738576779026217,0.5708147287368774,0.3351876178097553,0.22233443557920682,0.11389601892395189,0.0023679475701050452,1.6944887810659566,0.0011710731087130816,0.003803369379209787,0.004379557762941207
43.0,0.6681281466240543,3.478240014988372,157.42128,157.42128,1.0,2.7093668915363027,0.3134122064817471,0.309690439865483,0.32556884617396425,0.20452769109479435,0.1139152873056832,0.7299250803206588,0.36222188927230203,0.5831611018350755,0.6470795618675171,0.20902810392153864,1.8352538209531821,0.2663999157628725,0.27108076009501186,0.5563215613365173,0.32620795746650805,0.21560254403004236,0.11389601892395189,0.0023457807901377152,1.724269477352209,0.0011077729411721926,0.0038321147758025517,0.004002222230496455
44.0,0.6580359137789669,2.755029911709612,161.08224,161.08224,1.0,2.6911378821423075,0.3116724117843975,0.3073717616618191,0.3371315080356172,0.21190160089018853,0.1139152873056832,0.7278857426928507,0.3597939746635765,0.5955180792844635,0.6450671945334187,0.21025716697735886,1.8460449185475665,0.26159309994926433,0.2722981366459627,0.5337001085281372,0.3378865321154281,0.2228428812745677,0.11389601892395189,0.0021991866290267154,1.6609538565098774,0.0010662984449139607,0.0035547325674178784,0.003979314549562057
45.0,0.6586778859576106,3.1336908053794406,164.7432,164.7432,1.0,2.7105134788205696,0.3012556796486338,0.31041597769426765,0.34542343854252805,0.21900427817261162,0.1139152873056832,0.7274566577884561,0.36094674395891024,0.6196496450068569,0.6457696626441323,0.20989191307192595,1.8428380118542185,0.26073822335504576,0.27480705622932744,0.56703782081604,0.3464046875320667,0.2306231422024389,0.11389601892395189,0.002111351501627388,1.6345955817268987,0.0010318852794013653,0.003403063243988651,0.003655503715013853
46.0,0.6651057530364974,3.546089126866433,168.40416,168.40416,1.0,2.743564516450265,0.3116553724886316,0.3133016739210985,0.3315693021974856,0.20960989594996313,0.1139152873056832,0.7306428330712296,0.3690037838519631,0.6025009770561788,0.6445407199339356,0.20836150605611348,1.8294011329336803,0.2613216035189443,0.2711864406779661,0.5402576923370361,0.3322237977108954,0.22142299555490386,0.11389601892395189,0.0020710686106531063,1.6419928960312973,0.001007830888046688,0.0033430496785853163,0.004286827627231102
47.0,0.6731709251162916,3.8264971386855935,172.06512,172.06512,1.0,2.733833822014867,0.3132899253847806,0.31275600273831033,0.31976952083118965,0.20170094322413534,0.1139152873056832,0.7303330793078313,0.3659437182884835,0.572371996715349,0.6436849602701927,0.20714228395141973,1.818696438281378,0.2598798608915586,0.2702702702702703,0.527093231678009,0.31985527432184785,0.21312659024811725,0.11389601892395189,0.0020014638504732736,1.6248382915382535,0.0009797632716248006,0.0032238710074297206,0.0034636441930429003
48.0,0.6723586159955179,4.369141928288498,175.72608,175.72608,1.0,2.778307640939836,0.31444355998636947,0.31748940969108697,0.31898741736205505,0.2013159847666269,0.1139152873056832,0.7314236901467104,0.3699659444223603,0.5670245419349529,0.6412708598869274,0.20561977704691242,1.8053289218493604,0.2581586904389532,0.266939956595129,0.5256638526916504,0.32007309852817184,0.21382975659981604,0.11389601892395189,0.002052975128488954,1.7070318541609595,0.0009679247476646795,0.0033448245808191403,0.004411762443643376
49.0,0.6768243909147592,4.205035637035045,179.38704,179.38704,1.0,2.785215751498119,0.3156251780209574,0.3182150847451318,0.33190879279590446,0.20861773511879697,0.1139152873056832,0.7335566639075685,0.3698503991419328,0.5776302957416953,0.6421250634186544,0.20464650727346775,1.7967836734496379,0.2621082621082621,0.2661807213774035,0.5381823778152466,0.33269041508770936,0.22112809568841102,0.11389601892395189,0.0020857854179013252,1.776640663755643,0.0009490428813550869,0.003431445952117988,0.005262525303325744
50.0,0.6965059642683539,7.707918032502751,183.048,183.048,1.0,2.76500061668052,0.31695791189787376,0.3165247447515201,0.32473315561164007,0.20456344169771276,0.1139152873056832,0.7318468145546931,0.36832808648968524,0.5908028447764296,0.6413056971649633,0.20511968493012314,1.80093814400204,0.2610255328128297,0.267362505018065,0.5432919859886169,0.32543339997959175,0.2172764280587056,0.11389601892395189,0.0021397930086507807,1.8675888441630377,0.0008995357076177048,0.0036007182569083632,0.005187721025362153
51.0,0.6711839402795473,5.235393216080633,186.70896,186.70896,1.0,2.7711965154869254,0.30914528540317365,0.3169714653484597,0.33562133699203145,0.2110608959863831,0.1139152873056832,0.7324795135781016,0.3674156267706981,0.5760906839616386,0.6440249751156921,0.2082049487077853,1.8280265691007451,0.2607035175879397,0.2699914015477214,0.5622913837432861,0.33566914538017145,0.22280951694021242,0.11389601892395189,0.0020024387693055585,1.7856538252181053,0.0008549100161177495,0.003355281248125657,0.0041485826773648435
52.0,0.6653279186250596,5.407190329492019,190.36992,190.36992,1.0,2.794490674424751,0.31360698631051415,0.31954027902875615,0.3285302382729316,0.20709089916092127,0.1139152873056832,0.7345557727432342,0.3708644527043231,0.5851990676795396,0.6435230221449132,0.20626239004807065,1.810971024244417,0.25934765314240255,0.2689922480620155,0.5472283363342285,0.32902633735949777,0.2193677696381632,0.11389601892395189,0.0020118966391916597,1.8308215309107254,0.0008404943925467527,0.003388089613474537,0.00507157361047102
53.0,0.6706183646105239,4.190847238069347,194.03088,194.03088,1.0,2.7964822150970727,0.3199482804937046,0.3204683620351557,0.3180155420049078,0.20006772648890944,0.1139152873056832,0.7351737375099365,0.3689887359008832,0.5842139813829093,0.6422365025501239,0.2066533445539696,1.8144035806198948,0.2616285258116019,0.26876790830945557,0.5521168112754822,0.3191346670919887,0.2125976683287338,0.11389601892395189,0.0018735042543337058,1.740865335214039,0.0007907548038899865,0.0031393297044523373,0.004974804677572386
54.0,0.6770688598309386,4.258394966490554,197.69184,197.69184,1.0,2.8367390820196157,0.31955605823113886,0.3247073631037111,0.32885386802184063,0.20592628644512276,0.1139152873056832,0.7379217476965364,0.371859958209253,0.5727322598860197,0.6402126399182299,0.20468396000664285,1.7971125061299102,0.2590317542946382,0.2697624479935579,0.5467731356620789,0.3291270981027741,0.2189595576211856,0.11389601892395189,0.0017164835820764133,1.6297716730623506,0.0007877004412708829,0.002800109065931436,0.003882594483876253
55.0,0.6824827339374536,4.9795341211382445,201.3528,201.3528,1.0,2.910989614762115,0.3200146532731838,0.3325106512911597,0.3185325897893332,0.20131717349172215,0.1139152873056832,0.7404650064159668,0.3797289703491881,0.5846449013219934,0.6359033966295887,0.20224693073192945,1.7757155398642095,0.25769787146104567,0.26409096466560705,0.5333371758460999,0.31969719020140647,0.21594974671134493,0.11389601892395189,0.0016861613863813974,1.6358848418294656,0.0007743118456067466,0.0027444207221134706,0.004620420453146973
56.0,0.7081506722663444,8.002662644178672,205.01376,205.01376,1.0,2.890793948298118,0.32459200666578863,0.3302964439525639,0.31162582838970365,0.19596658637278774,0.1139152873056832,0.7392159276117002,0.3800156177046732,0.5620633506994996,0.6371582790565362,0.20171802182430404,1.7710717523760924,0.26148409893992935,0.26618705035971224,0.5161185264587402,0.31239102053873163,0.2099631168613124,0.11389601892395189,0.001673837863927559,1.6594392947636152,0.0007691523775413835,0.0027208505440015013,0.004610442947593945
