round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_ece,fed_brier,fed_prevalence,fed_auprc,fed_f1,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6428437159877519,1.1183870619445657,76.88016,76.88016,1.0,0.6993797115779771,0.31326485520165676,0.19825665203080262,0.11367069486404835,0.2746528786691735,0.301187721548843,0.3334061847815,2.440469265720755,0.5629227388939049,0.6603750283178379,0.22537084741850616,1.9787420978163053,0.27649988143229787,0.28011297557733844,0.5615859627723694,0.31459573743359326,0.20383482963558638,0.11389601892395189,0.005191493033478785,1.7852720463488367,0.0032000296978039688,0.00724034867570311,0.004978902100435592
22.0,0.6424221332321768,1.2562843855515082,80.54112,80.54112,1.0,0.7046113321521932,0.314378296954852,0.19867718643373933,0.11367069486404835,0.2795050838933741,0.3071009660281821,0.3379720115625645,2.4824542462240253,0.5619853342642251,0.6577625838497894,0.22313664558802498,1.9591259439630881,0.27490421455938696,0.2786202795123402,0.5407953858375549,0.3160790289187646,0.20525501469566693,0.11389601892395189,0.005017646907152813,1.8064858439638556,0.0031226604156397923,0.006981352560802143,0.004950116115124411
23.0,0.6374664357779053,1.3535106141484783,84.20208,84.20208,1.0,0.7064738398316854,0.3223860065749595,0.20398800384564564,0.11367069486404835,0.28309534313559725,0.30448269293011976,0.33919002130771875,2.5118841778683487,0.569834514006162,0.6574311402798297,0.2215803136146519,1.9454614455190096,0.27581567440295995,0.2782558806655192,0.5440400838851929,0.3242349566155084,0.21087519315373046,0.11389601892395189,0.004865455525616064,1.8298531379004999,0.0029242442595483007,0.006890369575527463,0.0058092419893533195
24.0,0.6423019678034857,1.5356206561994807,87.86304,87.86304,1.0,0.7069343664801527,0.3346920477317,0.2111969558822919,0.11367069486404835,0.28246589396678506,0.30239635007359084,0.3400072047431135,2.5072306539973868,0.5772296335465629,0.6569368801229686,0.22089177203003438,1.9394160930025421,0.2732158211521926,0.2779235928842228,0.5581268668174744,0.33615879443552815,0.21797150907314813,0.11389601892395189,0.004831296094448719,1.8928981555886821,0.002764576386344588,0.007006742046005931,0.005369849681468012
25.0,0.6387589230393083,1.6736113131014894,91.524,91.524,1.0,0.7072371349577243,0.3331814859042093,0.21043871547918366,0.11367069486404835,0.28419768446311494,0.29946119742387994,0.33870263797854294,2.5203547350784885,0.5849991505599813,0.6552676900962087,0.21966422546327927,1.9286383100883322,0.26930177000760125,0.2773006134969325,0.562711775302887,0.3348161908905904,0.2176820929586582,0.11389601892395189,0.004718570702523734,1.9251522996755739,0.002561862919328192,0.007003576170499451,0.00511593633540156
26.0,0.6389655853981946,1.4089690146184934,95.18496,95.18496,1.0,0.7068013349223298,0.3423288839682122,0.2163296031022066,0.11367069486404835,0.2821690822211503,0.2983727558123964,0.33771959305670385,2.4916656647612845,0.5664029962571725,0.6550506473283296,0.21930012937215504,1.9254415689329865,0.26896478348760505,0.2765196662693683,0.5368807315826416,0.34417318370839456,0.22349040006065277,0.11389601892395189,0.004814895906497776,2.043093445606246,0.0024122835664807363,0.0073752907676879215,0.00506749741719166
27.0,0.6433594703758382,1.9573404502232639,98.84592,98.84592,1.0,0.7100445601860544,0.32140750542807894,0.20161653945437152,0.11367069486404835,0.287002573909526,0.31136817440210335,0.34172133069381927,2.530723718256829,0.5547504665673318,0.6517191443743644,0.2172263690449116,1.9072340815525182,0.2721808126953595,0.27543035993740217,0.5677983164787292,0.3229774013498765,0.2091377061815537,0.11389601892395189,0.004275301472278653,1.8878407327592868,0.002316868496655774,0.006370797952161747,0.0044767663278846665
28.0,0.6416797438352978,1.9562354378498497,102.50688,102.50688,1.0,0.7120070096824901,0.32765569505698594,0.2074616960221809,0.11367069486404835,0.2905653459609809,0.3059389702899556,0.34595467915193384,2.5634646585915184,0.590011962315242,0.6538035706603657,0.21955291038806762,1.9276609706144567,0.27050170161378856,0.2777777777777778,0.5832762718200684,0.3297126327604738,0.2159267086393836,0.11389601892395189,0.003814597698000455,1.7474281258619158,0.0021411651392126306,0.005617384777362024,0.005138601373021545
29.0,0.6473923777625059,1.8550493852401595,106.16784,106.16784,1.0,0.7110426761897206,0.30765699190412504,0.1952310749618031,0.11367069486404835,0.2915717337801881,0.3123221166705886,0.34666091499879526,2.5694909011179017,0.5694509896319379,0.6549209361951236,0.22130616504323858,1.943054438022142,0.27475039095392756,0.2797368421052632,0.5163387060165405,0.3098502370170933,0.20346978204661975,0.11389601892395189,0.0037030701368751186,1.7598872664730152,0.0020083798387699153,0.005544448379867342,0.0043160047050653854
30.0,0.6479761238926227,1.9144003967884557,109.8288,109.8288,1.0,0.710630048011667,0.32753367104731734,0.20703134440834192,0.11367069486404835,0.2919759619050707,0.3032793224871434,0.34822763915334903,2.5700493266700657,0.592313214343075,0.6531561820933479,0.21794208343526378,1.913518009622296,0.2695855095010557,0.27753441802252815,0.5705837607383728,0.32977860135423537,0.2156274269151487,0.11389601892395189,0.003582596136474999,1.7613785826069943,0.001846683226592434,0.0054753404671325015,0.006849294739964153
