round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1,fed_f1_best_threshold,fed_auprc,fed_auprc_lift,fed_f1_best,fed_ece,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6509886949059479,2.1607607318834887,113.48976,113.48976,1.0,0.09550908240557433,0.7115515268166885,0.10283307539410644,0.22323757838577415,0.307171883492617,2.688299277365837,0.34811661850517905,0.05425547641516975,0.11519576986025432,0.6543904457710832,0.21928848627616818,1.9253393432705195,0.08968253968253968,0.27814029363784665,0.18928037583827972,0.04961507442072448,0.10011485398610177,0.11389601892395189,0.0036269614184572052,1.689022680206108,0.002067389377313783,0.0052719978526273,0.0030147550357079783
32.0,0.6564600997344747,2.207595872737221,117.15072,117.15072,1.0,0.09487868342518443,0.7113471373266028,0.09992400805407875,0.22071326732725546,0.30896547463050567,2.7056383335014864,0.35076904532128816,0.04824999397505858,0.11519576986025432,0.6551806596483775,0.21638439734701678,1.8998416221333965,0.08226837060702875,0.2791214901306644,0.18861347436904907,0.04276948488626253,0.0996412667881238,0.11389601892395189,0.003575843295352159,1.722777418573969,0.0019076949386782243,0.005332152761837607,0.002776109921015065
33.0,0.658584288817591,2.4267590334439673,120.81168,120.81168,1.0,0.09512093344785848,0.7145447011046917,0.1321298286970405,0.21624110575451605,0.3113509915752182,2.725704634128525,0.35275427389079256,0.054014962872067425,0.11519576986025432,0.6535719830779176,0.21676115320540662,1.9031495152621405,0.10392609699769054,0.2780780780780781,0.20312899351119995,0.04939733797410948,0.1006821300674679,0.11389601892395189,0.003510990770564557,1.7449712860761792,0.001849905823408244,0.005262513916459101,0.0027261737104924346
34.0,0.6592554892181822,2.4062191505638255,124.47264,124.47264,1.0,0.09583026426055338,0.7142676416909887,0.1265145809853104,0.21944329028696583,0.3110107252485899,2.7272055386480543,0.3507553704849741,0.05876598980326113,0.11519576986025432,0.6530061031999645,0.21808206284093384,1.9147470201442838,0.09695074276778734,0.275441329179647,0.1931256353855133,0.055829347952399945,0.10109130752287523,0.11389601892395189,0.0034444478140251834,1.766300406823575,0.0017744307052825624,0.005204122734928979,0.002489202211465812
35.0,0.6577614585017119,2.5804466728588125,128.1336,128.1336,1.0,0.09495995488944584,0.7164936043912843,0.12143951192079422,0.22200207360230462,0.3149169451020221,2.760254697206772,0.3565595038666394,0.05413310832526936,0.11519576986025432,0.6522867184283027,0.21537796096441444,1.8910051729571147,0.09679937548790007,0.2744583059750492,0.1847618818283081,0.050264042077783254,0.1006294992801262,0.11389601892395189,0.0031661567886858482,1.6818861467763782,0.0017316721785484977,0.004671751501596542,0.0018847632569717787
36.0,0.6672012990581753,2.354168579032712,131.79456,131.79456,1.0,0.0953865130754417,0.7171428738122158,0.12152216122851033,0.2298567432271891,0.3178338062869598,2.7812581762432314,0.35132523953096023,0.05873960555968224,0.11519576986025432,0.6511889802360692,0.21744685932514946,1.9091699725724236,0.09698865858427845,0.2756015668718522,0.20151230692863464,0.05537183153010177,0.10122217878704906,0.11389601892395189,0.003107128175791632,1.6977849278773647,0.0016025489213670682,0.004688131913729783,0.002233445137364028
37.0,0.66193104134042,2.501105536540682,135.45552,135.45552,1.0,0.09514568277909796,0.7173542126343306,0.10663419483079314,0.23286910173540054,0.31588276571333285,2.765857945675714,0.3544306566837797,0.05700712589939886,0.11519576986025432,0.6495535231355919,0.21619914177716754,1.8982150896909153,0.08605577689243028,0.2747311827956989,0.19100289046764374,0.05171784601716488,0.10056257707239526,0.11389601892395189,0.003022594671482563,1.7007876044663135,0.0016033929229339271,0.004507957277799273,0.002245116744309429
38.0,0.665020244808885,2.4905261768426814,139.11648,139.11648,1.0,0.0949369525743493,0.7158278940830387,0.14495610742790105,0.23699836338500066,0.31629308495283154,2.759699477194347,0.3549269810717654,0.053249391337701166,0.11519576986025432,0.650784687098747,0.21501146588533113,1.887787368835901,0.11303692539562923,0.27355278093076046,0.1953064352273941,0.05024489473732213,0.10163114160379191,0.11389601892395189,0.0029374151008527086,1.7052887919853674,0.001523953702339456,0.004407972945813859,0.0026417770813397653
39.0,0.663649872272323,2.9510887057115482,142.77744,142.77744,1.0,0.09536178735638656,0.7158663898266456,0.10496959116101554,0.23874498521701581,0.3193092957972809,2.7887956400668443,0.35531544393066733,0.059547140031633986,0.11519576986025432,0.6483030706651094,0.2137629255721839,1.8768252621271417,0.08536098923015556,0.27327647476901207,0.2341516613960266,0.05589643570182059,0.10122272226254905,0.11389601892395189,0.0028933720395430984,1.7270687159252702,0.001469830714950234,0.004381041029985042,0.001818945441537843
40.0,0.659017308299622,2.371110739084254,146.4384,146.4384,1.0,0.09512042291235624,0.720117846083654,0.11148990305410397,0.23559568872332692,0.3257977600504071,2.852629895770358,0.3597578933874337,0.06172468808651481,0.11519576986025432,0.6464187202882319,0.2121373701527915,1.862552986109507,0.08871287128712871,0.27197595792637114,0.18968868255615234,0.05554249762010471,0.10139682444163489,0.11389601892395189,0.002785880916347153,1.7055441285046982,0.0013613851041017592,0.004276783000366307,0.0019261975276746869
41.0,0.6637434955697121,2.657575623535307,150.09936,150.09936,1.0,0.09433572274121292,0.7218923843636762,0.13374877170917704,0.23545801498715305,0.32764515777031294,2.868123755642445,0.3603271570286887,0.05602007150166819,0.11519576986025432,0.6461424190092268,0.2105533191894706,1.8486451166485158,0.10104126494408022,0.272640911969601,0.21357446908950806,0.05138212049205746,0.10159084127154704,0.11389601892395189,0.002582023162569368,1.6225094733163132,0.0012664547625489547,0.0039572063818510105,0.0025643094440917186
42.0,0.6707195017102708,3.0439649419741337,153.76032,153.76032,1.0,0.09399832227719176,0.7221049865573285,0.1271074276471329,0.2235041890515198,0.32631414371247885,2.8526131208830834,0.359838405045033,0.05269937948368268,0.11519576986025432,0.6468122083476042,0.21266433389819345,1.8671796951936392,0.09542280837858805,0.276050356438647,0.20182080566883087,0.046805749972155364,0.10076977109785588,0.11389601892395189,0.002660735162283309,1.7148218946531415,0.0013299404586350468,0.004053390046770027,0.0024740609072778576
43.0,0.6747075401198908,3.122453740720925,157.42128,157.42128,1.0,0.09435688491819075,0.7199823627370806,0.13644281715429138,0.2157831587296964,0.32423440872195003,2.8380998286317887,0.3615789277587254,0.05454236406261159,0.11519576986025432,0.6496372405281633,0.21418897999343112,1.8805659935879286,0.09782608695652174,0.27597907535699145,0.19547666609287262,0.04903005133691534,0.10076377804930597,0.11389601892395189,0.0025588984398474597,1.6905900463752914,0.001238677834500818,0.003932854647498853,0.0028782066495944905
44.0,0.6741123212471953,3.050621369113138,161.08224,161.08224,1.0,0.09507125278670861,0.7229374956597966,0.14566818214902588,0.22831713025431535,0.3288023109887997,2.8771634131495194,0.3596659317231049,0.06156476782166732,0.11519576986025432,0.6482016710950336,0.2124713832216474,1.8654856001904163,0.10234705656021546,0.2741960301584859,0.21454867720603943,0.0591684513853118,0.10203634889103332,0.11389601892395189,0.002276617366458341,1.5455839634960284,0.0011629243456358217,0.0034345064744795884,0.0018341298398739383
45.0,0.6609301849722583,2.603613547944728,164.7432,164.7432,1.0,0.09397623737966164,0.7231144798341441,0.13116242939164552,0.2197612862988048,0.33092383965500216,2.890593071868552,0.3625590833629248,0.05406603508816184,0.11519576986025432,0.6458905515127636,0.21290866180579326,1.869324879107073,0.09803921568627451,0.27198594906536194,0.179707869887352,0.049081838157974456,0.10086564245621281,0.11389601892395189,0.002468508081236167,1.7161886815010803,0.0011983514161480286,0.0037865941535282746,0.002301519779695549
46.0,0.6790178687882074,3.133857055249049,168.40416,168.40416,1.0,0.09516078729603497,0.7246055551573217,0.16674185318350793,0.24510393598345925,0.3351556456449494,2.9285394228990484,0.366319556915725,0.06458620708665769,0.11519576986025432,0.6473075728562185,0.21368741498526028,1.8761622838453984,0.11724915445321307,0.2725544997205142,0.18026916682720184,0.06162577812031275,0.10306715419282292,0.11389601892395189,0.0024147425478634314,1.7223645335325273,0.0011754128284914437,0.0037008526442194344,0.00211568066737515
47.0,0.6634607843672381,3.383731150858954,172.06512,172.06512,1.0,0.09347213570775778,0.7283441422149391,0.15363321541440925,0.21436078029943964,0.33169369664656173,2.8936949012605835,0.36673049837573296,0.04939154123389555,0.11519576986025432,0.6490156536339272,0.21556217063205999,1.8926225224429516,0.1090496024233245,0.27581349485843076,0.1911751925945282,0.047097230524602116,0.10101782924980707,0.11389601892395189,0.0024264313377146806,1.7728648467746098,0.0011927304885649382,0.0037025357501430556,0.002584037681530239
48.0,0.6843729497320806,3.867583994116251,175.72608,175.72608,1.0,0.09414952050316044,0.727522878371922,0.16433715314941452,0.23611563912296296,0.3355016105511053,2.933770555689318,0.36507397195357494,0.05769359213018312,0.11519576986025432,0.6485754941635261,0.21342337286920218,1.8738440104013159,0.11115340692805481,0.2755086661642803,0.2141067534685135,0.05375452613942018,0.10194282121471286,0.11389601892395189,0.0022829510779125606,1.708644083730178,0.0011162118783484604,0.003488906106284098,0.0021786718314406074
