round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_auprc,fed_brier,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_auprc_lift,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6481768151829016,0.4408095140303729,24.82176,24.82176,0.5412350858791136,0.11392245720040282,0.6784368533478926,0.24246253359587025,0.22057783403778955,0.2858760952595864,0.5494779257979787,0.31206666154065554,2.1574865171208994,0.3506151116636,0.608359546209817,0.21023096155666054,1.845814836575028,0.27106227106227104,0.27415516420752023,0.5007869005203247,0.3821612891760174,0.24574156830378807,0.11389601892395189,0.006534127274718476,0.6458406454185024,,0.006534127274718476
12.0,0.6328916134759796,0.4950571339875163,26.8032,26.8032,0.5412350858791136,0.11392245720040282,0.6887197323793885,0.26020542476678,0.22467249999624525,0.28543023704825254,0.5738393341126399,0.32405819529950164,2.3179507105408286,0.35732560486730636,0.629280398373812,0.21576022814375106,1.8943614551428147,0.27265058208199766,0.2776998597475456,0.49510863423347473,0.3796370117645978,0.24386268500517266,0.11389601892395189,0.007497175733618825,0.7678272934863344,,0.007497175733618825
13.0,0.6127137286611628,0.5640505203192723,28.78464,28.78464,0.5412350858791136,0.11392245720040282,0.6966992954064954,0.2712053924345444,0.21162826424800177,0.29424767413807834,0.5854949345221332,0.33258376074324775,2.4216615385790976,0.33618818983493776,0.6320414534493899,0.21659365484139237,1.901678889988345,0.2768155575812823,0.27923510664378526,0.4965408444404602,0.37988962080447586,0.24389896118722035,0.11389601892395189,0.009378267309274681,1.0066024850821123,,0.009378267309274681
14.0,0.5942673452337048,1.1833110588807805,30.76608,30.76608,0.5412350858791136,0.11392245720040282,0.7050247770044268,0.28132302698151673,0.19518182375286994,0.30883199409226897,0.5615149050658382,0.3380546582470256,2.521870846846749,0.31062754462902187,0.6329993656503133,0.21614420316057148,1.8977327320359676,0.2730076286317156,0.2795646916565901,0.4959264397621155,0.380076473488158,0.24410818158459419,0.11389601892395189,0.01063304963765377,1.2051791560370475,,0.01063304963765377
15.0,0.6455230333571148,0.7235040116838286,32.4352,32.4352,0.4559241291901578,0.11392245720040282,0.6659204653888597,0.2305933429585826,0.21943891277655525,0.27119981982738367,0.5390107122466552,0.2992394294707629,2.039191891046675,0.3456490694227265,0.6423406755490347,0.2179257517642523,1.9133746185611704,0.26943747760659265,0.2816091954022989,0.49628695845603943,0.37949674342567663,0.2437830140386179,0.11389601892395189,0.011108392474915239,0.6173457666300237,0.011108392474915239,
16.0,0.6449414374356145,0.6312666877843196,34.41664,34.41664,0.5412350858791136,0.11392245720040282,0.6801608171534695,0.2500105804536788,0.20897812878934913,0.28653035723043185,0.5478476498291002,0.3161313577367882,2.2236846782007897,0.3312917541288597,0.6375541891600948,0.21830453711158343,1.9167003304772652,0.27637095421767566,0.2829097754470889,0.49680572748184204,0.38069256720776173,0.24463425107614667,0.11389601892395189,0.005953819855441783,0.7082270623650402,,0.005953819855441783
17.0,0.6256091595840843,0.5946835953315021,36.39808,36.39808,0.5412350858791136,0.11392245720040282,0.6919973913973071,0.2607537531606019,0.20852828965601972,0.29908927593573487,0.5762957358922275,0.32401086687453806,2.326287276491257,0.3312616895280277,0.6417651074943369,0.21829867573729095,1.9166488679735898,0.27588364091335627,0.28006387421692663,0.49686768651008606,0.3810055496075402,0.24475622108320286,0.11389601892395189,0.005981037506939448,0.7339105521095917,,0.005981037506939448
18.0,0.6060471737006253,0.8416046725868525,38.37952,38.37952,0.5412350858791136,0.11392245720040282,0.7074825575498636,0.28016523256616377,0.20891430122799584,0.3075195246563498,0.571662000375767,0.33502634662332686,2.5137678970822694,0.33467882295811596,0.6454184411382272,0.21736429693635334,1.9084450799064978,0.27785864467087174,0.2809346787041954,0.4969574809074402,0.37911590416920166,0.24322406361773796,0.11389601892395189,0.007811498004437198,0.9935280585195869,,0.007811498004437198
19.0,0.5861813418742198,0.8902515302753923,40.36096,40.36096,0.5412350858791136,0.11392245720040282,0.719325236063431,0.29739935941364165,0.20847277248546311,0.3170429068598015,0.5957317999812652,0.34731774316934266,2.672599240584158,0.3340761428300295,0.6393483717262056,0.21582322284469563,1.8949145447199547,0.2728125,0.27732279017226774,0.49823248386383057,0.3812673809670065,0.24491708760516676,0.11389601892395189,0.008489574492716524,1.1353713077260181,,0.008489574492716524
20.0,0.6481544492966125,0.8598116332326262,44.01152,44.01152,0.9971592150692714,0.11392245720040282,0.6659042646942892,0.2331926586238078,0.20886474510357367,0.27287488463012993,0.5540116242951857,0.29733631989701176,2.0650362717698747,0.3277954355778861,0.6286307885538358,0.2153457108322374,1.8907220187917477,0.2755134281200632,0.278823918070697,0.5007810592651367,0.38112076900674796,0.24492379906435321,0.11389601892395189,0.006591479356740755,1.3099373142467812,0.00939281336293597,0.0053802170963637135
21.0,0.6435631904194963,0.7993744952869078,45.99296,45.99296,0.5412350858791136,0.11392245720040282,0.6803745785684934,0.2485594950864942,0.22317070149824775,0.2765400795106741,0.571728398033004,0.3097809581287393,2.2102527430426346,0.3528963735159243,0.6071711633276508,0.20389008928702823,1.7901423703243322,0.24549680418361416,0.25282512928557743,0.5041331648826599,0.3831918115278418,0.24679035193350146,0.11389601892395189,0.005361273949431911,0.7564162740018219,,0.005361273949431911
22.0,0.6261793441144375,0.7301461800087212,47.9744,47.9744,0.5412350858791136,0.11392245720040282,0.694187774685636,0.2667328420717659,0.21267920338478724,0.2946836948129737,0.5687465217538471,0.3224090583444143,2.378027439226748,0.33920626734099224,0.583407270519847,0.1931130204628516,1.6955203727690666,0.21733374070679295,0.23242515977127481,0.506511390209198,0.38682549465008,0.2496269902147794,0.11389601892395189,0.005846252874728347,0.8477542187320068,,0.005846252874728347
23.0,0.6052875839432337,0.7761151353956394,49.95584,49.95584,0.5412350858791136,0.11392245720040282,0.7093872712758217,0.2794326848488136,0.20564016429729007,0.30790160258587546,0.5494749758426336,0.3331220861508818,2.499038713058875,0.3303490356508875,0.5911623799161787,0.1978675742556174,1.7372650609301203,0.22572125152377082,0.24103419516263552,0.5089165568351746,0.3867880402180585,0.2495679231559244,0.11389601892395189,0.006517582078953721,0.9828480840660632,,0.006517582078953721
24.0,0.5900657818482096,0.9159116343563639,51.93728,51.93728,0.5412350858791136,0.11392245720040282,0.7225783696060516,0.30202698552363194,0.19566823507966347,0.3153330830708553,0.573654042431205,0.3517358872255059,2.7105575227504906,0.3162346940383518,0.5828512670604149,0.1844797114579405,1.6197204538037207,0.21905572096980008,0.22355418759112264,0.49824821949005127,0.3860299298766155,0.24930683970786113,0.11389601892395189,0.006271539844026742,0.9831187272211537,,0.006271539844026742
25.0,0.6505023195267756,1.1496614708235948,53.6064,53.6064,0.4559241291901578,0.11392245720040282,0.6723157256888163,0.23958844017748765,0.21146427240370666,0.27972952533763396,0.5270566804295131,0.3020448136960177,2.120995977768181,0.3348110116838149,0.5889197677909687,0.18453694382019753,1.6202229504036698,0.22023809523809523,0.22620738636363635,0.49860450625419617,0.38536815291664445,0.24883607249380996,0.11389601892395189,0.008441886764673718,0.5457485027145594,0.008441886764673718,
26.0,0.6409293460831701,0.819705786441193,55.58784,55.58784,0.5412350858791136,0.11392245720040282,0.6870752082874529,0.2572098060370176,0.21756822739976897,0.28469833398449734,0.5698453104939436,0.318384200680368,2.2780740288177137,0.3458141777725386,0.6036277754304725,0.19557591507844402,1.7171444351275316,0.23158407402897846,0.236931177134261,0.5043023824691772,0.38509091753785424,0.24852535201883283,0.11389601892395189,0.004295909722989063,0.6989535159664229,,0.004295909722989063
27.0,0.6215885130291869,0.7990340322752422,57.56928,57.56928,0.5412350858791136,0.11392245720040282,0.7003177096776119,0.2753662959936199,0.2054593171617884,0.29426237498545954,0.5657899461457767,0.3268322476882583,2.449447027855361,0.32653024055514845,0.5919867659505665,0.18781574680503868,1.6490106377681455,0.22241953385127636,0.22720344301981527,0.4984343945980072,0.3857836281325102,0.24906546565272183,0.11389601892395189,0.00533557458524289,0.8913497101748362,,0.00533557458524289
28.0,0.6036146462698455,1.3154351404196094,59.55072,59.55072,0.5412350858791136,0.11392245720040282,0.7140367722508026,0.29217821381895764,0.1941291822360975,0.3051159989779415,0.5745904303558192,0.3399940555869014,2.6085829489671175,0.3121694122683322,0.6217727516163819,0.20825304980881396,1.8284488937920125,0.25038839979285343,0.2612687813021703,0.5072552561759949,0.38465808930067763,0.2478196776435012,0.11389601892395189,0.0059064552577143626,1.0221291312482208,,0.0059064552577143626
29.0,0.5799236947236109,1.2409193982330793,61.53216,61.53216,0.5412350858791136,0.11392245720040282,0.7250655673056828,0.3039148061731055,0.20925071378946603,0.307665382478714,0.5958067457091293,0.3487903655405778,2.721420652619082,0.3373428695313005,0.5987443821751804,0.19690855447861239,1.728844926617565,0.22536164453091956,0.2384672619047619,0.5083953738212585,0.38823795643340686,0.25054508595528074,0.11389601892395189,0.0065964046106361625,1.1863412335515022,,0.0065964046106361625
30.0,0.6465110998629857,1.1830998089517426,65.18272,65.18272,0.9971592150692714,0.11392245720040282,0.6740534660669322,0.24095842755783217,0.21718068077706146,0.2764030226263436,0.5597670531371179,0.30615798418843054,2.1275152215477626,0.34267512640295866,0.6252693175091105,0.21047481948050556,1.8479558940601701,0.2512310110005238,0.25658607001082645,0.5039724707603455,0.3850610463801865,0.24826149149671203,0.11389601892395189,0.005556412578742461,1.4164868833031505,0.007681816698545037,0.004761903480753007
31.0,0.6418643867942593,0.9682995117863042,67.16416,67.16416,0.5412350858791136,0.11392245720040282,0.6910554240188173,0.2614419181460373,0.21571890220913578,0.28861847960359416,0.5686394800183486,0.3207029471900377,2.317386966751169,0.344623754404519,0.6143669938576457,0.20142647123568444,1.7685119562447256,0.24068703992861923,0.24541118658765715,0.5013915300369263,0.3851263920406108,0.24854253583383254,0.11389601892395189,0.004045250974227571,0.7668954723048955,,0.004045250974227571
32.0,0.6206068628371979,0.8002720093219047,69.1456,69.1456,0.5412350858791136,0.11392245720040282,0.7036789461473361,0.27883854909144273,0.20917750870761764,0.3004609454952516,0.5883108025261042,0.33368880227180947,2.4825412952023895,0.33562498992428086,0.6349496508466438,0.21509157965790748,1.8884907628029004,0.2606661161574456,0.26415094339622636,0.5008711814880371,0.3836751872141808,0.24726293265876612,0.11389601892395189,0.005022784010519182,0.977246867842041,,0.005022784010519182
33.0,0.6009346824217523,1.0848056424261023,71.12704,71.12704,0.5412350858791136,0.11392245720040282,0.7172883524965034,0.29593389377419027,0.19624330791302155,0.3108636317541844,0.5874617856768714,0.33984144927329185,2.647487588753162,0.3168343596619038,0.6492488851945535,0.22187639273719773,1.9480610018980917,0.26892548276270584,0.27662604842538374,0.5016905665397644,0.3837412402346544,0.24708652509809484,0.11389601892395189,0.004823810110400367,0.9722669114125893,,0.004823810110400367
34.0,0.5831451744559334,1.2506231295630914,73.10848,73.10848,0.5412350858791136,0.11392245720040282,0.7321045182590508,0.3137222475659629,0.20259713765099652,0.31595097519197174,0.5845305676846826,0.3603866741597076,2.8234579883511035,0.3262194718263785,0.6427102067050314,0.21910090398641638,1.923692382371236,0.2618093729618932,0.2696308963944706,0.502607524394989,0.3854965353262275,0.2485345489453484,0.11389601892395189,0.005868200615864325,1.2264321183320135,,0.005868200615864325
35.0,0.6442662442613555,1.2804015338395842,74.7776,74.7776,0.4559241291901578,0.11392245720040282,0.6819124725263325,0.24920307621948723,0.2209823140407387,0.28149408452270624,0.5652928088640669,0.3120778010487607,2.2011423629412548,0.35002610763705594,0.6394002260608038,0.21907665779373986,1.9234795022995215,0.26090404440919907,0.2684675671168918,0.5034294128417969,0.3850225961165145,0.24820005398217648,0.11389601892395189,0.006799929852925064,0.5080047533847392,0.006799929852925064,
36.0,0.6429450544186192,1.0943469052403265,76.75904,76.75904,0.5412350858791136,0.11392245720040282,0.695813434254428,0.26604170281672396,0.20400995115042442,0.2915977450152961,0.5484044583418668,0.31970510592631557,2.358801672443907,0.32485327167574346,0.6268554552642416,0.2105279662918349,1.8484225197757258,0.2514729512587038,0.25540983606557377,0.5012456774711609,0.3836175282085252,0.2472965985548008,0.11389601892395189,0.0035942283618916287,0.773770765052177,,0.0035942283618916287
37.0,0.6157570162272562,1.0429015061505655,78.74048,78.74048,0.5412350858791136,0.11392245720040282,0.7098614894270623,0.28424257317471147,0.20768188444014846,0.30076775209446877,0.5692289541667741,0.3418997187852373,2.529961953178243,0.33353178503816194,0.623792334885232,0.20987402716057274,1.8426809746590453,0.2492131616595136,0.25326012354152366,0.5017203092575073,0.3836085968414402,0.24717025938094817,0.11389601892395189,0.004293542867767398,0.9507930075051263,,0.004293542867767398
38.0,0.5925177253640973,1.1969965397467097,80.72192,80.72192,0.5412350858791136,0.11392245720040282,0.728080758393612,0.30575330298065134,0.1956118969234492,0.32024749201242814,0.5481237964245068,0.35054925443811025,2.7279917007244197,0.31727947819917507,0.6357900123330992,0.21691681058753706,1.9045161774475359,0.26282960022682167,0.2658135283363802,0.5021334290504456,0.3830151751204726,0.24663567766218256,0.11389601892395189,0.0049403118353386665,1.1281105834059417,,0.0049403118353386665
39.0,0.5709689116233421,1.4455510816057449,82.70336,82.70336,0.5412350858791136,0.11392245720040282,0.7386091285019442,0.3192292302309409,0.19626112213913177,0.3209695554034695,0.5907679304277967,0.3591120073945114,2.85943860937595,0.31585164501257945,0.6203266155448854,0.2065147005827697,1.8131862951299385,0.24464609800362977,0.2484223811527135,0.4970458447933197,0.3823458440209967,0.24625656541236082,0.11389601892395189,0.005713630703601306,1.3563660816289485,,0.005713630703601306
40.0,0.6477956944280598,1.7682816248170834,86.35392,86.35392,0.9971592150692714,0.11392245720040282,0.6801607296211507,0.2503767404125531,0.2206354494412042,0.27415932652992214,0.5810832326588374,0.3124330117809413,2.205782939564269,0.34481195165833867,0.6148304451104801,0.20405186584841722,1.791562758525056,0.24408394106265813,0.24664300046303442,0.5002675652503967,0.383625874295737,0.2473311996080976,0.11389601892395189,0.0041797510808487,1.3594419077271596,0.006431022300962696,0.0034458576587633478
41.0,0.6407247242852372,1.4774417820066543,88.33536,88.33536,0.5412350858791136,0.11392245720040282,0.7000776200011356,0.27389560599396445,0.2139195026214048,0.29103535701328104,0.5814220560086217,0.32502932588946704,2.427755908496944,0.3414994153859561,0.6463870580214867,0.2237258440569816,1.9642990700698926,0.27260406582768637,0.2807460384237835,0.4970320165157318,0.3808152588137119,0.24480096129760023,0.11389601892395189,0.0037412289250974102,0.9322570662479848,,0.0037412289250974102
42.0,0.6145272040526562,1.0071627579893774,90.3168,90.3168,0.5412350858791136,0.11392245720040282,0.7171829445660969,0.295529600351821,0.20390921471572768,0.3065086584080571,0.5780551712228452,0.34231586362205324,2.6351777235212226,0.32812993675573515,0.6474676160142852,0.22299753577260917,1.9579045683897356,0.2603865807598311,0.279367216425446,0.49759671092033386,0.38004157029482666,0.24447287426640502,0.11389601892395189,0.0036275817160220363,0.924315582960844,,0.0036275817160220363
43.0,0.586465203428847,1.4389889969904135,92.29824,92.29824,0.5412350858791136,0.11392245720040282,0.7267451673923959,0.3148161944307724,0.19523209285882367,0.30981635892877923,0.5708409398250198,0.3554168506383766,2.816544784424772,0.3135998139542367,0.6384724952913201,0.21907429669017792,1.9234587719563168,0.25317028985507245,0.277720207253886,0.4974513053894043,0.38021156090279884,0.2444787419005932,0.11389601892395189,0.004183875447840152,1.099465619190596,,0.004183875447840152
44.0,0.5670963400989107,1.7850823544924075,94.27968,94.27968,0.5412350858791136,0.11392245720040282,0.7397501420255479,0.3223695245382457,0.20068154306235444,0.3169895621394788,0.5977900461889315,0.36278828360929655,2.8964416905126322,0.32225440854106346,0.6281751556094367,0.21016245751169185,1.8452133752981905,0.22767419038272815,0.26236351958895315,0.49609506130218506,0.37979211921216477,0.24440952997435814,0.11389601892395189,0.004182607433872013,1.1342260814271867,,0.004182607433872013
45.0,0.6460189485599943,2.833014236787785,95.9488,95.9488,0.4559241291901578,0.11392245720040282,0.6848574716728448,0.2563401529887632,0.2145403805585223,0.2827517366286503,0.5682987278629346,0.31498604981685474,2.253192817229815,0.3389744573466907,0.6374273142029825,0.21410926324577317,1.8798660854751512,0.22536687631027252,0.26918726773307483,0.4955329895019531,0.3792100198943023,0.24395648440784262,0.11389601892395189,0.006036955324737761,0.5186315416358411,0.006036955324737761,
46.0,0.6372095961720521,1.6285911996010802,97.93024,97.93024,0.5412350858791136,0.11392245720040282,0.7009901425322602,0.279474773440704,0.21741987458299564,0.29004351821437935,0.5743988974757065,0.32721478457943987,2.4723187753379197,0.3477419897958952,0.6435677232920184,0.21740237716105848,1.908779421923584,0.22675026123301986,0.27385463313813296,0.4961017072200775,0.3787201176328552,0.2435719155694145,0.11389601892395189,0.0032012480332160808,0.8884051999775693,,0.0032012480332160808
47.0,0.6092178306968627,1.7920152212784557,99.91168,99.91168,0.5412350858791136,0.11392245720040282,0.7186217367245339,0.298117796158767,0.21186403544361612,0.30486121161847,0.5845270685922854,0.3409036605398387,2.6564606983624377,0.34051503568783603,0.6476924268927924,0.21491663118847767,1.8869547260644555,0.2061200923787529,0.2727587400484597,0.4940811097621918,0.3780578403256549,0.2430909373049271,0.11389601892395189,0.00331968207852421,0.9441795495222323,,0.00331968207852421
48.0,0.5841705872223107,1.5581944981650842,101.89312,101.89312,0.5412350858791136,0.11392245720040282,0.7338292278483972,0.3130783943155361,0.21113711981972086,0.30991493562668365,0.6157132477704941,0.3573199659835147,2.796185791162027,0.33939777624463024,0.6474967056434232,0.2196073903532763,1.928139301338598,0.24038929440389295,0.27254949890002445,0.494730681180954,0.37885830486250954,0.24358568949767492,0.11389601892395189,0.0038407651323906426,1.126039333641529,,0.0038407651323906426
49.0,0.5634878419689333,2.1939200586079344,103.87456,103.87456,0.5412350858791136,0.11392245720040282,0.7477395884044226,0.3361972143722372,0.18564012769655316,0.32861665801713025,0.5910057564287599,0.37118659625281236,3.01744845454523,0.2991758355829029,0.6450656885992097,0.21890998261283906,1.9220161045225361,0.24479041916167665,0.27245835279464425,0.4959675967693329,0.3789771091995616,0.2436435011113931,0.11389601892395189,0.004153606728391414,1.2542571010999382,,0.004153606728391414
50.0,0.6484388244911508,3.1298060327754964,107.52512,107.52512,0.9971592150692714,0.11392245720040282,0.6866446355987675,0.25851548189410983,0.22360395335954705,0.2773243642489685,0.5779633706009759,0.3141223243243287,2.2716845900040563,0.352151993041706,0.6520163655894234,0.21890151465315505,1.921941756360379,0.23885828743114673,0.2725634725634726,0.4950925409793854,0.37755376487374875,0.24244343998095302,0.11389601892395189,0.0038019689533169035,1.527095747529529,0.00537592553475599,0.003334549215768305
51.0,0.638157055663595,1.71030597541987,109.50656,109.50656,0.5412350858791136,0.11392245720040282,0.7097329989652458,0.2819256019432441,0.20595408927677117,0.2983013901994715,0.5658287801156111,0.3358705599666321,2.498036490378161,0.3300437155396684,0.6252790056858555,0.2068816600793746,1.8164081768082607,0.1898965307364577,0.25592972181551976,0.4926103353500366,0.3773748519073358,0.24267767260097026,0.11389601892395189,0.0029263945001026543,0.9210636061616242,,0.0029263945001026543
52.0,0.6097192295283157,1.6051852180122252,111.488,111.488,0.5412350858791136,0.11392245720040282,0.7207685062587417,0.30242878622994823,0.2178372450763665,0.2997893818420229,0.6116342769048484,0.3467414605359784,2.6948125332924215,0.34834607305279636,0.6459043810085834,0.21420715698193862,1.8807255864225092,0.17012987012987013,0.2681039949270767,0.49160730838775635,0.37616629230099535,0.24176234874880942,0.11389601892395189,0.002842161793028057,0.9135469236643985,,0.002842161793028057
53.0,0.5919741304204469,1.7710919380298136,113.46944,113.46944,0.5412350858791136,0.11392245720040282,0.7337040575130791,0.318275806150071,0.20002240322142498,0.3147329759436326,0.5980037088803233,0.35532233651374723,2.8563425815282453,0.3225988590236102,0.6485708132180262,0.21718432334172783,1.9068649228797128,0.22186322024771135,0.26964822806329275,0.493352472782135,0.3771999910383077,0.24234240808242813,0.11389601892395189,0.003036281075764407,0.9967231693444774,,0.003036281075764407
54.0,0.5688665671598171,2.2989004478816235,115.45088,115.45088,0.5412350858791136,0.11392245720040282,0.7471543484349785,0.33371648764819034,0.2168109379889102,0.3118816873083295,0.6119473089744436,0.37238410000880207,2.996799609705848,0.34695849312228544,0.6432787094183987,0.21308282467485862,1.870854018322919,0.1748456288592785,0.2675795179004422,0.49141961336135864,0.3756726567935641,0.24138354449910568,0.11389601892395189,0.0032775327680776606,1.1032515671104193,,0.0032775327680776606
55.0,0.653643322117031,3.3136014554287962,117.12,117.12,0.4559241291901578,0.11392245720040282,0.689169495152702,0.26502155180819353,0.21426478941608718,0.28435548450464254,0.5729819718778343,0.3204599213481192,2.335387482962014,0.3383372380625183,0.640856502089308,0.21314395990942045,1.871390781900254,0.16821192052980133,0.26534296028880866,0.49144211411476135,0.3755818974168402,0.2413406550834428,0.11389601892395189,0.00494933695314912,0.48523553600534797,0.00494933695314912,
56.0,0.6441569114351875,2.3586813699706504,119.10144,119.10144,0.5412350858791136,0.11392245720040282,0.7095377999044244,0.2841244395223882,0.20938902833382514,0.29978688917815727,0.5870590428920222,0.3296014375002485,2.5190528361547595,0.33406974521001576,0.6510227627477456,0.21773826240663835,1.9117284736003082,0.1945288753799392,0.27188418909748924,0.4903147518634796,0.37556227589566726,0.24115608394423818,0.11389601892395189,0.0028032333570165227,0.960460934904404,,0.0028032333570165227
57.0,0.6180017180539435,1.6712456506041637,121.08288,121.08288,0.5412350858791136,0.11392245720040282,0.7273523920927895,0.3119526623175759,0.21832899105106818,0.3010433070224533,0.582499459911089,0.34831394352983275,2.774941113150467,0.3524584792996534,0.6041278585329419,0.19226206360674925,1.6880490242167479,0.16412971542025148,0.23397540537599307,0.49122416973114014,0.3772753989161324,0.24273761544883543,0.11389601892395189,0.002758691299977903,0.9661921976367012,,0.002758691299977903
58.0,0.5911223264968826,1.4676858822122214,123.06432,123.06432,0.5412350858791136,0.11392245720040282,0.7352139082303415,0.32151519424738734,0.20306191799237075,0.3137638146890002,0.5758830405028925,0.3615558815292019,2.8795023134601565,0.3281414053016959,0.6016109781399093,0.19356019884210715,1.699446571274338,0.1573187414500684,0.23463946209135172,0.4903619587421417,0.37631491426133057,0.2419987524241386,0.11389601892395189,0.0027220257376433616,0.9755704946583137,,0.0027220257376433616
59.0,0.5684713228102817,1.9019073291095605,125.04576,125.04576,0.5412350858791136,0.11392245720040282,0.7475986667480623,0.3347663988981397,0.19000338307358575,0.32498394042360895,0.5783479293979037,0.36541218315112617,3.008766886934545,0.30562325254911993,0.5935861684761888,0.1936331290308892,1.7000868938200342,0.17538161740824942,0.22965214454576158,0.49115699529647827,0.377206357718234,0.24266475442554009,0.11389601892395189,0.00293439639810395,1.078064362402074,,0.00293439639810395
