round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,fed_ece,fed_prevalence,fed_brier,fed_f1_best,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6414434328898897,0.7501015613796956,19.24692,76.88016,1.0,2.369373077211135,0.6970909773180581,0.5582016022494936,0.3297283363410742,0.11157960981749523,0.20617726167709466,0.3284045150503155,0.29398343851530195,0.2635119592166406,0.652175919318872,0.2059309837482042,1.8080612974339678,0.26923982113438455,0.272621359223301,0.5211893916130066,0.32755968807561125,0.2117011578210012,0.11389601892395189,0.005034547438674331,1.7396450459073094,0.003242239763044884,0.00701984660315403,0.004372343798916699
22.0,0.6402612601241534,1.0402295305789133,20.16344,80.54112,1.0,2.4158453407486538,0.6969776573882558,0.5697616568633487,0.32469951679884373,0.11157960981749523,0.2042203951336482,0.3305467097714869,0.29666314965884355,0.2676465945941125,0.6522749219436651,0.2053084406107663,1.8025954072007582,0.2694786174575278,0.27338905365327576,0.5332022905349731,0.3224891713472646,0.20991077901828392,0.11389601892395189,0.005409866117726911,1.961087317478814,0.003070490536376573,0.00803192914659167,0.0055878353906296694
23.0,0.6422560791334403,1.1267031069097961,21.07996,84.20208,1.0,2.435554866870137,0.7001773989132953,0.5805088390262715,0.33988710448867937,0.11157960981749523,0.21201599342174568,0.33289482542815974,0.2969657458256896,0.2700553924629384,0.6515470411931737,0.20735318787651852,1.8205481616962202,0.26688102893890675,0.2701960294668498,0.5196940898895264,0.3370750858912725,0.21733235363736403,0.11389601892395189,0.005450612129925686,2.063503797098747,0.0029319642792353627,0.008306620742268109,0.006059175388149832
24.0,0.6408815053501755,0.9784304852151184,21.99648,87.86304,1.0,2.447554743990772,0.6998872111499191,0.5693403301053709,0.3259346389103284,0.11157960981749523,0.2028469084365307,0.33072658181546993,0.2973296967530043,0.271062877097735,0.6492661155917953,0.20466064172305073,1.7969077730425518,0.2662492172824045,0.268382791085687,0.488750159740448,0.32328955130550807,0.2086315174932935,0.11389601892395189,0.004830429421154092,1.9141707686303562,0.002795887025340873,0.007140047350519696,0.004718799555194205
25.0,0.6443172477933834,1.126670720696354,22.913,91.524,1.0,2.4503019022077885,0.7011347417457467,0.5563099187301194,0.32045065611606727,0.11157960981749523,0.1997247442591105,0.33273339480074277,0.30250996790768786,0.2721530665395859,0.6518374104075816,0.20598521850974366,1.8085374752850627,0.2687864861507887,0.2709661893875586,0.49168860912323,0.3182196502749891,0.2060016618560084,0.11389601892395189,0.004180410363913577,1.724708835445199,0.002518064276464287,0.00608051759541583,0.004147753326655456
26.0,0.6358326514513777,1.0601437590160114,23.82952,95.18496,1.0,2.446156092648518,0.7013323544023153,0.5670018800611085,0.33227593286456436,0.11157960981749523,0.20813501557147124,0.3304526623353769,0.2980968744752201,0.2711467121941248,0.652453726532086,0.20714444502511636,1.8187154123747402,0.2684532204983545,0.2705290290904627,0.5112380981445312,0.33015357772309956,0.21441233496269851,0.11389601892395189,0.004182422274614225,1.794316814341073,0.0024583327852961516,0.006172107138311793,0.004048387075942931
27.0,0.6362631564920594,1.1567981427259884,24.74604,98.84592,1.0,2.4571385448807974,0.7045483518937588,0.5673095851705237,0.33302379459408776,0.11157960981749523,0.20850381478142693,0.33298740779363867,0.30017988296167913,0.2738045620177659,0.6491205419515874,0.20579108126436052,1.8068329622808568,0.26532500578302104,0.26930203829524396,0.5150263905525208,0.3308134601275026,0.21515144899490027,0.11389601892395189,0.003924638906552174,1.7536099009912505,0.0022841807589518777,0.005815464233269998,0.006837941715032722
28.0,0.6416078251515458,1.3942697510360875,25.66256,102.50688,1.0,2.4972055259661383,0.7057966465410748,0.5596554717040796,0.31922667168987506,0.11157960981749523,0.19918910768147982,0.3331560480920886,0.30836880768341485,0.27729732197996454,0.6497623209136765,0.20707914867806898,1.8181421144872083,0.2667342799188641,0.27020399063649536,0.47436732053756714,0.31667112505508804,0.20614310323201873,0.11389601892395189,0.004347863381535741,2.0127368155226577,0.002279322292637825,0.006758755166621964,0.004959364187885068
29.0,0.6414611502864657,1.4676608203222439,26.57908,106.16784,1.0,2.49784895087483,0.705343221261998,0.5791353896250883,0.31627604721058067,0.11157960981749523,0.19803845622992433,0.3351562326636512,0.30424560848998466,0.27810767057481656,0.6465105069782733,0.20501202508075,1.7999928971848969,0.2667328945734509,0.2678274228651901,0.5058823823928833,0.3139308052351599,0.20551742497493225,0.11389601892395189,0.00391616883054592,1.880462788445584,0.0021150510658584773,0.006013308317026447,0.0057398003593165684
30.0,0.6445168781271675,1.629854769211677,27.4956,109.8288,1.0,2.5083736961456022,0.7074136136328518,0.5557007578201004,0.326539427619908,0.11157960981749523,0.2025236737845551,0.33691191485151667,0.30461642882202933,0.279751747984752,0.6443714780277423,0.2032904764189202,1.7848778064372626,0.2654336415896026,0.26790450928381965,0.4936695694923401,0.32408940724908075,0.2096002698109359,0.11389601892395189,0.0038254034643653984,1.9083585133921588,0.0020973126799757264,0.005850452996807831,0.004805606806491402
