round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auroc,fed_prevalence,fed_ece,fed_auprc_lift,fed_f1,fed_f1_best,fed_f1_best_threshold,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
27.0,0.6454586835867291,0.3168370021514169,0.8724,36.5056,0.0,0.6890434155855429,0.11035568146049733,0.3412126200230833,2.146507608413155,0.28558769016344776,0.31367909228885654,0.5649938543787684,0.2342269209640768,0.21255411754412448,0.65368776431969,0.21682657550537485,1.9037239190085253,0.11742846525455221,0.2836942112240389,0.49528688192367554,0.3805066922079473,0.24545071234881377,0.11389601892395189,0.0,0.0,,
28.0,0.6271525054992508,0.5180229014754393,0.8724,36.5056,0.0,0.6968761531047988,0.11035568146049733,0.3290997097806329,2.2382352464879824,0.2994737554007644,0.3234594720131131,0.571166035802176,0.24320272065081108,0.20574860868860365,0.65368776431969,0.21682657550537485,1.9037239190085253,0.11742846525455221,0.2836942112240389,0.49528688192367554,0.3805066922079473,0.24545071234881377,0.11389601892395189,0.0,0.0,,
29.0,0.6621072209745089,0.17944339043334961,0.95964,40.15616,0.9971592150692714,0.6697689708753419,0.11035568146049733,0.3577066393122944,2.003580605003608,0.2527723331106745,0.2946996387299238,0.49301699560732454,0.21928971046925175,0.22264415722678882,0.6187374784707881,0.20878235816615404,1.8330961884239128,0.11716109650769808,0.27505750903713444,0.4946121871471405,0.37996211986523987,0.24506493556887912,0.11389601892395189,0.027112084134710685,0.6697597606762429,0.00997910594337093,0.05981933107342047
30.0,0.6587305767613306,0.2219599149208536,0.95964,40.15616,0.0,0.6788060643927585,0.11035568146049733,0.33397235722522295,2.087261765168084,0.2787313043105566,0.3057023625218622,0.5314885814740743,0.22783241474183627,0.2077753614335647,0.6187374784707881,0.20878235816615404,1.8330961884239128,0.11716109650769808,0.27505750903713444,0.4946121871471405,0.37996211986523987,0.24506493556887912,0.11389601892395189,0.0,0.0,,
31.0,0.6429118605288543,0.36001975368266603,0.95964,40.15616,0.0,0.6873074565325029,0.11035568146049733,0.3427386329131453,2.1548866196163767,0.28291227908792704,0.31412148509905247,0.5675128024461925,0.23468651024179965,0.21566828401220856,0.6187374784707881,0.20878235816615404,1.8330961884239128,0.11716109650769808,0.27505750903713444,0.4946121871471405,0.37996211986523987,0.24506493556887912,0.11389601892395189,0.0,0.0,,
32.0,0.6268660032702444,0.4721922974465613,0.95964,40.15616,0.0,0.6962771875275735,0.11035568146049733,0.32752721965533405,2.2276946455074533,0.297609246291105,0.31858054814223763,0.5406413906900845,0.24135382785456305,0.20357509162753118,0.6187374784707881,0.20878235816615404,1.8330961884239128,0.11716109650769808,0.27505750903713444,0.4946121871471405,0.37996211986523987,0.24506493556887912,0.11389601892395189,0.0,0.0,,
33.0,0.6588401816781972,0.21281092047236508,1.04688,43.80672,0.9971592150692714,0.6699565579301512,0.11035568146049733,0.35351000602679844,2.0075890193169474,0.26204099365673017,0.29488837414716595,0.49728439946687925,0.2195522471533047,0.21930634826337156,0.5702397582794883,0.18898017548953425,1.6592342495808907,0.12384130515387468,0.23867403314917124,0.496386855840683,0.381313679225072,0.24617165000785401,0.11389601892395189,0.02647155903577045,0.7182302323890326,0.010505999784370135,0.05932856569338638
34.0,0.6574109386150647,0.24384981216837937,1.04688,43.80672,0.0,0.6801142512339851,0.11035568146049733,0.3394253421953575,2.094124403802846,0.28051545534930283,0.3046057830681118,0.5523827059223173,0.22851362937532071,0.2131848868122874,0.5702397582794883,0.18898017548953425,1.6592342495808907,0.12384130515387468,0.23867403314917124,0.496386855840683,0.381313679225072,0.24617165000785401,0.11389601892395189,0.0,0.0,,
35.0,0.6400792394173996,0.33557426550512454,1.04688,43.80672,0.0,0.6867490593149617,0.11035568146049733,0.3520630893450808,2.1487676342870357,0.2810527362218421,0.30799199831535956,0.5656636344174524,0.2338953069605675,0.22083804927888542,0.5702397582794883,0.18898017548953425,1.6592342495808907,0.12384130515387468,0.23867403314917124,0.496386855840683,0.381313679225072,0.24617165000785401,0.11389601892395189,0.0,0.0,,
36.0,0.626202144225153,0.5348299313070738,1.04688,43.80672,0.0,0.6962043030933593,0.11035568146049733,0.3381060927231563,2.2618614428895425,0.29341667592055937,0.32361151624920437,0.5673984544229163,0.2454228863331731,0.21162007711429143,0.5702397582794883,0.18898017548953425,1.6592342495808907,0.12384130515387468,0.23867403314917124,0.496386855840683,0.381313679225072,0.24617165000785401,0.11389601892395189,0.0,0.0,,
