round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best,fed_ece,fed_auprc_lift,fed_prevalence,fed_brier,fed_auprc,fed_f1_best_threshold,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
1.0,0.6922186962021324,0.13555093288927123,9.1524,9.1524,1.0,0.2637031004655576,0.29019540642831576,0.36419149145118035,1.9241025628451336,0.11159180557322818,0.22770347728752938,0.21340347142512703,0.4895943383657686,0.6670288392977389,0.6639993225303973,0.21242723757971604,1.8650980041853193,0.2703134996801024,0.27874147625314033,0.48536232113838196,0.3615508919735609,0.22799357469653836,0.11389601892395189,0.01074351274253354,1.1624468814475222,0.00923874196286663,0.011809794161847032,0.003961332759114782
2.0,0.6685931836319432,0.25090998109917717,18.3048,18.3048,1.0,0.2722942297717471,0.29603779836112404,0.36631459556875495,1.9638206711360746,0.11159180557322818,0.2294339745441556,0.21760809931693043,0.5472233022976385,0.6709596519167023,0.6661005274333777,0.21753379349220558,1.909933249181013,0.27818480043739746,0.2826803368729403,0.5135365724563599,0.36381048137489214,0.23000101887063956,0.11389601892395189,0.00731653060842024,0.8441120725751716,0.0068643418940440605,0.0076585848652025255,0.0027597311075384977
3.0,0.6544598966552172,0.6615413202175756,27.4572,27.4572,1.0,0.2697948521600563,0.29856391944886423,0.34661360020544385,1.9974599599277085,0.11159180557322818,0.2179844528009331,0.2201689350555308,0.5550208023212114,0.6722174201842233,0.6684634637018906,0.22147367092379056,1.9445251292906736,0.2756313403842003,0.2828366445916115,0.5411174297332764,0.34423127451836477,0.2188085225422584,0.11389601892395189,0.005172546039993811,0.6400772980045986,0.005074624957445631,0.005268097537931444,0.0020615179691505997
4.0,0.6432280182115082,0.6470965604385234,36.6096,36.6096,1.0,0.27678832201028675,0.29926243855154255,0.35752433614658624,2.02126773671139,0.11159180557322818,0.2233188206573001,0.22241638452129478,0.5442381755839112,0.6759068562312094,0.6692477416885108,0.22330109798316014,1.9605698258185633,0.27928138124125057,0.28563772775991425,0.5221651792526245,0.3549856565875072,0.22399338203740887,0.11389601892395189,0.004132909245421374,0.5423676797322514,0.004206769368837166,0.0041029777218597515,0.0018629074480360191
5.0,0.6429116988827112,0.5129014925213741,45.762,45.762,1.0,0.2787597646436627,0.3021833206700382,0.35628499852983775,2.044656436395293,0.11159180557322818,0.22394872546894914,0.22460662181520902,0.5534554376301383,0.6777107593635325,0.6697173923705055,0.22429153756065695,1.9692658240356575,0.27931923671995873,0.2842683632157316,0.5561737418174744,0.3539348834706239,0.2250364713633419,0.11389601892395189,0.0036975970872557768,0.5090138151222163,0.0036977428821951723,0.003710910359172113,0.0020912546866146704
6.0,0.6453871583419651,0.7245068073841218,54.9144,54.9144,1.0,0.2819116548352941,0.30100212684257976,0.34531698834313623,2.0585323333096635,0.11159180557322818,0.2158827302442398,0.22652992561553337,0.550589298486012,0.6783294412123541,0.6710474711122917,0.2243297442166318,1.96960127611147,0.2789648622981956,0.28186218022585846,0.49514514207839966,0.34240082014839374,0.21673616248497113,0.11389601892395189,0.0035112084203725697,0.5109373150403371,0.003385853129207065,0.0036183932381442024,0.0017266861983057343
7.0,0.6409992515375391,0.604830991786389,64.0668,64.0668,1.0,0.2823043424379976,0.30054565110512915,0.33867501912282805,2.0827538310243843,0.11159180557322818,0.21049231994087658,0.22848111342265315,0.5108933354424436,0.678716308500474,0.6707391310829891,0.2234830058281065,1.9621669654435034,0.28079003648257644,0.2832618025751073,0.49587544798851013,0.33572829270364063,0.21124238653981928,0.11389601892395189,0.0034778051501686835,0.5339030511991041,0.0032311770446640073,0.003680656221969501,0.0016839763686673213
8.0,0.6417657356025532,0.6954475233360613,73.2192,73.2192,1.0,0.2827849258257565,0.3046015404962863,0.3431016841173582,2.097333604791967,0.11159180557322818,0.21417527573170753,0.23012698614920152,0.5377115072040919,0.6809021654399954,0.6701277970908263,0.22287676744785526,1.9568442299697022,0.2798840859695726,0.28324468085106386,0.5163053274154663,0.3399312650911689,0.21513037915640681,0.11389601892395189,0.003225222293606442,0.5247653357018862,0.002872474215073019,0.003511954088823384,0.0022060185083046793
9.0,0.6413435075442804,0.6660422706472243,82.3716,82.3716,1.0,0.2851464841914147,0.30899945843250864,0.33751157392491854,2.1405931099647244,0.11159180557322818,0.2106708850025348,0.2342906847251103,0.54068079026529,0.6825245860020973,0.671823416262955,0.22339798173328584,1.961420459150975,0.28110383536014966,0.28387886203732027,0.546675980091095,0.334442105547184,0.21180740745604093,0.11389601892395189,0.0031619502877967094,0.5468478108923591,0.002832998194714655,0.003438452390432025,0.001947196886094905
10.0,0.6440215118212733,0.7964138773467073,91.524,91.524,1.0,0.2869378271740861,0.3104500460200139,0.3470686753382966,2.1603871739095015,0.11159180557322818,0.2165799942788005,0.23547447275919078,0.5523580231046477,0.6848015697480004,0.6714623434374324,0.22385367362147376,1.965421405737986,0.2809142857142857,0.2838468720821662,0.5293982028961182,0.34399507497408005,0.2178602942170667,0.11389601892395189,0.002940411764605984,0.5387282639312616,0.002616578590747368,0.003217935934851469,0.0019847452924757654
11.0,0.6447959609758782,0.8392365631818949,100.6764,100.6764,1.0,0.2879232486208838,0.3121686510388521,0.33813386035338655,2.17013546179743,0.11159180557322818,0.21145659038336317,0.23766576657944577,0.5493475543184582,0.6857379762092395,0.672673089442603,0.22460147334465225,1.9719870410450266,0.2804820415879017,0.28218243819266836,0.47848182916641235,0.33498709591362347,0.21291704403786002,0.11389601892395189,0.003467978877114069,0.6708388283823297,0.002523279188978619,0.004288211538947235,0.0029848474312189105
12.0,0.6439691610259612,0.8921108278224831,109.8288,109.8288,1.0,0.28342768588923056,0.31191379989301243,0.34461278845971444,2.193846455923029,0.11159180557322818,0.21611433264827404,0.2395490568569903,0.5608995522000678,0.6871351072405667,0.671978276497452,0.22278507095399458,1.9560391404263888,0.28008231344091844,0.283197651141065,0.5448121428489685,0.3417388641262481,0.21785285905021584,0.11389601892395189,0.0029554450873563185,0.6080895884797428,0.0023194712090388674,0.0035208637177746764,0.0019588894881241575
13.0,0.6441164167015444,1.0021476344655627,118.9812,118.9812,1.0,0.28716701109972076,0.3180080407072329,0.34616137550365667,2.242124525461018,0.11159180557322818,0.21727465831569417,0.24398728838315867,0.5803185285885897,0.6894455842165705,0.6729631700196208,0.22557884470930956,1.9805683011618522,0.2807365751461021,0.2851919561243144,0.5537624359130859,0.34316210175602707,0.21913202654560504,0.11389601892395189,0.002923541032786331,0.6365783172773263,0.0021800122582653096,0.0035949926582153884,0.0019922211213449694
14.0,0.6423822719307108,1.0701391006073473,128.1336,128.1336,1.0,0.2913759834035018,0.31497241127085185,0.3242132788070636,2.241884353109806,0.11159180557322818,0.20324586395712427,0.24548326204228754,0.5448268786943024,0.6909608743384674,0.6725309669016242,0.22424729559318607,1.9688773822982828,0.2804288912454342,0.2823803967327888,0.5698242783546448,0.32086542171216453,0.20543683227751305,0.11389601892395189,0.0026342046009999883,0.6069113391522478,0.002033782120668044,0.0031863422397237296,0.0020010097766255254
15.0,0.640393703811842,1.143344043486045,137.286,137.286,1.0,0.29171299639018355,0.3200370889948487,0.34606184417867514,2.2764450907442613,0.11159180557322818,0.21590912139916577,0.2492588175856159,0.5853064370179606,0.6918727895096078,0.6709766420066594,0.22352763261596958,1.9625587858801148,0.2805854104733593,0.2863247863247863,0.529722273349762,0.34319516966575303,0.21814483500206014,0.11389601892395189,0.002617814774846072,0.6383338065015778,0.0019974050212031007,0.003200517374346706,0.0015976833296065024
16.0,0.6477813922670853,1.0873440343515155,146.4384,146.4384,1.0,0.2910520570905451,0.3209775843016666,0.34477492701439993,2.2813976768647715,0.11159180557322818,0.215678788055108,0.2498398962795,0.5829664831614886,0.6921041006606179,0.6715517080832876,0.22386200353751395,1.9654945418854903,0.2789063357856594,0.28632600628033117,0.5476446747779846,0.3420413813656731,0.218201685489447,0.11389601892395189,0.002515818045187242,0.645987955981127,0.0018263607077821074,0.0031743921341127576,0.0013769963149722736
17.0,0.6404998364014735,1.0878607398064224,155.5908,155.5908,1.0,0.2937543944517455,0.321341969843751,0.3420548024707616,2.313409955712248,0.11159180557322818,0.21238896099370025,0.2532971074363396,0.5574385139255491,0.6937818487168131,0.6711320167686777,0.22459201208371946,1.9719039717593556,0.2807226051818398,0.28530670470756064,0.5308936238288879,0.33891222469264526,0.2149686916984189,0.11389601892395189,0.0024959743566543464,0.6752225260847808,0.0016680795016112214,0.003291623802246386,0.0016741070986282457
18.0,0.6495720243589836,1.1726611918529324,164.7432,164.7432,1.0,0.29768169459929894,0.3235351720326285,0.3439973456767782,2.312983035808417,0.11159180557322818,0.21421442153821296,0.2535678868214182,0.5783596794513335,0.6954259769075504,0.6695696853235016,0.2237730911715227,1.9647138968126312,0.276687187826693,0.2848226018396846,0.5620812773704529,0.3411213090991367,0.21730046035563066,0.11389601892395189,0.002471893670862545,0.7052744954194168,0.001708692087943356,0.003212138333837179,0.0014432042295219254
19.0,0.6425995382666272,1.2950225265447706,173.8956,173.8956,1.0,0.2988817375015883,0.32524550452950407,0.329941121839297,2.3510621150045887,0.11159180557322818,0.2046641670748233,0.2584066866805331,0.5580133828160904,0.6969115326623606,0.6689493659238914,0.22303095593286948,1.95819799532929,0.2799145299145299,0.28535175525165657,0.5271994471549988,0.326694868253386,0.2078200996771774,0.11389601892395189,0.0023468485320307783,0.7039448849327528,0.001552930941673478,0.00312387087096673,0.0014674546522577471
20.0,0.6488915037618068,1.3947751484249222,183.048,183.048,1.0,0.289033918033884,0.32988809240825007,0.3446209900207246,2.358399564639445,0.11159180557322818,0.2152708633633192,0.25899154512411815,0.5954551466746949,0.6967333426920916,0.6684810203848777,0.22135068311872336,1.9434453039707973,0.2797172376291463,0.28550661433347874,0.5569118857383728,0.3417539242910966,0.21868355163807765,0.11389601892395189,0.002450378371581995,0.7704334570089486,0.0015352686525647815,0.003354757680493108,0.0015218124213665252
21.0,0.6359607245217266,1.5098716501316283,192.2004,192.2004,1.0,0.29002117197855054,0.3316282129293495,0.3512161879504356,2.4210336987992456,0.11159180557322818,0.21938328218780262,0.26503675843502816,0.5974784561837353,0.6981244313214948,0.6672874922274971,0.22275223428228333,1.9557508364801977,0.27900402305099486,0.28534999362488844,0.529769241809845,0.3480417262345614,0.22303281322561203,0.11389601892395189,0.0022277789727150163,0.7366340743319597,0.0014083715366410457,0.0030424213499850483,0.001762313743569095
22.0,0.6445861630731003,1.4845288738207367,201.3528,201.3528,1.0,0.2993458143207575,0.3265084679610837,0.33192536163528125,2.41578898423402,0.11159180557322818,0.20644292901238973,0.2655256709442198,0.576649460788446,0.7000277504137865,0.6664090055066493,0.2231300112304268,1.959067694713809,0.2809055351428233,0.2864430557326872,0.5131851434707642,0.32852373722875255,0.21033674310119285,0.11389601892395189,0.0020306436362303795,0.7040578520236522,0.001329435561850232,0.002731535948731395,0.0016238230111927684
