round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auroc,fed_f1_best,fed_f1,fed_brier,fed_ece,fed_auprc_lift,fed_f1_best_threshold,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.16172024454066097,0.05501076851604403,45.99296,45.99296,0.5412350858791136,0.11467774420946628,0.6916643722490196,0.32495897432053017,0.29241073237692133,0.23049071898576928,0.3674315944659146,2.3849343571320785,0.522536591483207,0.2706791746747224,0.3476815440082417,0.08207686630362518,0.7206298084784484,0.002578427159432746,0.2045002711006687,0.43839138746261597,0.3675903248897322,0.23681631501681188,0.11389601892395189,0.004725521607786617,0.6158754667267203,,0.004725521607786617
22.0,0.15656200885220492,0.057802255346772934,47.9744,47.9744,0.5412350858791136,0.11467774420946628,0.7060728737362008,0.3348398828103185,0.3023790249660912,0.2290762278598612,0.3664678656697754,2.54616964618517,0.5265380329464646,0.2872046174070993,0.3458425724488634,0.08183954007678167,0.7185460988888974,0.0008718395815170009,0.20450951154489178,0.428097665309906,0.36705915386648347,0.23647413991790836,0.11389601892395189,0.007167093351330338,0.9565534410066903,,0.007167093351330338
23.0,0.15625820370774843,0.150681032588285,49.95584,49.95584,0.5412350858791136,0.11467774420946628,0.7204702347949855,0.34543608468127784,0.3066878236515343,0.23129515684442506,0.37052154304292745,2.700540347251018,0.5309273062249477,0.30203420587071483,0.3395575309285003,0.08109713186928318,0.712027800755982,0.005785123966942148,0.20450951154489178,0.41366225481033325,0.36653873260496755,0.23635439830848226,0.11389601892395189,0.006473331587603505,0.8968124071834609,,0.006473331587603505
24.0,0.14944354847609284,0.08827737885614256,51.93728,51.93728,0.5412350858791136,0.11467774420946628,0.7291006811274897,0.35249865978652517,0.3083040646874595,0.23412538952728928,0.37489272111863614,2.819775797771789,0.5459577719674401,0.31440729836327935,0.3535201764312361,0.08327394113359972,0.7311400514288523,0.0008806693086745927,0.2045002711006687,0.42984867095947266,0.365318146667337,0.23511307068754791,0.11389601892395189,0.006771483957920406,0.9776365465950221,,0.006771483957920406
25.0,0.163285858029807,0.14119959674705979,53.6064,53.6064,0.4559241291901578,0.11467774420946628,0.6823558419193089,0.31725752724398326,0.27990419901578345,0.23712431759971123,0.3755638732716501,2.283515977619649,0.5318527543769112,0.26021243893610224,0.3526656842621191,0.08323077007897067,0.7307610122399771,0.001756697408871322,0.2045002711006687,0.42721542716026306,0.3655870657387387,0.23535133120143517,0.11389601892395189,0.00908051688186762,0.5538874710910022,0.00908051688186762,
26.0,0.1624686982053754,0.11328127890732523,55.58784,55.58784,0.5412350858791136,0.11467774420946628,0.6974400900318535,0.32538477298818497,0.28876414653752386,0.23613213075021627,0.37480171019172015,2.405339562774082,0.5308440249743389,0.27300315092435085,0.3614008807406024,0.0848232092869866,0.7447425299704536,0.00088261253309797,0.2045002711006687,0.43159979581832886,0.3642278381389102,0.23423210523528734,0.11389601892395189,0.004706504759245601,0.6985184999648482,,0.004706504759245601
27.0,0.15444041194744756,0.06049777949592553,57.56928,57.56928,0.5412350858791136,0.11467774420946628,0.7107222488299154,0.3364326096424857,0.305454787833941,0.2335401658348565,0.3723859709011314,2.624030154652413,0.5316839423349498,0.29507532401532127,0.3656834438948398,0.08569329736695974,0.7523818494848091,0.00088261253309797,0.20452799493876814,0.4397653639316559,0.3645655527464175,0.23438866542575423,0.11389601892395189,0.005214488502436665,0.7944932656828314,,0.005214488502436665
28.0,0.1515801602029823,0.08869692579484628,59.55072,59.55072,0.5412350858791136,0.11467774420946628,0.7214740979064332,0.35161369416678423,0.30259664614744525,0.23581542640094436,0.37653487851826356,2.741118507909042,0.5433540847096199,0.30708073512244644,0.36177654857850106,0.08494511622974915,0.7458128653861625,0.0008806693086745927,0.2045115501107545,0.4498048424720764,0.36521583674652264,0.2348659153289863,0.11389601892395189,0.006464439537587136,1.0169176989002153,,0.006464439537587136
29.0,0.14569975334991367,0.08869492191461048,61.53216,61.53216,0.5412350858791136,0.11467774420946628,0.732809021660102,0.35935619057889645,0.3189451262735368,0.22678044856308935,0.36602194234939844,2.883038889360418,0.5345637044453879,0.3214841308624326,0.3461406595760926,0.08230941578986631,0.7226715785810224,0.0034707158351409977,0.20452079566003617,0.44386884570121765,0.3646845121263432,0.2346738111396334,0.11389601892395189,0.007552297888427972,1.2351606548763812,,0.007552297888427972
30.0,0.1615435855653917,0.09665208911756708,65.18272,65.18272,0.9971592150692714,0.11467774420946628,0.6825577028518814,0.31353521748128643,0.27498309238073915,0.24048715995497152,0.37994909697293877,2.293425844388039,0.5336666900855896,0.2604896065131849,0.34712641901043156,0.0828710381822109,0.7276025884411613,0.0034904013961605585,0.20454648167397296,0.4360567331314087,0.364466797380648,0.23453125987651466,0.11389601892395189,0.0059100955793256775,1.3958628030959517,0.008014959178709521,0.005100086176206492
31.0,0.16295436687014098,0.1223679681559348,67.16416,67.16416,0.5412350858791136,0.11467774420946628,0.6992198515655947,0.32843212380459613,0.29134809390667243,0.2355419403907725,0.37507531256297727,2.481446869649141,0.5329251166917046,0.2799541434710756,0.35735355705926997,0.08478679737610254,0.7444228356455065,0.002628120893561104,0.20452799493876814,0.43294981122016907,0.36433560953441924,0.2343951165945717,0.11389601892395189,0.004767803550585513,0.8280313486466184,,0.004767803550585513
