round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_f1_best,fed_f1,fed_auprc,fed_prevalence,fed_auroc,fed_auprc_lift,fed_f1_best_threshold,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.6419157330432795,1.554114724434003,76.66176,76.66176,0.9971592150692714,0.3438628007584247,0.32126660865183204,0.2877463368823435,0.2699726990642385,0.11406987724268176,0.6938660615378699,2.3453112663236535,0.5828830849385165,0.21737961796721816,0.6123717565251753,0.15082947949806985,1.324273498960296,0.24655204987719628,0.24764830101746976,0.5003575086593628,0.37150010418127527,0.23771962955362205,0.11389601892395189,0.004830871018680737,1.6725090179825202,0.003201116966188576,0.006501740948716643
22.0,0.6404426928676632,0.9319743278843042,80.31232,80.31232,0.9971592150692714,0.34705080712178366,0.3210753142151713,0.2872271412244769,0.2722403724003435,0.11406987724268176,0.6948740671945006,2.3655516847395908,0.5748949569765787,0.2188863031413401,0.616172345435807,0.15290687679686896,1.3425129187260225,0.2515525071832422,0.25225733634311515,0.5004537105560303,0.37271324993664806,0.23863081453629076,0.11389601892395189,0.004395420129752036,1.591039243270643,0.002825507659643076,0.006025857244045635
23.0,0.6333962033612586,0.9568799317040397,83.96288,83.96288,0.9971592150692714,0.3277004668661174,0.3297441559613584,0.293802644196716,0.2771727109184715,0.11406987724268176,0.6983098076736611,2.409546091182879,0.5538178115811105,0.20599163385510302,0.6208708978163904,0.15392874864221504,1.351484890310283,0.25268708172784426,0.2551248602310846,0.4975159764289856,0.36857237601110415,0.23547212007606982,0.11389601892395189,0.004470924155386081,1.6946528382832184,0.0027541811147685264,0.006265382610879004
24.0,0.6342145026014759,0.9387629083509651,87.61344,87.61344,0.9971592150692714,0.33999970404857466,0.32712035446572746,0.2979161448331636,0.279126167339104,0.11406987724268176,0.700423804387106,2.425507374240975,0.5716406749373228,0.21304232541509385,0.6188788103963071,0.15475354194912103,1.3587265245192601,0.251797889231344,0.2534074605451937,0.49891242384910583,0.3721792343575495,0.23824029942264224,0.11389601892395189,0.004545678087702868,1.7994801106397063,0.002702197606297536,0.006489926207847958
25.0,0.6402560386842021,1.5126568242939469,91.264,91.264,0.9971592150692714,0.3125823942750419,0.3311842081370802,0.307725228964725,0.28222084099052064,0.11406987724268176,0.7020262008941567,2.4518293845426617,0.5832523839125515,0.1972118708304397,0.6284184392809083,0.16326459526043013,1.4334530460581025,0.254500565785413,0.25958813527300206,0.49720945954322815,0.36602352860904586,0.23350154913935015,0.11389601892395189,0.003941182840788871,1.6270511921029538,0.0023296652543776056,0.005653249451976201
26.0,0.6414380237489973,1.1939751403312402,94.91456,94.91456,0.9971592150692714,0.3401978184160363,0.33090353208601314,0.2938902432486129,0.2847600168266182,0.11406987724268176,0.7035297581555001,2.473016026684273,0.5915012333503414,0.2137040720729367,0.6239483998670963,0.15842983890707957,1.3910041843768288,0.25911396038656587,0.26018396846254926,0.5015743374824524,0.37106167342472746,0.23735454776202422,0.11389601892395189,0.003995899756228131,1.7159861555555835,0.0023486779048002703,0.005759958512952411
27.0,0.6361667083689964,0.9143977862605277,98.56512,98.56512,0.9971592150692714,0.32295987057754033,0.33184003037611515,0.30279777985146905,0.28608966641413336,0.11406987724268176,0.7029662553452198,2.480328516601131,0.5604502600283227,0.20353595312819256,0.630846394258897,0.1653189088438451,1.4514897922308254,0.26187648456057006,0.2628747117601845,0.49908193945884705,0.36944531284978016,0.23603481685619193,0.11389601892395189,0.0036993015694505626,1.6520830837544054,0.002177387967707524,0.005342514277066946
28.0,0.6410805103474204,2.309519790749348,102.21568,102.21568,0.9971592150692714,0.32591540328902535,0.330664983542414,0.30013158603946183,0.287596242196011,0.11406987724268176,0.7044802191255463,2.4964544504841846,0.5727940455524662,0.2054681647223256,0.633313001548251,0.1700853460567307,1.4933388160853656,0.264699979931768,0.2661216147164026,0.5005155801773071,0.37024277117092275,0.2366132883371846,0.11389601892395189,0.0038831430388494245,1.8047351435525343,0.0021002034026261322,0.00581218980111493
29.0,0.6385099217055148,1.1794692743584667,105.86624,105.86624,0.9971592150692714,0.32691400813944554,0.33368799108563013,0.2978958121528923,0.29071330998650013,0.11406987724268176,0.7074917446215276,2.5210352901483497,0.5907676410329842,0.20690668904316425,0.6213604770277517,0.15823098984905395,1.3892583019491176,0.2551282051282051,0.2561235897957109,0.49858877062797546,0.36759673157232786,0.23487091672643873,0.11389601892395189,0.003563380039115933,1.7211198403965682,0.001981324656737157,0.0052797207772253855
30.0,0.6397509864971656,1.2926042522026482,109.5168,109.5168,0.9971592150692714,0.33661143237053215,0.3376017146225032,0.3041220679012685,0.29605183247075423,0.11406987724268176,0.7108432993149507,2.5663598448327916,0.6092667005780286,0.21164761563482964,0.6112399716703656,0.1485816783117028,1.3045379436037219,0.24787972243639167,0.24903646605395788,0.5006759762763977,0.37090904064762603,0.23749121555586916,0.11389601892395189,0.003309453019839224,1.658682799898088,0.0019034688657986786,0.004843652533406508
