round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best_threshold,fed_auroc,fed_ece,fed_auprc_lift,fed_f1,fed_brier,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6522459350066768,0.3524483028290421,1.29728,55.58784,0.5412350858791136,0.11016682404784386,0.5106897197769317,0.6796196955182244,0.35117830760943497,2.0692340516164385,0.285906205627698,0.21678474035794612,0.2246186973349864,0.3048137891744695,0.6071594923375306,0.20181556895885416,1.7719282101827103,0.18397997496871088,0.2757480575301703,0.4965742528438568,0.38231149111842105,0.24679270959205396,0.11389601892395189,0.017567897700655612,0.29391540377400815,,0.017567897700655612
27.0,0.6411838793263875,0.4526738066723083,1.3428,57.56928,0.5412350858791136,0.11016682404784386,0.5242588132010116,0.687656359676498,0.35738096073208875,2.1642089708214995,0.29264308133211286,0.22066556238107293,0.23392744064410878,0.3171282268076637,0.6102083941877164,0.20307935536251112,1.7830241766229489,0.19290263876251137,0.2756823060410917,0.4960734248161316,0.3820634089881661,0.24649832349641054,0.11389601892395189,0.01275118894810798,0.2227050776964461,,0.01275118894810798
28.0,0.6255346021196091,0.4909963403417099,1.38832,59.55072,0.5412350858791136,0.11016682404784386,0.5318620046129908,0.6930905250743375,0.3513708247031887,2.2177909940339866,0.2992136290248595,0.21636942309147522,0.23899043297215894,0.3211134455919556,0.5671385754133451,0.1859205973016788,1.6323713423716555,0.1968386519534745,0.2399816807877261,0.4975152313709259,0.38282713867156587,0.2470121618521235,0.11389601892395189,0.01132817785531419,0.20654732216098637,,0.01132817785531419
29.0,0.6123350049900582,0.5451730134221042,1.43384,61.53216,0.5412350858791136,0.11016682404784386,0.5306755918487649,0.6992308563515816,0.3438365255061245,2.2906841120376478,0.30413463898300297,0.2111375149643338,0.24602505269901753,0.3272740566467762,0.5793877187752197,0.19156065831962876,1.6818907291881149,0.1989247311827957,0.2533115587007802,0.49764522910118103,0.38340978497281464,0.24754261377452338,0.11389601892395189,0.015354061206562915,0.2937040036304097,,0.015354061206562915
30.0,0.6515590816177812,0.4899501122896254,1.52108,65.18272,0.9971592150692714,0.11016682404784386,0.5008025288713178,0.668505888413738,0.3381352489742048,1.9748958725716175,0.2768780069371479,0.20870200875039366,0.215096993616287,0.29465104611865656,0.6033413216450082,0.2018677371572542,1.7723862437372884,0.2060502283105023,0.2753993610223643,0.4969971776008606,0.3830090552377943,0.24715504862971843,0.11389601892395189,0.020796666685325076,0.6087701742162608,0.036171233948897964,0.013277633566909312
31.0,0.6483313824822882,0.45427315937130264,1.5666,67.16416,0.5412350858791136,0.11016682404784386,0.51428167768008,0.6813521981404613,0.3489055184558912,2.09375684143999,0.28658987701421795,0.2156777389394786,0.22696641947881305,0.3082836418558968,0.6193192459546466,0.2061717919289715,1.8101755783635594,0.20829805249788316,0.27738611713665945,0.4958667457103729,0.3823117973163219,0.2465365005039573,0.11389601892395189,0.012706533631469612,0.25311374910961604,,0.012706533631469612
32.0,0.6342348058219051,0.5563976789912561,1.61212,69.1456,0.5412350858791136,0.11016682404784386,0.5256084089201128,0.688318580176855,0.3453937695420009,2.147194755199227,0.2924382612523831,0.21293774235240218,0.23209322204520572,0.31549662337544176,0.6303823782807342,0.2084093215673491,1.8298209501642329,0.2175824175824176,0.27754869899047346,0.4963165819644928,0.3824860539102274,0.2466594436883319,0.11389601892395189,0.007763769686880824,0.15894962004858826,,0.007763769686880824
33.0,0.6217090222268662,0.5985137197072067,1.65764,71.12704,0.5412350858791136,0.11016682404784386,0.5170814791433384,0.694262326579078,0.33978472092183915,2.2268030121748907,0.29705288322976386,0.20880814529432287,0.23960923264426612,0.3238251000085874,0.6370795186974031,0.2101917145101952,1.8454702499350721,0.22955010224948874,0.2776709695138698,0.49636170268058777,0.38271866275989525,0.2467666066816464,0.11389601892395189,0.012041191599192305,0.2509586111164026,,0.012041191599192305
34.0,0.61054479620961,0.7279632045007719,1.70316,73.10848,0.5412350858791136,0.11016682404784386,0.5367647873218383,0.6977750403727754,0.34477877789673883,2.278778129535426,0.29779074155449664,0.21250046142434253,0.24463022608397927,0.33009874491266505,0.6368856045690847,0.21020374204249193,1.8455758509245568,0.24504249291784702,0.277309682187731,0.4976622760295868,0.3836488361804185,0.24736395916969486,0.11389601892395189,0.006140367294540332,0.13410373782426177,,0.006140367294540332
35.0,0.6498192550988836,0.5679406490597199,1.74488,74.7776,0.4559241291901578,0.11016682404784386,0.5325981417747649,0.6698190383511332,0.34294431582069784,1.9897822832363043,0.2728832612812428,0.21418247772110674,0.2167103366200222,0.292386389673856,0.6390597594350418,0.21091359109628868,1.8518082817022359,0.2448026162111656,0.27897293546148505,0.4972204267978668,0.3836628552744664,0.24732309929828356,0.11389601892395189,0.029018128274844276,0.31465110182762146,0.029018128274844276,
