round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_ece,fed_brier,fed_f1_best,fed_f1,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6490239983346986,1.5893387617289694,113.48976,113.48976,1.0,0.28685736579177123,0.31215872905397646,0.19591496384142085,0.3435080451691339,0.3055907130468794,0.5563982166757816,0.11246066708621771,2.529594733173745,0.7067178799064538,0.6413595343129369,0.20006043303472315,1.75651822534994,0.2647741935483871,0.26738270209157716,0.52153480052948,0.31000176536772245,0.20385562474775915,0.11389601892395189,0.0035195719657377398,1.840420048220949,0.0017905863424100559,0.005516503421655132,0.0044848461475391075
32.0,0.6465393879089564,2.065718421831782,117.15072,117.15072,1.0,0.2843352076088814,0.33008097078693405,0.20870940695923673,0.3394089460908998,0.2967335427232323,0.5840018719772335,0.11246066708621771,2.5093915342149344,0.7068201702998432,0.6432312473919102,0.2027102067356146,1.7797830745160965,0.2639605549822268,0.2697768762677485,0.5562953352928162,0.32761360120110583,0.2165759758034316,0.11389601892395189,0.0034556696942300864,1.873614428926885,0.0017477357095967495,0.00542012824732499,0.005248898914593701
33.0,0.6480858118899385,2.1517493349958037,120.81168,120.81168,1.0,0.28611791528567126,0.32922247823491785,0.20666299439578606,0.33900793666734474,0.3011717205822215,0.5777919916141849,0.11246066708621771,2.5234369844681854,0.7086372326868826,0.6389856674719566,0.20102866375081907,1.7650192311378807,0.26290971822886716,0.2656361814798912,0.5424874424934387,0.3270691317362852,0.21460646881181375,0.11389601892395189,0.003266311060486053,1.8316251802953047,0.0016903781902167724,0.005072944428237864,0.005290917357116344
34.0,0.6467805179617336,1.958731807712525,124.47264,124.47264,1.0,0.28903602413029167,0.3284943696043905,0.2063449942321377,0.3388036779797676,0.30165130866927026,0.5768307917724995,0.11246066708621771,2.5504294570982142,0.7094639445540849,0.6368170971120248,0.19912482505507176,1.7483036451697838,0.2635730858468677,0.265779748706578,0.5513506531715393,0.32640283566804423,0.21500449148306544,0.11389601892395189,0.0029908978589189765,1.733360776608606,0.001571156148539882,0.0046266505664583814,0.004039142242706373
35.0,0.6562223276596812,2.430118720401481,128.1336,128.1336,1.0,0.2925276321392237,0.32142221377137614,0.20168443399446745,0.3429519335117915,0.30864505173551365,0.5556659974171876,0.11246066708621771,2.580695683592624,0.7104447850290404,0.6386896384548132,0.1978299924069491,1.7369350946238054,0.2619647355163728,0.2647754137115839,0.5451991558074951,0.3196136008664305,0.2105824564122657,0.11389601892395189,0.0029339563023653733,1.752299589170434,0.001550014660110047,0.004537860851537004,0.00273771872868298
36.0,0.6502234026047875,2.277780409941347,131.79456,131.79456,1.0,0.2925825241561988,0.3290333361364922,0.20623104304812473,0.3403689657072611,0.307650253453484,0.5569874875364699,0.11246066708621771,2.5838913027227477,0.7113430581829462,0.6373607644603945,0.1981530706053358,1.7397717012184786,0.26428397763189887,0.268983268983269,0.5122771859169006,0.32738428479341625,0.2154503450303215,0.11389601892395189,0.0028031317909095422,1.7268362348131632,0.001493555281896698,0.004319420401007224,0.004009323593508072
37.0,0.6540153546250644,2.4845758598282544,135.45552,135.45552,1.0,0.29229778875900225,0.31531294347421635,0.1988234038886631,0.340020208134005,0.30593624565234684,0.552212490082312,0.11246066708621771,2.5784861443587754,0.7107826583985312,0.6383930949101482,0.19905007430109015,1.7476473381742643,0.26289598252215074,0.26621160409556316,0.49311378598213196,0.31427065303297497,0.20801139270175267,0.11389601892395189,0.00287133987630154,1.823965404275441,0.0014396371373630854,0.0045327681177475595,0.004330582306424597
38.0,0.6615533919918574,2.9202760338924567,139.11648,139.11648,1.0,0.291996036578232,0.30212998338918523,0.19026299053856344,0.34110635014966423,0.31059355621770335,0.5304462999293007,0.11246066708621771,2.579682026837983,0.7112735460837611,0.6407272552858165,0.20128867545106757,1.7673021177804955,0.26558120912851996,0.26696184399010287,0.4945303201675415,0.3007887296661759,0.19926077128295233,0.11389601892395189,0.002648918544065473,1.7338911928418383,0.0013184488177545321,0.004193402726434814,0.004125537434426631
39.0,0.6587370621780175,2.822164091697684,142.77744,142.77744,1.0,0.2952612182152569,0.3080311008861888,0.19504284168286595,0.3406439671470952,0.3057036942657775,0.54421333013052,0.11246066708621771,2.6023484326150514,0.7119212151686632,0.6401917325316274,0.19918117294913867,1.7487983761937411,0.2627610925719936,0.26673559059188423,0.5086899399757385,0.3067425823468684,0.2043293904000714,0.11389601892395189,0.002416353016936592,1.6283779830382628,0.0012140284225330032,0.0038126465665086666,0.0032656049666168053
40.0,0.6636927715771727,3.1802052757530115,146.4384,146.4384,1.0,0.2962635303514706,0.33371999504780286,0.20956307751332015,0.3425294716712759,0.3056971774170894,0.5528716256064838,0.11246066708621771,2.613533495692328,0.7135243084705339,0.6371325652299167,0.1982362139858777,1.7405016949559895,0.26403985507246375,0.2665406427221172,0.5073770880699158,0.3321720220603556,0.2186426844134688,0.11389601892395189,0.0025010475163521014,1.731755147982767,0.0012832054204338444,0.003919572664289002,0.0032828804714902303
41.0,0.6642583082961522,3.155033293198025,150.09936,150.09936,1.0,0.29803917014646414,0.3243751016523042,0.20379449376375325,0.3414477166120692,0.30499402064805464,0.5569487324482693,0.11246066708621771,2.6235760779415425,0.7141265464735691,0.6387381420857962,0.19765316186095086,1.7353825333695239,0.26332945285215364,0.26426222070999206,0.4960656464099884,0.32265598735999923,0.21308824038580076,0.11389601892395189,0.00246786202400851,1.7552200472164259,0.0012137684614971,0.003924354403733789,0.004580616740119757
42.0,0.6600806229888903,2.950614681261211,153.76032,153.76032,1.0,0.2971327206587302,0.326038632204858,0.20393310167883696,0.34633526315434937,0.30568228085709964,0.5675891699507373,0.11246066708621771,2.6164857988660675,0.7161707803987456,0.6368662533144984,0.1998835080871783,1.7549648352559195,0.2629444046766881,0.267152550892184,0.5084344744682312,0.32461281681389176,0.21337219223886103,0.11389601892395189,0.00236519371575257,1.7286720887168485,0.0011523524750639486,0.0037682667116968596,0.004208373962097848
43.0,0.6633399560309122,3.2197713800910073,157.42128,157.42128,1.0,0.30309374212166357,0.322814726132926,0.20239715451775148,0.3463920072380613,0.305321908658629,0.5694515508420815,0.11246066708621771,2.662885843122014,0.7164328607315423,0.6365835141667499,0.1960502298127259,1.7213088891511492,0.2632002760842057,0.2645379326418832,0.502116858959198,0.3214738821199302,0.21229650620079973,0.11389601892395189,0.002242287802197082,1.6814861382481467,0.001100178006391404,0.003562896083093106,0.003591687660118674
44.0,0.6629091499098603,3.6953461487333685,161.08224,161.08224,1.0,0.30405509776712664,0.31651366538159453,0.19816870920213656,0.3458816329952066,0.3049041705423904,0.5508165464883633,0.11246066708621771,2.6739189302650064,0.7153687838357206,0.6356263172845757,0.19601334562398084,1.7209850482558,0.2639508255996143,0.26527255639097747,0.49590572714805603,0.31523116397231027,0.20807451366926888,0.11389601892395189,0.0022646684978741435,1.7419270963964664,0.0010890423789228884,0.003622363823465737,0.0041873942400611095
45.0,0.6615723868039832,3.393265022888323,164.7432,164.7432,1.0,0.3059157275284991,0.3185417392170179,0.1996121957506315,0.3473241900633641,0.3072633495442055,0.5687139582060057,0.11246066708621771,2.691265079655812,0.7180158150612729,0.6369422025964414,0.19847578647216677,1.742605126564508,0.26423520655005583,0.26443389152711816,0.5015451312065125,0.3175198937357277,0.2101741576503506,0.11389601892395189,0.0022578026363129135,1.7824014638354129,0.0010489558587840231,0.0036507476483481614,0.004736664351237249
46.0,0.6610911630889252,3.0741124800536634,168.40416,168.40416,1.0,0.30933811598372396,0.3139580542487927,0.19678587475973308,0.34660179354190007,0.30986046327191724,0.5671160743062491,0.11246066708621771,2.719546050430452,0.7190684329758239,0.6332846899851209,0.1948429838917229,1.7107093446507475,0.2608802557167445,0.2629288274449565,0.5078392624855042,0.3129993671874275,0.20771649443394918,0.11389601892395189,0.002145058459059243,1.7361359245187487,0.0010019711401833824,0.003462248688875711,0.004274327768829287
47.0,0.671030160840462,3.5801920305558865,172.06512,172.06512,1.0,0.30466810723639487,0.30541358329041746,0.19330486206240555,0.3473081847480581,0.31062429342042736,0.5663767270823555,0.11246066708621771,2.681599078002849,0.7191012151643769,0.6370772472466377,0.19822704698857108,1.7404212092867515,0.26116322701688555,0.2648124004056207,0.5327625870704651,0.30405719083314936,0.20440169655239762,0.11389601892395189,0.0019847343953721844,1.6415709678658459,0.0009350722523303206,0.0031962628323853963,0.004025451341953178
48.0,0.6794535982629035,4.596782934341512,175.72608,175.72608,1.0,0.30912182490869333,0.3058436391041599,0.1930679280011638,0.34608217242186257,0.3102104231000657,0.5738002558702413,0.11246066708621771,2.722751426739416,0.7203782373754627,0.6314156624888203,0.19312755799855735,1.695648011433202,0.26033914846895206,0.2620983868817491,0.5157046318054199,0.3043889839579064,0.20458150270783573,0.11389601892395189,0.0019852032854533216,1.6818174580657796,0.0009135042147012188,0.003216672376628681,0.004546389458020245
49.0,0.6813362923581037,4.861999263492961,179.38704,179.38704,1.0,0.30761128874643434,0.31377673598077854,0.19804010301052882,0.34738238869934845,0.3087223299814206,0.5676697627356998,0.11246066708621771,2.706297601594358,0.7203584435195716,0.6324822027440229,0.19443731072949294,1.7071475593832501,0.25747234643445516,0.2621497998856489,0.5338836908340454,0.3131343736680205,0.2096832169807717,0.11389601892395189,0.002058790047704356,1.7854768124598195,0.0009512501071141712,0.003331884033979221,0.0036786969373558973
50.0,0.6774229834224796,4.411236810227609,183.048,183.048,1.0,0.3075198936531819,0.32035250799968246,0.20095590786502238,0.3474742654593274,0.3043832744965251,0.5689432673423523,0.11246066708621771,2.705866543390143,0.7198267330092846,0.6325812806655265,0.19599870513295245,1.7208565056503013,0.2595759634532037,0.26266137040714993,0.509479820728302,0.31921275157671564,0.21187140058516077,0.11389601892395189,0.002000956713071158,1.7774864137445547,0.0009180438678508765,0.0032416720101817705,0.0032279724822113823
51.0,0.6757049423261158,5.157836179161354,186.70896,186.70896,1.0,0.3106730591974589,0.3214868816169059,0.20415962899698883,0.34958772857940346,0.3015666599732964,0.5787825221963616,0.11246066708621771,2.74088813296102,0.7209233762907546,0.6346684176331041,0.1986518491727967,1.7441509461839584,0.26222826086956524,0.2668193529916977,0.5521179437637329,0.3210666751690703,0.21634033293913865,0.11389601892395189,0.0018819930791495864,1.7086809091488249,0.000844358332778886,0.0030658566000435353,0.004096690768414559
52.0,0.6931211936365897,8.992590759023628,190.36992,190.36992,1.0,0.3120793099543441,0.32317293043372025,0.2039710062465006,0.3492199982006905,0.30951383826865153,0.5728514916233628,0.11246066708621771,2.749668054645397,0.7217905249963446,0.634459017481336,0.19701465270722382,1.7297764625010297,0.26138519924098674,0.2645322136202598,0.5202141404151917,0.32301461170278933,0.21635444203622914,0.11389601892395189,0.001935012861288343,1.7939823790220544,0.0008676501013782669,0.003150475875004682,0.004139196696410597
53.0,0.6706337730168799,5.154070461302833,194.03088,194.03088,1.0,0.31323403573627967,0.3318926960430644,0.20957366127955337,0.3482427869101278,0.302727904418578,0.5892979389395331,0.11246066708621771,2.7633273379170458,0.7214173364008257,0.6325806155445843,0.19532620035046178,1.7149519552643946,0.26032315978456017,0.26220250100847114,0.5342671275138855,0.3315617433773656,0.22167665324257468,0.11389601892395189,0.0018947602332246504,1.7941201959802129,0.0008202683397827873,0.0031177632317571534,0.0039561203326914625
54.0,0.6742833276391469,4.383711868987325,197.69184,197.69184,1.0,0.3146186111616086,0.3073500583658247,0.19381589301141938,0.3553478801696486,0.31208446453340694,0.5696980279260194,0.11246066708621771,2.7692570085155546,0.7241574079324775,0.6340121315048013,0.1973126602550585,1.7323929503348463,0.26381284221005474,0.2659649122807018,0.4891057014465332,0.30720857536236584,0.2065827146823256,0.11389601892395189,0.0017820608433150417,1.7220089740803814,0.0007914544931372012,0.002906030875025605,0.004694515139710961
55.0,0.6926021112712261,8.411580902020054,201.3528,201.3528,1.0,0.3186899599280787,0.32338928688037044,0.2028782812840999,0.35654472550720917,0.3086600183032812,0.5843711595103153,0.11246066708621771,2.8040274908136666,0.7265853340992793,0.6337532990626211,0.1946204414373322,1.7087554356687378,0.26393498912670255,0.2649128879658475,0.5013911724090576,0.32301929727159673,0.2152786909646253,0.11389601892395189,0.0017942376906815549,1.7702097178971599,0.0008022708740729488,0.0029198814563937614,0.003913130114362714
56.0,0.6733490323478823,4.8206189407150255,205.01376,205.01376,1.0,0.3168462447505726,0.31162375714256885,0.19674702223212387,0.3522207076865662,0.31459292252692894,0.5788182908930516,0.11246066708621771,2.7901146055616093,0.7248838451556505,0.6317449852014355,0.19454124371243736,1.7080600845437108,0.2618155445424876,0.26491920091614707,0.5097869634628296,0.31094599280913315,0.20971556182800186,0.11389601892395189,0.0015967413288741764,1.6093679788864392,0.0007121744863887285,0.0025958188736932234,0.0035454713529888106
