round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_f1_best,fed_ece,fed_prevalence,fed_auprc_lift,fed_auprc,fed_brier,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
26.0,0.6426103186172722,0.9165275093356012,55.58784,55.58784,0.5412350858791136,0.544725538951104,0.3198480898879005,0.33438170290955743,0.11048158640226628,2.371531985652812,0.24996067136655079,0.2081159718530861,0.6999420219226192,0.29743396155362206,0.5382968606944094,0.17503685253660173,1.536812736654768,0.2042996029029166,0.21464646464646467,0.5378747582435608,0.4070231787685275,0.26544232251271727,0.11389601892395189,0.004647381287169897,0.7556111721787602,,0.004647381287169897
27.0,0.6175836435007477,0.7432568823877772,57.56928,57.56928,0.5412350858791136,0.5670903324124046,0.33428144490501027,0.3458376171067943,0.11048158640226628,2.519873043805244,0.26537546341727325,0.2146387906389299,0.7136538421079232,0.3008154558330933,0.5351973218064444,0.17171941793279388,1.507685866065701,0.2039090909090909,0.21045998739760557,0.5412824749946594,0.40939690971915693,0.2674529178040617,0.11389601892395189,0.005344194336899067,0.8921143630286679,,0.005344194336899067
28.0,0.5993214104354941,0.8517950255143681,59.55072,59.55072,0.5412350858791136,0.5711969031171674,0.35059984554180446,0.32354260968665277,0.11048158640226628,2.6639576434392738,0.28000494500592743,0.19998852848002505,0.7245236153269136,0.3151734063805553,0.5220875872419061,0.160909223224661,1.4127730252986255,0.20384597899713597,0.20473165792138454,0.5044494867324829,0.41173722143681757,0.2696894857721106,0.11389601892395189,0.0054512550354536195,0.9421249226434156,,0.0054512550354536195
29.0,0.5819611311046324,1.1113430921454972,61.53216,61.53216,0.5412350858791136,0.5620540247760479,0.36381464325986074,0.3167092851847986,0.11048158640226628,2.8665282293446284,0.30100153447741573,0.19462330723675283,0.7377434044124663,0.3260215473997996,0.510218591872202,0.15342209048602456,1.3470364630432268,0.20409468969929623,0.20469062827724285,0.5061061978340149,0.4099076081893604,0.26841924414289825,0.11389601892395189,0.006665356002317093,1.197691384004429,,0.006665356002317093
30.0,0.6447146723153641,1.1695549196544348,65.18272,65.18272,0.9971592150692714,0.5293226245348658,0.3092296052098608,0.3275963545436562,0.11048158640226628,2.25144576556272,0.23784859009517148,0.20419626449512038,0.6869138935230257,0.2866931484232989,0.49252109148705936,0.1422672122736781,1.2490973224329254,0.20433295324971493,0.20464737056665308,0.4940260052680969,0.41000813787551915,0.2687660220652632,0.11389601892395189,0.005486572144873939,1.3875162512995303,0.008079283242090052,0.0045520930268053705
31.0,0.6392829520711447,1.0415624755885138,67.16416,67.16416,0.5412350858791136,0.5692520791624266,0.3269924963105144,0.3411315238481428,0.11048158640226628,2.404319407978938,0.253443514562992,0.21228892327838142,0.7017684597248152,0.2946840270606276,0.5134892299852183,0.15619974684375781,1.3714241140250216,0.2043969102792632,0.204702122803013,0.499370276927948,0.4082931520291619,0.2670274617064439,0.11389601892395189,0.005034728619709607,0.9498621500097215,,0.005034728619709607
32.0,0.616958068323443,0.8335468332446073,69.1456,69.1456,0.5412350858791136,0.5562653020976436,0.3359550526552205,0.32967601551266534,0.11048158640226628,2.5654326589549,0.2696806822749984,0.2027832263945967,0.7176413899817835,0.309262008903019,0.5026558655710761,0.14599005518328523,1.2817836528664137,0.2043523692699105,0.2045300420453004,0.49325838685035706,0.4111310755731331,0.26956500163492136,0.11389601892395189,0.004372474693734901,0.8509584695566446,,0.004372474693734901
33.0,0.6023597684029005,1.01407758557631,71.12704,71.12704,0.5412350858791136,0.5823540500248232,0.3517821286426288,0.31657817923845843,0.11048158640226628,2.7500058003266226,0.28865038313115454,0.19463642509843676,0.730223365625401,0.32211599463338064,0.486336433031181,0.12897357396481635,1.1323800004891453,0.2043059593023256,0.20450951154489178,0.48681211471557617,0.4134707913898403,0.2719379196175628,0.11389601892395189,0.005334270492448514,1.0705288640456274,,0.005334270492448514
34.0,0.5800283399875014,1.1301995530618747,73.10848,73.10848,0.5412350858791136,0.5897800760371228,0.3671860761224767,0.3212440007140518,0.11048158640226628,2.8741712495417353,0.3008811000186273,0.197869720554281,0.7359412442627606,0.32305064438125713,0.480414924028882,0.12540618788452623,1.1010585713997576,0.20460871549167237,0.20476320832192718,0.4998786747455597,0.4136237146447136,0.2721945096632582,0.11389601892395189,0.005526877837748307,1.1508995068725199,,0.005526877837748307
35.0,0.6450425418432145,1.3109649658239846,74.7776,74.7776,0.4559241291901578,0.5539422762086267,0.31484779775981164,0.3486135634930489,0.11048158640226628,2.307673117243964,0.2440364472502625,0.2191411043066931,0.6916047998575515,0.280992090725217,0.4852373520476112,0.12661711162766076,1.1116904069509463,0.20437822768612038,0.20467783036039316,0.4967309832572937,0.41263461742351193,0.27126920217723205,0.11389601892395189,0.0067942420805332865,0.48865710804238915,0.0067942420805332865,
36.0,0.636458321500249,0.9930540341230332,76.75904,76.75904,0.5412350858791136,0.5539345437151327,0.32864138239364155,0.3388233034325389,0.11048158640226628,2.435516104742301,0.25744621906626697,0.2111592000380521,0.7055174669163541,0.2964127366368825,0.48828523739220586,0.12938252938492598,1.1359706037777704,0.20435954850797422,0.20484120484120485,0.49672114849090576,0.412946887634932,0.27147200069513483,0.11389601892395189,0.003444009397692872,0.7403988140868023,,0.003444009397692872
