round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_auroc,fed_f1,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_prevalence,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
21.0,0.6384522751000575,1.500276046982254,76.88016,76.88016,1.0,0.062304997485657626,0.6945716410591956,0.14254629974296035,0.21684119485441047,0.09779754218652305,2.422765878661318,0.11429290704260812,0.27583251690561444,0.32464419149374424,0.6592795866752732,0.22290455393914563,1.9570881936442264,0.11764705882352941,0.28424562378438456,0.1975570023059845,0.05679345237758375,0.10103246974720326,0.11389601892395189,0.004999895627114018,1.6043508739385288,0.003129483762431369,0.00713358610370793,0.004401109234363496
22.0,0.6420996002374882,1.900976539138156,80.54112,80.54112,1.0,0.058602453488815535,0.6985976252435168,0.08217558591806415,0.21025403836550147,0.0965458529454641,2.4610638091157635,0.11429290704260812,0.28009793167353175,0.3261231140295666,0.6575002752094767,0.2227000429656525,1.9552925999489832,0.06910736322501028,0.2797266514806378,0.19744369387626648,0.05194579552322091,0.09972170627648134,0.11389601892395189,0.005402532768155387,1.8136740719201043,0.003159646518667239,0.007989613996838155,0.0036546529545859303
23.0,0.6414894204988306,1.703511700761588,84.20208,84.20208,1.0,0.06350931467114333,0.6997891382227753,0.10684710023271446,0.22435652196925,0.09704780138747211,2.475174011001994,0.11429290704260812,0.2819549024994347,0.3319497968295949,0.6573482009532664,0.22198339584751053,1.949000482586914,0.09315286624203821,0.27887537993920974,0.18286024034023285,0.05654210561043745,0.10073889397137765,0.11389601892395189,0.004868979589541512,1.7096781116706552,0.0028392198127320085,0.007214954337155986,0.003682684771504559
24.0,0.6468470347039372,2.0478264713025602,87.86304,87.86304,1.0,0.06626464428741898,0.7004475865494574,0.09724212183572162,0.2293471522351195,0.09738492440955433,2.4949073549537313,0.11429290704260812,0.2842814241607015,0.3339824299645117,0.6543715462967596,0.2193299066180383,1.9257030113096787,0.07925596441568944,0.2800989954869704,0.20899511873722076,0.06069783398077118,0.1012820793909197,0.11389601892395189,0.004530049587523622,1.6561852647282649,0.0026811227996279587,0.006688686575401609,0.0031940481914547922
25.0,0.6420570615196455,1.9230019127899234,91.524,91.524,1.0,0.057157122143481835,0.7032316343662596,0.11704490328793657,0.20682153029021388,0.09611657772306535,2.5129944896384995,0.11429290704260812,0.28656387621705576,0.3348350112398022,0.65523074451028,0.22250543389519273,1.9535839443497942,0.1024428684003152,0.27738244732803125,0.1920146942138672,0.05058818999877809,0.10012331129491703,0.11389601892395189,0.004420922652117919,1.6868928191979649,0.0025025777976474635,0.006665801738924326,0.0031096225785092794
26.0,0.6536949569570714,2.323255486440316,95.18496,95.18496,1.0,0.05265667351669121,0.7026749227144174,0.09721984161221503,0.21574300828615667,0.09540785181269354,2.511073110884219,0.11429290704260812,0.28658864692541114,0.3357410196516855,0.654386567990495,0.220791904476137,1.9385392620576076,0.08582995951417004,0.2759105611025172,0.18321558833122253,0.04296479015515726,0.09924215366342186,0.11389601892395189,0.004470379396258126,1.773643979249755,0.00249209910643927,0.006787717414778723,0.003663868816048886
27.0,0.6655782051679762,2.06849630077301,98.84592,98.84592,1.0,0.054485032902295505,0.7032261912199784,0.12335873207889245,0.2266660843796424,0.09558149154431968,2.5526554377032187,0.11429290704260812,0.2904341743032576,0.3413628198727902,0.6541938335106404,0.22016828453155154,1.9330639175242588,0.1056338028169014,0.2776057791537668,0.17715716361999512,0.047174940414042764,0.09997779694019956,0.11389601892395189,0.0038302358174869895,1.5796244669763837,0.002181292553340491,0.005769375049230279,0.00337913369950039
28.0,0.6573698257041258,2.341843489321499,102.50688,102.50688,1.0,0.05869135401930349,0.7048687667158147,0.14722603612574858,0.2246376109251525,0.09597009288963361,2.5829233030093244,0.11429290704260812,0.2939845625817466,0.34279083935534416,0.6529087194544462,0.21882878391475255,1.9213031849766762,0.11515151515151516,0.27834351663272233,0.1890154927968979,0.05248839212299807,0.10095696733562758,0.11389601892395189,0.003889590421415974,1.6632257141900482,0.0021662739869869733,0.00592804223628719,0.002990435055088971
29.0,0.6455761277147635,2.160805285694666,106.16784,106.16784,1.0,0.050136902366269095,0.7071923419778686,0.15488943196992888,0.21845401406561993,0.0948101971458259,2.6302240602582594,0.11429290704260812,0.30012013168510887,0.3472756832032687,0.650746536765451,0.2180223120478546,1.914222411877518,0.12098298676748583,0.2772082572672378,0.18007367849349976,0.044235481224890905,0.10046663947432584,0.11389601892395189,0.00381157495190337,1.688931624565157,0.0021002342046780973,0.005836195346046193,0.003572337598377616
30.0,0.6659259223683943,2.967181519825786,109.8288,109.8288,1.0,0.05799081525018027,0.7065927675293057,0.15804963276910206,0.21779031997544326,0.09578747626528296,2.606232873506423,0.11429290704260812,0.29743088017293984,0.34314542717429924,0.6527778286727766,0.21813065904113485,1.9151736917756554,0.12313432835820895,0.28249744114636643,0.19570320844650269,0.052307219985305395,0.10144222338617129,0.11389601892395189,0.003628114839405354,1.6685898747527972,0.0020310807944754674,0.005519365936629618,0.0031212929435169676
31.0,0.6629807565022429,2.894350758576882,113.48976,113.48976,1.0,0.057814406675232195,0.7087617150215474,0.152622327864532,0.21879001748618881,0.09516288940104517,2.657936931213464,0.11429290704260812,0.30316657527323065,0.34849272770143447,0.6529561563820312,0.21851148013629496,1.9185172774317474,0.10574712643678161,0.28089090651156196,0.19090500473976135,0.051092430199649444,0.10073331158868734,0.11389601892395189,0.003380200268315759,1.6085400821175426,0.001870042234808068,0.005168618405712365,0.003109606665117024
32.0,0.6576393959147045,2.8423613408805606,117.15072,117.15072,1.0,0.0556774753011808,0.7089065084076773,0.13668773363456724,0.22675122599187147,0.09481917002842377,2.676750141436962,0.11429290704260812,0.3055949278571874,0.35102731698181133,0.6534677849801033,0.21694757492077943,1.9047862863901752,0.09087317265902806,0.2788383974186609,0.1886862814426422,0.047739326281134496,0.10038414987923691,0.11389601892395189,0.0032933057826347104,1.6178425499238074,0.001782884861852575,0.005087901003789295,0.0028234164033349284
33.0,0.6621016027625084,2.5540425966276863,120.81168,120.81168,1.0,0.055374361814287044,0.7083053885643721,0.1291091912470595,0.23258011445259613,0.09470965402432999,2.694989555474685,0.11429290704260812,0.3075401727303179,0.3484696539227486,0.6495776557312919,0.21287017586664242,1.8689869749422527,0.08767772511848342,0.27644912849614917,0.18601210415363312,0.047438439221572294,0.10059692671591738,0.11389601892395189,0.0034052876311891755,1.7248109564825427,0.0017328352080955424,0.005404314362292037,0.0022241650841662757
34.0,0.6706629497464749,2.559344580532071,124.47264,124.47264,1.0,0.058805575915864036,0.7116088195709217,0.14141110228020345,0.2235431057371167,0.09463117847041513,2.7256462438037583,0.11429290704260812,0.3110678781370562,0.3531166988476406,0.6495357405624735,0.2135441587212902,1.8749045027102584,0.09609375,0.2763796909492274,0.19673651456832886,0.049402602583926106,0.10078329104183296,0.11389601892395189,0.0034568185399743248,1.8052880955365254,0.0016858762479342916,0.005558896938626548,0.003392249295852867
