round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_brier,fed_f1_best,fed_auroc,fed_auprc,fed_f1_best_threshold,fed_auprc_lift,fed_prevalence,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
23.0,0.6057452878670342,0.8882522025021873,49.95584,49.95584,0.5412350858791136,0.29954977921681153,0.21887766798629385,0.33718044195592,0.7072198678584974,0.2773580079668301,0.5857418255996524,2.58954885780446,0.11195720578980486,0.35012244581566654,0.44621756763614856,0.09873540239635609,0.8668907247959342,0.14410100130605139,0.2045115501107545,0.4780508577823639,0.38632160997413545,0.2513333872405242,0.11389601892395189,0.006480725331308821,0.9476876580156386,,0.006480725331308821
24.0,0.5890532740213906,0.915639548458549,51.93728,51.93728,0.5412350858791136,0.3086706180019602,0.19816494221622602,0.33565866274166173,0.7145006999118775,0.28798114090787336,0.5061588792248743,2.7204862263214045,0.11195720578980486,0.31831812499960804,0.4207653217887747,0.09214743929594882,0.8090488163372546,0.13756613756613756,0.20451875282422052,0.4764101207256317,0.3904096951415803,0.25521681997861456,0.11389601892395189,0.007323965586289598,1.115235616452992,,0.007323965586289598
25.0,0.6402849309931844,0.9387592681049064,53.6064,53.6064,0.4559241291901578,0.29061551437463795,0.21553659709687598,0.3029395322922697,0.6737224656364302,0.2375698481780223,0.5491862759547387,2.1574055633676386,0.11195720578980486,0.3405488166653319,0.42732527159899947,0.09393456284896713,0.8247396505727477,0.1457422056770591,0.20452799493876814,0.47726207971572876,0.390688894767755,0.25520897193047026,0.11389601892395189,0.008592529619818063,0.553046538028866,0.008592529619818063,
26.0,0.6360957945357262,0.8686611721030195,55.58784,55.58784,0.5412350858791136,0.2894581740410588,0.22169915483841357,0.3135096971176251,0.6893288402158223,0.2511561219623299,0.5514020199367576,2.299664125282152,0.11195720578980486,0.35289738355139993,0.42735861549227805,0.09383517854771131,0.8238670625561095,0.1359344194251323,0.2045002711006687,0.4747437536716461,0.3866734707656687,0.25188797043115263,0.11389601892395189,0.00435386769797508,0.6871377758216113,,0.00435386769797508
27.0,0.6099592815840025,0.8467540765830697,57.56928,57.56928,0.5412350858791136,0.30070371379366245,0.21325649733746463,0.3290879155711338,0.7019310121014657,0.26694297242748954,0.5511744205459547,2.470651175827907,0.11195720578980486,0.3412609962371393,0.4371055989680134,0.09649868243750279,0.8472524619313931,0.13928458372902816,0.20458553791887127,0.4770601689815521,0.3861113310181217,0.25122638478543524,0.11389601892395189,0.004736181560913165,0.7672761830035597,,0.004736181560913165
28.0,0.5936864941918332,0.9034853047633208,59.55072,59.55072,0.5412350858791136,0.3086511878506834,0.20335901970218234,0.3359489023301982,0.7114208804805906,0.27589461346310157,0.5999157517341938,2.5870623812365783,0.11195720578980486,0.3244120756130491,0.44355724700970406,0.0992896521061501,0.8717570029593885,0.15177252584933532,0.20450951154489178,0.4761524200439453,0.3908290097302367,0.25501464583440875,0.11389601892395189,0.00545465379601599,0.9108992575202137,,0.00545465379601599
29.0,0.5779639671516006,1.2464361819259853,61.53216,61.53216,0.5412350858791136,0.31278426896059797,0.20421417683753532,0.3431573595498554,0.7211676206378417,0.2936688994433219,0.5730256109979632,2.7580616562957885,0.11195720578980486,0.32725712153536035,0.44721587652222966,0.0980554858724461,0.8609210997788915,0.14606851870030432,0.20472583790648102,0.48087865114212036,0.38916218475184555,0.25363111914872033,0.11389601892395189,0.005795222626878966,1.0051737369503826,,0.005795222626878966
30.0,0.6443662323108845,1.3283971255274059,65.18272,65.18272,0.9971592150692714,0.28811080504147585,0.21295902852671877,0.30499676870046083,0.6757529136491252,0.24015458762993255,0.5473942368116073,2.170355305634271,0.11195720578980486,0.33808143843267785,0.43587385773007825,0.09577036394833727,0.8408578706537839,0.13652616751544047,0.20450951154489178,0.4700414836406708,0.3869237424119069,0.25186769308119905,0.11389601892395189,0.005846474951922386,1.449432727880776,0.007713262138517099,0.0051158699048598905
31.0,0.6406508601268592,0.9970358351421371,67.16416,67.16416,0.5412350858791136,0.2994708885891563,0.20506300214379855,0.3209609393395322,0.6927422887758068,0.2570031924599409,0.5328576528215798,2.3576229327418154,0.11195720578980486,0.32836281629249947,0.43603927205349036,0.09569019661487793,0.8401540064255455,0.14723694171082513,0.20450951154489178,0.46976760029792786,0.39238288071490457,0.25632326908870257,0.11389601892395189,0.005426171818685419,0.9867844253312796,,0.005426171818685419
32.0,0.6117749257157544,0.8723596100926881,69.1456,69.1456,0.5412350858791136,0.2998107159802654,0.21970597977616416,0.3329590408133396,0.703705633653421,0.2701768765116723,0.5919190685504483,2.4981617816594155,0.11195720578980486,0.34814371137245026,0.45112046273944795,0.09850919474142189,0.864904635579899,0.1517814951327852,0.20453928926666065,0.4806109666824341,0.3925492346175778,0.25634147649448574,0.11389601892395189,0.005463303400858497,1.025361959123984,,0.005463303400858497
33.0,0.591872341824709,1.0524283677426856,71.12704,71.12704,0.5412350858791136,0.3130178103873444,0.20804170799212804,0.3399119257883264,0.7180127738900085,0.2887503732773126,0.534487865472305,2.698813094650252,0.11195720578980486,0.3353152472931419,0.45555128511656606,0.09831832259978036,0.8632287899845497,0.15302556556924773,0.20466721147734498,0.48511573672294617,0.3932888841309841,0.2569312132344069,0.11389601892395189,0.005166378657720951,1.0039918447146192,,0.005166378657720951
34.0,0.5741058178459438,1.1462766076080073,73.10848,73.10848,0.5412350858791136,0.31478975020393424,0.20818840998057536,0.35102139902064977,0.729150583196776,0.30546353052143765,0.5820557570930094,2.888755670451726,0.11195720578980486,0.3338811913770703,0.41549735058484716,0.09050780325092979,0.7946529132977127,0.1373796111212066,0.20454853732423023,0.4776553213596344,0.39586093080434376,0.2598582388597138,0.11389601892395189,0.006283373857953719,1.2607178929029033,,0.006283373857953719
