round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_prevalence,fed_auprc,fed_auprc_lift,fed_f1,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6410276184541885,0.3988180071418995,40.27056,40.27056,1.0,0.5536008266293311,0.21503292690589226,0.30615596820456065,0.11378941406004157,0.24384042323479818,2.1366404970460917,0.2880144047870645,0.34289969556116606,0.6799710826798359,0.663752851298183,0.22519140468058957,1.9771666016785834,0.2746096009253904,0.2866242038216561,0.5405240058898926,0.3425948170392789,0.21676204128451926,0.11389601892395189,0.007125647356388046,1.456380067014834,0.005640408932045755,0.00857494081332227,0.004639582489400098
12.0,0.6356105455004142,0.46187119654345093,43.93152,43.93152,1.0,0.5423288956820024,0.20885430634278165,0.3094697143379027,0.11378941406004157,0.24569946431920217,2.152221368009748,0.29303732133472216,0.3302238957800637,0.6810436514151804,0.6649798111950045,0.2263381132150336,1.9872346316701293,0.27666511411271544,0.2868150684931507,0.5374029278755188,0.3298103647726826,0.21079636561620094,0.11389601892395189,0.006680207042229092,1.4569478302910284,0.005091789495929579,0.008265352789449069,0.004573249265332399
13.0,0.6453726148811341,0.6862817669905986,47.59248,47.59248,1.0,0.5616655674932947,0.21642535842353028,0.3129834209264786,0.11378941406004157,0.24740625222172996,2.1642659068976275,0.290548129267211,0.3420304121888376,0.6828076801609934,0.6640424549960346,0.22722475640877926,1.9950193040592288,0.27581567440295995,0.2875874125874126,0.5500055551528931,0.34157762106387457,0.21855474052202492,0.11389601892395189,0.006361145630859876,1.4635248290578602,0.0049140496520710085,0.007841235294899794,0.0051419708108997875
14.0,0.6369543518605133,0.6721644399846836,51.25344,51.25344,1.0,0.5560953513606545,0.2102852496708804,0.3145181218194026,0.11378941406004157,0.25179943653094106,2.2038701566203915,0.29135005194329805,0.33346819481767,0.6851845669223189,0.6642812710626861,0.2248083785245785,1.9738036557246355,0.2751169525506794,0.28328961580003087,0.5540300011634827,0.3330378257740521,0.21278533098143362,0.11389601892395189,0.0060543185643388365,1.4761497831495944,0.0046677416850231905,0.0075140555965653244,0.004945497675846245
15.0,0.6337516456712222,0.6516939547534678,54.9144,54.9144,1.0,0.5533511148794638,0.20734665672759553,0.3131537330279786,0.11378941406004157,0.25466847081717225,2.228685306430291,0.29646388678346897,0.3300468620585521,0.6874600603189867,0.6641276030261045,0.22577490696144972,1.9822897156062944,0.27948964853153585,0.28562606144820135,0.5467984080314636,0.32988610218973585,0.21029132685850707,0.11389601892395189,0.006362290413361549,1.6397397621640266,0.004353453678495744,0.008538599011540048,0.003613515085024893
16.0,0.6364987885394912,0.7031371876481511,58.57536,58.57536,1.0,0.54425356402197,0.2199228851443686,0.31622055447707564,0.11378941406004157,0.25758603883187303,2.258727266527928,0.290532383364087,0.3502600976237305,0.6890059118842025,0.6616297852502679,0.22515282707733264,1.9768278927085825,0.27201037053040944,0.2826226974107948,0.5236638188362122,0.3500484461633679,0.2228869273457271,0.11389601892395189,0.005940873425440848,1.6201416948060796,0.004020763770041585,0.008057952438470253,0.003316668814925832
17.0,0.63382598344539,0.6411191532692019,62.23632,62.23632,1.0,0.5526060409826573,0.2142751193775509,0.32486549176640517,0.11378941406004157,0.26033078605445925,2.2813857525091996,0.2922070495949659,0.3406283665757676,0.69238106970948,0.6614598154758735,0.22422345357652068,1.9686680508669419,0.27373261797875836,0.2808256382400869,0.5350165367126465,0.34011884990979635,0.217962357824014,0.11389601892395189,0.0054295851553222375,1.5628024203060704,0.0035668491854827546,0.007511257103105682,0.0037787878033763867
18.0,0.6402832453637949,0.8594253077828775,65.89728,65.89728,1.0,0.551387747145373,0.2163250599828856,0.3244233660587959,0.11378941406004157,0.26074996620120505,2.283929144801481,0.29020892522504876,0.3423722522898659,0.6940470987620817,0.6613936296673858,0.22267759422684733,1.9550955014110603,0.27479469361970943,0.27918080160824227,0.5283687114715576,0.34167478571118737,0.2201363389043224,0.11389601892395189,0.0057492178794400755,1.7440914709368371,0.003612499929229046,0.008175387189336669,0.0035028541014917713
19.0,0.6366037557614403,0.9197568747076623,69.55824,69.55824,1.0,0.5274906593679528,0.19241888452822442,0.32372746185576695,0.11378941406004157,0.26527249562019567,2.3210301097930444,0.3004549232240688,0.3052630854844513,0.6961856180226531,0.6609676510774533,0.22164583532633736,1.9460367220941215,0.27642686153458484,0.2782014199316329,0.5063012838363647,0.30451862903919225,0.196510579627275,0.11389601892395189,0.005373669748908968,1.714961341684102,0.003315269116686131,0.007728426084902001,0.0044743558705395755
20.0,0.6386789978482891,1.038507962020344,73.2192,73.2192,1.0,0.539812400200885,0.20895299716333074,0.3245086376540967,0.11378941406004157,0.2669886141983099,2.3387465763654225,0.29787226713810344,0.33442543485679666,0.6984090627837295,0.6584174769889488,0.22216733138193148,1.9506154251999985,0.2709064162045943,0.27711614803431933,0.5170426368713379,0.33383869676240874,0.21311170863318032,0.11389601892395189,0.005087978300171345,1.7042885171886155,0.0031779974923254557,0.0073088000751153175,0.0034487191575543843
21.0,0.6363607812624588,0.9208285573472835,76.88016,76.88016,1.0,0.5633008656951215,0.21179968890908848,0.3289822244112035,0.11378941406004157,0.26889300480208406,2.353773542671262,0.2942664371991725,0.3355531169702862,0.697861118412699,0.661349392849995,0.22431689448857825,1.9694884562941057,0.26917727613137904,0.27972222222222226,0.542794942855835,0.33493945288519555,0.21632963877735942,0.11389601892395189,0.004748355240719437,1.6615374934026477,0.0029493896273901873,0.006874156411879744,0.004146881882714355
22.0,0.6368452287531724,1.2436851571003897,80.54112,80.54112,1.0,0.55471792191162,0.21708458449734339,0.3297121200745075,0.11378941406004157,0.27117797507302127,2.374860586890901,0.2932925085868243,0.3457263607518422,0.7012872487220362,0.6587648332637175,0.2210640503113128,1.9409286856542085,0.2690143779954157,0.2773190869354055,0.5238507986068726,0.3452370298769599,0.22181857130814708,0.11389601892395189,0.0044050918540609,1.6122308795056597,0.0027093822878127504,0.0064370369734322525,0.003220872541730895
23.0,0.641201552891302,1.1862995885051464,84.20208,84.20208,1.0,0.5548401814906246,0.21049950707674314,0.3316902836656672,0.11378941406004157,0.27394846159872516,2.3978900724249455,0.29890783676091887,0.3349324690471812,0.7027871943913513,0.6586777651675308,0.22289588930757182,1.9570121187150438,0.27106307895897663,0.279322853688029,0.5513322949409485,0.33408976964811155,0.21550449636107843,0.11389601892395189,0.00428152679411335,1.6344840059955459,0.002540156372494249,0.006389462599668896,0.004255644769840567
24.0,0.6377709637890441,1.0788213713437205,87.86304,87.86304,1.0,0.5657721053133925,0.21118989182638048,0.33499436215293565,0.11378941406004157,0.274622423509602,2.406464648933758,0.29720232239062944,0.3347535081912531,0.7040439563636914,0.6576956701731005,0.22208350257153564,1.949879413430774,0.2713525026624068,0.27950405632940456,0.5622328519821167,0.3335314978873963,0.21651375625161573,0.11389601892395189,0.004416405807641816,1.7563284271109296,0.002452688962187078,0.006802788631526695,0.005561295281829738
25.0,0.6457192146940577,1.6429211554466832,91.524,91.524,1.0,0.5689231987262554,0.20537937435916434,0.3413640619091431,0.11378941406004157,0.276976387438602,2.4269958349842224,0.2991277839172709,0.3257493216143058,0.7068183433951363,0.656724292410458,0.2208566235810086,1.939107491794547,0.26833242802824553,0.27494855967078186,0.5267546772956848,0.32504387839612786,0.21121371420843996,0.11389601892395189,0.004153468773366378,1.7235150061333115,0.0023015531718809552,0.0064194666299115305,0.004482929929947733
26.0,0.6381680670122148,1.2548676688677767,95.18496,95.18496,1.0,0.56071255730947,0.20183801097780912,0.3378421367088116,0.11378941406004157,0.27538998598321535,2.4139463367672622,0.3028782690156009,0.3213725734324887,0.708571188537774,0.6570594882664885,0.2210241160424407,1.9405780652440363,0.26986301369863014,0.27374545454545457,0.5354416966438293,0.3207176676899084,0.20769694998057614,0.11389601892395189,0.004300946102154735,1.8547686835236163,0.0022341784087608224,0.006848128070895914,0.004790840085380337
27.0,0.6425338338009887,1.5101042384991867,98.84592,98.84592,1.0,0.5529021780228209,0.20500838948599945,0.3410219768545967,0.11378941406004157,0.27615665033121584,2.4152762824324587,0.306587232354153,0.32676249960043174,0.7089092270106356,0.6572704570997243,0.2227973858770542,1.9561472646889924,0.2729849223444054,0.27704576976421635,0.5741821527481079,0.32655732255632736,0.21113564242224955,0.11389601892395189,0.004137718859860636,1.8592347692065232,0.0020748653618848745,0.006687079815580979,0.0034791556235964963
28.0,0.644231173160833,1.5335966247842925,102.50688,102.50688,1.0,0.5561722037942484,0.1978193971280788,0.3421179967757429,0.11378941406004157,0.28173851719215914,2.4645481858243303,0.30722500701263544,0.314190144582118,0.7104017793657493,0.6552910069775453,0.22331515543045866,1.9606932493361833,0.27474220694559676,0.27611044417767105,0.5473834276199341,0.31318428369260626,0.2046266543653171,0.11389601892395189,0.003605547412272214,1.682487387854053,0.0019238007932597205,0.005694136685936771,0.004128818874595044
29.0,0.6400361577227892,1.6496581040076688,106.16784,106.16784,1.0,0.5590129522307212,0.20049772707306182,0.3404741948831259,0.11378941406004157,0.28243491059424264,2.4690965149582444,0.3087940175014187,0.3203848985115851,0.7103187640577968,0.6534309523392403,0.22118214631202004,1.9419655612344349,0.2711246200607903,0.27532760321262506,0.5267114639282227,0.3194220972345997,0.20726358709317463,0.11389601892395189,0.0035575736235882952,1.723328970361763,0.0019039824155216967,0.00560823098316605,0.0037640398264851983
30.0,0.6420903588866795,1.724556900432568,109.8288,109.8288,1.0,0.5694185202975647,0.2030821122120725,0.3432712399771391,0.11378941406004157,0.28331252653202066,2.4759890638133353,0.30413564070579974,0.3240836446730003,0.7110033908402598,0.6529544998544012,0.21827747982080373,1.9164627691381126,0.27014836795252223,0.27577107042718124,0.5666718482971191,0.32318976992930404,0.21013809988010593,0.11389601892395189,0.0036788947830333775,1.8469312795150472,0.0018077992450323194,0.00600751959810776,0.004159454686589723
31.0,0.6439533861171831,1.728841530140715,113.48976,113.48976,1.0,0.5570801971328441,0.20578058373257072,0.3430477830765033,0.11378941406004157,0.28694978495882273,2.5046523479948055,0.3026270116696308,0.3268872983574541,0.7135276024869551,0.653065098172604,0.2204536667393697,1.9355695556537942,0.2689685506927645,0.2749618108596028,0.53810054063797,0.32578426663721116,0.21301911889124225,0.11389601892395189,0.003619705149226478,1.8813749686814845,0.0017724874269812567,0.005918886077248452,0.0036509802120825116
32.0,0.6436935392909354,2.0387384060447857,117.15072,117.15072,1.0,0.5630952627005067,0.20057411507792408,0.34620162609900795,0.11378941406004157,0.28719935486877546,2.5099008087971346,0.3075050821719813,0.3197095935652931,0.7159355832978287,0.6523869885477217,0.21853369881670764,1.918712356071217,0.2724161533196441,0.2731707317073171,0.5027012825012207,0.3183869068387162,0.20817258461427637,0.11389601892395189,0.003480765457859535,1.8685277269614744,0.0017336719252895078,0.005659880205097535,0.003468437866947689
33.0,0.6471532463275246,2.143946634458997,120.81168,120.81168,1.0,0.5654696634150533,0.20703416477644163,0.34802479341152504,0.11378941406004157,0.2900270884197848,2.5323942565076765,0.30686066536893275,0.3286235011434347,0.7175529641101465,0.6497066766446521,0.21592262103975898,1.8957872547233632,0.2674431144182034,0.27409415824500866,0.5213475227355957,0.32758034348692755,0.2153759193574519,0.11389601892395189,0.0035115556962353757,1.9478870404682311,0.0015666401776500375,0.005945952401272116,0.004134957055061672
34.0,0.6555828224899676,2.46074689599739,124.47264,124.47264,1.0,0.5732257812999556,0.1990845937784436,0.3471537364601055,0.11378941406004157,0.29234638957995784,2.5555577651277117,0.30996107784881466,0.31713683763418926,0.7189586240679423,0.6482930813015227,0.21313445852103205,1.871307360298005,0.2642800136814502,0.2680851063829787,0.5612636208534241,0.31599225413613774,0.2074465747623895,0.11389601892395189,0.0033263177882245174,1.907701737676689,0.001531569954093291,0.005569002899632634,0.0044188456838878745
35.0,0.6516093532625387,2.3388507422189995,128.1336,128.1336,1.0,0.579689348559524,0.21208103471364853,0.35431797891177824,0.11378941406004157,0.2927967220021051,2.559340426621491,0.3014788296494244,0.3371298576647818,0.7205787931332854,0.647502741929711,0.21425235973718468,1.881122463817111,0.2609139126886985,0.26723271142889066,0.5153321623802185,0.33618798279282897,0.22084421981774585,0.11389601892395189,0.0029649201865231947,1.7554595535575572,0.0014526105722651483,0.004862106550913242,0.0029234862047836526
36.0,0.6520957077989153,2.348365098345903,131.79456,131.79456,1.0,0.5653727103214162,0.2027314063735356,0.3520429562598739,0.11378941406004157,0.2956319250194419,2.582020470883045,0.3126747801018218,0.3239353810101363,0.7202414533878222,0.6478375613021893,0.21598304347067507,1.896317759928786,0.26585967271912125,0.26770040959625513,0.5439550876617432,0.32296329773403654,0.21171088300690494,0.11389601892395189,0.002729569903678308,1.663277678351733,0.001310002809448036,0.004512491538183362,0.0032375295711312203
37.0,0.6541622098977428,2.884547953946981,135.45552,135.45552,1.0,0.5811647150990363,0.20386951998417677,0.35291107585237863,0.11378941406004157,0.29785929792904564,2.6022946397524955,0.31561209297742493,0.3251909977279957,0.7213516949486699,0.6462691057245629,0.21533768480269178,1.8906515507488655,0.2624074278766442,0.26722588376273215,0.5127021670341492,0.32418193502169745,0.21279960352562652,0.11389601892395189,0.002716782265522856,1.7016449791308332,0.001359388283216515,0.004423238698500516,0.0038325430442329666
38.0,0.6551779456843082,5.680539347120898,139.11648,139.11648,1.0,0.5684997901471448,0.20136021906149112,0.3541217791358698,0.11378941406004157,0.29862240801835366,2.605558867268898,0.3138490836346026,0.3219259897819991,0.7221795569879715,0.6467677205411785,0.21479922257756007,1.885923885724057,0.2617956939990838,0.2682708306668373,0.515961766242981,0.32069412356615185,0.20992177756545494,0.11389601892395189,0.0026964567226356573,1.7372872603045835,0.0013049684492185487,0.004454040480697358,0.0035046383164527546
39.0,0.6567775222450789,2.5900565681703567,142.77744,142.77744,1.0,0.5773676247843278,0.20775277724884353,0.3541225987987832,0.11378941406004157,0.300847844800134,2.6285376254099684,0.30811455573853397,0.33130863556907775,0.7226390199993995,0.6473613849052886,0.2162223077102684,1.8984184851503856,0.26390545375691205,0.2689912826899128,0.5638835430145264,0.3301753861998332,0.216702412315807,0.11389601892395189,0.00252195658213485,1.6726709278082126,0.001179632484292155,0.0042220389035623855,0.003703087429241126
40.0,0.6507280330286503,2.4587766772892095,146.4384,146.4384,1.0,0.5830072219398506,0.21305708460032866,0.35558045543721245,0.11378941406004157,0.3002369418090971,2.6238189776421317,0.30562610750923846,0.33921276537219824,0.7225837658495367,0.6463341746318455,0.21522008164123346,1.8896190022667554,0.2639656230816452,0.26977005047672464,0.5516761541366577,0.3378888776820353,0.2219151722278871,0.11389601892395189,0.002497353899363113,1.7061015219751425,0.0011705925765122874,0.004174819381056813,0.0027277189010998042
41.0,0.6557856204217593,2.668235160781038,150.09936,150.09936,1.0,0.5788618033034172,0.21167902136060496,0.3537720555373806,0.11378941406004157,0.30115045715310135,2.6300808661987016,0.3038689662528573,0.33567893583857145,0.723524264703396,0.6496147017128345,0.21739899698603082,1.9087497441959551,0.2642120169937285,0.2721027479091995,0.5666836500167847,0.33504593634233076,0.2207691436703425,0.11389601892395189,0.002390646825704018,1.6785331586743268,0.001131296466811779,0.003984633882047338,0.003988973622827764
42.0,0.6461049036851232,2.5959894026475965,153.76032,153.76032,1.0,0.5593493042445267,0.20753161200493803,0.35676418738644405,0.11378941406004157,0.3020777838224122,2.63507959592079,0.3057610262258815,0.329497479570637,0.7230305120349613,0.6495702390053124,0.21643277949289894,1.900266414381091,0.2651055822705415,0.26866197183098595,0.5964831113815308,0.3288948323001724,0.21710848186743475,0.11389601892395189,0.002296741331188091,1.6555293275359872,0.0010788405588694153,0.003842892967105376,0.0035190411631972206
43.0,0.6597145089252905,3.358320808083358,157.42128,157.42128,1.0,0.5751597326022282,0.2011346892384092,0.35643322837743985,0.11378941406004157,0.306479046430677,2.6747248431680166,0.3086086523794874,0.31871067603470205,0.7246377071733404,0.6464150056505161,0.2139556915310721,1.8785177353207563,0.26420050344752105,0.26897828648375693,0.5801035165786743,0.3178506986120499,0.21098688344178135,0.11389601892395189,0.002271450444763486,1.6809228214824543,0.0010725499991625313,0.003791463535462188,0.003462107373269711
44.0,0.6643199126560816,5.611842746338083,161.08224,161.08224,1.0,0.5796821138114392,0.20484458905926492,0.35733384781045746,0.11378941406004157,0.306979039189647,2.675777401048435,0.3101888798501153,0.32645980691148163,0.7236610680561228,0.6463067791786926,0.21518011693656092,1.8892681146321382,0.26195153896529144,0.26772719580301235,0.5824242830276489,0.3259118786306556,0.21465511559132622,0.11389601892395189,0.0022782419000067088,1.7294298060860456,0.0010516168476149786,0.003832246511256369,0.0038001112780482816
45.0,0.6568592087511191,3.194403551699417,164.7432,164.7432,1.0,0.5770971347992627,0.21336833192811847,0.3574224240542288,0.11378941406004157,0.3098315803923461,2.698493064382012,0.3026751643276676,0.337016538867306,0.7258210923271923,0.6439054792362042,0.216041607896722,1.8968319519664028,0.2587212175116118,0.2658372892453757,0.5941545367240906,0.3366909190202433,0.2241966407537786,0.11389601892395189,0.0021747256059192885,1.6933213765532855,0.0009933229351508372,0.0036699864656008444,0.003404330320866879
46.0,0.6631980559837449,3.625235373869014,168.40416,168.40416,1.0,0.5816108286045055,0.21280244634315856,0.357280929538416,0.11378941406004157,0.3126417474089022,2.729221301994567,0.30641652515552087,0.3371049307344212,0.7269657423473681,0.6440973729027921,0.2124838384748457,1.865594956542956,0.25957997412162837,0.265745501285347,0.5920788049697876,0.33716645370325765,0.22388128502139001,0.11389601892395189,0.0021509681284212984,1.717253119291854,0.0009681789121240552,0.0036471081438951792,0.0034234640233385917
47.0,0.6617935795304792,4.1582884470550985,172.06512,172.06512,1.0,0.575086885252055,0.19946231139639028,0.35440934558065723,0.11378941406004157,0.31193987569165654,2.718272659907799,0.31616003061796105,0.3173066728128167,0.727558890789504,0.6439295616340971,0.2129341165744556,1.8695483704011746,0.26547685443390967,0.26648989061982103,0.498248428106308,0.31690798381910823,0.2104191751104999,0.11389601892395189,0.002083930027380929,1.702333383171208,0.0009184036279602992,0.003554318508619864,0.004430207593793189
48.0,0.6685833938173922,4.2086323156396315,175.72608,175.72608,1.0,0.5526904972488529,0.20065168456819063,0.361694555828645,0.11378941406004157,0.3125401897347175,2.726443233385839,0.31430320546706936,0.3197447389264062,0.7271631507393324,0.6441471816767564,0.21211602992123463,1.8623656201966463,0.2617893345085941,0.2653581442773388,0.5228735208511353,0.3196448364197366,0.21130703163167167,0.11389601892395189,0.0020503007870380286,1.714987904064401,0.0009172358238624758,0.003477509486811018,0.004242099484294776
49.0,0.6687698835177368,3.9086498147904982,179.38704,179.38704,1.0,0.5718839314262483,0.20629818310735346,0.36213021861411865,0.11378941406004157,0.3135868621081351,2.7342769249844174,0.31166257926765906,0.32830682206238887,0.7298231984551353,0.6437040228873889,0.2101854825254095,1.8454155334941942,0.26103131135682545,0.2669220945083014,0.5755338072776794,0.32755462585839146,0.2171936990911217,0.11389601892395189,0.0019682428048523586,1.685026290733731,0.0008656912819232046,0.003356213976249999,0.0039887102266535955
50.0,0.6704519118001576,5.163305770150238,183.048,183.048,1.0,0.5673172252518521,0.2018805665306829,0.35858291098955386,0.11378941406004157,0.3124003035901684,2.7217443126526546,0.31793170720343317,0.320092236410552,0.7301410512556699,0.6442205457716405,0.2125959034274396,1.8665788798938563,0.2649835345773875,0.26706417699670487,0.5695840120315552,0.3202536140756353,0.21377335433404698,0.11389601892395189,0.0019368389238691346,1.695396583868387,0.000837659511488079,0.003317114118669185,0.005248732056334068
51.0,0.6763879141833875,5.503329729972899,186.70896,186.70896,1.0,0.5707729703095819,0.2017449926284553,0.3637927843996325,0.11378941406004157,0.3165094796878301,2.7569904014572826,0.31675738631609096,0.32087612299824064,0.7312033413217749,0.6436480523326193,0.21366091643696744,1.875929628230714,0.2616499080981728,0.26653577126027733,0.5230370163917542,0.32047914070872247,0.21324893209535792,0.11389601892395189,0.0018435343818350976,1.6510733048089605,0.0008202735589380644,0.003127990237030747,0.004412521473189019
52.0,0.6710355384268298,4.958381639106561,190.36992,190.36992,1.0,0.5772494905621831,0.20178549095108067,0.36356702471684305,0.11378941406004157,0.31897990568132595,2.7739275084501216,0.31674912087186785,0.3209961381173255,0.7322039228658064,0.6434191001350371,0.20779815727107068,1.8244549654524538,0.2601125384860389,0.26321036889332006,0.5495123267173767,0.3210008699268443,0.21345952764441295,0.11389601892395189,0.0017996508458270907,1.6440220488921113,0.0008041738401659661,0.00305446768995085,0.003938872099091692
53.0,0.6768868799813959,4.008226604236748,194.03088,194.03088,1.0,0.5627318163399464,0.19447866830929295,0.3670750153070474,0.11378941406004157,0.32020014031908717,2.7864529665927624,0.32296171964299675,0.30889248867863117,0.733234561204581,0.6433684630972579,0.21040287222354356,1.847324201595045,0.2621902478017586,0.2642832106554504,0.5045521259307861,0.30939833417904755,0.20673636652441765,0.11389601892395189,0.0017422697133084157,1.6254655480315705,0.0007866127397764748,0.002944450836434897,0.0040172492041557605
54.0,0.677454923110404,5.1102067722232976,197.69184,197.69184,1.0,0.5885535175279122,0.20496139058871907,0.36925595602424194,0.11378941406004157,0.32216530237813695,2.804588823091629,0.3115409725603956,0.3249787404755697,0.7336541467192805,0.6408708712115527,0.20797672881773666,1.8260228125848914,0.25740530498503456,0.26190118636431897,0.5733472108840942,0.32438072019000425,0.2176061278525421,0.11389601892395189,0.0017237688614608236,1.644921911169149,0.0007960940706653737,0.0028848252053232312,0.004693717500404375
55.0,0.6662165763954583,4.4565775577539855,201.3528,201.3528,1.0,0.5764899913228796,0.20144848905051724,0.37073788700679017,0.11378941406004157,0.3233104129797187,2.8167423005212004,0.31693413763881284,0.31843112129966805,0.7363841137850808,0.6397880543174406,0.20802998237765088,1.8264903755464186,0.25608878840818006,0.2597911227154047,0.5112897753715515,0.3189735371398439,0.21508160256800046,0.11389601892395189,0.0016432122685474705,1.6027073515024313,0.0007648689794085482,0.002739409457598191,0.0039012120573596694
56.0,0.6923521098035141,6.95000463386369,205.01376,205.01376,1.0,0.5670540728999894,0.1902283922563183,0.3642047613688696,0.11378941406004157,0.3228840576770921,2.816365022128112,0.3261703853921541,0.30262947638832416,0.7353856117766502,0.6418505567112485,0.20759144431400078,1.822640038477632,0.258974358974359,0.2627503337783711,0.5250044465065002,0.3027779516711023,0.20313056471084173,0.11389601892395189,0.0015613054390183677,1.5548708272108342,0.0007256568493070629,0.0026025374164534445,0.0033974789729702692
