round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_auroc,fed_f1_best,fed_auprc,fed_ece,fed_f1_best_threshold,fed_auprc_lift,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
21.0,0.16175524752756149,0.042306475367321884,32.85504,32.85504,0.9971592150692714,0.24522325827543245,0.6811828484052878,0.3142565919598037,0.25066506402942895,0.38572091451862,0.5326564081167016,2.2142563057477602,0.2744982349974023,0.11392245720040282,0.37768262727691604,0.08975221730645144,0.788018915449352,0.07598566308243727,0.2045002711006687,0.42908111214637756,0.38224069427889534,0.24737990414804858,0.11389601892395189,0.007879560704715367,1.2840170997660607,0.0061178063972772605,0.009318412173605654
22.0,0.16309452307069727,0.05041425749723856,32.85504,32.85504,0.0,0.23352599670410554,0.6959067059993264,0.32539643983411864,0.2683468627946903,0.3719038418639537,0.5342828964013588,2.3842736449753694,0.29147806322645675,0.11392245720040282,0.37768262727691604,0.08975221730645144,0.788018915449352,0.07598566308243727,0.2045002711006687,0.42908111214637756,0.38224069427889534,0.24737990414804858,0.11389601892395189,0.0,0.0,,
23.0,0.1576761984497852,0.05096989555088381,32.85504,32.85504,0.0,0.23586076987255786,0.7087841605117958,0.338212575048492,0.28180028190964995,0.3758382517019097,0.5376409713895418,2.512827769075678,0.2995872596111796,0.11392245720040282,0.37768262727691604,0.08975221730645144,0.788018915449352,0.07598566308243727,0.2045002711006687,0.42908111214637756,0.38224069427889534,0.24737990414804858,0.11389601892395189,0.0,0.0,,
24.0,0.15242540848457428,0.04794627707552017,32.85504,32.85504,0.0,0.2309203876241752,0.7209139266570823,0.3500809569892254,0.2962116985005658,0.3705969562919103,0.5405133836747926,2.6494312504195023,0.30676299325084216,0.11392245720040282,0.37768262727691604,0.08975221730645144,0.788018915449352,0.07598566308243727,0.2045002711006687,0.42908111214637756,0.38224069427889534,0.24737990414804858,0.11389601892395189,0.0,0.0,,
25.0,0.16136676707430495,0.05432132435230208,36.5056,36.5056,0.9971592150692714,0.23330094217868005,0.6822542668751409,0.3149906417343238,0.2520508424810539,0.37040522402904597,0.5281829832877668,2.226610827075123,0.2811338696246459,0.11392245720040282,0.3921069671092424,0.09325182431450146,0.8187452484776091,0.1404539927036887,0.2045002711006687,0.4387763440608978,0.3842030425374464,0.24895763773142227,0.11389601892395189,0.007715102141140493,1.3247597109293565,0.005791470030369881,0.009316847896179696
26.0,0.16197094368741477,0.0667760200330767,36.5056,36.5056,0.0,0.23265119817793406,0.6981221505363349,0.33117596340864186,0.27217720081691,0.3704014865368275,0.5253957870612361,2.412865936823338,0.2996808282930668,0.11392245720040282,0.3921069671092424,0.09325182431450146,0.8187452484776091,0.1404539927036887,0.2045002711006687,0.4387763440608978,0.3842030425374464,0.24895763773142227,0.11389601892395189,0.0,0.0,,
27.0,0.15677777379335503,0.04982452552065993,36.5056,36.5056,0.0,0.22965943002236558,0.7112331743104267,0.3413856002382596,0.28361145665434495,0.36717434884644556,0.5282449623267846,2.520326973813822,0.3061300170661064,0.11392245720040282,0.3921069671092424,0.09325182431450146,0.8187452484776091,0.1404539927036887,0.2045002711006687,0.4387763440608978,0.3842030425374464,0.24895763773142227,0.11389601892395189,0.0,0.0,,
28.0,0.15545956933481053,0.23125700572873917,36.5056,36.5056,0.0,0.23361819271596754,0.7223754663513418,0.35469355593484764,0.297900249090179,0.3744188234086213,0.547586907624208,2.6635740393265555,0.303234097547862,0.11392245720040282,0.3921069671092424,0.09325182431450146,0.8187452484776091,0.1404539927036887,0.2045002711006687,0.4387763440608978,0.3842030425374464,0.24895763773142227,0.11389601892395189,0.0,0.0,,
29.0,0.16136592205329953,0.053443731113566685,40.15616,40.15616,0.9971592150692714,0.23549406940810616,0.6851260073311941,0.315266197218018,0.2528552435686772,0.3731272390500567,0.5214973255515489,2.2330755235147053,0.28388200324696694,0.11392245720040282,0.351839026776966,0.0845584971343849,0.7424183736469702,0.12562851782363976,0.2045002711006687,0.4310460388660431,0.3847190910382482,0.24970104223265613,0.11389601892395189,0.007493363167868491,1.359157373313792,0.00560814109918379,0.009090461321302727
30.0,0.1617583934682334,0.047044390361783546,40.15616,40.15616,0.0,0.23491205059042797,0.7026952790048094,0.3375099454671138,0.26983175732397047,0.37375797303008945,0.5267030681761999,2.397359713982807,0.2916294004390011,0.11392245720040282,0.351839026776966,0.0845584971343849,0.7424183736469702,0.12562851782363976,0.2045002711006687,0.4310460388660431,0.3847190910382482,0.24970104223265613,0.11389601892395189,0.0,0.0,,
31.0,0.15499890838660108,0.043828556316553254,40.15616,40.15616,0.0,0.23189246939709293,0.7148043640908436,0.3442585550271255,0.2899210228980889,0.37144529068615567,0.5339378941136396,2.5891914229359063,0.3083654534391702,0.11392245720040282,0.351839026776966,0.0845584971343849,0.7424183736469702,0.12562851782363976,0.2045002711006687,0.4310460388660431,0.3847190910382482,0.24970104223265613,0.11389601892395189,0.0,0.0,,
32.0,0.15454447986349154,0.0661199733020829,40.15616,40.15616,0.0,0.22944260848261672,0.7245816887331635,0.3522517231424238,0.3035679341191512,0.36846893124961394,0.5386216542238046,2.719152895916016,0.30879545670002784,0.11392245720040282,0.351839026776966,0.0845584971343849,0.7424183736469702,0.12562851782363976,0.2045002711006687,0.4310460388660431,0.3847190910382482,0.24970104223265613,0.11389601892395189,0.0,0.0,,
33.0,0.15998560484513716,0.05465839279322462,43.80672,43.80672,0.9971592150692714,0.23500021534183674,0.6867908475593898,0.3179022003437559,0.2574762016001051,0.372713362286008,0.5269900156355726,2.271641569814723,0.2841275819650833,0.11392245720040282,0.37341982950917235,0.09013034341615406,0.7913388392998519,0.13327652322113337,0.2045002711006687,0.4344449043273926,0.3843191813568241,0.24924878880677762,0.11389601892395189,0.00655877939332375,1.2581970969913527,0.004827346933713937,0.008055536868931186
34.0,0.1619255144786286,0.06404530765100924,43.80672,43.80672,0.0,0.23735286507764444,0.7025128482234431,0.3289054929261547,0.275179621563594,0.37754321420023146,0.5336950168647585,2.4387729561099873,0.2928609173657408,0.11392245720040282,0.37341982950917235,0.09013034341615406,0.7913388392998519,0.13327652322113337,0.2045002711006687,0.4344449043273926,0.3843191813568241,0.24924878880677762,0.11389601892395189,0.0,0.0,,
