round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_f1_best_threshold,fed_brier,fed_auprc_lift,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.6422575058560183,0.5057379149853521,40.27056,40.27056,1.0,0.2866865054630336,0.5206987657923604,0.20352190423089492,2.1377372294072785,0.67753988645297,0.11208307111390808,0.23676746650257802,0.3240538030628365,0.3079230717752688,0.6606442768049638,0.21171450645683637,1.858840269019391,0.27128536987691915,0.2748713550600343,0.46406352519989014,0.32192053795355824,0.20548053913462194,0.11389601892395189,0.0074405938871123295,1.499679185819332,0.005941063829032681,0.008852412511188634,0.004418419044076464
12.0,0.639560975025499,0.5006043668186252,43.93152,43.93152,1.0,0.28696156116270494,0.5507642695669709,0.20692825633002584,2.1550205300792133,0.6797988883261393,0.11208307111390808,0.23926257678404655,0.33003222819692,0.3105945131596261,0.6593202845472728,0.2113153881318995,1.8553360348178132,0.2719084712755599,0.27410931878844147,0.49040791392326355,0.32783586582838,0.20908680908788543,0.11389601892395189,0.006822792612568285,1.4635253908127197,0.005296553698786249,0.008297195423887752,0.0047825916593694385
13.0,0.6372946490183043,0.5202865654809996,47.59248,47.59248,1.0,0.28470125529815443,0.5297968013789983,0.20823831491521422,2.1706751100750274,0.6789865305767985,0.11208307111390808,0.24089493505958184,0.33222875164468896,0.3098150359193673,0.6587647203186517,0.21138086711222612,1.855910936214238,0.2717637251399309,0.2736550333879299,0.5130488276481628,0.33027755123347446,0.21059685045942594,0.11389601892395189,0.0061102376401228255,1.389023163355887,0.004838317274139485,0.007376308343665007,0.003526902572810645
14.0,0.6383933436036971,0.5039375880842913,51.25344,51.25344,1.0,0.2877959764894828,0.5492333446342738,0.21211900477109397,2.205637406996774,0.6818427112612713,0.11208307111390808,0.2442488639702757,0.3388271973259123,0.31522919673954597,0.6587044829502897,0.21096220384637354,1.8522350986405638,0.27090022594838864,0.2752176139272913,0.5155878067016602,0.33671900411718386,0.21464724582079808,0.11389601892395189,0.0063561546909932185,1.528432046799935,0.0046865249869185,0.008058670322153808,0.003709394133488639
15.0,0.637294134156402,0.531922832502809,54.9144,54.9144,1.0,0.2916704025982618,0.5472047105197113,0.20206287820392446,2.234531097179898,0.6822735847790611,0.11208307111390808,0.24578628601810135,0.32281529569565837,0.31947593944247926,0.6576773354241054,0.21099678201024283,1.8525386927801655,0.2728401191658391,0.27348908075165057,0.5047162771224976,0.3206438768155019,0.204765711430859,0.11389601892395189,0.005559176638339427,1.4123443521293666,0.004216272249367904,0.0069657846782787535,0.0032830159366324402
16.0,0.6404009050007622,0.6087218652021427,58.57536,58.57536,1.0,0.2898217210286514,0.5597714234703812,0.2144388065120927,2.236341185792283,0.68324370826593,0.11208307111390808,0.24624322922219222,0.3424213142239162,0.3201822865558754,0.6573481758543629,0.21218369962072076,1.8629597559717634,0.2710096209574591,0.27521231422505305,0.5260578989982605,0.34038679555097473,0.21714707523711152,0.11389601892395189,0.005597341090947505,1.4988348979486545,0.004015571222963841,0.007285133864068758,0.003860799015080247
17.0,0.6375582246523132,0.619700166527116,62.23632,62.23632,1.0,0.28960430774040713,0.550903296665698,0.20838460097560899,2.2361266049330055,0.6860275998369205,0.11208307111390808,0.24816540415449936,0.3329228184141964,0.32087557347715806,0.6569157970440419,0.21104987603123984,1.8530048549998692,0.2732420953279849,0.2741520467836257,0.49790605902671814,0.3306868302723642,0.21144499543279194,0.11389601892395189,0.005540503435591997,1.566216516232089,0.0036606062263887748,0.007587511559478709,0.0032901265652141424
18.0,0.6424505761678452,0.6572651149475259,65.89728,65.89728,1.0,0.296466093246136,0.5373986443177641,0.20563018144150114,2.2308705283348407,0.6851895531244673,0.11208307111390808,0.24885020535293859,0.32853802839133484,0.31707807734322085,0.6557077240720922,0.21131458722108798,1.8553290028704361,0.27186432097202884,0.2735705385573861,0.520530104637146,0.3262560412569326,0.20894345764142633,0.11389601892395189,0.005033102095645156,1.4936980346865312,0.0033953011079194393,0.006848235666525937,0.0034235206198105854
19.0,0.640001737153663,0.6654977381486165,69.55824,69.55824,1.0,0.29587769194410707,0.5426268824903073,0.19618634208830218,2.256789785339992,0.6879149367358637,0.11208307111390808,0.25241143976398406,0.3119709573182072,0.3202407361823648,0.6544642867451335,0.20938654858722955,1.8384009429428474,0.26944873776403916,0.27330083166045316,0.5226407051086426,0.3099613565830841,0.20028597561698358,0.11389601892395189,0.005429241335643903,1.691919598108143,0.0034922443306477295,0.007618940149744968,0.0038496320868259665
20.0,0.6391026420840868,0.7999486922833443,73.2192,73.2192,1.0,0.29450488510520983,0.562271000290157,0.21561448144960935,2.2995186063452118,0.6908185181208162,0.11208307111390808,0.2559723590838365,0.3449420060631874,0.32401992828901904,0.6542980065095512,0.20987390014069768,1.8426798594324003,0.2691018379378107,0.27290181020296217,0.5331321358680725,0.34303518648019027,0.2196055203141382,0.11389601892395189,0.005442500806568136,1.7877383561899478,0.0032611559971889715,0.007950940589068294,0.003360947011953303
21.0,0.6383345323962301,0.7408210567515852,76.88016,76.88016,1.0,0.2952036961678697,0.562347334568946,0.20688409225137958,2.337591620897942,0.6943699463407099,0.11208307111390808,0.26113391558660953,0.33057311597960676,0.32096457219782065,0.6498519867463735,0.20578781113614347,1.806804250757417,0.2695797516714422,0.2719419055965945,0.5087651014328003,0.3286667981120006,0.21202404776178424,0.11389601892395189,0.005124236833786481,1.7701904935765924,0.003018987938776528,0.007558410629985597,0.0038374100781431698
22.0,0.6406581332934305,0.9228275153285719,80.54112,80.54112,1.0,0.292474229177516,0.5578313895277889,0.2090966937335062,2.3504292563552744,0.6945543242383763,0.11208307111390808,0.26329873562629835,0.33163313701856684,0.32375259955657965,0.6533437211001814,0.2072661046696001,1.81978357652686,0.26993865030674846,0.2740555482427274,0.5329221487045288,0.3300563620994573,0.21435734907793583,0.11389601892395189,0.005087357291650641,1.8449106473381107,0.0029824575477663093,0.007547510713692833,0.004993031456818369
23.0,0.6420671984402302,1.0528674906147057,84.20208,84.20208,1.0,0.29533134368290254,0.5716405071913633,0.2130753830218707,2.3525596870221928,0.6954559868271392,0.11208307111390808,0.26428014509289727,0.3404364272544149,0.3244167951448572,0.6529602851516544,0.20832043707630077,1.8290405498316482,0.2692946517550659,0.27210884353741494,0.5098596215248108,0.33852267724147006,0.21819156493009056,0.11389601892395189,0.004742792874946111,1.7983555558412263,0.0027826289452672474,0.007063063002564001,0.00481804470427376
24.0,0.6402088592409653,1.0065606294062277,87.86304,87.86304,1.0,0.3004432475599795,0.5516418451779737,0.20391804974432154,2.3549295499658665,0.6966024673483858,0.11208307111390808,0.26492052679108746,0.3266453403786124,0.32220568773107827,0.6507809222632244,0.20758440573253317,1.8225782401677868,0.27041434456021324,0.27199808452053154,0.49799811840057373,0.32454166959015823,0.2091938610834184,0.11389601892395189,0.004503460446424801,1.7846420860932994,0.0026404137681616366,0.006736534071941145,0.0035109884478886065
25.0,0.6388610600902688,0.9862088215700557,91.524,91.524,1.0,0.30160513507032394,0.5356038779057819,0.20141701155080208,2.3709458426590415,0.6990245782364183,0.11208307111390808,0.2674185716113936,0.3230821300316731,0.3248445575882818,0.6499692237245478,0.20675359378540825,1.8152837626700293,0.26843289177705576,0.27160165091199573,0.5122114419937134,0.32084631175894923,0.20729222133412764,0.11389601892395189,0.004309308643081804,1.7862576105253538,0.0024708939880408224,0.006521925113003124,0.0037945679490447386
26.0,0.6385911167182742,1.070093004764665,95.18496,95.18496,1.0,0.2934584869271868,0.5543880866000004,0.20986806284406806,2.4071999928838252,0.7008617005531427,0.11208307111390808,0.2712783859393172,0.3345871758756864,0.3258535188879916,0.6515917297908271,0.2086220626901557,1.831688804061292,0.2687244666364049,0.27443051624208115,0.5334309339523315,0.33246373126939843,0.21578194775121273,0.11389601892395189,0.004177958906215231,1.8083766329382343,0.0022929457151535534,0.006452367131876496,0.0031807617586896548
27.0,0.6382911031175628,1.2910641846957245,98.84592,98.84592,1.0,0.29798536135319553,0.5660024833292837,0.20965773179002872,2.428241403769998,0.7033227496586448,0.11208307111390808,0.2732027773999603,0.3344444107543266,0.3302319904557409,0.6494330483988682,0.20652026028993015,1.8132351090148573,0.26706626706626707,0.26885975760573827,0.5178888440132141,0.33218532278023016,0.21563578363830166,0.11389601892395189,0.003926171306178539,1.7702932095253345,0.0021912971241169186,0.006022094089686253,0.004454510700418602
28.0,0.6425676836427416,1.3618139396870217,102.50688,102.50688,1.0,0.3005765773771257,0.5646957531787075,0.20271719840091665,2.404170344676848,0.7039945030133429,0.11208307111390808,0.27134717706024153,0.3227929120391749,0.3296199681241302,0.6471779997669818,0.20678515824361748,1.815560896660378,0.26550135821424353,0.26742385131646873,0.5152244567871094,0.3210691522126789,0.2097919837493305,0.11389601892395189,0.003867658071314305,1.814494665555685,0.002061682417459292,0.006059693479417767,0.0037114603542139136
29.0,0.6447133818866947,1.399666676824987,106.16784,106.16784,1.0,0.3033259267201323,0.5511225416759336,0.20049648049212127,2.4331062743421343,0.7045471964963206,0.11208307111390808,0.27534319583296557,0.3199817145060421,0.32753369377011476,0.645021012551008,0.20271789943091167,1.779850615904898,0.26599568655643424,0.2669743714320418,0.5018340349197388,0.3182091272837615,0.20810322811812765,0.11389601892395189,0.0038126582713104685,1.8570475861215527,0.002012301739078444,0.006006995616139411,0.003584912904064072
30.0,0.6429009964656393,1.4933232687664433,109.8288,109.8288,1.0,0.3049371902253663,0.5408036053780866,0.19926462270962914,2.454717490384229,0.7082880936712433,0.11208307111390808,0.277941959589224,0.3207086222055805,0.3287552071139457,0.6418867367806209,0.20161952146680306,1.7702069253309367,0.25990853658536583,0.26496956281128947,0.47966715693473816,0.31876905649981985,0.20684444921223397,0.11389601892395189,0.003772736885792191,1.9077529191636131,0.001876624214105104,0.006093122575400043,0.0037096618463459126
31.0,0.6457012606996517,1.39371682435384,113.48976,113.48976,1.0,0.3028119405770251,0.5404682623713626,0.19841988806971234,2.4720494546726592,0.7094935860664364,0.11208307111390808,0.28008444856936143,0.31764223697798094,0.3303789293318586,0.6416183542056652,0.20203605006081674,1.7738640206179264,0.26528397443627155,0.2654429204908734,0.4741189181804657,0.3153649604290275,0.206181578072064,0.11389601892395189,0.003681540827746164,1.9284310611292312,0.001791079607144123,0.0059984021614601386,0.004177170263190482
32.0,0.6414269022918806,1.6392400769772197,117.15072,117.15072,1.0,0.2983580459680918,0.5729400469774415,0.20962071119167044,2.450170804319186,0.7077588917428227,0.11208307111390808,0.27727274726255136,0.3322733232815466,0.3326968947725427,0.645172220895048,0.20601043439106417,1.8087588691630818,0.2646835305612854,0.2689810520736717,0.5352122783660889,0.33015778195711315,0.2174218489543915,0.11389601892395189,0.003329605662317791,1.8126023765398713,0.0016804027627103887,0.005342941285164905,0.003719504258477565
33.0,0.6432021964278949,1.7311582208910334,120.81168,120.81168,1.0,0.2978206867963521,0.5560635308412126,0.20511847696516577,2.4771150438687903,0.7101951638026422,0.11208307111390808,0.28047045767330997,0.3282515154976012,0.3337842103254497,0.6395726931760951,0.20247983369101832,1.7777604134365192,0.26042143838754006,0.2616892911010558,0.5143189430236816,0.3260612370750825,0.21309757836906698,0.11389601892395189,0.0032999676228364487,1.8639380773483936,0.0016621655710587796,0.005286128107877801,0.005263847886746083
34.0,0.6473943371269926,1.7334879426924323,124.47264,124.47264,1.0,0.29786374116804154,0.5727829104346849,0.20677575300296636,2.4785012375339672,0.7099391904362705,0.11208307111390808,0.2806764149835445,0.3305459438813336,0.3342622810240881,0.6390269300692845,0.20309975068072939,1.7832032462551533,0.26278520849724624,0.2637715263664563,0.49217548966407776,0.3284087528279882,0.2147260261481167,0.11389601892395189,0.003052647780463063,1.7796505851601978,0.001508144307281131,0.0049329611882278435,0.0048996573507545296
35.0,0.6474685235286308,1.6811669196241947,128.1336,128.1336,1.0,0.2999488691998561,0.582804195520036,0.20262858607811324,2.499327964192341,0.7113915414965601,0.11208307111390808,0.28284160342405273,0.323003058425403,0.3379081601203569,0.6399718410382031,0.19979108350017324,1.7541533530998419,0.26126227842384553,0.2635608756605198,0.4926040470600128,0.32110448886412846,0.2111610984129715,0.11389601892395189,0.002821340504015201,1.6981376257090233,0.001443527354460299,0.004507967233461564,0.003294567044586814
36.0,0.6469382451292767,1.855418564769036,131.79456,131.79456,1.0,0.3068946927561197,0.5775692971905046,0.20417919159003362,2.5090083519051922,0.7143641837758937,0.11208307111390808,0.283903185302965,0.32571768785284044,0.33388923109207663,0.6401549877369268,0.20121322796349567,1.7666396935071564,0.26084916725310814,0.26505276225946617,0.47765281796455383,0.3237319687885822,0.21329381233449057,0.11389601892395189,0.0026922259961100975,1.6711263357829012,0.0013889832400146142,0.004284874243733246,0.004107921907111351
37.0,0.654015678669672,2.500426367058774,135.45552,135.45552,1.0,0.30619460751314226,0.5670055822635162,0.20084747681395723,2.5367908838863484,0.7138034275293363,0.11208307111390808,0.28695502491889596,0.3229420743664167,0.3340733256485573,0.6398591595110111,0.20027882444576986,1.758435688428193,0.2598692177282635,0.26513802315227075,0.4856584668159485,0.3211134083250319,0.20948687453515297,0.11389601892395189,0.0025950521980715215,1.6601947935496355,0.001330308995427682,0.004145293738218295,0.0027256259579381326
38.0,0.64890553573403,1.9648551215569978,139.11648,139.11648,1.0,0.30756217141392744,0.5628039722475635,0.19257954927706292,2.5245258948662284,0.7117757021354533,0.11208307111390808,0.28582380611392394,0.3082119208326774,0.3336185917620881,0.6399213043960379,0.20196809671974997,1.7732673944872788,0.2579390797148412,0.265359477124183,0.47061416506767273,0.3062278272850005,0.20134428047871636,0.11389601892395189,0.0025035197974510506,1.647558406144526,0.0012330284228421336,0.004058999237718913,0.002721311716789307
39.0,0.6531446724473233,2.0447252173321466,142.77744,142.77744,1.0,0.3012293694299401,0.5608196967048715,0.199207784125134,2.577334532079015,0.713969134267023,0.11208307111390808,0.291677018104261,0.3152542080467691,0.33831358845146325,0.63816647691059,0.19782645149800065,1.7369040056622955,0.263669909426367,0.264197809642091,0.5017942190170288,0.31347535478422756,0.20920610873363454,0.11389601892395189,0.002501399896114536,1.6935214801242182,0.0011946705385229126,0.0040977694295624935,0.0037679102552060466
40.0,0.6533752764461864,2.4112691274891054,146.4384,146.4384,1.0,0.2968364550396265,0.5644165609432811,0.2084884185394881,2.572084268651433,0.7150996291894164,0.11208307111390808,0.2915167034482709,0.33308667368373146,0.3392888056512845,0.6366247516651742,0.1981336854292327,1.739601500571553,0.2611580862677941,0.2634090909090909,0.5105671286582947,0.33161703635732076,0.21816856671357532,0.11389601892395189,0.0025920573953417654,1.8066729738256981,0.0012372555642475838,0.004244909762702747,0.003516316636295406
41.0,0.6549308692260644,2.1844969089362793,150.09936,150.09936,1.0,0.30398314589066466,0.5540682989613975,0.20349406051265986,2.6177682199747716,0.7168786696405698,0.11208307111390808,0.2964343926225838,0.3257690318653756,0.34252264717845204,0.6378056927224576,0.19818147906519976,1.740021125738601,0.2622256878689985,0.2646093237032173,0.49691006541252136,0.3239795063999673,0.21348437642733303,0.11389601892395189,0.0024537434997436765,1.758609228378191,0.0011601977263020228,0.004027219548837303,0.003624365071267065
42.0,0.6508645302887697,2.0967169191721,153.76032,153.76032,1.0,0.3041490822786132,0.5518625454549296,0.20427722139961768,2.597929991819313,0.7173780159236943,0.11208307111390808,0.2950280753872143,0.327213354942399,0.3400133636764976,0.6375936069880166,0.199272539977838,1.74960057305332,0.2618565969880872,0.2631186272071624,0.516593337059021,0.32546216751431517,0.2143106129794909,0.11389601892395189,0.0023789209902972982,1.749748782523966,0.00109542094921066,0.003935173555885007,0.0044986280602203116
43.0,0.6561249486575907,2.27847679158051,157.42128,157.42128,1.0,0.30846776523889696,0.5667632931279566,0.19866391391682206,2.607247354815159,0.7174622879683626,0.11208307111390808,0.2964327221488758,0.3165863204818105,0.34362184322628014,0.6382320854442975,0.19877748659303363,1.745254034961107,0.260430994956442,0.262929161234246,0.49068835377693176,0.31473910653774856,0.2088255423769098,0.11389601892395189,0.0023651473466825786,1.787507149520934,0.0010536053027249519,0.003951673607958652,0.00440274886561245
44.0,0.6499637132524488,2.295837000914468,161.08224,161.08224,1.0,0.3124230687306356,0.5668889599355832,0.19700898525693794,2.6431736808784336,0.7195671293513216,0.11208307111390808,0.3001404622312748,0.31510823384984055,0.347881896707206,0.6359094454653285,0.1990922717730893,1.7480178293678794,0.25992016905376847,0.2629120879120879,0.5273842215538025,0.3138642935809359,0.20771953818074368,0.11389601892395189,0.0022625742074835137,1.7554391707199102,0.001017749895861154,0.0037667114763659765,0.005482553767262892
45.0,0.6521867424359175,2.8021092574444664,164.7432,164.7432,1.0,0.3118329571096365,0.5752551715016889,0.1993750404439954,2.640029055833806,0.7210626660309263,0.11208307111390808,0.3000097376025165,0.31940885396294155,0.34845281216517876,0.6319557155950883,0.19661908021969277,1.7263033605325124,0.2559509780815461,0.2585089141004862,0.5246573090553284,0.3183032300851902,0.21117284444097711,0.11389601892395189,0.0023208029455769495,1.8487294732894952,0.0010281947382711344,0.0038790392277501568,0.005063594943670631
46.0,0.6536515676455499,2.8049889403417287,168.40416,168.40416,1.0,0.31554895984822573,0.5711306805390091,0.19379134346827934,2.663807802102315,0.7218059007708915,0.11208307111390808,0.3025842764452458,0.3096114235501655,0.34499428404632315,0.6337072425747279,0.19613595124468963,1.722061518020653,0.259068598108464,0.26088976652340573,0.4948119819164276,0.3087734108758783,0.2056339848471904,0.11389601892395189,0.002161690139348787,1.765792849862919,0.0010181247260328636,0.0035372528584081166,0.004520427450660985
47.0,0.6694825109532376,17.062112653632308,172.06512,172.06512,1.0,0.31264474210088355,0.5677813125133062,0.19470960206433882,2.6624678334805374,0.7225629086088401,0.11208307111390808,0.3024331272678591,0.309648527789425,0.3443959420511668,0.6361853326124258,0.1995468146877486,1.75200868803839,0.2638641491509322,0.26475164572112503,0.5016706585884094,0.30942368615757887,0.2071193835914113,0.11389601892395189,0.0020777341784881304,1.7408747349072655,0.0009347278882413273,0.0034480473450443174,0.0043786433910729915
48.0,0.6721827874885613,3.869292872074605,175.72608,175.72608,1.0,0.3127620071990448,0.5721628442003412,0.18783246562042366,2.6786788270997475,0.7236674567172193,0.11208307111390808,0.3046324874197592,0.29926672352729267,0.34853576214443954,0.6311602309480624,0.19392299262641363,1.7026318782563907,0.2542689766920105,0.2609478779691546,0.48137137293815613,0.29922963224087207,0.20047289982985567,0.11389601892395189,0.002081261886043073,1.7865485584115959,0.0009297996013007785,0.0034521668222652216,0.005445693668142988
49.0,0.6860607331433972,5.3129149154778315,179.38704,179.38704,1.0,0.3094516232381398,0.5668924673538375,0.19670127185769842,2.70008207569955,0.7254604525158846,0.11208307111390808,0.3073015304944457,0.3126960772849032,0.3515182962044539,0.6339313255850341,0.195646096408425,1.717760622863012,0.25942753293957294,0.2604982206405694,0.5083411931991577,0.3128795153025626,0.20932424100290842,0.11389601892395189,0.001963452186106354,1.7259050056363776,0.0009045177436407656,0.0032236694830290002,0.00421126744280456
50.0,0.6702560917240581,3.9435459114137372,183.048,183.048,1.0,0.3053423843322875,0.5672999112879126,0.2004811113089393,2.717938883375989,0.724576384961402,0.11208307111390808,0.3090388008657865,0.3214981421293114,0.3538093266814515,0.63501337696259,0.1964344962758811,1.7246827249250913,0.2599034900684547,0.2624105151977468,0.5078164339065552,0.3215338998501151,0.21255503347608495,0.11389601892395189,0.0020568839609541177,1.8518708005740336,0.0009327049810206377,0.003388252750799988,0.004191191714244667
51.0,0.6699118770995403,3.3855507318221774,186.70896,186.70896,1.0,0.30301741003520577,0.5717826687591941,0.20501482960115602,2.7058302454012995,0.7271479856528448,0.11208307111390808,0.30818035259388055,0.32618902784175907,0.35292482908596184,0.6323022687049452,0.19620071986424426,1.7226301824934462,0.25743424584004293,0.2604352479486265,0.518750011920929,0.32680597793892574,0.21857325004902753,0.11389601892395189,0.001834410194052479,1.6939018029115687,0.0008168434679880625,0.0030292753147078445,0.005113030871758574
52.0,0.6702144591393916,4.433614299131984,190.36992,190.36992,1.0,0.30759330926556355,0.5620308691221936,0.2037951602771808,2.696922938443786,0.7247709157159306,0.11208307111390808,0.3072318223967504,0.3239205474460273,0.3499586517088642,0.6336729574725685,0.1970606743107951,1.730180529333269,0.26086005033373455,0.2628322639780018,0.5088174343109131,0.3246637189998111,0.21708120277971288,0.11389601892395189,0.0018751764268301484,1.7724057698305842,0.0008551638372566793,0.003069042958711893,0.0034850418762080444
53.0,0.6656400654234014,4.032753470298951,194.03088,194.03088,1.0,0.3073388140466962,0.569926821392163,0.2061487740846148,2.789180886087381,0.7289408110997324,0.11208307111390808,0.3184404815691947,0.3289712812234584,0.35624993770658114,0.6308311592244821,0.19403071165865707,1.7035776446954738,0.2554736729680658,0.25787827760404136,0.5203319787979126,0.3294456007455834,0.21951690878037378,0.11389601892395189,0.0018015816546513845,1.7437051116612565,0.000809407377866888,0.0029563896650852723,0.00435204921588246
54.0,0.677073523534345,4.561869458966279,197.69184,197.69184,1.0,0.3147843219671162,0.5713680742164313,0.19398195999366405,2.786135130087805,0.7305114395762349,0.11208307111390808,0.31783142116896185,0.30836649537999167,0.3569192379482055,0.6307862823850524,0.19644489475364685,1.724774022916575,0.2565107167550127,0.2597498160412068,0.511233925819397,0.3093603864454575,0.2080672645943944,0.11389601892395189,0.0017593515587226304,1.74028542022279,0.000796175054926348,0.0028756079493962782,0.004315802849958847
55.0,0.6796649632667111,5.244640220853947,201.3528,201.3528,1.0,0.3132514377973987,0.5690560863331624,0.19237771273003423,2.7718974295434604,0.7304923144942777,0.11208307111390808,0.31570251352478007,0.3071567849699792,0.3590293425603282,0.6318990046226659,0.1955182713086269,1.7166383263946565,0.2599337748344371,0.2609942638623327,0.5021184682846069,0.3080094624094077,0.20646534022761323,0.11389601892395189,0.0016903974254519334,1.70684542258914,0.0007755837558834513,0.0027500459426147996,0.0038833315367277133
56.0,0.6694260575647848,4.752878881766998,205.01376,205.01376,1.0,0.3177148048981333,0.5624371336982863,0.1934687209730363,2.773649034038723,0.7295259072183995,0.11208307111390808,0.3163264789845552,0.3081096174934663,0.35850256109453016,0.6293184608609457,0.195441424006363,1.715963611834921,0.25555687626292645,0.2588608311629487,0.4907756447792053,0.3088619599490394,0.20796769599725523,0.11389601892395189,0.0016603740419464043,1.7117832394342258,0.0007652748198181637,0.0026947268742232855,0.003201021721110659
