round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_prevalence,fed_auprc_lift,fed_ece,fed_auroc,fed_f1,fed_f1_best,fed_auprc,fed_brier,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
1.0,0.7617458974734487,19.500120477951977,22.86592,22.86592,0.9990981606672212,0.4667571010456769,0.1100409191060749,1.7023509901410951,0.3370223462872435,0.6122988007151932,0.18667035028289702,0.266816828458079,0.18634674176897528,0.21624071325090374,0.5266832215687528,0.12110349799337318,1.0632812203404027,0.19160951996772893,0.2081547307893361,0.4705139994621277,0.379983087206734,0.24541978002994963,0.11389601892395189,0.006073298813886577,7.279712635325268,0.012384306331732483,0.0058339398576957805
2.0,0.6906352442766577,5.916261022810536,45.73184,45.73184,0.9990981606672212,0.5041879168388265,0.1100409191060749,1.8489620915127258,0.34557699313094714,0.6254155277550789,0.18986697694222815,0.2833238076333448,0.20135811148222274,0.21942138954918183,0.3791483404931302,0.08623833025579004,0.7571672045303988,0.20350654645947538,0.20450951154489178,0.46422329545021057,0.4531874690815897,0.30895148834086433,0.11389601892395189,0.0023074580041978123,2.7828993494913448,0.008340124079408826,0.002069495557709258
3.0,0.6761518821913367,4.712557868590961,68.59776,68.59776,0.9990981606672212,0.530561772368785,0.1100409191060749,2.0194822298101314,0.33738742108929626,0.6622941718721794,0.21475142691950203,0.2941752158494757,0.21890674682784367,0.21334716909860735,0.3391810348267867,0.08044444111180114,0.7062972162838608,0.17201412724468984,0.2045002711006687,0.4229556918144226,0.46148994488663087,0.32319306989695423,0.11389601892395189,0.0016321107722889086,1.9821913709747605,0.00617606278956161,0.0014414870470840593
4.0,0.666506182888112,4.252257941486877,91.46368,91.46368,0.9990981606672212,0.5435382092715735,0.1100409191060749,2.053224083857669,0.35431340895417285,0.6704892944630007,0.24854033866878908,0.2970701131356438,0.22191714439190544,0.2220666158823658,0.3379048936285881,0.08030650810071682,0.705086172979736,0.16478590199412582,0.2045002711006687,0.355347216129303,0.45946602642947154,0.3238368057375111,0.11389601892395189,0.0015806861983616411,1.9340012628235854,0.005764182533143102,0.001391858101585047
5.0,0.6556787474045012,3.1862653421009965,114.3296,114.3296,0.9990981606672212,0.5688788524280376,0.1100409191060749,2.051579615371627,0.3574134547585843,0.6716061317764851,0.26675144804341644,0.2997893744822942,0.22195059737220083,0.2248952275150507,0.3355643957797901,0.08027189883475308,0.704782305765669,0.15812449474535165,0.20450951154489178,0.3637743294239044,0.465167150839603,0.3334038325494357,0.11389601892395189,0.0015392340338710646,1.901332356603234,0.005037622130198611,0.0013686705442277776
6.0,0.6525808164559399,2.6681324186850994,137.19552,137.19552,0.9990981606672212,0.5261587892739622,0.1100409191060749,2.0194922779513114,0.32608082067077176,0.6723146693584666,0.27416450049359564,0.2977487281659819,0.21951203418600865,0.20288982341369557,0.34011383557477415,0.08098588692181614,0.7110510769993659,0.16677737468703693,0.2045002711006687,0.3608146011829376,0.46771925596743513,0.33255922064982923,0.11389601892395189,0.0014563429899196454,1.8173407750145998,0.00454235745368824,0.0012933835251650262
7.0,0.6518991845551153,2.1250312319284967,160.06144,160.06144,0.9990981606672212,0.5335064484182305,0.1100409191060749,2.043395917085833,0.34395434341792386,0.6730099971121839,0.2776904509044575,0.29787469218715057,0.22206570945278842,0.21356303927033066,0.3375275190652526,0.08039364086710143,0.7058511932781433,0.16219902428788754,0.20451875282422052,0.35910171270370483,0.4516580964248921,0.3170815968398456,0.11389601892395189,0.001377910837190403,1.7385955468344036,0.004244243551728849,0.001214252349858435
8.0,0.6509705824814697,2.3599172018788854,182.92736,182.92736,0.9990981606672212,0.5574693579249013,0.1100409191060749,2.073111528714931,0.3402573580135142,0.6734831436559685,0.2759700909497171,0.296835873367726,0.2248126063113249,0.2141018514127292,0.3363080009933142,0.08060177933571591,0.7076786361561376,0.16145148566920853,0.2045002711006687,0.3081180155277252,0.46813993493967904,0.336786104354739,0.11389601892395189,0.001348159748995465,1.7232908479927573,0.003758655149882536,0.0011990744309230406
9.0,0.6470051118485846,2.1114028230169817,205.79328,205.79328,0.9990981606672212,0.5744229969529563,0.1100409191060749,2.092741860288812,0.335152225997,0.6750233594326746,0.27757241626496343,0.30018840453773254,0.22710587490114684,0.21221113481485637,0.33689331997201577,0.080224014057322,0.7043618803822054,0.15038111066536763,0.20451875282422052,0.3509213328361511,0.45236829295660685,0.3220756446517434,0.11389601892395189,0.0015007215701565955,1.9427155334269628,0.003346260099945561,0.00137759090835837
10.0,0.6451145680610717,2.031351910478736,228.6592,228.6592,0.9990981606672212,0.5628226554352495,0.1100409191060749,2.091807270078908,0.3441629310045597,0.6768317291939091,0.27731966881181896,0.2981919418182154,0.22718596148992592,0.21670972018549448,0.33693780777844134,0.08028029439528998,0.7048560182677934,0.14285714285714285,0.2045002711006687,0.3291477859020233,0.4390252435688548,0.30977322333562085,0.11389601892395189,0.0016141470781579547,2.1186075971927494,0.0031363365882767094,0.0015049884342847567
11.0,0.6478128615642744,1.5925044085813207,251.52512,251.52512,0.9990981606672212,0.5769752193198925,0.1100409191060749,2.083687699175708,0.34772159351299187,0.6780099252899209,0.2825605361049681,0.3001632799416949,0.22645790356775716,0.22054740816669227,0.33676736112488065,0.08056190274162559,0.7073285221269813,0.14498781864638421,0.2045002711006687,0.34806153178215027,0.43359724592986143,0.3029761297502917,0.11389601892395189,0.0016518181692462928,2.2022637987683993,0.0031512715748457077,0.0015369926591455398
12.0,0.6432501240394358,1.345338777293105,274.39104,274.39104,0.9990981606672212,0.5704267673065425,0.1100409191060749,2.083005032849758,0.34970168280440156,0.6774613157176559,0.2754930418693249,0.30298632434989775,0.22665204681003043,0.2220565207037657,0.3375538101666522,0.08073900417265285,0.7088834617350595,0.13781342765110843,0.2045002711006687,0.30643147230148315,0.4276933633325396,0.2996307667967322,0.11389601892395189,0.0017091132784537546,2.3116461253666785,0.002751393298145895,0.0016243447801555714
13.0,0.642953848302036,1.339936628703369,297.25696,297.25696,0.9990981606672212,0.5700109550515399,0.1100409191060749,2.1050007643024538,0.349373966980776,0.6788966744064564,0.2766379446106952,0.30178061799001743,0.22939049363137332,0.221541910450761,0.33768807675084056,0.08041680983745061,0.7060546154044658,0.1378080621537286,0.20452799493876814,0.32497739791870117,0.42399613822260673,0.2953546766688669,0.11389601892395189,0.0015497581903246654,2.132324395905016,0.0026542112373045433,0.0014544102996003688
14.0,0.6456004328971194,1.246644122116543,320.12288,320.12288,0.9990981606672212,0.5582382575085525,0.1100409191060749,2.1009281929976242,0.32864804004287057,0.67940114052204,0.27748854200386003,0.30137906232765327,0.2297080907468905,0.20737314825695866,0.33529666577632494,0.08026001689614323,0.704677983079748,0.1446511076886625,0.20451875282422052,0.3448490798473358,0.43416996731678437,0.30352483327061347,0.11389601892395189,0.002102898018036236,2.9361263018799946,0.0025457679234645613,0.0020623953547258796
15.0,0.6415846006428161,1.0447171961793011,342.9888,342.9888,0.9990981606672212,0.5584229625205703,0.1100409191060749,2.127297587405945,0.34263932674344627,0.6795163684346369,0.2796841005662915,0.3030906635514899,0.23179608739298954,0.2148014857151372,0.33472582886493374,0.08008096929618874,0.7031059562288883,0.13785816396295605,0.20450951154489178,0.32211822271347046,0.4233544104544096,0.2932862845822605,0.11389601892395189,0.0016535525180574617,2.3525939320679754,0.002412218889019714,0.0015801078785943382
16.0,0.6402893760373847,0.9032791373853615,365.85472,365.85472,0.9990981606672212,0.5760692175356967,0.1100409191060749,2.1516531467090134,0.34852849220025084,0.680063413673541,0.2802413664553181,0.3015397078921566,0.2347823538513955,0.21954647140609784,0.3371175033779359,0.08032995957028445,0.7052920754317197,0.1330362409070057,0.2045002711006687,0.31240981817245483,0.41846441085040165,0.2904580376713053,0.11389601892395189,0.00198106204461565,2.865012244787067,0.0022617464955832023,0.0019522945024200318
17.0,0.6386880090954986,0.870560890191429,388.72064,388.72064,0.9990981606672212,0.5375379445326189,0.1100409191060749,2.1400495025790183,0.3307895806776041,0.6827725893540828,0.2836524021002544,0.303180132446647,0.2339104219787592,0.20827319963662191,0.3355582967462434,0.08042118357527082,0.706093016551947,0.13602685073776202,0.2045002711006687,0.2840474843978882,0.42232572319007333,0.29420286353732467,0.11389601892395189,0.0019148194039928996,2.817254772671731,0.0021449541537305636,0.0018900233337432076
18.0,0.6380023743850762,0.826629368045945,411.58656,411.58656,0.9990981606672212,0.5425140402791332,0.1100409191060749,2.1259710414925332,0.3360764096856006,0.6822168774543751,0.2785474065521811,0.3053372195981695,0.23276673304236808,0.2116836790019593,0.34026121633603296,0.08096243155478239,0.7108451403278706,0.13215029911944612,0.20450951154489178,0.31724312901496887,0.41479095088241025,0.2862670493511271,0.11389601892395189,0.0030176817370427926,4.523917093058117,0.0021856574339049473,0.0031116017340661367
19.0,0.6388834714021998,0.7858475179820524,434.45248,434.45248,0.9990981606672212,0.559688092619509,0.1100409191060749,2.1444140963364076,0.3380833072297633,0.6826594028637997,0.28253887149152135,0.306234751226571,0.23430181390155733,0.2126410951408179,0.34129806458841383,0.08079399399804596,0.7093662690000774,0.12047262336859989,0.2045002711006687,0.29204973578453064,0.3969598858941093,0.27044137926146283,0.11389601892395189,0.0025352244121454176,3.8872732255258597,0.0020708143473071295,0.0025899928716735634
20.0,0.6381504388170274,0.6972988653015251,457.3184,457.3184,0.9990981606672212,0.5837240731637359,0.1100409191060749,2.148934163062849,0.3497621145339781,0.6816215634550448,0.2762120190342804,0.30707633466804823,0.23535115586443445,0.2216297947269007,0.3397666800912335,0.0805853603733584,0.7075344786823942,0.121929298981426,0.2045002711006687,0.29866012930870056,0.40035370199547976,0.27364089642292705,0.11389601892395189,0.00224003069854099,3.504415847477503,0.0020572098661418787,0.0022625534925843297
21.0,0.6383945154820125,0.6382328819650773,480.18432,480.18432,0.9990981606672212,0.5763491889253742,0.1100409191060749,2.1735847359027014,0.34880946189455914,0.683412478346259,0.28371950442371086,0.3111889204321913,0.23759591276678435,0.2190038212174264,0.337273430315831,0.08041207281675716,0.706013024655832,0.12180484552122695,0.2045002711006687,0.28695613145828247,0.39593100064209635,0.2694795645590901,0.11389601892395189,0.0022714595437878966,3.6291170503245667,0.0018619408833919333,0.0023241501770335693
22.0,0.635909760269658,0.5824698833877082,503.05024,503.05024,0.9990981606672212,0.5601489989420584,0.1100409191060749,2.1891844748179414,0.332841772501916,0.6866380626481609,0.2881039441714301,0.31258082201155396,0.2390329581656356,0.20889027617590417,0.33487972279164663,0.08010106235850384,0.7032823720729618,0.12589494577160276,0.2045002711006687,0.2639484703540802,0.4042436115391584,0.2757328789136848,0.11389601892395189,0.0032235221526485257,5.252300760126673,0.0017198086816481964,0.0034248676651401494
23.0,0.6347394623577084,0.6832862071681227,525.91616,525.91616,0.9990981606672212,0.5853682446299688,0.1100409191060749,2.187945476005656,0.3488410484548781,0.68810247750619,0.2809018612829632,0.3139717147637463,0.23916143651184096,0.21973522059490413,0.33624125045949815,0.08003299086742005,0.7026847085924741,0.12446717817561807,0.2045002711006687,0.27574026584625244,0.40693121693281786,0.2792308414689341,0.11389601892395189,0.003256302508151607,5.436870276229456,0.0016319052787189966,0.003480963812801939
24.0,0.6352954885512885,0.5947580848265291,548.78208,548.78208,0.9990981606672212,0.5786756094968427,0.1100409191060749,2.2172521754523977,0.3416286511905433,0.6890192258046351,0.28585512648691624,0.3129779248775743,0.24236213813879098,0.2156275359440402,0.3378958705727856,0.0805101058536137,0.7068737486546401,0.12949640287769784,0.2045002711006687,0.2881656289100647,0.4084707093941402,0.2796024555804913,0.11389601892395189,0.00230682097485574,3.9521895024809055,0.001742184316848457,0.0023870536405186417
25.0,0.6375437947295567,0.5955175119200933,571.648,571.648,0.9990981606672212,0.5812229031074861,0.1100409191060749,2.257556840349245,0.3402600860779563,0.6927081012530891,0.28608624057696136,0.3129518887448393,0.2464447199630837,0.21346151114407477,0.337727557326021,0.08045372176414829,0.7063786998373232,0.12818188158170027,0.2045002711006687,0.30431681871414185,0.4078434095363372,0.2796614499500193,0.11389601892395189,0.00270470043743392,4.725245210225694,0.001552575070863655,0.0028748742336157473
26.0,0.6321477422901007,0.5464452687000088,594.51392,594.51392,0.9990981606672212,0.5624351449083299,0.1100409191060749,2.255483397612873,0.3146000271440866,0.6928218251610992,0.2886693932156064,0.314014158631632,0.24642702943112346,0.19899714911135186,0.3376488973625018,0.0805203447110481,0.7069636451894895,0.13590342679127726,0.2045002711006687,0.2969229221343994,0.4179527737862858,0.2882756328215266,0.11389601892395189,0.002998516279781655,5.351325703202747,0.0015266079257638288,0.0032216367403545766
27.0,0.6326245642004753,0.5827242175282643,617.37984,617.37984,0.9990981606672212,0.587819718490954,0.1100409191060749,2.2795597278835347,0.3522547583793708,0.6931291844544568,0.2822748979897153,0.3170075609856068,0.2490782103796643,0.22140232849989758,0.33928570980376727,0.08082817022175656,0.7096663341299518,0.12285693441307362,0.2045002711006687,0.29077354073524475,0.3975782428682825,0.27016579621776526,0.11389601892395189,0.0033675949950427862,6.150058162107598,0.0015327696138723004,0.003651617834307752
28.0,0.6359036144387452,0.533047326721594,640.24576,640.24576,0.9990981606672212,0.5901199089493959,0.1100409191060749,2.313723246637552,0.3338610931476979,0.6960874644483289,0.28747356122640727,0.3184308977085378,0.2526251449217224,0.21190302746484269,0.33739715536055603,0.08073298213528296,0.7088305886195038,0.11972144021336495,0.2045002711006687,0.28342312574386597,0.3975110525387487,0.27063390801908027,0.11389601892395189,0.002783316763515162,5.208951139473356,0.001566545588924032,0.002976170687873752
29.0,0.6322514637818893,0.5280428211123521,663.11168,663.11168,0.9990981606672212,0.5561191288881568,0.1100409191060749,2.3161074118348903,0.3197698013185704,0.6940532029142068,0.2889643247928709,0.31724766495330725,0.25306406128147124,0.20261531348921702,0.3414794418144419,0.0817519865137956,0.7177773840223618,0.1284655503705737,0.2045002711006687,0.2685485780239105,0.40838000716665823,0.2791078364076076,0.11389601892395189,0.0029806400087584875,5.694677489635069,0.0014258746755709795,0.003233367270489392
30.0,0.6366479431319612,0.5485109258396439,685.9776,685.9776,0.9990981606672212,0.5840935403815898,0.1100409191060749,2.330732489529856,0.32554508339253696,0.6972311115189413,0.29212678335966763,0.32064666995141733,0.25447346660120274,0.203181700174647,0.3437631157457519,0.08155938603874802,0.7160863637666303,0.13111126478113547,0.2045002711006687,0.27399033308029175,0.4028564751136224,0.2734244421241188,0.11389601892395189,0.0033587407850803616,6.563580532441847,0.001448394470385336,0.0036753179912947243
31.0,0.6340145961777995,0.489655274229199,708.84352,708.84352,0.9990981606672212,0.5884051573681763,0.1100409191060749,2.3413990481540967,0.3380553522158671,0.6971291776539862,0.2880691539647375,0.32100367287514137,0.2553247483710127,0.21246767905030395,0.34193110913209046,0.08155643545915855,0.7160604578603718,0.12004175365344467,0.2045002711006687,0.29164814949035645,0.39734226227934594,0.2701211712663057,0.11389601892395189,0.0035286876114823014,7.0726442925515585,0.0014719133477065587,0.0038744654938246276
32.0,0.6329273313418352,0.4657258960519072,731.70944,731.70944,0.9990981606672212,0.592247825684621,0.1100409191060749,2.388477323043006,0.3375713800191223,0.7004205148835723,0.2916131815863884,0.32303222830685874,0.2607189594563274,0.21136642244168755,0.3439687887103525,0.08185885931239817,0.71871572058243,0.11429985155863434,0.2045002711006687,0.2676016390323639,0.38545914816054816,0.2589753173258699,0.11389601892395189,0.0027654593076707947,5.677204550767783,0.0012796155446527905,0.0030195702324846974
33.0,0.6295752462826274,0.47410675828835586,754.57536,754.57536,0.9990981606672212,0.5791958843907509,0.1100409191060749,2.416196552334188,0.32212417024555046,0.701283476150784,0.2947102719205314,0.3251530502775505,0.2635538176363353,0.20418968718707833,0.3478773656532248,0.08273006311610567,0.7263648360821492,0.1152542372881356,0.2045002711006687,0.2645718455314636,0.3879860109868074,0.26134451220686133,0.11389601892395189,0.004051992450668235,8.497126957285218,0.0013351177232706045,0.00452281350804906
34.0,0.6322854830608124,0.512574431742484,777.44128,777.44128,0.9990981606672212,0.6019470848956872,0.1100409191060749,2.4167966415911906,0.33834263671214165,0.7012906867665623,0.28706955511331994,0.32639211926554484,0.26391054703156147,0.21386977443433247,0.34754288511594367,0.08238725238193015,0.7233549790439991,0.11725975858284998,0.2045002711006687,0.2862277030944824,0.3885655263342731,0.2616330202092998,0.11389601892395189,0.003587983590488472,7.730956935789436,0.001299120606571282,0.003986958926827916
35.0,0.6287406671141467,0.46272454558140935,800.3072,800.3072,0.9990981606672212,0.6097314229955604,0.1100409191060749,2.464771495164455,0.3551666430330452,0.7025427406642754,0.28588121618253237,0.3221911246773452,0.26906473498641564,0.22532798229256745,0.3487263109646718,0.08300074759241656,0.7287414290383228,0.11426673310081382,0.2045002711006687,0.2832401990890503,0.385074179877728,0.25930495175955776,0.11389601892395189,0.0032100351532803294,7.089553251047619,0.0012707686076194173,0.003550378275322574
36.0,0.6315459189704196,0.6046787427886156,823.17312,823.17312,0.9990981606672212,0.6047829949540616,0.1100409191060749,2.4646758118898053,0.35554295686953913,0.7045501027299518,0.2835289772239017,0.3247081513799084,0.2690586996544247,0.22414359114274357,0.34880180846635206,0.08277786761837205,0.7267845566546329,0.11921693967239314,0.2045002711006687,0.2914419174194336,0.38715475785203685,0.260724082205696,0.11389601892395189,0.003156791106688593,7.1339573849109,0.0012368589743334461,0.00349596550108395
37.0,0.6293167441699566,0.4355105952430221,846.03904,846.03904,0.9990981606672212,0.576364756698011,0.1100409191060749,2.4981185367052734,0.32392029873428757,0.7066545935132835,0.29624840695686605,0.3320945728506399,0.27269881606370916,0.20358210337819757,0.3466615622190021,0.08241909078864043,0.7236345182852394,0.11705554246209443,0.2045002711006687,0.27063047885894775,0.3893138197976214,0.26243644657861276,0.11389601892395189,0.0038825616852605936,8.969406193413306,0.0011880498754719235,0.004362188163713353
38.0,0.6291355234979702,0.4804762417119545,868.90496,868.90496,0.9990981606672212,0.5794567063877633,0.1100409191060749,2.520644129412895,0.3191987109706767,0.7107254636023164,0.30065032919337975,0.33600532844994957,0.27498594275831345,0.19996793577936525,0.3472939416417363,0.082522609058828,0.724543402293351,0.12011044638748274,0.2045002711006687,0.2823682427406311,0.39098908303158236,0.2634513897504537,0.11389601892395189,0.0032521354392080442,7.702569559973199,0.0011666623211502869,0.0036250663126992937
39.0,0.624921056767089,0.4929119819077964,891.77088,891.77088,0.9990981606672212,0.5974792163421568,0.1100409191060749,2.539234381366024,0.3333015174016023,0.7120540120585184,0.2941164692015416,0.3272231064950226,0.2778695880089065,0.21141126801580548,0.350782086852346,0.0832667816831209,0.7310771918965662,0.1160248041775457,0.2045002711006687,0.2679588794708252,0.3867971847672198,0.26048046559710075,0.11389601892395189,0.0024667827623855005,5.967783896106994,0.0009990611635133633,0.002730381728964154
40.0,0.6299511046620305,0.563644066883322,914.6368,914.6368,0.9990981606672212,0.5955903283634912,0.1100409191060749,2.6126804635825276,0.3313521389676235,0.7154044288110348,0.29378325806410355,0.3335671569280141,0.28534204775617805,0.20822335247659884,0.35183179829276257,0.0834905689548793,0.7330420302980543,0.11581804721559595,0.2045002711006687,0.28011322021484375,0.3832607102598697,0.2573218269004062,0.11389601892395189,0.0031780476467966304,7.827560985984746,0.001165344513092115,0.00354179272429964
41.0,0.6289338283729876,0.5067263173631176,937.50272,937.50272,0.9990981606672212,0.601507793350493,0.1100409191060749,2.608295590638779,0.3365732166509833,0.7158182350985703,0.2916185045755415,0.3343028339425239,0.28531916256617457,0.21230262699955116,0.3505071283646774,0.08349571851668747,0.7330872431321535,0.1196594427244582,0.2045002711006687,0.3140316903591156,0.3886792003730444,0.26155338706197306,0.11389601892395189,0.0031250129194070114,7.8603506371728145,0.0011638160526290739,0.0034807107852657037
42.0,0.6281132620935567,0.503737190234752,960.36864,960.36864,0.9990981606672212,0.5947928441144928,0.1100409191060749,2.6335760271274116,0.3372492423962637,0.7194334748347966,0.2983476680847976,0.33216596332205267,0.2885715372139241,0.21080880237789898,0.3539529693734646,0.08390574515040576,0.736687251609992,0.1218417945690673,0.2045002711006687,0.2836776375770569,0.3871033544031985,0.25927946908696764,0.11389601892395189,0.00317948218702548,8.166577542899176,0.0010083476891338651,0.0035740313149541935
43.0,0.6292282625429786,0.509765713434416,983.23456,983.23456,0.9990981606672212,0.5717384701841539,0.1100409191060749,2.615703500714938,0.32752055975359057,0.7207553104398154,0.3043758438320816,0.3336254627368401,0.28680800370115145,0.20439797687551106,0.35346726794269157,0.08399306891700169,0.7374539488784385,0.12281245160291157,0.20450951154489178,0.30000609159469604,0.39034650651142294,0.26202555832860297,0.11389601892395189,0.0027878733407867293,7.298379386920715,0.0010330585396019294,0.0031080498666225535
44.0,0.6235198545128545,0.4775093456377678,1006.10048,1006.10048,0.9990981606672212,0.57989638850379,0.1100409191060749,2.666330115360331,0.3406039913542285,0.7244630676349221,0.3000253095960674,0.33989585639928677,0.2923948632393982,0.21368681723260186,0.35518804876556315,0.08436919219708401,0.7407562880087769,0.11442256519425226,0.20450951154489178,0.3005848228931427,0.3803078742000644,0.25364922926837236,0.11389601892395189,0.0029038993150110972,7.741187325736973,0.0009196812245170492,0.00326629556145156
45.0,0.6241760868290169,0.5171639544905415,1028.9664,1028.9664,0.9990981606672212,0.5827493331174938,0.1100409191060749,2.681619880504268,0.34273316402050996,0.7225609080319345,0.29901335300663984,0.3389561951374017,0.29400581529985664,0.21612605084166753,0.36156673429482544,0.08537994170146518,0.7496306061274466,0.12164639226795534,0.20451875282422052,0.3073066473007202,0.38588534324432794,0.25789209454576545,0.11389601892395189,0.0026978476052966567,7.330263347830623,0.0009590270952556797,0.003015619142709519
46.0,0.6256008267824532,0.5629111791836221,1051.83232,1051.83232,0.9990981606672212,0.5873176966968257,0.1100409191060749,2.6941869934851117,0.3254698601559269,0.724922952578542,0.3042115756778184,0.3416441998575339,0.29572822635775253,0.20290348953481485,0.3604569486289197,0.08538370742335698,0.749663668932691,0.1191828430957023,0.20451875282422052,0.3038159906864166,0.3852235905713971,0.2570228054844047,0.11389601892395189,0.0036963334728619263,10.21711727703223,0.0009788368672471542,0.004194444586103402
47.0,0.622295101541119,0.5387229330831789,1074.69824,1074.69824,0.9990981606672212,0.6287389539137628,0.1100409191060749,2.703438540201761,0.3367092057125662,0.725040543553509,0.2985657357853147,0.34375638928877306,0.2969941878773309,0.21387738305642606,0.3587275463327013,0.08529341412290875,0.7488708993407308,0.11761732243659954,0.20451875282422052,0.3086560070514679,0.3848936971978408,0.2577573147720033,0.11389601892395189,0.002971233659957781,8.386174604180269,0.001033016171870239,0.0033260304969260136
48.0,0.6221383270616747,0.5703178327296883,1097.56416,1097.56416,0.9990981606672212,0.585573898976728,0.1100409191060749,2.723594039924414,0.32934480702872704,0.730869648988558,0.30525488194303063,0.3463055359410114,0.2998746437276753,0.20632284172368165,0.35824365202297914,0.08441550912205886,0.7411629477446697,0.11217029153169829,0.20451875282422052,0.2993529438972473,0.3819128067190811,0.255054370366427,0.11389601892395189,0.0031326080504993263,9.017122873628978,0.0009366257205779553,0.003536871293268647
49.0,0.6234084989157469,0.6106646427642833,1120.43008,1120.43008,0.9990981606672212,0.5986577855141088,0.1100409191060749,2.7825095972523943,0.32222181868163097,0.7332933972394595,0.30933115575356007,0.34854032505574006,0.30645373373477136,0.20482091339319627,0.3638749298548395,0.08556914253364019,0.7512917777290751,0.11421956395909705,0.20451875282422052,0.29530826210975647,0.37990278107295955,0.25380428563380086,0.11389601892395189,0.0024114691621402082,7.07886634481838,0.000899146201687412,0.002690023756516445
50.0,0.6220294964387904,0.6757453800733527,1143.296,1143.296,0.9990981606672212,0.6124015633625394,0.1100409191060749,2.7843936398443097,0.3238803698064223,0.7316885285746197,0.30734391419590773,0.3493604409989268,0.3061460432515735,0.20486374716471312,0.36536633179876965,0.08576882339592902,0.7530449633467581,0.11637172241267488,0.20450951154489178,0.31433361768722534,0.38218823516277073,0.2551460343525505,0.11389601892395189,0.003336066574800389,9.937486569513567,0.0009169273577536674,0.0037840402713740485
51.0,0.6209850747862694,0.6046187113979541,1166.16192,1166.16192,0.9990981606672212,0.6295810039703075,0.1100409191060749,2.7736515490507685,0.3413190924086153,0.7346849443912397,0.30411369283227385,0.34819507247772236,0.3055649665859598,0.21655160542877633,0.3611612740584912,0.08507241727268987,0.7469305606677309,0.10749152194019114,0.20451875282422052,0.30085721611976624,0.3746648420024706,0.24981761622177914,0.11389601892395189,0.002995751941584324,9.088896580244182,0.0009655435990364205,0.003371568318128097
52.0,0.6220550154385042,0.60133919020116,1189.02784,1189.02784,0.9990981606672212,0.6063477519945337,0.1100409191060749,2.8399159545803596,0.32963887332422087,0.7394855980436392,0.312075038121062,0.35544927224387196,0.31327480695271087,0.2087950862652044,0.3688344606338507,0.08681177794047476,0.762202039725715,0.11673439231621721,0.20450951154489178,0.2926287353038788,0.3815337043789733,0.2544073205463224,0.11389601892395189,0.0025414532542083717,7.840235500334529,0.0008483677580816044,0.0028557490206000923
