round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_auroc,fed_brier,fed_auprc_lift,fed_ece,fed_prevalence,fed_f1_best_threshold,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
16.0,9.294937770494297,725.2543346771272,58.57536,58.57536,1.0,0.3139525521341547,0.6829941882212565,0.23828478497293382,2.1672672959781507,0.3762232684919541,0.1138595166163142,0.566676875685172,0.29167587397460903,0.24582102194947375,0.6615974453131286,0.21434615994304823,1.8819460238216639,0.2734419505525806,0.27746441042170294,0.5862454175949097,0.3761423685973193,0.2401933319520174,0.11389601892395189,0.006038326258669058,1.2578303087366294,0.004421999889346922,0.007509568226957949,0.0024502467484666278
17.0,9.3121872539564,711.1894825075275,62.23632,62.23632,1.0,0.3182004306249995,0.6833533799876305,0.2383230775422569,2.1663870091609274,0.3765116478658815,0.1138595166163142,0.5863743743785137,0.29606278192084756,0.24547703121992215,0.6620527896201377,0.2165352324416426,1.901165944932831,0.2730011587485516,0.27988101676581933,0.5817887783050537,0.3767167301079343,0.24052769160376522,0.11389601892395189,0.006170011986337219,1.3366089844239468,0.0043292748729958355,0.007862939969450188,0.002324024169000382
18.0,9.171342433933152,743.1433190088401,65.89728,65.89728,1.0,0.3197800000787229,0.6830465126450099,0.23462008102042628,2.153160184706908,0.3717018614287703,0.1138595166163142,0.5740668572061521,0.2978990910544978,0.24387143008111403,0.66200850260494,0.21940544681368318,1.9263662495541631,0.27443214909726266,0.28073493650364767,0.5810403823852539,0.37192510808862334,0.23694022991887193,0.11389601892395189,0.00595838080204995,1.342861956994966,0.004195810517058768,0.0075899102028512255,0.0030328806877209266
19.0,9.121322685416837,786.2777496049343,69.55824,69.55824,1.0,0.3187973843854266,0.6862546329246063,0.2377955351619281,2.1803225532970005,0.375981738003044,0.1138595166163142,0.5823738856704422,0.2966867814999998,0.24728691314318307,0.6610588604927146,0.21465486748292667,1.8846564569236721,0.27306108823856684,0.27951433738052184,0.5761779546737671,0.37599118934753306,0.2399976323337803,0.11389601892395189,0.004634239587943579,1.0941760446639819,0.0035351399162488477,0.00565610060257811,0.0028159185156725703
20.0,9.187547616168747,976.4468053472065,73.2192,73.2192,1.0,0.3203003530087983,0.6872211172435081,0.23454627830536895,2.1693077090306603,0.3717587866050389,0.1138595166163142,0.5679351302165789,0.29820756417928296,0.2463051972522407,0.6606000148886696,0.21755814079737795,1.9101470170141857,0.2744638462439939,0.2792924591036042,0.5701268315315247,0.3719324315447435,0.2369256281005546,0.11389601892395189,0.004833490157156761,1.1831954145936834,0.0036350412071004187,0.005955786881053969,0.0029771983764434245
21.0,9.388587604881405,788.9936598154105,76.88016,76.88016,1.0,0.3247401727980173,0.6874467155752095,0.239467804894895,2.1742843993991765,0.37791998098038837,0.1138595166163142,0.5848359065646191,0.2948534372439925,0.24735531814878176,0.6610409900734339,0.21805555823789285,1.9145143113692855,0.2709127607086791,0.28133453561767363,0.5816083550453186,0.37805193246259877,0.2419027841573826,0.11389601892395189,0.004458906309716705,1.1332731786933437,0.003448594028149341,0.005408595363923906,0.003150844714837826
22.0,9.225730352538298,1095.0360284591202,80.54112,80.54112,1.0,0.32397913387726135,0.6882995957227224,0.23595052492572957,2.2195932813596464,0.3737989641577831,0.1138595166163142,0.5800637968844938,0.29950625138957826,0.25194027761474885,0.6595344032928959,0.21301660946385909,1.8702726528667326,0.2750790120566546,0.2816901408450704,0.6055043339729309,0.3737582302224301,0.2383673671850893,0.11389601892395189,0.004531809269861428,1.1910115295031574,0.0034510197412937686,0.005555806529760525,0.0033382719869466454
23.0,9.26043372623842,912.2093173289857,84.20208,84.20208,1.0,0.32247646977060473,0.689029125751267,0.23538053923076563,2.237116105074523,0.37322463579513393,0.1138595166163142,0.5762639100544252,0.2981043424311931,0.25302690986099874,0.6580759436597885,0.21076517504343667,1.8505051979399219,0.27423887587822016,0.28008177570093457,0.5985769033432007,0.3731644186278679,0.23790139096993781,0.11389601892395189,0.0039953853459524565,1.0888459830357533,0.003013212122012894,0.004929866907442563,0.0032033545385598233
24.0,9.287210945929841,975.6613567538423,87.86304,87.86304,1.0,0.32452703381652803,0.6920552842262344,0.23514273594056082,2.2300560251805823,0.37302932406664047,0.1138595166163142,0.5752944308994311,0.30034490841010286,0.25323238458584785,0.6573390273040429,0.2158511181180381,1.8951594634941664,0.2738540692235734,0.27973329198325325,0.6080209612846375,0.3729957401815469,0.23776713685961523,0.11389601892395189,0.004516683124776676,1.2769532245411028,0.003019234759657339,0.005954598687598587,0.002856287668263164
25.0,9.175200655425618,1004.8607537875499,91.524,91.524,1.0,0.32689624092206593,0.6911382489683164,0.23938774062853596,2.236853390022155,0.37839867044634146,0.1138595166163142,0.5780891834627855,0.2987246019320317,0.2536884306636361,0.6571015414792762,0.21650120896627068,1.9008672209239204,0.2688798505001649,0.27826385314805285,0.6201066970825195,0.37855561538451543,0.24236850834025725,0.11389601892395189,0.004245033223187672,1.243995612991057,0.002818548738375664,0.005615628753414628,0.003292328560617761
26.0,9.085683286146852,953.0103350386792,95.18496,95.18496,1.0,0.3292764165345895,0.6937767986417728,0.23817941416324218,2.2608962899485627,0.3772127674095341,0.1138595166163142,0.5738466773501035,0.3009107656054654,0.25653431654090436,0.6600482029461193,0.21557697427699546,1.8927524975296608,0.2726140609079588,0.2789711701526286,0.6026380658149719,0.37703210420070704,0.24101279944175522,0.11389601892395189,0.004294200209424263,1.30113421461283,0.002764800909915373,0.005776640143029048,0.003076538809005685
27.0,9.361412239943927,956.9392756833233,98.84592,98.84592,1.0,0.3332160144971911,0.6947229592140475,0.2373496226163973,2.2779315995943215,0.37626158789903197,0.1138595166163142,0.5751574005095019,0.30195547704168346,0.25804034774735884,0.6537104286295361,0.21110096291828365,1.8534533947076348,0.27227893107007684,0.2775312626058895,0.583312451839447,0.3761015504597118,0.24024579187537556,0.11389601892395189,0.0036910782312404495,1.1557774302200414,0.002720063105899028,0.004635423794905217,0.0026099929527051676
28.0,9.322180876144529,1214.6790694391254,102.50688,102.50688,1.0,0.33168014841907884,0.6946412283093907,0.23665979118459513,2.263342967715758,0.3753152247874698,0.1138595166163142,0.5798064126967932,0.3029092255957362,0.25742918897012623,0.6571125724473574,0.21347279069389233,1.8742778958448725,0.2715261958997722,0.2771515714096274,0.5833539962768555,0.37511589364356557,0.23957454221695826,0.11389601892395189,0.0038637199646741984,1.2503074518090216,0.0027536725199369732,0.0049467736060326605,0.002388735380354146
29.0,9.201602850453744,1086.8971275981323,106.16784,106.16784,1.0,0.33181672332503065,0.6945728141691409,0.23519438872014417,2.2723311817281346,0.3734040527617651,0.1138595166163142,0.5796396981170711,0.3003617388213248,0.25755636984524927,0.6586636846826762,0.2170944010427579,1.9060754106577802,0.2711484593837535,0.27646068143541913,0.5776990652084351,0.37313480092418516,0.23815036981561385,0.11389601892395189,0.0036508139426063364,1.2208862568713812,0.0025396543462419927,0.00473976229806294,0.002840372203538919
30.0,9.222182685979828,1285.062572343359,109.8288,109.8288,1.0,0.3372670977806095,0.6947548984539982,0.2335751519622945,2.292973859559751,0.3716964593606421,0.1138595166163142,0.570021450075003,0.30503022292364546,0.26032320622212735,0.6585041937004865,0.21515520476924674,1.8890493873443055,0.2749911483535938,0.2788499409216227,0.5681450366973877,0.3711350389652532,0.23641954785838246,0.11389601892395189,0.0036368318299830355,1.2551677745177585,0.0023001060331611497,0.004946421722119055,0.0037593469950063037
31.0,9.243710532211376,1062.456876772456,113.48976,113.48976,1.0,0.333845297168661,0.6934537152150156,0.22971811427069624,2.27991880597056,0.3667292990520116,0.1138595166163142,0.5479592892687396,0.3118563942143953,0.25954048564556004,0.6560565988305216,0.2118163615852565,1.8597345507456744,0.275280191411661,0.27823334771975256,0.5808117985725403,0.3664023932242971,0.23295139632923204,0.11389601892395189,0.0035058058842341038,1.251641579587158,0.002262529769904538,0.004724208609527011,0.0032209314173860435
32.0,9.34158763561444,1148.837640204206,117.15072,117.15072,1.0,0.3323475673009622,0.6939469669791201,0.23342723107041538,2.3084255183462736,0.3714626355213699,0.1138595166163142,0.5749304515421241,0.30343367950838673,0.2628308715328758,0.6524929059204247,0.2118671227274998,1.8601802304342436,0.27335557673975214,0.277040384072296,0.5880573987960815,0.3712562493137339,0.23655461681992473,0.11389601892395189,0.0034267654202947665,1.2638873647501896,0.002138694459611845,0.004691976280965482,0.00323341559430705
33.0,9.33617052502119,1105.723989880175,120.81168,120.81168,1.0,0.3335274740267297,0.6948130440463638,0.2379707250527482,2.3295611633835134,0.3773847287230021,0.1138595166163142,0.5717697578997232,0.30038834094815936,0.2642789507270485,0.6557348559867586,0.21242963003254892,1.8651190097731836,0.2707403593088454,0.28233151183970856,0.6113172769546509,0.37699155242932425,0.24102102575928003,0.11389601892395189,0.003691839801809405,1.4004414436894876,0.0021043048617936898,0.0052626906932216715,0.003648953353863011
34.0,9.283925426806203,1244.6543036901617,124.47264,124.47264,1.0,0.3395002249675216,0.6989003623592503,0.23044133188201824,2.361383860115707,0.3680055824041364,0.1138595166163142,0.5676133159307946,0.30910855579078317,0.26803349263655246,0.6552826992404921,0.2127977388205422,1.868350982158795,0.27184466019417475,0.2769636576787808,0.5875164866447449,0.36779080831480765,0.23391839736447503,0.11389601892395189,0.00333739955024196,1.3033900407999681,0.002084782974506712,0.004577630195921313,0.0036525719900967397
35.0,9.292422004191927,1103.3056447466984,128.1336,128.1336,1.0,0.34533292008169647,0.6990844155341178,0.23494603124526597,2.3826491639442304,0.3739350625531408,0.1138595166163142,0.5792479886685583,0.3096217774647319,0.2713592348498582,0.6553552601704647,0.21196569826371867,1.8610457175438913,0.2696732627703636,0.2742656017327738,0.587132453918457,0.37379835156707075,0.23873576493684873,0.11389601892395189,0.003438304269646306,1.3839583084245533,0.00203739294456631,0.004834263060948077,0.003782556665626416
36.0,9.308706401543763,1085.4088291973574,131.79456,131.79456,1.0,0.3424628275775728,0.6995275898910602,0.23934076167881127,2.4068921971657136,0.37932384101766464,0.1138595166163142,0.597546304867782,0.301553252900995,0.273558267980976,0.6522498355896327,0.20545864539373043,1.8039141959027971,0.2694722926076898,0.27470856563608714,0.5823778510093689,0.37882951415977356,0.24271328611706505,0.11389601892395189,0.0034835931960443783,1.4414187121410578,0.001930759391309341,0.005033571413705635,0.003955571622812719
37.0,9.292276603862618,1358.0780267728308,135.45552,135.45552,1.0,0.344198518542179,0.6991524544188575,0.23621000382011373,2.3811853787260264,0.3751743330413249,0.1138595166163142,0.583253489700329,0.3075738141126935,0.2703405197087948,0.6529912571985537,0.20386122707399373,1.7898889618794438,0.2713498622589532,0.2746715551481821,0.6122819185256958,0.3747617586407707,0.23957852024005832,0.11389601892395189,0.0029740493618562987,1.2646522454406295,0.0018767690957597026,0.004066914871119853,0.004315894085823911
38.0,9.3056120119745,1360.8422582654416,139.11648,139.11648,1.0,0.34868375748803676,0.7006287520481622,0.23593680491247415,2.4164453380994497,0.3747271176091487,0.1138595166163142,0.5824741831636441,0.30333403865424086,0.27401907812882503,0.6533810682685657,0.2029587304160777,1.7819650970556995,0.2701612903225806,0.27621776504297996,0.6090372800827026,0.3747171325222572,0.23968427779293872,0.11389601892395189,0.002715444555424875,1.186878306575636,0.0016365531970464126,0.003791681564594019,0.0035039851858646802
39.0,9.389534501582023,1144.8840896962183,142.77744,142.77744,1.0,0.3447727634219375,0.702451005312837,0.23340726536769396,2.4283831566931933,0.3718204231107154,0.1138595166163142,0.582119077256499,0.309405572114308,0.2755750245610304,0.6527981838835022,0.20837704885485386,1.829537597745069,0.2707648991083998,0.27732332037012203,0.5820583701133728,0.37153804439347654,0.23711084033482738,0.11389601892395189,0.0030076030639278714,1.3510366569989856,0.0017380125584152998,0.004274308559408837,0.003412287544783228
40.0,9.242956210665731,1438.292993345422,146.4384,146.4384,1.0,0.34466208142312443,0.6997897254063027,0.23474587366692684,2.4005326988707596,0.3731935469089765,0.1138595166163142,0.5779401075586392,0.3020964214919621,0.27329199316805486,0.6542155691610576,0.20365662135035767,1.7880925362838076,0.2701058797026357,0.27728466058257284,0.562790036201477,0.3726585659262351,0.2379020766317584,0.11389601892395189,0.002695574942967426,1.2494173667955693,0.0017144736108496736,0.003664984621449982,0.003660592421537826
41.0,9.315836170913046,1392.9255250641497,150.09936,150.09936,1.0,0.3452226168703669,0.7016086155099532,0.23993976449772178,2.387455291680532,0.37993689131078356,0.1138595166163142,0.5872526032510631,0.29930643130641477,0.2716010064972446,0.6493634993373136,0.20803495527426308,1.8265340372710266,0.2704926908500271,0.2783844231022234,0.5949296355247498,0.3797454213982936,0.24318923989143174,0.11389601892395189,0.0027592037677452988,1.3130319189567672,0.0016891693423950293,0.0038186012867477605,0.0031587840234827227
42.0,9.221546921926958,1370.8799858229572,153.76032,153.76032,1.0,0.34936334903982624,0.7033891932632925,0.23687653864991418,2.3803616979262636,0.37648353873319484,0.1138595166163142,0.5814808878151011,0.3078535086492972,0.2707500125262943,0.65141050315822,0.20621633356930594,1.8105666512101368,0.27332427536231885,0.27901658090337333,0.6062694191932678,0.3761475191656116,0.24038063499423265,0.11389601892395189,0.0027273561234951557,1.3328584503688035,0.0016416335733745065,0.003801159105962392,0.0041141594903951195
43.0,9.318308572235315,1152.9575080316692,157.42128,157.42128,1.0,0.3462060282049812,0.7023563233775734,0.24087469819239915,2.402458339201585,0.3811143473324318,0.1138595166163142,0.6005337784856498,0.30070286059734386,0.2729574598298235,0.6537234926087996,0.20688103149470366,1.8164026578737371,0.2699535706389564,0.2790405626020344,0.583954393863678,0.38087443365356444,0.24423809861229465,0.11389601892395189,0.002498478259229792,1.2527390672667025,0.001511424170714938,0.003473587975776636,0.003096621891743312
44.0,9.322627304251055,1486.2022233234352,161.08224,161.08224,1.0,0.3454420815998178,0.7040429512116924,0.235904204075068,2.410115820898594,0.3750602917977017,0.1138595166163142,0.5746425260589922,0.3055802118813405,0.27304292484757586,0.6470545382607434,0.2064581737057466,1.8126899926466986,0.2714418173388966,0.27849792863824674,0.5842586159706116,0.37480712197246646,0.23945809575441812,0.11389601892395189,0.0026231572154877137,1.349499820933488,0.0014595683532841657,0.003772473853840128,0.0031496817766149877
45.0,9.279520880675244,1589.188411904518,164.7432,164.7432,1.0,0.34677092296700895,0.7067224066860454,0.23587668639994483,2.37977735783172,0.37489257851807345,0.1138595166163142,0.573743566306081,0.30312286966277446,0.27030601894088524,0.6501773689311415,0.20978116017300563,1.841865608253402,0.2722371967654987,0.2765366501630238,0.5499961376190186,0.37460465760547873,0.23932808906944936,0.11389601892395189,0.002556587351439933,1.350662700175235,0.0014905835978493898,0.003605349747150556,0.0039580986943183105
46.0,9.303058191736051,1243.9386609599026,168.40416,168.40416,1.0,0.354419902091595,0.7080209027139203,0.23513724896034993,2.4426684291971252,0.3745202848725196,0.1138595166163142,0.571415206544994,0.3093873326715714,0.27741485886509015,0.6484286028308852,0.20525605911865177,1.802135500940562,0.27221438645980256,0.27646544181977256,0.5450689792633057,0.37427931746194304,0.2391067091666966,0.11389601892395189,0.0025805832060579116,1.3972920612804955,0.0014039533144396923,0.0037353993645334893,0.004004714857159935
47.0,9.527444492022862,1743.3454915190518,172.06512,172.06512,1.0,0.35373671841839344,0.7051598000415994,0.23287495337184946,2.460243030529744,0.3716172514975021,0.1138595166163142,0.572240662037921,0.3114395637123486,0.2785836439733561,0.6337731020974702,0.20342981334867405,1.7861011760604528,0.26729970326409497,0.27501647989452865,0.5671274662017822,0.37147980963332144,0.2369592434902964,0.11389601892395189,0.0023165040700927797,1.2850623426857055,0.0013281151642188839,0.0032825113348767263,0.0037592253951961928
48.0,9.402655907442712,1705.1731116307187,175.72608,175.72608,1.0,0.3533430926366979,0.7104360320693532,0.23575002497826172,2.4593462712539256,0.3756726631854671,0.1138595166163142,0.5753253080149642,0.3100442568849973,0.27888313775406254,0.647750443008196,0.2115483351340201,1.8573812950852167,0.27066431510875955,0.2744765138653084,0.6024453043937683,0.37531730277693753,0.23996937644184155,0.11389601892395189,0.0024056179954278305,1.3645670827327194,0.0013474153656474696,0.00344464064939906,0.00357048542642659
49.0,9.272776458743147,1320.1036847140244,179.38704,179.38704,1.0,0.35209198417191623,0.7099503203962484,0.23640532693399027,2.490624528530603,0.3758893174143679,0.1138595166163142,0.5773536498561758,0.30454756975809516,0.2824073092774388,0.6473010722402162,0.20778951343426286,1.8243790731000302,0.26987951807228916,0.27668520276685205,0.5945075750350952,0.37569223262879237,0.2402495893637261,0.11389601892395189,0.002318379119861315,1.3442070850533128,0.0013031745888670294,0.003315099803291699,0.003488772947240934
50.0,9.310073730637425,1513.770117595702,183.048,183.048,1.0,0.35021082660365316,0.7112192515459188,0.22958087658485588,2.4902809228890925,0.3672793670111943,0.1138595166163142,0.572195163872637,0.3133339519144802,0.28218123672099116,0.650733548082898,0.21135519697020627,1.8556855539553814,0.2729888652571,0.275545048594694,0.5392047166824341,0.36650464989496545,0.23323455822892467,0.11389601892395189,0.0021979852869744338,1.303935130966238,0.0011872558088820099,0.003188952915820399,0.0035429761161343293
