round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1,fed_ece,fed_auroc,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_prevalence,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
32.0,0.6550399267713785,2.5181289220377736,117.15072,117.15072,1.0,0.29613719979323583,0.30491693623106003,0.30338455210661003,0.7123910202756706,0.5629441281272288,0.19280616174476964,0.33981454690319113,0.11344035253383694,2.5849254343831847,0.6494094930779483,0.2201733104246543,1.933108044554775,0.2717127607957302,0.27551692348215456,0.5136325359344482,0.30336973935686623,0.20167609727067698,0.11389601892395189,0.003471404969632033,1.8353823141096655,0.0017197178377457941,0.005404980575759371,0.0046144919212337656
33.0,0.6571729701770765,2.4454022967452467,120.81168,120.81168,1.0,0.2971474170879311,0.30484972210082,0.31777905921170524,0.7139592306329948,0.5685516146619927,0.2000689742590651,0.34104013290481927,0.11344035253383694,2.5901644086922087,0.6466288357587492,0.21825955454699883,1.9163053863430488,0.2680388258683195,0.27631763879128596,0.5325462818145752,0.31763921355434604,0.20911185417511896,0.11389601892395189,0.0032630787468017146,1.7841694236485637,0.0016698162761518685,0.00502192575991136,0.003344068284401747
34.0,0.6600086724597427,2.66183566006091,124.47264,124.47264,1.0,0.29960083568790585,0.3008849673188651,0.3200956466661569,0.7141053375445898,0.5787328326067985,0.20232847755005134,0.33838354492554507,0.11344035253383694,2.613325825253672,0.6490734564086511,0.21776288413275716,1.9119446508324136,0.2691887163787448,0.2775148832239353,0.5632242560386658,0.32022386831399613,0.21160829120489472,0.11389601892395189,0.003248315516502386,1.8339445534729748,0.0016520378193512863,0.005010555202879711,0.0041920503979733575
35.0,0.6566402878903259,3.3277589427939134,128.1336,128.1336,1.0,0.2997031326191583,0.29502652798000134,0.3349129086656498,0.7164108398986512,0.5980083688723054,0.21089064399815835,0.3438376477969777,0.11344035253383694,2.6081155756479086,0.6480557460701768,0.21562069323082192,1.8931363472395937,0.2661689032388255,0.2742935906271537,0.5486475825309753,0.3351761303628643,0.21976958743660926,0.11389601892395189,0.0031666238667715074,1.8426786928885122,0.001547209684925397,0.0049510177100254875,0.004895853406038562
36.0,0.6473264720754821,2.3185766473266325,131.79456,131.79456,1.0,0.30553059825535667,0.3079373761097842,0.3207387279841026,0.7173530537868817,0.5812986500239951,0.2001034098932224,0.3472381866086553,0.11344035253383694,2.6598473436886696,0.6468340945914424,0.21582299783472192,1.8949125691463056,0.26919958299548247,0.275417598316454,0.5199745297431946,0.32108118707757055,0.20964599853848717,0.11389601892395189,0.0029407585941551885,1.7657366742587328,0.001459478046589852,0.004570803877737462,0.004578446701873873
37.0,0.6499200589991763,2.506669934589736,135.45552,135.45552,1.0,0.30889463708554116,0.30831434834107585,0.31192688349694686,0.72033279504845,0.5558868861269718,0.1956006031685349,0.34774100600604047,0.11344035253383694,2.6905217389255975,0.6442197551561806,0.21402635071005605,1.8791381185409206,0.2656653367754048,0.2715629900679561,0.5174998641014099,0.31238213989002206,0.20618073584270336,0.11389601892395189,0.00273588471536363,1.6917213055457978,0.0013184926462652417,0.004293203944521507,0.005035702050238864
38.0,0.657485517446327,2.479501778907025,139.11648,139.11648,1.0,0.30992906208483106,0.3044176053442986,0.3303912462238712,0.721980425218634,0.5682807881257276,0.20667382665262396,0.3476863415801303,0.11344035253383694,2.697932917498568,0.6432590569769706,0.21493479069730365,1.8871141654285135,0.26357573832962844,0.2705422023476802,0.5408968329429626,0.33039910307598813,0.21681822249707405,0.11389601892395189,0.002641912572460236,1.6797697513575258,0.0013141711182589825,0.004100382495895531,0.004343485434408968
39.0,0.6596833917178938,2.3432549202227806,142.77744,142.77744,1.0,0.311150436665112,0.3055136813870309,0.31854898934801146,0.7225760131558268,0.5859589643136187,0.20067516019766213,0.35218907608022093,0.11344035253383694,2.707082441691485,0.6441693816568881,0.21214487848753583,1.8626189088240606,0.2617880866819122,0.27225538541396316,0.5280324816703796,0.31830750504847843,0.21163565674437362,0.11389601892395189,0.0025635652645253333,1.674606674273491,0.0012862417263841696,0.003967106219316242,0.004685192352827945
40.0,0.6597006683880972,2.7057732217590913,146.4384,146.4384,1.0,0.31176663304248126,0.308456287278512,0.30224508889698865,0.7224904103797959,0.5861043074763644,0.19186642415198346,0.35460627107614856,0.11344035253383694,2.7166114591893105,0.6433252176865547,0.21212599647558505,1.8624531259272643,0.26356764075369515,0.27401993355481724,0.5266443490982056,0.3021563098838199,0.20325586193343118,0.11389601892395189,0.002728024918080062,1.8309753958637884,0.0012870184047337864,0.004301855108306515,0.008266723607943685
41.0,0.6699926105493963,3.70194046536659,150.09936,150.09936,1.0,0.3128590401829926,0.2974902094379202,0.33194680489832756,0.7236502247773832,0.5870045560033659,0.2094646742735026,0.35255534585329135,0.11344035253383694,2.7263269200480242,0.641116162795303,0.21176136772879478,1.8592517080881235,0.2590632178168381,0.26799802761341224,0.5353114604949951,0.33173572141004554,0.2207273295483047,0.11389601892395189,0.002862275878832812,1.9713695730765721,0.0012547688498478538,0.0046287798371393895,0.004892939182758349
42.0,0.6731876293571462,3.4393693414533884,153.76032,153.76032,1.0,0.31939209860655693,0.3031864242666535,0.3281800459769374,0.7271045268795338,0.5767713764421513,0.204527892487474,0.36101054799222954,0.11344035253383694,2.778573558831371,0.6390684060072921,0.21006963263367798,1.8443983786118194,0.25983746792130025,0.27019276724549945,0.5612589120864868,0.3276215641147285,0.21549460814203705,0.11389601892395189,0.002560085669824993,1.8086757801756903,0.001200762858313086,0.004055928156391502,0.0033681091421710655
43.0,0.6699525475914716,3.033913036504739,157.42128,157.42128,1.0,0.320507017607676,0.3103912674066164,0.3066577349293602,0.7272215346257824,0.5746316584544171,0.19167259581718926,0.3577342246913168,0.11344035253383694,2.785531448719223,0.6358734912860874,0.21029787895177915,1.8464023671643393,0.25954738330975957,0.2671686746987952,0.540519118309021,0.3074590734162467,0.2040775072212437,0.11389601892395189,0.0023906001805500607,1.7324421229513973,0.001086328182809032,0.0038220083587734424,0.005293093712306666
44.0,0.666135441386521,3.424208161498098,161.08224,161.08224,1.0,0.32301241141359677,0.30719999218692917,0.3120595210255876,0.7276556056701986,0.5742402146381892,0.1953477167885961,0.36191847355395856,0.11344035253383694,2.80997548110107,0.637738816694124,0.20994459674887042,1.8433005712785269,0.2637116633087083,0.2674480554075653,0.5234889388084412,0.31227901254990154,0.20742654053714416,0.11389601892395189,0.0024230112135787325,1.8036309023264039,0.0011235034895514231,0.0038454614488722854,0.0052216082799365
45.0,0.6756303940245851,4.073727537436119,164.7432,164.7432,1.0,0.32242880034566673,0.3123606416716475,0.31519790952004684,0.7292566429798055,0.5678200193460085,0.19653779419785386,0.36051446575590523,0.11344035253383694,2.8057414731385184,0.6383792277659732,0.21091115333944363,1.8517868783479476,0.2588475499092559,0.26880106720026675,0.5643976926803589,0.31563991738004976,0.20886946860633013,0.11389601892395189,0.002270114458223371,1.7314432205139383,0.0010852975584336724,0.0035677041993471678,0.004275198477203656
46.0,0.6638955783925331,3.7312516185195577,168.40416,168.40416,1.0,0.3205440674192048,0.30522569651131676,0.3226336754434034,0.7280991865828651,0.5851135003686815,0.2021171819427427,0.3538981417257641,0.11344035253383694,2.791092225696476,0.6378813408175587,0.21093137940965884,1.8519644619931557,0.2564214192424902,0.26382630069643587,0.5351755023002625,0.3229611731268282,0.21429392038085165,0.11389601892395189,0.002185135225906763,1.7092333164237061,0.0010620944807497577,0.0034096200928585467,0.004117639717909712
47.0,0.6704189026679865,4.38480298834438,172.06512,172.06512,1.0,0.32687605764281163,0.30748890501015064,0.3153074642113292,0.7303702564124996,0.5808560264346957,0.19715749199052565,0.36112166167716914,0.11344035253383694,2.8457410591905368,0.6354376362776338,0.21160259125671937,1.8578576604859731,0.2600176133861735,0.2632461435278337,0.5682453513145447,0.3155682077815606,0.20952505143478764,0.11389601892395189,0.002139778480909511,1.712847779292133,0.0010167443528768894,0.0033631040730763544,0.003921678277962531
48.0,0.6670578897622854,3.631581818216462,175.72608,175.72608,1.0,0.3259004044709736,0.30634091328488594,0.32815502519543055,0.7303029876184071,0.591039870818681,0.20580927663858853,0.3570208952323489,0.11344035253383694,2.8345921495680044,0.6350907694314831,0.20994245948807622,1.8432818062609748,0.254841997961264,0.260690601417791,0.52020663022995,0.32890342997459654,0.2188867820909524,0.11389601892395189,0.0020869730283563787,1.7104882899311633,0.0009384042098125636,0.0033327909126078035,0.004596029024169288
