round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_prevalence,fed_brier,fed_ece,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
41.0,0.6358584182602284,0.2881468814291908,1.13792,47.7696,0.5412350858791136,0.275880946588404,2.16483444345403,0.3069774289371827,0.5089789509548188,0.6791394038394256,0.1122718691000629,0.22801124008462156,0.36314410776500056,0.24020256322292902,0.3439028538908998,0.0809289874333009,0.7105515030102765,0.0,0.20450951154489178,0.4549235701560974,0.3601382023192381,0.2315574340909172,0.11389601892395189,0.0442963914288693,0.46213621991773834,,0.0442963914288693
42.0,0.6489068276582997,0.25227852505806736,1.17964,49.43872,0.4559241291901578,0.27162995974547305,1.9771981118362714,0.2884448527565493,0.5120710975760705,0.6525857603291351,0.1122718691000629,0.20749809763476768,0.3285457450275229,0.2202383055725299,0.34342558569169745,0.08088108597258126,0.7101309311485713,0.0,0.20450951154489178,0.4543485641479492,0.36055962009178905,0.23191772881560033,0.11389601892395189,0.006915318510319653,0.166286966385087,0.006915318510319653,
43.0,0.6408279951268858,0.40022219218359256,1.17964,49.43872,0.0,0.27853845238791064,2.055277682054099,0.29619499121990717,0.5416390211665456,0.6660772295426143,0.1122718691000629,0.2168872198650289,0.341632500444196,0.22865536035249834,0.34342558569169745,0.08088108597258126,0.7101309311485713,0.0,0.20450951154489178,0.4543485641479492,0.36055962009178905,0.23191772881560033,0.11389601892395189,0.0,0.0,,
44.0,0.6306001019771912,0.5485995871945252,1.17964,49.43872,0.0,0.2884587422848178,2.1492237042257645,0.3086260992002534,0.5368907252522366,0.6772266693925284,0.1122718691000629,0.21327077103165065,0.33721094717880584,0.2381708629674091,0.34342558569169745,0.08088108597258126,0.7101309311485713,0.0,0.20450951154489178,0.4543485641479492,0.36055962009178905,0.23191772881560033,0.11389601892395189,0.0,0.0,,
45.0,0.6352773776199538,0.3032082818107976,1.22516,51.42016,0.5412350858791136,0.27572320132887507,2.123757789335057,0.301703397069294,0.5123412538054904,0.6746093249032493,0.1122718691000629,0.22736446765438256,0.36212178697988917,0.23595812292567878,0.3450311750970286,0.08102562443784722,0.711399969931766,0.0,0.20450951154489178,0.4552028477191925,0.3616129227724689,0.2327623869977066,0.11389601892395189,0.05015427668556493,0.5480388804062386,,0.05015427668556493
46.0,0.6473017037329568,0.3278874790721948,1.26688,53.08928,0.4559241291901578,0.26997498367971684,1.9772635500037223,0.288846950182823,0.49347755670022325,0.6527124647619559,0.1122718691000629,0.20530079529336118,0.32585847720297484,0.22041013468505705,0.34498185575168233,0.08101622587706656,0.7113174511495516,0.0008635578583765112,0.20450951154489178,0.45479047298431396,0.3620397388572103,0.23311950507207088,0.11389601892395189,0.003931480254662819,0.1043559234822169,0.003931480254662819,
47.0,0.6469081116846336,0.4212586177205687,1.26688,53.08928,0.0,0.2799590790095101,2.0503246374649287,0.2953941590607365,0.5164171975108344,0.6652009560722836,0.1122718691000629,0.207478065050972,0.32464978647089504,0.2279493135480558,0.34498185575168233,0.08101622587706656,0.7113174511495516,0.0008635578583765112,0.20450951154489178,0.45479047298431396,0.3620397388572103,0.23311950507207088,0.11389601892395189,0.0,0.0,,
48.0,0.6289215206678598,0.5013741978863565,1.26688,53.08928,0.0,0.28633697520284573,2.1313179231705512,0.3056731002031579,0.5313797846070769,0.6753406798533397,0.1122718691000629,0.19735862866162004,0.3104989767098028,0.23606943263713434,0.34498185575168233,0.08101622587706656,0.7113174511495516,0.0008635578583765112,0.20450951154489178,0.45479047298431396,0.3620397388572103,0.23311950507207088,0.11389601892395189,0.0,0.0,,
49.0,0.6351094210243127,0.3344781021956752,1.3124,55.07072,0.5412350858791136,0.28129134474559087,2.1347529893702455,0.30393621833291473,0.5097927702512285,0.6760245185426926,0.1122718691000629,0.22440776212106095,0.3583156580113629,0.23698930409672,0.34596912112023026,0.08113183490776789,0.712332491286982,0.004185851820845542,0.20450951154489178,0.4562629759311676,0.3622520016453348,0.2332892658918749,0.11389601892395189,0.0448775874552526,0.5222264237909258,,0.0448775874552526
50.0,0.6233838871949519,0.3702781903244491,1.3124,55.07072,0.0,0.2828875786665078,2.2077964497004396,0.3102749297305968,0.5739953111765743,0.6839359133403993,0.1122718691000629,0.21746987765790615,0.3417407785862909,0.24419649559714948,0.34596912112023026,0.08113183490776789,0.712332491286982,0.004185851820845542,0.20450951154489178,0.4562629759311676,0.3622520016453348,0.2332892658918749,0.11389601892395189,0.0,0.0,,
51.0,0.6085715066286246,0.6150193082033091,1.3124,55.07072,0.0,0.2875938742187393,2.321442275790881,0.32026295848132774,0.5878871164376664,0.6929034387355951,0.1122718691000629,0.22352460226362342,0.35103605700119894,0.25507909092731007,0.34596912112023026,0.08113183490776789,0.712332491286982,0.004185851820845542,0.20450951154489178,0.4562629759311676,0.3622520016453348,0.2332892658918749,0.11389601892395189,0.0,0.0,,
52.0,0.5908971757718113,0.8359818658957774,1.3124,55.07072,0.0,0.3026929110518567,2.426721359806609,0.332164991563065,0.565521155024865,0.7015337582497682,0.1122718691000629,0.2083101305707828,0.3313490389947954,0.2644842360318171,0.34596912112023026,0.08113183490776789,0.712332491286982,0.004185851820845542,0.20450951154489178,0.4562629759311676,0.3622520016453348,0.2332892658918749,0.11389601892395189,0.0,0.0,,
53.0,0.6110346050297791,0.39420365572235033,1.35792,57.05216,0.5412350858791136,0.2891184971381734,2.3201669850490148,0.32440794256152133,0.5279200409308704,0.6957967491092831,0.1122718691000629,0.2275481236951617,0.3635143490277273,0.2556141250697787,0.34381957572913946,0.0809177945406076,0.7104532301048752,0.004132231404958678,0.2045002711006687,0.4540676474571228,0.3619230269704769,0.23309878606888929,0.11389601892395189,0.05681957024977749,0.6994559892991674,,0.05681957024977749
54.0,0.6515674831312392,0.3924320815778353,1.39964,58.72128,0.4559241291901578,0.2739547003066799,1.978200103385794,0.2892700029277852,0.5002448396291875,0.6536650481992914,0.1122718691000629,0.20254050620514488,0.31911371714049264,0.22033878712331578,0.3438264528286941,0.0809154626334063,0.7104327561039105,0.008681925808997633,0.2045002711006687,0.45359328389167786,0.3624192619036942,0.23351837514622983,0.11389601892395189,0.0034888320719636524,0.10136637592222542,0.0034888320719636524,
55.0,0.6480276504403063,0.4624767503462528,1.39964,58.72128,0.0,0.2769976530361842,2.0662144290117386,0.2968051815060456,0.5373942514385643,0.6656357099580703,0.1122718691000629,0.2131307848559429,0.33672199472409886,0.22965378361172312,0.3438264528286941,0.0809154626334063,0.7104327561039105,0.008681925808997633,0.2045002711006687,0.45359328389167786,0.3624192619036942,0.23351837514622983,0.11389601892395189,0.0,0.0,,
56.0,0.638680158814071,0.6441570852266374,1.39964,58.72128,0.0,0.2866873699701876,2.1315763494574176,0.30419475335002916,0.5369994966919276,0.6749777172700375,0.1122718691000629,0.20908987032707652,0.33035602418505366,0.23597003741381042,0.3438264528286941,0.0809154626334063,0.7104327561039105,0.008681925808997633,0.2045002711006687,0.45359328389167786,0.3624192619036942,0.23351837514622983,0.11389601892395189,0.0,0.0,,
57.0,0.6371620441047595,0.34399597944935445,1.44516,60.70272,0.5412350858791136,0.28262809561844515,2.1088727362222395,0.3032092452046059,0.5165879776280505,0.6737919558185285,0.1122718691000629,0.22370046863516715,0.3572955019045281,0.2349951718193687,0.3482880590109355,0.08137091604404612,0.7144316088728025,0.004964832436905255,0.2045002711006687,0.4569509029388428,0.362211092153837,0.2332550134540848,0.11389601892395189,0.05079451938250773,0.6344769312563585,,0.05079451938250773
58.0,0.6257091140729009,0.3910132125372383,1.44516,60.70272,0.0,0.2904073954192294,2.219180220116288,0.3107511965949669,0.5415243388985296,0.6837067454582986,0.1122718691000629,0.20221987951398077,0.3215545185090818,0.24563863513543593,0.3482880590109355,0.08137091604404612,0.7144316088728025,0.004964832436905255,0.2045002711006687,0.4569509029388428,0.362211092153837,0.2332550134540848,0.11389601892395189,0.0,0.0,,
59.0,0.6094058159064939,0.5987370316182197,1.44516,60.70272,0.0,0.2961256875452609,2.3094901037211404,0.3197706958302315,0.5657876660101363,0.6906236884246861,0.1122718691000629,0.20942240054619174,0.32963091740390554,0.25430309154614467,0.3482880590109355,0.08137091604404612,0.7144316088728025,0.004964832436905255,0.2045002711006687,0.4569509029388428,0.362211092153837,0.2332550134540848,0.11389601892395189,0.0,0.0,,
60.0,0.595272480218141,0.812828327502296,1.44516,60.70272,0.0,0.30521088913753913,2.4465651190277526,0.3303999744752166,0.5639105001941574,0.6998227454326706,0.1122718691000629,0.19749813533505864,0.316163430514917,0.26748421915066073,0.3482880590109355,0.08137091604404612,0.7144316088728025,0.004964832436905255,0.2045002711006687,0.4569509029388428,0.362211092153837,0.2332550134540848,0.11389601892395189,0.0,0.0,,
