round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_f1_best,fed_auprc_lift,fed_f1_best_threshold,fed_ece,fed_brier,fed_prevalence,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
23.0,0.6469311524171335,1.0070100070736419,84.20208,84.20208,1.0,0.2718495040842398,0.3233386828502779,2.367254266097497,0.5788658370169149,0.32704271664439666,0.20554213205347108,0.11448892245720041,0.7004254704987323,0.29603298429018776,0.659094720701661,0.2165429988121279,1.9012341331852272,0.2729741964689905,0.2764047706873233,0.5137841105461121,0.32579877469293034,0.20923979241146126,0.11389601892395189,0.005363085721183636,1.9923117860780621,0.0030149116383852257,0.007880267063439046,0.003809128804612945
24.0,0.6439550397343303,0.9816750387275558,87.86304,87.86304,1.0,0.2751852260252531,0.32952749071940046,2.3938889679503474,0.5674091265063212,0.3066041629754072,0.19323640601989087,0.11448892245720041,0.7015825669734912,0.3015283873215996,0.6560392554882141,0.21698656194084454,1.9051285900144233,0.2728300464765733,0.274605697518034,0.4950511157512665,0.3052558508608861,0.19745935595866124,0.11389601892395189,0.004960968088060118,1.9317960883236083,0.0026701772375734086,0.007417577054546977,0.003906870950743984
25.0,0.6456988656752918,1.236081600535641,91.524,91.524,1.0,0.2805964391519621,0.329894796566291,2.444696491073531,0.5776964363764899,0.3192084447973364,0.20090406179786108,0.11448892245720041,0.7023255234227707,0.29651997542686115,0.656501125510129,0.2133304234044348,1.8730279198509567,0.2712622044465357,0.27524204702627936,0.5267096161842346,0.3179103753527286,0.20542310225756694,0.11389601892395189,0.004579315428583707,1.8609833552291093,0.0026074403574629554,0.006700295522186848,0.003184331573031954
26.0,0.6468375565799717,1.2473187518301836,95.18496,95.18496,1.0,0.2816022041265641,0.3310137699443753,2.4522261304847404,0.5702649889624519,0.33804205189838166,0.21271101203639514,0.11448892245720041,0.705011546589355,0.2942011044105661,0.6571181318544792,0.21293693043634682,1.8695730759345006,0.2699063847691175,0.2762312633832976,0.5396786332130432,0.33718829215758983,0.21733900419675337,0.11389601892395189,0.004265392754069339,1.8051859005654478,0.0024882154972478737,0.006187686414990603,0.0033199257437100532
27.0,0.6462159967289781,1.2570242833180618,98.84592,98.84592,1.0,0.2852887464156356,0.33277745047862584,2.480783963250615,0.5647370291916955,0.3258912183117747,0.2055624037267235,0.11448892245720041,0.7065376699155805,0.2980971764601634,0.6535497454494308,0.2105657656155188,1.8487543954992234,0.2699551569506726,0.2713603818615752,0.5110017657279968,0.324870837293713,0.21105110451443723,0.11389601892395189,0.004227353752311916,1.8622677019793628,0.00242228429338333,0.006193378837054318,0.002951804037521348
28.0,0.6509421052258478,1.8489479131306616,102.50688,102.50688,1.0,0.28571082632850214,0.33435252544265104,2.483178636588771,0.5556290274634132,0.3156811914737967,0.19818224935254863,0.11448892245720041,0.7085113346918152,0.3042878845926565,0.652611611184453,0.21301810796912315,1.8702858096502466,0.2710640945861854,0.27404761904761904,0.49087420105934143,0.3144985397146849,0.20411900614527828,0.11389601892395189,0.004076275260137063,1.863569806329906,0.0023678536975375464,0.0059359934451691555,0.0038841168931264443
29.0,0.6441451161733006,1.2783468421707063,106.16784,106.16784,1.0,0.28591952731188064,0.3331862253012164,2.4896240530641935,0.5712518251134309,0.3197958420198068,0.2008918828970238,0.11448892245720041,0.7068217081823196,0.30511404940226844,0.6527422509770878,0.21447841665691053,1.8831072295873421,0.2681497428537256,0.27697684578418524,0.5321947932243347,0.31883054862781085,0.2065784295995847,0.11389601892395189,0.0038648669713915117,1.8324877867180476,0.0021535545245412097,0.005737835033632023,0.004103956041409814
30.0,0.6475273077356463,1.7359362498549331,109.8288,109.8288,1.0,0.2888191188370149,0.3335935178423078,2.510920159038246,0.5777096779958869,0.33000968478596954,0.20936659445520459,0.11448892245720041,0.7063149747378799,0.29191644346746787,0.6549361963284421,0.21344851503886872,1.8740647570955733,0.26978304160989414,0.2736054845746338,0.5667735934257507,0.32853618491499376,0.21464470893390766,0.11389601892395189,0.003804443739119657,1.8675831799446314,0.002129252982475286,0.005641190346213508,0.0035129553661438695
31.0,0.6508636664277737,1.7441311186167012,113.48976,113.48976,1.0,0.2930252694563782,0.33764460241016536,2.5472814969142434,0.5656064226735693,0.3326518395158723,0.2086102755537545,0.11448892245720041,0.7090883202996254,0.297353167369854,0.6504614759691301,0.21272904174440316,1.8677478260802236,0.26822029240408923,0.27427785419532325,0.5356351733207703,0.3317911290510737,0.21487490552370922,0.11389601892395189,0.0035100724286895673,1.785392382678765,0.0019474044895308204,0.005225411339408449,0.004298912792248905
32.0,0.6561850318080256,2.175042826722461,117.15072,117.15072,1.0,0.2943846990227859,0.3369299804096843,2.5620415564469003,0.5732448902243724,0.317853588068466,0.19949611306201034,0.11448892245720041,0.7109750292042414,0.30671299836530874,0.6495978352496932,0.21295860084066948,1.8697633407438188,0.26958362738179253,0.2741307170682441,0.5360125303268433,0.3164891141026025,0.2061580645935698,0.11389601892395189,0.003299906084881594,1.7343395479747414,0.0018119720472053928,0.004946811275979836,0.003392465455170056
