round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_auprc_lift,fed_f1_best,fed_f1_best_threshold,fed_brier,fed_ece,fed_auprc,fed_auroc,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.6314416108500897,0.36738976328320067,21.90336,21.90336,0.0,0.11398539778449146,2.461877358281145,0.33075185990290523,0.5438485827825942,0.19716525278304542,0.31407674562377336,0.27654597885780463,0.7003906994845321,0.3065695370639778,0.5143038525461507,0.11628764178595193,1.0209983007711352,0.0,0.2100456621004566,0.4753393232822418,0.3635388701993666,0.23305643117966518,0.11389601892395189,0.0,0.0,,
12.0,0.6120002743479551,0.47017162782690686,21.90336,21.90336,0.0,0.11398539778449146,2.584614529777666,0.33938182613781637,0.5795362594782226,0.20815257176832608,0.3317320564575822,0.28655604577343396,0.7102506995150393,0.31080903429498374,0.5143038525461507,0.11628764178595193,1.0209983007711352,0.0,0.2100456621004566,0.4753393232822418,0.3635388701993666,0.23305643117966518,0.11389601892395189,0.0,0.0,,
13.0,0.6440082663320116,0.3669577506370015,25.55392,25.55392,0.9971592150692714,0.11398539778449146,2.2160711583703527,0.3121816444768206,0.5514507062999533,0.2211363025860066,0.3511433005121922,0.2501484428283846,0.6778890629442551,0.28739393048146517,0.4009085501874411,0.093253496826916,0.8187599330331392,0.0,0.20450951154489178,0.4488571882247925,0.3637196008059572,0.23341940246752407,0.11389601892395189,0.008286540083049807,1.3030084976926446,0.0065027161716300595,0.009671775493835653
14.0,0.6427449169786684,0.39195414403043805,25.55392,25.55392,0.0,0.11398539778449146,2.3818798732818403,0.3280456171539979,0.5559761485315612,0.21690012518307503,0.3449142046201475,0.2672893230775769,0.6924694404431201,0.2953003936490221,0.4009085501874411,0.093253496826916,0.8187599330331392,0.0,0.20450951154489178,0.4488571882247925,0.3637196008059572,0.23341940246752407,0.11389601892395189,0.0,0.0,,
15.0,0.6200381619269274,0.44665428429520065,25.55392,25.55392,0.0,0.11398539778449146,2.4501642592489503,0.32935664089525685,0.5770190642041801,0.21557208299860559,0.3421474004655322,0.27307211743367926,0.7002115485077013,0.29712380690115875,0.4009085501874411,0.093253496826916,0.8187599330331392,0.0,0.20450951154489178,0.4488571882247925,0.3637196008059572,0.23341940246752407,0.11389601892395189,0.0,0.0,,
16.0,0.6112817472689005,0.5458434840106058,25.55392,25.55392,0.0,0.11398539778449146,2.6754548787678085,0.3493421597448417,0.59465120768424,0.22363815408441987,0.35455854744324505,0.2959169786232973,0.7181669785440653,0.30338167155740303,0.4009085501874411,0.093253496826916,0.8187599330331392,0.0,0.20450951154489178,0.4488571882247925,0.3637196008059572,0.23341940246752407,0.11389601892395189,0.0,0.0,,
17.0,0.6400282640718945,0.39479008664707066,29.20448,29.20448,0.9971592150692714,0.11398539778449146,2.2366404572640075,0.31397963780097266,0.5407164413125554,0.2111326494341085,0.33516458429964513,0.25252962140711427,0.6808593902610686,0.28942732839866686,0.4989709198582474,0.1205178316922368,1.058139106448543,0.0,0.20488076459125917,0.47517937421798706,0.36526746914181435,0.23433868069530686,0.11389601892395189,0.008481920579579454,1.4090031686937436,0.006369200222760609,0.010150897877143994
18.0,0.642145621063944,0.47955108323267776,29.20448,29.20448,0.0,0.11398539778449146,2.4182379497226236,0.32804025885123334,0.5509710070346028,0.20951404216016759,0.3344612992195129,0.26898015675590936,0.6967024021052568,0.299234619253014,0.4989709198582474,0.1205178316922368,1.058139106448543,0.0,0.20488076459125917,0.47517937421798706,0.36526746914181435,0.23433868069530686,0.11389601892395189,0.0,0.0,,
19.0,0.6158444877040443,0.48018982399121607,29.20448,29.20448,0.0,0.11398539778449146,2.5567459546631772,0.344603703165987,0.5600548467194626,0.20003874291833543,0.3176373668014534,0.2827693571358746,0.7092649120558543,0.3122087643978017,0.4989709198582474,0.1205178316922368,1.058139106448543,0.0,0.20488076459125917,0.47517937421798706,0.36526746914181435,0.23433868069530686,0.11389601892395189,0.0,0.0,,
20.0,0.6040480827007367,0.6038664149742381,29.20448,29.20448,0.0,0.11398539778449146,2.66443408192552,0.3511259972879733,0.5771003335935683,0.2087162729689118,0.33627396038323565,0.2965662867205902,0.7237384763219916,0.3181506596515134,0.4989709198582474,0.1205178316922368,1.058139106448543,0.0,0.20488076459125917,0.47517937421798706,0.36526746914181435,0.23433868069530686,0.11389601892395189,0.0,0.0,,
21.0,0.6418243541851948,0.529299489085413,32.85504,32.85504,0.9971592150692714,0.11398539778449146,2.2452806682635975,0.3158168434255509,0.5531309232404614,0.20620601987460668,0.3252340949476723,0.2538805408096943,0.6825443819429277,0.29056728122043884,0.4084191586154822,0.0934634426165564,0.8206032440779315,0.0,0.20451875282422052,0.4154285192489624,0.36615339350679976,0.23519932868873716,0.11389601892395189,0.00748678143530465,1.320453851018101,0.006093959678203292,0.008594613738176054
22.0,0.6385732091470252,0.5599684953539572,32.85504,32.85504,0.0,0.11398539778449146,2.42380367607085,0.3252221550234407,0.5350358631229262,0.1995481691306288,0.31851631857422885,0.2733013287324067,0.6989803313550452,0.30504748715801494,0.4084191586154822,0.0934634426165564,0.8206032440779315,0.0,0.20451875282422052,0.4154285192489624,0.36615339350679976,0.23519932868873716,0.11389601892395189,0.0,0.0,,
23.0,0.6155135627627073,0.5345232259396312,32.85504,32.85504,0.0,0.11398539778449146,2.5731415375515185,0.3391884387741662,0.5810914069961867,0.2068038898800914,0.3302353872785819,0.28709650421892813,0.7116706786342407,0.3112693969871762,0.4084191586154822,0.0934634426165564,0.8206032440779315,0.0,0.20451875282422052,0.4154285192489624,0.36615339350679976,0.23519932868873716,0.11389601892395189,0.0,0.0,,
24.0,0.5988470761813885,0.5922134528461493,32.85504,32.85504,0.0,0.11398539778449146,2.682042988733089,0.3505304579613194,0.5981711755728973,0.2133441431840873,0.33999608734064324,0.2983378636278817,0.7204844697303915,0.31079652319180434,0.4084191586154822,0.0934634426165564,0.8206032440779315,0.0,0.20451875282422052,0.4154285192489624,0.36615339350679976,0.23519932868873716,0.11389601892395189,0.0,0.0,,
25.0,0.6388683418216351,0.6909534446672514,36.5056,36.5056,0.9971592150692714,0.11398539778449146,2.2694053953513422,0.3200181794142014,0.5499515387099257,0.2138824916744145,0.33802195217025205,0.2567535971895436,0.6843309667145726,0.2848831418815666,0.37996151986711235,0.0870294760133114,0.764113415337377,0.0008806693086745927,0.20451875282422052,0.44095945358276367,0.3689349575007686,0.23742922575641437,0.11389601892395189,0.007117965772421648,1.329726894502528,0.00560042599901278,0.008342822213219482
26.0,0.6362781477683812,0.6118866516127264,36.5056,36.5056,0.0,0.11398539778449146,2.4573244983691778,0.3321237277310062,0.5702644600256274,0.21575518961080165,0.34392640116874945,0.2734319375862326,0.7000228588423081,0.2973186167100226,0.37996151986711235,0.0870294760133114,0.764113415337377,0.0008806693086745927,0.20451875282422052,0.44095945358276367,0.3689349575007686,0.23742922575641437,0.11389601892395189,0.0,0.0,,
27.0,0.6145078538298087,0.5997288566457172,36.5056,36.5056,0.0,0.11398539778449146,2.653810848704509,0.3470611323748634,0.5801979520274675,0.2044226990600743,0.32773900249692045,0.2932628383711004,0.711741166693561,0.3084337616936835,0.37996151986711235,0.0870294760133114,0.764113415337377,0.0008806693086745927,0.20451875282422052,0.44095945358276367,0.3689349575007686,0.23742922575641437,0.11389601892395189,0.0,0.0,,
28.0,0.595243650926761,0.6513666583609508,36.5056,36.5056,0.0,0.11398539778449146,2.7469438690325747,0.35483323623171853,0.5870577911025687,0.2103545908333703,0.3353775063678969,0.3018670408829804,0.723570137843025,0.3155022756035921,0.37996151986711235,0.0870294760133114,0.764113415337377,0.0008806693086745927,0.20451875282422052,0.44095945358276367,0.3689349575007686,0.23742922575641437,0.11389601892395189,0.0,0.0,,
29.0,0.6405979609029158,0.7347829331306269,40.15616,40.15616,0.9971592150692714,0.11398539778449146,2.309995033233639,0.31817959405579166,0.5460463285986389,0.2045257589005706,0.32256572610044,0.25885342588403476,0.6854699512924671,0.29247735551205434,0.3694329565368814,0.08445564308708003,0.7415153214746766,0.013793103448275862,0.20450951154489178,0.459224134683609,0.3694497453343844,0.23809962866851764,0.11389601892395189,0.006645000734734507,1.3103797079529613,0.005216912458678028,0.007817761165526875
30.0,0.638837483095207,0.6891093247662728,40.15616,40.15616,0.0,0.11398539778449146,2.5110927803815195,0.3380645983552771,0.5884373059922084,0.2137921769160692,0.34141353117667833,0.27971587208359494,0.7030799325447429,0.3049619583383583,0.3694329565368814,0.08445564308708003,0.7415153214746766,0.013793103448275862,0.20450951154489178,0.459224134683609,0.3694497453343844,0.23809962866851764,0.11389601892395189,0.0,0.0,,
31.0,0.615392141162965,0.6774404949081584,40.15616,40.15616,0.0,0.11398539778449146,2.615729567827421,0.34447948349060314,0.589756891557202,0.20611217490381625,0.32642593091773003,0.292616084780787,0.7136112642705772,0.31245097665082155,0.3694329565368814,0.08445564308708003,0.7415153214746766,0.013793103448275862,0.20450951154489178,0.459224134683609,0.3694497453343844,0.23809962866851764,0.11389601892395189,0.0,0.0,,
32.0,0.598386671254084,0.7911164273512165,40.15616,40.15616,0.0,0.11398539778449146,2.7480297707441075,0.35450833298101725,0.6146766993555747,0.19923493717106747,0.31645829123657054,0.30580530775217135,0.7257563993443599,0.3200862965689709,0.3694329565368814,0.08445564308708003,0.7415153214746766,0.013793103448275862,0.20450951154489178,0.459224134683609,0.3694497453343844,0.23809962866851764,0.11389601892395189,0.0,0.0,,
33.0,0.6392889772404635,0.7333351777730734,43.80672,43.80672,0.9971592150692714,0.11398539778449146,2.3505817091870718,0.3226243018129972,0.5674603400003513,0.2117456529101336,0.33631069112422785,0.26333072876472086,0.688550380841599,0.29170645612308677,0.3920803246231939,0.08832314276845614,0.775471729415137,0.008281573498964804,0.20450951154489178,0.4603475332260132,0.3701413588288914,0.23834094684354523,0.11389601892395189,0.007121432884491234,1.484827502630651,0.004903161265741828,0.008967862914014916
34.0,0.6333914237870633,0.6956929734281971,43.80672,43.80672,0.0,0.11398539778449146,2.50986142092224,0.33382423808291223,0.5240194979372311,0.1982286727146406,0.31783825541285593,0.2815299056587596,0.7058118814231016,0.30759809467091126,0.3920803246231939,0.08832314276845614,0.775471729415137,0.008281573498964804,0.20450951154489178,0.4603475332260132,0.3701413588288914,0.23834094684354523,0.11389601892395189,0.0,0.0,,
35.0,0.6150634820285735,0.7787946003458497,43.80672,43.80672,0.0,0.11398539778449146,2.6970820621189078,0.35310100777683723,0.5781566583010306,0.2118405105254116,0.3393751500274757,0.30010091628152563,0.7211463850685038,0.3182819670391166,0.3920803246231939,0.08832314276845614,0.775471729415137,0.008281573498964804,0.20450951154489178,0.4603475332260132,0.3701413588288914,0.23834094684354523,0.11389601892395189,0.0,0.0,,
36.0,0.6004895884337167,0.9609514340753321,43.80672,43.80672,0.0,0.11398539778449146,2.8418196774287896,0.36431189681064735,0.6147855076402398,0.208064111537333,0.33294710916540166,0.3146261558802177,0.7325209663033868,0.32280620922985853,0.3920803246231939,0.08832314276845614,0.775471729415137,0.008281573498964804,0.20450951154489178,0.4603475332260132,0.3701413588288914,0.23834094684354523,0.11389601892395189,0.0,0.0,,
37.0,0.6390380118051427,0.7695300327725577,47.45728,47.45728,0.9971592150692714,0.11398539778449146,2.3507289255257393,0.3216861058464881,0.5671218513564581,0.20749753422990677,0.3315351589210988,0.26380586574036735,0.690260979612786,0.29582502114510395,0.375480060452215,0.0856581530355968,0.7520732844296389,0.0008737439930100481,0.2045002711006687,0.4608602523803711,0.3694271131846737,0.2378356450050381,0.11389601892395189,0.006047170530143709,1.331593691604212,0.004439721904437696,0.007402511410238304
38.0,0.6334548798385129,0.6868169406236029,47.45728,47.45728,0.0,0.11398539778449146,2.5317979831123174,0.3366350129038108,0.5632653739078257,0.2175627466096182,0.34568358066820987,0.28211102703557167,0.7074894545553679,0.30331094121909,0.375480060452215,0.0856581530355968,0.7520732844296389,0.0008737439930100481,0.2045002711006687,0.4608602523803711,0.3694271131846737,0.2378356450050381,0.11389601892395189,0.0,0.0,,
39.0,0.6125521562062082,0.7623382866464077,47.45728,47.45728,0.0,0.11398539778449146,2.733887941492753,0.3531368826319606,0.5828961400129464,0.21042938171053505,0.33930907615981915,0.303332686654793,0.7245819705861093,0.31756813257455296,0.375480060452215,0.0856581530355968,0.7520732844296389,0.0008737439930100481,0.2045002711006687,0.4608602523803711,0.3694271131846737,0.2378356450050381,0.11389601892395189,0.0,0.0,,
40.0,0.5903548765628657,0.7833407067136319,47.45728,47.45728,0.0,0.11398539778449146,2.8442054125898544,0.3668352989620426,0.5912310915763704,0.20202251687918035,0.32718157736724757,0.31631257596920437,0.7344887234937072,0.32950243736227836,0.375480060452215,0.0856581530355968,0.7520732844296389,0.0008737439930100481,0.2045002711006687,0.4608602523803711,0.3694271131846737,0.2378356450050381,0.11389601892395189,0.0,0.0,,
41.0,0.6380889280254716,0.8116535771432296,51.10784,51.10784,0.9971592150692714,0.11398539778449146,2.343619351930387,0.3251085274721257,0.5864572787201567,0.21462901019070427,0.34206525386219205,0.2656916858038188,0.6929632044155053,0.29690721927742086,0.42995387976089183,0.0946915923910377,0.8313863231186601,0.0,0.2045002711006687,0.4608069062232971,0.3668825848784502,0.2356675971883846,0.11389601892395189,0.005731980498933263,1.3220463645411655,0.004051580213553596,0.007177532644896107
42.0,0.6349220524713602,0.7659343705500182,51.10784,51.10784,0.0,0.11398539778449146,2.593960530248436,0.3365294394784396,0.5969499060312007,0.21487025706442944,0.34363253292986845,0.2919905762752196,0.7113179037287914,0.304021842025814,0.42995387976089183,0.0946915923910377,0.8313863231186601,0.0,0.2045002711006687,0.4608069062232971,0.3668825848784502,0.2356675971883846,0.11389601892395189,0.0,0.0,,
43.0,0.6147188046295243,0.8768521297004502,51.10784,51.10784,0.0,0.11398539778449146,2.7648164332239586,0.35373699481691173,0.5807046192545304,0.203191328653057,0.3276987900607633,0.30809570720096546,0.7237697684909062,0.3187549685435598,0.42995387976089183,0.0946915923910377,0.8313863231186601,0.0,0.2045002711006687,0.4608069062232971,0.3668825848784502,0.2356675971883846,0.11389601892395189,0.0,0.0,,
44.0,0.5909624305819821,0.8104872046844273,51.10784,51.10784,0.0,0.11398539778449146,2.884926619911429,0.36466680155481945,0.5815631820138428,0.20416856698239996,0.3276981906246719,0.3205038952730172,0.7337203156719925,0.3219373941331181,0.42995387976089183,0.0946915923910377,0.8313863231186601,0.0,0.2045002711006687,0.4608069062232971,0.3668825848784502,0.2356675971883846,0.11389601892395189,0.0,0.0,,
45.0,0.6363129251893678,1.2434249607982677,54.7584,54.7584,0.9971592150692714,0.11398539778449146,2.395101214130458,0.3261949578001582,0.5628170087438334,0.205183903960737,0.3272143729316673,0.26831129176939705,0.6953080517088004,0.29623308024146544,0.4168039744013272,0.0916040209810266,0.8042776371506927,0.000882223202470225,0.20452079566003617,0.46847832202911377,0.36801207358670696,0.2365856565802031,0.11389601892395189,0.0056142476766912535,1.3630093368701637,0.003856544058709256,0.007150432537554809
46.0,0.635899508107971,1.0518433049084377,54.7584,54.7584,0.0,0.11398539778449146,2.640789729501485,0.3474919802021008,0.5940191499712573,0.22092577927983362,0.35237630381655005,0.29426540552725783,0.7156923822858577,0.30282864541530485,0.4168039744013272,0.0916040209810266,0.8042776371506927,0.000882223202470225,0.20452079566003617,0.46847832202911377,0.36801207358670696,0.2365856565802031,0.11389601892395189,0.0,0.0,,
47.0,0.6083069599974311,0.9089831841633014,54.7584,54.7584,0.0,0.11398539778449146,2.797095505080708,0.3597243416732364,0.6025200012005857,0.2143899737068992,0.343831442699914,0.3120642329339927,0.7282389679144564,0.3148808909328185,0.4168039744013272,0.0916040209810266,0.8042776371506927,0.000882223202470225,0.20452079566003617,0.46847832202911377,0.36801207358670696,0.2365856565802031,0.11389601892395189,0.0,0.0,,
48.0,0.5897839195093152,1.0771646894318654,54.7584,54.7584,0.0,0.11398539778449146,2.990409175779414,0.37252423281185576,0.6039248302106229,0.20218245123721557,0.3258862984029075,0.32967870758166823,0.7427696969178036,0.32894535620087406,0.4168039744013272,0.0916040209810266,0.8042776371506927,0.000882223202470225,0.20452079566003617,0.46847832202911377,0.36801207358670696,0.2365856565802031,0.11389601892395189,0.0,0.0,,
49.0,0.6369667032137072,1.099457222226977,58.40896,58.40896,0.9971592150692714,0.11398539778449146,2.4015182346923645,0.32870393217100036,0.5917024962333934,0.20951039951753178,0.3339656852853972,0.26902126246157515,0.696144426918834,0.29686701517610514,0.61007831912041,0.18124083537548916,1.591283322172158,0.0008830022075055188,0.2520469918120327,0.48010683059692383,0.36521609741972233,0.2340859537299261,0.11389601892395189,0.005362221429229986,1.3705434806179255,0.0038169248007781788,0.0067301959804438845
50.0,0.6378060550256488,1.0327171001345652,58.40896,58.40896,0.0,0.11398539778449146,2.64164160532908,0.34760563190349847,0.591415567535528,0.20477468158512374,0.3284653486704599,0.2953853888120257,0.7174069767363993,0.31493518546071203,0.61007831912041,0.18124083537548916,1.591283322172158,0.0008830022075055188,0.2520469918120327,0.48010683059692383,0.36521609741972233,0.2340859537299261,0.11389601892395189,0.0,0.0,,
51.0,0.6089956326013232,0.9226348640057488,58.40896,58.40896,0.0,0.11398539778449146,2.827817638675026,0.3580408567965812,0.5988374124060706,0.209805933123953,0.3375898611582702,0.3139721642004331,0.7312429198894831,0.3219909982429543,0.61007831912041,0.18124083537548916,1.591283322172158,0.0008830022075055188,0.2520469918120327,0.48010683059692383,0.36521609741972233,0.2340859537299261,0.11389601892395189,0.0,0.0,,
52.0,0.5812917927652964,0.952129500792204,58.40896,58.40896,0.0,0.11398539778449146,2.993621793609167,0.3692464828013544,0.5867824435519188,0.20982523474481388,0.3385913348681114,0.3292686267233506,0.7409786766079614,0.3244547811617738,0.61007831912041,0.18124083537548916,1.591283322172158,0.0008830022075055188,0.2520469918120327,0.48010683059692383,0.36521609741972233,0.2340859537299261,0.11389601892395189,0.0,0.0,,
53.0,0.640620509977629,1.1278848534127823,62.05952,62.05952,0.9971592150692714,0.11398539778449146,2.388105812153976,0.3261446695383074,0.5879157002647627,0.20790079086401356,0.3275544086919276,0.2704057509082869,0.6971566110443929,0.29715749389067436,0.5887118986723132,0.15735935194481454,1.3816053750735837,0.0008833922261484099,0.2389870185145776,0.47990867495536804,0.3653404681673227,0.23424190837752523,0.11389601892395189,0.004852517597017778,1.3005847235908732,0.0034478629008775053,0.006121381242475735
54.0,0.636909731426774,1.2599452379436058,62.05952,62.05952,0.0,0.11398539778449146,2.649912493898922,0.3505075811276388,0.5894591347178423,0.2182505385990589,0.35005278305251625,0.2971004148306137,0.7208253759599151,0.3100175097588528,0.5887118986723132,0.15735935194481454,1.3816053750735837,0.0008833922261484099,0.2389870185145776,0.47990867495536804,0.3653404681673227,0.23424190837752523,0.11389601892395189,0.0,0.0,,
55.0,0.6060066114548261,1.0090933102560407,62.05952,62.05952,0.0,0.11398539778449146,2.857017802048484,0.36471239730596283,0.5893232523382069,0.20031642761777793,0.32257297123358053,0.31514789131658133,0.7324508557427454,0.32401506783387723,0.5887118986723132,0.15735935194481454,1.3816053750735837,0.0008833922261484099,0.2389870185145776,0.47990867495536804,0.3653404681673227,0.23424190837752523,0.11389601892395189,0.0,0.0,,
56.0,0.5805707999084285,1.039399980510089,62.05952,62.05952,0.0,0.11398539778449146,3.0676640881539576,0.3786860371006194,0.5816032275565022,0.20481587985684846,0.3309995073647567,0.3345162051953168,0.7459984552987335,0.3304532209247383,0.5887118986723132,0.15735935194481454,1.3816053750735837,0.0008833922261484099,0.2389870185145776,0.47990867495536804,0.3653404681673227,0.23424190837752523,0.11389601892395189,0.0,0.0,,
57.0,0.6416362486168234,1.4758297935572355,65.71008,65.71008,0.9971592150692714,0.11398539778449146,2.403110287208979,0.3284989355793425,0.5941497614777911,0.2185930545672464,0.34595780929293546,0.27136496797634624,0.6997939081492329,0.2984186098616446,0.49573240834169086,0.10940326535546645,0.9605539016119146,0.001756697408871322,0.20591281423594762,0.47726961970329285,0.36785701103236607,0.2362752930105041,0.11389601892395189,0.004786335062236576,1.3443592808907852,0.0033445230525814672,0.006105766574992447
58.0,0.6330400089869441,1.3071520677499815,65.71008,65.71008,0.0,0.11398539778449146,2.7033271183728655,0.3533180024365822,0.5831591071709167,0.21228139660962278,0.34102910868052116,0.30293926129861676,0.723451220253836,0.31022885423738306,0.49573240834169086,0.10940326535546645,0.9605539016119146,0.001756697408871322,0.20591281423594762,0.47726961970329285,0.36785701103236607,0.2362752930105041,0.11389601892395189,0.0,0.0,,
59.0,0.6031219263327057,1.0265575180344404,65.71008,65.71008,0.0,0.11398539778449146,2.933942807404561,0.3717146335045905,0.5845708085612318,0.19480048149742232,0.3137128858164217,0.32453331666025625,0.7408602239222185,0.32961265139280693,0.49573240834169086,0.10940326535546645,0.9605539016119146,0.001756697408871322,0.20591281423594762,0.47726961970329285,0.36785701103236607,0.2362752930105041,0.11389601892395189,0.0,0.0,,
60.0,0.58328346698393,1.2148091688193314,65.71008,65.71008,0.0,0.11398539778449146,3.110356059684865,0.37877057474292325,0.5738390825336191,0.19065165170422912,0.3089393760718998,0.3409272882655815,0.7518915421080344,0.3434949565800013,0.49573240834169086,0.10940326535546645,0.9605539016119146,0.001756697408871322,0.20591281423594762,0.47726961970329285,0.36785701103236607,0.2362752930105041,0.11389601892395189,0.0,0.0,,
