round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auroc,fed_f1_best,fed_prevalence,fed_auprc_lift,fed_f1,fed_brier,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
13.0,8.796325271139583,952.3998946888912,28.78464,28.78464,0.5412350858791136,0.6009694349214195,0.3847102868057926,0.6786529989643569,0.3214691910445475,0.11350330500472143,2.199628411753578,0.28829827482300074,0.24446681960745112,0.24813259938199742,0.6589216888610414,0.2135655592635023,1.8750923981469407,0.27611841231912915,0.27899329707853804,0.49644947052001953,0.3801668783913886,0.24406421067189743,0.11389601892395189,0.007045514151144909,0.6840837519848719,,0.007045514151144909
14.0,8.64053767006931,754.5719353371189,30.76608,30.76608,0.5412350858791136,0.5549975892301997,0.3759457411089145,0.6853137460656817,0.3254019513936566,0.11350330500472143,2.241825420302716,0.2996469057820629,0.2373928738391582,0.2527858351869519,0.6596910330000885,0.21280522363040835,1.8684166983263735,0.276592854231762,0.279144385026738,0.4985640347003937,0.37964783996273116,0.24364487682979835,0.11389601892395189,0.006111401562835833,0.6139960342552513,,0.006111401562835833
15.0,9.535483496804583,937.3799261003909,32.4352,32.4352,0.4559241291901578,0.4911714006565936,0.37207539393761485,0.6557498604157772,0.28844592270042474,0.11350330500472143,2.0106640242734,0.26784661717924574,0.23640382446268493,0.22758304176212613,0.6606674807412349,0.21539342502190756,1.8911409464252236,0.2807867730900798,0.2830009496676163,0.4959164261817932,0.3786745902678286,0.2428718861295797,0.11389601892395189,0.010208248651679696,0.5293401486705989,0.010208248651679696,
16.0,9.424841514139793,891.7666835189077,34.41664,34.41664,0.5412350858791136,0.5796135137356563,0.385624821384185,0.6664515344273417,0.304363366586778,0.11350330500472143,2.0734976162672374,0.269840448856708,0.24636236359663607,0.234875622507334,0.6618137602128066,0.2152565499756228,1.8899391919865882,0.2833075951144181,0.2842559874361994,0.4942108690738678,0.3768971912711716,0.24138966323716796,0.11389601892395189,0.005646178419309839,0.5831627166480757,,0.005646178419309839
17.0,8.90655724399917,724.9400489102488,36.39808,36.39808,0.5412350858791136,0.559365444341695,0.37578596998994596,0.6713392169484461,0.3089791280366628,0.11350330500472143,2.087070405437377,0.2900505722481357,0.2379336688437324,0.23600890762237253,0.6640104789929959,0.2168412318217099,1.903852600559237,0.282379732422431,0.2843771507226428,0.4964887201786041,0.37554630894558705,0.24013022483193922,0.11389601892395189,0.004770210613706424,0.5067310885060579,,0.004770210613706424
18.0,8.61236468113942,747.9760761078068,38.37952,38.37952,0.5412350858791136,0.5831394020888954,0.3837865995918013,0.6775230510124567,0.32186529241467443,0.11350330500472143,2.0995997393389367,0.2844733854356278,0.24410863624674922,0.2373295237384386,0.6616804599364023,0.21581631929953587,1.8948539320205382,0.2812326485285952,0.28474668111622864,0.49769556522369385,0.38041068306866327,0.24410734931097208,0.11389601892395189,0.005698038616127284,0.6228105125483125,,0.005698038616127284
19.0,8.574772712524332,853.6596969264234,40.36096,40.36096,0.5412350858791136,0.5519884324876776,0.37229080990045976,0.6835794168007978,0.32284544149793354,0.11350330500472143,2.1946808139474507,0.2994666192443362,0.23465379209551715,0.2482192574646361,0.6648628377553167,0.215201557312641,1.8894563598077172,0.2796071634893125,0.28383458646616544,0.49370276927948,0.3775730913520801,0.24177326132180704,0.11389601892395189,0.005592459453965592,0.6308835649979301,,0.005592459453965592
20.0,9.446016688966758,926.324154863086,44.01152,44.01152,0.9971592150692714,0.5557865543601119,0.3791669990568368,0.6579979164937869,0.28978334474916556,0.11350330500472143,2.0140315238960467,0.2659747373163821,0.24218824677975065,0.22797414747832076,0.6648479541055505,0.2144753249624407,1.883080084701164,0.2829220620571708,0.28470736312146006,0.5026293992996216,0.37960348390142157,0.2432684951578432,0.11389601892395189,0.005710948860621932,0.9827810955466703,0.008516867690647157,0.004378429834354651
21.0,9.357756107081382,844.5773446042367,45.99296,45.99296,0.5412350858791136,0.5758652857612955,0.37756661111392203,0.6673537746229812,0.3039362715644832,0.11350330500472143,2.025226382781291,0.27968444386553254,0.2398873791859642,0.22900290454958172,0.6638932545642733,0.21383669733540164,1.8774729736443194,0.2838983050847458,0.2850546780072904,0.5033658146858215,0.37862312338199683,0.24232025050742845,0.11389601892395189,0.004163577129323579,0.4937943355180323,,0.004163577129323579
22.0,9.101201128812226,1395.2880984395385,47.9744,47.9744,0.5412350858791136,0.5856298070134778,0.3782097742228828,0.6740405878599594,0.31050416310163015,0.11350330500472143,2.125650683753731,0.28617951959867616,0.23980310028221313,0.23975431691045987,0.6638780069804067,0.21639845327224236,1.8999650322873103,0.28342182890855455,0.2848979591836735,0.5140158534049988,0.3788908469136393,0.24235025641397928,0.11389601892395189,0.005260278746948133,0.6380035487818532,,0.005260278746948133
23.0,8.665457271188826,1582.1745514081244,49.95584,49.95584,0.5412350858791136,0.5348105242145785,0.3717342243803947,0.6798997017629678,0.3160459957600403,0.11350330500472143,2.1343576217357776,0.29432737638336565,0.2345138639366809,0.241114735345915,0.6638858754866488,0.21674274903916188,1.9029879278210815,0.2829683698296837,0.28423370902966705,0.5062990784645081,0.37829386089551165,0.24191625442751383,0.11389601892395189,0.00486537167919229,0.608142678393051,,0.00486537167919229
24.0,8.374117565806753,877.8124938972809,51.93728,51.93728,0.5412350858791136,0.5584120680729022,0.3721143514471381,0.6811274535464265,0.321765053937588,0.11350330500472143,2.160360093044964,0.3011337753729371,0.23428499281109702,0.2433893051701466,0.6628950460738061,0.21614211785930793,1.8977144232198802,0.28086233891364565,0.28402366863905326,0.5067445039749146,0.3787040744032892,0.24213060367606007,0.11389601892395189,0.005426154178922174,0.6940011237747967,,0.005426154178922174
25.0,9.412793038891456,936.9422006896368,53.6064,53.6064,0.4559241291901578,0.5659494223105371,0.3649504986618314,0.6601774411280216,0.2943464696265602,0.11350330500472143,2.031137064106897,0.27269342035172345,0.23105493032569105,0.22996801655493845,0.6632311580398137,0.21436352443183357,1.8820984829589487,0.2794400219599231,0.2825325325325325,0.49129533767700195,0.3755357831460047,0.23979721680729071,0.11389601892395189,0.008127672626507064,0.47777239698916674,0.008127672626507064,
26.0,9.487909862335588,1027.6274180010034,55.58784,55.58784,0.5412350858791136,0.5908835604200583,0.38104155922709004,0.6651293544852354,0.2998433500217813,0.11350330500472143,2.03244780093796,0.27601412355041405,0.2428012806438329,0.2307819371977144,0.6627619214897263,0.21453112023140888,1.8835699637109424,0.27995813710099426,0.2829486224869695,0.4943080544471741,0.37538118587327873,0.23961160415567687,0.11389601892395189,0.004578297838620972,0.597350123396609,,0.004578297838620972
27.0,9.07532381973788,913.990713451242,57.56928,57.56928,0.5412350858791136,0.5742782344430133,0.37809204294653787,0.6694030924812133,0.3081368705119073,0.11350330500472143,2.1023850856841344,0.27755453480305153,0.24025348281591152,0.23851602647934705,0.6629831306755837,0.21532620348128834,1.8905507454572328,0.2815309529925507,0.282659355723098,0.5084570050239563,0.37492848706777,0.23912016848673404,0.11389601892395189,0.0049662172581329865,0.6630836442345753,,0.0049662172581329865
28.0,9.000633762017875,807.510695510613,59.55072,59.55072,0.5412350858791136,0.5125651831948836,0.3640060491125877,0.6799511267095762,0.3160845211547143,0.11350330500472143,2.1501288345541707,0.29367541713292555,0.22889013834138885,0.24384762723710532,0.663600764492521,0.21569161042054935,1.8937589957781242,0.27969247083775184,0.2826768433964836,0.503399670124054,0.3783650153284074,0.24205737115775236,0.11389601892395189,0.0044964568402151755,0.6184427229454741,,0.0044964568402151755
29.0,8.392079289245228,1294.2370970719408,61.53216,61.53216,0.5412350858791136,0.5911472742198058,0.3754171056176343,0.6825559270880265,0.32520825100365797,0.11350330500472143,2.173961656596288,0.2954205610520061,0.23709446146392926,0.24559397538076155,0.6586834375197184,0.2135939430058037,1.8753416056483931,0.2820413934953079,0.2825297432686287,0.49662530422210693,0.38036493093301826,0.2437669332145805,0.11389601892395189,0.004913455129472193,0.6933011542423628,,0.004913455129472193
30.0,9.380215430778403,1095.5116563152073,65.18272,65.18272,0.9971592150692714,0.5873640641049466,0.38025018376564135,0.6604359675999858,0.29676247328187033,0.11350330500472143,2.025193524904757,0.2662757725101245,0.24305905548748524,0.22981654028758633,0.6624650516593161,0.21645929199149094,1.9004991924785388,0.2765459610027855,0.2811715481171548,0.5217179656028748,0.38386470424408364,0.24626461710372102,0.11389601892395189,0.005122161373532996,1.0572267575189471,0.007387497505908379,0.004148925747480125
31.0,9.264129405769726,1169.3653243297756,67.16416,67.16416,0.5412350858791136,0.5362725582875506,0.3724114707047586,0.6663304529848999,0.30265932927515005,0.11350330500472143,2.070399311972522,0.2851184672260896,0.2358948058705782,0.23484583946889764,0.6618465644796604,0.21687328608275613,1.9041340349881932,0.2761743067345784,0.2803061934585943,0.5207639932632446,0.38378433193592404,0.24628592808560568,0.11389601892395189,0.0032414220421849806,0.47535762091865763,,0.0032414220421849806
32.0,9.012725937676342,980.5366053008231,69.1456,69.1456,0.5412350858791136,0.5997023197589223,0.3789153786305177,0.674384729365255,0.3136226370469944,0.11350330500472143,2.131355636270328,0.285417601440511,0.24075381277350555,0.24225779952833643,0.6618254061040232,0.2165219055422815,1.9010489355809064,0.276885043263288,0.27946606077818803,0.5212235450744629,0.3826402311215517,0.245386956610482,0.11389601892395189,0.00549787451058085,0.8217770123155788,,0.00549787451058085
33.0,8.767046533282912,1156.4187609756705,71.12704,71.12704,0.5412350858791136,0.5914986110799224,0.3781899985086629,0.6792260260676312,0.3215985357805823,0.11350330500472143,2.203106801895327,0.29201177246833243,0.23945458429910055,0.24966826895465957,0.6538518860495726,0.2150893192356915,1.8884709164356845,0.27633570015132114,0.2818999437886453,0.5208626389503479,0.3832083311700828,0.24589800881645013,0.11389601892395189,0.0043989535692558895,0.6765929630491883,,0.0043989535692558895
34.0,8.553478668249388,1385.487625035043,73.10848,73.10848,0.5412350858791136,0.6028577022369379,0.37702011411055714,0.6842369277136787,0.3261315252723891,0.11350330500472143,2.202018476228051,0.2982924907826473,0.23821927805432952,0.24976339430108374,0.6617634620102243,0.21705529832258183,1.9057320911937154,0.27690117451655,0.2799834001936644,0.5184851288795471,0.3793139791394451,0.2427977207504854,0.11389601892395189,0.004449957498696836,0.7002045290428214,,0.004449957498696836
35.0,9.35697591431471,947.1273482100976,74.7776,74.7776,0.4559241291901578,0.5952041684830754,0.38424234077883174,0.6577285355862605,0.2976529591186572,0.11350330500472143,1.913047174417319,0.26746113786981446,0.24593504094835192,0.2172448229730717,0.6605433666635059,0.21741068483338238,1.9088523627726357,0.2760635811126695,0.27996945787732247,0.5110903382301331,0.37999428608672015,0.24331476138854105,0.11389601892395189,0.006593841089965588,0.4318758645094931,0.006593841089965588,
36.0,9.187336971920143,1306.191998152627,76.75904,76.75904,0.5412350858791136,0.5702381199697747,0.3713149839315093,0.6688663035836623,0.30451528236416087,0.11350330500472143,2.0619703185598524,0.2863196382803344,0.235054216159831,0.23383012342690646,0.6610452443375744,0.21851257449504718,1.9185268858338898,0.276848540777483,0.27987652506247246,0.5215044021606445,0.37943223491817296,0.24274917470563803,0.11389601892395189,0.004038053358962876,0.6497300998307765,,0.004038053358962876
37.0,8.912405921035537,859.5395661857012,78.74048,78.74048,0.5412350858791136,0.5546021882828054,0.36936524058048703,0.6746607869111877,0.3118627980446649,0.11350330500472143,2.1207989786329953,0.2946223163321956,0.23299916191198966,0.24056301678499953,0.6549163305463344,0.2161044813741166,1.8973839772082735,0.27620593692022266,0.2789907177408812,0.5155153870582581,0.3823752751785506,0.24517164683142376,0.11389601892395189,0.004493550106125461,0.7396352733485401,,0.004493550106125461
38.0,8.614164761698852,863.7965142611017,80.72192,80.72192,0.5412350858791136,0.5980582740234061,0.38435371583799616,0.6787334424302236,0.31704052363608565,0.11350330500472143,2.1522075364147097,0.28827374158213215,0.2441931641500672,0.24345531373697965,0.6471566029517615,0.2143508978577668,1.8819876224197827,0.27487933808319925,0.2785480211746912,0.5114690065383911,0.38315607937576607,0.24585128416547944,0.11389601892395189,0.0043880337781548335,0.7396802008734085,,0.0043880337781548335
39.0,8.59334950812713,876.2911037638645,82.70336,82.70336,0.5412350858791136,0.5660891478621513,0.37324516919186784,0.6847334986023887,0.3249435262130808,0.11350330500472143,2.174087722318196,0.30432639824614044,0.23501534122215145,0.24580235800224354,0.6416217676565389,0.21285840466682152,1.868883624536048,0.2745742806811509,0.2796510870980341,0.5123932957649231,0.3826998629647524,0.24570725581566136,0.11389601892395189,0.004508141954369934,0.7754949373193085,,0.004508141954369934
40.0,9.199007239159373,1179.1765977378695,86.35392,86.35392,0.9971592150692714,0.5911113431797412,0.38212537186341644,0.6606237422551724,0.2994941319020998,0.11350330500472143,2.012820223483621,0.2674208744811725,0.24451763700514426,0.22874180230321833,0.6579711557377423,0.21547461821524772,1.891853817639751,0.27464400044154985,0.2779406590829131,0.5076673626899719,0.38230489853692107,0.24525798793280223,0.11389601892395189,0.004045302802765931,0.9938609967939556,0.0060613067551096534,0.003255093420245978
41.0,9.208288011510422,1142.6045261029067,88.33536,88.33536,0.5412350858791136,0.5864853500794569,0.3862730873036317,0.664279999148878,0.30319288172014924,0.11350330500472143,2.0344922221822284,0.274019107495668,0.2469548089138173,0.23038995057364103,0.6598118591214612,0.2161907363903306,1.8981412909144846,0.2739575310815271,0.2777972641178533,0.5072067975997925,0.38217665828872055,0.24499287263366668,0.11389601892395189,0.004055986118990004,0.7284446569392458,,0.004055986118990004
42.0,8.966521721950016,1488.0541448566814,90.3168,90.3168,0.5412350858791136,0.5950381997061631,0.3774516167414049,0.6727697229764207,0.3100843848380821,0.11350330500472143,2.115833745611214,0.28441249033597094,0.2393994694001858,0.23907313168452088,0.6586229868106769,0.21390866515142076,1.8781048466166943,0.27541357672561323,0.2770748987854251,0.513430118560791,0.37977519142705113,0.24318168359330608,0.11389601892395189,0.004535899131397529,0.8277367546688765,,0.004535899131397529
43.0,8.633092133796485,831.6568950712723,92.29824,92.29824,0.5412350858791136,0.5872345548963861,0.36988493942749134,0.6783470994737016,0.3138362525770498,0.11350330500472143,2.147600956571294,0.2931399753643614,0.23333709491102053,0.24198283187027567,0.6572784385510322,0.2103221221409271,1.8466152208652586,0.2751472320376914,0.2775737621881727,0.5086886286735535,0.3782271317692538,0.2421617552924921,0.11389601892395189,0.004487649267740482,0.8336819687392563,,0.004487649267740482
44.0,8.507646470778976,1369.6728449717798,94.27968,94.27968,0.5412350858791136,0.56353070033696,0.36644459097949,0.6813014414848707,0.3231507456341045,0.11350330500472143,2.2097917822860653,0.30365560758741683,0.2302262175057288,0.24934652251796904,0.6578396876812924,0.21056689738469359,1.8487643323625615,0.27546429807359557,0.2761756611224123,0.504344642162323,0.3775041970868758,0.24153135737979511,0.11389601892395189,0.004017180560190583,0.7617847464280203,,0.004017180560190583
45.0,9.206167509036899,1274.3175030458547,95.9488,95.9488,0.4559241291901578,0.5796678711510995,0.3721899634567791,0.6670942577569975,0.30150138498302415,0.11350330500472143,2.0672317503210795,0.2755406921973715,0.23620828054273393,0.23457460530484964,0.660495728944693,0.21374792636963993,1.8766935700567282,0.2804225903221599,0.2808842652795839,0.49967557191848755,0.3748269470980318,0.23951924956673487,0.11389601892395189,0.00609685210802334,0.4420787370763719,0.00609685210802334,
46.0,9.457273675333358,1104.61671472126,97.93024,97.93024,0.5412350858791136,0.5941594231192482,0.37546436526432414,0.6703012831417795,0.3082120178760823,0.11350330500472143,2.0756235220523975,0.2836390219518519,0.23809911812459383,0.23600966932393072,0.6610686365156216,0.2123654722847827,1.8645557087169011,0.2792365825541181,0.28001017293997965,0.4992143511772156,0.3730824116693001,0.2380735340012597,0.11389601892395189,0.003223439428280989,0.6234526335028931,,0.003223439428280989
47.0,8.923662635435658,947.9389601923265,99.91168,99.91168,0.5412350858791136,0.5937182170604811,0.3766623362171826,0.6727383332251189,0.30574403931687794,0.11350330500472143,2.0769940222727183,0.2792975963063291,0.23953232073981387,0.23553698093024783,0.6618410301714421,0.21694969568247546,1.904804906546666,0.2771210927239296,0.2791231200611777,0.4963364601135254,0.37178356402161145,0.23702090728486777,0.11389601892395189,0.0037440897002593487,0.7347987325047143,,0.0037440897002593487
48.0,8.597544237121847,887.1070904443146,101.89312,101.89312,0.5412350858791136,0.5827300854719096,0.37318761318706284,0.6818778180097884,0.3180263923122224,0.11350330500472143,2.1640331073659116,0.29561398494814495,0.23557110381421512,0.24580156159807431,0.6617618933287566,0.21732663706807143,1.908114428592802,0.2768742562475208,0.2786925534529368,0.4926114082336426,0.37477068232778415,0.23938939313263527,0.11389601892395189,0.0035664459567734514,0.7110953445080668,,0.0035664459567734514
49.0,8.478303590938712,1260.861767281348,103.87456,103.87456,0.5412350858791136,0.5381261420917841,0.3727848911889513,0.6849384838774704,0.3241912716721901,0.11350330500472143,2.2153189259084343,0.3021882619217379,0.23496062383865757,0.25080024475252227,0.6607951588632586,0.2158397463995929,1.8950596205097268,0.27692307692307694,0.2790217016879091,0.48831433057785034,0.37487194008367386,0.23961493709789775,0.11389601892395189,0.0037426977709694802,0.7591015696525574,,0.0037426977709694802
50.0,9.287667018052382,1458.0687664781462,107.52512,107.52512,0.9971592150692714,0.5787779726676683,0.3714387615746884,0.6633580924197202,0.3028749068721878,0.11350330500472143,2.0223189337488305,0.266526655526042,0.23603776102086263,0.22973183715607567,0.6580969890903601,0.21318167297032076,1.8717219002418484,0.27421680429938394,0.27788104089219334,0.4883365035057068,0.3743446724356868,0.23927811915328093,0.11389601892395189,0.004022456038286925,1.1357202881481498,0.006209815023601276,0.003212542663791849
51.0,9.287802728388712,1439.1619159838294,109.50656,109.50656,0.5412350858791136,0.59598412188412,0.38022343171892364,0.6691791424966076,0.30024993024790986,0.11350330500472143,2.0907295342788443,0.2773621046789884,0.24197586184038242,0.23721455199154853,0.6565898250350419,0.21144833677299368,1.8565033156617814,0.2754433995952863,0.2777777777777778,0.497366726398468,0.3809507927517088,0.24430414155927221,0.11389601892395189,0.0032880617148693904,0.6883819286013022,,0.0032880617148693904
52.0,8.933157926293047,1217.172786098826,111.488,111.488,0.5412350858791136,0.5936234938524263,0.38092466014190257,0.6764727638625232,0.31489969575054105,0.11350330500472143,2.131448968187277,0.28717950793507896,0.24200370386211467,0.24127959211455247,0.64110317411275,0.20608423781593685,1.809406858667631,0.2769958604376109,0.27774563129267443,0.4976006746292114,0.38205204515069807,0.2454291201252314,0.11389601892395189,0.004351233082366316,0.9292515532579273,,0.004351233082366316
53.0,8.7965085529945,891.6617577451714,113.46944,113.46944,0.5412350858791136,0.5919793237782817,0.3739378235364133,0.6811352723299428,0.32073221253332923,0.11350330500472143,2.1695200594205297,0.2949958548020988,0.23610352472168622,0.2451985317995526,0.6355534049699544,0.20227672035007538,1.7759770908686026,0.275912231785671,0.27811550151975684,0.5051729679107666,0.3817337296081541,0.24525923552206116,0.11389601892395189,0.003845433626723938,0.8388745106640272,,0.003845433626723938
54.0,8.558052648164042,1037.9615960533538,115.45088,115.45088,0.5412350858791136,0.587245110835825,0.37291839460663195,0.6873785954772473,0.3266648029662312,0.11350330500472143,2.224255688429062,0.30032147884705174,0.23504168561969455,0.25170946996014204,0.6464031087702646,0.2068787749634323,1.8163828456687743,0.2758210376011423,0.27836573960127986,0.5041337609291077,0.3809212717072065,0.24450295062518576,0.11389601892395189,0.0035525727928566475,0.7903588883928023,,0.0035525727928566475
55.0,9.301602122361007,2047.3984647469435,117.12,117.12,0.4559241291901578,0.5887833457474142,0.37605980838437036,0.6672802107723894,0.30372866237053564,0.11350330500472143,2.068280676503543,0.27149218863497815,0.2391722121674588,0.23459826270551315,0.6445581762213088,0.20744921990225196,1.8213913169411595,0.2790014684287812,0.27991350312349833,0.4978918731212616,0.3805587181906868,0.24422776899404802,0.11389601892395189,0.005057000917523112,0.4048105359543115,0.005057000917523112,
56.0,9.416215090923574,1441.9874548199,119.10144,119.10144,0.5412350858791136,0.5818273185745589,0.3841945839014525,0.6739852378180552,0.31355595124407554,0.11350330500472143,2.1134127412223465,0.27789731514493515,0.24477900540283773,0.23921579878541094,0.6372279661620599,0.20141809495712537,1.7684384130371735,0.27728174603174605,0.27965398743927006,0.49572286009788513,0.381846706714464,0.24538857730298302,0.11389601892395189,0.0025779465630942975,0.5821340518305078,,0.0025779465630942975
57.0,8.952141661977743,958.0977378171061,121.08288,121.08288,0.5412350858791136,0.5061099418199471,0.36531950963680415,0.6767090314491974,0.31434920489826473,0.11350330500472143,2.181091075592346,0.29439753585038586,0.22998244257401818,0.24633422860655668,0.6407979337980279,0.2061143621796124,1.8096713487170653,0.2786549355188622,0.27944601054050744,0.5018548369407654,0.38234034686271196,0.2457259556488795,0.11389601892395189,0.002920607244915267,0.6686506133992225,,0.002920607244915267
58.0,8.846691752466628,950.2670731495662,123.06432,123.06432,0.5412350858791136,0.5784925441547575,0.3770049956316164,0.6812771441210405,0.3242525608532501,0.11350330500472143,2.2067244426191817,0.2902030956890632,0.23848287170507004,0.24901419340501457,0.6395392363377508,0.19537896894085954,1.7154152602235697,0.27671402100061765,0.2781058237814056,0.49458420276641846,0.38207601453806905,0.24556429703550933,0.11389601892395189,0.00391211830589672,0.9071009842446074,,0.00391211830589672
59.0,8.503613954259375,862.4718922053805,125.04576,125.04576,0.5412350858791136,0.5696165404587675,0.37098027874472617,0.6879389407274278,0.33208983341554743,0.11350330500472143,2.2635146455754587,0.30241882212703053,0.23338946516432138,0.2551965403820014,0.6176440321910504,0.18778113818905268,1.648706776260843,0.2765878420205522,0.2776273689392075,0.4993155598640442,0.3831598653956648,0.24653183256520764,0.11389601892395189,0.0035015273436627223,0.8268680467735976,,0.0035015273436627223
