round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_ece,fed_brier,fed_auprc_lift,fed_f1_best_threshold,fed_f1,fed_f1_best,fed_auprc,fed_prevalence,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
11.0,0.16337679971413901,0.057816745995907325,40.27056,40.27056,1.0,0.3783430693563816,0.23593925148801903,2.178256823496611,0.5320030233827747,0.2785982433049542,0.3048402855954518,0.23728886104595842,0.10960025180988352,0.6836231824951066,0.6722740921739159,0.2244444681378099,1.9706085450420436,0.28008231344091844,0.2845303867403315,0.533730149269104,0.3741428425813142,0.23671660055007668,0.11389601892395189,0.007439169020067397,1.3600073590405373,0.005945863686647422,0.008718535223916336,0.009014648388888775
12.0,0.16351792505262913,0.04470729254291004,43.93152,43.93152,1.0,0.38016178558786085,0.23746751746784875,2.188723593084286,0.5364801221386155,0.2767258894555198,0.30964109022965713,0.23859168516802998,0.10960025180988352,0.684313247412913,0.6714219091039195,0.22296873815106777,1.9576517270541605,0.2757800891530461,0.283212161269002,0.5380017757415771,0.376275149040118,0.2384283795489945,0.11389601892395189,0.00692214102377929,1.338665457082243,0.005731409626898548,0.007972249007998939,0.005922373694313231
13.0,0.16148642021906917,0.042438945475195965,47.59248,47.59248,1.0,0.38177328434874513,0.23859814520618153,2.214904782172334,0.5392255370276208,0.2772167535585787,0.3116809799592856,0.2417349576908916,0.10960025180988352,0.6871435075528495,0.6719669819908842,0.2235881813059272,1.963090399632111,0.276086735213275,0.2861524306088023,0.5337124466896057,0.3778435158899946,0.23950203567578235,0.11389601892395189,0.007501060870304908,1.534274581777936,0.005930183315034934,0.0089208338855582,0.0054037914248253605
14.0,0.1637837347232072,0.04710474173783486,51.25344,51.25344,1.0,0.3667014543631934,0.22716569208312876,2.2704612278489655,0.5284488031445415,0.2841718143651338,0.3140228919498441,0.2476419923950793,0.10960025180988352,0.6888216975455548,0.671822198966136,0.22333474841422885,1.96086527452157,0.27913309883127196,0.28663824783183894,0.5188342332839966,0.3626349932882601,0.2283621688652181,0.11389601892395189,0.006544196795123219,1.4201882079396455,0.005304304222680748,0.007678039626724332,0.005165051132807318
15.0,0.1617562821948823,0.05085893314037078,54.9144,54.9144,1.0,0.37895757135145686,0.2362006587734771,2.304086046862241,0.5341099598627628,0.28007790694097623,0.31581930015367515,0.2515579125609927,0.10960025180988352,0.6905568428338863,0.6710021801409545,0.22343525438453188,1.9617477107230508,0.2769039735099338,0.2874567331465304,0.5313262343406677,0.37488584327130176,0.23738167251556216,0.11389601892395189,0.00602997862429954,1.38021338728322,0.004684041120285896,0.007282469399822162,0.004889232346998472
16.0,0.16259776800091646,0.04920666141255622,58.57536,58.57536,1.0,0.38104130506778167,0.2377144432964597,2.3178953685343817,0.535909043830785,0.2754577443822651,0.3134949692991623,0.2532278184866878,0.10960025180988352,0.6907320656823183,0.6694971118440771,0.22315484348007525,1.9592857203294807,0.2747566132363064,0.2865516118528167,0.5342661738395691,0.3771412221560079,0.23903766182765146,0.11389601892395189,0.0066069703132498195,1.589331400197807,0.0045843189968744836,0.008527892779791437,0.005448467622386195
17.0,0.16099052851767565,0.053873057670251155,62.23632,62.23632,1.0,0.3748590408592507,0.23278664148548553,2.338299651952111,0.5302820319963545,0.29080519846122366,0.3189658004184666,0.2560140920780223,0.10960025180988352,0.6936565346716183,0.6715723770303068,0.2267044172862454,1.9904507587540476,0.2815545110627078,0.2863084922010398,0.5299234986305237,0.3708358170284923,0.2341518929859066,0.11389601892395189,0.006273409094042692,1.5908446465964516,0.00449613218032009,0.00797337024265558,0.005782661209467284
18.0,0.16203653984662644,0.054015781496162395,65.89728,65.89728,1.0,0.3762267288206358,0.233838808994272,2.3641932334599627,0.5371071988638745,0.28697971937736355,0.32147938262989134,0.25864896761699235,0.10960025180988352,0.6964390444797914,0.671357706108807,0.2247511490603999,1.9733011845696355,0.28203216529981895,0.28604752879428486,0.5213587880134583,0.3723564618015645,0.23542702027829346,0.11389601892395189,0.0056963597336359365,1.5186845863308918,0.004144221665320131,0.007201239532553261,0.005012470692858579
19.0,0.1622985758033269,0.06281245834054008,69.55824,69.55824,1.0,0.3717139745625378,0.23037890114373832,2.3983200138052045,0.5296312148011177,0.28557436051926394,0.324205649015408,0.26226043552943834,0.10960025180988352,0.6959232438865419,0.6680118089336937,0.22280380328295019,1.9562036091157478,0.27608415629025335,0.28642047106717067,0.5193142294883728,0.3676068477403464,0.23210473454855948,0.11389601892395189,0.005797296324676557,1.621874265381848,0.004071381311100792,0.0074942681535852835,0.005202416504242179
20.0,0.16295927452338851,0.06154486906879599,73.2192,73.2192,1.0,0.37741607412400396,0.2345216171789631,2.406712897113698,0.5314160022057938,0.2878070082868798,0.3236962019542004,0.2630141335927875,0.10960025180988352,0.699371610520661,0.6693313084876611,0.2210707977586829,1.9409879278246887,0.28007032785189784,0.2850667938931297,0.5100120902061462,0.37347262366391965,0.23631219829944278,0.11389601892395189,0.005681647633136655,1.6722185827502472,0.00379536694125494,0.0075608040603781165,0.005075869722509618
21.0,0.16099554276963055,0.054963274156834704,76.88016,76.88016,1.0,0.3824734853110975,0.2382399288037299,2.4456122070694506,0.532101119018629,0.28821927272409936,0.32608279398309375,0.2669262149657531,0.10960025180988352,0.7000625104065447,0.668057237949,0.22221165641553428,1.9510045962528726,0.27947143897617316,0.28745580885042055,0.5106304287910461,0.37832359894693895,0.24002003904105113,0.11389601892395189,0.005565156612224516,1.7228993943335809,0.0035105141852426096,0.0076302901634504655,0.0050401741451064535
22.0,0.1624815714527111,0.06190588902698595,80.54112,80.54112,1.0,0.3758374588751064,0.23327504408368052,2.4669561771361,0.5324882852081837,0.2906294759683305,0.32555554697665023,0.2693855151176173,0.10960025180988352,0.701413406081713,0.6684953016609602,0.22301482229940459,1.958056343025572,0.2843838727995457,0.2874307927906703,0.5027847290039062,0.3718730907425427,0.23512802413653505,0.11389601892395189,0.004916510926824568,1.596514968536212,0.003140488575507998,0.006717733752997149,0.004880616590496951
23.0,0.16204750667827825,0.06599153317805291,84.20208,84.20208,1.0,0.37895688750119483,0.23551942799904343,2.468555951033115,0.5309458635534023,0.2846949604039168,0.3264225932271082,0.26984544530621596,0.10960025180988352,0.7027157576152658,0.6699419899083333,0.22239671604587785,1.9526294083586155,0.27815092848676415,0.28562248995983935,0.5313977003097534,0.3748346972662908,0.23742920028719156,0.11389601892395189,0.004848361602087272,1.6467894306806556,0.002987105232789176,0.00675091683679305,0.005062284810044457
24.0,0.16258583933668452,0.07039032836953182,87.86304,87.86304,1.0,0.37549141885388515,0.23263151931295128,2.526961186240666,0.5344500717743037,0.2857984115987567,0.33030503495936425,0.2760868027678568,0.10960025180988352,0.7028918949253328,0.6689979950493918,0.22244961298362786,1.9530938401996032,0.27972749793559043,0.2851056857283304,0.5310114622116089,0.371450130855427,0.23481961381231087,0.11389601892395189,0.004534537521054142,1.6116453954091412,0.00288069862518823,0.006230440044909236,0.005617987875030718
25.0,0.16291820507588656,0.07740003167812012,91.524,91.524,1.0,0.37637263618862243,0.23309748791708815,2.5502500154911045,0.5412691367790691,0.2873623409295623,0.3340487417778902,0.278377975101017,0.10960025180988352,0.7060993935096813,0.6633741966907698,0.22082406782492459,1.938821654270184,0.27508361204013376,0.2831254103742613,0.5161075592041016,0.37202207924639424,0.23554794594316414,0.11389601892395189,0.0045039126081970445,1.670553939941783,0.0029076569120181717,0.006149463050718281,0.006173901574136563
26.0,0.16222350423881576,0.09145026536253431,95.18496,95.18496,1.0,0.3689326650566525,0.22757637097048905,2.5523863889966982,0.5323590741691853,0.2961060345304587,0.3348853670981585,0.2785747995686132,0.10960025180988352,0.7074295540443649,0.6629750111803066,0.22129623008831006,1.9429672097324935,0.2788749251944943,0.2811410459587956,0.5226616263389587,0.3645339549649757,0.2300830731878557,0.11389601892395189,0.004496395093382151,1.7406296334902436,0.0027085669742754346,0.006355396087879887,0.006445788920336439
27.0,0.1623027735831753,0.09610225273578496,98.84592,98.84592,1.0,0.37345634632124475,0.23076686147009454,2.5574991515677814,0.5286313806384624,0.2962779424240792,0.3316107012780555,0.28054914040033835,0.10960025180988352,0.7081487220322817,0.6642675545119321,0.22152700575162146,1.9449934057794815,0.2802129346471854,0.28412911903160726,0.5301085710525513,0.369269421870206,0.23332207130038737,0.11389601892395189,0.004194572790375224,1.6929019673953007,0.0025170987866307976,0.005949564161544686,0.00593594409065013
28.0,0.16169988048358408,0.09101366517898309,102.50688,102.50688,1.0,0.36910089049294836,0.22723751945701665,2.610951567327509,0.5312579876696647,0.2951344676313148,0.33521813097424835,0.28575403954226725,0.10960025180988352,0.7098230889647495,0.6610642442075119,0.21814061229981102,1.915261080771076,0.27593197432143257,0.28295008412787437,0.5175343751907349,0.3641950730203449,0.2300834337708738,0.11389601892395189,0.004209432354036288,1.7686349518080533,0.0025007760772181842,0.00600523607382536,0.007486754665250389
29.0,0.16257088904217476,0.12065709710856784,106.16784,106.16784,1.0,0.3662041639754954,0.22523394953783046,2.637061861580766,0.5334636188262581,0.296022185766047,0.3386849965843431,0.2885989684912373,0.10960025180988352,0.7113915374242326,0.6623400340210617,0.21822957939754684,1.9160422063852665,0.27861377108983126,0.28487986194079384,0.5120474100112915,0.36162002206657157,0.2282196006391708,0.11389601892395189,0.00395102339464551,1.7260102810923854,0.002254753018990696,0.0057416802271195635,0.008569579713166093
30.0,0.1632464710678872,0.118075811590028,109.8288,109.8288,1.0,0.3661529981439449,0.22510719181620062,2.646978011752289,0.5287068576305438,0.3034345275416703,0.34147629239702265,0.28941960767486313,0.10960025180988352,0.7122802522025152,0.6610786007803048,0.2178340809257465,1.912569754270286,0.2814569536423841,0.28538491097732804,0.5063471794128418,0.36148415860509575,0.22813713129376972,0.11389601892395189,0.0036424559579161142,1.6461222216212263,0.0021936910453641935,0.0051907351997529175,0.006397149040752066
31.0,0.16726634612985525,0.23569355984309825,113.48976,113.48976,1.0,0.373428293463191,0.23036195833981754,2.6745733289534335,0.5371243169745221,0.29471266315012523,0.34702638453342866,0.29260151061915773,0.10960025180988352,0.7133675765645467,0.6606090253950203,0.21549879574482125,1.8920660948536692,0.2763985082578583,0.28389728821694266,0.5111613869667053,0.3687647649842748,0.23347861522828767,0.11389601892395189,0.004106058470468734,1.9198309772564244,0.0021504737517268188,0.006217972121958534,0.006095946236753905
32.0,0.16265622838791163,0.09646128798092297,117.15072,117.15072,1.0,0.36880585914592035,0.2270917025905469,2.673450937561529,0.5361695973705038,0.30223378172592535,0.3426239696501468,0.29297100584076985,0.10960025180988352,0.7146425970099275,0.6620156055946259,0.21728711652327634,1.9077674406544312,0.28283302063789867,0.28408527516113036,0.5040225386619568,0.3642575211736365,0.23020229706367717,0.11389601892395189,0.003611719247474193,1.7525226902980648,0.001925444403800539,0.005430722529478921,0.006784432605057586
33.0,0.16439668291450943,0.1408467679864892,120.81168,120.81168,1.0,0.36746839372799395,0.22552563103024037,2.727549532496706,0.5355850513359641,0.298470512094395,0.34421464687426134,0.29913822077351,0.10960025180988352,0.7166375397057735,0.6635766946440798,0.2148073429248743,1.8859951818711125,0.280100525474069,0.2817138056566788,0.5166134834289551,0.36217072653934845,0.22893237829019225,0.11389601892395189,0.003663968945749614,1.8424695907706337,0.0018745011901592026,0.005602771029913347,0.006492422784065591
34.0,0.16532869908073777,0.19026335804917446,124.47264,124.47264,1.0,0.36615551446427014,0.22457903037456045,2.727514094174165,0.5346522204073713,0.30166875131951437,0.3449070792400592,0.29874217411105497,0.10960025180988352,0.7169293632158085,0.6609985352781904,0.21731811327291434,1.9080395901986456,0.28144135657089026,0.2842533106070539,0.5103317499160767,0.36100670325794476,0.22797686447378546,0.11389601892395189,0.003506049741286143,1.8235610272777194,0.001875026041481046,0.005272266422814422,0.008046408671944677
35.0,0.16441532717127333,0.15739564949524307,128.1336,128.1336,1.0,0.3743623644093606,0.23052128106205086,2.7103923931102885,0.5355448039271452,0.2946604808404043,0.34796642533501043,0.29721654182182383,0.10960025180988352,0.7175589978799679,0.6591330216283777,0.21468200040191487,1.8848946822738164,0.2751635366110994,0.2804749340369393,0.5171226263046265,0.3689517078074576,0.23379229622310888,0.11389601892395189,0.0032138173234628692,1.7241022092985077,0.0017463440590713578,0.004807514988708131,0.006384239217630455
36.0,0.16372928773641876,0.12782504781276402,131.79456,131.79456,1.0,0.3704472436821737,0.2279997354153972,2.7696923114029506,0.5415390422425256,0.295919106215931,0.3478748020284096,0.30257294565702175,0.10960025180988352,0.7178462377525027,0.658913092486598,0.21492584652474397,1.8870356361467688,0.27663590604026844,0.28237951807228917,0.5133559703826904,0.3656880322276999,0.23182784051470678,0.11389601892395189,0.0029635920902002172,1.6397571458383027,0.0016241235358228582,0.004419988825275319,0.006529716193448549
37.0,0.16572211477031798,0.1969495968478568,135.45552,135.45552,1.0,0.37008316942883746,0.22723627735875798,2.7840643531021656,0.535841671376248,0.30334813210852224,0.35015550503298076,0.3040361122253948,0.10960025180988352,0.719774547380704,0.6579600369234989,0.2141021937602507,1.8798040158296159,0.2794739851343625,0.2836415362731152,0.5162984132766724,0.3645319576317111,0.23096787407336505,0.11389601892395189,0.0029305785241441344,1.6700272207344824,0.0015581469150651123,0.004428462077540276,0.00794828119614022
38.0,0.16491956978283334,0.17024351288645365,139.11648,139.11648,1.0,0.36285448780255186,0.2223313136641359,2.7999746936370795,0.5269143483662778,0.3070187880716279,0.3504184800950532,0.30643138985045,0.10960025180988352,0.7205646712381648,0.6552453269732043,0.2134238573191916,1.8738482638422527,0.28186092551348674,0.28280407429598564,0.515049934387207,0.3577001721167116,0.22612526783797685,0.11389601892395189,0.00288943577396892,1.6951477127804537,0.001549080528788829,0.0043563887325312484,0.007055326085820884
39.0,0.16661050687798823,0.18189795996458097,142.77744,142.77744,1.0,0.37374570800391926,0.22981756827720215,2.810908412981271,0.5415149978488956,0.29622875881565724,0.35173326540590116,0.3077671006195887,0.10960025180988352,0.7207854868061128,0.6572835461778913,0.2129663344667998,1.8698312415028038,0.27602799650043747,0.28346456692913385,0.5253927111625671,0.368515950719262,0.23362027434402696,0.11389601892395189,0.002745347184425515,1.6572112893968551,0.0013789951070792446,0.004245381542901827,0.006975906072517346
40.0,0.16420899567925223,0.15878663060078263,146.4384,146.4384,1.0,0.3637528782712778,0.22236780689360067,2.8253974872623666,0.5337592074714969,0.3049976577877415,0.34948505923553025,0.30961188252205196,0.10960025180988352,0.7204719944703571,0.6558622078230371,0.2117466845911995,1.859122791048406,0.2784594824444174,0.2814125376402956,0.5113014578819275,0.35815038415023287,0.22655472349465308,0.11389601892395189,0.002668192362300202,1.6557821944224997,0.001393909269426537,0.00406774538232282,0.008645400609355773
41.0,0.16619544636927833,0.2077282851318726,150.09936,150.09936,1.0,0.37003164316683207,0.22705097976021843,2.8337693065687333,0.5349744228885952,0.3027480677866498,0.35323012313591307,0.31010458526802703,0.10960025180988352,0.722122560126144,0.6555370389789485,0.211692439657367,1.8586465238852077,0.2753380265951503,0.2820139697322468,0.5228550434112549,0.3645242958243981,0.2311378131907399,0.11389601892395189,0.00259608787410328,1.6577342125065115,0.0013201630370368639,0.004001130893842191,0.007812752556344137
42.0,0.16797078528156323,0.2337449980232385,153.76032,153.76032,1.0,0.36827108103991246,0.22551200775720717,2.827778738688024,0.530792853606734,0.30425190169368804,0.3518081910144445,0.30945727405123014,0.10960025180988352,0.7219436932744989,0.6546670733358336,0.21277572868570724,1.868157734536596,0.2783565492215849,0.2856731461483082,0.5159449577331543,0.36178669647695527,0.22924811355913188,0.11389601892395189,0.002992050663174253,1.9630461685856062,0.0013358588430510908,0.004813956451503693,0.011888243666000537
43.0,0.16812483883094448,0.20661304039062428,157.42128,157.42128,1.0,0.3628446791912606,0.22204493270597084,2.8433943567780564,0.5294361202867669,0.30884928047265486,0.35361121341581325,0.3111142062343078,0.10960025180988352,0.72358780329481,0.6550319862935892,0.21068703774894887,1.8498191573282656,0.279796511627907,0.283897755287401,0.5057218670845032,0.3576434728408206,0.2262462777848166,0.11389601892395189,0.0025037004710280254,1.6909184845098935,0.0011698715000079828,0.003973219513169746,0.0077859364199483975
44.0,0.16616155571633456,0.17436902416137584,161.08224,161.08224,1.0,0.37106654110562776,0.22775851901337751,2.834327414639645,0.5399651709633274,0.30361195463190754,0.3526804430521989,0.31121550517710117,0.10960025180988352,0.7263993051578046,0.6517334005515434,0.21142242784193271,1.8562758368499164,0.27085377821393525,0.28299711815561956,0.5220438838005066,0.36600780195087707,0.2325516767592585,0.11389601892395189,0.0024073656908352218,1.6678482637089473,0.0011766844470165413,0.003759166486963665,0.00950141153007251
45.0,0.16712075138970608,0.29901088594711955,164.7432,164.7432,1.0,0.3639075526158418,0.22264355882350473,2.8785121399093967,0.5331724937921956,0.31446020749368275,0.352520700747358,0.3157028735249991,0.10960025180988352,0.7260064947442001,0.6541180599210218,0.21242427699693975,1.8650720104516993,0.2755102040816326,0.28433186281485695,0.5161073207855225,0.3587707458387853,0.227280162794447,0.11389601892395189,0.0024516501402283668,1.7424984678254987,0.001217266688986979,0.003807951148854075,0.008591428537373217
46.0,0.1659808906061627,0.1977881141582177,168.40416,168.40416,1.0,0.35528035137691993,0.21627463784880083,2.869423156685886,0.5341480810311292,0.3172480436361121,0.35256118157689376,0.3148948407646086,0.10960025180988352,0.7255279124985651,0.6531537976975169,0.21267581422713203,1.8672804917714918,0.2779112403590846,0.2821040258595357,0.5129959583282471,0.34935925748415586,0.22099767728851563,0.11389601892395189,0.00226728912115569,1.6532000050810893,0.0011334958370484247,0.0035110372525306234,0.007364454020897078
47.0,0.1681063041099178,0.2569253759904132,172.06512,172.06512,1.0,0.3615172099248648,0.2204727913962134,2.9037912319963315,0.5408348887342683,0.31086064129412244,0.35750039830440167,0.3183267387400071,0.10960025180988352,0.7284885900967413,0.6546658058412076,0.21187264104374814,1.8602286809095148,0.2747581759557807,0.28242585214696775,0.5224697589874268,0.35596312139222847,0.22538805519759839,0.11389601892395189,0.0023031449568954774,1.725781731670395,0.0011444075207365594,0.003571987185486344,0.006309091718705142
48.0,0.1667516139740165,0.20344747643812594,175.72608,175.72608,1.0,0.36471604524282314,0.22271804350352206,2.9253264244056916,0.5369464370770615,0.31942768311189407,0.3609343858144475,0.32049963010432,0.10960025180988352,0.7293506431781587,0.6503388427267067,0.2098464439737953,1.842438795985567,0.27495107632093935,0.2796057619408643,0.5173380374908447,0.35880586170571305,0.22728177089768362,0.11389601892395189,0.002147830005542696,1.6509586193387804,0.00107265584343056,0.003323531585667989,0.005699811752342229
49.0,0.1672135172024251,0.24336084159226168,179.38704,179.38704,1.0,0.3651980331835071,0.22349712439636832,2.953871071027194,0.5398001822484977,0.3049247686984644,0.36164224106369375,0.3239374812255373,0.10960025180988352,0.7301022957308322,0.6504409199671767,0.20750912173444888,1.8219172513220347,0.27211035710312603,0.27843754471312065,0.5206776261329651,0.3598839900743655,0.22858253184942298,0.11389601892395189,0.0020829378820881794,1.6412313304499548,0.0009927931229123648,0.003271958019469409,0.007581795269767255
50.0,0.16756285844794697,0.28414712132116937,183.048,183.048,1.0,0.35843510488865715,0.21860180651453084,2.9746596765271627,0.53499985187167,0.3072038757615788,0.360472603841471,0.32563850039285785,0.10960025180988352,0.7292081579622225,0.6490223675906092,0.20719726965006202,1.819179209313779,0.2727697337692667,0.27737881508078993,0.5215083360671997,0.35272911487719444,0.2240922822211663,0.11389601892395189,0.002006336602435286,1.617509158953908,0.0009793980048924268,0.0031275604010058203,0.006913541571515981
51.0,0.17176051257333486,0.501532268308915,186.70896,186.70896,1.0,0.3691853023060335,0.2261810981067395,2.9696297309044013,0.5396022648191467,0.30340470976140727,0.36257283155714654,0.32531645773352225,0.10960025180988352,0.7303569502246477,0.6517094059998125,0.20615117729256205,1.8099945831312043,0.2688898269311946,0.2767258957180309,0.526297390460968,0.36336800512245615,0.23136815866680013,0.11389601892395189,0.0020947515430162537,1.7298296872422725,0.001009608119421612,0.003279670458451182,0.007076646385971923
52.0,0.1693519572588583,0.45401445906959,190.36992,190.36992,1.0,0.36327615485419334,0.2216406367551876,3.015398184593375,0.5363679769919433,0.3093553083172025,0.36744588758564406,0.32992965277805864,0.10960025180988352,0.7300749797526783,0.6499671530650103,0.20936540607286747,1.8382153129747254,0.2699442358028906,0.2781180400890868,0.516467809677124,0.35747841636332606,0.22700224188257528,0.11389601892395189,0.0019357791630636933,1.6369832797790878,0.0009359252759606222,0.003028068950524345,0.006325474362765962
53.0,0.16858352473778979,0.2881522016503874,194.03088,194.03088,1.0,0.3656689135819918,0.22305576806331887,2.991412701753278,0.5397138947374159,0.313307664863587,0.36539792996767073,0.32735232122505303,0.10960025180988352,0.7297845721840543,0.6493256125425044,0.20962574689420316,1.8405010892801248,0.274442538593482,0.2830638749006096,0.5117773413658142,0.35942174895240514,0.22838683986660477,0.11389601892395189,0.0019615083433710905,1.698239057772298,0.0009466321702457024,0.0030703352467540404,0.005930195467226741
54.0,0.17010811583879046,0.29894514724673205,197.69184,197.69184,1.0,0.36219603320569993,0.2209033765633565,2.982661590221554,0.5411538053579513,0.30870775146886825,0.3660065406069259,0.32629488189465167,0.10960025180988352,0.7307622250582987,0.6507775213618022,0.20945720983347857,1.8390213443134713,0.2752211398499608,0.280993992353905,0.5171025395393372,0.35670380677440633,0.22665159284944064,0.11389601892395189,0.0018494064541893082,1.6380298950771248,0.0008866226147455892,0.002896854749086028,0.006536952058990054
55.0,0.17550052468438987,0.7309426393306012,201.3528,201.3528,1.0,0.363893918726323,0.22192684956631195,3.004677034869814,0.5329626804408241,0.31008017624405965,0.3648459164969925,0.3299252819691316,0.10960025180988352,0.7320809645391917,0.6468265272720418,0.21068485361476877,1.8497999807652852,0.27110959990932787,0.27550758159856076,0.5093702077865601,0.3577559578566064,0.22745943070812596,0.11389601892395189,0.0017702040297106964,1.6051630660258525,0.0008587781707907288,0.0027582736329768934,0.006673626365058957
56.0,0.17176972468645682,0.4579805120417884,205.01376,205.01376,1.0,0.3663305796219427,0.2238534504732478,3.0230718313996956,0.5416207207686352,0.30656914721121337,0.36530576886963495,0.33143219797270657,0.10960025180988352,0.7329808208414248,0.6495669259500525,0.20774061728137297,1.8239497679026069,0.27093860875174713,0.2775532952487112,0.5192173719406128,0.36054604268681156,0.22947806236663057,0.11389601892395189,0.0018429091051595271,1.7073156342448783,0.0008932197250833978,0.002869510292212494,0.006810866341626837
