round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_brier,fed_prevalence,fed_f1,fed_f1_best_threshold,fed_auprc_lift,fed_auprc,fed_ece,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
22.0,0.6169435362526562,0.6529409130617585,12.008,47.9744,0.5412350858791136,0.3262377809287798,0.21366073944934175,0.11271239773442412,0.2948701342379013,0.5598806517014643,2.459698946515094,0.2674022031836024,0.339663454099594,0.6955861052590094,0.45623233131315605,0.1005126820935195,0.8824951305860093,0.15200699776460297,0.20455572629485672,0.460652232170105,0.3886426930695981,0.25348364048778504,0.11389601892395189,0.006534651256196469,0.9548879360081628,,0.006534651256196469
23.0,0.6015037655803902,0.812333911270478,12.504,49.95584,0.5412350858791136,0.3407621970344516,0.22130901663978508,0.11271239773442412,0.2946878107283006,0.5864900740551604,2.6114994405337306,0.2811746168233322,0.3529247788044221,0.7087062240838612,0.4792953121422622,0.10973996950485691,0.9635101432134343,0.15879872467345468,0.20457421804375336,0.4584607779979706,0.3861429852603324,0.2509238673305002,0.11389601892395189,0.006632530905345876,1.003815723117441,,0.006632530905345876
24.0,0.5855663517162919,0.8830442689353992,13.0,51.93728,0.5412350858791136,0.34126044249681287,0.20145921009298687,0.11271239773442412,0.3092863703429187,0.5728183319783944,2.7271339873289646,0.2929277739099153,0.32407038636983854,0.7175546587020407,0.47288585535732836,0.1071196920905598,0.9405042696187947,0.16229071537290715,0.2045649717514124,0.4607485234737396,0.3892232494674275,0.253571742483586,0.11389601892395189,0.006699960571098502,1.058006905252114,,0.006699960571098502
25.0,0.6405160755436659,0.9709566814033765,13.4176,53.6064,0.4559241291901578,0.3083880941002264,0.21409497937615482,0.11271239773442412,0.28967709170576333,0.5326816357836323,2.1737582340269004,0.2380079208118678,0.3369012965151982,0.6744466022395841,0.4637441319391126,0.10679379499644052,0.93764291329398,0.16582354454257053,0.2045947901591896,0.4643572270870209,0.3920231933421317,0.25585588796106506,0.11389601892395189,0.009048294632659932,0.5842083115130663,0.009048294632659932,
26.0,0.6348686665183548,0.9102665486973341,13.9136,55.58784,0.5412350858791136,0.3189653939113821,0.22334621387152762,0.11271239773442412,0.2849494676958631,0.5778048421205252,2.3387587617710444,0.2550498345094537,0.3551452837678116,0.6891149174446142,0.46420885068657297,0.10803276846901731,0.9485210237343813,0.15509103169251517,0.20459822444798542,0.4695858359336853,0.38679120538398987,0.25152668351419066,0.11389601892395189,0.004764481255759994,0.7769033358199522,,0.004764481255759994
27.0,0.6096408741620347,0.7663466086292401,14.4096,57.56928,0.5412350858791136,0.32804291939227104,0.21092331320449106,0.11271239773442412,0.3020492102126763,0.5799071070756305,2.4623259918499567,0.26737896072554745,0.33675617053096696,0.7008384631550774,0.4624432055737236,0.10846475293972231,0.9523138206625464,0.16050156739811913,0.2045115501107545,0.4588538408279419,0.3889953303114506,0.25342497173602396,0.11389601892395189,0.004917282307136698,0.8215032861335203,,0.004917282307136698
28.0,0.5924106412665926,0.8806052690195443,14.9056,59.55072,0.5412350858791136,0.34061375623544293,0.2027815506726374,0.11271239773442412,0.3084906222752947,0.5725439144538735,2.59459665711792,0.2796124026786774,0.323966819000336,0.710096985046174,0.46463305980380987,0.11237964343538265,0.9866863170206,0.1673626463604356,0.20451875282422052,0.45578765869140625,0.39320521234020056,0.25662049326970743,0.11389601892395189,0.006145330591246258,1.061049041687511,,0.006145330591246258
29.0,0.5765947274797322,1.1536643828594042,15.4016,61.53216,0.5412350858791136,0.34808957272743524,0.20091657273685196,0.11271239773442412,0.3161019954012129,0.5682325972484447,2.7455671581355596,0.294689935830183,0.32248863822307555,0.7202486898167689,0.46835951910300133,0.10913434704867489,0.958192815514857,0.16565725496886463,0.20474452554744524,0.4708482027053833,0.39227875570531184,0.25589141318855535,0.11389601892395189,0.006382757025277039,1.1477603751700372,,0.006382757025277039
30.0,0.6482997127702734,1.2858835250832517,16.3152,65.18272,0.9971592150692714,0.3086992253603242,0.2100275397480738,0.11271239773442412,0.28958668935449416,0.5270437986727702,2.184242263909608,0.24104861612939282,0.3339902826666344,0.676784802444015,0.458301986894457,0.10157611521148058,0.8918320075726502,0.15602836879432624,0.20461384152457374,0.4725377857685089,0.3906835992855012,0.25481377206739464,0.11389601892395189,0.005469538137460759,1.397264064871706,0.007626175591390119,0.0046510379983821185
31.0,0.6419276630431653,0.9462221398437167,16.8112,67.16416,0.5412350858791136,0.323684030201132,0.20859249833517746,0.11271239773442412,0.2964825284915429,0.5662691376957973,2.3657881072880587,0.25831617559848286,0.33296947305784086,0.6932027467763441,0.4515117295458619,0.09858146016556896,0.8655391215332257,0.162063227953411,0.20456512825185658,0.4761320650577545,0.39568322855409044,0.25914826488919646,0.11389601892395189,0.004939832341455348,0.9270383280236274,,0.004939832341455348
32.0,0.6105110757560549,0.8596823691270942,17.3072,69.1456,0.5412350858791136,0.33538958295378857,0.2192378875206835,0.11271239773442412,0.29680916817093417,0.5868871208048225,2.492372020704022,0.2712760289292542,0.346131464538778,0.703937659834579,0.46389038324971466,0.10249065508399559,0.8998616110755229,0.16959946371711077,0.20455572629485672,0.46964550018310547,0.3945398357822404,0.2579999217068448,0.11389601892395189,0.0053691844285292814,1.040044629597105,,0.0053691844285292814
33.0,0.595826448040366,1.0808468492839358,17.8032,71.12704,0.5412350858791136,0.344826320413083,0.21137630311363925,0.11271239773442412,0.3097820781388252,0.5719955484997632,2.6650203749340764,0.2875281635561513,0.34010378128788593,0.7197380128898083,0.47355193005799,0.1050039676814272,0.9219283401954383,0.17231757842225418,0.2047085714285714,0.47624146938323975,0.39325071705612213,0.256668300655097,0.11389601892395189,0.005375885506199714,1.0818352062487975,,0.005375885506199714
34.0,0.5747985360830066,1.0464935280783674,18.2992,73.10848,0.5412350858791136,0.35843057998711053,0.206908224377935,0.11271239773442412,0.3139551081494162,0.58422763432025,2.8356126636187318,0.3043509232130481,0.3320857253614015,0.7279903309792746,0.4580997399301818,0.09854132231711837,0.8651867137069487,0.16,0.20474167466081952,0.47378554940223694,0.3914570246247859,0.2556505983667518,0.11389601892395189,0.005502064723891613,1.1460603398736566,,0.005502064723891613
35.0,0.6513635540802778,1.790345466307162,18.7168,74.7776,0.4559241291901578,0.3121528382033585,0.21393883667723623,0.11271239773442412,0.2874224640588851,0.5515058678752449,2.248433539628586,0.2471320800068261,0.33888344115268754,0.6805971882118191,0.4598937844523236,0.09862403994512456,0.865912969363535,0.15741713630719267,0.20498285714285716,0.4734915494918823,0.38976351389935826,0.25426442382180986,0.11389601892395189,0.006887851214269451,0.5248204632662237,0.006887851214269451,
36.0,0.6352128449118336,1.0499436403385725,19.2128,76.75904,0.5412350858791136,0.32280837223789893,0.21740593358287696,0.11271239773442412,0.29230177022220394,0.5708602198495139,2.3955498495965495,0.26170961978935203,0.3464534097245048,0.6946858780197573,0.4704017792311493,0.10197648523359515,0.8953472315980123,0.16188740769156995,0.20454648167397296,0.466384619474411,0.38934946836699985,0.2537091941693261,0.11389601892395189,0.004071916188073994,0.8724336113082245,,0.004071916188073994
37.0,0.6110899041830972,1.0155927900292414,19.7088,78.74048,0.5412350858791136,0.33550353993231474,0.2090781496408454,0.11271239773442412,0.30090884497222764,0.5649300424913102,2.559766883576413,0.27756464542082426,0.3355844498065149,0.7085030412515964,0.4685292002400057,0.10130281240917216,0.8894324258762004,0.15437392795883362,0.20455163659443287,0.4696938395500183,0.3877592932323582,0.25243856945463083,0.11389601892395189,0.004260013522539253,0.9358124670106918,,0.004260013522539253
38.0,0.5917994784741224,1.1103859844102715,20.2048,80.72192,0.5412350858791136,0.34566475097596555,0.19584357282726442,0.11271239773442412,0.3112472532435345,0.5688416053188753,2.6775863755031124,0.2896199494951093,0.31326632302868673,0.716075420784198,0.4634333071183653,0.10040853530853244,0.881580728256841,0.15993935948455562,0.20463390352068062,0.47206437587738037,0.39044700113946695,0.254726388381227,0.11389601892395189,0.004446111595499936,1.005195735138841,,0.004446111595499936
39.0,0.5714126304209767,1.4152738686628727,20.7008,82.70336,0.5412350858791136,0.355732058867222,0.20028738754813621,0.11271239773442412,0.3191991663283631,0.5929668823790444,2.8487663935711427,0.30599331785145395,0.32033947137966295,0.728849586597488,0.476381492590628,0.1040944150940605,0.9139425247476306,0.16497023237948916,0.20450230539734202,0.46927210688591003,0.38916621410862906,0.2534182439561415,0.11389601892395189,0.00454967554296992,1.0647226877044886,,0.00454967554296992
40.0,0.6414185209885094,1.4630049265018654,21.6144,86.35392,0.9971592150692714,0.311178879014486,0.21845337138218054,0.11271239773442412,0.28352883652802446,0.5634357381609716,2.2216107643598706,0.24617960870437194,0.3458817116135486,0.68022343844249,0.4917418583800395,0.10830749896061487,0.9509331404544661,0.15840481229809514,0.20650819753824687,0.48091229796409607,0.3842208797156262,0.2491313155968491,0.11389601892395189,0.004328990053642828,1.3920763285132125,0.0063132758423350005,0.0036462753162621107
41.0,0.6384725167893497,1.4251122859399437,22.1104,88.33536,0.5412350858791136,0.32609657951049287,0.21106168396514194,0.11271239773442412,0.29696011873523875,0.5764016770093675,2.4276838511961327,0.26553305529204163,0.3361715678852391,0.6964346697342123,0.48175135279324943,0.10321136581101822,0.9061894066721702,0.14871736919425924,0.2055950687529635,0.48023268580436707,0.3854429665104517,0.25035281102908613,0.11389601892395189,0.003484972946278522,0.8469294847454876,,0.003484972946278522
42.0,0.6095339633278833,1.03320937460763,22.6064,90.3168,0.5412350858791136,0.3431582623767138,0.2163855230052198,0.11271239773442412,0.30151801331396977,0.5728706001710261,2.60298372985991,0.2835223957870501,0.3466689530059067,0.7122590441241903,0.48016960734622816,0.10375913060395525,0.9109987476668081,0.1582612365477949,0.20602876106194692,0.4771127998828888,0.38698006886871694,0.25157463040230216,0.11389601892395189,0.004613211732468715,1.1473017471143976,,0.004613211732468715
43.0,0.5978864306126928,1.6795902597713066,23.1024,92.29824,0.5412350858791136,0.35022883770348445,0.20946669934550133,0.11271239773442412,0.3124107554663978,0.5848786839679623,2.7687830596914913,0.3004607620770196,0.3367097424819146,0.7220505302099022,0.4770350429384511,0.10125606238556684,0.8890219635611257,0.1408675799086758,0.20583122237123133,0.4806910455226898,0.385255197106493,0.2504161363286781,0.11389601892395189,0.004841555168479681,1.2396824227180332,,0.004841555168479681
44.0,0.5723404950768305,1.2282639839813838,23.5984,94.27968,0.5412350858791136,0.3638889220277189,0.19898904858799332,0.11271239773442412,0.3228259368462317,0.5923875704135738,2.9529260543534455,0.3183163856433668,0.3204415378267591,0.7360416941235631,0.4917420340723639,0.10555770828507696,0.9267901484384419,0.1614428681403277,0.206681651001226,0.48397642374038696,0.38589585838983126,0.25056715273651975,0.11389601892395189,0.004990907021419603,1.3209232853259891,,0.004990907021419603
45.0,0.6457886192799152,1.8554426050269057,24.016,95.9488,0.4559241291901578,0.316286333255363,0.22032573191470625,0.11271239773442412,0.29238522845865766,0.5562789883757626,2.276385692096427,0.25060810226942226,0.3495032457061594,0.6853911333285804,0.5053577625311421,0.11124133481109816,0.9766920377205962,0.1608187134502924,0.20765854396851827,0.4819667935371399,0.3833868917914185,0.24831023775262087,0.11389601892395189,0.00593558580033132,0.5263714692555368,0.00593558580033132,
46.0,0.6392760550138663,1.4963278355543141,24.512,97.93024,0.5412350858791136,0.3355481354923335,0.20269559936347445,0.11271239773442412,0.3007245338465419,0.5505311253950084,2.4596361690731685,0.26884667664364326,0.3254515264111778,0.7015610112964216,0.5186409556176592,0.11544526779657648,1.0136023092577013,0.16361511492014025,0.20795634065776245,0.4777276813983917,0.38157958773093353,0.24673105926988187,0.11389601892395189,0.003432236889942984,0.9299134917091578,,0.003432236889942984
47.0,0.6148774203649835,1.5310905750531953,25.008,99.91168,0.5412350858791136,0.34475240405261326,0.2034642054501411,0.11271239773442412,0.31183756114280287,0.5907087938976108,2.656813602632825,0.28822887550444076,0.3245591700531875,0.7115781027764013,0.5201611460038856,0.11665141944427942,1.0241922461062254,0.16156905774242217,0.20868530636525875,0.48498791456222534,0.380483154776508,0.24582255179314869,0.11389601892395189,0.003271040981693338,0.9070109745953232,,0.003271040981693338
48.0,0.5876933016309167,1.5699086994638523,25.504,101.89312,0.5412350858791136,0.35622479922718503,0.19451552774848355,0.11271239773442412,0.31702995445904303,0.57201287435465,2.8002075764207475,0.3021518748323825,0.3108392417599089,0.726216439299913,0.5286699378234904,0.12046268505124717,1.057654922352289,0.17585951026465496,0.20980296764777426,0.486701101064682,0.3822236095534831,0.24705656028014067,0.11389601892395189,0.003813062745118778,1.0866867324803025,,0.003813062745118778
49.0,0.569998548702753,1.6856510443528123,26.0,103.87456,0.5412350858791136,0.3661803657953666,0.2032345446923537,0.11271239773442412,0.32150139415276946,0.5970876808921219,2.9966982132437265,0.3209745485070968,0.32690018312946956,0.737650891500033,0.5365828440260267,0.12494470593324858,1.0970067884170198,0.18665145464917285,0.21001205507264767,0.4901997447013855,0.3849941526579325,0.24905999210589994,0.11389601892395189,0.004151912075680289,1.2187714071478695,,0.004151912075680289
50.0,0.6427724000218231,1.9135549890336,26.9136,107.52512,0.9971592150692714,0.31622037429644984,0.21998341093548418,0.11271239773442412,0.2812007608113297,0.5776567632106206,2.2722063308566454,0.25311490907730205,0.3478792310100989,0.6850908667869062,0.5357447414408849,0.12266126860238404,1.0769583499163802,0.16849921462230472,0.21318927465577445,0.489487886428833,0.38131029087845947,0.2462672239372076,0.11389601892395189,0.003887777068647422,1.537014315603301,0.0055420050520855165,0.0033589349149301343
51.0,0.6388204122011425,1.750228716954879,27.4096,109.50656,0.5412350858791136,0.3319149500287196,0.22002111946678538,0.11271239773442412,0.29610292439094116,0.5840646301034562,2.485693237576429,0.2718600081364863,0.3503126742919618,0.705371185707226,0.5399858663054701,0.12745677650510778,1.119062612629247,0.1593984962406015,0.2141614586689002,0.48594921827316284,0.37810988364770926,0.24372458078819642,0.11389601892395189,0.0030834645783789963,0.9363293315982446,,0.0030834645783789963
