round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auroc,fed_brier,fed_auprc_lift,fed_prevalence,fed_f1,fed_auprc,fed_f1_best,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
11.0,0.11017783660334671,4.180731131995822,124.374528,124.374528,0.0,0.19684305787086487,0.1496087167574012,0.8399412628487518,0.09855826567663072,1.0108268943256251,0.9869565217391303,0.9090909090909091,0.9976421957039865,0.9934354485776805,0.6392782909028396,0.9821969500070877,1.015629130873755,0.9832657200811359,0.9832657200811359,0.5067799091339111,0.46025459552346315,0.24366787015168961,0.9670822942643391,0.0,0.0,,
12.0,0.07284616417422718,1.9071259762801733,124.374528,124.374528,0.0,0.1801663041114807,0.21625952565151713,0.9236417033773862,0.10228130035371893,1.0121631092941665,0.9869565217391303,0.9164677804295943,0.9989609817816337,0.9934354485776805,0.6392782909028396,0.9821969500070877,1.015629130873755,0.9832657200811359,0.9832657200811359,0.5067799091339111,0.46025459552346315,0.24366787015168961,0.9670822942643391,0.0,0.0,,
13.0,0.15195278342031837,15.245964255105573,145.103616,145.103616,0.9991046702896288,0.4159431755542755,0.36520008431828543,0.9471365638766519,0.1506641009351535,1.0124934967675983,0.9869565217391303,0.9417249417249418,0.9992870598532383,0.9934354485776805,0.5898073046087486,0.9787477731861163,1.0120625504064793,0.9832657200811359,0.9832657200811359,0.506888210773468,0.46014996639213657,0.24357177266903388,0.9670822942643391,0.00025724833957636086,0.15517250269925853,7.040533844376356e-05,0.000288143735040164
14.0,0.13167043367359801,11.11100938936437,145.103616,145.103616,0.0,0.35156047344207764,0.1740272093078364,0.7914831130690161,0.09759892807197748,1.0100145125287465,0.9869565217391303,0.8878048780487806,0.996840410191415,0.9934354485776805,0.5898073046087486,0.9787477731861163,1.0120625504064793,0.9832657200811359,0.9832657200811359,0.506888210773468,0.46014996639213657,0.24357177266903388,0.9670822942643391,0.0,0.0,,
15.0,0.08477575143688423,2.131182721811633,145.103616,145.103616,0.0,0.25519368052482605,0.2430113364820895,0.7988252569750369,0.1365470568808042,1.0102303438783233,0.9869565217391303,0.8455696202531645,0.9970534263494757,0.9934354485776805,0.5898073046087486,0.9787477731861163,1.0120625504064793,0.9832657200811359,0.9832657200811359,0.506888210773468,0.46014996639213657,0.24357177266903388,0.9670822942643391,0.0,0.0,,
16.0,0.10560697767240246,26.325815444198774,145.103616,145.103616,0.0,0.13936372101306915,0.27424609343642775,0.8443465491923643,0.169888743094842,1.010974774626558,0.9869565217391303,0.8358974358974359,0.9977881471314289,0.9934354485776805,0.5898073046087486,0.9787477731861163,1.0120625504064793,0.9832657200811359,0.9832657200811359,0.506888210773468,0.46014996639213657,0.24357177266903388,0.9670822942643391,0.0,0.0,,
17.0,0.1489873916749068,15.941737612200237,165.832704,165.832704,0.9991046702896288,0.33019858598709106,0.5690228423346644,0.8619676945668134,0.33868229565322266,1.011205901893094,0.9869565217391303,0.2196078431372549,0.9980162596944884,0.9934354485776805,0.5159876224858174,0.9729274150610816,1.0060440779770339,0.9832657200811359,0.9832657200811359,0.5069266557693481,0.46010059804987724,0.24352658351752665,0.9670822942643391,0.0001961132091608541,0.11834858280980143,6.714978431850164e-05,0.0002174216695903298
18.0,0.14610052509689778,15.853660752725887,165.832704,165.832704,0.0,0.32295334339141846,0.09882661078287205,0.7151248164464024,0.05761744305214196,1.0084760408773388,0.9869565217391303,0.9422632794457274,0.9953220055615473,0.9934354485776805,0.5159876224858174,0.9729274150610816,1.0060440779770339,0.9832657200811359,0.9832657200811359,0.5069266557693481,0.46010059804987724,0.24352658351752665,0.9670822942643391,0.0,0.0,,
19.0,0.08556606805429373,3.069656421849481,166.572288,166.572288,0.035646615445478584,0.2421722114086151,0.3077104124038116,0.9309838472834068,0.17644287221762842,1.0122633470900222,0.9869565217391303,0.7925531914893615,0.9990599121279783,0.9934354485776805,0.5235555659743385,0.9744773845871271,1.007646805620005,0.9832657200811359,0.9832657200811359,0.5069352388381958,0.4600945682002422,0.2435209859482347,0.9670822942643391,4.8482595765160466e-05,0.004148540395135569,4.8482595765160466e-05,
20.0,0.06479318808900889,1.910961119744219,166.572288,166.572288,0.0,0.04255217686295509,0.332946558944557,0.8781204111600586,0.22452183081047006,1.0114254145413661,0.9869565217391303,0.8115183246073299,0.9982329091343048,0.9934354485776805,0.5235555659743385,0.9744773845871271,1.007646805620005,0.9832657200811359,0.9832657200811359,0.5069352388381958,0.4600945682002422,0.2435209859482347,0.9670822942643391,0.0,0.0,,
21.0,0.1257948417062329,9.181643612406646,186.561792,186.561792,0.9634580548441501,0.27006059885025024,0.5550786171270451,0.7870778267254039,0.3320266173319412,1.0100153576980095,0.9869565217391303,0.4662162162162162,0.996841244336731,0.9934354485776805,0.488442964977261,0.9706305759600455,1.0036690586899903,0.9832657200811359,0.9832657200811359,0.5073881149291992,0.4596299590018027,0.24309382208474992,0.9670822942643391,0.00023739429159844055,0.12301527159405623,,0.00023739429159844055
22.0,0.11075313885622722,7.916330965669731,186.561792,186.561792,0.0,0.22451971471309662,0.18844078286834384,0.8854625550660793,0.1144635872048386,1.0114818840526583,0.9869565217391303,0.8768472906403941,0.998288642086754,0.9956140350877194,0.488442964977261,0.9706305759600455,1.0036690586899903,0.9832657200811359,0.9832657200811359,0.5073881149291992,0.4596299590018027,0.24309382208474992,0.9670822942643391,0.0,0.0,,
23.0,0.068443987301595,3.944925813685915,187.301376,187.301376,0.035646615445478584,0.16248555481433868,0.15740837603807453,0.9559471365638768,0.0850007613662856,1.0126151283067204,0.9869565217391303,0.929245283018868,0.999407104894024,0.9934354485776805,0.4422109178426868,0.9658919269664539,0.9987691147848067,0.9832657200811359,0.9832657200811359,0.5073636174201965,0.4596486380867232,0.24311118118587752,0.9670822942643391,4.835612637706002e-05,0.0041377485154043825,4.835612637706002e-05,
24.0,0.05850562456656843,3.4451531417797785,187.301376,187.301376,0.0,0.19676166772842407,0.1433169207495192,0.8722466960352424,0.09402979263815714,1.01138746796394,0.9869565217391303,0.9116945107398569,0.9981954575122364,0.9934354485776805,0.4422109178426868,0.9658919269664539,0.9987691147848067,0.9832657200811359,0.9832657200811359,0.5073636174201965,0.4596486380867232,0.24311118118587752,0.9670822942643391,0.0,0.0,,
25.0,0.10741453090086711,15.85491936005426,207.29088,207.29088,0.9634580548441501,0.16039888560771942,0.5609386742762899,0.8516886930983848,0.3595803914631017,1.0110661187924663,0.9869565217391303,0.525974025974026,0.997878299851695,0.9934354485776805,0.49031443887039555,0.9720134799184277,1.0050990341601072,0.9832657200811359,0.9832657200811359,0.5072301030158997,0.45978696509786965,0.24323818254201202,0.9670822942643391,0.00020262865889599047,0.10505645242059813,,0.00020262865889599047
26.0,0.12105612026753815,12.163321295898445,207.29088,207.29088,0.0,0.007279333658516407,0.410984297181763,0.8046989720998531,0.3515420680015729,1.0101324702598302,0.9869565217391303,0.7318435754189944,0.9969568293433976,0.9934354485776805,0.49031443887039555,0.9720134799184277,1.0050990341601072,0.9832657200811359,0.9832657200811359,0.5072301030158997,0.45978696509786965,0.24323818254201202,0.9670822942643391,0.0,0.0,,
27.0,0.06478327831351598,3.56042813529762,208.030464,208.030464,0.035646615445478584,0.22594627737998962,0.15965648669263585,0.7562408223201176,0.11027365343774301,1.0094140831306078,0.9869565217391303,0.8910411622276028,0.9962478124810781,0.9934354485776805,0.4086455061184303,0.9637119743895459,0.9965149606245692,0.9832657200811359,0.9832657200811359,0.5072169899940491,0.459792698767417,0.24324379119112244,0.9670822942643391,0.00014600136780934362,0.012493772937887115,0.00014600136780934362,
28.0,0.048371102999393595,3.6088066908196925,208.030464,208.030464,0.0,0.10271351784467699,0.3604943569587624,0.826725403817915,0.2192111983906334,1.0105984994324564,0.9869565217391303,0.798941798941799,0.9974167798746416,0.9934354485776805,0.4086455061184303,0.9637119743895459,0.9965149606245692,0.9832657200811359,0.9832657200811359,0.5072169899940491,0.459792698767417,0.24324379119112244,0.9670822942643391,0.0,0.0,,
29.0,0.03840103019911661,4.007133572698325,208.770048,208.770048,0.035646615445478584,0.06996193528175354,0.30468005732349723,0.8487518355359764,0.22628469251990962,1.010996262948173,0.9869565217391303,0.8207792207792208,0.9978093551705881,0.9934354485776805,0.4603903917983341,0.9691945935357908,1.0021841980604749,0.9832657200811359,0.9832657200811359,0.5072045922279358,0.45981252755310165,0.24326183215217603,0.9670822942643391,7.343351704911686e-05,0.006284534520091256,7.343351704911686e-05,
30.0,0.04055587220227678,32.81131858572999,208.770048,208.770048,0.0,0.1805737465620041,0.1278293279849965,0.8898678414096918,0.08704522752472821,1.0116489430895395,0.9869565217391303,0.919431279620853,0.9984535220927192,0.9934354485776805,0.4603903917983341,0.9691945935357908,1.0021841980604749,0.9832657200811359,0.9832657200811359,0.5072045922279358,0.45981252755310165,0.24326183215217603,0.9670822942643391,0.0,0.0,,
31.0,0.03201827744707689,2.374720663066204,209.509632,209.509632,0.035646615445478584,0.07088405638933182,0.3977100263471189,0.9544787077826725,0.2812100906901546,1.0125829061117066,0.9869565217391303,0.7211267605633803,0.9993753029885105,0.9956140350877194,0.45475252785722103,0.9669091271912029,0.9998209386376287,0.9832657200811359,0.9832657200811359,0.5072097182273865,0.459805255072967,0.2432551847923653,0.9670822942643391,5.0798711554882666e-05,0.004347551741489042,5.0798711554882666e-05,
32.0,0.14585864819939018,23.337635941446674,229.499136,229.499136,0.9634580548441501,0.21079154312610623,0.6017500947351041,0.801762114537445,0.39041447230180854,1.0101461124842903,0.9869565217391303,0.37857142857142856,0.9969702936257996,0.9934354485776805,0.5625439542407051,0.9780940830511847,1.0113866098595283,0.9832657200811359,0.9832657200811359,0.5071554183959961,0.4598653884897208,0.24330986671443328,0.9670822942643391,0.00020010305334210442,0.10380062727361405,,0.00020010305334210442
33.0,0.11207466146652349,14.056935653056522,229.499136,229.499136,0.0,0.12979452311992645,0.13732513098613078,0.8663729809104258,0.09130763039565508,1.0112036780094755,0.9869565217391303,0.9245283018867925,0.9980140648180476,0.9934354485776805,0.5625439542407051,0.9780940830511847,1.0113866098595283,0.9832657200811359,0.9832657200811359,0.5071554183959961,0.4598653884897208,0.24330986671443328,0.9670822942643391,0.0,0.0,,
34.0,0.06682787991696719,4.972381971304499,229.499136,229.499136,0.0,0.07012429088354111,0.12901555928199185,0.9060205580029369,0.10598187440060769,1.011863988705602,0.9869565217391303,0.9245283018867925,0.9986657627659637,0.9956140350877194,0.5625439542407051,0.9780940830511847,1.0113866098595283,0.9832657200811359,0.9832657200811359,0.5071554183959961,0.4598653884897208,0.24330986671443328,0.9670822942643391,0.0,0.0,,
35.0,0.05022857936267803,1.7013414108263718,230.23872,230.23872,0.035646615445478584,0.2147168517112732,0.24197490156992615,0.9647577092511014,0.11910345163960244,1.012720552535339,0.9869565217391303,0.8899755501222494,0.9995111540240085,0.9978021978021978,0.5285565818056793,0.976428228011693,1.0096640521729987,0.9832657200811359,0.9832657200811359,0.5071583390235901,0.4598567455784044,0.2433021009436869,0.9670822942643391,2.562171556764446e-05,0.0021929697488758393,2.562171556764446e-05,
36.0,0.14300527455137588,22.801754157843646,250.228224,250.228224,0.9634580548441501,0.3454973101615906,0.497340250144834,0.9295154185022028,0.27842182875009297,1.0122274571326177,0.9869565217391303,0.5307443365695793,0.999024490300453,0.9934354485776805,0.48129307515589104,0.9696466399527555,1.0026516313075167,0.9832657200811359,0.9832657200811359,0.507729709148407,0.4592797709224824,0.24277206849467867,0.9670822942643391,0.00035720579243951893,0.18538916311462117,,0.00035720579243951893
37.0,0.12511290036007028,13.821852332172924,250.228224,250.228224,0.0,0.16904091835021973,0.0818593410046204,0.7562408223201175,0.0542122656278376,1.009081587238092,0.9869565217391303,0.954337899543379,0.9959196534915083,0.9934354485776805,0.48129307515589104,0.9696466399527555,1.0026516313075167,0.9832657200811359,0.9832657200811359,0.507729709148407,0.4592797709224824,0.24277206849467867,0.9670822942643391,0.0,0.0,,
38.0,0.06200015700013311,1.261851301247356,250.228224,250.228224,0.0,0.36877989768981934,0.11931405831938208,0.8179148311306902,0.06735634606950301,1.0104728346162903,0.9869565217391303,0.9121140142517815,0.9972927541647734,0.9934354485776805,0.48129307515589104,0.9696466399527555,1.0026516313075167,0.9832657200811359,0.9832657200811359,0.507729709148407,0.4592797709224824,0.24277206849467867,0.9670822942643391,0.0,0.0,,
39.0,0.05306264275764241,4.273791312163602,250.967808,250.967808,0.035646615445478584,0.119944229722023,0.22073609210226847,0.8487518355359764,0.15434379657684022,1.0110094994553058,0.9869565217391303,0.8535353535353534,0.9978224190276277,0.9934354485776805,0.4864034882085423,0.9714225507242682,1.004487990821123,0.9832657200811359,0.9832657200811359,0.5077495574951172,0.45926976593355284,0.24276282917024244,0.9670822942643391,5.372670466281047e-05,0.004598470928385723,5.372670466281047e-05,
40.0,0.12497349335128494,19.105339629510063,270.957312,270.957312,0.9634580548441501,0.20535409450531003,0.6752548938212187,0.7533039647577093,0.474311643748314,1.0091929869080332,0.9869565217391303,0.05982905982905983,0.9960296001222761,0.9934354485776805,0.5087478706612281,0.9746226159724212,1.00779698041501,0.9832657200811359,0.9832657200811359,0.507413923740387,0.45957677572445377,0.24304487927118532,0.9670822942643391,0.0002502902029938225,0.12998171602600905,,0.0002502902029938225
41.0,0.120910039824144,14.300565811443708,270.957312,270.957312,0.0,0.12273740768432616,0.18779386767874592,0.9133627019089574,0.12165868185664465,1.0120015030075846,0.9869565217391303,0.9060240963855422,0.9988014834031378,0.9934354485776805,0.5087478706612281,0.9746226159724212,1.00779698041501,0.9832657200811359,0.9832657200811359,0.507413923740387,0.45957677572445377,0.24304487927118532,0.9670822942643391,0.0,0.0,,
42.0,0.07706018188730439,5.985679475249483,270.957312,270.957312,0.0,0.06128443405032158,0.08005488578068176,0.9309838472834068,0.05681733235162406,1.012244248187645,0.9869565217391303,0.9541284403669726,0.9990410623417193,0.9934354485776805,0.5087478706612281,0.9746226159724212,1.00779698041501,0.9832657200811359,0.9832657200811359,0.507413923740387,0.45957677572445377,0.24304487927118532,0.9670822942643391,0.0,0.0,,
43.0,0.053270208974810225,1.6648776427646477,271.696896,271.696896,0.035646615445478584,0.19833649694919586,0.20511394920556447,0.8487518355359764,0.1317330309555474,1.0109789652218892,0.9869565217391303,0.8628428927680798,0.997792283066821,0.9934354485776805,0.5156398956037944,0.9750843145292755,1.008274394343062,0.9832657200811359,0.9832657200811359,0.507464587688446,0.459524729721564,0.24299698796496103,0.9670822942643391,9.491360091725316e-05,0.00812400628819887,9.491360091725316e-05,
44.0,0.04173863935120008,3.585087181824286,271.696896,271.696896,0.0,0.1555987000465393,0.23075323195561115,0.8414096916299558,0.1286822886664966,1.010760081209541,0.9869565217391303,0.8712871287128713,0.9975762540633297,0.9934354485776805,0.5156398956037944,0.9750843145292755,1.008274394343062,0.9832657200811359,0.9832657200811359,0.507464587688446,0.459524729721564,0.24299698796496103,0.9670822942643391,0.0,0.0,,
45.0,0.043333922342354565,12.87849971103172,272.43648,272.43648,0.035646615445478584,0.08971532434225082,0.14975209126006003,0.9309838472834068,0.08809705986913775,1.0122696616186988,0.9869565217391303,0.9342723004694836,0.9990661442932374,0.9934354485776805,0.4624494037851438,0.9704695045107625,1.0035025046643007,0.9832657200811359,0.9832657200811359,0.5074909329414368,0.4595013655629241,0.2429759441264402,0.9670822942643391,7.807860696646864e-05,0.006683902373424644,7.807860696646864e-05,
46.0,0.03534943453397679,1.7628306643688256,272.43648,272.43648,0.0,0.15258492529392242,0.1352558166436527,0.7973568281938326,0.08199937238196998,1.010207990082468,0.9869565217391303,0.9302325581395348,0.9970313641248706,0.9934354485776805,0.4624494037851438,0.9704695045107625,1.0035025046643007,0.9832657200811359,0.9832657200811359,0.5074909329414368,0.4595013655629241,0.2429759441264402,0.9670822942643391,0.0,0.0,,
47.0,0.03205449779687803,1.7401282236325188,273.176064,273.176064,0.035646615445478584,0.06292847543954849,0.33413882793291755,0.9133627019089574,0.24390427828732547,1.0119827564023625,0.9869565217391303,0.786096256684492,0.9987829813188535,0.9934354485776805,0.4461726600715771,0.9689379398946454,1.0019188084006003,0.9832657200811359,0.9832657200811359,0.507466733455658,0.45951159963584,0.24298551288871525,0.9670822942643391,3.162999771376812e-05,0.002707933195551959,3.162999771376812e-05,
48.0,0.12717506881430682,25.28093955693579,293.165568,293.165568,0.9634580548441501,0.3200957775115967,0.5227091978425564,0.8795888399412629,0.2994215563187463,1.0114929357248112,0.9869565217391303,0.4557823129251701,0.9982995496066616,0.9934354485776805,0.45545970275212144,0.9694570373132786,1.002455574942302,0.9832657200811359,0.9832657200811359,0.5072255730628967,0.4597710967063904,0.2432238324047371,0.9670822942643391,0.0003149313132913683,0.16367354206806795,,0.0003149313132913683
49.0,0.09856156899935264,4.204752001171929,293.165568,293.165568,0.0,0.2312970757484436,0.16242645609637962,0.8370044052863437,0.1005933369975272,1.01078927099499,0.9869565217391303,0.9012048192771084,0.9976050631124465,0.9934354485776805,0.45545970275212144,0.9694570373132786,1.002455574942302,0.9832657200811359,0.9832657200811359,0.5072255730628967,0.4597710967063904,0.2432238324047371,0.9670822942643391,0.0,0.0,,
50.0,0.07083422118869039,2.90280780658315,293.165568,293.165568,0.0,0.16750648617744446,0.3313604476011318,0.8311306901615272,0.1841783348092843,1.0107310821098392,0.9869565217391303,0.8021108179419525,0.9975476332127542,0.9934354485776805,0.45545970275212144,0.9694570373132786,1.002455574942302,0.9832657200811359,0.9832657200811359,0.5072255730628967,0.4597710967063904,0.2432238324047371,0.9670822942643391,0.0,0.0,,
51.0,0.05054987278051834,1.5349319039659868,293.905152,293.905152,0.035646615445478584,0.14212638139724731,0.4183312352584756,0.9295154185022028,0.2531638574618983,1.0122407431430844,0.9869565217391303,0.7423822714681441,0.9990376030151311,0.9934354485776805,0.4866730742182006,0.9726777096723869,1.0057858730753666,0.9832657200811359,0.9832657200811359,0.5072023272514343,0.45979041428934597,0.24324142852420105,0.9670822942643391,3.435771649972603e-05,0.0029415608880754007,3.435771649972603e-05,
52.0,0.13371028713831645,27.720362309870044,313.894656,313.894656,0.9634580548441501,0.3012947142124176,0.45575867178647406,0.6813509544787077,0.24885997843966745,1.0078701436218707,0.9869565217391303,0.6568047337278107,0.9947240113137593,0.9934354485776805,0.41438104614999927,0.9662909280794958,0.9991816971631713,0.9832657200811359,0.9832657200811359,0.5072346925735474,0.4597644459874255,0.24321781721270702,0.9670822942643391,0.0005314496238444274,0.27638641773131667,,0.0005314496238444274
53.0,0.10445084164594316,8.089976735056162,313.894656,313.894656,0.0,0.019044680520892143,0.23137178010428727,0.9251101321585903,0.15458526869677275,1.012185536967775,0.9869565217391303,0.8872549019607843,0.9989831169203691,0.9934354485776805,0.41438104614999927,0.9662909280794958,0.9991816971631713,0.9832657200811359,0.9832657200811359,0.5072346925735474,0.4597644459874255,0.24321781721270702,0.9670822942643391,0.0,0.0,,
54.0,0.07612823949774254,3.555602507164996,313.894656,313.894656,0.0,0.14361481368541718,0.06676038685052292,0.9016152716593244,0.043706914914338944,1.011825563928018,0.9869565217391303,0.9567198177676538,0.9986278391811307,0.9934354485776805,0.41438104614999927,0.9662909280794958,0.9991816971631713,0.9832657200811359,0.9832657200811359,0.5072346925735474,0.4597644459874255,0.24321781721270702,0.9670822942643391,0.0,0.0,,
55.0,0.05085085047206027,3.2630844961649346,314.63424,314.63424,0.035646615445478584,0.296478271484375,0.08824661723945448,0.9324522760646109,0.05098444165310928,1.0122628536849176,0.9869565217391303,0.9370629370629372,0.9990594251585926,0.9934354485776805,0.49335411880538227,0.9729310230466792,1.006047808771837,0.9832657200811359,0.9832657200811359,0.5071971416473389,0.45978334859719594,0.2432348758480382,0.9670822942643391,7.942635128891452e-05,0.006800164518153906,7.942635128891452e-05,
56.0,0.13128664378064056,18.69882017273057,334.623744,334.623744,0.9634580548441501,0.19576729834079742,0.3203520079669746,0.7033773861967695,0.19617474748773617,1.008363580162385,0.9869565217391303,0.7774798927613941,0.9952110117254842,0.9934354485776805,0.5408559551158829,0.976304120123533,1.0095357198801875,0.9832657200811359,0.9832657200811359,0.5070881247520447,0.45988416546895317,0.24332715957986256,0.9670822942643391,0.0001911427742377424,0.09948993707294562,,0.0001911427742377424
57.0,0.10937803811253993,19.51194834953212,335.363328,335.363328,0.035646615445478584,0.13020749390125275,0.29259966112997227,0.958883994126285,0.17185994122988638,1.01264495406725,0.9869565217391303,0.8358974358974359,0.9994365416228946,0.9934354485776805,0.5914717051901167,0.9797455682260183,1.0130943085575899,0.9832657200811359,0.9832657200811359,0.5070412158966064,0.45992483411941143,0.24336411281930662,0.9670822942643391,0.00011281535522365955,0.009659194577125163,0.00011281535522365955,
58.0,0.0711346383489272,3.46997017830134,335.363328,335.363328,0.0,0.042604077607393265,0.19432117200416069,0.9456681350954479,0.12148113504550505,1.0124757284964128,0.9869565217391303,0.9112709832134293,0.9992695233421117,0.9934354485776805,0.5914717051901167,0.9797455682260183,1.0130943085575899,0.9832657200811359,0.9832657200811359,0.5070412158966064,0.45992483411941143,0.24336411281930662,0.9670822942643391,0.0,0.0,,
59.0,0.05392772494495663,4.834054160809578,336.102912,336.102912,0.035646615445478584,0.23395280539989474,0.174397328172041,0.882525697503671,0.11462110103369376,1.0114487486729076,0.9869565217391303,0.8823529411764706,0.9982559389076087,0.9934354485776805,0.5650210198946661,0.9782095095486241,1.0115059652630176,0.9832657200811359,0.9832657200811359,0.5070411562919617,0.45993341091565054,0.24337226993132796,0.9670822942643391,0.00011302092212966245,0.009677862303760776,0.00011302092212966245,
60.0,0.041009886430405366,1.1793088283169495,336.102912,336.102912,0.0,0.2766870856285095,0.16885525376900384,0.8575624082232012,0.10455719341601474,1.011063800819042,0.9869565217391303,0.885085574572127,0.9978760121127065,0.9956140350877194,0.5650210198946661,0.9782095095486241,1.0115059652630176,0.9832657200811359,0.9832657200811359,0.5070411562919617,0.45993341091565054,0.24337226993132796,0.9670822942643391,0.0,0.0,,
